"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","recordNumber","phylum","order","individualCount","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","fieldNumber"
"147","2020-12-11 11:43:29-03","UFMG","BHCB","167242","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Paula, LFA de; Augsten, M","2011","04","16","Brasil","Minas Gerais","Teófilo Otoni","MG-418, Em afloramento granitico.","-41.260944","-17.855972","-41.260944","-17.855972","560","560",NA,NA,NA,"2012","04","01","Folhas roxo escuro na base da folha na face interior. Face exterior com escamas formando faixas ao longo da folha. Espinhos vinaceos no apice. Infrutescencia com escamas esbranqiucadas.","350","Monocotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"148","2020-12-11 11:43:29-03","UFMG","BHCB","76084","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Helbert) Lindl.","Forzza, RC","2002","01","26","Brasil","Minas Gerais","Descoberto",NA,"-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2052","Monocotyledon",NA,NA,"Southern America",NA,"11991","auto",NA,NA,NA
"149","2020-12-11 11:43:29-03","UFMG","BHCB","24403","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Helbert) Lindl.","Tameirão Neto, E; França, GS","1994","04","13","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"873","Monocotyledon",NA,NA,"Southern America",NA,"17082","auto",NA,NA,NA
"150","2020-12-11 11:43:29-03","UFMG","BHCB","24403","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Helbert) Lindl.","Tameirão Neto, E; França, GS","1994","04","13","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"873","Monocotyledon",NA,NA,"Southern America",NA,"17082","auto",NA,NA,NA
"151","2021-02-11 17:18:23-03","UFPR","UPCB","5918","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","Lindl.","Hatschbach, G.","1966","06","23","Brasil","Paraná","Santo Antônio do Caiuá","Rio Paranapanema","-52.3422012329102","-22.7346992492676",NA,NA,NA,NA,NA,NA,"Smith, L.B. & Smith, S.F.","1967","01","01","Epífita, flor verde, brácteas róseas. Mata pluvial de ilha..","14482",NA,NA,NA,NA,NA,"15782","auto",NA,NA,NA
"152","2011-03-25 09:16:00-03","MO","MOBOT","2900272","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","cylindrostachya","Billbergia cylindrostachya","Mez","Auguste F.M. Glaziou","1861",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carl Mez",NA,NA,NA,NA,"Glaziou 16427",NA,NA,"1","South America",NA,NA,NA,NA,NA,NA
"153","2011-02-22 06:43:00-03","MO","MOBOT","2255821","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","F. Biganzoli|Paola Peralta|A. Giallorenzo|V. Moreno|M. Mattioni","1998","9","20","Argentina","Misiones","Libertador General San Martín","Predio UNLP : valle del arroyo Cuña Pirú.",NA,NA,NA,NA,NA,NA,NA,NA,"Belgrano, M. J.",NA,NA,NA,NA,"Biganzoli 281",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"154","2018-05-17 05:29:00-03","MO","MOBOT","2403922","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura","1996","4","17","Argentina","Misiones","General Manuel Belgrano","Ruta Nac. 101, de Piñalito a Deseado, 20 km S de Deseado","-53.95","-25.88333",NA,NA,NA,NA,NA,NA,"Belgrano, M. J.",NA,NA,NA,NA,"Zuloaga 5617",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"155","2013-02-02 06:40:00-02","MO","MOBOT","2443353","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","L.R. Naboulet",NA,NA,NA,"Argentina","Misiones","Capital","Posadas","-55.9","-27.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Naboulet 9",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"156","2009-07-21 23:34:00-03","MO","MOBOT","2452311","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Per Dusén",NA,NA,NA,"Brazil","Paraná",NA,"Juaquariaíva",NA,NA,NA,NA,NA,NA,NA,NA,"P. Dusén",NA,NA,NA,NA,"Dusén 10780",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"157","2012-11-16 15:24:00-02","MO","MOBOT","2453605","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","K. Wolffhügel|H. Van de Venne","1907",NA,NA,"Argentina","Misiones","Iguazú","entre Puerto Aguirre e Iguazú","-54.58333","-25.6",NA,NA,NA,NA,NA,NA,"Castellanos, A.",NA,NA,NA,NA,"Wolffhügel s.n.4",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"158","2011-04-11 12:15:00-03","MO","MOBOT","2453621","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","C.M. Hicken","1900",NA,NA,"Argentina","Misiones",NA,"Boca del Piray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hicken s.n.11",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"159","2015-09-16 06:16:00-03","MO","MOBOT","2492032","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Benedict (Benjamin) Balansa","1884","11","9","Paraguay",NA,NA,"Valenzuela, Rio Yacan Guazu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Balansa 4750",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"160","2011-12-21 10:08:00-02","MO","MOBOT","2518166","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","José Arechavaleta",NA,NA,NA,"Uruguay","Artigas",NA,"Río Cuaro to Río Cuareim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arechavaleta y Balpardo s.n.14",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"161","2009-06-25 21:29:00-03","MO","MOBOT","2915428","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Anonymous",NA,NA,NA,"Brazil",NA,NA,"Royal Botanic Gardens, Kew",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anonymous s.n.",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","607840","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Elsa M. Zardini|Leongino Guerrero","1993","7","9","Paraguay","Cordillera",NA,"Arroyo Yhacá. Gallery forest.","-56.86666","-25.61666",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 36445",NA,NA,"2","South America",NA,NA,NA,NA,NA,"832"
"163","2014-12-11 09:30:00-02","MO","MOBOT","1817851","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Elsa M. Zardini|R. Gamarra","2002","12","8","Paraguay","Itapúa",NA,"Yacyreta dam island reserve: road to Aña Cuá.","-56.6963889","-27.4138889",NA,NA,NA,NA,NA,NA,"E. J. Gouda (U)",NA,NA,NA,NA,"Zardini 59574",NA,NA,"2","South America",NA,NA,NA,NA,NA,"1276"
"164","2020-07-10 09:44:30-03","MBML","MBML-HERBARIO","39675",NA,"Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herbert) Lindley","A. P. Fontana; J. Dalla & Wagner","2007","05","19","Brasil","Espírito Santo","Santa Maria de Jetibá","Belém, projeto Muriquí.","-40.7461013793945","-20.040599822998",NA,NA,NA,NA,"MBML039675","MBML039675_1 MBML039675_2","T.S. Coser/20-06-2011",NA,NA,NA,"Epífita, sobre tronco caído. Folhas verdes. Inflorescência verde com tricomas brancos. Frutos verdes.","3391",NA,NA,NA,NA,NA,"31867","auto",NA,NA,NA
"165","2020-07-10 09:44:30-03","MBML","MBML-HERBARIO","48519",NA,"Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","Lindl.","N.N.F. da Silva","2002","10","07","Brasil","Espírito Santo","Serra","Itaiobaia, Morro do Céu","-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,"MBML048519","MBML048519","Nagibi/07-10-2002",NA,NA,NA,"Epífita, escapo albo-farinoso, sépalas alvo-farinoso, pétalas verdes.","200",NA,NA,NA,NA,NA,"16451","auto",NA,NA,NA
"166","2020-07-10 09:44:30-03","MBML","MBML-HERBARIO","48475",NA,"Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","Lindl.","N.N.F. da Silva","2002","12","07","Brasil","Espírito Santo","Serra","Itaiobaia, Morro do Céu","-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,"MBML048475","MBML048475","Nagibi/07-12-2002",NA,NA,NA,"Folhas listradas de branco, pétalas verde clara.","224",NA,NA,NA,NA,NA,"16451","auto",NA,NA,NA
"167","2020-07-10 09:44:30-03","MBML","MBML-HERBARIO","17443",NA,"Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herbert) Lindley","R.R. Vervloet; et al","2002","07","25","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML017443","MBML017443","T.S. Coser & T. Wendt/30-08-2008",NA,NA,NA,"Epífita a 1m do solo, topo de morro, dossel aproximado de 6m, esparso, frutos imaturos de cor verde, cobertos por tegumento branco, folhas verde claro, espinhos negros.","545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-07-10 09:44:30-03","MBML","MBML-HERBARIO","17472",NA,"Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herbert) Lindley","R.R. Vervloet; et al","2002","09","18","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML017472",NA,"T.S. Coser & T. Wendt/30-08-2008",NA,NA,NA,"Epífita, brácteas rosa, escapo floral cinza com Tegumento branco, flores amarelas, anteras azuis, folhas verdes com pontos brancos, base interna vinho, externa branco.","916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-07-10 09:44:30-03","MBML","MBML-HERBARIO","33280",NA,"Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herbert) Lindley","M. Simonelli; F. A. R. Matos, L. F. Magnago","2007","04","21","Brasil","Espírito Santo","Atílio Vivácqua","Serra das Torres","-41.209722","-21.340278","41W12'35","21S20'25","464","464","MBML033280","MBML033280_1 MBML033280_2","T.S. Coser & T. Wendt/30-08-2008",NA,NA,NA,"Rupícula/sombreada, Frutos e haste da inflorescência branca","1129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-07-10 09:44:30-03","MBML","MBML-HERBARIO","33405",NA,"Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herbert) Lindley","M. Simonelli; F. A. R. Matos, L. F. Magnago","2008","04","12","Brasil","Espírito Santo","Santa Leopoldina","Suiça","-40.599556","-20.14175","40W35'58,4","20S8'30,3","450","450","MBML033405","MBML033405","L. Kollmann/02-07-2008",NA,NA,NA,"mata ciliar, epífita, frutos verdes com pelos brancos","1463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-07-10 09:44:30-03","MBML","MBML-HERBARIO","37225",NA,"Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herbert) Lindley","A. P. Fontana; L. Kollmann, E. Leme, M. Zanoni, O. Ribeiro & N.F.B.Botelho","2008","04","27","Brasil","Espírito Santo","Água Doce do Norte","Córrego Havaí, torre de celular/rampa de voo livre, topo, afloramento rochoso.","-40.98525","-18.569278","40W59'6,9","18S34'9,4",NA,NA,"MBML037225","MBML037225_1 MBML037225_2","L.Kollmann/17-7-09",NA,NA,NA,"Rupícola, meia sombra. Folhas vináceas. Inflorescência com tricomas brancos, bracteas escapais rosas. Flores verdes.","5075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-07-10 09:44:30-03","MBML","MBML-HERBARIO","49403",NA,"Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herbert) Lindley","D.R. Couto; J.H.M.Couto","2008","02","25","Brasil","Espírito Santo","Mimoso do Sul","Conceição de Muqui: Santa Luzia","-41.490556","-20.899167","41W29'26","20S53'57","737","737","MBML049403","MBML049403_1 MBML049403_2","D.R. Couto/26-02-2008",NA,NA,NA,"Holoepífita em floresta secundária. Bráctas do pedúnculo vistosas, vermelhas; pedúnculo branco ceroso; corola verde com estames roxos. Propriedade Sr. João B.Massini.","507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-07-10 09:44:30-03","MBML","MBML-HERBARIO","5338",NA,"Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herbert) Lindley","W. Boone","1988","11","28","Brasil","Espírito Santo","Santa Teresa","Museu de Biologia Mello Leitão, Casa das Epífitas","-40.6","-19.936111","40W36'0","19S56'10",NA,NA,"MBML005338","MBML005338","Talita Fontoura/Abril-2000",NA,NA,NA,"Folha vinho internamente com estrias brancas externamente. Brácteas rosas. Pedúnculo e cálice com indumento branco. Corola verde-amarela. Verticilios reprodutores azuis.","1259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-04 11:04:40-03","UFRB","HURB","16221","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Yoshida-Arns, K.; Alves, M.; Pinheiro, K.; Cavalcanti, D.; Jesus, B. & Ribeiro, M.","2010","03","16","Brasil","Bahia","Santa Maria da Vitória","Estrada para Água Quente;","-44.268056","-13.262444","44º16'5,0W","13º15'44,8S",NA,NA,"HURB000016221",NA,NA,NA,NA,NA,"UFP 61609.","BHRG 604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-06-15 15:29:40-03","UNESP-RC","HRCB","61942","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Marcusso, G.M.","2013","10","06","Brasil","São Paulo","Pirassununga","Reserva da USP","-47.472222","-21.942222","47º28'20W","21º56'32S","540","540",NA,NA,"Marcusso, G.M.","2014",NA,NA,"Holoepífita","96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-06-15 15:29:40-03","UNESP-RC","HRCB","62884","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl","Marcusso, G.M.","2014","04","29","Brasil","São Paulo","Botucatu","Escola do Meio Ambiente","-48.458758","-22.925833","48º27'31.53W","22º55'33.0S","850","850",NA,NA,"Marcusso, G.M.","2014","06",NA,"Holoepífita","475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2018-10-09 16:31:08-03","UFLA","ESAL","27329","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","João Paulo R. Martins",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"João Paulo R. Martins",NA,NA,NA,"; ; flor branca;","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2017-11-24 14:10:18-02","UFLA","ESAL","28117","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Domingos, DQ",NA,NA,NA,"Brasil","Minas Gerais","Itumirim",NA,"-44.8711013793945","-21.3169002532959",NA,NA,NA,NA,NA,NA,"Versieux, LM","2017","06",NA,"erva; ; cremes e vermelhas;","s.n.",NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA
"179","2019-11-07 11:44:02-03","FUVATES","HVAT","691","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","J. Spellmeier","2001","04","08","Brasil","Rio Grande do Sul","Estrela","Linha Geraldo Baixa.","-51.966389","-29.501944","-51º57'59''W","-29º30'7''S",NA,NA,"HVAT00000691",NA,"E. Freitas","2013","06","17",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-07 11:44:02-03","FUVATES","HVAT","788","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","T. Klein; E. Musskopf","2001","06","30","Brasil","Rio Grande do Sul","Forquetinha",NA,NA,NA,NA,NA,NA,NA,"HVAT00000788",NA,"E. Musskopf","2001","06","30","coletada sobre uma canela (Nectandra .), a cerca de 15 metros de altura.","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-06-10 10:10:27-03","FZB-BH","BHZB","4710","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina",NA,"Echternacht, L.A.","2004","12","02","Brasil","MG","Belo Horizonte","FZB-BH - Coleção","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cultivado99023. Folhas verdes acinzentadas, variegadas de branco devido à presença de muitos tricomas. Base interna da folha roxa escura, coberta por muscilagem. Escape floral branco (tricomas), brácteas do escape rosa intenso. Base do pecíolo branca, co",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA
"182","2021-02-09 10:12:23-03","UENF","HUENF","11385","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","D.R. Couto; H. Viana; M. Paixão & Y. Maia","2019","05","27","Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade. Floresta Estacional Semidecidual em estágio avançado de sucessão florestal.","-42.033333","-21.404167","42º2'W","21º24'15''S","483","483","HUENF00012219",NA,"D.R. Couto","2019","05","27","Epífita em arvoreta de subbosque, ca. 6m do solo. Lâmina verde com faixas transversais de tricomas alvos; bainha oblonga, vinosa na face adaxial, verde com base castanha na face abaxial. Pedúnculo pêndulo, verde com lanugem alva de","4525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-01 11:55:10-03","UFPE","UFP","61609","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Yoshida-Arns, K; Alves, M; Pinheiro, K; Cavalcanti, D; Jesus, B; Ribeiro, M","2010","03","16","Brasil","Bahia","Santa Maria da Vitória",NA,"-44.268056","-13.262444","-44.268056","-13.262444",NA,NA,"UFP061609",NA,NA,NA,NA,NA,"Erva rupícola, frutos verdes.; Erva rupícola, frutos verdes.","604",NA,"Pales",NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-07-31 14:32:16-03","CPATSA","HTSA","3607","PreservedSpecimen","Plantae","Bromeliaceae","Bilbergia","zebrina","Bilbergia zebrina","(Herb.) Lindl.","Silva, T.A. da","2009","11","03","Brasil","Bahia","Campo Formoso","Povoado de Campinhos","-40.3213996887207","-10.5074996948242",NA,NA,NA,NA,NA,NA,"Santos, A.P.B.","2011","02","23","Pétalas verdes, estruturas reprodutivas azulada, pólen esverdeado. Solo arenoso.","3607",NA,NA,NA,NA,NA,"104183","auto",NA,NA,NA
"185","2020-09-12 05:00:02-03","US","US","2268478","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","G. Hatschbach","1957","11","19","Brazil","Paraná",NA,"Mun. Cerro Azul. Rio Ponta Grossa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4256",NA,"Bromeliales","1","South America",NA,NA,NA,NA,"Monocotyledonae",NA
"186","2020-09-12 05:00:02-03","US","US","2509299","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","G. Hatschbach","1966","6","23","Brazil",NA,NA,"Rio Paranapanema (S. Antonio do Caiua) PI.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14482",NA,"Bromeliales","1","South America",NA,NA,NA,NA,"Monocotyledonae",NA
"187","2020-09-12 05:00:02-03","US","US","282457","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","-- Regnell","1893","3",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 1255*",NA,"Bromeliales","1","South America",NA,NA,NA,NA,"Monocotyledonae",NA
"188","2020-09-12 05:00:02-03","US","US","2281425","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Collector unknown","1959","10",NA,"Brazil",NA,NA,"Montréal Bot. Gard. no. 4459-38. Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Bromeliales","1","South America",NA,NA,NA,NA,"Monocotyledonae",NA
"189","2020-09-12 05:00:02-03","US","US","2565190","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","L. Smith & R. Reitz","1964","10","18","Brazil","Santa Catarina",NA,"Mun. Itapiranga: Forest above Rio Uruguai, Barra Macaco Branco.","-53.77","-27.17",NA,NA,"150","250",NA,NA,NA,NA,NA,NA,NA,"12706",NA,"Bromeliales","1","South America",NA,NA,NA,NA,"Monocotyledonae",NA
"190","2020-09-12 05:00:02-03","US","US","2565191","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","L. Smith & R. Reitz","1964","10","18","Brazil","Santa Catarina",NA,"Mun. Itapiranga: Forest above Rio Uruguai, Barra Macaco Branco.","-53.77","-27.17",NA,NA,"150","250",NA,NA,NA,NA,NA,NA,NA,"12706",NA,"Bromeliales","1","South America",NA,NA,NA,NA,"Monocotyledonae",NA
"191","2018-10-08 09:56:49-03","UFSS","REAL","590","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Hiroki, J.","2016","04","02","Brasil","Paraná","Salgado Filho","Linha São Roque - Propriedade do Sr. Leucir Mattana","-53.363167","-26.20025","-53.363167","-26.20025",NA,NA,NA,NA,"Hiroki, J.",NA,NA,NA,NA,"52","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-09-04 19:45:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","cylindrostachya","Billbergia cylindrostachya",NA,"A. Glaziou","1887",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16427","Spermatophyta",NA,NA,"South America",NA,NA,NA,"Holotype","Monocotyledoneae",NA
"193","2019-07-09 12:55:57-03","F","FMNH-SEEDPLANTS","V0402658F","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina",NA,"G. G. Hatschbach","1966","6","23","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0402658F","V0402658F_01",NA,NA,NA,NA,NA,"14482","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Monocotyledoneae",NA
"194","2020-04-29 16:30:35-03","UFVJM","HDJF","5297","PreservedSpecimen","Plantae","Velloziaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Moreira, SN; Pereira, E","2016","01","11","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.419959","-18.912097","-43.419959","-18.912097","713","713","HDJF005297","HDJF005297_01","Souza, FS","2016","01",NA,NA,"1803","Monocotyledonae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"195","2019-11-12 17:14:50-03","URICER","HPBR","6201","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","ROGALSKI, J.","1998","01","06","Brasil","RS","Marcelino-Ramos","ESTREITO AUGUSTO CÉSAR RIO URUGUAI",NA,NA,NA,NA,NA,NA,"HPBR006201",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"196","2019-04-02 09:30:51-03","URICER","HPBR","9937","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb) Lindl.","BALVEDI,S.","1995","12","18","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR009937",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,"46790","auto",NA,NA,NA
"197","2019-06-03 11:52:36-03","URICER","HPBR","11788","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","FORTES, M.","1993","06","16","Brasil","RS","Marcelino Ramos","ESTREITO AUGUSTO CÉSAR","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"HPBR011788",NA,"FORTES, M.",NA,NA,NA,"93cm de altura",NA,NA,NA,"1",NA,NA,"18635","auto",NA,NA,NA
"198","2019-06-03 11:52:36-03","URICER","HPBR","6013","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","FORTES, M.","1993","10","20","Brasil","RS","Marcelino Ramos","ESTREITO AUGUSTO CÉSAR","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"HPBR006013","HPBR006013","FORTES, M.",NA,NA,NA,"70cm de altura",NA,NA,NA,"1",NA,NA,"18635","auto",NA,NA,NA
"199","2020-11-04 17:28:49-03","UEM","HUEM","30028","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Milaneze-Gutierre, MA","2015","11","16","Brasil","Paraná","Telêmaco Borba","UHE Mauá.","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"HUEM000016588","HUEM000016588","Milaneze-Gutierre, MA","2015","11",NA,"Epífita. Frutos recobertos por tricomas brancos.","703",NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA
