"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","continentOcean","class","order","relatedCatalogItem","individualCount","fieldNumber","typeStatus","preparationType"
"401","2020-09-12 05:00:02-03","US","US","1335388","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"A. Regnell","I/356","1869","6","10","Brazil","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,"US01935504","US01935504_01 US01935504_02",NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"402","2020-09-12 05:00:02-03","US","US","2521000","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"I. Mimura","469","1962","7","27","Brazil","São Paulo","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,"US01934487","US01934487_01 US01934487_02",NA,NA,NA,"500 ao lado SE da rodovia. Ca. 300 m da estrada","600",NA,NA,"39297","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"403","2020-09-12 05:00:02-03","US","US","3332495","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"A. Butzke & et al.","s.n.","1993","9","2","Brazil","Rio Grande do Sul","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"US01934472","US01934472_01 US01934472_02",NA,NA,NA,"IBDF","780",NA,NA,"46790","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"404","2020-09-12 05:00:02-03","US","US","1482990","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"G. Jonsson","721 a","1914","7","25","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"US01934497","US01934497_01 US01934497_02",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"405","2020-09-12 05:00:02-03","US","US","3018990","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"Bro. A. Sehnem","s.n.","1972","1","20","Brazil","Pernambuco","Garanhuns","-36.4928016662598","-8.89027976989746",NA,NA,"US01934477","US01934477_01 US01934477_02",NA,NA,NA,"Parque Pau-Pombo",NA,NA,NA,"21839","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"406","2020-09-12 05:00:02-03","US","US","3399804","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"A. Kegler","480","1999","12","28","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"US01934466","US01934466_01 US01934466_02",NA,NA,NA,"Bairro 1º deaio","780",NA,NA,"49662","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"407","2020-09-12 05:00:02-03","US","US","1617060","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"F. C. Hoehne","s.n.","1927","6","1","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"US01934496","US01934496_01 US01934496_02",NA,NA,NA,"Serra Negra",NA,NA,NA,"53584","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"408","2020-09-12 05:00:02-03","US","US","2915864","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"L. Dombrowski","4135","1972","9","1","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"US01934476","US01934476_01 US01934476_02",NA,NA,NA,"Barigui. Beira de estrada",NA,NA,NA,"25180","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"409","2020-09-12 05:00:02-03","US","US","2323803","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"R. Reitz & D. Klein","8549","1959","3","12","Brazil","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,"US01934490","US01934490_01 US01934490_02",NA,NA,NA,"Serra doatador","550",NA,NA,"15163","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"410","2020-09-12 05:00:02-03","US","US","2957691","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça & B. A. S. Pereira","6999","1981","6","1","Brazil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"US01934475","US01934475_01 US01934475_02",NA,NA,NA,"Bacia do Rio São Bartolomeu",NA,NA,NA,"70570","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"411","2020-09-12 05:00:02-03","US","US","1616843","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"A. Loefgren","666","1988","6","16","Brazil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,"US01935502","US01935502_01 US01935502_02",NA,NA,NA,NA,NA,NA,NA,"21773","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"412","2020-09-12 05:00:02-03","US","US","3321136","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"A. Butzke","s.n.","1995","10","19","Brazil","Rio Grande do Sul","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"US01934470","US01934470_01 US01934470_02",NA,NA,NA,"BR 153","780",NA,NA,"46790","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"413","2020-09-12 05:00:02-03","US","US","2268171","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"L. Smith & R. Klein","12347","1957","4","3","Brazil","Santa Catarina","Laurouller",NA,NA,NA,NA,"US01934491","US01934491_01 US01934491_02",NA,NA,NA,"Rain forest, lower andiddle slopes of serra by Rio do Rastro, 21 Km west of Lauro Muller","700","1000",NA,NA,NA,NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"414","2020-09-12 05:00:02-03","US","US","2570662","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"R. Reitz & R. M. Klein","12660","1962","4","20","Brazil","Santa Catarina","Papanduva","-50.144401550293","-26.3703002929688",NA,NA,"US01934488","US01934488_01 US01934488_02",NA,NA,NA,"Serra do Espigão","1000",NA,NA,"49621","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"415","2020-09-12 05:00:02-03","US","US","3424685","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"A. Kegler","1038","2000","9","2","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"US01934465","US01934465_01 US01934465_02",NA,NA,NA,"Ana Rech- Sto. Antonio","780",NA,NA,"49662","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"416","2020-09-12 05:00:02-03","US","US","3024804","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"Bro. A. Sehnem","4433 a","1950","3","15","Brazil","Rio Grande do Sul","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"US01934494","US01934494_01 US01934494_02",NA,NA,NA,"L. Sta. Rita-Montenegro","400",NA,NA,"21601","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"417","2020-09-12 05:00:02-03","US","US","2915836","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"N. Imaguire","169","1967","9","10","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"US01934479","US01934479_01 US01934479_02",NA,NA,NA,"Estrada p3 aeroporto-próximo ao rio Iguaçu, I.H.N.",NA,NA,NA,"25180","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"418","2020-09-12 05:00:02-03","US","US","201338","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"A. Regnell","I/356","1869","6","10","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US01935503","US01935503_01 US01935503_02",NA,NA,NA,"Naargem do Rio",NA,NA,NA,NA,NA,NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"419","2020-09-12 05:00:02-03","US","US","2631443","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"J. C. Lindeman & J. H. Haas","5303","1967","5","13","Brazil","Paraná",NA,NA,NA,NA,NA,"US01934481","US01934481_01 US01934481_02",NA,NA,NA,"Vicinity of Roncador. Poor pinheiral",NA,NA,NA,NA,NA,NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"420","2020-09-12 05:00:02-03","US","US","3146061","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"G. Hatschbach, A. C. Cervi & -. Acra","51242","1987","4","25","Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"US01934474","US01934474_01 US01934474_02",NA,NA,NA,"Mato Preto",NA,NA,NA,"32006","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"421","2020-09-12 05:00:02-03","US","US","2323829","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"R. Reitz & D. Klein","8776","1959","4","24","Brazil","Santa Catarina","Laurouller",NA,NA,NA,NA,"US01934489","US01934489_01 US01934489_02",NA,NA,NA,"Rio doeio","350",NA,NA,NA,NA,NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"422","2020-09-12 05:00:02-03","US","US","2902166","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"R. Reitz & D. Klein","18122","1968","5","18","Brazil","Santa Catarina","Vidal Ramos","-49.3558006286621","-27.3918991088867",NA,NA,"US01934478","US01934478_01 US01934478_02",NA,NA,NA,NA,"400",NA,NA,"21797","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"423","2020-09-12 05:00:02-03","US","US","3399822","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"R. Wasum","396","1999","12","27","Brazil","Rio Grande do Sul","São Francisco de Paula","-50.7347","-29.3142",NA,NA,"US01934467","US01934467_01 US01934467_02",NA,NA,NA,"José Velho","750",NA,NA,NA,NA,NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"424","2020-09-12 05:00:02-03","US","US","2492177","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"L. Smith & R. Reitz","12756","1964","10","20","Brazil","Santa Catarina","Sãoiguel d´Oeste","-53.57","-26.67",NA,NA,"US01934482","US01934482_01 US01934482_02",NA,NA,NA,"Canela Gaucha, 8km northwest of Sãoiguel d´Oeste","700","750",NA,NA,NA,NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"425","2020-09-12 05:00:02-03","US","US","3444228","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"R. Wasum","1461","2002","4","14","Brazil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"US01934464","US01934464_01 US01934464_02",NA,NA,NA,"José Velho","750",NA,NA,"76715","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"426","2020-09-12 05:00:02-03","US","US","3470907","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"F. Sbersi","3","2004","9","17","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"US01934463","US01934463_01 US01934463_02",NA,NA,NA,"Faxinal","780",NA,NA,"49662","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"427","2020-09-12 05:00:02-03","US","US","2568813","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"R. Reitz & D. Klein","2005","1956","5","19","Brazil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"US01345649","US01345649_01",NA,NA,NA,"Horto Florestal I.N.P.","300",NA,NA,"18533","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"428","2020-09-12 05:00:02-03","US","US","3325534","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"A. Butzke","s.n.","1995","9","15","Brazil","Rio Grande do Sul","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"US01934471","US01934471_01 US01934471_02",NA,NA,NA,"IBDF","780",NA,NA,"46790","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"429","2020-09-12 05:00:02-03","US","US","2568814","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"R. M. Klein","453","1953","4","2","Brazil","Santa Catarina","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,"US01934493","US01934493_01 US01934493_02",NA,NA,NA,"Anitápolis","400",NA,NA,"31105","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"430","2020-09-12 05:00:02-03","US","US","388534","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"J. Novães","203",NA,NA,NA,"Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"US01935501","US01935501_01 US01935501_02",NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"431","2020-09-12 05:00:02-03","US","US","2456500","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"R. Reitz & D. Klein","13354","1962","10","24","Brazil","Santa Catarina","Curitibanos","-50.584400177002","-27.2828006744385",NA,NA,"US01934486","US01934486_01 US01934486_02",NA,NA,NA,"Ponte Alta do Sul","900",NA,NA,"25987","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"432","2020-09-12 05:00:02-03","US","US","2438267","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"E. Pereira & G. Hatschbach","7903","1963","11","15","Brazil","Paraná","Marechal Cândido Rondon","-54.0567016601562","-24.5561008453369",NA,NA,"US01934484","US01934484_01 US01934484_02",NA,NA,NA,"Marechal Cândido Rondon -ercedes",NA,NA,NA,"27823","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"433","2020-09-12 05:00:02-03","US","US","1570429","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"P. K. Dusén","4363",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,"US01934499","US01934499_01 US01934499_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"434","2020-09-12 05:00:02-03","US","US","3444252","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"R. Wasum","s.n.","1996","2","29","Brazil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"US01934469","US01934469_01 US01934469_02",NA,NA,NA,"Floresta Nacional","830",NA,NA,"76715","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"435","2020-09-12 05:00:02-03","US","US","201337","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"A. Regnell","I 156","1845","12","13","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US01935505","US01935505_01 US01935505_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"436","2020-09-12 05:00:02-03","US","US","1742768","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"F. Lopes","314",NA,NA,NA,"Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"US01934500","US01934500_01 US01934500_02",NA,NA,NA,"Serra da Cantareira",NA,NA,NA,"53584","auto",NA,"South America - Neotropics","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"437","2020-09-12 05:00:02-03","US","US","1176826","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"K. Fiebrig","6232","1909",NA,NA,"Paraguay","Alto Parana",NA,NA,NA,NA,NA,"US02845409",NA,NA,NA,NA,"In regione fluminis Alto Paraná.",NA,NA,NA,NA,NA,NA,"South America","Dicotyledonae","Solanales",NA,"1",NA,NA,NA
"438","2020-09-02 16:39:59-03","Cenargen","CEN","69707","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Dolibaina & Silva","S. P. Favaro - UEL",NA,"1989","04","07","Brasil","PR","LONDRINA","-51.1627998352051","-23.3103008270264",NA,NA,"CEN00069707","CEN00069707",NA,NA,NA,"Parque Arthur Thomas.",NA,NA,"Árvore 5 m; flores creme-esverdeadas; frutos verdes; margem do lago. Doação da Universidade Estadual de Londrina - Departamento de Biologia Animal e Vegetal. Herbário FUEL n° 7.182.","63728","auto",NA,NA,NA,NA,NA,"1",NA,NA,"Exsicatas"
"439","2019-12-09 17:30:59-03","UFPR","EFC","17377","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Dall Agnol, R.T.","Dall Agnol, R.T.","662","2018","10","14","Brasil","Paraná","Irati","-50.64","-25.4523","-50.6400","-25.4523","EFC017377",NA,"2018","10","18","Bosque São Francisco de Assis",NA,NA,"Arvoreta, 3 m, flores esverdeadas, comum em clareiras na floresta. Floresta Ombrófila Mista Montana __COMMOM_NAME__: coerana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2019-12-09 17:30:59-03","UFPR","EFC","6461","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Hatschbach, G.","Svolenski, A.C.; Tiepolo, G.","204","1996","07","19","Brasil","Paraná","Rio Branco do Sul","-49.3789","-25.0771","-49.3789","-25.0771","EFC006461",NA,NA,NA,NA,"Caverna de Bromado",NA,NA,"Frutos verdes imaturos. Arbustiva, em sub-bosque de capoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2019-11-13 11:32:07-03","USP","SPF","196531","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Stehmann, JR; Giacomin, LL","Freitas, HS","99","2006","12","16","Brasil","São Paulo","São José do Barreiro","-44.656667","-22.642778","-44.656667","-22.642778","SPF00196531",NA,"2009",NA,NA,NA,"504","504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2019-11-13 11:32:07-03","USP","SPF","203380","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Melo Jr, JCF","Melo Jr, JCF","772","2008","01","15","Brasil","Santa Catarina","Guaramirim","-48.979583","-26.464944","-48.979583","-26.464944","SPF00203380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2021-03-15 18:30:14-03","USP","SPF","216660","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Pirani, JR","Pirani, JR","6590","2015","03","08","Brasil","São Paulo","Itanhaém","-46.788889","-24.183056","-46.788889","-24.183056","SPF00216660",NA,"2015","03",NA,"Morro do Convento. Perto do centro da cidade.","5","5","Árvore ca. 6 m alt., na orla da mata da encosta do morro, à beira da calçadada rua. Folhas verde-claras, opacas. Flores creme levemente esverdeadas. Intensa florada. Frutos imaturos verdes.; Remanescente de mata ombrófila na encosta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2021-03-15 18:30:14-03","USP","SPF","228706","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Barbosa, E","Pace, MR","617","2017","01","11","Brasil","São Paulo","São Sebastião","-45.550833","-23.795833","-45.550833","-23.795833","SPF00228706","SPF00228706","2017","01","12","Roadside of Km 137 - highway SP-BR 101 (Rio-Santos).",NA,NA,"Tree of 3 m. Flowers whitish-green.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2019-11-13 11:32:07-03","USP","SPF","30465","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Vignoli-Silva, M","Vilela, CR","s.n.","1982","05","08","Brasil","São Paulo",NA,"-46.2","-23.283333","-46.2","-23.283333","SPF00030465",NA,"2009","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2019-11-13 11:32:07-03","USP","SPF","191649","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Silva, ACB","Silva, ACB","6","1999","10","09","Brasil","Minas Gerais","Delfinópolis","-46.8539009094238","-20.343900680542",NA,NA,"SPF00191649",NA,NA,NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-11-13 11:32:07-03","USP","SPF","143514","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Stehmann, JR","Barros, F","2117","1991","01","08","Brasil","Paraná","São Pedro do Ivaí","-51.8563995361328","-23.8652992248535",NA,NA,"SPF00143514",NA,"2000","02",NA,NA,NA,NA,NA,"16604","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2019-11-13 11:32:07-03","USP","SPF","205491","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Estevan, DA","Estevan, DA","718","2005","05","04","Brasil","Paraná","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,"SPF00205491",NA,"2005",NA,NA,NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-11-13 11:32:07-03","USP","SPF","143515","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Stehmann, JR","Kuhlmann, M","1344","1946","04","29","Brasil","São Paulo","Joanópolis","-46.2700004577637","-22.9300003051758",NA,NA,"SPF00143515",NA,"2000","02",NA,NA,NA,NA,NA,"22329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2019-11-13 11:32:07-03","USP","SPF","101571","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Vignoli-Silva, M","Mello-Silva, R","1076","1995","07","18","Brasil","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,"SPF00101571",NA,"2009","04",NA,"Serra do Japi",NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2019-11-13 11:32:07-03","USP","SPF","104357","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Vignoli-Silva, M","Godoy, SAP","541","1995","05","23","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00104357",NA,"2009","04",NA,"APA Parque e Fazenda do Carmo",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2014-04-04 18:28:41-03","PNFM","IRAI","6241","S","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Cordeiro, J.","Lerner, J.","s.n.","2009","06","20","Brasil","Rio de Janeiro","Parati","-44.719056","-23.219","-44.719056","-23.219","IRAI00006241",NA,"2012","01","01",NA,"5","5","5 m, borda da ilha",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"453","2021-03-25 13:53:40-03","UNIVILLE","JOI","17718","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Felitto, G.","Felitto, G.; Roher, D.; Silva, D.A.T.","736","2013","10","08","Brasil","Paraná","Pato Branco","-52.654722","-26.226389","52º39'17''W","26º13'35''S","JOI017718",NA,"2014","05","20","Loteamento Vila Campagna","867","867","Frutos maduros negros e imaturos verdes Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2021-03-25 13:53:40-03","UNIVILLE","JOI","2129","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","A.O.S. Vieira","L.R.M. Souza",NA,"1998","03","20","Brasil","Paraná","Califórnia","-51.3549995422363","-23.6499996185303",NA,NA,"JOI002129",NA,"1999","01","01","Fazenda Armando Gaspareti.",NA,NA,"; HABITAT: beira de estrada; HABITO: arvoreta","11662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2021-03-25 13:53:40-03","UNIVILLE","JOI","11229","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"E.M. Francisco","84","2003","03","14","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"JOI011229",NA,NA,NA,NA,"Chácara Marimbondo.",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2021-03-25 13:53:40-03","UNIVILLE","JOI","2130","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Dolobaina & Silva","L.A.C. Rodas et al",NA,"1985","03","28","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"JOI002130",NA,"1992","01","01","Parque Arthur Thomas.",NA,NA,"; HABITO: Árvore","63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
