"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","infraspecificEpithet"
"189","2021-02-11 17:18:46-03","UFPR","UPCB","89468","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Sousa, L. P.",NA,"Brasil",NA,NA,NA,"UPCB0029062",NA,NA,"(Cham.) D. Don","Cordeiro, J.","137","2010","10","14","Paraná","Palmas","Fazenda Coxilhão, Nascente do Rio da Dama, afluente do Rio Chopin. Campo de Altitude Hidrófilo (Estepe Gramíneo-Lenhosa), Organosolo Háplico; 5 ha.","-51.9906005859375","-26.4841995239258","UPCB0029062",NA,NA,"46666","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-02-11 17:18:46-03","UFPR","UPCB","8861","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hatschbach, G.",NA,"Brasil",NA,NA,"Arbusto 1m, flor creme, do brejo..",NA,NA,NA,"G.Don","Silva, R.R. & Cervi","24777","1970","09","26","Paraná","São Jerônimo da Serra","Rio Jeronimo","-50.7411003112793","-23.7275009155273",NA,NA,NA,"30511","auto","1998","10","18",NA,NA,NA,NA,NA,NA,NA
"191","2021-02-11 17:18:46-03","UFPR","UPCB","7071","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hatschbach, G.",NA,"Brasil",NA,NA,"Sub-arbusto, flor creme esverdeada, do brejo..",NA,NA,NA,"G.Don","Silva, R.R. & Cervi","15005","1966","10","19","Paraná","Palmas","Santa Bárbara","-51.9906005859375","-26.4841995239258",NA,NA,NA,"46666","auto","1998","10","18",NA,NA,NA,NA,NA,NA,NA
"192","2009-08-23 08:49:00-03","MO","MOBOT","2457271","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Lyman B. Smith|Roberto M. Klein","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham.) G. Don","Judd, W. S.","Smith 13032",NA,NA,NA,"Santa Catarina",NA,"Irani. Campo de Irani","-51.83333","-26.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2008-05-27 22:02:00-03","MO","MOBOT","2898539","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Gert G. Hatschbach","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham.) G. Don","Walter S. Judd","Hatschbach 32792","1973","11","1","Paraná",NA,"Rio Palmital (mun. Colombo).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2009-07-17 17:34:00-03","MO","MOBOT","2898583","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Per Dusén","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham.) G. Don","Walter S. Judd","Dusén 7082","1908",NA,NA,"Paraná",NA,"Pinhaes, in campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2008-05-27 22:02:00-03","MO","MOBOT","2898585","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Per Dusén","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham.) G. Don","Walter S. Judd","Dusén 15676","1914",NA,NA,"Paraná",NA,"Turma no. 23, locos palendosis cam. pestilbus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-06-22 14:17:54-03","UNESP-IBILCE","SJRP","17827","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"C.B. Poliquesi","América do Sul","Brasil",NA,NA,"Subarbusto, 1,20 m, flor alva, dos afloramentos de arenito.;",NA,"Tracheophyta","Ericales","(Cham.) G. Don","G. Hatschbach",NA,NA,NA,NA,"Paraná","Balsa Nova","Serra São Luis do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,"27346","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"197","2018-09-12 14:48:09-03","UNIOESTE","UNOP","6052","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Andrade, B.O.",NA,"Brasil",NA,NA,"Espécie arbustiva com flores beje. nascente do rio Tibagi. Campos hidrófilos sobre Organossolo.",NA,NA,NA,"(Cham.) G.Don","Andrade, B.O.","94","2008","09","28","Paraná","Ponta Grossa","Nascente do Rio Tibagi. Campos hidrofilos sobre Organossolo.","-50.173611","-25.4375",NA,"1112","1112",NA,NA,NA,NA,NA,NA,NA,"-50.173611","-25.4375",NA,NA,NA
"198","2020-08-31 08:53:32-03","INPA","INPA","204369","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Ratter, JA","Southern America","Brasil",NA,NA,NA,"INPA0204369","Dicotyledon Asterids","Ericales","(Cham.) G.Don","Kinoshita-Gouvêa, LS","3384","1976","08","05","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa, University of Brasília field station, near Vargem Bonita, ca. 18 km SSW of Brasília TV tower.","-47.9296989440918","-15.7797002792358","INPA0204369 INPA0204369_e",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-08-31 08:53:32-03","INPA","INPA","204370","S","Plantae","Ericaceae","Leucothoe","chlorantha","Leucothoe chlorantha",NA,"Kirkbride Junior, JH","Southern America","Brasil",NA,NA,NA,"INPA0204370","Dicotyledon Asterids","Ericales","(Cham.) DC.",NA,"5352","1983","08","09","Distrito Federal","Brasília","Córrego da Onça na Fazenda Água Limpa, campo experimental da Universidade de Brasília.","-47.9","-15.933333","INPA0204370 INPA0204370_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.9","-15.933333",NA,NA,NA
"200","2020-07-10 09:45:48-03","MBML","MBML-HERBARIO","50459",NA,"Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"N.L. Sousa; L. Poli",NA,"Brasil",NA,NA,"Campo úmido, solo turfoso, encharcado. Erva, folhas coreáceas, cálice verde e corola branca","MBML050459",NA,NA,"G.Don","N.L. Sousa/10-01-2012","259","2012","09","04","São Paulo","Analândia","Fazenda Pedra Vermelha","-47.781389","-22.130556","MBML050459","760","760",NA,NA,NA,NA,NA,NA,NA,"47W46'53","22S7'50",NA,NA,NA
"201","2020-06-15 15:30:16-03","UNESP-RC","HRCB","59213","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Sousa",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham.) G. Don","Sousa, N.L.",NA,NA,NA,NA,"São Paulo","Analândia","Fazenda Pedra Vermelha","-47.777778","-22.130556",NA,"760","760",NA,NA,NA,NA,NA,NA,NA,"47º46'40W","22º07'50S",NA,NA,NA
"202","2020-06-15 15:30:16-03","UNESP-RC","HRCB","5944","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Cesar, O.",NA,"Brasil",NA,NA,"Arbusto, flores verde-creme",NA,NA,NA,"(Cham.) G.Don","Romão, G.O.","616","1985","08","29","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"22843","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-01-26 14:12:34-03","CPACT","ECT","5112","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"G.Heiden; R.Martinazzo | G.F.Nachtigal | C.A.P.Silveira",NA,"Brasil",NA,NA,NA,"ECT0005112","Embryophyta",NA,"(Cham.) G.Don","G.Heiden","2326","2016","09","25","Rio Grande do Sul","Santana do Livramento","Cerro dos Munhoz. Propriedade de Ilaerci Gonçalves. Campos de clima temperado (pampas), áreas de solo raso e afloramentos rochosos basálticos.","-55.394167","-30.936667","ECT0005112","270","270",NA,NA,"2016","09","13",NA,NA,"55º23'39''W","30º56'12''S",NA,NA,NA
"204","2021-01-26 14:12:34-03","CPACT","ECT","5109","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"G.Heiden; R.Martinazzo | G.F.Nachtigal | C.A.P.Silveira",NA,"Brasil",NA,NA,NA,"ECT0005109","Embryophyta",NA,"(Cham.) G.Don","G.Heiden","2327","2016","09","14","Rio Grande do Sul","Santana do Livramento","Cerro Trindade. Próximo ao marco da divisa Brasil-Uruguai. Campos de clima temperado (pampas), áreas de solo raso e afloramentos rochosos basálticos.","-55.423333","-30.986667","ECT0005109","263","263",NA,NA,"2016","09","14",NA,NA,"55º25'24''W","30º59'12''S",NA,NA,NA
"205","2020-09-12 05:00:02-03","US","US","3083356","PreservedSpecimen","Plantae","Ericaceae","Leucothoë","chlorantha","Leucothoë chlorantha",NA,"J. G. Stutts & G. Lom. Smith","South America - Neotropics","Brazil",NA,NA,NA,"US02973516",NA,"Ericales","A. Gray",NA,"837","1980","9","30","São Paulo",NA,"Serra da Bocina, near to Sao Jose da Barrareiro, toward Park of Campos de Bucina. About 33 km along hwy SP-66 from Sao Jose.",NA,NA,"US02973516_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"206","2020-09-12 05:00:02-03","US","US","2267839","PreservedSpecimen","Plantae","Ericaceae","Leucothoë","chlorantha","Leucothoë chlorantha",NA,"L. Smith, R. Reitz & L. Caldato","South America","Brazil",NA,NA,NA,"US02973520",NA,"Ericales","A. Gray",NA,"9525","1956","12","26","Santa Catarina",NA,"Mun. Chapecó: bog, Fazenda Campo São Vicente, 24 km west of Campo Erê.",NA,NA,"US02973520_01","900","1000",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"207","2020-09-12 05:00:02-03","US","US","2249709","PreservedSpecimen","Plantae","Ericaceae","Leucothoë","chlorantha","Leucothoë chlorantha",NA,"L. Smith & R. M. Klein","South America","Brazil",NA,NA,NA,"US02973517",NA,"Ericales","A. Gray",NA,"7861","1956","11","22","Santa Catarina",NA,"Mun. Bom Retiro: forest, falls of Rio Canoas, Campo dos Padres.",NA,NA,"US02973517_01","1300","1400",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"208","2020-09-12 05:00:02-03","US","US","2249710","PreservedSpecimen","Plantae","Ericaceae","Leucothoë","chlorantha","Leucothoë chlorantha",NA,"L. Smith & R. M. Klein","South America","Brazil",NA,NA,NA,"US02973518",NA,"Ericales","A. Gray",NA,"8520","1956","12","9","Santa Catarina",NA,"Mun. Campo Alegre: slopes of Morro Iquererim.",NA,NA,NA,"1300","1500",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"209","2020-09-12 05:00:02-03","US","US","1470460","PreservedSpecimen","Plantae","Ericaceae","Leucothoë","chlorantha","Leucothoë chlorantha",NA,"G. Jönsson","South America","Brazil",NA,NA,NA,"US02973511",NA,"Ericales","A. Gray",NA,"1398a","1914","10","14","Paraná",NA,"Pinhaes, in campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"210","2020-09-12 05:00:02-03","US","US","2268990","PreservedSpecimen","Plantae","Ericaceae","Leucothoë","chlorantha","Leucothoë chlorantha",NA,"Reitz & Klein, --","South America","Brazil",NA,NA,NA,"US02973521",NA,"Ericales","A. Gray",NA,"5324","1957","10","19","Santa Catarina",NA,"Faz. Ernesto Scheide, Campo Alegre.",NA,NA,"US02973521_01","900",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"211","2020-09-12 05:00:02-03","US","US","2269001","PreservedSpecimen","Plantae","Ericaceae","Leucothoë","chlorantha","Leucothoë chlorantha",NA,"Reitz & Klein, --","South America","Brazil",NA,NA,NA,"US02973507",NA,"Ericales","A. Gray",NA,"5418","1957","10","24","Santa Catarina",NA,"Serra da Boa Vista, S. José.",NA,NA,"US02973507_01","1200",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"212","2020-09-12 05:00:02-03","US","US","2267929","PreservedSpecimen","Plantae","Ericaceae","Leucothoë","chlorantha","Leucothoë chlorantha",NA,"L. Smith & R. Reitz","South America","Brazil",NA,NA,NA,"US02973519",NA,"Ericales","A. Gray",NA,"10331","1957","1","23","Santa Catarina",NA,"Mun. Bom Retiro: Bog, by Fazenda Santo Antônio, Campo dos Padres.",NA,NA,"US02973519_01","1650",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"213","2020-09-12 05:00:02-03","US","US","2564530","PreservedSpecimen","Plantae","Ericaceae","Leucothoë","chlorantha","Leucothoë chlorantha",NA,"G. Hatschbach","South America","Brazil",NA,NA,NA,"US02973514",NA,"Ericales","A. Gray",NA,"15005","1966","10","16","Paraná",NA,"Mun. Palmas. Sta. Barbara.",NA,NA,"US02973514_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"214","2020-09-12 05:00:02-03","US","US","2268982","PreservedSpecimen","Plantae","Ericaceae","Leucothoë","chlorantha","Leucothoë chlorantha",NA,"Reitz & Klein, --","South America","Brazil",NA,NA,NA,"US02973522",NA,"Ericales","A. Gray",NA,"5220","1957","10","18","Santa Catarina",NA,"Morro do Iquererim, Campo Alegre.",NA,NA,"US02973522_01","1400",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"215","2020-09-12 05:00:02-03","US","US","2577480","PreservedSpecimen","Plantae","Ericaceae","Leucothoë","chlorantha","Leucothoë chlorantha",NA,"L. Smith & R. M. Klein","South America","Brazil",NA,NA,NA,"US02973510",NA,"Ericales","A. Gray",NA,"13708","1964","12","6","Santa Catarina",NA,"Mun. Campo Erê: bog, 6 km west of Campo Erê.","-53.1","-26.37","US02973510_01","900","1000",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"216","2020-09-12 05:00:02-03","US","US","2644606","PreservedSpecimen","Plantae","Ericaceae","Leucothoë","chlorantha","Leucothoë chlorantha",NA,"J. R. de Mattos & N. Mattos","South America - Neotropics","Brazil",NA,NA,NA,"US02973512",NA,"Ericales","A. Gray",NA,"8214","1960","9","20","São Paulo",NA,"Município de Moji-Guaçu: Faz. Campininha, 3 km NNW de Padua Sales.",NA,NA,"US02973512_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"217","2020-09-12 05:00:02-03","US","US","2706060","PreservedSpecimen","Plantae","Ericaceae","Leucothoë","chlorantha","Leucothoë chlorantha",NA,"G. Hatschbach","South America","Brazil",NA,NA,NA,"US02973515",NA,"Ericales","A. Gray",NA,"22839","1969","11","5","Paraná",NA,"Rio Pequeno (mun. S. José dos Pinhaes).",NA,NA,"US02973515_01","900",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"218","2020-09-12 05:00:02-03","US","US","2456117","PreservedSpecimen","Plantae","Ericaceae","Leucothoë","chlorantha","Leucothoë chlorantha",NA,"L. Smith & R. M. Klein","South America","Brazil",NA,NA,NA,"US02973508",NA,"Ericales","A. Gray",NA,"13032","1964","11","8","Santa Catarina",NA,"Mun. Irani: Campo de Irani.","-51.83","-26.95","US02973508_01","700","900",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"219","2020-09-12 05:00:02-03","US","US","2577483","PreservedSpecimen","Plantae","Ericaceae","Leucothoë","chlorantha","Leucothoë chlorantha",NA,"L. Smith & R. M. Klein","South America","Brazil",NA,NA,NA,"US02973509",NA,"Ericales","A. Gray",NA,"13634","1964","12","5","Santa Catarina",NA,"Mun. Agua Doce: Campo and bog, Campos de Palmas, 3 km northwest of Herciliópolis.","-51.53","-26.78",NA,"1100","1200",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"220","2020-09-12 05:00:02-03","US","US","2569888A","PreservedSpecimen","Plantae","Ericaceae","Leucothoë","chlorantha","Leucothoë chlorantha",NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","South America - Neotropics","Brazil",NA,NA,NA,"US02973513",NA,"Ericales","A. Gray",NA,"8151","1965","9","10","Distrito Federal",NA,"Planalto do Brasil. Córrego Samambaia, near Taguatinga.",NA,NA,"US02973513_01","1100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"221","2020-09-12 05:00:02-03","US","US","2841789","PreservedSpecimen","Plantae","Ericaceae","Leucothoë","serrulata","Leucothoë serrulata",NA,"Reitz & Klein, --","South America","Brazil",NA,NA,NA,"US02973606",NA,"Ericales","(Cham.) DC.",NA,"13609","1962","10","26","Santa Catarina",NA,"Fazenda Frei Rogério, Porto União.",NA,NA,"US02973606_01","750",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"222","2020-09-12 05:00:02-03","US","US","2251886","PreservedSpecimen","Plantae","Ericaceae","Leucothoë","serrulata","Leucothoë serrulata",NA,"Reitz & Klein, --","South America","Brazil",NA,NA,NA,"US02973605",NA,"Ericales","(Cham.) DC.",NA,"5252","1957","10","18","Santa Catarina",NA,"Morro do Iquererim, Campo Alegre.",NA,NA,"US02973605_01","1400",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"223","2020-09-12 05:00:02-03","US","US","2822215","PreservedSpecimen","Plantae","Ericaceae","Leucothoë","subcanescens","Leucothoë subcanescens",NA,"J. R. de Mattos & N. Mattos","South America - Neotropics","Brazil",NA,NA,NA,"US02973604",NA,"Ericales","(DC.) Meisn.",NA,"8214","1960","9","20","São Paulo",NA,"Município de Moji-Guaçu: Faz. Campininha, 3 km NNW de Padua Sales.",NA,NA,"US02973604_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"224","2019-12-09 17:29:49-03","UFPR","EFC","3384","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,NA,NA,"Brasil",NA,NA,"Subarbusto comum em campo seco, 900m s.n.m.","EFC003384",NA,NA,"(Cham.) G.Don","Silva, R.R.",NA,"1992","12","16","Paraná","Piraquara","Rio Iraí","-49.0633010864258","-25.4416999816895",NA,NA,NA,"12577","auto","1999","02","24",NA,NA,NA,NA,NA,NA,NA
"225","2019-12-09 17:29:49-03","UFPR","EFC","2974","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Ziller, S.R.; Vicentini, A.",NA,"Brasil",NA,NA,"Sub-arbusto comum em campo próximo rio Iraí, flores amarelas.","EFC002974",NA,NA,"(Cham.) G.Don","Silva, R.R.","262","1992","10","14","Paraná","Piraquara","Rio Iraí","-49.0633010864258","-25.4416999816895",NA,NA,NA,"12577","auto","1999","02","24",NA,NA,NA,NA,NA,NA,NA
"226","2019-11-13 11:19:17-03","USP","SPF","145747","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Oliveira, JE",NA,"Brasil",NA,NA,NA,"SPF00145747",NA,NA,"(Cham.) G.Don","Fiaschi, P","120","1940","06","04","Minas Gerais","Monte Carmelo",NA,"-47.4986000061035","-18.7247009277344",NA,NA,NA,"36771","auto","2001","06",NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-13 11:19:17-03","USP","SPF","155552","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Mello-Silva, R",NA,"Brasil",NA,NA,NA,"SPF00155552",NA,NA,"(Cham.) G.Don","Cabral, A","1994","2002","11","09","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto","2017","07",NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-13 11:19:17-03","USP","SPF","170669","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Custódio-Filho, A",NA,"Brasil",NA,NA,NA,"SPF00170669",NA,NA,"(Cham.) G.Don","Romão, GO","1824","1983","11","14","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia, Coord. entre 23°38' - 23°49' S e 45°52'-45°53' W","-46.0299987792969","-23.5699996948242",NA,"890","950","19656","auto","2014","05",NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-10-07 09:12:40-03","UEFS","HUEFS","186716","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Romão, G.O.",NA,"Brasil",NA,NA,"Borda de mata ciliar com campo de altitude e afloramento rochoso adjacente.","HUEFS0186716","Angiospermae","Ericales","(Cham.) G.Don",NA,"2290","2007","10","02","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, estrada para parte alta da cachoeira Casca D'anta, próximo a nascente do rio São Francisco.","-46.446389","-20.243056","HUEFS0186716",NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,"46W26'47''","20S14'35''",NA,NA,NA
"230","2019-10-07 09:12:40-03","UEFS","HUEFS","103384","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Custódio-Filho, A.",NA,"Brasil",NA,NA,NA,"HUEFS0103384","Angiospermae","Ericales","(Cham.) G.Don",NA,"1824","1983","11","14","São Paulo","Biritiba Mirim","Estação Biológica de Boraceia.","-45.866667","-23.633333","HUEFS0103384","890","950",NA,NA,NA,NA,NA,"Asteranae",NA,"45W52'","23S38'",NA,NA,NA
"231","2019-10-07 09:12:40-03","UEFS","HUEFS","50497","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Souza, J.P.de",NA,"Brasil",NA,NA,"Floresta Ombrófila Densa de Altitude.","HUEFS0050497","Angiospermae","Ericales","(Cham.) G.Don",NA,"3478","2000","04","27","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, estrada intermediária, Km42.","-45.699167","-23.638056","HUEFS0050497",NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,"45W41'57''","23S38'17''",NA,NA,NA
"232","2019-10-07 09:12:40-03","UEFS","HUEFS","210558","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Delfini, C.",NA,"Brasil",NA,NA,NA,"HUEFS0210558","Angiospermae","Ericales","(Cham.) G.Don",NA,"483","2012","05","16","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra. Proximidades da nascente do Rio Francisco.","-46","-20","HUEFS0210558","1397","1397",NA,NA,NA,NA,NA,"Asteranae",NA,"46W","20S",NA,NA,NA
"233","2019-10-07 09:12:40-03","UEFS","HUEFS","210246","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Delfini, C.",NA,"Brasil",NA,NA,"Cerrado de altitude.","HUEFS0210246","Angiospermae","Ericales","(Cham.) G.Don",NA,"481","2012","05","16","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra. Proximidades da nascente do Rio São Francisco.","-46","-20","HUEFS0210246","1397","1397",NA,NA,NA,NA,NA,"Asteranae",NA,"46W","20S",NA,NA,NA
"234","2019-10-07 09:12:40-03","UEFS","HUEFS","210247","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Delfini, C.",NA,"Brasil",NA,NA,"Cerrado de altitude.","HUEFS0210247","Angiospermae","Ericales","(Cham.) G.Don",NA,"485","2012","05","16","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra. Proximidades da nascente do Rio São Francisco.","-46","-20","HUEFS0210247","1397","1397",NA,NA,NA,NA,NA,"Asteranae",NA,"46W","20S",NA,NA,NA
"235","2019-10-07 09:12:40-03","UEFS","HUEFS","67673","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hatschbach, G.",NA,"Brasil",NA,NA,"Campo graminoso e úmido, solo turfoso.","HUEFS0067673","Angiospermae","Ericales","(Cham.) G.Don",NA,"53537","1989","10","19","Paraná","Quatro Barras","Rio Taquari.","-49.0769004821777","-25.3656005859375","HUEFS0067673","900","900","17116","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"236","2019-10-07 09:12:40-03","UEFS","HUEFS","173786","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Silva, J.M.",NA,"Brasil",NA,NA,"Matinha nebular.","HUEFS0173786","Angiospermae","Ericales","(Cham.) G.Don",NA,"7656","2010","12","17","Paraná","Guaratuba","Serra Araçatuba.","-48.5746994018555","-25.8827991485596","HUEFS0173786",NA,NA,"41937","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"237","2020-02-20 13:52:44-03","UEFS","HUEFS","253481","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Ribeiro, J.H.C.",NA,"Brasil",NA,NA,NA,"HUEFS0253481","Angiospermae","Ericales","(Cham.) DC.",NA,"193","2009","07","22","Minas Gerais","Olaria","Serra Negra: Serrinha, Sítio do Rinaldo Degredo. Poços do Sr. Altair.","-43.937198638916","-21.8607997894287","HUEFS0253481",NA,NA,"15222","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"238","2019-10-07 09:12:43-03","UEFS","HUEFS","39822","PreservedSpecimen","Plantae","Ericaceae","Leucothoe","serrulata","Leucothoe serrulata",NA,"Ribas, O.S.",NA,"Brasil",NA,NA,"Brejo.","HUEFS0039822","Angiospermae","Ericales","(Cham.) DC.",NA,"2738","1998","10","18","Paraná","São José dos Pinhais","Rio Pequeno.","-49.2064018249512","-25.5347003936768","HUEFS0039822",NA,NA,"45291","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"239","2018-10-25 11:33:15-03","F","FMNH-SEEDPLANTS","V0139581F","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"G. Hatschbach","South America","Brazil",NA,NA,NA,"V0139581F","Spermatophyta",NA,NA,NA,"15005","1966","10","19",NA,NA,NA,"-52.8731","-10.8339","V0139581F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"240","2018-10-25 11:33:15-03","F","FMNH-SEEDPLANTS","V0139582F","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"P. Dusén","South America","Brazil",NA,NA,NA,"V0139582F","Spermatophyta",NA,NA,NA,"7082","1908","10","29",NA,NA,NA,"-52.8731","-10.8339","V0139582F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
