"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"1612","2020-09-12 05:00:02-03","US","US","USw7614","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","nobilis","Phyllanthus nobilis","B. A. Krukoff","6281",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Euphorbiales","(L. f.) Müll. Arg.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"1613","2020-09-12 05:00:02-03","US","US","USw42044","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","nobilis","Phyllanthus nobilis","J. Schunke Vigo et al.","4429","1970","9","24","South America - Neotropics","Peru",NA,NA,NA,NA,NA,"Euphorbiales","(L. f.) Müll. Arg.",NA,"San Martín","Mariscal Cáceres","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"1614","2020-09-12 05:00:02-03","US","US","USw7777","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","nobilis","Phyllanthus nobilis","B. A. Krukoff","6564",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Euphorbiales","(L. f.) Müll. Arg.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"1615","2020-09-02 16:35:39-03","Cenargen","CEN","65660","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","cf. nobilis","Margaritaria cf. nobilis","Aécio Amaral-Santos","383","1998","12","17",NA,"Brasil","Exsicatas",NA,"Folhas abaxial verde e adaxial verde claro. Área de influência da UHE Serra da Mesa.","CEN00065660",NA,NA,"L.f.","B. M. T. Walter","GO","NIQUELANDIA","Fazenda Aroeira; estrada de acesso para Rosariana à direita.","-48.4597015380859","-14.4738998413086","CEN00065660",NA,NA,NA,"74171","auto",NA,NA,NA,"2009","03",NA,NA,NA,NA,"4"
"1616","2020-09-02 16:35:39-03","Cenargen","CEN","83130","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Clarissa Gouveia Fontes","131","2007","03","14",NA,"Brasil","Exsicatas",NA,NA,"CEN00083130",NA,NA,"L.f.","B. M. T. Walter","DF","BRASILIA","Fazenda Sucupira. Trecho final da mata do Açudinho.","48.0133333","-15.906944","CEN00083130","1090","1090",NA,NA,NA,NA,"48.0133333","-15.906944","2016","08",NA,NA,NA,NA,"5"
"1617","2020-09-02 16:35:39-03","Cenargen","CEN","59111","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Glocimar Pereira-Silva","8767","2004","04","18",NA,"Brasil","Exsicatas",NA,NA,"CEN00059111",NA,NA,"L.f.","J. B. Pereira","PA","PALESTINA DO PARA","Fazenda Andorinha sede 2. Início da mata do rio Gameleira.","-48.417222","-6.1188888","CEN00059111","160","160",NA,NA,NA,NA,"-48.417222","-6.1188888","2007","08",NA,NA,NA,NA,"4"
"1618","2020-09-02 16:35:39-03","Cenargen","CEN","100063","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Glocimar Pereira-Silva","15830","2010","12","04",NA,"Brasil","Exsicatas",NA,"Área de influência indireta. Botões florais verde.","CEN00100063",NA,NA,"L.f.","J. B. Pereira & G.Pereira-Siva","TO","BARRA DO OURO","Margem direita do rio Tauá, estrada Graçolândia - Barra do Ouro, km 18.","-47.691111","-7.8594444","CEN00100063","190","190",NA,NA,NA,NA,"-47.691111","-7.8594444","2010","12",NA,NA,NA,NA,"4"
"1619","2020-09-02 16:35:39-03","Cenargen","CEN","100068","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Glocimar Pereira-Silva","15835","2010","12","06",NA,"Brasil","Exsicatas",NA,"Área de influência direta (APP). Área degradada.","CEN00100068",NA,NA,"L.f.",NA,"TO","PALMEIRAS DO TOCANTINS","Margem direita do rio Mosquito.","-47.514166","-6.6113888","CEN00100068","160","160",NA,NA,NA,NA,"-47.514166","-6.6113888",NA,NA,NA,NA,NA,NA,"4"
"1620","2020-09-02 16:35:39-03","Cenargen","CEN","105368","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Marcelo Fragomeni Simon","3170","2017","10","22",NA,"Brasil","Exsicatas",NA,"Árvore.","CEN00105368",NA,NA,"L.f.","J. B. Bringel","RO","PORTO VELHO","Margem direita do rio Madeira, 6 km W do porto da Balsa para a vila São Lourenço, 1 km S da margem do rio. Parcela T8P2.","-65.0575","-9.6105555","CEN00105368","104","104",NA,NA,NA,NA,"-65.0575","-9.6105555","2018","06",NA,NA,NA,NA,"8"
"1621","2020-09-02 16:35:39-03","Cenargen","CEN","112670","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Marcelo Fragomeni Simon","3611","2018","03","10",NA,"Brasil","Exsicatas",NA,"Árvore 4 m. Frutos imaturos.","CEN00112670",NA,NA,"L.f.","B. M. T. Walter & J. B. Pereira","MS","JARDIM","P. N. Serra da Bodoquena, sítio de monitoramento Santa Fé, 5 km Norte da MS - 267.","-56.745277","-21.509444","CEN00112670","504","504",NA,NA,NA,NA,"-56.745277","-21.509444","2020","01",NA,NA,NA,NA,"5"
"1622","2020-09-02 16:35:39-03","Cenargen","CEN","41176","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Marina de Lourdes Fonseca Resende","2335","2000","10","28",NA,"Brasil","Exsicatas",NA,"Cálice e frutos imaturos cor verde. Doação - IBGE - Plantas do Brasil - Goiás.","CEN00041176",NA,NA,"L.f.","E.R.Martins-UFSCar","GO","SAO DOMINGOS","Fazenda do Sr. Rivaldo próximo as Fazenda Mata Serena","-46.824166","-13.811944","CEN00041176","420","420",NA,NA,NA,NA,"-46.824166","-13.811944","2012","12",NA,NA,NA,NA,"1"
"1623","2020-09-02 16:35:39-03","Cenargen","CEN","69355","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Márcia Luzia Cardoso Neves - HUEFS","119","2004","07","18",NA,"Brasil","Exsicatas",NA,"Indivíduo pertencente a parcela 2A, igual aos indivíduos 1196, 1259, 1963, 1979, 1352, 2020, 2052, 720. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (121302). Feira de Santana - Bahia.","CEN00069355",NA,NA,"L.f.","J. Jardim","BA","SANTA TERESINHA","Serra da Jibóia.","-39.471666","-12.869444","CEN00069355",NA,NA,NA,NA,NA,NA,"-39.471666","-12.869444","2004",NA,NA,NA,NA,NA,"1"
"1624","2020-09-02 16:35:39-03","Cenargen","CEN","59480","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Glocimar Pereira-Silva","8668","2004","04","16",NA,"Brasil","Exsicatas",NA,NA,"CEN00059480",NA,NA,"L.f.","J. B. Pereira","TO","ANANAS","Acampamento da ENGEVIX, estrada de acesso ao porto do acampamento.","-48.315","-6.1358333","CEN00059480","140","140",NA,NA,NA,NA,"-48.315","-6.1358333","2007","08",NA,NA,NA,NA,"4"
"1625","2020-09-02 16:35:39-03","Cenargen","CEN","66957","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Glocimar Pereira-Silva","9859","2005","03","07",NA,"Brasil","Exsicatas",NA,"Área de influência direta (lago). Local com muita serrapilheira. Fruto maduro verde e sementes azul metálico.","CEN00066957",NA,NA,"L.f.","E.R. Martins","TO","PALMEIRANTE","Mata de babaçú na saída de Palmeirante para Barra do Ouro, margem esquerda do rio Tocantins.","-47.936388","-7.8647222","CEN00066957","156","156",NA,NA,NA,NA,"-47.936388","-7.8647222","2012","12",NA,NA,NA,NA,"4"
"1626","2020-09-02 16:35:39-03","Cenargen","CEN","72569","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Bruno Machado Teles Walter","5893","2009","11","04",NA,"Brasil","Exsicatas",NA,"Material de herbário coletado estéril para registro de estudo fitossociológico.","CEN00072569",NA,NA,"L.f.","E.R.Martins-UFSCar","TO","PALMEIROPOLIS","Linha de transmissão São Salvador - Canabrava. Entre as torres 77 e 79. Fazenda do Sr. Joaquim (Fazenda Esplanada).","-48.22","-13.148611","CEN00072569","370","370",NA,NA,NA,NA,"-48.22","-13.148611","2012","12",NA,NA,NA,NA,"2"
"1627","2020-09-02 16:35:39-03","Cenargen","CEN","80396","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Marcelo Fragomeni Simon","981","2010","10","16",NA,"Brasil","Exsicatas",NA,"Árvore 4m. Floresta ripária sazonalmente inundável, dossel médio 20m, com abundância de lianas. Área de influência direta da UHE Jirau.","CEN00080396",NA,NA,"L.f.","B. M. T. Walter","RO","PORTO VELHO","Ao longo da BR - 364, 14 km oeste de Mutum Paraná, próximo à ponte do córrego Igarapé, margem esquerda.","-64.84","-9.55","CEN00080396","100","100",NA,NA,NA,NA,"-64.84","-9.55","2016","11",NA,NA,NA,NA,"8"
"1628","2020-09-02 16:35:39-03","Cenargen","CEN","82031","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Glocimar Pereira-Silva","16243","2012","04","27",NA,"Brasil","Exsicatas",NA,"Área de influência direta. (lago)","CEN00082031",NA,NA,"L.f.","J. B. Bringel & M. F. Simon","RO","PORTO VELHO","Margem Esquerda do Rio Madeira.(Área de desmatamento da FOX)","-64.849444","-9.3833333","CEN00082031","90","90",NA,NA,NA,NA,"-64.849444","-9.3833333","2020","06",NA,NA,NA,NA,"8"
"1629","2020-09-02 16:35:39-03","Cenargen","CEN","84198","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Glocimar Pereira-Silva","16528","2012","12","14",NA,"Brasil","Exsicatas",NA,NA,"CEN00084198",NA,NA,"L.f.",NA,"RO","PORTO VELHO","Modulo Caiçara, Transecto 1, parcela 1, margem esquerda do rio Madeira..","-64.833888","-9.4377777","CEN00084198","90","90",NA,NA,NA,NA,"-64.833888","-9.4377777",NA,NA,NA,NA,NA,NA,"8"
"1630","2020-09-02 16:35:39-03","Cenargen","CEN","88963","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Rodolfo de Paula Oliveira","14","2010","10","07",NA,"Brasil","Exsicatas",NA,NA,"CEN00088963",NA,NA,"L.f.","J. B. Pereira","DF","BRASILIA","Fazenda Sucupira","-48.011388","-15.905833","CEN00088963",NA,NA,NA,NA,NA,NA,"-48.011388","-15.905833","2016","05",NA,NA,NA,NA,"2"
"1631","2020-09-02 16:35:39-03","Cenargen","CEN","99591","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Glocimar Pereira-Silva","13925","2008","12","10",NA,"Brasil","Exsicatas",NA,"Área de influência direta (lago).","CEN00099591",NA,NA,"L.f.","B. M. Gomes","TO","PALMEIRAS DO TOCANTINS","Margem oeste da ferrovia Norte/Sul.","-47.505","-6.6394444","CEN00099591","150","150",NA,NA,NA,NA,"-47.505","-6.6394444","2011","01",NA,NA,NA,NA,"4"
"1632","2020-09-02 16:35:39-03","Cenargen","CEN","17825","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Carlos Alberto Cid Ferreira","10040","1989","10","14",NA,"Brasil","Exsicatas",NA,"Botões florais esverdeados. Doação do Instituto Nacional de Pesquisas da Amazônia - Planta do Acre.","CEN00017825",NA,NA,"L.f.","R. O. Seco","AC","MANCIO LIMA","Pé da Serra do Divisor, entre o lugar Pedernal e Fazenda Boa Vista.","-72.8957977294922","-7.61417007446289","CEN00017825",NA,NA,NA,"120292","auto",NA,"-7363333.0","-741667.0","1997","09",NA,NA,NA,NA,"1"
"1633","2020-09-02 16:35:39-03","Cenargen","CEN","57225","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Domingos Antônio Folli","881","1989","01","13",NA,"Brasil","Exsicatas",NA,"Aceiro com CEPLAC. Doação do Banco Genético do Pau Brasil. Registro nº183. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057225",NA,NA,"L.f.","G. L. Webster","BA","PORTO SEGURO",NA,"-39.0647010803223","-16.4496994018555","CEN00057225",NA,NA,NA,"68835","auto",NA,NA,NA,"1991","06",NA,NA,NA,NA,"1"
"1634","2020-09-02 16:35:39-03","Cenargen","CEN","57559","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","G. L. Farias - Pau-Brasil","218","1988","07","14",NA,"Brasil","Exsicatas",NA,"Aceiro com a CEPLAC. Doação do Banco Genético do Pau Brasil. Registro nº 184. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057559",NA,NA,"L.f.","G. L. Webster","BA","PORTO SEGURO",NA,"-39.0647010803223","-16.4496994018555","CEN00057559",NA,NA,NA,"68835","auto",NA,NA,NA,"1991","06",NA,NA,NA,NA,"1"
"1635","2020-09-02 16:35:39-03","Cenargen","CEN","50028","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Glocimar Pereira-Silva","7600","2003","05","07",NA,"Brasil","Exsicatas",NA,"Área de Influência Direta (lago).","CEN00050028",NA,NA,"L.f.","E.R.Martins-UFSCar","GO","ALEXANIA","Margem direita do ribeirão Galinhas, próximo à foz. (à jusante da ponte).","-48.5071983337402","-16.0821990966797","CEN00050028","820","820",NA,"32626","auto",NA,"-4849250.0","-1618889.0","2012","12",NA,NA,NA,NA,"1"
"1636","2020-09-02 16:35:39-03","Cenargen","CEN","24409","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Glocimar Pereira-Silva","2118","1993","12","14",NA,"Brasil","Exsicatas",NA,NA,"CEN00024409",NA,NA,"L.f.","J. B. Pereira","GO","CORUMBAIBA","Margem esquerda do Rio Corumbá, próximo ao Eixo da Barragem.","-48.5614013671875","-18.1424999237061","CEN00024409","520","520",NA,"40186","auto",NA,"-4856667.0","-1796667.0","2007","08",NA,NA,NA,NA,"4"
"1637","2020-09-02 16:35:39-03","Cenargen","CEN","54039","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Glocimar Pereira-Silva","6873","2002","11","06",NA,"Brasil","Exsicatas",NA,NA,"CEN00054039",NA,NA,"L.f.","E.R.Martins-UFSCar","GO","LUZIANIA","Fazenda Paulista. Altitude entre 900-800 m.","-47.9502983093262","-16.2525005340576","CEN00054039",NA,NA,NA,"83221","auto",NA,"-4814417.0","-1622556.0","2012","12",NA,NA,NA,NA,"4"
"1638","2020-09-02 16:35:39-03","Cenargen","CEN","33259","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","José Wagner Borges Machado","308","1999","02","02",NA,"Brasil","Exsicatas",NA,"Área onde se fez corte seletivo de espécies arbóreas de qualidade para produção de madeira. Frutos apanhados sobre o solo. Ramos escuros com muitas lenticelas.","CEN00033259",NA,NA,"L.f.","J. B. Pereira","GO","NOVA ROMA","Mata semidecídua, alterada.","-46.880298614502","-13.7419004440308","CEN00033259",NA,NA,NA,"46333","auto",NA,"0.0","0.0","2007","07",NA,NA,NA,NA,"6"
"1639","2020-09-02 16:35:39-03","Cenargen","CEN","81575","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","N. F. C. Reis - UNIR","1","2009","12","09",NA,"Brasil","Exsicatas",NA,"Casca com lenticelas, de aparência estriada com desprendimento em escamas. Exsudato do tipo seiva. Folhas de consistência membranácea. Fruto seco indeiscente de coloração verde, sem odor. Doação da Universidade Federal de Rondônia - Herbário Rondoniensis - RON - Coleção João Geraldo Kuhlmann.","CEN00081575",NA,NA,"L.f.","J. F. Ramos","RO","PORTO VELHO","Parcela 13, margem direita. Setor 02.","-63.9039001464844","-8.76194000244141","CEN00081575",NA,NA,NA,"333357","auto",NA,NA,NA,"2014","07",NA,NA,NA,NA,"1"
"1640","2020-09-02 16:35:39-03","Cenargen","CEN","81468","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","M. P. N. Pereira","157","2010","01","13",NA,"Brasil","Exsicatas",NA,"Casca com lenticelas de aparência suja. Exudato do tipo seiva. Folhas de consistência membranácea. Fruto carnoso, indeiscente com odor normal. Sementes verdes, arilo azul com odor normal. Doação Universidade Federal de Rondônia - Herbário Rondoniensis RON - Coleção Geraldo Kuhlmann nº 508.","CEN00081468",NA,NA,"L.f.","J. F. Ramos","RO","PORTO VELHO","Parcela 37, margem direita , setor 02.","-63.9039001464844","-8.76194000244141","CEN00081468",NA,NA,NA,"333357","auto",NA,NA,NA,"2014","07",NA,NA,NA,NA,"1"
"1641","2020-09-02 16:35:39-03","Cenargen","CEN","48382","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Glocimar Pereira-Silva","6751","2002","11","04",NA,"Brasil","Exsicatas",NA,NA,"CEN00048382",NA,NA,"L.f.","G. Pereira-Silva","GO","LUZIANIA","Estrada p/ Fazenda Alagado II, cerca de 2 km da entrada. Ponto II.","-47.9502983093262","-16.2525005340576","CEN00048382","870","870",NA,"83221","auto",NA,"-4816306.0","-1624639.0","2002","11",NA,NA,NA,NA,"4"
"1642","2020-09-22 10:17:57-03","UFG","HJ","5791","S","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Guilherme, FAG; Carneiro, SES; Bernasol, WP","1343","2008","10","23",NA,"Brasil",NA,NA,NA,"HJ00005791",NA,NA,"L.f.",NA,"Goiás","Caçu","UHE Salto.","-51.1025","-18.770278",NA,"450","450",NA,NA,NA,NA,"51º6'9''W","18º46'13''S",NA,NA,NA,NA,NA,NA,NA
"1643","2019-12-09 17:30:38-03","UFPR","EFC","3961","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Vicentini, A.; Vilhena, A.","197","1993","02","15",NA,"Brasil",NA,NA,"Carpoteca 372 __COMMOM_NAME__: Macuqueiro","EFC003961",NA,NA,"L.f.","Rodrigues, W.","Paraná","Cornélio Procópio",NA,"-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,"23842","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1644","2019-12-09 17:30:38-03","UFPR","EFC","7318","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Tiepolo, G.; Britez, R.M.","725","1997","02","27",NA,"Brasil",NA,NA,"Arvoreta de 6 metros com frutos imaturos, coletados próximo ao rio Cachoeira.","EFC007318",NA,NA,"L.f.","Hatschbach, G.","Paraná","Antonina","Bairro Alto","-48.7497","-25.2385",NA,"75","75",NA,NA,NA,NA,"-48.7497","-25.2385",NA,NA,NA,NA,NA,NA,NA
"1645","2019-12-09 17:30:38-03","UFPR","EFC","3847","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Guapyassu, M.","133","1992","11","10",NA,"Brasil",NA,NA,NA,"EFC003847",NA,NA,"L.f.","Hatschbach, G.","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646","2021-03-15 18:29:12-03","USP","SPF","138054","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Silveira, M","763","1994","05","31",NA,"Brasil",NA,NA,"Árvore 7 m; flor pistilada com tépalas verdes; fruto imaturo verde.","SPF00138054",NA,NA,"L.f.","Daly, D","Acre","Porto Walter","Bacia do Alto Juruá, Rio Juruá-mirim, margem esquerda, seringal Lucanha, colocação Vista Alegre. Flores de várzea.","-72.816667","-8.116667",NA,NA,NA,NA,NA,NA,NA,"-72.816667","-8.116667","1998",NA,NA,NA,NA,NA,NA
"1647","2021-03-15 18:29:12-03","USP","SPF","169026","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Fiaschi, P","2729","2005","03","03",NA,"Brasil",NA,NA,"Árvore ca. 10 m alt. com face abaxial mais ou menos glauca. Frutos imaturos verde-claros.","SPF00169026",NA,NA,"L.f.","Anônimo","Bahia","Almadina","Serra dos Sete Paus, Rod. de Almadina para Ibitupã, entrada à esquerda, ca. 5 km. Fazenda Cruzeiro do Sul, ca. 8 km da entrada do ramal. Floresta ombrófila antropizada.","-39.696111","-14.735",NA,NA,NA,NA,NA,NA,NA,"-39.696111","-14.735",NA,NA,NA,NA,NA,NA,NA
"1648","2021-03-15 18:29:12-03","USP","SPF","169403","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Fiaschi, P","2804","2005","03","17",NA,"Brasil",NA,NA,"Árvore ca. 12 m alt. Frutos verdes.","SPF00169403",NA,NA,"L.f.","Anônimo","Bahia","Arataca","Serra das Lontras, Ca. 7 km no ramal que liga o povoado da Itatiguí à Serra das Lontras.","-39.408056","-15.202778",NA,"600","700",NA,NA,NA,NA,"-39.408056","-15.202778",NA,NA,NA,NA,NA,NA,NA
"1649","2021-03-15 18:29:12-03","USP","SPF","175362","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Ceccantini, GCT","2694","2006","03","29",NA,"Brasil",NA,NA,"Arvoreta 4.5 m alt., CAP 22 cm.","SPF00175362",NA,NA,"L.f.","Cordeiro, I","Minas Gerais","Matozinhos","Fazenda Castelo de Jagoara, ecótono cerradão - mata ciliar.","-43.983083","-19.47",NA,"683","683",NA,NA,NA,NA,"-43.983083","-19.47","2008","03",NA,NA,NA,NA,NA
"1650","2021-03-15 18:29:12-03","USP","SPF","210176","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Klitgaard, BB","1183","2009","11","10",NA,"Brasil",NA,NA,"Árvore 5 m alt., frutos verde-claros.; Cerrado.","SPF00210176",NA,NA,"L.f.","Zappi, DC","Minas Gerais","Santana de Pirapama","Serra do Cipó, Capela de S. José, Faz. Toucan Cipó. Perto dos estábulos.","-43.772917","-19.00534",NA,NA,NA,NA,NA,NA,NA,"-43.772917","-19.00534","2010","10",NA,NA,NA,NA,NA
"1651","2021-03-15 18:29:12-03","USP","SPF","210180","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Zappi, DC","2681","2009","11","30",NA,"Brasil",NA,NA,"Árvore 5 m alt., frutos verdes.; Mata seca.","SPF00210180",NA,NA,"L.f.","Zappi, DC","Minas Gerais","Santana de Pirapama","Serra do Cipó, Rio das Pedras, propriedade do Sr Luiz. Ao sul da Faz. Toucan Cipó.","-43.778669","-19.009777",NA,NA,NA,NA,NA,NA,NA,"-43.778669","-19.009777","2010",NA,NA,NA,NA,NA,NA
"1652","2021-03-15 18:29:12-03","USP","SPF","207256","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Zappi, DC; Milliken, W; Biggs, N; Henicka, GS; Silveira, EA; Piva, JH","1105","2008","02","08",NA,"Brasil",NA,NA,"Árvore 5 m alt. frutos verde-claros com tons avermelhados.; Mata na beira do rio.","SPF00207256",NA,NA,"L.f.","Milliken, W","Mato Grosso","Novo Mundo","Parque Estadual do Cristalino, Parque Estadual Cristalino, lagoa abaixo da pousada.","-55.0531","-9.2644",NA,"264","264",NA,NA,NA,NA,"-55.0531","-9.2644",NA,NA,NA,NA,NA,NA,NA
"1653","2021-03-15 18:29:12-03","USP","SPF","182672","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Lima, MPM","253","1994","01","11",NA,"Brasil",NA,NA,"Indivíduo F0656. Árvore ca. 15 m de alt.; flores muito pequenas, esverdeadas, corola alva.","SPF00182672",NA,NA,"L.f.","Lima, MPM","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Área da parcela 1 A. Área P1.","-42.25","-22.5",NA,NA,NA,NA,NA,NA,NA,"-42.25","-22.5",NA,NA,NA,NA,NA,NA,NA
"1654","2021-03-15 18:29:12-03","USP","SPF","185387","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Barreto, SM","17","1993","03","05",NA,"Brasil",NA,NA,"Indivíduo P1579. DAP 7.","SPF00185387",NA,NA,"L.f.","Barreto, SM","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Trilha do Morro do Calcário. ÁRea P10B.","-42.25","-22.5",NA,NA,NA,NA,NA,NA,NA,"-42.25","-22.5",NA,NA,NA,NA,NA,NA,NA
"1655","2021-03-15 18:29:12-03","USP","SPF",NA,"PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Silveira, M","763","1994","05","31",NA,"Brasil",NA,NA,"Árvore 7 m; flor pistilada com tépalas verdes; fruto imaturo verde.",NA,NA,NA,"L.f.","Daly, D","Acre","Porto Walter","Bacia do Alto Juruá, Rio Juruá-mirim, margem esquerda, seringal Lucanha, colocação Vista Alegre. Flores de várzea.","-72.816667","-8.116667",NA,NA,NA,NA,NA,NA,NA,"-72.816667","-8.116667","1998",NA,NA,NA,NA,NA,NA
"1656","2021-03-15 18:29:12-03","USP","SPF","44329","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Lyra-Lemos, RP","840","1981","06","10",NA,"Brasil",NA,NA,"Arbusto ca. 4.0 m. Fruto imaturo verde.","SPF00044329",NA,NA,"L.f.","Cordeiro, I","Alagoas","Pão de Açúcar","Serra Pão de Açúcar. Mata sub-caducifolia.","-37.4366989135742","-9.74833011627197",NA,NA,NA,NA,"34758","auto",NA,NA,NA,"1986","06","28",NA,NA,NA,NA
"1657","2021-03-15 18:29:12-03","USP","SPF","127913","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Lobato, LCB","1049","1995","07","13",NA,"Brasil",NA,NA,"Árvore de 5 m alt. Flores verdes claras. Frutos imaturo verde.","SPF00127913",NA,NA,"L.f.","Lobato, LCB","Amapá","Mazagão","Várzea.","-51.2893981933594","-0.115000002086163",NA,NA,NA,NA,"195641","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
