"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"1318","2019-11-01 14:51:57-03","UnB","UB","147764","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Heringer, EP","1955","08","13","Southern America","Brasil",NA,NA,"Cerrado",NA,"Minas Gerais","Fazenda da Vargem Grande","Dicotyledoneae",NA,"A.St.-Hil.","Mitchell, JD","4021",NA,NA,NA,"Paraopeba","-44.4042015075684","-19.2744007110596","26090","auto",NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA
"1319","2019-11-01 14:51:57-03","UnB","UB","147755","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Heringer, EP",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Minas Gerais","Horto florestal de Paraopeba, MG","Dicotyledoneae",NA,"A.St.-Hil.","Heringer, EP","3695",NA,NA,NA,"Paraopeba","-44.4042015075684","-19.2744007110596","26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1320","2019-11-01 14:51:57-03","UnB","UB","147752","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Barreto, M","1934","09","11","Southern America","Brasil",NA,NA,"Frequência regular; Arbusto 0.4 m; Cerrado",NA,"Minas Gerais","Lagoa Santa","Dicotyledoneae",NA,"A.St.-Hil.","Barreto, M","366",NA,NA,NA,"Santa Luzia","-43.8513984680176","-19.7696990966797","19939","auto",NA,NA,NA,NA,"1934",NA,NA,NA,NA,NA,NA
"1321","2019-11-01 14:51:57-03","UnB","UB","147757","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Heringer, EP","1948","08","08","Southern America","Brasil",NA,NA,"Planta rasteira; Campo aberto",NA,"Minas Gerais","Rodovia Lavras - São João del Rei","Dicotyledoneae",NA,"A.St.-Hil.","Incógnito","2586",NA,NA,NA,"São João del Rei","-44.2616996765137","-21.1355991363525","39093","auto",NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA
"1322","2019-11-01 14:51:57-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Maguire, B; et al.","1963","09","04","Southern America","Brasil",NA,NA,"Shrub 30.0 cm high, flowers white turning red; Campina",NA,"Rondônia","66.0 km W of Vilhena, terr. Rondônia. Brasília - Acre highway","Dicotyledoneae",NA,"A.St.-Hil.","Pereira","56573",NA,NA,NA,"Vilhena","-60.1458015441895","-12.7405996322632","196523","auto",NA,NA,NA,NA,"2016","11","27",NA,NA,NA,NA
"1323","2019-11-01 14:51:57-03","UnB","UB","147774","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Gottsberger, IS","1971","10","08","Southern America","Brasil",NA,NA,"Xeromorphic tree e scrub woodland form, on gentle slope; Cerrado",NA,"São Paulo","18.0 Km north of Botucatu (14.0 Km E of São Manuel). Along the São Miguel - Piracicaba highway.","Dicotyledoneae",NA,"A.St.-Hil.","Gottsberger, IS","2006",NA,NA,NA,"Botucatu","-48.439998626709","-22.8799991607666","40412","auto",NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA
"1324","2019-11-01 14:51:57-03","UnB","UB","147767","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Mantovani, W","1980","08","05","Southern America","Brasil",NA,NA,"Planta 0.4 m de altura, pétalas creme, face interna avermelhada",NA,"São Paulo","Martinho Prado, Reserva Biológica da fazenda Campininha","Dicotyledoneae",NA,"A.St.-Hil.","Mantovani, W","843",NA,NA,NA,"Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto",NA,NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA
"1325","2019-11-01 14:51:57-03","UnB","UB","147766","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Kirizawa, M","1977","10","15","Southern America","Brasil",NA,NA,"Sem flores; Cerrado aberto",NA,"São Paulo","Cerrado de Emas","Dicotyledoneae",NA,"A.St.-Hil.","Pirani, JR","139",NA,NA,NA,"Pirassununga","-47.4199981689453","-21.9899997711182","24621","auto",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA
"1326","2019-11-01 14:51:57-03","UnB","UB","147769","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Barros, F","1980","09","23","Southern America","Brasil",NA,NA,"Erva com parte subterrânea muito desenvolvida.Flores com corola branca.Frutos avermelhados.O pedúnculo do fruto se desenvolve muito tornando-se carnoso e comestível.",NA,"São Paulo","Estrada Pirassununga-Emas.","Dicotyledoneae",NA,"A.St.-Hil.","Barros, F","389",NA,NA,NA,"Pirassununga","-47.4199981689453","-21.9899997711182","24621","auto",NA,NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA
"1327","2019-11-01 14:51:57-03","UnB","UB","147768","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Forero, E","1980","09","23","Southern America","Brasil",NA,NA,"Arbusto 50cm,Frutos imaturos vino tinto,maduros blanquecinos.; Cerrado.",NA,"São Paulo","Estrada Pirassununga-Emas.","Dicotyledoneae",NA,"A.St.-Hil.","Incógnito","8262",NA,NA,NA,"Pirassununga","-47.4199981689453","-21.9899997711182","24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1328","2019-11-01 14:51:57-03","UnB","UB","147773","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Mimura, I","1962","08","29","Southern America","Brasil",NA,NA,"Arbusto 0.3 m. Diâmetro da flor 3.0 mm. Tubo corolíneo internamente vermelho, limbo branco-amarelado; filetes brancos, antenas brancas; estilete e estigma vermelhos; Cerrado ralo",NA,"São Paulo","Uma área disjuntiva de cerrado, de várias centenas de Km, rodeada antigamente por mata. Ca.7.1 Km SSE em linha reta da praça pricipal de São José dos Campos","Dicotyledoneae",NA,"A.St.-Hil.","Eiten, G","538",NA,NA,NA,"São José dos Campos","-45.8800010681152","-23.1700000762939","39297","auto",NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA
"1329","2019-11-01 14:51:57-03","UnB","UB","147772","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Mimura, I","1962","09","12","Southern America","Brasil",NA,NA,"Erva, 60.0 cm de altura. Diâmetro da flor 4.0 mm. Tubo corolíneo externamente vermelho, limbo branco-amarelado; filetes roxos, anteras rancas; ovário verde-claro, estilete branco, estigma castanho; Cerrado aberto, arbustivo",NA,"São Paulo","Uma área disjuntiva de cerrado, de várias centenas de km, rodeada antigamente por mata. Ca. 7.4 km SSE em linha reta da praça principal de São José dos Campos","Dicotyledoneae",NA,"A.St.-Hil.","Eiten, G","570",NA,NA,NA,"São José dos Campos","-45.8800010681152","-23.1700000762939","39297","auto",NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA
"1330","2019-11-01 14:51:57-03","UnB","UB","147770","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Hoehne, W","1949","08","02","Southern America","Brasil",NA,NA,"Nome vulgar:Caju do campo.; Planta rasteira com xilopódios",NA,"São Paulo","Brooklyn Paulista","Dicotyledoneae",NA,"A.St.-Hil.","Pirani, JR","SPF12596",NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA
"1331","2019-11-01 14:51:59-03","UnB","UB","15963","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","pumilum","Anacardium pumilum","Gomes, BM; Martins, RC","2003","11","11","Southern America","Brasil",NA,NA,"Arbusto 1.5 m. Folhas aromáticas; Mata ciliar bastante antropizada",NA,"Minas Gerais","Serra das Araras, Parque Estadual Serra das Araras. Riacho Fundo","Dicotyledoneae",NA,"A.St.-Hil.","Martins, RC","306","605","605",NA,"Chapada Gaúcha","-45.335","-15.358056",NA,NA,NA,NA,"-45.335","-15.358056","2005","04",NA,NA,NA,NA,NA
"1332","2019-11-01 14:51:59-03","UnB","UB","33237","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","pumilum","Anacardium pumilum","Kirkbride, MCG","1982","08","31","Southern America","Brasil",NA,NA,"Erva arbustiva 0.4 - 0.5 m. Pétalas roxas; Entre murundum; campos de murunduns em área plana, solo arenoso",NA,"Mato Grosso","8.0 km S de Xavantina","Dicotyledoneae",NA,"A.St.-Hil.","Kirkbride, MCG","1604",NA,NA,NA,"Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1333","2019-11-01 14:51:59-03","UnB","UB","33241","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","pumilum","Anacardium pumilum","Maguire, B","1963","08","30","Southern America","Brasil",NA,NA,"30.0 cm high, flowers greenish turning reddish; Cerrado. Watershed",NA,"Mato Grosso","Diamantino, 50.0 km W of Diamantino. Brasília - Acre highway","Dicotyledoneae",NA,"A.St.-Hil.","Prance, GT","56420","700","900",NA,"Diamantino","-56.27","-14.25",NA,NA,NA,NA,"-56.27","-14.25",NA,NA,NA,NA,NA,NA,NA
"1334","2019-11-01 14:51:59-03","UnB","UB","6330","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","pumilum","Anacardium pumilum","Proença, CEB; Almeida, SMS","1996","08","15","Southern America","Brasil",NA,NA,"Uso medicinal; Arbusto 1.0 m. Flor roseada. Tépalas ou cremes com fina listra vinho no centro ou rosa escuras quando mais velhas; aroma de canela na flor; Cerrado.",NA,"Distrito Federal","Próximo ao Posto Colorado, DF-425, Chácara FTRC","Dicotyledoneae",NA,"A.St.-Hil.","Proença, CEB","1483","1200","1200",NA,"Brasília","-47.866667","-15.683333",NA,NA,NA,NA,"-47.866667","-15.683333",NA,NA,NA,NA,NA,NA,NA
"1335","2019-11-01 14:51:59-03","UnB","UB","33239","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","pumilum","Anacardium pumilum","Eiten, G","1968","08","31","Southern America","Brasil",NA,NA,"Petals white, style white, stigma dark brown; Dry upper edge of a valley-side grassy campo, a few meters from its border with upland cerrado. White sandy soil",NA,"Mato Grosso","Barra do Garças, 235.0 km along new road NNE of village of Xavantina. At 'Lagoa do Sucuri'","Dicotyledoneae",NA,"A.St.-Hil.","Kallunki, J","8480","450","450",NA,"Barra do Garças","-51.75","-12.85",NA,NA,NA,NA,"-51.75","-12.85",NA,NA,NA,NA,NA,NA,NA
"1336","2019-11-01 14:51:59-03","UnB","UB","33242","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","pumilum","Anacardium pumilum","Richards, PW","1967","08","26","Southern America","Brasil",NA,NA,"Subshrub to 0.35 m tall. Forming a patch more than 2.0 m across; In a grassy campo close to a mound covered in cerrado vegetation ('island')",NA,"Mato Grosso","5.0 km S of Xavantina","Dicotyledoneae",NA,"A.St.-Hil.","Ratter, JA","R505","500","500",NA,"Xavantina","-52.333333","-14.733333",NA,NA,NA,NA,"-52.333333","-14.733333",NA,NA,NA,NA,NA,NA,NA
"1337","2019-11-01 14:51:59-03","UnB","UB","33238","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","pumilum","Anacardium pumilum","Ratter, JA","1967","07","25","Southern America","Brasil",NA,NA,"Rhizomatous subshrub 0.3 - 0.5 m tall (to tips of leaves); In patches on campo grassland which is very wet during the rainy season",NA,"Mato Grosso","6.0 km E of Xavantina","Dicotyledoneae",NA,"A.St.-Hil.","Ratter, JA","159",NA,NA,NA,"Xavantina","-52.333333","-14.733333",NA,NA,NA,NA,"-52.333333","-14.733333",NA,NA,NA,NA,NA,NA,NA
"1338","2019-11-01 14:51:59-03","UnB","UB","33236","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","pumilum","Anacardium pumilum","Silva, FC","1979","06","21","Southern America","Brasil",NA,NA,"Floresce em agosto; Arbusto em grupo, estéril; Campo de murundum, solo inundável periodicamente",NA,"Goiás","Ilha do Bananal, Parque Nacional do Araguaia, caminho para Riozinho","Dicotyledoneae",NA,"A.St.-Hil.","Incógnito","267",NA,NA,NA,"Santa Isabel","-49.426700592041","-15.2981004714966","36732","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339","2019-11-01 14:51:59-03","UnB","UB","33240","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","pumilum","Anacardium pumilum","Haridasan, M","1982","08","31","Southern America","Brasil",NA,NA,"Shrub; On sandy soil between murunduns",NA,"Mato Grosso",NA,"Dicotyledoneae",NA,"A.St.-Hil.","Haridasan, M","MH68",NA,NA,NA,"Nova Xavantina","-52.353099822998","-14.6732997894287","79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340","2019-11-01 14:51:59-03","UnB","UB","147790","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","pumilum","Anacardium pumilum","Heringer, EP","1955","09","21","Southern America","Brasil",NA,NA,"Planta, frutos comestíveis, muito procurados pelas aves terrestre; Cerrado",NA,"Minas Gerais","Caminho de Araçai","Dicotyledoneae",NA,"A.St.-Hil.","Barroso, GM","4077",NA,NA,NA,"Paraopeba","-44.4042015075684","-19.2744007110596","26090","auto",NA,NA,NA,NA,"1955","10","22",NA,NA,NA,NA
"1341","2019-11-01 14:51:59-03","UnB","UB","147792","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","pumilum","Anacardium pumilum","Heringer, EP",NA,NA,NA,"Southern America","Brasil",NA,NA,"Pequena planta; Cerrado, solos sáfaros",NA,"Minas Gerais","Hôrto Florestal de Paraopeba","Dicotyledoneae",NA,"A.St.-Hil.","Incógnito","s.n.",NA,NA,NA,"Paraopeba","-44.4042015075684","-19.2744007110596","26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342","2019-11-01 14:51:59-03","UnB","UB","147791","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","pumilum","Anacardium pumilum","Leitão Filho, HF","1968","07","27","Southern America","Brasil",NA,NA,"Cerrado",NA,"São Paulo",NA,"Dicotyledoneae",NA,"A.St.-Hil.","Incógnito","470",NA,NA,NA,"Porto Ferreira","-47.4700012207031","-21.8500003814697","13859","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1343","2019-05-06 11:51:47-03","UFU","HUFU","67545","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Taxonomy Class of Universidade de Brasília","1987","08","15",NA,"Brasil",NA,NA,"Shrub 1.5 m tall.; Campo cerrado.","HUFU00000579","Distrito Federal","Sítio Florença, 28 Km due NE of center of Brasília, between Sobradinho and Planaltina.",NA,NA,"A.St.-Hil.","Eiten, G.","1240",NA,NA,NA,"Brasília","-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"1344","2019-05-06 11:51:47-03","UFU","HUFU","34133","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Mendes, S.; Hattori, E.K.O. & Amorim, E.H.","2003","08","22",NA,"Brasil",NA,NA,"Arbusto, ca. 1 m. Cálice verde, corola creme externamente e rosa internamente.; Cerrado.","HUFU00000588","Minas Gerais","Galheiros, Céu do cavalo.",NA,NA,"A.St.-Hil.",NA,"1034",NA,NA,NA,"Perdizes","-47.2928009033203","-19.3528003692627","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345","2019-05-06 11:51:47-03","UFU","HUFU","34499","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Amorim, E.H.; Hattori, E.K.O. & Mendes, S.","2003","09","27",NA,"Brasil",NA,NA,"Árvore, ca. 1,5 m. Cálice verde, corola alva e frutos avermelhados.; Cerrado rupestre.","HUFU00000586","Minas Gerais","Galheiros, Céu do cavalo.",NA,NA,"A.St.-Hil.",NA,"706",NA,NA,NA,"Perdizes","-47.2928009033203","-19.3528003692627","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1346","2019-05-06 11:51:47-03","UFU","HUFU","34116","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Mendes, S.; Hattori, E.K.O. & Amorim, E.H.","2003","08","22",NA,"Brasil",NA,NA,"Arbusto, ca. 1 m. Cálice verde, corola creme externamente e rosa internamente.; Cerrado.","HUFU00000585","Minas Gerais","Galheiros, Macega.",NA,NA,"A.St.-Hil.","Fleury-Silva, H.R.","1016",NA,NA,NA,"Perdizes","-47.2928009033203","-19.3528003692627","45889","auto",NA,NA,NA,NA,"2004","01","14",NA,NA,NA,NA
"1347","2019-05-06 11:51:47-03","UFU","HUFU","34521","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Amorim, E.H.; Hattori, E.K.O. & Mendes, S.","2003","09","27",NA,"Brasil",NA,NA,"Árvore, ca. 1,5 m. Cálice verde, corola alva e frutos avermelhados.; Cerrado rupestre.","HUFU00000587","Minas Gerais","Galheiros, Macega.",NA,NA,"A.St.-Hil.",NA,"728",NA,NA,NA,"Perdizes","-47.2928009033203","-19.3528003692627","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1348","2019-05-06 11:51:47-03","UFU","HUFU","12947","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Romero, R.; Nakajima, J.N.","1996","09","20",NA,"Brasil",NA,NA,"Arbusto subterrâneo, ca. 0,3m. Cálice verde. Corola e estilete brancos. Estames creme.; Cerrado.","HUFU00053269","Minas Gerais","Parque Nacional da Serra da Canastra, Retiro de captação de água, Guarita de Sacramento.",NA,NA,"A.St.-Hil.","Tannus, M.M.","3585",NA,NA,"HUFU00053269","Sacramento","-47.439998626709","-19.8652992248535","69737","auto",NA,NA,NA,NA,"2004","01",NA,NA,NA,NA,NA
"1349","2019-05-06 11:51:47-03","UFU","HUFU","10107","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","1995","09","27",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,4m. Cálice verde. Corola alva. Estilete alvo. Estigmas vermelhos. Frutos imaturos vinho.; Campo limpo.","HUFU00053267","Minas Gerais","Estrada para Sacramento, 2km antes do Posto de Observação.",NA,NA,"A.St.-Hil.","Mitchell, J.D.","2917",NA,NA,"HUFU00053267","São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA
"1350","2019-05-06 11:51:47-03","UFU","HUFU","9820","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","1995","09","24",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,3m. Cálice esverdeado. Tubo da corola vinho e lacínios brancos.; Campo cerrado.","HUFU00053268","Minas Gerais","Parque Nacional da Serra da Canastra, 3km da Guarita de Sacramento.",NA,NA,"A.St.-Hil.","Mitchell, J.D.","2745",NA,NA,"HUFU00053268","São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA
"1351","2019-05-06 11:51:47-03","UFU","HUFU","6465","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Romero, R.; et al.","1994","10","14",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,40m. Cálice verde, corola branca com estrias vinho, frutos castanho avermelhados.; Campo sujo 2 meses após queimada.","HUFU00053266","Minas Gerais","Parque Nacional da Serra da Canastra, Guarita de Sacramento.",NA,NA,"A.St.-Hil.","Mitchell, J.D.","1209",NA,NA,"HUFU00053266","São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA
"1352","2019-05-06 11:51:47-03","UFU","HUFU","15588","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Romero, R.; Nakajima, J.N.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","1997","08","19",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,5m. Cálice esverdeado. Corola creme, base avermelhada. Estames e estiletes brancos, base avermelhada.; Cerrado.","HUFU00053270","Minas Gerais","Parque Nacional da Serra da Canastra, Guarita de Sacramento.",NA,NA,"A.St.-Hil.","Tannus, M.M.","4412",NA,NA,"HUFU00053270","São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,"2004","01",NA,NA,NA,NA,NA
"1353","2019-05-06 11:51:47-03","UFU","HUFU","16187","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Roque, N.","1997","10","17",NA,"Brasil",NA,NA,"Subarbusto ca. 0,3m. Receptáculo verde-avermelhado a amarelado. Frutos esverdeados a castanhos.; Cerrado.","HUFU00053271","Minas Gerais","Parque Nacional da Serra da Canastra, Guarita de Sacramento, ca. 3km em direção a São Roque de Minas.",NA,NA,"A.St.-Hil.","Andrade, T.","2892",NA,NA,"HUFU00053271","São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,"2004","08","20",NA,NA,NA,NA
"1354","2019-05-06 11:51:47-03","UFU","HUFU","11217","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Barbosa, A.A.A.","1993","08","13",NA,"Brasil",NA,NA,"Erva com flores esverdeadas.; Campo sujo.","HUFU00000589","Minas Gerais","Estação Ecológica do Panga",NA,NA,"A.St.-Hil.",NA,"732",NA,NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1355","2019-05-06 11:51:47-03","UFU","HUFU","11657","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Melazzo, A.F.O.","1995","09","06",NA,"Brasil",NA,NA,"Cerrado s.s.","HUFU00000580","Minas Gerais","Reserva do Clube Caça e Pesca Itororó",NA,NA,"A.St.-Hil.",NA,"33",NA,NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1356","2019-05-06 11:51:47-03","UFU","HUFU","12068","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Leenza, E.O.; Barbosa, A.A.A.","1995","08","10",NA,"Brasil",NA,NA,"Subarbusto com flores róseas.; Cerrado s.s.","HUFU00000583","Minas Gerais","Reserva do Clube Caça e Pesca Itororó",NA,NA,"A.St.-Hil.",NA,"21",NA,NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1357","2019-05-06 11:51:47-03","UFU","HUFU","12069","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Leenza, E.O.; Barbosa, A.A.A.","1995","09","15",NA,"Brasil",NA,NA,"Subarbusto com flores róseas.; Cerrado s.s.","HUFU00000582","Minas Gerais","Reserva do Clube Caça e Pesca Itororó",NA,NA,"A.St.-Hil.",NA,"73",NA,NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1358","2019-05-06 11:51:47-03","UFU","HUFU","12070","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Leenza, E.O.; Barbosa, A.A.A.","1995","09","22",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,3 m. Frutos imaturos.; Cerrado s.s.","HUFU00000581","Minas Gerais","Reserva do Clube Caça e Pesca Itororó",NA,NA,"A.St.-Hil.",NA,"85",NA,NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359","2020-08-04 12:47:24-03","UFU","HUFU","43050","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Arantes, A.A.A.","2005","10","04",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,2 m. Frutos maduros verde-amarelados.; Cerrado.","HUFU00000584","Minas Gerais","Reserva do Clube Caça e Pesca Itororó, Beira da estrada.",NA,NA,"A.St.-Hil.",NA,"1539",NA,NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360","2019-05-06 11:51:47-03","UFU","HUFU","72823","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Perim, M.C.; Borges, J.C. & Orlando, Natanael","2016","07","25",NA,"Brasil",NA,NA,"Cerrado.","HUFU00070152","Tocantins",NA,NA,NA,"A.St.-Hil.",NA,"s.n.",NA,NA,NA,"Palmas","-48.3602981567383","-10.2128000259399","62375","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361","2021-03-03 15:27:38-03","MN","R-TIPOS","73744","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Regnell, A.F.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"R000073744","Minas Gerais",NA,NA,NA,"A. St.-Hil.","Mitchell, J.D. & Mori, S.A.","III - 394",NA,NA,"R000073744_001",NA,NA,NA,NA,NA,NA,"Isolectotypus de Anacardium pumilum var. petiolatum Engl.",NA,NA,"1984","07","23",NA,NA,NA,NA
"1362","2019-08-06 10:39:24-03","FMM","FMM","41","MachineObservation","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile",NA,"2011","08","13",NA,"Brasil",NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00041","Distrito Federal","Campus da Universidade de Brasília",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,"FMM00041_v","Brasília","-47.867886","-15.776014",NA,NA,NA,NA,"47°52'04.39W","15°46'33.65S",NA,NA,NA,NA,NA,NA,NA
"1363","2019-08-06 10:39:24-03","FMM","FMM","1685","MachineObservation","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile",NA,"2015","07","26",NA,"Brasil",NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01685","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,"FMM01685_v1 FMM01685_v2","Brasília","-47.856125","-15.907056",NA,NA,NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA
"1364","2019-08-06 10:39:24-03","FMM","FMM","43","MachineObservation","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile",NA,"2012","09","15",NA,"Brasil",NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00043","Distrito Federal","Campus da Universidade de Brasília",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,"FMM00043_v","Brasília","-47.867886","-15.776014",NA,NA,NA,NA,"47°52'04.39W","15°46'33.65S",NA,NA,NA,NA,NA,NA,NA
