"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","532833","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","G. Eiten","1724","1960","02","11","South America","Brazil","São Paulo","separate fruit",NA,"Fruit apart (NY 532833) <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=88309' target='other'> <mi>dwc_moreinfo</mi></a>","NY00532833","Magnoliophyta","Fabales","Mart. ex Benth.","M. T. K. Arroyo","Moji-Guaçu","Campos das Sete Lagôas. Fazenda Campinha, just north of Moji-Guaçu. ca. 4 km. NNW of Padua Sales. (About 27 km. NW of Moji-Mirim).",NA,NA,NA,NA,"NY00532833_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00981080","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","B. Maguire","56291","1963","08","25","South America","Brazil","Mato Grosso","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096706' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981080","Magnoliophyta","Fabales","Mart. ex Benth.","R. T. Pennington",NA,"15-120 km beyond Alto Araguaia, road to Cuiaba. Brasilia-Acre Highway",NA,NA,NA,NA,"NY00981080_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","02098581","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","P. da C. Gadelha Neto","3425","2013","02","28","South America","Brazil","Rio Grande do Norte","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2316222' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098581","Magnoliophyta","Fabales","Mart. ex Benth.","R. T. Pennington","Parnamirim","EMPARN: Mata do Jiqui Floresta Estacional Semidecidual.","-35.1989","-5.9281","45",NA,"NY02098581_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00981077","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","H. S. Irwin","9824","1965","11","03","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096665' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981077","Magnoliophyta","Fabales","Mart. ex Benth.",NA,"Cristalina","Serra dos Cristais. 3 km W. of Cristalina","-47.62814","-16.75","1175","1175","NY00981077_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","452353","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","L. Riedel","2935","1834","09",NA,"South America","Brazil",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=88295' target='other'> <mi>dwc_moreinfo</mi></a>","NY00452353","Magnoliophyta","Fabales","Mart. ex Benth.","R. T. Pennington",NA,"In campis St. Paulo Goyas Minas etc. ubique",NA,NA,NA,NA,"NY00452353_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","452348","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","G. G. Hatschbach","19955","1969","10","10","South America","Brazil","Paraná","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=88305' target='other'> <mi>dwc_moreinfo</mi></a>","NY00452348","Magnoliophyta","Fabales","Mart. ex Benth.","R. T. Pennington","Arapoti","Chapadaos Sao Antonio","-49.8267","-24.1581",NA,NA,"NY00452348_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00980957","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","E. P. Heringer","3559","1957","09","16","South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096776' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980957","Magnoliophyta","Fabales","Mart. ex Benth.","R. T. Pennington","Paraopeba","Horto Florestal de Paraupeba","-44.4042","-19.2744",NA,NA,"NY00980957_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00981055","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","A. F. M. Glaziou","16755",NA,NA,NA,"South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096698' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981055","Magnoliophyta","Fabales","Mart. ex Benth.","R. T. Pennington",NA,"Provinde de Minas",NA,NA,NA,NA,"NY00981055_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00980978","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","W. R. Anderson","7895","1973","03","24","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096638' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980978","Magnoliophyta","Fabales","Mart. ex Benth.","J. W. Grimes","São João d'Aliança","1 km E of São João da Aliança. Serra Geral do Paraná.","-47.52","-14.7","1100","1100","NY00980978_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00980979","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","W. R. Anderson","8719","1973","04","12","South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096640' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980979","Magnoliophyta","Fabales","Mart. ex Benth.","R. T. Pennington",NA,"Serra do Espinhaço, 25 km by road NE of Diamantina, ca. 1.5 km from Rio Jequití","-43.4328","-18.0903","790","900","NY00980979_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00981079","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","H. S. Irwin","25699","1970","01","29","South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096685' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981079","Magnoliophyta","Fabales","Mart. ex Benth.",NA,NA,"Morro das Pedras, ca. 40 km N.E. of Patrocínio","-43.2485756","-19.9480039","1000","1000","NY00981079_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","452365","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","G. Eiten","1724","1960","02","11","South America","Brazil","São Paulo","sheet",NA,"Fruit apart (NY 532833) <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=88308' target='other'> <mi>dwc_moreinfo</mi></a>","NY00452365","Magnoliophyta","Fabales","Mart. ex Benth.","M. T. K. Arroyo","Moji-Guaçu","Campos das Sete Lagôas. Fazenda Campinha, just north of Moji-Guaçu. ca. 4 km. NNW of Padua Sales. (About 27 km. NW of Moji-Mirim).",NA,NA,NA,NA,"NY00452365_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1144612","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","D. B. O. S. Cardoso","985","2006","01","29","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1297086' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144612","Magnoliophyta","Fabales","Mart. ex Benth.","L. P. de Queiroz","Tucano","Área de caatinga arenosa entrando a esquerda a ca. de 8.36 km da cidade de Tucano, na rodovia Tucano-Ribeira do Pombal.","-38.7178","-10.9142","439","439","NY01144612_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","563963","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","W. Ganev","1638","1992","12","06","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=88299' target='other'> <mi>dwc_moreinfo</mi></a>","NY00563963","Magnoliophyta","Fabales","Mart. ex Benth.","R. T. Pennington","Piata","Jambreiro-Cravada, Serra do Atalho.","-41.92","-13.1","1400","1400","NY00563963_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00980960","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","E. P. Heringer","9401","1959","10","05","South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096787' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980960","Magnoliophyta","Fabales","Mart. ex Benth.",NA,NA,"Paraopeba","-44.4001831","-19.2802981",NA,NA,"NY00980960_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00981059","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","R. Kral","75350","1988","10","13","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096856' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981059","Magnoliophyta","Fabales","Mart. ex Benth.","R. T. Pennington",NA,"By rd to Caldas Novas",NA,NA,NA,NA,"NY00981059_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","452357","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","L. Riedel","555","1824","09","01","South America","Brazil",NA,"sheet",NA,"Someone later added 555 to this second hand label written at LE. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=88312' target='other'> <mi>dwc_moreinfo</mi></a>","NY00452357","Magnoliophyta","Fabales","Mart. ex Benth.","R. T. Pennington",NA,"Brasilia",NA,NA,NA,NA,"NY00452357_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00981009","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","R. S. Santos","24071","1963","09","06","South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096816' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981009","Magnoliophyta","Fabales","Mart. ex Benth.","R. T. Pennington",NA,"Entre Sete Lagoas e Curvelo",NA,NA,NA,NA,"NY00981009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","452351","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","G. Gardner","VII.2816",NA,NA,NA,"South America","Brazil","Piauí","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=88313' target='other'> <mi>dwc_moreinfo</mi></a>","NY00452351","Magnoliophyta","Fabales","Mart. ex Benth.","R. T. Pennington",NA,NA,NA,NA,NA,NA,"NY00452351_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00980984","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","E. P. Heringer","11179","1966","09","06","South America","Brazil","Distrito Federal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096781' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980984","Magnoliophyta","Fabales","Mart. ex Benth.",NA,"Brasília","Na estrada de Brasília à Luziânia","-47.9294","-15.7797",NA,NA,"NY00980984_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00980981","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","G. Eiten","5457","1963","09","03","South America","Brazil","Maranhão","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096709' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980981","Magnoliophyta","Fabales","Mart. ex Benth.","R. T. Pennington","Lorêto","Ilha das Balsas region, between the Rio Balsas and Parnaíba. About 45-50 km south of Lorêto. Along jeep road between Santo Estevão & Sítio (Fazenda S. Estevão)","-45.25","-7.45",NA,NA,"NY00980981_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00981006","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","P. von Luetzelburg","1813",NA,NA,NA,"South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096734' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981006","Magnoliophyta","Fabales","Mart. ex Benth.","N. Mattos",NA,"Campinas",NA,NA,NA,NA,"NY00981006_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","452360","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","F. J. Fernández Casas","FC6370","1982","02","21","South America","Paraguay","Caaguazú","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=88293' target='other'> <mi>dwc_moreinfo</mi></a>","NY00452360","Magnoliophyta","Fabales","Mart. ex Benth.","R. T. Pennington",NA,"Cerca y al norte de Yhú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00980959","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","E. P. Heringer","9088/1282","1963","01","30","South America","Brazil","Distrito Federal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096805' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980959","Magnoliophyta","Fabales","Mart. ex Benth.","R. T. Pennington","Brasília","Plano Pilôto","-47.9294","-15.7797",NA,NA,"NY00980959_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00981052","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","H. S. Irwin","8093","1965","09","08","South America","Brazil","Distrito Federal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096661' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981052","Magnoliophyta","Fabales","Mart. ex Benth.",NA,"Brasília",NA,"-47.9167","-15.7833","975","975","NY00981052_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00981083","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","R. Goodland","905","1967",NA,NA,"South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096855' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981083","Magnoliophyta","Fabales","Mart. ex Benth.","R. T. Pennington",NA,"Triángulo region.",NA,NA,NA,NA,"NY00981083_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00981031","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","J. G. Kuhlmann","230","1929","09","17","South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096755' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981031","Magnoliophyta","Fabales","Mart. ex Benth.","N. Mattos",NA,"Campos da Chapada, Ramal de Montes Claros",NA,NA,NA,NA,"NY00981031_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00981054","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","H. S. Irwin","23384","1969","02","16","South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096681' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981054","Magnoliophyta","Fabales","Mart. ex Benth.",NA,NA,"Serra do Espinhaço, ca. 8 km west of Grão Mogol","-42.8944","-16.56475","950","950","NY00981054_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00980976","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","W. R. Anderson","6231","1973","03","03","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096625' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980976","Magnoliophyta","Fabales","Mart. ex Benth.","J. W. Grimes","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 20 km by road N of Alto Paraíso","-47.5167","-13.9376","1600","1600","NY00980976_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00980983","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","E. P. Heringer","6613","1958",NA,NA,"South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096788' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980983","Magnoliophyta","Fabales","Mart. ex Benth.",NA,NA,"Paraopeba","-44.4001831","-19.2802981",NA,NA,"NY00980983_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","452344","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","A. C. Cervi","5967","1995","10","21","South America","Brazil","Paraná","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=88306' target='other'> <mi>dwc_moreinfo</mi></a>","NY00452344","Magnoliophyta","Fabales","Mart. ex Benth.","A. C. Cervi","Jaguariaíva","Arredores","-49.68","-24.23",NA,NA,"NY00452344_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","452356","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","S. M. de Campos","69","1959","10","02","South America","Brazil","São Paulo","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=88302' target='other'> <mi>dwc_moreinfo</mi></a>","NY00452356","Magnoliophyta","Fabales","Mart. ex Benth.","R. T. Pennington","Itapetininga","10 Km. NE da Vila Alambart em linha reta; Km. 145 da estrada Sao Paulo-Itapetininga (S.P. 14)","-48.0497","-23.5903",NA,NA,"NY00452356_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00980985","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","E. P. Heringer","9029","1962","10","15","South America","Brazil","Distrito Federal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096784' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980985","Magnoliophyta","Fabales","Mart. ex Benth.","R. T. Pennington","Brasília","Horto do Guará","-47.9294","-15.7797",NA,NA,"NY00980985_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","01302554","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","J. M. Pires","6295","1956","12","16","South America","Brazil","Pará","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1585145' target='other'> <mi>dwc_moreinfo</mi></a>","NY01302554","Magnoliophyta","Fabales","Mart. ex Benth.","M. T. K. Arroyo",NA,"Serra do Cachimbo.",NA,NA,"425","425","NY01302554_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00981027","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","H. S. Irwin","7436B","1964","10","27","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096654' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981027","Magnoliophyta","Fabales","Mart. ex Benth.","R. T. Pennington","Jataí","Ca. 60 km. S. of Caiapônia on rd. to Jataí. Serra do Caiapó.","-51.75","-17.4","800","1000","NY00981027_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00981026","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","W. R. Anderson","10234","1973","05","14","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096646' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981026","Magnoliophyta","Fabales","Mart. ex Benth.","R. T. Pennington","Cocalzinho de Goiás","Serra dos Pirineus, ca. 15 km (straight line) N of Corumbá de Goiás","-48.8086","-15.78805","1250","1300","NY00981026_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","519478","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","A. M. Amorim","1822","1995","10","28","South America","Brazil","Bahia","fluid-preserved",NA,"Flores em álcoohol a 70% <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=88298' target='other'> <mi>dwc_moreinfo</mi></a>","NY00519478","Magnoliophyta","Fabales","Mart. ex Benth.","R. T. Pennington","Jacobina","Estrada Jacobina a Miguel Calmon, ca. 24 km. da sede do município. Coletas efetuadas ca. 4 km. no início do ramal.","-40.5181","-11.1808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
