"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","typeStatus","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"140","2017-09-11 17:11:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Amblostoma","tridactylum","Amblostoma tridactylum","(Lindl.) Rchb.f.",NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais","Caldas","-46.3861","-21.9236",NA,NA,NA,"P03P5N0007",NA,NA,NA,"1000","Southern America","Habitat in sylvis umbrosis supra arbores ad Serra de Caldas prov. Minas Geraes",NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-02-08 12:52:09-03","UFRGS","ICN","014885","S","Plantae","Orchidaceae","Amblostoma","tridactylum","Amblostoma tridactylum","(Lindl.) Rchb.f.","Dutra, J","Dutra, J","1926","06","24","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"ICN00038853",NA,"Monocotyledon",NA,NA,"885","América do Sul","Fazenda Fialho",NA,"Flores amarelo-claras; Floresta ombrófila",NA,NA,NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-02-08 12:52:09-03","UFRGS","ICN","015057","S","Plantae","Orchidaceae","Amblostoma","tridactylum","Amblostoma tridactylum","(Lindl.) Rchb.f.","Dutra, J","Dutra, J",NA,NA,NA,"Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"ICN00038854",NA,"Monocotyledon",NA,NA,"1057","América do Sul","Às margens da Lagoa Jacaré",NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-02-08 12:52:09-03","UFRGS","ICN","044526","S","Plantae","Orchidaceae","Amblostoma","tridactylum","Amblostoma tridactylum","(Lindl.) Rchb.f.","Waechter, JL","Waechter, JL","1979","04","20","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"ICN00038848",NA,"Monocotyledon",NA,NA,"1232","América do Sul","Morro Azul",NA,"Epifítica, sobre Nectandra lanceolata caída. Início da floração.; Interior de mata pluvial",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-02-08 12:52:09-03","UFRGS","ICN","041724","S","Plantae","Orchidaceae","Amblostoma","tridactylum","Amblostoma tridactylum","(Lindl.) Rchb.f.","Waechter, JL","Waechter, JL","1978","05","13","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"ICN00038856",NA,"Monocotyledon",NA,NA,"841","América do Sul","Morro Azul",NA,"Epífita sobre Açoita-Cavalo a ca. 5 m de altura; flores amarelo-pálidas, suavemente aromáticas; Beira de mato",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-02-08 12:52:09-03","UFRGS","ICN","111786","S","Plantae","Orchidaceae","Amblostoma","tridactylum","Amblostoma tridactylum","(Lindl.) Rchb.f.","Waechter, JL","Jarenkow, JA","1992","03","26","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"ICN00038851",NA,"Monocotyledon",NA,NA,"2112","América do Sul","Perdida",NA,"Doação PEL nº 13860; Epífita ca. 1,8 m alt. do solo. Tépalas amarelo-claras; ginostêmio verde-amarelado.; Borda de Mata Atlântica de Planície",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-02-08 12:52:09-03","UFRGS","ICN","031332","S","Plantae","Orchidaceae","Amblostoma","tridactylum","Amblostoma tridactylum","(Lindl.) Rchb.f.","Waechter, JL","Waechter, JL; et al.","1976","06","05","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"ICN00038852",NA,"Monocotyledon",NA,NA,"283","América do Sul","Vila São João",NA,"Flores amareladas; Em mato",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-02-08 12:52:09-03","UFRGS","ICN","133964","S","Plantae","Orchidaceae","Amblostoma","tridactylum","Amblostoma tridactylum","(Lindl.) Rchb.f.","Pabst, G","Klein, RM; et al.","1970","06","02","Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"ICN00038850",NA,"Monocotyledon",NA,NA,"8699","América do Sul","Ribeirão da Ilha Tapera",NA,"Doação do Herbário do Centro de Pesquisas e Estudos Botânicos.; Flor creme.; Epífito da mata.","300","300",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-02-08 12:52:09-03","UFRGS","ICN","128942","S","Plantae","Orchidaceae","Amblostoma","tridactylum","Amblostoma tridactylum","(Lindl.) Rchb.f.","Pabst, G","Bresolin, A","1973","06","27","Brasil","SC","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"ICN00038849",NA,"Monocotyledon",NA,NA,"758","América do Sul","Bom Retiro",NA,"Doação do Herbário do Centro de Pesquisas e Estudos Botânicos.; Flor branco-creme.; Epífito da mata.","350","350",NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-02-08 12:52:09-03","UFRGS","ICN","123292","S","Plantae","Orchidaceae","Amblostoma","tridactylum","Amblostoma tridactylum","(Lindl.) Rchb.f.","Pabst, G","Klein, RM","1971","08","10","Brasil","SC","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"ICN00038855",NA,"Monocotyledon",NA,NA,"9613","América do Sul","Costa do Morro",NA,"Doação do Herbário FLOR.; Flor amarelada.; Epífito da mata.","200","200",NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-04-05 12:36:29-03","UNIVASF","HVASF","9388","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","M.D. Vilaça","A.P. Fontana","2010","08","05","Brasil","Pernambuco","Floresta","-38.027566","-8.65175","-38.027566","-8.651750","HVASF009388",NA,NA,NA,NA,"7095","América do Sul","REBIO Serra Negra, próximo a Pedra da Espia",NA,"Epífita. Botões florais verdes.","1063","1063","2011","10",NA,NA,"27",NA,NA,NA,NA,NA,NA,"U"
"151","2021-04-05 12:36:29-03","UNIVASF","HVASF","1480","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","M.D. Vilaça","J.A. Siqueira Filho","1999","07","09","Brasil","Pernambuco","Lagoa dos Gatos","-35.841777","-8.711555","-35.841777","-8.711555","HVASF001480",NA,NA,NA,NA,"978","América do Sul","RPPN Frei Caneca, Mata da Serra do Quengo",NA,"Epífita. Indivíduo ca. 40cm alt., bulbos afilados em início de floração.","648","648","2017","11",NA,NA,"22",NA,NA,NA,NA,NA,NA,"U"
"152","2019-11-21 10:13:14-03","IBt","SP","355113","S","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Mamede, MCH","Silva, AG; Nascimento, LM; Pimentel, DS","1999","06","18","Brasil","Pernambuco","Brejo da Madre de Deus","-36.414278","-8.208417","-36.414278","-8.208417",NA,NA,NA,NA,NA,"109",NA,NA,NA,NA,"962","1020","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-21 10:13:14-03","IBt","SP","114340","S","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Buono, FA","Gardner, G","1995","05","22","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"626",NA,NA,NA,NA,NA,NA,"1995","05",NA,NA,"22",NA,NA,NA,NA,NA,NA,NA
"154","2019-11-21 10:13:14-03","IBt","SP","5455","S","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Buono, FA","Hoehne, FC","1921","03","08","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Serra do Congo-Socco",NA,NA,NA,NA,"1995","05",NA,NA,"22",NA,NA,NA,NA,NA,NA,NA
"155","2019-11-21 10:13:14-03","IBt","SP","169011","S","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Buono, FA","Santos, TS; Mattos Silva, LA; Thompson, CB","1978","11","09","Brasil","Bahia","Almadina","-39.6371994018555","-14.7053003311157",NA,NA,NA,NA,NA,NA,NA,"3390",NA,"Fazenda Beija-Flor, ramal com entrada no km da Rodovia Almadina, Floresta Azul, final do ramal",NA,NA,NA,NA,"1997","10","14289","auto","03",NA,NA,NA,NA,NA,NA,NA
"156","2019-11-21 10:13:14-03","IBt","SP","30180","S","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Buono, FA","Hoehne, FC","1933","03","15","Brasil","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"1995","05","25710","auto","22",NA,NA,NA,NA,NA,NA,NA
"157","2019-11-21 10:13:14-03","IBt","SP","48295","S","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Buono, FA","Handro, O","1939","03","01","Brasil","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"1995","05","25710","auto","22",NA,NA,NA,NA,NA,NA,NA
"158","2019-11-21 10:13:14-03","IBt","SP","46327","S","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Buono, FA","Heringer, EP","1942","01","31","Brasil","Minas Gerais","Lavras","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,NA,"913",NA,NA,NA,NA,NA,NA,"1995","05","20044","auto","22",NA,NA,NA,NA,NA,NA,NA
"159","2019-11-21 10:13:14-03","IBt","SP","3830","S","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Buono, FA","Hoehne, FC","1920","03","20","Brasil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"1995","05","23696","auto","22",NA,NA,NA,NA,NA,NA,NA
"160","2019-11-21 10:13:14-03","IBt","SP","2559A","S","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Buono, FA","Spannagel, C",NA,NA,NA,"Brasil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,NA,"13",NA,"Meio da Serra",NA,NA,NA,NA,"1995","05","36524","auto","22",NA,NA,NA,NA,NA,NA,NA
"161","2019-11-21 10:13:14-03","IBt","SP","27848","S","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Buono, FA","Hoehne, FC","1931","06","03","Brasil","Santa Catarina","Jaraguá do Sul","-49.0666999816895","-26.4860992431641",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"1995","05","33840","auto","22",NA,NA,NA,NA,NA,NA,NA
"162","2019-11-21 10:13:14-03","IBt","SP","175182","S","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Buono, FA","Souza, MAD; Nascimento, LC","1968","04","17","Brasil","São Paulo","Brotas","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"1997","10","26585","auto","03",NA,NA,NA,NA,NA,NA,NA
"163","2019-11-21 10:13:14-03","IBt","SP","259308","S","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Barros, F","Barros, F","1993","02","15","Brasil","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,NA,"2710",NA,"Distr. Itaqueri, Salto de Itaqueri",NA,NA,NA,NA,"1993","03","22843","auto","25",NA,NA,NA,NA,NA,NA,NA
"164","2019-11-21 10:13:14-03","IBt","SP","21004","S","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.",NA,"s.col.","1899","02",NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SP009471","SP009471",NA,NA,NA,"CGG4056",NA,"Em cultivo.",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-21 10:13:14-03","IBt","SP","489792","S","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Barros, F","Gonçalves, GF","2015","04","12","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"49",NA,"Planta da coleção viva do Orquidário do Estado",NA,NA,NA,NA,"2015","04","53584","auto","12",NA,NA,NA,NA,NA,NA,NA
"166","2018-09-13 10:34:41-03","UM","RECOLNAT_UM_MPU","MPU017806","PreservedSpecimen",NA,"Orchidaceae","Amblostoma","densum","Amblostoma densum","Rchb.f.",NA,"Mandon, G.","1860","1",NA,"Bolivie",NA,NA,NA,NA,NA,NA,"MPU017806",NA,NA,NA,"isotype",NA,NA,"Province de Larecaja : Vicinis Sorata, cerro del Iminapi, super scopulos. 2650 m","hb","<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu017806' target='other'> <mi>dwc_moreinfo</mi></a>","2650",NA,NA,NA,NA,NA,NA,NA,NA,"1140",NA,NA,NA,NA
"167","2010-08-16 16:42:15-03","AMES","HU-HERB","AMES 00104032","PreservedSpecimen","Plantae","Orchidaceae","Amblostoma","densum","Amblostoma densum","H. G. Reichenbach",NA,"G. Mandon","1860","6",NA,"Bolivia","La Paz","Larecaja",NA,NA,NA,NA,NA,NA,NA,NA,"Drawing of type","1140","South America","Near Sorata, Cerro del Iminapi","Other",NA,"2650",NA,NA,NA,NA,NA,NA,NA,NA,"1140",NA,NA,NA,"undetermined"
"168","2010-08-16 16:42:04-03","AMES","HU-HERB","AMES 00104033","PreservedSpecimen","Plantae","Orchidaceae","Amblostoma","densum","Amblostoma densum","H. G. Reichenbach",NA,"G. Mandon","1860","6",NA,"Bolivia","La Paz","Larecaja",NA,NA,NA,NA,NA,NA,NA,NA,"Type","1140","South America","Near Sorata, Cerro del Iminapi","Sheet",NA,"2650",NA,NA,NA,NA,NA,NA,NA,NA,"1140",NA,NA,NA,"undetermined"
"169","2010-08-16 16:42:41-03","AMES","HU-HERB","AMES 00104034","PreservedSpecimen","Plantae","Orchidaceae","Amblostoma","densum","Amblostoma densum","H. G. Reichenbach",NA,"G. Mandon","1860","6",NA,"Bolivia","La Paz","Larecaja",NA,NA,NA,NA,NA,NA,NA,NA,"Drawing of type","1140","South America","Near Sorata, Cerro del Iminapi","Other",NA,"2650",NA,NA,NA,NA,NA,NA,NA,NA,"1140",NA,NA,NA,"undetermined"
"170","2010-08-16 16:38:24-03","AMES","HU-HERB","AMES 00271841","PreservedSpecimen","Plantae","Orchidaceae","Amblostoma","densum","Amblostoma densum","H. G. Reichenbach",NA,"G. Mandon",NA,NA,NA,"Bolivia","La Paz","Larecaja",NA,NA,NA,NA,NA,NA,NA,NA,"Isotype","1140","South America","Vicinity of Sorata, cerro del Iminapi","Sheet",NA,"2650",NA,NA,NA,NA,NA,NA,NA,NA,"1140",NA,NA,NA,"undetermined"
"171","2010-08-16 16:42:39-03","GH","HU-HERB","GH 00000162","PreservedSpecimen","Plantae","Orchidaceae","Amblostoma","densum","Amblostoma densum","H. G. Reichenbach",NA,"G. Mandon","1860","6",NA,"Bolivia","La Paz","Larecaja",NA,NA,NA,NA,NA,NA,NA,NA,"Isotype","1140","South America","Near Sorata, Cerro del Iminapi","Microscope slide,Sheet",NA,"2650",NA,NA,NA,NA,NA,NA,NA,NA,"1140",NA,NA,NA,"undetermined"
"172","2010-08-16 16:34:55-03","AMES","HU-HERB","AMES 00000163","PreservedSpecimen","Plantae","Orchidaceae","Amblostoma","dusenii","Amblostoma dusenii","Kraenzlin",NA,"P. K. H. Dusén","1910","6","8","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Jacarehy","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"173","2019-01-28 12:55:19-02","AMES","HU-HERB","AMES 00064910","PreservedSpecimen","Plantae","Orchidaceae","Amblostoma","dusenii","Amblostoma dusenii","Kraenzlin",NA,"P. K. H. Dusén",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype","8397","South America","Parana","Microscope slide,Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8397",NA,NA,NA,"undetermined"
"174","2010-08-16 16:34:51-03","AMES","HU-HERB","AMES 00104035","PreservedSpecimen","Plantae","Orchidaceae","Amblostoma","dusenii","Amblostoma dusenii","Kraenzlin",NA,"P. K. H. Dusén",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Photograph of type","8397","South America","Jacarehy","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8397",NA,NA,NA,"undetermined"
"175","2010-08-16 16:38:24-03","AMES","HU-HERB","AMES 00271842","PreservedSpecimen","Plantae","Orchidaceae","Amblostoma","dusenii","Amblostoma dusenii","Kraenzlin",NA,"P. K. H. Dusén","1909","7","17","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype","8397","South America","Jacarehy","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8397",NA,NA,NA,"undetermined"
