"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","stateProvince","locality","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","class","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"219","2020-09-12 05:00:02-03","US","US","3404645","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","E. M. Zardini & S. Ramírez B.","51199","1999","9","23","South America","Paraguay",NA,NA,NA,"US01791880",NA,"Asterales",NA,"Canendiyu, Mbaracayu Natural Reserve administered by Fundacion Moises Bertoni: Aguara Nu, cerrado on scub red sandy soil.","Less.",NA,"-55.28","-24.1836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01791880_01","Dicotyledonae","1",NA,NA,NA
"220","2020-09-12 05:00:02-03","US","US","3005984","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","R. Kummrow","2367","1983","10","20","South America","Brazil",NA,NA,NA,"US01791863",NA,"Asterales","Paraná","Capanema (mun. Curitiba).","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"950",NA,"US01791863_01","Dicotyledonae","1",NA,NA,NA
"221","2020-09-12 05:00:02-03","US","US","3404653","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","E. M. Zardini & J. Rodriguez","51682","1999","10","22","South America","Paraguay",NA,NA,NA,"US01791860",NA,"Asterales","Itapua","Yacyreta Dam Island Reserve: Western area, collecting area: around two hectares, dunes with palm savannas and forest islands.","Less.",NA,"-56.8231","-27.4486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"222","2020-09-12 05:00:02-03","US","US","2510752","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","T. Pederson","6138","1961","10","15","South America","Argentina",NA,NA,NA,"US03340212",NA,"Asterales","Corrientes","Estancia Itá Caabó, Dep. Mercedes.","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"223","2020-09-12 05:00:02-03","US","US","3387772","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","E. M. Zardini & L. Guerrero","49139","1998","7","24","South America","Paraguay",NA,NA,NA,"US01791856",NA,"Asterales","Caaguazu","Near J. E. Estigarribia, cerrado scurb, collecting area around one hectare of removed soil.","Less.",NA,"-55.8203","-25.4069",NA,NA,NA,NA,NA,NA,NA,NA,"400",NA,"US01791856_01","Dicotyledonae","1",NA,NA,NA
"224","2020-09-12 05:00:02-03","US","US","2985522","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","G. Hatschbach & C. Koczicki","18473","1968","1","25","South America","Brazil",NA,NA,NA,"US01791865",NA,"Asterales","Paraná","Ribeirao da Fazenda (Mun. Campo do Tenente).","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01791865_01","Dicotyledonae","1",NA,NA,NA
"225","2020-09-12 05:00:02-03","US","US","3404657","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","E. M. Zardini & J. Rodriguez","52149","1999","10","25","South America","Paraguay",NA,NA,NA,"US01791887",NA,"Asterales","Itapua","Yacyreta Dam Island Reserve: Punta de observacion, collecting area: around two hectares.","Less.",NA,"-56.8231","-27.4486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01791887_01","Dicotyledonae","1",NA,NA,NA
"226","2020-09-12 05:00:02-03","US","US","2510884","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","T. Pederson","5178","1959","10","21","South America","Paraguay",NA,NA,NA,"US03340211",NA,"Asterales","Misiones","Estancia La Soledad, Santiago, Dep. Misiones.","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"227","2020-09-12 05:00:02-03","US","US","2101941","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","B. Rambo","50233","1951","3","26","South America","Brazil",NA,NA,NA,"US01791861",NA,"Asterales","Rio Grande do Sul","Vila Manresa, p.P. Alegre, in campestribus dumetosis.","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01791861_01","Dicotyledonae","1",NA,NA,NA
"228","2020-09-12 05:00:02-03","US","US","3409975","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","G. Hatschbach, A. C. Cervi & E. L. Barbosa","71799","2000","12","11","South America","Brazil",NA,NA,NA,"US01791857",NA,"Asterales","Santa Catarina","Rod. SC-438, Rio Pelotas (Mun. Bom Jardim da Serra).","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1350",NA,"US01791857_01","Dicotyledonae","1",NA,NA,NA
"229","2020-09-12 05:00:02-03","US","US","3657798","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","E. L. Barbosa, J. Cordeiro, J. M. Silva & J. Vaz","2617","2009","11","15","South America","Brazil",NA,NA,NA,"US01791878",NA,"Asterales","Santa Catarina","BR-116 Km 241, entrada para Lages (Mun.Lages).","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01791878_01","Dicotyledonae","1",NA,NA,NA
"230","2020-09-12 05:00:02-03","US","US","2483295","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","I. Mimura","101","1961","11","14","South America - Neotropics","Brazil",NA,NA,NA,"US03340206",NA,"Asterales","São Paulo","Município de São José dos Campos: uma área disjuntiva de cerrado, de várias centenas de km², rodeada antigamente por mata. Ca. 8.5 km SSE em linha reta da praça principal de São José dos Campos.","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03340206_01","Dicotyledonae","1",NA,NA,NA
"231","2020-09-12 05:00:02-03","US","US","1987936","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","P. Boffa","1043","1940","2",NA,"South America","Argentina",NA,NA,NA,"US03340202",NA,"Asterales","Chaco","Territorio del Chaco. Villa Angela.","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03340202_01","Dicotyledonae","1",NA,NA,NA
"232","2020-09-02 16:20:56-03","Cenargen","CEN","71197","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Glocimar Pereira-Silva","11056","2006","11","04",NA,"Brasil","Exsicatas",NA,NA,"CEN00071197",NA,NA,"RS","Passo do Socorro Encanado km 12.","Less.","VACARIA","-50.849166","-28.218888","G. A. Reis-Silva","2019","05",NA,NA,NA,"-50.849166","-28.218888","860","860","CEN00071197",NA,"4",NA,NA,NA
"233","2020-09-02 16:20:56-03","Cenargen","CEN","72413","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Aécio Amaral-Santos","2954","2007","11","22",NA,"Brasil","Exsicatas",NA,"Cálice verde.","CEN00072413",NA,NA,"SC","Floresta Gateados.","Less.","CAMPO BELO DO SUL","-50.805833","-27.989166","J. B. Bringel","2011","12",NA,NA,NA,"-50.805833","-27.989166","973","973","CEN00072413",NA,"3",NA,NA,NA
"234","2019-12-09 17:29:24-03","UFPR","EFC","3791","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Schimmelpfeng, L.C.","10","1993","11","12",NA,"Brasil",NA,NA,"Herbácea em campo, flores amarelas.","EFC003791",NA,NA,"Paraná","Centro Politécnico UFPR","Less.","Curitiba","-49.2345","-25.4537","Hatschbach, G.",NA,NA,NA,NA,NA,"-49.2345","-25.4537",NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-11-13 11:16:12-03","USP","SPF","144966","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Rezende, JM","240","1995","11","17",NA,"Brasil",NA,NA,NA,"SPF00144966",NA,NA,"Distrito Federal","Parque Boca da Mata","Less.","Samambaia","-48.05","-15.866667","Magenta, MAG","2001","04",NA,NA,NA,"-48.05","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-11-13 11:16:12-03","USP","SPF","123204","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Souza, VC","10762","1996","01","02",NA,"Brasil",NA,NA,NA,"SPF00123204",NA,NA,"São Paulo",NA,"Less.","Angatuba","-48.526417","-23.313361","Magenta, MAG","1997","09",NA,NA,NA,"-48.526417","-23.313361","610","610",NA,NA,NA,NA,NA,NA
"237","2019-11-13 11:16:12-03","USP","SPF","215017","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Loeuille, B","717","2012","10","25",NA,"Brasil",NA,NA,NA,"SPF00215017",NA,NA,"Rio Grande do Sul","Estância Cerro do Tigre, Cerro da Ponte.","Less.","Alegrete","-55.394444","-29.663333","Loeuille, B","2014",NA,NA,NA,NA,"-55.394444","-29.663333","141","141",NA,NA,NA,NA,NA,NA
"238","2019-11-13 11:16:12-03","USP","SPF","162478","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Silva, JM","3871","2003","11","04",NA,"Brasil",NA,NA,NA,"SPF00162478",NA,NA,"Paraná",NA,"Less.","Ponta Grossa","-50.1618995666504","-25.0949993133545","Hatschbach, G","2003",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-13 11:16:12-03","USP","SPF","170399","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Hatschbach, G","78358","2004","10","22",NA,"Brasil",NA,NA,NA,"SPF00170399",NA,NA,"Santa Catarina",NA,"Less.","Lages","-50.326099395752","-27.8160991668701","Hatschbach, G","2004",NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-14 14:50:58-03","USP","SPF","228076","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Pilon, NAL","s.n.","2015","11","06",NA,"Brasil",NA,NA,NA,"SPF00228076",NA,NA,"São Paulo","Estação Ecológica de Santa Bárbara","Less.","Águas de Santa Bárbara","-49.238899230957","-22.8805999755859","Loeuille, B","2015",NA,NA,"18363","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2014-04-04 18:26:24-03","PNFM","IRAI","1187","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Ristow, R.","226","2009","09","26",NA,"Brasil",NA,NA,"Herbácea, 70 cm, caule e folhas pilosos, flor amarela, campo limpo seco","IRAI00001187","Magnoliophyta",NA,"Paraná","Aeroporto Afonso Pena","Less.","São José dos Pinhais","-49.182694","-25.527333","Cordeiro, J.; Martin, V.C.","2010","01","01",NA,NA,"-49.182694","-25.527333",NA,NA,NA,NA,NA,NA,NA,NA
"242","2014-04-04 18:26:24-03","PNFM","IRAI","5701","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Silva, J.M.","8212","2012","03","19",NA,"Brasil",NA,NA,"Xilopodífera, capítulos amarelos. Campo recém queimado","IRAI00005701","Magnoliophyta",NA,"Paraná","Parque Estadual de Vila Velha","Less.","Ponta Grossa","-49.995472","-25.240389","Barbosa, E.","2012","04",NA,NA,NA,"-49.995472","-25.240389","950","950",NA,NA,NA,NA,NA,NA
"243","2014-04-04 18:26:24-03","PNFM","IRAI","5186","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Maranho, L.T.","s.n.","2011","12","29",NA,"Brasil",NA,NA,"Herbácea, 50 cm, folha pilosa, capítulo amarelo. Campo limpo seco","IRAI00005186","Magnoliophyta",NA,"Paraná","Parque Estadual de Vila Velha","Less.","Ponta Grossa","-50.001778","-25.241556","Cordeiro, J.; Santos, E.L. dos","2012","05",NA,NA,NA,"-50.001778","-25.241556","915","915",NA,NA,NA,NA,NA,NA
"244","2019-10-07 09:11:13-03","UEFS","HUEFS","174605","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Hatschbach, G.","74274","2002","11","16",NA,"Brasil",NA,NA,"Campo Limpo.","HUEFS0174605","Angiospermae","Asterales","Mato Grosso do Sul","Rod. BR 267, próximo do trevo para Bela Vista.","Less.","Bela Vista","-56.5210990905762","-22.1089000701904",NA,NA,NA,NA,"66197","auto",NA,NA,NA,NA,"HUEFS0174605","Asteranae",NA,NA,NA,NA
"245","2019-10-07 09:11:13-03","UEFS","HUEFS","38355","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Barreto, K.D.","3209","1994","11","10",NA,"Brasil",NA,NA,NA,"HUEFS0038355","Angiospermae","Asterales","São Paulo","Fazenda Cofesa.","Less.","Itararé","-49.3","-24.099167",NA,NA,NA,NA,NA,NA,"49W18'","24S5'57''",NA,NA,"HUEFS0038355","Asteranae",NA,NA,NA,NA
"246","2019-10-07 09:11:13-03","UEFS","HUEFS","140868","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Estevan, D.A.","483","2004","10","14",NA,"Brasil",NA,NA,"Campo perturbado.","HUEFS0140868","Angiospermae","Asterales","Paraná","Fazenda Santa Inês.","Less.","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,"HUEFS0140868","Asteranae",NA,NA,NA,NA
"247","2019-10-07 09:11:13-03","UEFS","HUEFS","201746","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Silva, J.M.","4502","2005","11","10",NA,"Brasil",NA,NA,NA,"HUEFS0201746","Angiospermae","Asterales","Paraná","Fazenda Santa Rita.","Less.","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,"HUEFS0201746","Asteranae",NA,NA,NA,NA
"248","2019-10-07 09:11:13-03","UEFS","HUEFS","29344","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Silva, J.M.","1736","1996","10","24",NA,"Brasil",NA,NA,"Campo limpo, seco, degradado.","HUEFS0029344","Angiospermae","Asterales","Paraná","Jardim Botânico.","Less.","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,"HUEFS0029344","Asteranae",NA,NA,NA,NA
"249","2019-10-07 09:11:13-03","UEFS","HUEFS","33146","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Ribas, O.S.","602","1993","11","09",NA,"Brasil",NA,NA,"Campo limpo, seco.","HUEFS0033146","Angiospermae","Asterales","Paraná","Vila Macedo.","Less.","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,"HUEFS0033146","Asteranae",NA,NA,NA,NA
"250","2019-09-04 20:02:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","F. Sellow",NA,"1823","2",NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Holotype",NA
"251","2019-09-10 10:34:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa trichophylla","B. Balansa","806c","1875","8",NA,"South America","Paraguay",NA,NA,NA,NA,"Spermatophyta",NA,"Caaguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Holotype","trichophylla"
"252","2020-04-21 18:21:32-03","F","FMNH-SEEDPLANTS","V0363170F","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa trichophylla","B. Balansa","806c","1875","8",NA,"South America","Paraguay",NA,NA,NA,"V0363170F","Spermatophyta",NA,"Caaguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"trichophylla"
"253","2019-01-25 15:33:50-02","IAC","IAC","10345","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","A.B. Joly","282","1946","11","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"São Paulo","Butantã","Less.","São Paulo","-46.6361","-23.5475","F. Rawitscher","1946","11","27",NA,NA,"-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-01-25 15:33:50-02","IAC","IAC","19495","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","H.F. Leitão Filho","70","1967","09","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"São Paulo","Horto Florestal","Less.","Itapetininga","-48.0531","-23.5917","H.F. Leitão Filho","1967","09","06",NA,NA,"-48.0531","-23.5917",NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-11-12 16:58:16-03","UEL","FUEL","21566","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Hatschbach, G","67081","1997","10","15",NA,"Brasil",NA,NA,NA,"FUEL018444","Tracheophyta","Asterales","Paraná","Rod. PR-151-2Km S do Rio Cajuru, 151-2Km S do Rio Cajuru PR","Less.","Jaguariaíva","-49.7057991027832","-24.2511005401611","Reis-Silva, GA","2017","01",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-11-12 16:58:16-03","UEL","FUEL","51744","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Silva, JM; Poliquesi, CB; Maranho, LT; Ristow, R","8212","2012","03","19",NA,"Brasil",NA,NA,NA,"FUEL018443","Tracheophyta","Asterales","Paraná","Parque Estadual de Vila Velha, campo recém queimado","Less.","Ponta Grossa","-50.1618995666504","-25.0949993133545","Reis-Silva, GA","2019","03",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-11-12 16:58:16-03","UEL","FUEL","36911","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Estevan, DA; et al.","483","2004","10","14",NA,"Brasil",NA,NA,NA,"FUEL018462","Tracheophyta","Asterales","Paraná","Fazenda Santa Inês","Less.","Ventania","-50.2428016662598","-24.2458000183105","Nakajima, JN","2005","12",NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-05-06 11:52:46-03","UFU","HUFU","41638","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Estevan, D.A.; et al.","483","2004","10","14",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,7 m. Flores liguladas amarelas.; Campo pertubado.","HUFU00043632",NA,NA,"Paraná","Fazenda Três Inês","Less.","Ventania","-50.2428016662598","-24.2458000183105","Nakajima, J.N.","2005","12",NA,"32424","auto",NA,NA,NA,NA,"HUFU00043632",NA,NA,NA,NA,NA
"259","2019-05-06 11:52:46-03","UFU","HUFU","75775","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Santos, A.A.; et al.","2954","2007","11","22",NA,"Brasil",NA,NA,"Herbácea. Flor branca/creme. Cálice verde.; Floresta Ombrófila mista secundária. Relevo plano. Substrato: solo argiloso.","HUFU00074157",NA,NA,"Santa Catarina","Floresta Gateados.","Less.","Campo Belo do Sul","-50.805833","-27.989167","Bringel Jr.; J.B.A.","2011","12",NA,NA,NA,"-50.805833","-27.989167","973","973","HUFU00074157",NA,NA,NA,NA,NA
"260","2019-05-06 11:52:46-03","UFU","HUFU","41732","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Carmo, M.R.B. do","1010","2004","10","29",NA,"Brasil",NA,NA,"Erva, ca. 0,5 m. Capítulos com botões amarelos.; Campo limpo seco.","HUFU00043627",NA,NA,"Paraná","Parque Estadual do Guartelá","Less.","Tibagi","-50.4136009216309","-24.5093994140625","Nakajima, J.N.","2005","11",NA,"56988","auto",NA,NA,NA,NA,"HUFU00043627",NA,NA,NA,NA,NA
"261","2020-08-20 20:38:04-03","UFSC","FLOR","27978","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Hatschbach, G.; Cordeiro, J.","59645","1993","10","19",NA,"Brasil",NA,NA,"ereto, flor capítulo amarelo-pálido","FLOR0027978",NA,"Asterales","Paraná","Rodovia Castro-Tibagi, km 24.","Less.","Tibagi","-50.4136009216309","-24.5093994140625","Pruski, J.","1996",NA,NA,"56988","auto",NA,NA,NA,NA,"FLOR0027978",NA,NA,NA,NA,NA
"262","2020-08-20 20:38:04-03","UFSC","FLOR","30676","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Jarenkow, J.A.; Garcia, E.N.","3619","1997","11","02",NA,"Brasil",NA,NA,"erva xilopodífera, flor capítulo com filárias verdes; flores liguladas brancas e tubulosas amarelo-claras","FLOR0030676",NA,"Asterales","Rio Grande do Sul","BR-293, próximo ao trevo de acesso à cidade.","Less.","Candiota","-53.6725006103516","-31.5580997467041","Jarenkow, J.A.","1998",NA,NA,"28623","auto",NA,NA,NA,NA,"FLOR0030676",NA,NA,NA,NA,NA
"263","2020-08-20 20:38:04-03","UFSC","FLOR","30682","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Jarenkow, J.A.; Garcia, E.N.","3632","1997","11","16",NA,"Brasil",NA,NA,"erva xilopodífera, flor ligulada branca e tubulosa amarela. Capítulo com filárias verdes","FLOR0030682",NA,"Asterales","Rio Grande do Sul","Estrada para Bom Jesus, ca. de 2 km da EMBRAPA.","Less.","Vacaria","-50.9338989257812","-28.5121994018555","Jarenkow, J.A.","1998",NA,NA,"63451","auto",NA,NA,NA,NA,"FLOR0030682",NA,NA,NA,NA,NA
"264","2020-08-20 14:55:00-03","UFSC","FLOR","36333","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Zanin, A.; Santos, B.H.","1416","2007","12","08",NA,"Brasil",NA,NA,NA,"FLOR0036333",NA,"Asterales","Santa Catarina",NA,"Less.","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,"FLOR0036333",NA,NA,NA,NA,NA
"265","2020-08-20 14:55:00-03","UFSC","FLOR","36346","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Zanin, A.; Santos, B.H.","1439","2007","11","11",NA,"Brasil",NA,NA,"Freqüente","FLOR0036346",NA,"Asterales","Santa Catarina","Entre Lages e Vacaria/RS.","Less.","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,"FLOR0036346",NA,NA,NA,NA,NA
"266","2021-03-04 15:42:28-03","IF","SPSF","23715","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","L.C.Souza","170","1997","11","16","América do Sul","Brasil",NA,NA,"COLETA: Herbácea. Flores amarelas.; GEOGRAFIA: Campo.;",NA,"Magnoliophyta","Asterales","SP","Estação Experimental","Less","Itapetininga","-48","-23.566667","V.R.Bueno","2019","02","21",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"267","2021-03-04 15:42:28-03","IF","SPSF","41533","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","R.Cielo-Filho & O.T. Aguiar & J.B.Baitello","862","2008","10","28","América do Sul","Brasil",NA,NA,"COLETA: Herbácea 0,6 m, flores amarelas.; GEOGRAFIA: Trilha da Vila.;",NA,"Magnoliophyta","Asterales","SP","Estação Ecológica","Less","Itapeva","-49.068056","-24.075278","F.O.Souza-Buturi","2010","06","30",NA,NA,NA,NA,"750","750",NA,"Magnoliopsida",NA,NA,NA,NA
"268","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Sello, HL","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,"in Uruguay ad Montevideo","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Sello, HL","3130",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Tucuman","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Sello, HL","3940",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Tucuman","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Sello, HL","s.n.",NA,NA,NA,"Southern America","Uruguay",NA,NA,NA,NA,NA,NA,"Montevideo",NA,"Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Sello, HL","s.n.",NA,NA,NA,"Southern America","Uruguay",NA,NA,NA,NA,NA,NA,NA,"in Uruguay ad Montevideo","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Balansa, B","805",NA,NA,NA,"Southern America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"in Paraguay in campis ad Caaguazu","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Balansa, B","806",NA,NA,NA,"Southern America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"in Paraguay, in campis ad Caaguazu (cum typo)","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Tweedie, J","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,"in terra Argentina in ditione Tucuman","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Lund, PW","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,"Habitat in prov. S. Paulo ad Mugy das Cruzes","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
