"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","recordNumber","locality","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","sex","infraspecificEpithet"
"801","2020-09-22 13:49:00-03","USP","SPFW","3319","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Cardim, R.H.H.; Locosselli, G.M.","2009","02","16","Brasil","Bahia","Morro do Chapéu","-41.133333","-11.533333","41°08'W","11°32'S",NA,NA,NA,"1272","1272","Duas baquetas (N/S e L/O)",NA,NA,NA,"3375","Morro da Antena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","2020-09-22 13:49:00-03","USP","SPFW","3318","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Cardim, R.H.H.; Locosselli, G.M.","2009","02","16","Brasil","Bahia","Morro do Chapéu","-41.133333","-11.533333","41°08'W","11°32'S",NA,NA,NA,"1265","1265","Duas baquetas (N/S e L/O)",NA,NA,NA,"3374","Morro da Antena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","2020-09-22 13:49:00-03","USP","SPFW","7421","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Locosselli, G.M.","2005",NA,NA,"Brasil","Minas Gerais","Delfim Morreira",NA,NA,NA,NA,NA,NA,"G.M. Locosselli","1750","1750",NA,NA,NA,NA,"4","Serra da Mantiqueira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2020-09-22 13:49:00-03","USP","SPFW","5044","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Sem coletor",NA,NA,NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Serviço Florestal",NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2020-09-22 13:49:00-03","USP","SPFW","3335","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Cardim, R.H.H.; Locosselli, G.M.","2009","02","16","Brasil","Bahia","Morro do Chapéu","-41.133333","-11.533333","41°08'W","11°32'S",NA,NA,NA,NA,NA,"Baqueta única, dois raios",NA,NA,NA,"3391","Morro da Antena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2020-09-22 13:49:00-03","USP","SPFW","7424","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Locosselli, G.M.","2005",NA,NA,"Brasil","Minas Gerais","Delfim Morreira",NA,NA,NA,NA,NA,NA,"G.M. Locosselli","1750","1750","exsicata estéril no herbário paralelo",NA,NA,NA,"7","Serra da Mantiqueira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","2020-09-22 13:49:00-03","USP","SPFW","3322","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Cardim, R.H.H.; Locosselli, G.M.","2009","02","16","Brasil","Bahia","Morro do Chapéu","-41.133333","-11.533333","41°08'W","11°32'S",NA,NA,NA,"1267","1267","Duas baquetas (N/S e L/O)",NA,NA,NA,"3378","Morro da Antena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","2020-09-22 13:49:00-03","USP","SPFW","1182","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Alves, V.","2002","12","28","Brasil","Rio Grande do Sul","Vila Nova do Sul","-53.623778","-30.361333","53º37'25,6''W","30º21'40,8''S",NA,NA,"Ceccantini, G.C.T. 2002","182","182",NA,NA,NA,NA,"1783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","2020-09-22 13:49:00-03","USP","SPFW","1191","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Locosselli, G.M.; Gussella, L.W.; Amaral, M.M.","2004","01","17","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Ceccantini, G.C.T. 2004",NA,NA,NA,NA,NA,NA,"2155","Parque Nacional da Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","2020-09-22 13:49:00-03","USP","SPFW","7419","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Locosselli, G.M.","2005",NA,NA,"Brasil","Minas Gerais","Delfim Morreira",NA,NA,NA,NA,NA,NA,"G.M. Locosselli","1750","1750","exsicata estéril no herbário paralelo",NA,NA,NA,"2","Serra da Mantiqueira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","2020-09-22 13:49:00-03","USP","SPFW","3320","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Cardim, R.H.H.; Locosselli, G.M.","2009","02","16","Brasil","Bahia","Morro do Chapéu","-41.133333","-11.533333","41°08'W","11°32'S",NA,NA,NA,"1272","1272","Duas baquetas (N/S e L/O)",NA,NA,NA,"3376","Morro da Antena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","2020-09-22 13:49:00-03","USP","SPFW","3325","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Cardim, R.H.H.; Locosselli, G.M.","2009","02","16","Brasil","Bahia","Morro do Chapéu","-41.133333","-11.533333","41°08'W","11°32'S",NA,NA,NA,"1273","1273","Duas baquetas (N/S e L/O)",NA,NA,NA,"3381","Morro da Antena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","2020-09-22 13:49:00-03","USP","SPFW","1192","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Olivera, M.L.","2004","05","22","Brasil","Paraná","Tijucas do Sul","-49.1235","-25.777194","49º07'24,6''W","25º46'37,9''S",NA,NA,"Ceccantini, G.C.T. 2004","957","957",NA,NA,NA,NA,"2184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","2020-09-22 13:49:00-03","USP","SPFW","3323","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Cardim, R.H.H.; Locosselli, G.M.","2009","02","16","Brasil","Bahia","Morro do Chapéu","-41.133333","-11.533333","41°08'W","11°32'S",NA,NA,NA,"1267","1267","Duas baquetas (N/S e L/O)",NA,NA,NA,"3379","Morro da Antena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2020-09-22 13:49:00-03","USP","SPFW","1195","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Olivera, M.L.","2004","05","22","Brasil","Paraná","Tijucas do Sul","-49.1235","-25.777194","49º07'24,6''W","25º46'37,9''S",NA,NA,"Ceccantini, G.C.T. 2004","957","957",NA,NA,NA,NA,"2187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2020-09-22 13:49:00-03","USP","SPFW","1193","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Olivera, M.L.","2004","05","22","Brasil","Paraná","Tijucas do Sul","-49.1235","-25.777194","49º07'24,6''W","25º46'37,9''S",NA,NA,"Ceccantini, G.C.T. 2004","957","957",NA,NA,NA,NA,"2185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2020-09-22 13:49:00-03","USP","SPFW","1187","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Ledru, M.P.; Silva, E.","2003","02","11","Brasil","Bahia","Rio de Contas","-41.939611","-13.528694","41º56'22,6''W","13º31'43,3''S",NA,NA,"Ceccantini, G.C.T. 2003","1525","1525",NA,NA,NA,NA,"1986","Vale do Queirós",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2020-09-22 13:49:00-03","USP","SPFW","7448","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Locosselli, G.M. Nascimento, L.","2012",NA,NA,"Brasil","Minas Gerais",NA,"-44.693111","-22.349389","44°41'35,2''w","22°20'57,8''S",NA,NA,NA,"1851","1851",NA,NA,NA,NA,"128","Parque Nacional do Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2020-09-22 13:49:00-03","USP","SPFW","7418","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Locosselli, G.M.","2005",NA,NA,"Brasil","Minas Gerais","Delfim Moreira","-45.2799987792969","-22.5091991424561",NA,NA,NA,NA,"G.M. Locosselli","1017","1017",NA,NA,NA,NA,"1","Serra da Mantiqueira",NA,NA,NA,NA,NA,NA,"20219","auto",NA,NA,NA,NA,NA,NA,NA
"820","2020-09-22 13:49:00-03","USP","SPFW","7417","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Locosselli, G.M.; Gussella, L.W.; Mota, L. B.; Amaral, M.M.","2004","01","17","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"G.C.T. Ceccanrtini, 2004.",NA,NA,NA,NA,NA,NA,"2154",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"821","2020-09-22 13:49:00-03","USP","SPFW","1204","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Locosselli, G.M.; Ywasaki, C.; Montefusco, A.R.; Seits, R.; Siqueira, K.; Inacio, F.; Beutling, A.","2004","06","26","Brasil","Santa Catarina","Campo Belo do Sul","-50.760799407959","-27.8992004394531",NA,NA,NA,NA,"Ceccantini, G.C.T. 2004",NA,NA,NA,NA,NA,NA,"2219",NA,NA,NA,NA,NA,NA,NA,"35150","auto",NA,NA,NA,NA,NA,NA,NA
"822","2020-09-22 13:49:00-03","USP","SPFW","3327","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Cardim, R.H.H.; Locosselli, G.M.","2009","02","16","Brasil","Bahia","Morro do Chapéu","-41.133333","-11.533333","41°08'W","11°32'S",NA,NA,NA,"1273","1273","A e B, cada uma com duas baquetas (N/S e L/O)",NA,NA,NA,"3383","Morro da Antena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","2020-09-22 13:49:00-03","USP","SPFW","3337","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Cardim, R.H.H.; Locosselli, G.M.","2009","02","16","Brasil","Bahia","Morro do Chapéu","-41.133333","-11.533333","41°08'W","11°32'S",NA,NA,NA,"1267","1267",NA,NA,NA,NA,"3398","Morro da Antena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","2020-09-22 13:49:00-03","USP","SPFW","7441","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Locosselli, G.M. Nascimento, L.","2012",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120","Parque Nacional do Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2020-09-22 13:49:00-03","USP","SPFW","3330","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Cardim, R.H.H.; Locosselli, G.M.","2009","02","16","Brasil","Bahia","Morro do Chapéu","-41.133333","-11.533333","41°08'W","11°32'S",NA,NA,NA,"1267","1267","Duas baquetas (N/S e L/O)",NA,NA,NA,"3386","Morro da Antena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2020-09-22 13:49:00-03","USP","SPFW","3338","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Cardim, R.H.H.; Locosselli, G.M.","2009","02","16","Brasil","Bahia","Morro do Chapéu","-41.133333","-11.533333","41°08'W","11°32'S",NA,NA,NA,"1267","1267",NA,NA,NA,NA,"3399","Morro da Antena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2020-09-22 13:49:00-03","USP","SPFW","7409","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T.","2010","07","03","Brasil","São Paulo","São José do Barreiro","-44.615611","-22.72","44º36'56,2''W","22º43'12''S",NA,NA,"G.C.T. Ceccanrtini, 2010.","1568","1568",NA,NA,NA,NA,"3492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2020-09-22 13:49:00-03","USP","SPFW","7422","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Locosselli, G.M.","2005",NA,NA,"Brasil","Minas Gerais","Delfim Morreira",NA,NA,NA,NA,NA,NA,"G.M. Locosselli","1750","1750","exsicata estéril no herbário paralelo",NA,NA,NA,"5","Serra da Mantiqueira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2020-09-22 13:49:01-03","USP","SPFW","7458","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Locosselli, G.M. Nascimento, L.","2012",NA,NA,"Brasil","Minas Gerais",NA,"-44.733722","-22.330167","44°44'01,4''W","22°19'48,6''S",NA,NA,NA,"1856","1856",NA,NA,NA,NA,"138","Parque Nacional do Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2020-09-22 13:49:01-03","USP","SPFW","7451","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Locosselli, G.M. Nascimento, L.","2012",NA,NA,"Brasil","Minas Gerais",NA,"-44.696","-22.346556","44°41'45,6''W","22°20'47,6''S",NA,NA,NA,"1803","1803",NA,NA,NA,NA,"131","Parque Nacional do Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2020-09-22 13:49:00-03","USP","SPFW","7406","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Jono, V.Y.; Melo Jr, J.C.F.; Freire, G.Q.","2006","04","01","Brasil","Minas Gerais","Santana do Riacho","-43.558361","-19.264639","43º33'30,1''W","19º15'52,7''S",NA,NA,"G.C.T. Ceccanrtini, 2006.","1304","1304",NA,NA,NA,NA,"2766","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2020-09-22 13:49:00-03","USP","SPFW","8213","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Ceccantini,G.C.T. Oliveira, P.; Camargo, L.T.","2017","10","31","Brasil","Minas Gerais","São José do Barreiro","-44.619028","-22.731028","44º37'8,5''W","22º43'51,7''S",NA,NA,"Ceccantini, G.C.T. 2017","1517","1517",NA,NA,NA,NA,"4443","Serra da Bocaina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2020-09-22 13:49:00-03","USP","SPFW","3333","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Cardim, R.H.H.; Locosselli, G.M.","2009","02","16","Brasil","Bahia","Morro do Chapéu","-41.133333","-11.533333","41°08'W","11°32'S",NA,NA,NA,"1267","1267","Uma mostra",NA,NA,NA,"3389","Morro da Antena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2020-09-22 13:49:00-03","USP","SPFW","3339","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Cardim, R.H.H.; Locosselli, G.M.","2009","02","16","Brasil","Bahia","Morro do Chapéu","-41.133333","-11.533333","41°08'W","11°32'S",NA,NA,NA,"1267","1267",NA,NA,NA,NA,"3400","Morro da Antena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2020-09-22 13:49:01-03","USP","SPFW","7452","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Locosselli, G.M. Nascimento, L.","2012",NA,NA,"Brasil","Minas Gerais",NA,"-44.699333","-22.338417","44°41'57,6''W","22°20'18,3''S",NA,NA,NA,"1911","1911",NA,NA,NA,NA,"132","Parque Nacional do Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2020-09-22 13:49:00-03","USP","SPFW","7446","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Locosselli, G.M. Nascimento, L.","2012",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"126","Parque Nacional do Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2020-09-22 13:49:00-03","USP","SPFW","7423","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Locosselli, G.M.","2005",NA,NA,"Brasil","Minas Gerais","Delfim Morreira",NA,NA,NA,NA,NA,NA,"G.M. Locosselli","1750","1750","exsicata estéril no herbário paralelo",NA,NA,NA,"6","Serra da Mantiqueira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2020-09-22 13:49:00-03","USP","SPFW","3326","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Cardim, R.H.H.; Locosselli, G.M.","2009","02","16","Brasil","Bahia","Morro do Chapéu","-41.133333","-11.533333","41°08'W","11°32'S",NA,NA,NA,"1273","1273","Duas baquetas (N/S e L/O)",NA,NA,NA,"3382","Morro da Antena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2020-09-22 13:49:00-03","USP","SPFW","1184","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Ledru, M.P.; Silva, E.","2003","02","12","Brasil","Bahia","Morro do Chapéu","-41.156389","-11.550833","41º09'23''W","11º33'03''S",NA,NA,"Ceccantini, G.C.T. 2003","1220","1220",NA,NA,NA,NA,"1992","Morro da Antena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2020-09-22 13:49:00-03","USP","SPFW","8149","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Ceccantini, G.C.T. Oliveira, P.; Camargo, L.T.","2017","10","31","Brasil","Minas Gerais","São José do Barreiro","-44.619028","-22.731028","44º37'8,5''W","22º43'51,7''S",NA,NA,"Ceccantini, G.C.T. 2017","1517","1517",NA,NA,NA,NA,"4445","Serra da Bocaina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2020-09-22 13:49:00-03","USP","SPFW","3324","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Cardim, R.H.H.; Locosselli, G.M.","2009","02","16","Brasil","Bahia","Morro do Chapéu","-41.133333","-11.533333","41°08'W","11°32'S",NA,NA,NA,"1273","1273","A e B, cada uma com duas baquetas (N/S e L/O)",NA,NA,NA,"3380","Morro da Antena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2020-09-22 13:49:00-03","USP","SPFW","7439","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Locosselli, G.M. Nascimento, L.","2012",NA,NA,"Brasil","Minas Gerais",NA,"-44.733722","-22.330056","44°44'01,4''w","22°19'48,2''s",NA,NA,NA,"1830","1830",NA,NA,NA,NA,"118","Parque Nacional do Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2020-09-22 13:49:00-03","USP","SPFW","7425","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Locosselli, G.M.","2005",NA,NA,"Brasil","Minas Gerais","Delfim Morreira",NA,NA,NA,NA,NA,NA,"G.M. Locosselli","1750","1750",NA,NA,NA,NA,"8","Serra da Mantiqueira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","2020-09-22 13:49:00-03","USP","SPFW","3328","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Cardim, R.H.H.; Locosselli, G.M.","2009","02","16","Brasil","Bahia","Morro do Chapéu","-41.133333","-11.533333","41°08'W","11°32'S",NA,NA,NA,"1273","1273","A e B (N/S e L/O)",NA,NA,NA,"3384","Morro da Antena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","2020-09-22 13:49:00-03","USP","SPFW","3316","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Cardim, R.H.H.; Locosselli, G.M.","2009","02","16","Brasil","Bahia","Morro do Chapéu","-41.133333","-11.533333","41°08'W","11°32'S",NA,NA,NA,"1259","1259","Duas baquetas (N/S e L/O)",NA,NA,NA,"3372","Morro da Antena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","2020-09-22 13:49:00-03","USP","SPFW","7444","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Locosselli, G.M. Nascimento, L.","2012",NA,NA,"Brasil","Minas Gerais",NA,"-44.194056","-22.350056","44°11'38,6''w","22°21'00,2''s",NA,NA,NA,"1854","1854",NA,NA,NA,NA,"124","Parque Nacional do Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","2020-09-22 13:49:00-03","USP","SPFW","3334","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Cardim, R.H.H.; Locosselli, G.M.","2009","02","16","Brasil","Bahia","Morro do Chapéu","-41.133333","-11.533333","41°08'W","11°32'S",NA,NA,NA,NA,NA,"Duas baquetas (N/S e L/O) e galho",NA,NA,NA,"3390","Morro da Antena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","2020-09-22 13:49:00-03","USP","SPFW","3336","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Cardim, R.H.H.; Locosselli, G.M.","2009","02","16","Brasil","Bahia","Morro do Chapéu","-41.133333","-11.533333","41°08'W","11°32'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3393","Morro da Antena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2020-09-22 13:49:00-03","USP","SPFW","1188","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T. Ledru, M.P.; Silva, E.","2003","02","11","Brasil","Bahia","Rio de Contas","-41.939611","-13.528694","41º56'22,6''W","13º31'43,3''S",NA,NA,"Ceccantini, G.C.T. 2003","1525","1525",NA,NA,NA,NA,"1987","Vale do Queirós",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","2020-09-22 13:49:00-03","USP","SPFW","7450","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Locosselli, G.M. Nascimento, L.","2012",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"130","Parque Nacional do Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","2020-09-22 13:49:00-03","USP","SPFW","7414","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","KlotzschexEndl.","Ceccantini, G.C.T.","2010","07","03","Brasil","São Paulo","São José do Barreiro","-44.620444","-22.724528","44º37'13,6''W","22º43'28,3''S",NA,NA,"G.C.T. Ceccanrtini, 2010.","1549","1549",NA,NA,NA,NA,"3498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
