"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","yearIdentified","monthIdentified","locality","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","typeStatus","infraspecificEpithet","dayIdentified","class","relatedCatalogItem","fieldNumber","sex"
"830","2020-09-12 05:00:02-03","US","US","1594923","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"F. E. Drouet","1935","10","24","Brazil","Ceará",NA,NA,NA,NA,NA,"US03216232","US03216232_01",NA,"Scrophulariales",NA,NA,"Lagoa Piauí, Mecejana, municipio de Fortaleza.",NA,"1",NA,NA,"2650","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"831","2020-09-12 05:00:02-03","US","US","3452655","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"R. M. Harley, G. L. Bromley, A. M. Carvalho, J. Hage & H. S. Brito","1980","4","16","Brazil","Bahia",NA,"-43.22","-13.38",NA,NA,"US03216215","US03216215_01",NA,"Scrophulariales",NA,NA,"Basin of the Upper São Francisco River. ca. 28km. S.E. of Bom Jesus da Lapa, on the Caitité road.",NA,"1",NA,NA,"21433","South America - Neotropics",NA,NA,"500",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"832","2020-09-12 05:00:02-03","US","US","1195132","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"A. S. Hitchcock","1923","6","21","Ecuador","Guayas",NA,NA,NA,NA,NA,"US03216251",NA,NA,"Scrophulariales",NA,NA,"Oil Camp between Guayaquil and Salinas.",NA,"1",NA,NA,"20077","South America - Neotropics",NA,NA,NA,"100",NA,NA,NA,"Dicotyledonae",NA,NA,NA
"833","2020-09-12 05:00:02-03","US","US","92045","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Jenman","1889","4",NA,"Guyana",NA,NA,NA,NA,NA,NA,"US00706280",NA,NA,"Scrophulariales",NA,NA,"Berbice, British Guiana.",NA,"1",NA,NA,"5083","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"834","2020-09-12 05:00:02-03","US","US","2868680","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"D. G. Campbell, O. P. Monteiro, B. W. Nelson & J. C. Ongley","1974","4","21","Brazil","Amazonas",NA,NA,NA,NA,NA,"US03216220","US03216220_01",NA,"Scrophulariales",NA,NA,"Brazilian Amazonia. Maués, in front of Guaraná factory.",NA,"1",NA,NA,"P22046","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"835","2020-09-12 05:00:02-03","US","US","2674328","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"G. T. Prance & A. E. Prance","1971","9","18","Brazil","Amazonas",NA,NA,NA,NA,NA,"US03216225","US03216225_01",NA,"Scrophulariales",NA,NA,"Rio Solimões. Iauara.",NA,"1",NA,NA,"14748","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"836","2020-09-12 05:00:02-03","US","US","1336213","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"-- Gardner",NA,NA,NA,"Brazil","Pernambuco",NA,NA,NA,NA,NA,"US03216238","US03216238_01",NA,"Scrophulariales",NA,NA,NA,NA,"1",NA,NA,"1114","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"837","2020-09-12 05:00:02-03","US","US","1853050","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"A. Dugand & R. Jaramillo","1943","8","2","Colombia","Atlántico",NA,NA,NA,NA,NA,"US03216245","US03216245_01",NA,"Scrophulariales",NA,NA,"Depto. del Atlántico: entre Palmar de Varela y Ponedera, bosques áridos y pantanos del río Magdalena; finca El Paraíso.",NA,"1",NA,NA,"3502","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"838","2020-09-12 05:00:02-03","US","US","1350581","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"E. P. Killip & A. C. Smith","1926","11","16","Colombia","Bolívar",NA,NA,NA,NA,NA,"US03216250",NA,NA,"Scrophulariales",NA,NA,"Dept. Bolívar: Soplaviento and vicinity.",NA,"1",NA,NA,"14597","South America - Neotropics",NA,NA,"5","10",NA,NA,NA,"Dicotyledonae",NA,NA,NA
"839","2020-09-12 05:00:02-03","US","US","3645576","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Ex herb. de Guyane Cay",NA,NA,NA,"Guyana",NA,NA,"-52.5524","5.06956",NA,NA,"US01122577",NA,NA,"Scrophulariales",NA,NA,"RN1 - PK38.",NA,"1",NA,NA,"2039","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"840","2020-09-12 05:00:02-03","US","US","2223194","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","guyanensis","Utricularia guyanensis","A. DC.","Taylor, P.","B. Maguire & D. B. Fanshawe","1944","5","4","Guyana","Potaro-Siparuni",NA,"-59.48","5.16",NA,NA,"US00706299",NA,NA,"Scrophulariales",NA,NA,"Kaieteur Plateau, Kaieteur Savannas",NA,"1",NA,NA,"23200","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"841","2020-09-12 05:00:02-03","US","US","3089837","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","guyanensis","Utricularia guyanensis","A. DC.",NA,"C. D. K. Cook","1957","11","22","Guyana","U. Takutu-U. Essequibo",NA,"-59.73","3.15",NA,NA,"US00706298","US00706298_01",NA,"Scrophulariales",NA,NA,"Lethem, 20 mi. S of, on Wichabi Road",NA,"1",NA,NA,"191","South America - Neotropics",NA,NA,"91",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"842","2020-09-12 05:00:02-03","US","US","3192880","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","guyanensis","Utricularia guyanensis","A. DC.",NA,"G. Cremers & M. Hoff","1989","6","9","French Guiana",NA,NA,"-52.71","5.01",NA,NA,"US00706300","US00706300_01",NA,"Scrophulariales",NA,NA,"Dégrad Saramaca, Bassin du Kourou, SSW Kourou",NA,"1",NA,NA,"10676","South America - Neotropics",NA,NA,"20",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"843","2020-09-12 05:00:02-03","US","US","3270480","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","oligosperma","Utricularia oligosperma","A. St.-Hil.",NA,"E. L. Little Jr.","1955","8","10","Guyana","E. Berbice-Corentyne",NA,"-57.3","6.05",NA,NA,"US00706271","US00706271_01",NA,"Scrophulariales",NA,NA,"Courantyne, Blocks I & II. 20 mi. SE of New Amsterdam",NA,"1",NA,NA,"16621","South America - Neotropics",NA,NA,NA,"3",NA,NA,NA,"Dicotyledonae",NA,NA,NA
"844","2020-09-12 05:00:02-03","US","US","1743663","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","rubricaulis","Utricularia rubricaulis","Tutin",NA,"T. G. Tutin","1933","8","30","Guyana",NA,NA,"-59.4878","5.17083",NA,NA,"US00136391",NA,NA,"Scrophulariales",NA,NA,"Kaietuk, Potaro River; alt. 1100 ft.",NA,"1",NA,NA,"669","South America - Neotropics",NA,NA,"335","335","Isotype",NA,NA,"Dicotyledonae",NA,NA,NA
"845","2020-09-02 16:30:31-03","Cenargen","CEN","59223","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","P. C. Baleeiro-Souza","Glocimar Pereira-Silva","2004","04","23","Brasil","PA","SAO GERALDO DO ARAGUAIA","-48.428611","-6.2305555","-48.428611","-6.2305555","CEN00059223","CEN00059223",NA,NA,"2012","03","Margem esquerda do rio Araguaia, mata da Fundação. Fazenda Andorinhas, retiro Santa Cruz.",NA,"4","Mata em área com escarpa acentuada.",NA,"8983",NA,"Exsicatas",NA,"140","140",NA,NA,NA,NA,NA,NA,NA
"846","2020-09-02 16:30:31-03","Cenargen","CEN","92683","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","P. M. Gonella","Rafaela Campostrini Forzza","2011","12","16","Argentina",NA,NA,"-58.188333","-28.050277","-58.188333","-28.050277","CEN00092683","CEN00092683",NA,NA,"2009","09","Corrientes. Mburucuya: estrada Mburucuya - Palmar Grande (Ruta 86), 3km E de Mburucuya.",NA,"1","Erva em local brejoso, formando grande população. Flores com cálice verde-claro; corola amarela. Doação Universidade de São Paulo - Herbário SPF.",NA,"2012",NA,"Exsicatas",NA,"95","95",NA,NA,NA,NA,NA,NA,NA
"847","2020-09-02 16:30:31-03","Cenargen","CEN","93854","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","M. A. Correa","Alina Freire-Fierro","1990","10","12","Brasil","BA","XIQUE-XIQUE","-43","-11","-43.0","-11.0","CEN00093854","CEN00093854",NA,NA,"1997","07","Local em beira do rio São Francisco, quase frente a Xique- Xique.",NA,"1","Lugar arenoso, com dunas, grande quantidade de Cnidoscolus. Folhas submersas, cálice verde, corola amarela, frutos imaturos com base vermelha e ápice verde. Doação da Flora do Brasil.",NA,"1915",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","2020-09-02 16:30:31-03","Cenargen","CEN","93886","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","P. M. Gonella","José Rubens Pirani","2000","05","18","Brasil","ES","GUARAPARI","-40.416666","-20.533333","-40.416666","-20.533333","CEN00093886","CEN00093886",NA,NA,"2007","09","ES-477, estrada que liga a BR 101 à Rodovia do Sol (ES 060), ca 3 km da Rodovia do Sol. Fazenda Bonanza",NA,"1","Heliófita. em pequeno curso dágua ao sol pleno, flutuante entre as folhas de Nymphaea nº 4731. Doação do Herbário SPF.",NA,"4732",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2020-09-02 16:30:31-03","Cenargen","CEN","98672","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Gustavo Martinelli","2015","05","29","Brasil","MT","BARAO DE MELGACO","-56.297777","-16.514722","-56.297777","-16.514722","CEN00098672","CEN00098672",NA,NA,NA,NA,"RPPN SESC Pantanal. Entre a margem do rio Cuiabá e Posto Espírito Santo.",NA,"1","Aquática, fixa; folhas de cor verde; frutos com cálice verde, corola amarela. Doação Jardim Botânico do Rio de Janeiro - RB 625449.",NA,"18672",NA,"Exsicatas",NA,"111","111",NA,NA,NA,NA,NA,NA,NA
"850","2020-09-02 16:30:31-03","Cenargen","CEN","45985","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","F. M. Guedes","N. G. Jesus - ALCB","2000","03","02","Brasil","BA","REMANSO","-42.0814018249512","-9.62166976928711","-4291389.0","-959389.0","CEN00045985","CEN00045985",NA,NA,"2017","07","Campo Alegre de lourdes, Argino Dias.","75033","1","Folhas emersas filamentosas. Inflorescência ereta em cachos. Doação do Projeto Flora da Bahia. Herbário Alexandre Leal Costa - ALCB (46611). Projeto Financiado pelo CNPq.","auto","864",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","2020-09-02 16:30:31-03","Cenargen","CEN","61768","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","F. F. M. Santos","Anderson Cássio Sevilha","2003","08","30","Brasil","GO","ALVORADA DO NORTE","-46.4921989440918","-14.4807996749878","-4683750.0","-1452167.0","CEN00061768","CEN00061768",NA,NA,"2004","03","Beira do rio Santa Maria, Fazenda Campo Alegre. (Seu Santos).","45394","5",NA,"auto","3250",NA,"Exsicatas",NA,"467","467",NA,NA,NA,NA,NA,NA,NA
"852","2020-09-02 16:30:31-03","Cenargen","CEN","43190","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","G. Pereira-Silva","Glocimar Pereira-Silva","2002","03","05","Brasil","GO","FORMOSA","-47.334400177002","-15.5371999740601","-4719306.0","-1598500.0","CEN00043190","CEN00043190",NA,NA,NA,NA,"Margem direita do Rio Bezerra, cerca de 1 km a Leste da Lagoa Perta Pé (área do Exército).","113054","4","Área de Influência da UHE Queimado; influência direta (lago).","auto","6014",NA,"Exsicatas",NA,"820","820",NA,NA,NA,NA,NA,NA,NA
"853","2019-11-21 10:12:31-03","USP","SPF","154736","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Guedes, MLS","Jesus, NG","2000","03","02","Brasil","Bahia","Remanso","-42.913889","-9.593889","-42.913889","-9.593889","SPF00154736","SPF00154736",NA,NA,"2000","03",NA,NA,NA,NA,NA,"864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2019-11-21 10:12:31-03","USP","SPF","129350","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Campos, GL","Guedes, MLS","1997","01","29","Brasil","Bahia","Lençóis","-41.316667","-12.65","-41.316667","-12.65","SPF00129350","SPF00129350",NA,NA,"1999","07",NA,NA,NA,NA,NA,"PCD4635",NA,NA,NA,"380","380",NA,NA,NA,NA,NA,NA,NA
"855","2019-11-13 11:23:31-03","USP","SPF","147028","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Harley, RM","Harley, RM","1999","03","21","Brasil","Bahia","Ibicoara","-41.836667","-13.309444","-41.836667","-13.309444","SPF00147028","SPF00147028",NA,NA,"1999",NA,"Cascavel",NA,NA,NA,NA,"53576",NA,NA,NA,"959","959",NA,NA,NA,NA,NA,NA,NA
"856","2019-11-13 11:23:31-03","USP","SPF","152307","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Rivadavia, F","Rivadavia, F","1999","10","18","Brasil","Mato Grosso","Cáceres","-57.5137","-15.44418","-57.5137","-15.44418","SPF00152307","SPF00152307",NA,NA,"1999",NA,NA,NA,NA,NA,NA,"1193",NA,NA,NA,"150","150",NA,NA,NA,NA,NA,NA,NA
"857","2019-11-13 11:23:31-03","USP","SPF","134420","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Arbo, MM","Ferrucci, MS","1997","09","04","Argentina","Corrientes","Mercedes",NA,NA,NA,NA,"SPF00134420","SPF00134420",NA,NA,"1998",NA,NA,NA,NA,NA,NA,"1241","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2019-11-13 11:23:31-03","USP","SPF","143042","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Gonella, PM","Pirani, JR","2000","05","18","Brasil","Espírito Santo","Guarapari","-40.416667","-20.533333","-40.416667","-20.533333","SPF00143042","SPF00143042",NA,NA,"2007","09",NA,NA,NA,NA,NA,"4732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2019-11-13 11:23:31-03","USP","SPF","151029","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Gonella, PM","Forzza, RC","2001","12","16","Argentina","Corrientes","Mburucuyá","-58.188333","-28.050278","-58.188333","-28.050278","SPF00151029","SPF00151029",NA,NA,"2007","09",NA,NA,NA,NA,NA,"2012","Southern America",NA,NA,"95","95",NA,NA,NA,NA,NA,NA,NA
"860","2019-11-13 11:23:31-03","USP","SPF","184592","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Cardoso, MRF","Cardoso, MRF","2008","04","05","Brasil","Mato Grosso","Santo Antônio do Leverger","-56.047722","-15.724639","-56.047722","-15.724639","SPF00184592","SPF00184592",NA,NA,"2008",NA,NA,NA,NA,NA,NA,"118",NA,NA,NA,"189","189",NA,NA,NA,NA,NA,NA,NA
"861","2019-11-13 11:23:31-03","USP","SPF","135515","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Rivadavia, F","Rivadavia, F","1999","03","20","Brasil","São Paulo","Botucatu","-48.19428","-22.41273","-48.19428","-22.41273","SPF00135515","SPF00135515",NA,NA,"1999",NA,NA,NA,NA,NA,NA,"855",NA,NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA
"862","2019-11-13 11:23:31-03","USP","SPF","165500","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Rivadavia, F","Rivadavia, F","2003","08","25","Venezuela","Bolívar","Caicara del Orinoco",NA,NA,NA,NA,"SPF00165500","SPF00165500",NA,NA,"2003",NA,"83.5 km de Caicara del Orinoco para Ciudad Bolívar.",NA,NA,NA,NA,"1761","Southern America",NA,NA,"100","100",NA,NA,NA,NA,NA,NA,NA
"863","2019-11-13 11:23:31-03","USP","SPF","171976","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Rivadavia, F","Rivadavia, F","2005","07","19","Brasil","Bahia","Muquém de São Francisco","-43.274833","-12.172806","-43.274833","-12.172806","SPF00171976","SPF00171976",NA,NA,"2005",NA,NA,NA,NA,NA,NA,"2078",NA,NA,NA,"410","410",NA,NA,NA,NA,NA,NA,NA
"864","2019-11-13 11:23:31-03","USP","SPF","174088","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Guedes, FM","Santana, DL","2001","11","02","Brasil","Bahia","Conde","-37.6","-11.8","-37.6","-11.8","SPF00174088","SPF00174088",NA,NA,"2018","04","Ilha das Ostras",NA,NA,NA,NA,"641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","2019-11-13 11:23:31-03","USP","SPF","177864","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Antar, GM","Melo, E","2005","03","25","Brasil","Bahia","Andaraí","-41.313056","-12.764722","-41.313056","-12.764722","SPF00177864","SPF00177864",NA,NA,"2015","12","Marimbus.",NA,NA,NA,NA,"3765",NA,NA,NA,"310","310",NA,NA,NA,NA,NA,NA,NA
"866","2019-11-13 11:23:31-03","USP","SPF","180158","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Rivadavia, F","Rivadavia, F","2007","03","10","Brasil","Mato Grosso do Sul","Corumbá","-56.961778","-19.236306","-56.961778","-19.236306","SPF00180158","SPF00180158",NA,NA,"2007",NA,NA,NA,NA,NA,NA,"2470",NA,NA,NA,"90","90",NA,NA,NA,NA,NA,NA,NA
"867","2019-11-13 11:23:31-03","USP","SPF","180159","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Rivadavia, F","Rivadavia, F","2007","03","17","Brasil","Mato Grosso","Poconé","-56.668083","-16.403278","-56.668083","-16.403278","SPF00180159","SPF00180159",NA,NA,"2007",NA,"10 km ao sul de Poconé, 100-300 m antes do portal da Transpantaneira.",NA,NA,NA,NA,"2472",NA,NA,NA,"120","120",NA,NA,NA,NA,NA,NA,NA
"868","2019-11-13 11:23:31-03","USP","SPF","180160","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Rivadavia, F","Rivadavia, F","2007","03","30","Brasil","Maranhão","Barreirinhas","-42.850889","-2.669028","-42.850889","-2.669028","SPF00180160","SPF00180160",NA,NA,"2007",NA,"Lençóis Maranhenses",NA,NA,NA,NA,"2502",NA,NA,NA,"20","20",NA,NA,NA,NA,NA,NA,NA
"869","2019-11-13 11:23:31-03","USP","SPF","184593","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Cardoso, MRF","Cardoso, MRF","2008","03","29","Brasil","Mato Grosso","São Félix do Araguaia","-50.675778","-11.694333","-50.675778","-11.694333","SPF00184593","SPF00184593",NA,NA,"2008",NA,"Divisa de Mato Grosso com o Tocantins. Próximo a cidade de São Félix do Araguaia - MT, subindo o rio Araguaia, na Ilha da Gariroba submersa pelo rio.",NA,NA,NA,NA,"109",NA,NA,NA,"193","193",NA,NA,NA,NA,NA,NA,NA
"870","2019-11-13 11:23:31-03","USP","SPF","202127","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Paula-Souza, J","Paula-Souza, J","2009","07","15","Brasil","Bahia","Casa Nova","-41.828139","-9.394361","-41.828139","-9.394361","SPF00202127","SPF00202127",NA,NA,"2009",NA,NA,NA,NA,NA,NA,"10077",NA,NA,NA,"434","434",NA,NA,NA,NA,NA,NA,NA
"871","2019-11-13 11:23:31-03","USP","SPF","202128","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Paula-Souza, J","Paula-Souza, J","2009","07","06","Brasil","Bahia","Casa Nova","-40.886333","-9.188028","-40.886333","-9.188028","SPF00202128","SPF00202128",NA,NA,"2009",NA,NA,NA,NA,NA,NA,"9873",NA,NA,NA,"416","416",NA,NA,NA,NA,NA,NA,NA
"872","2021-03-15 18:28:02-03","USP","SPF","207273","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Ramos, JF","Sasaki, D; Henicka, GS; André, TJC; Piva, JH","2007","03","18","Brasil","Mato Grosso","Novo Mundo","-55.5034","-9.2647","-55.5034","-9.2647","SPF00207273","SPF00207273",NA,NA,NA,NA,"Parque Estadual do Cristalino, Parque Estadual Cristalino. Beira do Rio Cristalino, acima da base do Limão.",NA,NA,"Erva aquática. Flores amarelas. Frutos verdes.; Vegetação aberta marginal do Rio Cristalino, onde formam lagoas.",NA,"1498",NA,NA,NA,"244","244",NA,NA,NA,NA,NA,NA,NA
"873","2021-03-15 18:28:02-03","USP","SPF","216119","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Baleeiro, PC","Devecchi, MF","2014","09","26","Brasil","Roraima","Caracaraí","-61.009167","-1.420861","-61.009167","-1.420861","SPF00216119","SPF00216119",NA,NA,"2015","03","Parque Nacional do Viruá, Estrada Perdida, Bueira.",NA,NA,"Erva aquática, parcialmente submersa. Flores amarelas.; Lago.",NA,"352",NA,NA,NA,"67","67",NA,NA,NA,NA,NA,NA,NA
"874","2019-11-13 11:23:31-03","USP","SPF","80005","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Corrêa, MA","Freire-Fierro, A","1990","10","12","Brasil","Bahia","Queimadas","-43","-11","-43","-11","SPF00080005","SPF00080005",NA,NA,"1997","07",NA,NA,NA,NA,NA,"1915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","2019-11-13 11:23:31-03","USP","SPF","202129","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Paula-Souza, J","Paula-Souza, J","2009","07","12","Brasil","Bahia","Sobradinho","-40.803056","-9.376667","-40.803056","-9.376667","SPF00202129","SPF00202129",NA,NA,"2009",NA,NA,NA,NA,NA,NA,"10000",NA,NA,NA,"400","400",NA,NA,NA,NA,NA,NA,NA
"876","2019-11-13 11:23:31-03","USP","SPF","76798","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Rivadavia, F","Bueno, NC","1989","06","02","Brasil","Mato Grosso do Sul","Corumbá","-57.616667","-19.366667","-57.616667","-19.366667","SPF00076798","SPF00076798",NA,NA,"1996","04",NA,NA,NA,NA,NA,"17",NA,NA,NA,"100","100",NA,NA,NA,NA,NA,NA,NA
"877","2019-11-13 11:23:31-03","USP","SPF","186402","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Fromm-Trinta, E","Krieger, L","1983","02","19","Brasil","Amazonas","Tefé","-64.7114028930664","-3.35417008399963",NA,NA,"SPF00186402","SPF00186402",NA,NA,"1989","01",NA,"340205",NA,NA,"auto","CESJ19473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","2019-11-13 11:23:31-03","USP","SPF","228394","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Guedes, FM","Santos, TS","1988","07","26","Brasil","Bahia","Belmonte","-38.8828010559082","-15.8631000518799",NA,NA,"SPF00228394","SPF00228394",NA,NA,"2018","04",NA,"71281",NA,NA,"auto","4391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","2019-11-13 11:23:31-03","USP","SPF","46477","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Corrêa, MA","Pirani, JR","1982","11","22","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"SPF00046477","SPF00046477",NA,NA,NA,NA,NA,"48094",NA,NA,"auto","198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","2019-11-13 11:23:31-03","USP","SPF","222973","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Baleeiro, PC","Meirelles, J","2011","04","20","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"SPF00222973","SPF00222973",NA,NA,"2015","08","Reserva Natural Vale, Estrada do Ademe. Nativo.","48094",NA,NA,"auto","626",NA,NA,NA,NA,NA,NA,NA,"11",NA,NA,NA,NA
"881","2019-11-13 11:23:31-03","USP","SPF","93251","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Rivadavia, F","Rivadavia, F","1994","02","22","Brasil","Mato Grosso","Santo Antônio do Leverger","-56.0766983032227","-15.8655996322632",NA,NA,"SPF00093251","SPF00093251",NA,NA,"1994",NA,NA,"183847",NA,NA,"auto","252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","2019-11-13 11:23:31-03","USP","SPF","132901","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Gonella, PM","Guimarães, ES","1998","07","19","Brasil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"SPF00132901","SPF00132901",NA,NA,"2007","09","Passo do Lontra.","295160",NA,NA,"auto","76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
