"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","scientificNameAuthorship","continentOcean","preparationType","occurrenceRemarks","typeStatus","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","relationshipType","relatedCatalogItem","individualCount","fieldNumber","sex"
"147","2020-12-21 16:34:42-03","MBM","MBM","221114","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Ribas, O.S.; Cordeiro, J.; Barboza, E.; Cordeiro, J.; Barboza, E.","2268",NA,NA,NA,"Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri, Rio dos Alemães","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"MBM221114","MBM221114",NA,NA,"Wurdack","Southern America",NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:34:42-03","MBM","MBM","202761","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Falkenberg, D.B.","Falkenberg, D.B.","6265",NA,NA,NA,"Brazil","Santa Catarina","Ilhota","Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"MBM202761","MBM202761",NA,NA,"Wurdack","Southern America",NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-11 11:38:26-03","UFMG","BHCB","61451","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,NA,"s.n.",NA,NA,NA,"Brasil","Paraná","Tijucas do Sul",NA,"-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Wurdack","Southern America",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-02-11 17:20:03-03","UFPR","UPCB","51890","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Souza, F.M.","541","2005","02","28","Brasil","São Paulo","Natividade da Sera","Parque Estadual da Serra do Mar",NA,NA,NA,NA,NA,NA,"UPCB0016214","UPCB0016214",NA,NA,"Wurdack",NA,NA,"Árvore ca. 1,4m, frutos vermelhos. Floresta ombrófila densa montana..",NA,NA,NA,"2005",NA,"01","01",NA,NA,NA,NA,NA
"151","2021-02-11 17:20:03-03","UFPR","UPCB","63785","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Meyer, F.S.","Gasper, A.L.de","1126","2007","12","12","Brasil","Santa Catarina","Monte Castelo","Serra do Espigão - Km 103 da BR 116.","-50.226125","-26.466968","-50.226125","-26.466968","877","877","UPCB0016209","UPCB0016209",NA,NA,"Wurdack",NA,NA,"IFSC 793/S/16..",NA,NA,NA,"2008",NA,"06",NA,NA,NA,NA,NA,NA
"152","2021-02-11 17:20:03-03","UFPR","UPCB","67263","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Caddah, M.K.","Völtz, R.R.","42","2009","05","16","Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, Pico Caratuva","-48","-25","-48","-25","1710","1710","UPCB0016192","UPCB0016192",NA,NA,"Wurdack",NA,NA,"Subarbusto com frutos pretos. Planta sobre bloco rochoso no entremeio à floresta altomontana. Floresta Ombrófila Densa Altomontana.",NA,NA,NA,"2009",NA,"12","16",NA,NA,NA,NA,NA
"153","2021-02-11 17:20:03-03","UFPR","UPCB","66730","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Serafim, H.","120","2009","07","05","Brasil","São Paulo","São José do Barreiro","Serra da Bocaina. Trilha para o pico do Tira Chapéu. Acesso pelo Km 25 da Rodovia Estadual Francisca Mendes Ribeiro (SP-221). Borda de capão de mata, Floresta Ombrófila Densa Montana.","-44.65","-22.75","-44.65","-22.75","2017","2017","UPCB0016210","UPCB0016210",NA,NA,"Wurdack",NA,NA,"Árvore 9m de alt., 30cm de perímetro à altura do peito. Face abaxial ferrugínea. Frutos roxos a pretos..",NA,NA,NA,"2009",NA,"01","01",NA,NA,NA,NA,NA
"154","2021-02-11 17:20:03-03","UFPR","UPCB","66736","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Guimarães, P.","304","2007","10","09","Brasil","Rio de Janeiro","Itatiaia","Topo do Morro dos Três Picos.","-44.566667","-22.416667","-44.566667","-22.416667","1750","1750","UPCB0015228","UPCB0015228",NA,NA,"Wurdack",NA,NA,"Arbusto de 1,9m de altura. Folhas discolores, face superior verde e inferior ferrugínea. Entre arbustos no alto do morr, com afloramento rochoso..",NA,NA,NA,"2009",NA,"01","01",NA,NA,NA,NA,NA
"155","2021-02-11 17:20:03-03","UFPR","UPCB","84082","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Ferreira, G.M.P.","64","1996","03","28","Brasil","São Paulo","Marsilac","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Mirante.","-46.743","-23.991","-46.743","-23.991",NA,NA,"UPCB0016271","UPCB0016271",NA,NA,"Wurdack",NA,NA,"Arbusto, 1m alt., frutos verdes a vermelhos.",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-02-11 17:20:03-03","UFPR","UPCB","79142","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Maia, F.R.","Maia, F.R. | Cardozo, A.P. | Royer, C.A.","8","2011","11","04","Brasil","Paraná","Piraquara","Morro do Bruninho.","-48.981944","-25.515278","-48.981944","-25.515278",NA,NA,"UPCB0016202","UPCB0016202",NA,NA,"Wurdack",NA,NA,NA,NA,NA,NA,"2011",NA,"11","28",NA,NA,NA,NA,NA
"157","2021-02-11 17:20:03-03","UFPR","UPCB","79983","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Maia, F. R.","Maia, F.R.","8","2011","11","04","Brasil","Paraná","Piraquara","Morro do Bruninho","-48.982","-25.515","-48.982","-25.515",NA,NA,"UPCB0016218","UPCB0016218",NA,NA,"Wurdack",NA,NA,NA,NA,NA,NA,"2011",NA,"11","28",NA,NA,NA,NA,NA
"158","2021-02-11 17:20:03-03","UFPR","UPCB","84081","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Tamashiro, J.Y.","851","1995","04","13","Brasil","São Paulo","São Bento do Sapucaí","Pedra do Bauzinho","-45.658","-22.69","-45.658","-22.690",NA,NA,"UPCB0016274","UPCB0016274",NA,NA,"Wurdack",NA,NA,"Arvoreta de 2m., flores vermelhas..",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-02-11 17:20:03-03","UFPR","UPCB","71933","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"Goldenberg, R.","1496","2011","01","22","Brasil","Minas Gerais","Santa Barbara","Caraça, Trilha para a Bocaina.","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,"UPCB0015257","UPCB0015257",NA,NA,"Wurdack",NA,NA,"Arbusto 1,8m, frutos imaturos vermelhos, maduros enegrecidos. Vegetação secundária fechada, ao longo de riacho..",NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-02-11 17:20:03-03","UFPR","UPCB","53194","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Hatschbach, G.","Vieira, F.C.S.","556","2004","11","26","Brasil","Santa Catarina","Joinville","Castelo dos Bugres","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"UPCB0016273","UPCB0016273",NA,NA,"Wurdack",NA,NA,"Arvoreta 2m, corola botão. Mata nebular. Alt.: ca. 900m s.n.m..",NA,"37150","auto","2005",NA,"04","30",NA,NA,NA,NA,NA
"161","2021-02-11 17:20:03-03","UFPR","UPCB","84107","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Kuhlmann, M.","4322","1958","01","30","Brasil","São Paulo","Santo André","E. B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"UPCB0016255","UPCB0016255",NA,NA,"Wurdack",NA,NA,NA,NA,"27258","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-02-11 17:20:03-03","UFPR","UPCB","83483","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Cordeiro, I.","1304","1994","03","28","Brasil","São Paulo","Campos do Jordão","Estrada para São José dos Alpes. Campos de Altitude entremeados por matas.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"UPCB0016260","UPCB0016260",NA,NA,"Wurdack.",NA,NA,"Arbusto, cerca de 1,5m de altura, frutos vermelhos. Beira da mata..",NA,"21048","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-02-11 17:20:03-03","UFPR","UPCB","84080","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Goldenberg, R.","312","1996","05","25","Brasil","São Paulo","Piquete","Margem da estrada para São Francisco dos Campos","-45.1699981689453","-22.6100006103516",NA,NA,NA,NA,"UPCB0016272","UPCB0016272",NA,NA,"Wurdack",NA,NA,"Mata de altitude, alternando com campo montano, Arbusto 1,50m, frutos em maturação, de cor vermelha a vinho.",NA,"13434","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-02-11 17:20:03-03","UFPR","UPCB","32028","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Falkenberg, D.B.","Falkenberg, D.B.","6254","1993","10","09","Brasil","Santa Catarina","Ilhota","Morro do Bau","-48.8272018432617","-26.8997001647949",NA,NA,"820","820","UPCB0016258","UPCB0016258",NA,NA,"Wurdack",NA,NA,"Arbusto, 2,5m, folha discolor, epifilo piloso quando jovem, anteras amarelas. Matinha de topo de morro..",NA,"18275","auto","1993",NA,"01","01",NA,NA,NA,NA,NA
"165","2021-02-11 17:20:03-03","UFPR","UPCB","76893","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Goldenberg, R.","1664","2011","11","04","Brasil","Paraná","Piraquara","Morro do Bruninho","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"UPCB0016256","UPCB0016256",NA,NA,"Wurdack",NA,NA,"Arvoreta 3m; flores com pétalas e estames creme, frutos imaturos vermelhos, maduros enegrecidos. Campo de altitude..",NA,"12577","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-02-11 17:20:03-03","UFPR","UPCB","86538","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Reginato, M.","749","2006","12","18","Brasil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"UPCB0016193","UPCB0016193",NA,NA,"Wurdack",NA,NA,"Arbusto com flores alvas, estames cremes, dos campos de altitude..",NA,"17116","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-02-11 17:20:03-03","UFPR","UPCB","86537","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Reginato, M.","751","2006","12","18","Brasil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"UPCB0016208","UPCB0016208",NA,NA,"Wurdack",NA,NA,"Arvoreta 4m flores alvas, do interior da matinha nebular.",NA,"17116","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-02-11 17:20:03-03","UFPR","UPCB","16950","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Silva, J.M.","524","1988","04","12","Brasil","Paraná","Quatro Barras","Morro Sete","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,NA,NA,"Wurdack",NA,NA,"Arbusto 1m, verso das folhas rufescentes, frutos pretos. Matinha nebular. Alt. 1300m..",NA,"17116","auto","2000",NA,"01","01",NA,NA,NA,NA,NA
"169","2021-02-11 17:20:03-03","UFPR","UPCB","18248","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Ribas, O.S.","304","1990","04","17","Brasil","Paraná","Quatro Barras","Morro Sete","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"UPCB0016206","UPCB0016206",NA,NA,"Wurdack",NA,NA,"Arbusto 2m, frutos vinosos. Matinha nebular..",NA,"17116","auto","2000",NA,"01","01",NA,NA,NA,NA,NA
"170","2021-02-11 17:20:03-03","UFPR","UPCB","83167","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Souza, M.L.","Reis, A.","2247","1994","10","06","Brasil","Santa Catarina","Ilhota","Parque Botânico do Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"900","900","UPCB0016190","UPCB0016190",NA,NA,"Wurdack",NA,NA,"Topo do morro. Hábito: arbusto, flor branca..",NA,"18275","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-02-11 17:20:03-03","UFPR","UPCB","83176","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Souza, M.L.","Reis, A.","2254","1994","10","06","Brasil","Santa Catarina","Ilhota","Parque Botânico do Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"700","700","UPCB0016203","UPCB0016203",NA,NA,"Wurdak",NA,NA,"Floresta. Hábito: arbusto, 1,5m altura.",NA,"18275","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-02-11 17:20:03-03","UFPR","UPCB","48868","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Arzolla, F.A.R.D.P.","461","2004","02","13","Brasil","São Paulo","Campos do Jordão","Parque Estadual Campos do Jordão, trilha Celestina","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"UPCB0015227","UPCB0015227",NA,NA,"Wurdack",NA,NA,"Arbusto, frutos. Vegetação de campos de altitude..",NA,"21048","auto","2004",NA,"01","01",NA,NA,NA,NA,NA
"173","2021-02-11 17:20:03-03","UFPR","UPCB","78750","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Goldenberg, R.","1640","2012","02","14","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu, trilha do mirante (próximo ao mirante)","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UPCB0016275","UPCB0016275",NA,NA,"Wurdack",NA,NA,"Arbusto 1m. Frutos imaturos castanho-esverdeados, um pouco mais velhos avermelhados. Arbustaria em grota, em meio à vegetação de campo..",NA,"53584","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-02-11 17:20:03-03","UFPR","UPCB","42683","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Pasdiora, A.L.","Pasdiora, A.L.","59","1999","11","24","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi, Morro Facãozinho","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UPCB0016220","UPCB0016220",NA,NA,"Wurdack",NA,NA,"Arbusto 2,0-2,5m, com botões. Floresta ombrófila densa montana, beira da trilha..",NA,"30514","auto","2000",NA,"01",NA,NA,NA,NA,NA,NA
"175","2021-02-11 17:20:03-03","UFPR","UPCB","42682","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Pasdiora, A.L.","Pasdiora, A.L.","58","1999","11","24","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi, Morro Facãozinho","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UPCB0016219","UPCB0016219",NA,NA,"Wurdack",NA,NA,"Arbusto 2,5m, flores alvas. Floresta ombrófila densa altomontana, beira da trilha..",NA,"30514","auto","1999",NA,"12",NA,NA,NA,NA,NA,NA
"176","2021-02-11 17:20:03-03","UFPR","UPCB","47614","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Scheer, M.B.","20","2000","05","01","Brasil","Paraná","Morretes","Serra da Igreja, Pico Pilão da Pedra","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UPCB0016194","UPCB0016194",NA,NA,"Wurdack",NA,NA,"Arbustiva ereta, 2m, local pouco sombreado, floresta ombrófila densa altomontana. Alt.: 1340m s.n.m..",NA,"30514","auto","2001",NA,"05",NA,NA,NA,NA,NA,NA
"177","2021-02-11 17:20:03-03","UFPR","UPCB","34667","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Fernandes, H.M.","64","1997","12","05","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"UPCB0016213","UPCB0016213",NA,NA,"Wurdack",NA,NA,"Arbusto de ± 2 m, flores alvas. Beira de mata nebular, 1200 m de altitude..",NA,"41937","auto","1998",NA,"01","01",NA,NA,NA,NA,NA
"178","2021-02-11 17:20:03-03","UFPR","UPCB","35560","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Santos, E.P.","636","1998","11","20","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"UPCB0016253","UPCB0016253",NA,NA,"Wurdack",NA,NA,"Arbusto de ± 2 m, flor creme. Interior de floresta ombrófila densa, ± 1000 m de altitude..",NA,"41937","auto","2001",NA,"09",NA,NA,NA,NA,NA,NA
"179","2021-02-11 17:20:03-03","UFPR","UPCB","43273","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Santos, E.P. & Socher, L.G.","Santos, E.P.","903","2000","05","05","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"UPCB0016201","UPCB0016201",NA,NA,"Wurdack",NA,NA,"Árvore de ± 6m, frutos esverdeados. Floresta ombrófila densa altomontana, 1320 m de altitude.",NA,"41937","auto","2000",NA,"05",NA,NA,NA,NA,NA,NA
"180","2021-02-11 17:20:03-03","UFPR","UPCB","47608","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Scheer, M.B.","Scheer, M.B.","108","2000","10","18","Brasil","Paraná","Guaraqueçaba","Serra Gigante, Pirambeira","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"UPCB0016204","UPCB0016204",NA,NA,"Wurdack",NA,NA,"Arbustiva ereta, 2m, local sombreado, floresta ombrófila densa altomontana, encosta. Alt.: 890m s.n.m...",NA,"37295","auto","2004",NA,"01","01",NA,NA,NA,NA,NA
"181","2021-02-11 17:20:03-03","UFPR","UPCB","65749","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Hatschbach, G.","Ribas, O.S.","7178","2006","04","10","Brasil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, trilha para o Pico Caratuva.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"UPCB0016198","UPCB0016198",NA,NA,"Wurdack",NA,NA,"Arvoreta, 4m, fruto avermelhado. Encosta do morro; Floresta Atlântica da Serra do Mar..",NA,"55154","auto","2006",NA,"01","01",NA,NA,NA,NA,NA
"182","2021-02-11 17:20:03-03","UFPR","UPCB","52158","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Goldenberg, R.","802","2005","10","24","Brasil","Paraná","Campina Grande do Sul","Subida para o Pico Paraná","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"UPCB0016211","UPCB0016211",NA,NA,"Wurdack",NA,NA,"Arvoreta 3m, botões jovens. Floresta ombrófila densa. Alt.: 1480m s.n.m..",NA,"55154","auto","2005",NA,"01","01",NA,NA,NA,NA,NA
"183","2021-02-11 17:20:03-03","UFPR","UPCB","88306","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Silva, J.M. et al.","3908","2003","11","27","Brasil","Paraná","Piraquara","Torre do Vigia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"UPCB0031904","UPCB0031904",NA,NA,"Wurdack",NA,NA,"Arbusto, 3m anteras creme. Matinha nebular..",NA,"12577","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"184","2018-06-22 05:25:00-03","MO","MOBOT","2477829","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 8994",NA,NA,NA,"Brazil","Santa Catarina",NA,"Morro Spitzkopf",NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,"Wurdack","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2008-05-27 22:02:00-03","MO","MOBOT","3248044","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","O.S. Ribas","O.S. Ribas","Ribas 3327","2001",NA,NA,"Brazil","Santa Catarina",NA,"Serra Quiriri (Mun. Campo Alegre).",NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,"Wurdack","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2008-05-27 22:02:00-03","MO","MOBOT","3248163","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","G. Hatschbach","J.M. Silva","Silva 3935","2004",NA,NA,"Brazil","Paraná",NA,"Serra do Aracatuba (Mun. Guaratuba).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wurdack","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2011-01-25 10:32:00-02","MO","MOBOT","3298816","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","M.K. Caddah","J.M. Silva|J. Cordeiro","Silva 524","1988","4","12","Brazil","Paraná","Quatro Barras","Morro 7.","-49.0769004821777","-25.3656005859375",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,"Wurdack","South America",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA
"188","2015-10-22 10:03:03-02","UNIOESTE","UNOP","4967","S","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Hatschbach, G.","Ribas, O.S.; Cordeiro, J.; Silva, J.M.; Marinero, F.; Cordeiro, J.; Silva, J.M.; Marinero, F.","7178","2006","04","10","Brasil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, trilha para o Pico Cataruva.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,NA,"Wurdack",NA,NA,"Arvoreta, 4 m, fruto avermelhado. Encosta do morro; floresta atlântica da Serra do Mar.",NA,"55154","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA
"189","2015-10-22 10:03:03-02","UNIOESTE","UNOP","5100","S","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Hatschbach, G.","Silva, J.M.; Barbosa, E.; Cruz, J.M.; Barbosa, E.; Cruz, J.M.","2649","1998","12","01","Brasil","Paraná","Guaratuba","Serra do Araçatuba.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,"Wurdack",NA,NA,"Arbusto, 3 m, flor alva. Matinha nebular.",NA,"41937","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-04 11:05:47-03","UFRB","HURB","9889","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","R.C.Seubert","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gabien, W.","18","2014","08","28","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí;","-49.199722","-27.120556","49º11'59W","27º07'14S","756","756","HURB000009889",NA,NA,NA,"Wurdack",NA,NA,"Encosta.",NA,NA,NA,"2014",NA,"08","28",NA,NA,NA,NA,NA
"191","2021-02-08 13:25:37-03","UFBA-IMS","HVC","4642","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"J.M.Silva; E.Barbosa, E.F.Costa","3908","2003","11","27","Brasil","Paraná","Piraquara","Torre da Vigia.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"HVC00004642",NA,NA,NA,NA,NA,NA,"Anteras creme",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-09-12 05:00:02-03","US","US","2732971","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"R. M. Klein & -- Bresolin",NA,"1971","10","20","Brazil","Santa Catarina","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,"800",NA,"US01907409","US01907409_01 US01907409_02",NA,"Myrtales","Wurdack","South America - Neotropics",NA,NA,NA,"31105","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"193","2020-09-12 05:00:02-03","US","US","2444796","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"B. Maguire & C. K. Maguire",NA,"1959","12","6","Brazil","São Paulo","Santo André","Biological Station at Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,"792","853","US01907417","US01907417_01 US01907417_02",NA,"Myrtales","Wurdack","South America - Neotropics",NA,NA,NA,"27258","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"194","2020-09-12 05:00:02-03","US","US","3089428","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"E. Paciornik & J. M. Silva",NA,"1935","12","12","Brazil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"US01907411","US01907411_01 US01907411_02",NA,"Myrtales","Wurdack","South America - Neotropics",NA,NA,NA,"17116","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"195","2020-09-12 05:00:02-03","US","US","2340596","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"R. Reitz & D. Klein",NA,"1957","6","16","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"700",NA,"US01907420","US01907420_01 US01907420_02",NA,"Myrtales","Wurdack","South America - Neotropics",NA,NA,NA,"21797","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"196","2020-09-12 05:00:02-03","US","US","3309891","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"O. S. Ribas, J. Cordeiro & E. L. Barbosa",NA,"1995","1","19","Brazil","Paraná","Morretes","Serra Marumbi, picada ao Olimpo","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"US01907410","US01907410_01 US01907410_02",NA,"Myrtales","Wurdack","South America - Neotropics",NA,NA,NA,"30514","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
