"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount"
"348","2021-03-01 16:28:24-03","UNICAMP","UEC","1416","S","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","Yamamoto, K; Tozzi, AMGA","1978","09","17",NA,"Brazil",NA,NA,"Subarbusto de até 50 cm de altura; flores vistosas, amarelas, visitadas p/ mamangava; em acero próximo a cerradão.","UEC001071","Magnoliopsida",NA,"(Schrank) Pilg.","8447","São Paulo","Mogi Guaçu","Fazenda Campininha.","-46.9421997070312","-22.372200012207","UEC001071","Kirizawa, M",NA,NA,"39309","auto",NA,NA,"1996","06","16",NA,NA,NA,NA,NA,NA
"349","2021-03-01 16:28:24-03","UNICAMP","UEC","1059","S","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","Morais, HC","1977","08","17",NA,"Brazil",NA,NA,"Arbustivo. Flores amarelas.","UEC001059","Magnoliopsida",NA,"(Schrank) Pilg.","5674","São Paulo","Mogi Guaçu","Nativo em cerrado na Estação Experimental. Fazenda Campininha.","-46.9421997070312","-22.372200012207","UEC001059","Kirizawa, M",NA,NA,"39309","auto",NA,NA,"1996","06","16",NA,NA,NA,NA,NA,NA
"350","2021-03-01 16:28:24-03","UNICAMP","UEC","54249","S","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","Silveira, LT; Grombone-Guaratini, MT","1989","09","27",NA,"Brazil",NA,NA,"Arbusto decíduo; 50 cm; flores amarelas, vistosas, botões vináceos.","UEC001057","Magnoliopsida",NA,"(Schrank) Pilg.","22592","São Paulo","Mogi Guaçu","Reserva Campininha, Inst. Florestal.","-46.9421997070312","-22.372200012207","UEC001057","Kirizawa, M",NA,NA,"39309","auto",NA,NA,"1996","06","16",NA,NA,NA,NA,NA,NA
"351","2021-03-01 16:28:24-03","UNICAMP","UEC","25430","S","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","Semir, J; Cruz, ND; Felippe, GM","1980","10","01",NA,"Brazil",NA,NA,"Arbusto de 1m de altura; flores amarelas.","UEC001066","Magnoliopsida",NA,"(Schrank) Pilg.","11563","São Paulo","São Carlos","Represa do Broa.","-47.8899993896484","-22.0100002288818","UEC001066","Kirizawa, M",NA,NA,"45913","auto",NA,NA,"1996","06","16",NA,NA,NA,NA,NA,NA
"352","2019-11-19 14:05:10-03","UFRPE","PEUFR","40763","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","M. Araçari","1976","07","05",NA,"Brasil",NA,NA,"Arbusto; flor amarela; sem perfume; coordenadas geográficas do município.","PEUFR040763",NA,NA,"(Schrank) Pilg.","45","Maranhão","Grajaú","Estrada Grajaú-sítio Novo","-46.138333","-5.819444",NA,"E. Tavares",NA,NA,NA,NA,"46º08'18W","05º49'10S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-04-22 16:18:06-03","UFPB","JPB","34908","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","insigne","Cochlospermum insigne","Lacerda, AV; Barbosa, FM","2005","09","26","Southern America","Brasil",NA,NA,"; DESC: Árvore, flores amarelas, botões florais",NA,"Angiosperma","Dicotyledon","A.St.-Hil.","511","Paraíba","São João do Cariri","Riacho Avelós - Mata Ciliar","-36.272222","-7.390833",NA,"Barbosa, FM","458","458",NA,NA,"-36.272222","-7.390833","2005","10","05",NA,NA,NA,NA,NA,NA
"354","2020-04-22 16:18:05-03","UFPB","JPB","31020","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","insigne","Cochlospermum insigne","Gadelha Neto, PC","1992","01","01","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","A.St.-Hil.","219","Paraíba","Sousa",NA,"-38.228056","-6.759444",NA,NA,"220","220",NA,NA,"-38.228056","-6.759444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-04-22 16:18:05-03","UFPB","JPB","31021","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","insigne","Cochlospermum insigne","Gadelha Neto, PC","1992","01","01","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","A.St.-Hil.","128","Paraíba","Sousa",NA,"-38.228056","-6.759444",NA,NA,"220","220",NA,NA,"-38.228056","-6.759444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-04-22 16:18:05-03","UFPB","JPB","31940","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","insigne","Cochlospermum insigne","Pessoa, MC; Lima, JR","2003","12","10","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","A.St.-Hil.","106","Paraíba","Araruna",NA,"-35.741667","-6.558333",NA,NA,"570","570",NA,NA,"-35.741667","-6.558333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-04-22 16:18:06-03","UFPB","JPB","34922","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","insigne","Cochlospermum insigne","Lacerda, AV; Barbosa, FM","2005","10","10","Southern America","Brasil",NA,NA,"; DESC: Arbusto, flores amarelas",NA,"Angiosperma","Dicotyledon","A.St.-Hil.","524","Paraíba","São João do Cariri","Riacho Gangorra - Mata Ciliar","-36.272222","-7.390833",NA,"Barbosa, FM","458","458",NA,NA,"-36.272222","-7.390833","2005","10","24",NA,NA,NA,NA,NA,NA
"358","2020-04-22 16:18:06-03","UFPB","JPB","36998","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","insigne","Cochlospermum insigne","Lima, IB; Melo, AS; Gadelha Neto, PC; Lima, JR","2007","04","30","Southern America","Brasil",NA,NA,"; DESC: Árvore ca. 2,5m de alt. Coletada na borda do lajedo.",NA,"Angiosperma","Dicotyledon","A.St.-Hil.","569","Paraíba","Pedra Lavrada","Serra da Flecha","-36.45475","-6.824917",NA,"Lima, IB","620","620",NA,NA,"-36.45475","-6.824917","2009","10","16",NA,NA,NA,NA,NA,NA
"359","2020-04-22 16:18:06-03","UFPB","JPB","38540","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","insigne","Cochlospermum insigne","Lima, IB; Gomes-Costa, GA; Lima, JR; Pessoa, MC; Lourenço, CEL","2007","09","22","Southern America","Brasil",NA,NA,"; HABITAT: Caatinga.; DESC: Arvoreta ca. 3-4m de altura. Flores amarelas e estames amarelos, botões verdes imaturos.",NA,"Angiosperma","Dicotyledon","A.St.-Hil.","765","Paraíba","Cabaceiras","Lajedo de Pai Mateus, No lajedo de Pai Mateus.","-36.2872009277344","-7.48889017105103",NA,"Lima, IB",NA,NA,"16607","auto",NA,NA,"2009","10","16",NA,NA,NA,NA,NA,NA
"360","2020-04-22 16:18:06-03","UFPB","JPB","38612","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","insigne","Cochlospermum insigne","Lima, IB; Gomes-Costa, GA; Lima, JR; Gadelha Neto, PC; Pessoa, MC; Lourenço, CEL","2007","10","13","Southern America","Brasil",NA,NA,"; HABITAT: Sertão. Caatinga.; DESC: Árvore ca. de 1,-2m de altura. Flores amarelas. Frutos passados em dispersão das sementes.",NA,"Angiosperma","Dicotyledon","A.St.-Hil.","837","Paraíba","Catolé do Rocha","Estada para Catole do Rocha. BR?PB?","-37.7467002868652","-6.34389019012451",NA,"Lima, IB",NA,NA,"21431","auto",NA,NA,"2009","10","16",NA,NA,NA,NA,NA,NA
"361","2020-04-22 16:18:06-03","UFPB","JPB","62996","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","insigne","Cochlospermum insigne","Arcanjo, J","2004","07","14","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","A.St.-Hil.","1","Paraíba","Condado","Fazenda Oriente","-37.6007995605469","-6.90971994400024",NA,"Lima, IB",NA,NA,"22208","auto",NA,NA,"2004","08","10",NA,NA,NA,NA,NA,NA
"362","2020-06-03 21:51:52-03","UFPB","JPB","5334","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","insigne","Cochlospermum insigne","Sousa, MA; et al.","1982","08","02","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","A.St.-Hil.","1318","Paraíba","Nazarezinho",NA,"-38.3246994018555","-6.91583013534546",NA,NA,NA,NA,"11960","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-06-03 21:51:52-03","UFPB","JPB","5282","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","insigne","Cochlospermum insigne","Sousa, MA; et al.","1982","07","31","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","A.St.-Hil.","1294","Paraíba","Santa Cruz",NA,"-38.0619010925293","-6.53306007385254",NA,NA,NA,NA,"16800","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-04-22 16:18:05-03","UFPB","JPB","34113","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","insigne","Cochlospermum insigne","Lacerda, AV; Barbosa, FM","2004","03","10","Southern America","Brasil",NA,NA,"; DESC: Árvore, frutos.",NA,"Angiosperma","Dicotyledon","A.St.-Hil.","84","Paraíba","São João do Cariri","Riacho Aveloz","-36.5327987670898","-7.39083003997803",NA,"Barbosa, FM",NA,NA,"33254","auto",NA,NA,"2004","06","07",NA,NA,NA,NA,NA,NA
"365","2020-04-22 16:18:05-03","UFPB","JPB","34238","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","insigne","Cochlospermum insigne","Lacerda, AV; Barbosa, FM","2004","08","18","Southern America","Brasil",NA,NA,"; DESC: Árvore, flores amarelas.",NA,"Angiosperma","Dicotyledon","A.St.-Hil.","209","Paraíba","São João do Cariri","Riacho Aveloz","-36.5327987670898","-7.39083003997803",NA,"Barbosa, FM",NA,NA,"33254","auto",NA,NA,"2004","11","19",NA,NA,NA,NA,NA,NA
"366","2020-04-22 16:18:05-03","UFPB","JPB","34335","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","insigne","Cochlospermum insigne","Lacerda, AV; Barbosa, FM","2005","01","19","Southern America","Brasil",NA,NA,"; DESC: Árvore, frutos secos",NA,"Angiosperma","Dicotyledon","A.St.-Hil.","306","Paraíba","São João do Cariri","Riacho Aveloz","-36.5327987670898","-7.39083003997803",NA,"Barbosa, FM",NA,NA,"33254","auto",NA,NA,"2005","03","30",NA,NA,NA,NA,NA,NA
"367","2020-07-04 17:57:57-03","UFPB","JPB","23889","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Schlindwein, C","1997","12","22","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","(Mart. ex Schrank) Pilg.","837","Paraíba","São João do Cariri",NA,"-36.272222","-7.390833",NA,NA,"458","458",NA,NA,"-36.272222","-7.390833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-06-23 19:49:48-03","UFPB","JPB","17223","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Barbosa, MR; Cunha, JP","1991","01","12","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","(Mart. ex Schrank) Pilg.","1149","Paraíba","Mamanguape",NA,"-35.125833","-6.838889",NA,NA,"35","35",NA,NA,"-35.125833","-6.838889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-06-27 18:41:38-03","UFPB","JPB","19739","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Nascimento, VL; Martins, CF","1992","02","18","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","(Mart. ex Schrank) Pilg.","33","Paraíba","Cabaceiras",NA,"-36.287222","-7.489167",NA,NA,"388","388",NA,NA,"-36.287222","-7.489167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-04-22 16:18:06-03","UFPB","JPB","30595","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Barbosa, MR; Lima, IB; Quirino, ZG; Pessoa, MC; Pereira, MS","2002","09","07","Southern America","Brasil",NA,NA,"; DESC: Arvoreta ca. 2 - 3m de alt., só uma folha trilobada, flores amarelas, vistosas, frutos imaturos castanhos.",NA,"Angiosperma","Dicotyledon","(Mart. ex Schrank) Pilg.","2593","Paraíba","São José dos Cordeiros","RPPN Fazenda Almas, Manga da Cabeça dos Cachorros, trilha do reino encantado de Comadre florzinha, lajedo da mocinha.","-36.889722","-7.476389",NA,NA,"737","737",NA,NA,"-36.889722","-7.476389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-04-22 16:18:06-03","UFPB","JPB","31213","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Lima, IB; Quirino, ZG; Leite, AV","2002","12","20","Southern America","Brasil",NA,NA,"; DESC: Árvoreta ca. 1,8 m de alt., folhas verdes trinervias, marrons abertos como um algodão.",NA,"Angiosperma","Dicotyledon","(Mart. ex Schrank) Pilg.","45","Paraíba","São José dos Cordeiros","RPPN Fazenda Almas, Lajedo.","-36.888889","-7.476667",NA,"Lima, IB","779","779",NA,NA,"-36.888889","-7.476667","2013","08","07",NA,NA,NA,NA,NA,NA
"372","2020-04-22 16:18:06-03","UFPB","JPB","33382","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Lima, IB; Barbosa, MR; Cunha, JP; Gadelha Neto, PC; Lima, JR; Diniz, PK","2004","08","19","Southern America","Brasil",NA,NA,"; DESC: Arvoreta, flores amarelas, estames amareloa.",NA,"Angiosperma","Dicotyledon","(Mart. ex Schrank) Pilg.","197","Paraíba","São José dos Cordeiros","RPPN Fazenda Almas, Lajedo do Cumarú.","-36.912222","-7.430833",NA,"Lima, IB","731","731",NA,NA,"-36.912222","-7.430833","2013","08","07",NA,NA,NA,NA,NA,NA
"373","2020-04-22 16:18:06-03","UFPB","JPB","33386","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Lima, IB; Barbosa, MR; Cunha, JP; Gadelha Neto, PC; Lima, JR; Diniz, PK","2004","08","19","Southern America","Brasil",NA,NA,"; DESC: Arvoreta ca 1,8m de alt.; folhas com petalas amarelas, estames amarelados e corola marrom amarelado, botões verdes imaturos.",NA,"Angiosperma","Dicotyledon","(Mart. ex Schrank) Pilg.","201","Paraíba","São José dos Cordeiros","RPPN Fazenda Almas, Lajedo da Parcela.","-36.912222","-7.430833",NA,"Lima, IB","731","731",NA,NA,"-36.912222","-7.430833","2013","08","07",NA,NA,NA,NA,NA,NA
"374","2020-04-22 16:18:06-03","UFPB","JPB","41694","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Costa, RMT; Lourenço, CEL; Delgado-Júnior, GC","2009","08","29","Southern America","Brasil",NA,NA,"; HABITAT: Caatinga.; DESC: Arborea - aprox 2m, flor amarela .","JPB0041694","Angiosperma","Dicotyledon","(Mart. ex Schrank) Pilg.","6","Paraíba","São José dos Cordeiros","RPPN Fazenda Almas, Lajedo Cumaru.","-36.898222","-7.470556",NA,"Lima, IB","600","600",NA,NA,"-36.898222","-7.470556","2013","08","07",NA,NA,NA,NA,NA,NA
"375","2020-04-22 16:18:06-03","UFPB","JPB","41724","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Costa, RMT; Delgado-Júnior, GC","2009","09","26","Southern America","Brasil",NA,NA,"; HABITAT: Caatinga.; DESC: Flor amarela.",NA,"Angiosperma","Dicotyledon","(Mart. ex Schrank) Pilg.","37","Paraíba","São José dos Cordeiros","RPPN Fazenda Almas, Lajedo Cumaru.","-36.898222","-7.470556",NA,"Lima, IB","600","600",NA,NA,"-36.898222","-7.470556","2013","08","07",NA,NA,NA,NA,NA,NA
"376","2020-04-22 16:18:06-03","UFPB","JPB","44241","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Costa, RMT; Brito, MFM","2010","08","15","Southern America","Brasil",NA,NA,"; DESC: Corola amarela; poliestemones; fruto de coloração verde quando não maduro; ilha de vegetação.",NA,"Angiosperma","Dicotyledon","(Mart. ex Schrank) Pilg.","158","Paraíba","São José dos Cordeiros","RPPN Fazenda Almas, Pedra da Bola","-36.898222","-7.470556",NA,"Lima, IB","600","600",NA,NA,"-36.898222","-7.470556","2013","08","07",NA,NA,NA,NA,NA,NA
"377","2020-04-22 16:18:06-03","UFPB","JPB","44245","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Costa, RMT; Brito, MFM","2010","08","15","Southern America","Brasil",NA,NA,"; DESC: Corola amarela; poliestemones; fruto de coloração verde quando não maduro; ilha de vegetação.",NA,"Angiosperma","Dicotyledon","(Mart. ex Schrank) Pilg.","162","Paraíba","São José dos Cordeiros","RPPN Fazenda Almas, Pedra da Bola","-36.898222","-7.470556",NA,"Lima, IB","600","600",NA,NA,"-36.898222","-7.470556","2013","08","07",NA,NA,NA,NA,NA,NA
"378","2020-04-22 16:18:06-03","UFPB","JPB","45265","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Viana, JL; Alves, M; Barbosa, MR; Chagas, ECO; Gomes-Costa, GA; Melo, AV de; Santos, SO","1982","08","31","Southern America","Brasil",NA,NA,"; DESC: Arbusto de 3 m com ramos decunbentes, flores grandes amarelas-ouro, com muitos estames.",NA,"Angiosperma","Dicotyledon","(Mart. ex Schrank) Pilg.","157","Paraíba","Mamanguape","Reserva Biológica Guaribas, Tabuleiro grande","-35.142056","-6.741861",NA,"Viana, JL","181","181",NA,NA,"-35.142056","-6.741861","2011","05",NA,NA,NA,NA,NA,NA,NA
"379","2020-04-22 16:18:06-03","UFPB","JPB","45903","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Delgado-Júnior, GC","2010","08","18","Southern America","Brasil",NA,NA,"; DESC: Arbusto. Flor amarela",NA,"Angiosperma","Dicotyledon","(Mart. ex Schrank) Pilg.","198","Paraíba","São José dos Cordeiros","RPPN Fazenda Almas","-36.898222","-7.470556",NA,NA,"600","600",NA,NA,"-36.898222","-7.470556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-04-22 16:18:06-03","UFPB","JPB","48104","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Costa, RMT","2011","09","04","Southern America","Brasil",NA,NA,"; DESC: Árbusto, ilha de vegetação.","JPB0048104","Angiosperma","Dicotyledon","(Mart. ex Schrank) Pilg.","221","Paraíba","São José dos Cordeiros","RPPN Fazenda Almas, Lajedo do Cumaru","-36.898222","-7.470556",NA,NA,"600","600",NA,NA,"-36.898222","-7.470556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-04-22 16:18:06-03","UFPB","JPB","49081","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Gadelha Neto, PC; Pontes, RA; Pereira, LA; Silva, CS","2011","09","15","Southern America","Brasil",NA,NA,"; HABITAT: Mata de Restinga; DESC: Árvore de folhas simples, lobadas. Flores grandes, amarelas e vistosas. Caducifólia. Pioneira.","JPB0049081","Angiosperma","Dicotyledon","(Mart. ex Schrank) Pilg.","3061","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda, Área de Recuperação. Substrato areno-argiloso.","-34.976944","-6.502222",NA,"Kosovsky, O",NA,NA,NA,NA,"-34.976944","-6.502222","2014",NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-04-22 16:18:06-03","UFPB","JPB","49828","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Viana, JL; Lima, JR","2010","11","01","Southern America","Brasil",NA,NA,"; DESC: Arbusto. Futos capsulares, sem folhas","JPB0049828","Angiosperma","Dicotyledon","(Mart. ex Schrank) Pilg.","211","Paraíba","São José dos Cordeiros","RPPN Fazenda Almas, Lajedo Pedra da Bola","-36.911639","-7.484944",NA,NA,"720","727",NA,NA,"-36.911639","-7.484944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-04-22 16:18:06-03","UFPB","JPB","5370","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Miranda, CAB de; et al.","1982","08","31","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","(Mart. ex Schrank) Pilg.","156","Paraíba","Mamanguape",NA,"-35.125833","-6.838889",NA,"Viana, JL","35","35",NA,NA,"-35.125833","-6.838889","2011","05","19",NA,NA,NA,NA,NA,NA
"384","2020-10-27 11:25:21-03","UFPB","JPB","65778","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Almeida, ACC","2017","11","22","Southern America","Brasil",NA,NA,"; DESC: Fitosionomia herbáceo-arbustiva - shrubs, com árvores de pequeno porte (savanóide); topo da falésia. Flor amarela. Arbusto com 2,0 metros de altura.","JPB0065778","Angiosperma","Dicotyledon","(Mart. ex Schrank) Pilg.","218","Paraíba","João Pessoa","Barra de Gramame","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-10-27 11:25:21-03","UFPB","JPB","65777","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Almeida, ACC","2017","11","22","Southern America","Brasil",NA,NA,"; DESC: Fitosionomia herbáceo-arbustiva - shrubs, com árvores de pequeno porte (savanóide); topo da falésia. Flor amarela. Arbusto com 2,0 metros de altura.","JPB0065777","Angiosperma","Dicotyledon","(Mart. ex Schrank) Pilg.","219","Paraíba","João Pessoa","Barra de Gramame","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-10-27 11:25:21-03","UFPB","JPB","65776","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Almeida, ACC","2017","11","22","Southern America","Brasil",NA,NA,"; DESC: Fitosionomia herbáceo-arbustiva - shrubs, com árvores de pequeno porte (savanóide); topo da falésia. Flor amarela. Arbusto com 2,0 metros de altura.","JPB0065776","Angiosperma","Dicotyledon","(Mart. ex Schrank) Pilg.","217","Paraíba","João Pessoa","Barra de Gramame","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2019-11-05 16:46:20-03","UFOP","OUPR","25017","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Antônio-Silva, L.","2010","07","24",NA,"Brasil",NA,NA,"Subarbusto aprox. 1m de altura, flores amarelas e madeira aromática. Cerrado.",NA,NA,NA,"(Schrank) Pilg.","154","Minas Gerais","Engenho do Ribeiro","Acima do campo Ipiranga.",NA,NA,NA,"Antônio-Silva, L.","661","661",NA,NA,NA,NA,"2010","08","02",NA,NA,NA,NA,NA,NA
"388","2019-12-18 15:50:34-03","UFOP","OUPR","26394","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Silva, J.L.","2010","09","17",NA,"Brasil",NA,NA,"Arbusto, ca. 50cm, flores amarelas, sem folhas. Cerrado.",NA,NA,NA,"(Schrank) Pilg.","s.n.","Minas Gerais","Morada Nova","Vau das Flores, Cerrado do Perrela.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-11-05 16:46:20-03","UFOP","OUPR","28683","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Rossi, B.; Messias, M.C.T.B. & Rangel, E.B.","2014","10","18",NA,"Brasil",NA,NA,"Subarbusto, cerca de 1m. Flores amarelas, semente plumosa (algodão). Uso medicinal. Nome popular: algodão do campo ou algodão do cerrado",NA,NA,NA,"(Schrank) Pilg.","9","Minas Gerais","Santana de Pirapama","Comunidade de Inhames, Beira de estrada próximo à Fazenda Toucan Cipó. Cerrado","-43.773611","-19.004444",NA,NA,NA,NA,NA,NA,"-43.773611","-19.004444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-11-08 08:50:23-03","FURB","FURB","4291","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Gasper, A.L. de; Uhlmann, A.","2006","06","19",NA,"Brasil",NA,NA,"Coleta geral.","FURB01036",NA,NA,"(Mart. ex Schrank) Pilg.","202","Mato Grosso","Nobres","Parque Estadual Gruta da Lagoa Azul.","-55.9588889","-14.5580556","FURB01036","Uhlmann, A","350","350",NA,NA,"-55.9588889","-14.5580556","2007","05","04",NA,NA,NA,NA,NA,NA
"391","2019-02-21 19:29:00-03","UNEMAT","HERBAM","0502","S","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","P.F.C.; Yesilyurt, J. & Piva, J.H.","2007","07","21",NA,"Brasil",NA,NA,NA,"HERBAM000502",NA,NA,"(Mart. ex Schrank) Pilg.","320","Mato Grosso","Alta Floresta","Parque Estadual Cristalino, Afloramento rochoso. Grande população de orquídeas e velózias. Muitas arvoretas e árvores caducifólias.","-55.916111","-9.578889",NA,"Sasaki, D",NA,NA,NA,NA,"-55.916111","-9.578889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-04-23 11:53:40-03","UNEMAT","HERBAM","18542","S","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Antunes, E.C.; Antunes, L.L.","2012","04","25",NA,"Brasil",NA,NA,NA,"HERBAM018542",NA,NA,"(Mart. ex Schrank) Pilg.","303","Mato Grosso","Comodoro",NA,"-59.7858009338379","-13.6631002426147",NA,NA,NA,NA,"187708","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2019-02-21 19:29:00-03","UNEMAT","HERBAM","1889","S","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Sasaki, D.; Milliken, W.; Sasaki, D.; Frisby, S.; Henicka, G.; Pena, E.M.; Leite, R.A.; Piva","2008","08","20",NA,"Brasil",NA,NA,NA,"HERBAM001889",NA,NA,"(Mart. ex Schrank) Pilg.","2277","Mato Grosso","Novo Mundo","Parque Estadual Cristalino, Campo aberto com rochas areniticas planas.","-55.138889","-9.356944",NA,"Zappi, DC","406","406",NA,NA,"-55.138889","-9.356944","2008",NA,NA,NA,NA,NA,NA,NA,NA
"394","2019-02-23 17:02:14-03","UNEMAT","HERBAM","14926","S","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Da Silva, D.R.; Gallo, S.C.; Ribeiro, R.S. & Silva, D.F.","2016","07","25",NA,"Brasil",NA,NA,NA,"HERBAM014926",NA,NA,"(Mart. ex Schrank) Pilg.","95","Mato Grosso","Novo Mundo","Região do Cristalino, Serra 1, Trilha do Tapiri, Floresta Estacional Decidual Submontana sobre afloramento rochoso.","-55.91825","-9.587361",NA,"D.R. da Silva","324","324",NA,NA,"-55.91825","-9.587361","2016","07","25",NA,NA,NA,NA,NA,NA
