"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","typeStatus","previousCatalogNumber"
"99","2015-09-04 02:43:07-03","MNHN","RECOLNAT_MNHN_P","P03088081","PreservedSpecimen",NA,NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Ducke, A.",NA,"1919","9","29",NA,"Brasil","Pará","Brésil. Ad ripas innundatas flum. Tajapuré.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03088081' target='other'> <mi>dwc_moreinfo</mi></a>","P03088081","P03088081_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2015-09-04 02:43:07-03","MNHN","RECOLNAT_MNHN_P","P03088130","PreservedSpecimen",NA,NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Cuatrecasas, J.",NA,"1946","2","24",NA,"Colômbia",NA,"Departamento del valle, Costa del Pacífico, Bahia de Buenaventura: Quebrada de Aguadulce.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03088130' target='other'> <mi>dwc_moreinfo</mi></a>","P03088130","P03088130_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20000",NA,NA,NA
"101","2015-09-04 02:43:07-03","MNHN","RECOLNAT_MNHN_P","P03088131","PreservedSpecimen",NA,NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Smith, H.H.",NA,"1898","1","1",NA,"Colômbia",NA,"Santa Marta.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03088131' target='other'> <mi>dwc_moreinfo</mi></a>","P03088131","P03088131_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"305",NA,"934",NA,NA,NA
"102","2015-09-04 02:43:07-03","MNHN","RECOLNAT_MNHN_P","P03088132","PreservedSpecimen",NA,NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Funck|Schlim",NA,NA,NA,NA,NA,"Venezuela",NA,"Prov. de Carabobo, [Carpanero].",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03088132' target='other'> <mi>dwc_moreinfo</mi></a>","P03088132","P03088132_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"610",NA,"513",NA,NA,NA
"103","2015-09-04 02:43:07-03","MNHN","RECOLNAT_MNHN_P","P03088133","PreservedSpecimen",NA,NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Smith, H.H.",NA,"1898","1","1",NA,"Colômbia",NA,"Santa Marta.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03088133' target='other'> <mi>dwc_moreinfo</mi></a>","P03088133","P03088133_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"152",NA,"933",NA,NA,NA
"104","2015-09-04 02:43:07-03","MNHN","RECOLNAT_MNHN_P","P03088134","PreservedSpecimen",NA,NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Funck|Schlim",NA,"1846","1","1",NA,"Venezuela",NA,"Prov. Carabobo.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03088134' target='other'> <mi>dwc_moreinfo</mi></a>","P03088134","P03088134_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"513",NA,NA,NA
"105","2015-09-04 02:43:29-03","MNHN","RECOLNAT_MNHN_P","P03088135","PreservedSpecimen",NA,NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Breteler, F.J.",NA,"1966","5","8",NA,"Venezuela",NA,"State of Monagas, Guarapiche forest reserv. Caño colorado.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03088135' target='other'> <mi>dwc_moreinfo</mi></a>","P03088135","P03088135_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5156",NA,NA,NA
"106","2015-09-04 02:44:20-03","MNHN","RECOLNAT_MNHN_P","P03088193","PreservedSpecimen",NA,NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Mélinon",NA,"1877","1","1",NA,"Guyane française",NA,"Guiane Française, Maroni.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03088193' target='other'> <mi>dwc_moreinfo</mi></a>","P03088193","P03088193_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2015-09-04 02:44:20-03","MNHN","RECOLNAT_MNHN_P","P03088195","PreservedSpecimen",NA,NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Moult, E.",NA,NA,NA,NA,NA,"Guyane française",NA,"Guyane Française.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03088195' target='other'> <mi>dwc_moreinfo</mi></a>","P03088195","P03088195_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2015-09-04 02:44:20-03","MNHN","RECOLNAT_MNHN_P","P03088197","PreservedSpecimen",NA,NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Mélinon",NA,"1862","1","1",NA,"Guyane française",NA,"Guyane Française, Maroni.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03088197' target='other'> <mi>dwc_moreinfo</mi></a>","P03088197","P03088197_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"373",NA,NA,NA
"109","2015-09-04 02:44:20-03","MNHN","RECOLNAT_MNHN_P","P03088198","PreservedSpecimen",NA,NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Mélinon",NA,NA,NA,NA,NA,"Guyane française",NA,"Guyane Française. Maroni.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03088198' target='other'> <mi>dwc_moreinfo</mi></a>","P03088198","P03088198_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2015-09-04 02:44:45-03","MNHN","RECOLNAT_MNHN_P","P03088209","PreservedSpecimen",NA,NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Sagot, P.",NA,"1857","1","1",NA,"Guyane française",NA,"Guyane Française. Karouany.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03088209' target='other'> <mi>dwc_moreinfo</mi></a>","P03088209","P03088209_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"125",NA,NA,NA
"111","2015-09-04 02:44:45-03","MNHN","RECOLNAT_MNHN_P","P03088210","PreservedSpecimen",NA,NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Sagot",NA,"1857","1","1",NA,"Guyane française",NA,"Guyane Française, Karouany.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03088210' target='other'> <mi>dwc_moreinfo</mi></a>","P03088210","P03088210_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"125",NA,NA,NA
"112","2015-09-04 02:44:45-03","MNHN","RECOLNAT_MNHN_P","P03088211","PreservedSpecimen",NA,NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Sagot, P.",NA,"1855","1","1",NA,"Guyane française",NA,"Karouany.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03088211' target='other'> <mi>dwc_moreinfo</mi></a>","P03088211","P03088211_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2015-09-04 02:44:45-03","MNHN","RECOLNAT_MNHN_P","P03088212","PreservedSpecimen",NA,NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Sagot, A.",NA,"1857","1","1",NA,"Guyane française",NA,"Guyane Française. Karouany.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03088212' target='other'> <mi>dwc_moreinfo</mi></a>","P03088212","P03088212_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"125",NA,NA,NA
"114","2015-09-04 02:44:45-03","MNHN","RECOLNAT_MNHN_P","P03088213","PreservedSpecimen",NA,NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Sagot, P.",NA,"1857","1","1",NA,"Guyane française",NA,"Guyane Française, Karouany.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03088213' target='other'> <mi>dwc_moreinfo</mi></a>","P03088213","P03088213_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"125",NA,NA,NA
"115","2015-09-04 02:44:45-03","MNHN","RECOLNAT_MNHN_P","P03088214","PreservedSpecimen",NA,NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Sagot, P.",NA,"1855","5","1",NA,"Guyane française",NA,"Guyane Fr.aise, bords de l´Acarouany.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03088214' target='other'> <mi>dwc_moreinfo</mi></a>","P03088214","P03088214_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2015-09-04 02:44:45-03","MNHN","RECOLNAT_MNHN_P","P03088215","PreservedSpecimen",NA,NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Oldeman",NA,"1968","3","1",NA,"Guyane française",NA,"Rives de l´ Oyapock, entre St Georges et maripa.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03088215' target='other'> <mi>dwc_moreinfo</mi></a>","P03088215","P03088215_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B 1441",NA,NA,NA
"117","2020-12-11 11:36:07-03","UFMG","BHCB","66251","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Oliveira, JE","1184",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","3198155","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","discolor","Lonchocarpus discolor","Huber",NA,"GUEDES","GUEDES 2231","1901",NA,NA,"South America","Brazil","Pará","Furo Macuynbine Breves,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2013-06-06 15:13:00-03","MO","MOBOT","3201703","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","H.H. Poppendieck","Luis Marcano-Berti","Marcano-Berti 473","1964","11","29","South America","Venezuela","Delta Amacuro","Bosque Pluvial, Este de Río Grande. Este-Noreste de El Palmar, cerca de los límites del Estado Bolívar.","-61.63333","8.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","3199846","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","R. Barneby","Terry W. Henkel","Henkel 2067","1993","5","18","South America","Guyana","Essequibo","U. Demerara - Berbice. Essequibo River, east bank, 5 km north of Bartica. Alluvial soils. Mora riverine forest.","-58.58333","6.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.00000000",NA,NA,NA,NA,NA
"121","2013-08-23 04:12:00-03","MO","MOBOT","3199594","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","H. Poppendieck","Baltasar Trujillo","Trujillo 7445","1965","4","16","South America","Venezuela","Lara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","1311565","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","H.H. Poppendieck (HBG)","Carlo L.G. Bertero","Bertero s.n.","1816",NA,NA,"South America","Colombia","Magdalena",NA,NA,NA,NA,NA,NA,NA,"Santa Marta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2009-11-27 00:37:00-02","MO","MOBOT","3197791","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","H.H. Poppendieck","Julian A. Steyermark|Franciso Delascio C.|G.C.K. Dunsterville|E. Dunsterville","Steyermark 103680","1970","8","5","South America","Venezuela","Lara","Distrito Palavecino: bosque tropofilo seco enana, ladaras pendientes entre Terepaima y Cabudare, mirando al noroeste.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"500.00000000","900.00000000",NA,NA,NA,NA
"124","2014-07-30 05:50:00-03","MO","MOBOT","3198357","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.",NA,"Bureau v.h. Boschwezen","Bureau v.h. Boschwezen 5463","1921","6","15","South America","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2008-05-27 22:02:00-03","MO","MOBOT","3198553","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","H.H. Ppooendieck","J.S. de la Cruz","de la Cruz 1397","1922","5","29","South America","Guyana","Rupununi","Near Dadanawa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2012-11-29 11:08:00-02","MO","MOBOT","3198673","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","H.H. Poppendieck","Carlo L.G. Bertero","Bertero s.n.","1816",NA,NA,"South America","Colombia",NA,"Sta. Martha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"127","2012-12-30 05:10:00-02","MO","MOBOT","3199019","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.",NA,"Gerardo Aymard|Carlos Oráa|Antonio Henriquez|S. Guistiz","Aymard C. 11612","1999","2","18","South America","Venezuela","Portuguesa","Mpio. Guanare. Scetor Las Panelas. Bosque intervenidos decídous-brevideciduos en la base del Cerro Negro. 25-28 km al O de Guanare.","-70","9.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"280.00000000","320.00000000",NA,NA,NA,NA
"128","2020-09-04 04:40:00-03","MO","MOBOT","3199247","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","H.H. Poppendieck","Herbert H. Smith","Smith 930","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"304.80000000",NA,NA,NA,NA,NA
"129","2020-09-04 04:40:00-03","MO","MOBOT","3199327","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","H. Poppendieck","Herbert H. Smith","Smith 933","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2015-07-26 05:59:00-03","MO","MOBOT","3201438","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","G.J.H. Amshoff","F.J. Breteler","Breteler 5156","1966","5","8","South America","Venezuela","Monagas","Guarapiche forest reserva. Bank of River. Caño colorado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","3201927","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","H.H. Poppendieck","Hugh M. Curran|M. Haman","Curran 1272","1917","7","5","South America","Venezuela",NA,"Cano Pedernales. Cacao sylvestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2010-02-05 20:55:00-02","MO","MOBOT","3198916","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","H.Poppendieck","John James Pipoly, III|Ganeshwar Gharbarran|Gary Samuels|George Bacchus","Pipoly 11681","1987","4","19","South America","Guyana","East Berbice","Corentyne. Torani Canal; ± 5-12 km W of Canje River; 12-17 km E of Berbice River. Scrub forest and Euterpe swamp forest. Steep lateritic slopes.","-57.51666","5.81666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.00000000","25.00000000",NA,NA,NA,NA
"133","2013-06-06 14:13:00-03","MO","MOBOT","100600767","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","DC.","A.M.G. Azevedo-Tozzi","Luis Marcano-Berti","Marcano-Berti 195","1964","5","24","South America","Venezuela","Delta Amacuro","Bosque Pluvial, Este de Río Grande. Este-Noreste de El Palmar, cerca de los límites del Estado Bolívar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"134","2014-02-27 21:59:00-03","MO","MOBOT","3198156","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","DC.","Tillett","W. Wilbert","Wilbert 28485","1984","2","18","South America","Venezuela","Delta Amacuro","Dptos. Tucupita y Antonio Díaz; locali dades a lo largo, y en los alrededores, del Río Winikina (Guiniquina), y tributarios.","-61.5","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2017-01-28 05:27:00-02","MO","MOBOT","1771356","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","pentaphyllus","Lonchocarpus pentaphyllus","(Poir.) Kunth ex DC.",NA,"Enrique Rentería A.|Jorge Brand|Álvaro Cogollo P.","Rentería Arriaga 3616","1985","2","8","South America","Colombia","Antioquia","corregimiento de Lomas Aisladas.","-76.96026","7.65335",NA,NA,NA,NA,"Turbo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA
"136","2014-12-08 05:12:00-02","MO","MOBOT","88528","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","pentaphyllus","Lonchocarpus pentaphyllus","(Poir.) Kunth ex DC.","D. Neill","Milton Tirado|E. Albuja|M. Chapiro","Tirado 479","1993","9","20","South America","Ecuador","Esmeraldas","Reserva Ecológica Cotacachi-Cayapas. Charco Vicente. Río San Miguel. Bosque húmedo Tropical. Bosque primario.","-78.88333","0.71666",NA,NA,NA,NA,"Eloy Alfaro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA
"137","2019-06-16 04:36:00-03","MO","MOBOT","89766","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","pentaphyllus","Lonchocarpus pentaphyllus","(Poir.) Kunth ex DC.","M. Sousa (MEXU)","Carlos Aulestia|Milton Aulestia","Aulestia 1050","1993","1","21","South America","Ecuador","Esmeraldas","Reserva Etnica Awá. Parroquia Ricaurte. Centro Pambilar. Bosque Pluvial Tropical. Bosque primario.","-78.6","1.13333",NA,NA,NA,NA,"San Lorenzo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","96706","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","pentaphyllus","Lonchocarpus pentaphyllus","(Poir.) Kunth ex DC.","M. Sousa (MEXU)","F. García Cossio|Enzo Agualimpia","García Cossio 478","1990","6","11","South America","Colombia","Chocó","Parque Nacional de Utría: Colecciones realizadas en la playa ubicada al surñ oeste de la Ensenada de Utría; en un recorrido de sur a norte; entrando por Punta Diego.","-77.33333","6.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0E8","100.00000000","13","5",NA,NA
"139","2021-01-10 20:50:16-03","INPA","INPA","162649","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Derris","latifolia","Derris latifolia","Prain",NA,"Knowles, OH","MRN326","1989","08","03","Southern America","Brasil","Pará",NA,"-56.5","-1.666667",NA,NA,"INPA0162649",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-56.5","-1.666667",NA,NA,NA,NA,NA,NA
"140","2020-08-31 09:15:49-03","INPA","INPA","49457","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Derris","latifolia","Derris latifolia","Prain","Prance, GT","Prance, GT","23442","1975","05","12","Southern America","Brasil","Amazonas","Jamamadi Indian village, W of Rio Purus.","-65","-7.466667",NA,NA,"INPA0049457",NA,NA,NA,NA,"1975",NA,NA,NA,NA,"-65","-7.466667",NA,NA,NA,NA,NA,NA
"141","2021-01-10 20:50:20-03","INPA","INPA","145644","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.",NA,"Carvalho, IR de","GAF676","1984","12","18","Southern America","Brasil","Rio de Janeiro","Jardim Botânico, Sec. XXIX, cant. C, piquete 2.","-43.2075004577637","-22.9027996063232",NA,NA,"INPA0145644","INPA0145644 INPA0145644_e INPA0145644_e1","Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-08-31 09:16:04-03","INPA","INPA","108006","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","Silva, MJ da","Dwyer, JD","12862","1975","08","05","Southern America","Belize",NA,"Distrito Toledo. Temash River, from south to ca 12 miles island.",NA,NA,NA,NA,"INPA0108006",NA,NA,NA,NA,"2010","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-08-31 09:16:04-03","INPA","INPA","85986","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","Silva, MJ da","Meneces, E","351","1978","09","27",NA,"Bolívia",NA,"Rio Maniqui, San Borja. Prov. Bollivian, Beni.",NA,NA,NA,NA,"INPA0085986","INPA0085986 INPA0085986_e INPA0085986_e1",NA,NA,NA,"2010","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-09-12 05:00:02-03","US","US","2569653","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Derris","latifolia","Derris latifolia","(Kunth) Ducke",NA,"G. T. Prance, B. S. Pena, J. F. Ramos & O. P. Monteiro","2226","1966","9","8","South America - Neotropics","Brazil","Amazonas","Brazilian Amazonia, Manaus - Itacoatiara Highway. Km. 8 Colonia Santa Antonio",NA,NA,NA,NA,"US02152641","US02152641_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"145","2020-09-12 05:00:02-03","US","US","1040265","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","discolor","Lonchocarpus discolor","Huber",NA,"M. Guedes","Herb. Mus. Para 2231","1901","9","4","South America - Neotropics","Brazil","Pará","Furo Macujubim (Breves).",NA,NA,NA,NA,"US00002714","US00002714_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1","Type collection",NA
"146","2020-09-12 05:00:02-03","US","US","2169927","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.",NA,"G. A. Black","48-3492","1948","11","13","South America - Neotropics","Brazil","Pará","Estrado do Para, Estarda de Salvaterra para Jubim. Ilha do Marajo. Amazonia.",NA,NA,NA,NA,"US02152201","US02152201_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"147","2020-09-12 05:00:02-03","US","US","533277","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.",NA,"Herbert H. Smith","934","1898","2",NA,"South America - Neotropics","Colombia",NA,"Santa Marta, United States of Colombia",NA,NA,NA,NA,"US02152206","US02152206_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"305",NA,NA,"1",NA,NA
"148","2020-09-12 05:00:02-03","US","US","2167933","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","Poppendieck, H.-H., (HBG), Institut fur Allgemeine Botanik und Botanischer Garten","H. Gines","5167","1954","8",NA,"South America - Neotropics","Venezuela","Delta Amacuro","Caño Diarukabanoco","-60.92","9.35",NA,NA,"US00870963",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
