"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"586","2020-08-20 14:58:08-03","UFSC","FLOR","2062","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","6402","1965","12","21","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","FLOR0002062",NA,"subarbusto, flor roxa, 0,5m altura",NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"587","2020-08-20 14:58:08-03","UFSC","FLOR","2067","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","6471","1965","12","22","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","FLOR0002067",NA,"arbusto, flor roxa, 2m altura",NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"588","2020-08-20 14:58:10-03","UFSC","FLOR","30446","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Souza, M.L.","2012","07",NA,"Gonzatti, F.","209","2011","10","23","Brasil","Rio Grande do Sul","Cidreira","Caminho da Fazenda Capão da Lagoa.","-50.224444","-30.076667","50º13'28''W","30º4'36''S","10","10","FLOR0030446",NA,"arbusto. Coord. UTM: 22J 0574745, 6672767.",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2020-08-20 14:58:10-03","UFSC","FLOR","33245","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Souza, M.L.","2012","07",NA,"Gonzatti, F.","417","2012","03","10","Brasil","Rio Grande do Sul","Cidreira","Lagoa da Tapera.","-50.225556","-30.053056","50º13'32''W","30º3'11''S","10","10","FLOR0033245",NA,"flor rosada",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2020-08-20 14:58:10-03","UFSC","FLOR","51555","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Nuernberg, A.","2012","12","21","Nuernberg, A.","925","2012","12","21","Brasil","Santa Catarina","Florianópolis","PAERVE - Parque Estadual do Rio Vermelho, Ilha de Santa Catarina, Próximo ao viveiro.","-48.426389","-27.526111","48º25'35''W","27º31'34''S","15","15","FLOR0051555",NA,"arbustivo, flor roxa",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2020-08-20 14:58:10-03","UFSC","FLOR","62577","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Mello, A.S.","2012","07","18","Setubal, R.B.","1038","2012","07","18","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha, beira da trilha do puma.","-48.633333","-26.066667","48º38'W","26º4'0''S","5","5","FLOR0062577","FLOR0062577","árvore, 7m alt.; flor 5-meras, corola lilás, estiletes avermelhados, filetes roxos, anteras falciformes, ovário ínfero",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2020-08-20 14:58:10-03","UFSC","FLOR","64979","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Rosa, P.; Baumgratz, J.F.A.","2013","04","15","Rosa, P.; Pereira, T.S.; Pintor, A.M.; Baumgratz, J.F.A.","484","2013","04","15","Brasil","Rio de Janeiro","Silva Jardim","Rebio Poço das Antas. Estrada para Jaturnaíba. Entrada para a antiga estrada do Aristides.","-42.298333","-22.559167","42º17'54''W","22º33'33''S",NA,NA,"FLOR0064979","FLOR0064979","Arbusto. Folhas levemente discolores em tons de verde. Flores de cálice verde a avermelhado, pétalas arroxeadas. Filetes hialinos, pistilo e anteras arroxeados. Altura: 2.5m",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2020-08-20 14:58:10-03","UFSC","FLOR","64980","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Rosa, P.; Baumgratz, J.F.A.","2014","01","15","Rosa, P.; Baumgratz, J.F.A.; Pintor, A.M.","628","2014","01","15","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas. Estrada para Juturnaíba. Km 5 para 6. Banhado à direita, ca. 20 indivíduos à direita e ca. 10 indivíduos à esquerda.","-42.291944","-22.563333","42º17'31''W","22º33'48''S","18","18","FLOR0064980","FLOR0064980","Arbusto, 2m altura. Flores arroxeadas, estames liláses, filetes plumosos liláses. Pistilo lislás. Frutos imaturos esverdeados. Mestrado Acadêmico 'Morfologia externa de frutos, sementes e fases juvenis de Melastomataceae em um Remanes",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2020-08-20 14:58:10-03","UFSC","FLOR","64981","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Rosa, P.; Baumgratz, J.F.A.","2014","03","21","Rosa, P.; Pintor, A.M.","639","2014","03","21","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas. Trilha do trilhos do trem, à esquerda. Baixada alagada do lado de direito no sentido para Casimiro de Abreu.","-42.280556","-22.561667","42º16'50''W","22º33'42''S","13","13","FLOR0064981","FLOR0064981","Arvoreta, 3,5m altura. Frutos maduros castanho claro. Mestrado Acadêmico 'Morfologia externa de frutos, sementes e fases juvenis de Melastomataceae em um Remanescente de Floresta Atlântica no Sudeste Brasileiro'. Exsicata recebida de",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2020-08-20 14:58:10-03","UFSC","FLOR","64982","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Rosa, P.; Baumgratz, J.F.A.","2014","03","20","Rosa, P.; Pintor, A.M.","650","2014","03","20","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas. Estrada para Juturnaíba. Km 4 para 5, à 1 km da antiga entrada para o Aristides. Banhado à direita, ca. 20 indivíduos à direita.","-42.287778","-22.579444","42º17'16''W","22º34'46''S","12","12","FLOR0064982","FLOR0064982","Arbusto, 1,8 a 2m altura. Adulto: Folhas verde-médio. Frutos imaturos esverdeados com manchas róseas e maduros castanhos, sementes castanhas. Juvenil: Cultivados no Horto Florestal do Jardim Botânico do Rio de Janeiro. Plantio 07/VIII",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2020-08-20 14:58:10-03","UFSC","FLOR","64983","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Rosa, P.; Baumgratz, J.F.A.","2014","03","20","Rosa, P.; Pintor, A.M.","652","2014","03","20","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas. Estrada para Juturnaíba. Km 4 para 5, à 1 km da antiga entrada para o Aristides. Banhado, passando a curva, à esquerda, ca. de 5 indivíduos.","-42.287778","-22.579444","42º17'16''W","22º34'46''S","12","12","FLOR0064983","FLOR0064983","Arbusto, 1,5m altura. Folhas verde-médio. Frutos imaturos verde a avermelhados. Mestrado Acadêmico 'Morfologia externa de frutos, sementes e fases juvenis de Melastomataceae em um Remanescente de Floresta Atlântica no Sudeste Brasilei",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2020-08-20 14:58:10-03","UFSC","FLOR","64984","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Rosa, P.; Baumgratz, J.F.A.","2014","03","21","Rosa, P.; Pintor, A.M.","657","2014","03","21","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas. Trilha do trilhos do trem, à esquerda. Baixada alagada do lado de direito no sentido para Casimiro de Abreu.","-42.280556","-22.561667","42º16'50''W","22º33'42''S","13","13","FLOR0064984","FLOR0064984","Arvoreta, 4m altura. Frutos maduros castanho claro. Mestrado Acadêmico 'Morfologia externa de frutos, sementes e fases juvenis de Melastomataceae em um Remanescente de Floresta Atlântica no Sudeste Brasileiro'. Exsicata recebida de RB",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2020-08-20 20:40:19-03","UFSC","FLOR","34314","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Souza, M.L.","1993",NA,NA,"Souza, M.L.; Lopes, I.L.","1472","1993","12","29","Brasil","Bahia","Itaparica",NA,"-38.6786003112793","-12.8882999420166",NA,NA,NA,NA,"FLOR0034314",NA,"arbusto, 2m altura. Rara",NA,"Myrtales",NA,NA,NA,"8126","auto",NA,NA,NA,NA,NA
"599","2020-08-20 20:40:19-03","UFSC","FLOR","41056","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Campos, N.N.R.","2004",NA,NA,"Peixoto, A.L.; Araujo, D. & Peixoto, O.L.","350","1975","01","14","Brasil","Espírito Santo","Vila Velha","Lagoa do Milho.","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"FLOR0041056",NA,"arbusto com folha verde clara no lado dorsal, flor roxa-clara. Recebida de RB Nº 178632.",NA,"Myrtales",NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"600","2020-08-20 20:40:19-03","UFSC","FLOR","19928","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Falkenberg, D.B.","1990",NA,NA,"Ribas, O.S.; Hatschbach, G.","30","1989","01","12","Brasil","Paraná","Antonina","Reserva Biológica de Sapitanduva.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"FLOR0019928",NA,"arbusto ramoso, flor roxa, 3m altura",NA,"Myrtales",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"601","2020-08-20 20:40:19-03","UFSC","FLOR","6200","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Falkenberg, D.B.","1985",NA,NA,"Falkenberg, D.B.","2219","1985","01","28","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,"20","20","FLOR0006200",NA,"arbusto, flor roxa, 2m altura",NA,"Myrtales",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"602","2020-08-20 14:58:10-03","UFSC","FLOR","9311","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Carvalho, P.","s.n.","1984","10","01","Brasil","Paraná","Paranaguá","Fazenda da Agloflora.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"FLOR0009311",NA,NA,NA,"Myrtales",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"603","2020-08-20 14:58:10-03","UFSC","FLOR","43011","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Baumgratz, J.F.A.",NA,NA,NA,"Carraça, D.C.; Baumgratz, J.F.A.; Avelar, M.; Andrade, A.C.S. & Oliveira, A.T.","24","2004","09","08","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, estrada Juturnaiba no Km 2,5.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"FLOR0043011",NA,"arvoreta com folhas discolores e ramos castanhos acizentados, flor brácteas vinosas, hipanto vinoso claro com tricomas alvos, flores rosas vistosas com estilete lilás; filetes alvos e lilás para o ápice; anteras alvo-rosadas com ápi",NA,"Myrtales",NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA
"604","2020-08-20 14:58:10-03","UFSC","FLOR","43009","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Baumgratz, J.F.A.","2007","05","10","Braga, J.M.A.; et alii","1885","1995","02","02","Brasil","Rio de Janeiro","Silva Jardim","Resrva Biológica de Poço das Antas, estrada para Juturnaiba, entre a linha ferrea e a represa.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"FLOR0043009",NA,"arbusto com folhas subcoriaceas, flor roxa, 3m altura. Recebido de RB Nº 310347.",NA,"Myrtales",NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA
"605","2020-08-20 14:58:10-03","UFSC","FLOR","43001","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Baumgratz, J.F.A.",NA,NA,NA,"Abbas, B.A.; Ferreira, D.M.; Oliveira, R.R. & Oliveira, A.T.","85","2003","02","14","Brasil","Rio de Janeiro","Silva Jardim","Resrva Biológica de Poço das Antas, margem da estrada para Juturnaíba, após a trilha para casa dos morcegos.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"FLOR0043001",NA,"arbusto com folhas verdes discolores, flor botões ferrigíneos, corola roxa, filetes alvos com tricomas liláses. Na reserva é encontrada em habitats alagados e antropizados. Recebido de RB Nº 388576.",NA,"Myrtales",NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA
"606","2020-08-20 20:40:19-03","UFSC","FLOR","8230","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Falkenberg, D.B.; Souza, M.L.","1984",NA,NA,"Falkenberg, D.B.","1547","1984","03","05","Brasil","Rio Grande do Sul","Torres","Itapeva.","-49.7268981933594","-29.3353004455566",NA,NA,"20","20","FLOR0008230",NA,"flor roxa",NA,"Myrtales",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"607","2020-08-20 20:40:19-03","UFSC","FLOR","8208","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Falkenberg, D.B.; Souza, M.L.","1984",NA,NA,"Falkenberg, D.B.","1519","1984","03","05","Brasil","Rio Grande do Sul","Torres","Itapeva.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"FLOR0008208",NA,"subarbusto, flor 5 pétalas roxo-claras, 0,8m altura",NA,"Myrtales",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"608","2020-08-20 20:40:19-03","UFSC","FLOR","8206","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Falkenberg, D.B.; Souza, M.L.","1984",NA,NA,"Falkenberg, D.B.","1522","1984","03","05","Brasil","Rio Grande do Sul","Torres","Itapeva.","-49.7268981933594","-29.3353004455566",NA,NA,"20","20","FLOR0008206",NA,"subarbusto, 0,5m altura",NA,"Myrtales",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"609","2020-08-20 20:40:19-03","UFSC","FLOR","8201","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Falkenberg, D.B.; Souza, M.L.","1984",NA,NA,"Falkenberg, D.B.","1535","1984","03","05","Brasil","Rio Grande do Sul","Torres","Itapeva.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"FLOR0008201",NA,"arbusto, pétalas roxas, 1m altura",NA,"Myrtales",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"610","2020-08-20 20:40:19-03","UFSC","FLOR","26932","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Souza, M.L.","1990",NA,NA,"Jarenkow, J.A.; Waechter, J.L.","1632","1990","03","24","Brasil","Rio Grande do Sul","Torres","Propriedade de Felisberto Marcus, início acesso Torres à esquerda.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"FLOR0026932",NA,"arbusto, pétalas violáceas",NA,"Myrtales",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"611","2020-08-20 14:58:10-03","UFSC","FLOR","18827","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","5892","1964","10","06","Brasil","Santa Catarina","Florianópolis","Cachoeira do Bom Jesus, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"10","10","FLOR0018827",NA,"arbusto, flor roxa, 3m altura",NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"612","2020-08-20 14:58:09-03","UFSC","FLOR","18656","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","6486","1965","12","22","Brasil","Santa Catarina","Florianópolis","Canasvieiras, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","FLOR0018656",NA,"arbusto, flor branca, 1m altura",NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"613","2020-08-20 14:58:09-03","UFSC","FLOR","18658","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","6487","1965","12","22","Brasil","Santa Catarina","Florianópolis","Canasvieiras, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","FLOR0018658",NA,"arbusto, flor roxa, 1m altura",NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"614","2020-08-20 14:58:10-03","UFSC","FLOR","18661","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","6486","1965","12","22","Brasil","Santa Catarina","Florianópolis","Canasvieiras, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","FLOR0018661",NA,"arbusto, flor roxa, 1m altura",NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"615","2020-08-20 20:40:19-03","UFSC","FLOR","6152","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Souza, M.L.","1985",NA,NA,"Souza, M.L.; Paulilo, M.T.S.; Meruvia, M.Y.L. & Rosangela","582","1985","02","06","Brasil","Santa Catarina","Florianópolis","Daniela, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0006152",NA,"arbusto",NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"616","2020-08-20 20:40:19-03","UFSC","FLOR","5165","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Souza, M.L.","1984",NA,NA,"Souza, M.L.; Falkenberg, D.B.","188","1984","01","11","Brasil","Santa Catarina","Florianópolis","Estrada para o Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0005165",NA,"arbusto, flor púrpura",NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"617","2020-08-20 14:58:10-03","UFSC","FLOR","18818","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","8555","1970","01","21","Brasil","Santa Catarina","Florianópolis","Jurerê, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","FLOR0018818",NA,"arvoreta, flor roxa, 4m altura",NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"618","2020-08-20 20:40:19-03","UFSC","FLOR","5290","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Souza, M.L.","1984",NA,NA,"Silva Filho, F.A. da","145","1984","02","08","Brasil","Santa Catarina","Florianópolis","Lagoa da Conceição, Ilha de Santa Catarina (próximo Rio Tavares).","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0005290",NA,"arbusto, Fruto Maduro, marrom",NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"619","2020-08-20 14:58:10-03","UFSC","FLOR","51556","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Nuernberg, A.","2014","01","10","Nuernberg, A.; Cisne, C.V.","927","2013","01","25","Brasil","Santa Catarina","Florianópolis","PAERVE - Parque Estadual do Rio Vermelho, Ilha de Santa Catarina, beira de estrada, próximo ao viveiro do Parque.","-48.5491981506348","-27.596700668335",NA,NA,"15","15","FLOR0051556",NA,"herbáceo, fruto verde",NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"620","2020-08-20 14:58:09-03","UFSC","FLOR","18654","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","6569","1966","01","18","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","FLOR0018654",NA,"arbusto, flor roxa, 1m altura",NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"621","2020-08-20 14:58:09-03","UFSC","FLOR","18657","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de","6402","1965","12","21","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","FLOR0018657",NA,"subarbusto, flor roxa, 0,5m altura",NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"622","2020-08-20 14:58:10-03","UFSC","FLOR","18660","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de","6402","1965","12","21","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","FLOR0018660",NA,"subarbusto, flor roxa, 0,5m altura",NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"623","2020-08-20 14:58:10-03","UFSC","FLOR","18662","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","6569","1966","01","18","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","FLOR0018662",NA,"arbusto, flor roxa, 1m altura",NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"624","2020-08-20 14:58:09-03","UFSC","FLOR","18655","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","6471","1965","12","22","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","FLOR0018655",NA,"arbusto, flor roxa, 2m altura",NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"625","2020-08-20 14:58:09-03","UFSC","FLOR","18659","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","6471","1965","12","22","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","FLOR0018659",NA,"arbusto, flor roxa, 2m altura",NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"626","2020-08-20 20:40:19-03","UFSC","FLOR","6157","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Souza, M.L.","1985",NA,NA,"Souza, M.L.; Paulilo, M.T.S.; Meruvia, M.Y.L. & Rosangela","586","1985","02","06","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0006157",NA,"arbusto",NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"627","2020-08-20 20:40:19-03","UFSC","FLOR","5166","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Souza, M.L.","1984",NA,NA,"Souza, M.L.; Falkenberg, D.B.","223",NA,NA,NA,"Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0005166",NA,NA,NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"628","2020-08-20 20:40:19-03","UFSC","FLOR","20102","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Falkenberg, D.B.","1990",NA,NA,"Bresolin, A.","233","1971","04","20","Brasil","Santa Catarina","Garopaba","Siriú.","-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,"FLOR0020102",NA,"arvoreta, flor rósea, 4m altura",NA,"Myrtales",NA,NA,NA,"11115","auto",NA,NA,NA,NA,NA
"629","2020-08-20 20:40:19-03","UFSC","FLOR","52014","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Souza, M.L.","1996",NA,NA,"Souza, M.L.","1538","1996","01","01","Brasil","Santa Catarina","Itapema",NA,"-48.611400604248","-27.0902996063232",NA,NA,NA,NA,"FLOR0052014",NA,"arbusto, 1,7m altura",NA,"Myrtales",NA,NA,NA,"9090","auto",NA,NA,NA,NA,NA
