"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"100","2021-03-25 13:52:50-03","UNIVILLE","JOI","11999","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","F.C.S.Vieira","J.L. Schmitt","187","2009","10","05",NA,"Brasil","Santa Catarina","Ponte Alta","Morro do Funil.","-50.132222","-27.275","1131","1131",NA,"; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011999","JOI011999","2020","50º7'56''W","27º16'30''S","02","14",NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-25 13:52:50-03","UNIVILLE","JOI","10685","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","F.C.S.Vieira","F.C.S. Vieira","2017","2007","12","20",NA,"Brasil","Santa Catarina","Garuva","Serra Quiriri, ponte sobre o rio Quiriri.","-48.8549995422363","-26.0266990661621","1270","1270",NA,"Dup BHCB, JOI; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa Alto Montana com Bracatinga","JOI010685","JOI010685","2020",NA,NA,"02","14","22441","auto",NA,NA,NA,NA,NA,NA
"102","2021-03-25 13:52:50-03","UNIVILLE","JOI","7357","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","F.C.S.Vieira","F.C.S. Vieira","2018","2007","12","20",NA,"Brasil","Santa Catarina","Garuva","Serra Quiriri. Ponte sobre o Rio Quiriri.","-48.8549995422363","-26.0266990661621","1270","1270",NA,"cascabranca, lisa.; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa Alto Montana com Bracatinga","JOI007357","JOI007357 JOI007357_1","2020",NA,NA,"02","14","22441","auto",NA,NA,NA,NA,NA,NA
"103","2021-03-25 13:52:50-03","UNIVILLE","JOI","10683","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","F.C.S.Vieira","F.C.S. Vieira","2041","2007","12","21",NA,"Brasil","Santa Catarina","Garuva","Serra Quiriri, Rio Quiriri próximo a fazenda Quiriri.","-48.8549995422363","-26.0266990661621","1270","1270",NA,"; HABITAT: mata ciliar; TIPO VEGETACIONAL: Floresta Ombrófila Densa Alto Montana","JOI010683","JOI010683","2020",NA,NA,"02","14","22441","auto",NA,NA,NA,NA,NA,NA
"104","2019-10-07 09:35:29-03","UEFS","HUEFS","205478","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand",NA,"Bezerra, K.M.G.","34","2011","10","04",NA,"Brasil","Distrito Federal","Brasilia","Parque Nacional de Brasília, margem do córrego Bananal, próximo a BR-020.","-47.912778","-15.730833","1011","1011",NA,"Mata de galeria.","HUEFS0205478",NA,NA,"47W54'46''","15S43'51''",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"105","2015-03-07 09:00:08-03","F","FMNH-SEEDPLANTS","V0106044F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0106044F","V0106044F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"106","2018-05-14 17:22:36-03","F","FMNH-SEEDPLANTS","V0349041F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata",NA,"RRC ID Flag","J. R. Mattos","12134","1964","11","12","South America","Brazil","Santa Catarina",NA,NA,"-50","-27",NA,NA,NA,NA,"V0349041F","V0349041F_01 V0349041F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"12134"
"107","2020-11-23 11:39:09-03","IAC","IAC","49067","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","L.D. Meireles","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","422","2006","11","01",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498",NA,NA,NA,"subparcela 9, indivíduo G 147",NA,NA,"2017","-45.080223","-23.373498","10","15",NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-11-23 11:39:09-03","IAC","IAC","54588","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","A.C.O. Souza","A.C.O. Souza & L.C. Bernacci","137","2016","11","08",NA,"Brasil","São Paulo","São Luís do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virginía","-45.3101","-23.2217",NA,NA,NA,"Parcela K, ind. 293.",NA,NA,"2017","-45.3101","-23.2217","02","20",NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-11-23 11:39:09-03","IAC","IAC","56513","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","A.C.O. Souza","A.C.O. Souza & L.C. Bernacci","138","2017","02","01",NA,"Brasil","São Paulo","São Luís do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","-45.3101","-23.2217",NA,NA,NA,"Parcela NSV01, ind. K2016",NA,NA,"2017","-45.3101","-23.2217","03","01",NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-02-17 11:30:03-03","UEG","HUEG","11244","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Faria, J.E.Q.","Faria, J.E.Q.","2849","2012","09","18","Southern America","Brasil","Distrito Federal","Brasilia","Parque Nacional de Brasília, área da Água Mineral, margem do córrego Bananal, encostado na BR-020. Mata de galeria.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore ca. 3,5 m de altura, caule rugoso, botões florais verdes e flores brancas.","HUEG011244",NA,"2012",NA,NA,"09",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"111","2019-12-20 18:46:42-03","UFSJ","HUFSJ","6598","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand",NA,"Bezerra, KMG; Faria, JEQ","31","2011","10","04",NA,"Brasil","Distrito Federal",NA,"Parque Nacional de Brasília, Margem do córrego Bananal, próximo a BR-020","-47.912778","-15.730833",NA,NA,NA,"Árvore ca. 4 m de altura, ramos glabrescentes e fissurados, flores brancas, solitárias ou aos pares, inodoras, com estames creme","HUFSJ006598",NA,NA,"-47.912778","-15.730833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-07-16 10:36:11-03","UFSJ","HUFSJ","10356","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Sobral, M","Faria, JEQ","6326","2016","08","17",NA,"Brasil","Minas Gerais","Itamonte","Margem da estrada de terra após o bairro rural de Colina.","-44.765278","-22.292222","177","177",NA,"Arbusto com aprox. 1,8 m de altura, frutosimaturos verdes.","HUFSJ010356",NA,"2018","-44.765278","-22.292222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-07-16 10:36:11-03","UFSJ","HUFSJ","10358","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Sobral; Faria, JEQ","Faria, JEQ","6315","2016","08","17",NA,"Brasil","Minas Gerais","Itamonte","Margem da estrada de terra após o bairro rural de Colina.","-44.765278","-22.292222","177","177",NA,"Arvoreta com aproximadamente 3,5 m de altura, frutos imaturos verdes.","HUFSJ010358",NA,"2018","-44.765278","-22.292222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-12-20 18:46:42-03","UFSJ","HUFSJ","5781","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Faria, JEQ","Faria, JEQ; Silva, JS","2849","2012","09","18",NA,"Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília, área da Água Mineral, margem do córrego bananal, encostado na BR-020. Mata de galeria.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore, ca. 3,5m de altura, caule rugoso, botões verdes e flores brancas.","HUFSJ005781",NA,"2012",NA,NA,"09",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"115","2020-11-12 17:01:57-03","UEL","FUEL","18893","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Soares-Silva, LH","Francisco das Chagas e Silva; Francisco, EM","2087","1996","11","06",NA,"Brasil","Paraná","Castro","Rodovia Tibagi-Castro","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"FUEL018568",NA,"2016",NA,NA,NA,NA,"50779","auto",NA,NA,NA,NA,NA,NA
"116","2020-11-12 17:01:57-03","UEL","FUEL","17801","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Soares-Silva, LH","Soares-Silva, LH; Francisco das Chagas e Silva","540A","1995","11","23",NA,"Brasil","Paraná","Irati","Área de alagamento do Rio Imbituvão","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"FUEL018578",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"117","2020-11-12 17:01:57-03","UEL","FUEL","13967","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Soares-Silva, LH","s.coletor; et al.","s.n.","1991","07","01",NA,"Brasil","Paraná","Palmeira","Fazenda Capão Bonito, Rio Bitumirim, várzea, Rio Bitumirim, varzea.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"FUEL018569",NA,"2016",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"118","2020-11-12 17:01:57-03","UEL","FUEL","18799","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Soares-Silva, LH","Soares-Silva, LH; Francisco das Chagas e Silva","661","1996","10","15",NA,"Brasil","Paraná","Piraí do Sul","arredores de Piraí do Sul","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,"FUEL018571",NA,"2000",NA,NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA
"119","2020-11-12 17:01:57-03","UEL","FUEL","18762","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Soares-Silva, LH","Soares-Silva, LH; Francisco das Chagas e Silva; Francisco, EM","633","1996","09","19",NA,"Brasil","Paraná","Tibagi","Brejo na Fazenda Batavo","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL018575",NA,"2016",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"120","2019-11-01 15:05:56-03","UnB","UB","171165","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Bezerra, KMG","Faria, JEQ; Zanatta, MRV","2109","2011","10","31","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília, margem da BR-020 na margem do córrego Bananal, região da Água Mineral","-47.909167","-15.729444","1013","1013",NA,"Arbusto bem ramificado ca. 3 m de altura, fruto imaturo verde; Mata de galeria",NA,NA,"2013","-47.909167","-15.729444","12","11",NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-11-01 15:05:56-03","UnB","UB","177754","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Bezerra, KMG","Bezerra, KMG; Faria, JEQ","36","2011","12","06","Southern America","Brasil","Distrito Federal","Brasília","Córrego Bananal, ca. 20m da BR-020","-47.912778","-15.730833","1011","1011",NA,"Árvore +/- 4m, ramos glabrescentes. Frutos maduros vináceos.; Mata de galeria",NA,NA,"2013","-47.912778","-15.730833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-11-01 15:05:56-03","UnB","UB","177755","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Bezerra, KMG","Bezerra, KMG; Faria, JEQ","33","2011","10","04","Southern America","Brasil","Distrito Federal","Brasília","Córrego Bananal, ca. 20m da BR-020","-47.912778","-15.730833","1011","1011",NA,"Árvore +/- 4m, ramos glabrescentes, flores brancas, solitárias ou pares, inodoras, com estames creme.; Mata de galeria",NA,NA,"2013","-47.912778","-15.730833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-11-01 15:05:56-03","UnB","UB","180724","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Bezerra, KMG","Bezerra, KMG; Faria, JEQ","31","2011","10","04","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília, Margem do córrego Bananal, próximo a BR-020","-47.912778","-15.730833","1011","1011",NA,"Árvore ca. 4 m de altura, ramos glabrescentes e fissurados, flores brancas, solitárias ou aos pares, inodoras, com estames creme; Mata de galeria",NA,NA,"2013","-47.912778","-15.730833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-01 15:05:56-03","UnB","UB","180725","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Bezerra, KMG","Bezerra, KMG; Faria, JEQ","34","2011","10","04","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília, Margem do córrego Bananal, próximo a BR-020","-47.912778","-15.730833","1011","1011",NA,"Árvore ca. 3,5 m de altura, caule rugoso, ramos glabrescentes e fissurados, flores brancas, solitárias ou aos pares, inodoras, com estames creme; Mata de galeria",NA,NA,"2013","-47.912778","-15.730833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-01 15:05:56-03","UnB","UB","199119","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Meireles, LD","Faria, JEQ","3058","2012","11","23","Southern America","Brasil","Minas Gerais","Itamonte","Margem da estrada na saída do bairro rural da Colina para subir a serra","-44.766667","-22.295278","1697","1697",NA,"Arbusto bem ramificado ca. 1,8 m de altura, flores velhas; Floresta antropizada, borda de eucaliptal",NA,NA,"2017","-44.766667","-22.295278","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-01 15:05:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Soares-Silva, LH","Soares-Silva, LH; Chagas-e-Silva, F","700","1996","12","04","Southern America","Brasil","Paraná",NA,"Arredores de Fernandes Pinheiro",NA,NA,NA,NA,NA,"Árvore 2.5m alt.; frutos imaturos verdes",NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-01 15:05:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Soares-Silva, LH","Soares-Silva, LH; Chagas-e-Silva, F; Francisco, EM","683","1996","08","20","Southern America","Brasil","Paraná",NA,"Arredores de Tibagi",NA,NA,NA,NA,NA,"Árvore 7m alt.; botão floral esverdeado",NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-01 15:05:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Soares-Silva, LH","Soares-Silva, LH; Chagas-e-Silva, F","661","1996","10","10","Southern America","Brasil","Paraná",NA,"Arredores de Piraí do Sul",NA,NA,NA,NA,NA,"Árvore 6m alt.; botões florais e flores brancas",NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-01 15:05:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Meireles, LD","Faria, JEQ","6315","2016","07","17","Southern America","Brasil","Minas Gerais","Itamonte","Margem da estrada de terra de após o bairro rural de Colina","-44.765278","-22.292222","1776","1776",NA,"Arvoreta ca. 3,5 m de altura, frutos imaturos verdes; Floresta ombrófila antropizada",NA,NA,"2017","-44.765278","-22.292222","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-01 15:05:56-03","UnB","UB","173554","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Bezerra, KMG","Paula, JE","3806A","2011","09","23","Southern America","Brasil","Distrito Federal","Brasília","Córrego Bananal próximo ao Parque Água Mineral de Brasília;","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Para estudo de DNA; Arbusto bem ramoso. Folha coriácea. Flor branca a bege.; Mata ciliar.",NA,NA,"2013",NA,NA,"11","11","70570","auto",NA,NA,NA,NA,NA,NA
"131","2019-11-01 15:05:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Meireles, LD","Faria, JEQ","6326","2016","07","17","Southern America","Brasil","Minas Gerais","Itamonte","Margem da estrada de terra de após o bairro rural de Colina","-44.765278","-22.292222","1776","1776",NA,"Arbusto ca. 1,8 m de altura, frutos imaturos verdes; Floresta ombrófila antropizada",NA,NA,"2017","-44.765278","-22.292222","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-01 15:05:56-03","UnB","UB","191825","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Faria, JEQ","Faria, JEQ; Silva, JS","2849","2012","09","18","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília, área da Água Mineral, margem do córrego Bananal, encostado na BR-020","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore ca. 3,5 m de altura, caule rugoso, botões florais verdes e flores brancas; Mata de galeria",NA,NA,"2012",NA,NA,"09",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"133","2019-11-01 15:05:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Meireles, LD","Britez, RM","2142","1991","10","22","Southern America","Brasil","Paraná ","Pinhão","Rio Jordão","-51.6596984863281","-25.6956005096436",NA,NA,NA,"Flores brancas.; Árvore 6m, flores brancas; Floresta ciliar",NA,NA,"2017",NA,NA,"10",NA,"37408","auto",NA,NA,NA,NA,NA,NA
"134","2019-11-01 15:05:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Soares-Silva, LH","Chagas-e-Silva, F; Francisco, EM","2087","1996","11","06","Southern America","Brasil","Paraná ","Piraí do Sul","Rodovia Piramirim","-49.948600769043","-24.5261001586914",NA,NA,NA,"Árvore 5m alt.; botão floral e flores brancas; odorífera",NA,NA,"2016",NA,NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA
"135","2019-11-01 15:05:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Soares-Silva, LH","Soares-Silva, LH; Chagas-e-Silva, F; Francisco, EM","633","1996","09","19","Southern America","Brasil","Paraná ","Tibagi","Brejo na Fazenda Batavo","-50.4136009216309","-24.5093994140625",NA,NA,NA,"Árvore 5m alt.; botões verdes; flores brancas",NA,NA,"2016",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"136","2019-12-05 14:48:38-03","UFSCar","SORO","7840","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","E.H.P. Barretto",NA,NA,"2014","10","17",NA,"Brasil","Paraná","Rio Branco do Sul","Mata de Araucária.","-49.3142013549805","-25.1900005340576",NA,NA,NA,"Arvoreta, 3,5m alt., flores brancas.",NA,NA,"2014",NA,NA,"10",NA,"37352","auto",NA,NA,NA,NA,NA,NA
"137","2020-08-20 20:40:29-03","UFSC","FLOR","60450","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Wagner, M.A.","Wagner, M.A.; Fiaschi, P.","126","2014","09","21",NA,"Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim - Campos de Santa Bárbara - Santa Bárbara caminho para cachoeira.","-49.616667","-28.133333","1371","1371",NA,"arbusto 1,6 m, botões e frutos verdes e maduros, folha com um tipo de rostro","FLOR0060450",NA,"2015","49º37'W","28º8'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-08-20 20:40:29-03","UFSC","FLOR","60451","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Wagner, M.A.","Wagner, M.A.; Fiaschi, P.; Alves-Silva, G. & Silveira, J.","127","2014","10","30",NA,"Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim - Campos de Santa Bárbara, parcela TN 3500 (PPBio).","-49.635278","-28.141667",NA,NA,NA,"árvore 3 m, botões, flores, frutos maduros e frutos verdesTN 3500 (PPBio).","FLOR0060451",NA,"2015","49º38'7''W","28º8'30''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-08-20 20:40:29-03","UFSC","FLOR","60483","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Wagner, M.A.","Wagner, M.A.; Alves-Silva, G. & Silveira, J.","159","2014","11","26",NA,"Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim - Região do Morro da Igreja -algumas curvas antes do portão do Sindacta - Portão branco, ao lado direito da estrada (sentido Sindacta).","-49.494167","-28.118889","1712","1712",NA,"arvoreta, 2 m Habitat: dentro da mata nebular","FLOR0060483",NA,"2015","49º29'39''W","28º7'8''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-08-20 20:40:29-03","UFSC","FLOR","60484","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Wagner, M.A.","Wagner, M.A.","160","2014","11","26",NA,"Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim - Região do Morro da Igreja - algumas curvas antes do portão do Sindacta - Portão branco, ao lado direito da estrada (sentido Sindacta).","-49.494167","-28.118889","1711","1711",NA,"arvoreta, 3 m","FLOR0060484",NA,"2015","49º29'39''W","28º7'8''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-08-20 14:58:20-03","UFSC","FLOR","62022","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Wagner, M.A.","Sühs, R.B.","2101","2014","07","26",NA,"Brasil","Santa Catarina","Urubici","Parcela TN3500 - módulo 1 - PPBio Piquete 80 - Santa Bárbara.","-49.640833","-28.153333","1600","1600",NA,"Arbustivo, 1,3m","FLOR0062022","FLOR0062022","2017","49º38'27''W","28º9'12''S","05","31",NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-08-20 14:58:20-03","UFSC","FLOR","62023","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Wagner, M.A.","Sühs, R.B.","2102","2014","07","26",NA,"Brasil","Santa Catarina","Urubici","Parcela TN3500 - módulo 1 - PPBio Fora da amostragem - Santa Bárbara.","-49.640833","-28.153333","1600","1600",NA,"Arbóreo","FLOR0062023","FLOR0062023","2017","49º38'27''W","28º9'12''S","05","31",NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-08-20 14:58:20-03","UFSC","FLOR","62032","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Wagner, M.A.","Sühs, R.B.","2117","2014","07","19",NA,"Brasil","Santa Catarina","Urubici","Parcela TN3500 - módulo 1 - PPBio Fora da amostragem - Santa Bárbara.","-49.640833","-28.153333","1600","1600",NA,"Arbóreo","FLOR0062032","FLOR0062032","2017","49º38'27''W","28º9'12''S","05","31",NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-08-20 14:58:20-03","UFSC","FLOR","62041","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Wagner, M.A.","Sühs, R.B.","2108","2014","09","14",NA,"Brasil","Santa Catarina","Urubici","Próximo à Cachoeira - Santa Bárbara.","-49.635278","-28.141944","1600","1600",NA,"Arbóreo, 3m","FLOR0062041","FLOR0062041","2017","49º38'7''W","28º8'31''S","05","31",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-08-20 14:58:20-03","UFSC","FLOR","62043","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Wagner, M.A.","Sühs, R.B.","2109","2014","09","14",NA,"Brasil","Santa Catarina","Urubici","Próximo a parcela TN-4500 -módulo 1 - PPBio - Santa Bárbara.","-49.640833","-28.153333","1600","1600",NA,"Arbóreo, 3m","FLOR0062043","FLOR0062043","2017","49º38'27''W","28º9'12''S","05","31",NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-08-20 14:58:20-03","UFSC","FLOR","15328","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Wagner, M.A.","Sobral, M.; Moraes, E.","4462","1985","10","01",NA,"Brasil","Rio Grande do Sul","Alegrete","Reserva Biológica do Ibirapuitã.","-55.7919006347656","-29.7831001281738",NA,NA,NA,"arbusto, flor branca Habitat: beira de rio","FLOR0015328",NA,"2016",NA,NA,"01","11","89305","auto",NA,NA,NA,NA,NA,NA
