X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,infraspecificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,collectionKey,continent,institutionKey,otherCatalogNumbers,gadm,individualCount,preparations,higherGeography,georeferenceProtocol,dynamicProperties,fieldNumber,higherClassification,fieldNotes,county,accessRights,coordinateUncertaintyInMeters,references,institutionID,verbatimElevation,georeferencedDate,verbatimEventDate,nomenclaturalCode,endDayOfYear,startDayOfYear,collectionID,georeferenceSources,habitat,datasetID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,nomenclaturalStatus,taxonID,bibliographicCitation,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,coordinatePrecision,verbatimTaxonRank,georeferenceVerificationStatus,identificationID,identificationQualifier,georeferencedBy,http...unknown.org.recordId,rights,http...unknown.org.recordEnteredBy,identificationRemarks,eventRemarks,verbatimLocality,previousIdentifications,reproductiveCondition,projectId,namePublishedInYear,nameAccordingTo,acceptedNameUsage,verbatimCoordinateSystem,locationID,parentNameUsage,typeStatus,georeferenceRemarks,organismID,taxonRemarks,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typifiedName,iucnRedListCategory,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.561111,-23.238611,"1089077459",Miconia cinerascens Miq.,-23.238611,-45.561111,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3869874","6","7707728","220","690","6683","3188558","3869874","3869874",Miconia cinerascens Miq.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,NA,SPECIES,ACCEPTED,2012-01-01T00:00:00Z,"1100","0",São Paulo,"1996","3","19",1996-03-19T00:00:00Z,2019-08-20T13:18:59Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:133794,"3254","Parque Estadual da Serra do Mar - Núcleo, Trilha para o Rio Bonito.",Cunha,UEC - Herbário da Universidade Estadual de Campinas,"1089077459",pt,UEC,BRA:UNICAMP:UEC:133794,Collection,"133794","Kirizawa, M; Rapini, A; Costa, CB",UNICAMP,Universidade Estadual de Campinas,"fruto, Arvoreta de cerca de 4,0 m de altura. Frutos ovais, laranja a roxo-escuro. Mata secundária degradada. Mata tropical pluvial de altitude em fase de regeneração.","Caddah, MK",Miconia cinerascens Miq.,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.048056,-23.224444,"1135072544",Miconia cinerascens Miq.,-23.224444,-45.048056,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3869874","6","7707728","220","690","6683","3188558","3869874","3869874",Miconia cinerascens Miq.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,NA,SPECIES,ACCEPTED,1996-12-01T00:00:00Z,"1100","0",São Paulo,"1996","3","19",1996-03-19T00:00:00Z,2019-11-13T14:25:33Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:114353,"3254",Parque Estadual da Serra do Mar,Cunha,SPF - Herbário da Universidade de São Paulo,"1135072544",pt,SPF,BRA:USP:SPF:114353,Collection,"114353","Kirizawa, M",USP,Universidade de São Paulo,NA,"Goldenberg, R",Miconia cinerascens Miq.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.048056,-23.224444,"2452874674",Miconia cinerascens var. cinerascens,-23.224444,-45.048056,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7932516","6","7707728","220","690","6683","3188558","3869874","7932516",Miconia cinerascens var. cinerascens,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,cinerascens,VARIETY,ACCEPTED,2009-01-01T00:00:00Z,"1100","0",São Paulo,"1996","3","19",1996-03-19T00:00:00Z,2019-11-21T13:10:04Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:292625,"3254","Parque Estadual da Serra do Mar, Núcleo Cunha. Trilha para o Rio Bonito",Cunha,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452874674",pt,SP,BRA:IBT:SP:292625,Collection,"292625","Kirizawa, M; Rapini, A; Costa, CB",Instituto de Botânica,Instituto de Botânica,NA,"Goldenberg, R",Miconia cinerascens var. cinerascens,ef48401a-d9e5-467c-b40a-0146618d38de,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.004722,-23.239444,"1086890443",Miconia cinerascens Miq.,-23.239444,-45.004722,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:45Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3869874","6","7707728","220","690","6683","3188558","3869874","3869874",Miconia cinerascens Miq.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,NA,SPECIES,ACCEPTED,2014-02-12T00:00:00Z,NA,NA,Sp,"1996","12","13",1996-12-13T00:00:00Z,2021-03-04T18:45:01Z,2021-04-08T12:14:45Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:21559,"4",P.E.Serra do Mar - Núcleo Cunha,Cunha,SPSF - Herbário Dom Bento José Pickel,"1086890443",pt,SPSF,BRA:IF:SPSF:21559,Collection,"21559",D.F.Bertani & E.R.N. Franciosi & L.F. Yamamoto & L.B.Albuquerque & R.R.Rodrigues & V.C.Souza & J.Y.Tamashiro & N.M.Ivanauskas & J.P.Souza,IF,Instituto Florestal,"COLETA: Arbusto de 1,7m de altura; GEOGRAFIA: Núcleo Cunha. Floresta Ombrófila Densa Montana. Floresta secundária com aproximadamente 15 anos de regeneração. Área de brejo;",M.K.Caddah,Miconia cinerascens Miq.,835c4b58-e96d-49cc-b711-0f3de04547c0,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.036111,-23.239444,"1089045599",Miconia cinerascens Miq.,-23.239444,-45.036111,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3869874","6","7707728","220","690","6683","3188558","3869874","3869874",Miconia cinerascens Miq.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,NA,SPECIES,ACCEPTED,2001-01-01T00:00:00Z,NA,NA,São Paulo,"1996","12","13",1996-12-13T00:00:00Z,2019-08-20T13:18:59Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:90638,"4",Parque Estadual da Serra do Mar - Núcleo,Cunha,UEC - Herbário da Universidade Estadual de Campinas,"1089045599",pt,UEC,BRA:UNICAMP:UEC:90638,Collection,"90638","Bertani, DF; Souza, VC; Rodrigues, RR; Yamamoto, LF; Franciosi, ERN; Albuquerque, LB",UNICAMP,Universidade Estadual de Campinas,"flor, Arbusto de 1,7 m de altura. Floresta ombrófila densa montana, floresta secundária com aproximadamente 15 anos de regeneração. Área de brejo.","Goldenberg, R",Miconia cinerascens Miq.,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.004722,-23.239444,"1135072616",Miconia cinerascens Miq.,-23.239444,-45.004722,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:31Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3869874","6","7707728","220","690","6683","3188558","3869874","3869874",Miconia cinerascens Miq.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,NA,SPECIES,ACCEPTED,2011-01-01T00:00:00Z,NA,NA,São Paulo,"1996","12","13",1996-12-13T00:00:00Z,2019-11-13T14:25:33Z,2021-03-30T09:57:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:122117,"4",Parque Estadual da Serra do Mar,Cunha,SPF - Herbário da Universidade de São Paulo,"1135072616",pt,SPF,BRA:USP:SPF:122117,Collection,"122117","Bertani, DF",USP,Universidade de São Paulo,NA,"Goldenberg, R",Miconia cinerascens Miq.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.004722,-23.239444,"2452886196",Miconia cinerascens Miq.,-23.239444,-45.004722,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:12Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3869874","6","7707728","220","690","6683","3188558","3869874","3869874",Miconia cinerascens Miq.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,NA,SPECIES,ACCEPTED,2001-01-01T00:00:00Z,NA,NA,São Paulo,"1996","12","13",1996-12-13T00:00:00Z,2019-11-21T13:10:04Z,2021-04-12T14:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:311198,"4","Parque Estadual da Serra do Mar, Núcleo Cunha",Cunha,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452886196",pt,SP,BRA:IBT:SP:311198,Collection,"311198","Bertani, DF; Yamamoto, LF; Franciosi, ERN; Albuquerque, LB; Rodrigues, RR; et al.",Instituto de Botânica,Instituto de Botânica,NA,"Goldenberg, R",Miconia cinerascens Miq.,ef48401a-d9e5-467c-b40a-0146618d38de,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.916583,-25.0205,"1135072248",Miconia cinerascens var. robusta Wurdack,-25.0205,-47.916583,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3869873","6","7707728","220","690","6683","3188558","3869874","3869873",Miconia cinerascens var. robusta Wurdack,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,robusta,VARIETY,ACCEPTED,2012-09-01T00:00:00Z,NA,NA,São Paulo,"1995","2","13",1995-02-13T00:00:00Z,2019-11-13T14:25:33Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:103087,"33332",NA,Sete Barras,SPF - Herbário da Universidade de São Paulo,"1135072248",pt,SPF,BRA:USP:SPF:103087,Collection,"103087","Leitão Filho, HF",USP,Universidade de São Paulo,NA,"Caddah, MK",Miconia cinerascens var. robusta Wurdack,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.876944,-24.608333,"1978399220",Miconia cinerascens Miq.,-24.608333,-47.876944,"gass84,colmafu,inmano",e1278068-7d2d-44e0-8274-a46ae6ebf957,69e3ffff-c8fa-43a5-8d76-0c24261df2d7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:18Z,2021-04-08T12:17:24Z,"267",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3869874","6","7707728","220","690","6683","3188558","3869874","3869874",Miconia cinerascens Miq.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,NA,SPECIES,ACCEPTED,NA,NA,NA,São Paulo,"1995","2","12",1995-02-12T00:00:00Z,2019-10-03T13:03:58Z,2021-04-08T12:17:24Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,BRA:UFSCAR:SORO:6407,"18",Estação Experimental do Instituto agronômico. Floresta Ombrófila Densa.,Pariquera-Açu,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,"1978399220",pt,SORO,BRA:UFSCAR:SORO:6407,Collection,"6407",NA,UFSCar,Universidade Federal de São Carlos,Árvore de 2m. Frutos imaturos verdes.,N.M. Ivanauskas,Miconia cinerascens Miq.,9351dbb9-194e-4cf3-8ad2-774ee7efc326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.916389,-25.020278,"2452880788",Miconia cinerascens var. robusta Wurdack,-25.020278,-47.916389,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3869873","6","7707728","220","690","6683","3188558","3869874","3869873",Miconia cinerascens var. robusta Wurdack,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,robusta,VARIETY,ACCEPTED,2009-01-01T00:00:00Z,NA,NA,São Paulo,"1995","2","13",1995-02-13T00:00:00Z,2019-11-21T13:10:04Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:302207,"33332",Estrada Sete Barras - São Miguel,Sete Barras,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452880788",pt,SP,BRA:IBT:SP:302207,Collection,"302207","Leitão Filho, HF; Rodrigues, RR; Rozza, A; Sposito, T; Santos, K; Vieira, AP",Instituto de Botânica,Instituto de Botânica,NA,"Goldenberg, R",Miconia cinerascens var. robusta Wurdack,ef48401a-d9e5-467c-b40a-0146618d38de,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.876944,-24.608333,"1089038282",Miconia cinerascens var. robusta Wurdack,-24.608333,-47.876944,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:52Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3869873","6","7707728","220","690","6683","3188558","3869874","3869873",Miconia cinerascens var. robusta Wurdack,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,robusta,VARIETY,ACCEPTED,1997-01-01T00:00:00Z,NA,NA,São Paulo,"1995","3","24",1995-03-24T00:00:00Z,2019-08-20T13:19:00Z,2021-04-08T12:43:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:80721,"90",Estação Experimental do Instituto Agronô,Pariquera-Açu,UEC - Herbário da Universidade Estadual de Campinas,"1089038282",pt,UEC,BRA:UNICAMP:UEC:80721,Collection,"80721","Ivanauskas, NM",UNICAMP,Universidade Estadual de Campinas,"fruto, Árvore de 3,5 m; frutos verdes. Floresta Atlântica.","Goldenberg, R",Miconia cinerascens var. robusta Wurdack,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.876944,-24.675833,"1089046400",Miconia cinerascens var. robusta Wurdack,-24.675833,-47.876944,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3869873","6","7707728","220","690","6683","3188558","3869874","3869873",Miconia cinerascens var. robusta Wurdack,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,robusta,VARIETY,ACCEPTED,1998-02-01T00:00:00Z,NA,NA,São Paulo,"1995","10","19",1995-10-19T00:00:00Z,2019-08-20T13:19:00Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:91877,"488",Propriedade de Antônio Povinski,Pariquera-Açu,UEC - Herbário da Universidade Estadual de Campinas,"1089046400",pt,UEC,BRA:UNICAMP:UEC:91877,Collection,"91877","Ivanauskas, NM",UNICAMP,Universidade Estadual de Campinas,"flor, Árvore de 4 m, flores em botão. Floresta Atlântica.","Goldenberg, R",Miconia cinerascens var. robusta Wurdack,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.386111,-22.888889,"1089037388",Miconia cinerascens var. cinerascens,-22.888889,-46.386111,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:52Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7932516","6","7707728","220","690","6683","3188558","3869874","7932516",Miconia cinerascens var. cinerascens,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,cinerascens,VARIETY,ACCEPTED,2012-01-01T00:00:00Z,"1750","50",Minas Gerais,"1995","11","25",1995-11-25T00:00:00Z,2019-08-20T13:19:00Z,2021-04-08T12:43:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:79560,"22","Vila de Monte Verde, Trilha do Pico Sela, Sítio.",Camanducaia,UEC - Herbário da Universidade Estadual de Campinas,"1089037388",pt,UEC,BRA:UNICAMP:UEC:79560,Collection,"79560","Papp, MG; Oishi, C",UNICAMP,Universidade Estadual de Campinas,Porte arbóreo. Mata de altitude.,"Caddah, MK",Miconia cinerascens var. cinerascens,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
