X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,identifiedBy,name,elevation,elevationAccuracy,continent,collectionKey,occurrenceRemarks,gadm,institutionKey,habitat,higherGeography,georeferenceProtocol,eventRemarks,higherClassification,otherCatalogNumbers,fieldNotes,verbatimEventDate,institutionID,taxonID,datasetID,identificationID,typeStatus,nomenclaturalCode,organismID,locationID,accessRights,collectionID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,individualCount,coordinateUncertaintyInMeters,references,georeferencedBy,http...unknown.org.recordId,georeferenceVerificationStatus,rights,startDayOfYear,http...unknown.org.recordEnteredBy,georeferenceSources,fieldNumber,verbatimLocality,preparations,previousIdentifications,infraspecificEpithet,dynamicProperties,reproductiveCondition,county,nomenclaturalStatus,bibliographicCitation,identificationRemarks,verbatimElevation,endDayOfYear,lifeStage,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typifiedName,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,informationWithheld,created,associatedSequences,georeferencedDate,recordedByIDs.type,recordedByIDs.value,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.333333,-21.866667,"2452892667",Eugenia brevistyla D.Legrand,-21.866667,-47.333333,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,2017-10-01T00:00:00Z,São Paulo,"1994","3","21",1994-03-21T00:00:00Z,2019-11-21T13:11:22Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:321783,"31411",Reserva Estadual de Águas da Prata,Águas da Prata,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452892667",pt,SP,BRA:IBT:SP:321783,Collection,"321783","Martins, AB; et al.",Instituto de Botânica,Instituto de Botânica,"Giaretta, A",Eugenia brevistyla D.Legrand,"1120","0",NA,ef48401a-d9e5-467c-b40a-0146618d38de,NA,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.88775,-24.622917,"2452883467",Eugenia brevistyla D.Legrand,-24.622917,-47.88775,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:13Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,2017-10-01T00:00:00Z,São Paulo,"1994","9","5",1994-09-05T00:00:00Z,2020-07-06T13:52:16Z,2021-04-12T14:22:13Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:306764,"14",Estação Experimental do IAC. Beira da Rodovia Regis Bittencourt,Pariquera-Açu,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452883467",pt,SP,BRA:IBT:SP:306764,Collection,"306764","Bastos, EB; Sanches, CD; Gorenstein, MR; Hoffmann, JRR; Ferreira, VF",Instituto de Botânica,Instituto de Botânica,"Giaretta, A",Eugenia brevistyla D.Legrand,NA,NA,NA,ef48401a-d9e5-467c-b40a-0146618d38de,NA,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.9256,-24.3878,"1090582319",Eugenia brevistyla D.Legrand,-24.3878,-47.9256,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,2012-06-24T00:00:00Z,São Paulo,"1994","11","24",1994-11-24T00:00:00Z,2020-11-23T14:39:08Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:55574,"731","Parque Estadual Intervales-Base Saibadela, trilha do Quilombo",Sete Barras,IAC - Herbário do Instituto Agronômico de Campinas,"1090582319",pt,IAC,BRA:IAC:IAC:55574,Collection,"55574",R.J. Almeida-Scabbia,IAC,Instituto Agronômico de Campinas,M.E.G. Sobral,Eugenia brevistyla D.Legrand,NA,NA,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,"coordenadas do material: 24°14#?#8""S, 48°4#?#50""W",NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.288889,-21.469444,"1872034957",Eugenia brevistyla D.Legrand,-21.469444,-47.288889,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,2018-01-01T00:00:00Z,São Paulo,"1994","11","10",1994-11-10T00:00:00Z,2021-03-01T19:36:14Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:81764,"6461",Estrada para a Cachoira Itambé.,Cássia dos Coqueiros,UEC - Herbário da Universidade Estadual de Campinas,"1872034957",pt,UEC,BRA:UNICAMP:UEC:81764,Collection,"81764","Tozzi, AMGA; Sciamarelli, A",UNICAMP,Universidade Estadual de Campinas,"Giaretta, A",Eugenia brevistyla D.Legrand,NA,NA,NA,a995cf02-345c-46db-8674-3415572615a6,"Árvore, 3-4 m. Frutos imaturos verdes, passando a amarelo avermelhado.; Mata mesófila.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.816667,-23.333333,"1089036687",Calycorectes australis D.Legrand,-23.333333,-44.816667,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:52Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3178267","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Calycorectes,australis,SPECIES,SYNONYM,EN,NA,São Paulo,"1993","11","10",1993-11-10T00:00:00Z,2021-03-01T19:36:02Z,2021-04-08T12:43:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:78550,"29253","Próximo à margem do Rio da Fazenda, Picinguaba.",Ubatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089036687",pt,UEC,BRA:UNICAMP:UEC:78550,Collection,"78550","Leite, EC; et al.",UNICAMP,Universidade Estadual de Campinas,NA,Calycorectes australis D.Legrand,NA,NA,NA,a995cf02-345c-46db-8674-3415572615a6,Árvore.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"1089020712",Calycorectes australis D.Legrand,-23.366667,-44.8,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:52Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3178267","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Calycorectes,australis,SPECIES,SYNONYM,EN,1991-12-12T00:00:00Z,São Paulo,"1991","11","26",1991-11-26T00:00:00Z,2021-03-01T19:36:02Z,2021-04-08T12:43:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:56854,"2413",Picinguaba. Margens do rio da Fazenda.,Ubatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089020712",pt,UEC,BRA:UNICAMP:UEC:56854,Collection,"56854","Sanchez, M; Pedroni, F",UNICAMP,Universidade Estadual de Campinas,Graziela,Calycorectes australis D.Legrand,NA,NA,NA,a995cf02-345c-46db-8674-3415572615a6,"Árvore n. 594 com 12m de alt., com botões e flores brancas.; Mata atlântica de encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.93333,-24.25,"1260459557",Calycorectes australis D.Legrand,-24.25,-46.93333,"gass84,osiic,ambcol,inmafu",7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2021-04-13T10:49:47Z,2021-04-13T11:23:03Z,"168",90fd6680-349f-11d8-aa2d-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3178267","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Calycorectes,australis,SPECIES,SYNONYM,EN,2007-01-01T00:00:00Z,São Paulo,"1987","9","3",1987-09-03T00:00:00Z,NA,2021-04-13T11:23:03Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Missouri Botanical Garden,urn:catalog:MO:Tropicos:307976,Gentry 58865,"Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 2",NA,Tropicos,"1260459557",NA,MO,urn:catalog:MO:Tropicos:307976,PhysicalObject,"307976","Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco",MO,MOBOT,"F. F. Mazine, April",Calycorectes australis D.Legrand,"560",NA,SOUTH_AMERICA,NA,NA,NA,1be3aa67-8f90-4309-92f4-bd55426a8c09,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22105332",NA,NA,NA,ICNafp,NA,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15859,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,87-198,NA,NA,NA,NA,NA,NA,NA,No opinion,http://www.tropicos.org/Specimen/307976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.93333,-24.25,"1260462619",Calycorectes australis D.Legrand,-24.25,-46.93333,"gass84,osiic,ambcol,inmafu",7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2021-04-13T10:49:47Z,2021-04-13T11:22:13Z,"168",90fd6680-349f-11d8-aa2d-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3178267","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Calycorectes,australis,SPECIES,SYNONYM,EN,2007-01-01T00:00:00Z,São Paulo,"1987","9","3",1987-09-03T00:00:00Z,NA,2021-04-13T11:22:13Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Missouri Botanical Garden,urn:catalog:MO:Tropicos:308250,Gentry 58984,"Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 8",NA,Tropicos,"1260462619",NA,MO,urn:catalog:MO:Tropicos:308250,PhysicalObject,"308250","Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco",MO,MOBOT,"F. F. Mazine, April",Calycorectes australis D.Legrand,"560",NA,SOUTH_AMERICA,NA,NA,NA,1be3aa67-8f90-4309-92f4-bd55426a8c09,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22105332",NA,NA,NA,ICNafp,NA,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15859,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,87-204,NA,NA,NA,NA,NA,NA,NA,No opinion,http://www.tropicos.org/Specimen/308250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.968889,-24.0675,"1089023150",Calycorectes australis var. australis,-24.0675,-47.968889,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:55Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7330626","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Calycorectes,australis,VARIETY,SYNONYM,NA,NA,São Paulo,"1984","11","8",1984-11-08T00:00:00Z,2021-03-01T19:36:02Z,2021-04-08T12:43:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:59688,s.n.,"Parque Estadual de Carlos Botelho, próximo à estrdadas ou em clareiras.",São Miguel Arcanjo,UEC - Herbário da Universidade Estadual de Campinas,"1089023150",pt,UEC,BRA:UNICAMP:UEC:59688,Collection,"59688","Dias, AC",UNICAMP,Universidade Estadual de Campinas,NA,Calycorectes australis var. australis,NA,NA,NA,a995cf02-345c-46db-8674-3415572615a6,"Árvore 6m altura e 15cm ao nível do DAP; flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,australis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.924722,-24.169139,"1087720170",Eugenia brevistyla D.Legrand,-24.169139,-47.924722,"gass84,colmafu,inmano",e1278068-7d2d-44e0-8274-a46ae6ebf957,69e3ffff-c8fa-43a5-8d76-0c24261df2d7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:18Z,2021-04-08T12:17:25Z,"267",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,NA,São Paulo,NA,NA,NA,NA,2019-10-03T13:04:10Z,2021-04-08T12:17:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,BRA:UFSCAR:SORO:2622,"30126",P.E. Carlos Botelho,Sete Barras,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,"1087720170",pt,SORO,BRA:UFSCAR:SORO:2622,Collection,"2622","Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",UFSCar,Universidade Federal de São Carlos,NA,Eugenia brevistyla D.Legrand,NA,NA,NA,9351dbb9-194e-4cf3-8ad2-774ee7efc326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.552778,-24.108889,"1423908414",Eugenia brevistyla D.Legrand,-24.108889,-47.552778,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:23Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,NA,São Paulo,NA,NA,NA,NA,NA,2021-04-06T14:39:23Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1116801,"30126",Parcela permanente - Parque Estadual de Carlos Botelho Parque Estadual Carlos Botelho,Sete Barras,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1423908414",NA,RB,urn:catalog:JBRJ:RB:1116801,Physical Object,RB01116801,"V.C. Souza; et al",JBRJ,NA,NA,Eugenia brevistyla D.Legrand,"400","50",NA,NA,Árvore no. 8774,NA,NA,NA,NA,NA,NA,NA,RB 647892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
