"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","day","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"97","2020-08-20 20:40:03-03","UFSC","FLOR","42754","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureo-villosa","Leandra purpureo-villosa","Hoehne","Souza, M.L.; Baumgratz, J.F.A.","2010",NA,NA,"Verdi, M.; Gasper, A.L. de","2009","05","Brasil","Santa Catarina","Rio Rufino","Morro das Torres.","-49.86","-27.9","49º51'36''W","27º54'0''S","1432","1432","herbácea. Recebido de FURB Nº 13156.","FLOR0042754","2147","07",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-08-20 20:40:03-03","UFSC","FLOR","9440","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureo-villosa","Leandra purpureo-villosa","Hoehne","Souza, M.L.; Baumgratz, J.F.A.","2009",NA,NA,"Falkenberg, D.B.; Berry, P.E. & Plowman, T.","1985","01","Brasil","Paraná","Campo Largo",NA,"-49.5283012390137","-25.4585990905762",NA,NA,"1000","1000","arbustivo, 2m altura","FLOR0009440","2175","26",NA,NA,"Myrtales",NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA
"99","2020-08-20 20:40:03-03","UFSC","FLOR","9484","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureo-villosa","Leandra purpureo-villosa","Hoehne","Souza, M.L.; Baumgratz, J.F.A.","2009",NA,NA,"Falkenberg, D.B.; Berry, P.E. & Plowman, T.","1985","01","Brasil","Paraná","Campo Largo",NA,"-49.5283012390137","-25.4585990905762",NA,NA,"1000","1000","arbusto, 1,5m altura","FLOR0009484","2177","26",NA,NA,"Myrtales",NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA
"100","2020-08-20 14:57:50-03","UFSC","FLOR","53173","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureo-villosa","Leandra purpureo-villosa","Hoehne","Baumgratz, J.F.A.","2013","01","28","Baumgratz, J.F.A.; Berry, P.E.; Gomes, J.C. & Lima, H.C.","1985","01","Brasil","Rio de Janeiro","Nova Friburgo","Estrada para o Pico Nova Caledônia.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"árvore, flor botões verde-claros, pétalas alvas, filetes alvos, anteras levemente rosadas, eretas, com deiscência introrsa, 3m altura. ramos cilíndricos ou subcilíndricos, com pelos vinosos p/ápice; pecíolo com pelos vinosos; folhas","FLOR0053173","304","14",NA,NA,"Myrtales",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"101","2020-08-20 20:40:03-03","UFSC","FLOR","34237","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureo-villosa","Leandra purpureo-villosa","Hoehne","Souza, M.L.","1999",NA,NA,"Hagelund, K.","1979","02","Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"FLOR0034237","12669","10",NA,NA,"Myrtales",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"102","2020-08-20 20:40:03-03","UFSC","FLOR","16655","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureo-villosa","Leandra purpureo-villosa","Hoehne","Souza, M.L.; Baumgratz, J.F.A.","2009",NA,NA,"Falkenberg, D.B.","1986","11","Brasil","Santa Catarina","Blumenau","Fazenda Faxinal (Florestal R. H. Ltda.), próximo do rio Garcia (via Lajeado Alto, Guabiruba).","-49.0661010742188","-26.9193992614746",NA,NA,"700","700","arbusto, flor em botão, 1m altura","FLOR0016655","3831","13",NA,NA,"Myrtales",NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"103","2020-08-20 20:40:03-03","UFSC","FLOR","34150","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureo-villosa","Leandra purpureo-villosa","Hoehne","Souza, M.L.","2004",NA,NA,"Souza, M.L.; Lopes, I.L.","1993","01","Brasil","Santa Catarina","Rancho Queimado","BR-282, próximo da entrada para Taquaras no sentido Lages-Florianópolis (em frente ao morro da antena telefônica).","-49.0217018127441","-27.6725006103516",NA,NA,NA,NA,"arbusto, pétalas e filetes brancos, anteras amarelas, 1,5m altura. Abundante.","FLOR0034150","1313","18",NA,NA,"Myrtales",NA,NA,"17361","auto",NA,NA,NA,NA,NA,NA
"104","2021-03-04 15:44:58-03","IF","SPSF","17074","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa",NA,NA,NA,NA,NA,"J.B.Baitello","1994","03","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"612","30",NA,"Magnoliophyta","Myrtales","América do Sul",NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA
"105","2021-03-04 15:44:58-03","IF","SPSF","12019","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne",NA,NA,NA,NA,"M.J.Robim","1988","03","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"570","15",NA,"Magnoliophyta","Myrtales","América do Sul",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA
"106","2014-12-02 11:41:37-02","CAS","CAS-BOT","412314","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureo-villosa","Leandra purpureo-villosa","Hoehne","M. Reginato",NA,NA,NA,"Almeda, F.; Martins, A. B.; Fritsch, P. W.; Aranha Filho, J. L.M.; Bush, C.; Belinello, R.","2009","3","Brazil","Santa Catarina",NA,"Municipio Urubici. 30 km east of Urubici on the road to Grão Pará. Serra do Corvo Branco.","-49.36847","-28.05447","49.36847° W","28.05447° S","1130",NA,"Shrub 0.5 m tall. Petals reflexed, white. Anthers erect, pink. Mature berries purplish black. Uncommon.",NA,"9850",NA,NA,"Magnoliophyta","Myrtales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"107","2014-12-02 11:40:07-02","CAS","CAS-BOT","412313","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureo-villosa","Leandra purpureo-villosa","Hoehne","M. Reginato",NA,NA,NA,"Almeda, F.; Martins, A. B.; Fritsch, P. W.; Aranha Filho, J. L.M.; Bush, C.; Belinello, R.","2009","3","Brazil","Rio de Janeiro",NA,"Municipio Nova Friburgo. Distrito de Mury. Serra dos Orgãos. Estrada da Torre Repetidora (the Sistema Brasileiro Televisão TV tower) south of Nova Friburgo on an unnamed peak west of Pico da Caledônia.","-42.5736","-22.35947","42.5736° W","22.35947° S","1420","1847","Shrub to 2 m tall. Berries green then pink and maturing to dark purple. Uncommon.",NA,"9741",NA,NA,"Magnoliophyta","Myrtales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"108","2019-11-21 10:09:54-03","IBt","SP","68353","S","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Reginato, M","2013","01",NA,"Bockermann, W","1951","03","Brasil","Rio de Janeiro","Itatiaia","Macieiras","-44.5633010864258","-22.4960994720459",NA,NA,"1600","1900",NA,NA,"53","06",NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"109","2019-11-21 10:09:54-03","IBt","SP","139087","S","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Reginato, M","2010",NA,NA,"Eiten, G; Eiten, LT","1966","07","Brasil","Rio de Janeiro","Resende","Parque Nacional do Itatiaia, South face of Mt. Itatiáia. Along road west of television relay tower, east of head of main valley of Rio Itatiáia. Primary forest 15m tall with open canopy. Soil with humus layer 4-6dm deep, below this mineral soil is li","-44.4467010498047","-22.468900680542",NA,NA,NA,NA,NA,NA,"7738","31",NA,NA,NA,NA,NA,"36089","auto",NA,NA,NA,NA,NA,NA
"110","2019-11-21 10:09:54-03","IBt","SP","42843","S","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Souza, MLD; Baumgratz, JF","2005",NA,NA,"Hashimoto, G","1940","05","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"215","10",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"111","2019-11-21 10:09:54-03","IBt","SP","226747","S","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Souza, MLD; Baumgratz, JF","2005",NA,NA,"Robim, MJ","1988","03","Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"570","15",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"112","2019-11-21 10:09:54-03","IBt","SP","311189","S","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Souza, MLD; Baumgratz, JF","2005",NA,NA,"Ferretti, A; Vanini, A; Nave, AG; Peneireiro, FM; Rodrigues, RR; Souza, VC; et al.","1996","12","Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar - Núcleo Cunha - Trilha da Barra do Rio, ao longo do rio Paraibuna","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"35","12",NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"113","2019-11-21 10:09:54-03","IBt","SP","327171","S","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Souza, MLD; Baumgratz, JF","2005",NA,NA,"Baitello, JB","1994","03","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Pedreira e arredores","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"612","30",NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"114","2019-11-21 10:09:54-03","IBt","SP","302974","S","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Souza, MLD; Baumgratz, JF","2005",NA,NA,"Macias, L; Goldenberg, R; Koch, I; Árbocz, GF; Belinello, R","1996","05","Brasil","São Paulo","Piquete","Marfem da estrada para São Francisco dos Campos","-45.1699981689453","-22.6100006103516",NA,NA,NA,NA,NA,NA,"96-138","25",NA,NA,NA,NA,NA,"13434","auto",NA,NA,NA,NA,NA,NA
"115","2019-11-21 10:09:54-03","IBt","SP","78211","S","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Souza, MLD; Baumgratz, JF","2005",NA,NA,"Kuhlmann, M","1948","11","Brasil","São Paulo","Salesópolis","Boracéa","-45.8400001525879","-23.5300006866455",NA,NA,"850","850",NA,NA,"1724","27",NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"116","2019-11-21 10:09:54-03","IBt","SP","56409","S","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Souza, MLD; Baumgratz, JF","2005",NA,NA,"Handro, O","1957","11","Brasil","São Paulo","Salesópolis","Próximo do Rio Claro. Mata","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"742","21",NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"117","2019-11-21 10:09:54-03","IBt","SP","7530","S","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Hoehne, FC","1922",NA,NA,"Lemos, D","1921","11","Brasil","São Paulo","Santo André","Alto da Serra, Mata da Estação Biológica","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Arbusto 2-3 m alt.","SP001159","s.n.","08","SP001159",NA,NA,NA,NA,"27258","auto",NA,"Holotype",NA,NA,NA,NA
"118","2019-11-21 10:09:54-03","IBt","SP","256705","S","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Souza, MLD; Baumgratz, JF","2005",NA,NA,"Dorta, RO; Chiea, SAC","1992","11","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar. Calçada do Lorena, setor A","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,"9","12",NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"119","2021-02-18 08:31:01-03","IBt","SP","4780","S","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Souza, MLD; Baumgratz, JF","2005",NA,NA,"Loefgren, A","1896","12","Brasil","São Paulo","São Francisco","Capoeira.","-50.689998626709","-20.3500003814697",NA,NA,NA,NA,"Arbusto 1,5m alt., parte superior viscosa, fl. alvas, anteras purpureas.",NA,"CGG3439","26",NA,NA,NA,NA,NA,"9856","auto",NA,NA,NA,NA,NA,NA
"120","2021-02-18 08:31:01-03","IBt","SP","4758","S","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Souza, MLD; Baumgratz, JF","2005",NA,NA,"Loefgren, A","1896","12","Brasil","São Paulo","São Francisco","Capoeira.","-50.689998626709","-20.3500003814697",NA,NA,NA,NA,"Arbusto 1,5m alt., parte superior viscosa, fl. alvas, anteras purpureas.","SP006789","CGG3439","26","SP006789",NA,NA,NA,NA,"9856","auto",NA,NA,NA,NA,NA,NA
