"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","phylum","coordinatePrecision","geoFlag","individualCount","continentOcean","preparationType","previousCatalogNumber","order","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","sex"
"50","2020-09-23 10:36:02-03","E","E","119574","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis",NA,NA,NA,NA,NA,"Rodrigues, C.E.;","1996","02","14","BR",NA,NA,NA,NA,NA,NA,NA,"<a href=http://data.rbge.org.uk/herb/E00119574 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00119574",NA,NA,NA,"978",NA,NA,NA,NA,"E. Tropical South America","herbarium specimen of unspecif","BGBASE:175733",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-09-23 10:36:02-03","E","E","166472","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis",NA,NA,NA,NA,NA,"Rodrigues, C.E.; Silva, M.R.;","1993","05","22","BR","Sao Paulo",NA,NA,NA,NA,NA,NA,"<a href=http://data.rbge.org.uk/herb/E00166472 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00166472",NA,NA,NA,"466",NA,NA,NA,NA,"E. Tropical South America","herbarium specimen of unspecif","BGBASE:176243",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-09-23 10:36:02-03","E","E","167610","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis",NA,NA,NA,NA,NA,"Rodrigues, C.E.;","1995","10","25","BR","Sao Paulo",NA,NA,NA,NA,NA,NA,"<a href=http://data.rbge.org.uk/herb/E00167610 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00167610",NA,NA,NA,"847",NA,NA,NA,NA,"E. Tropical South America","herbarium specimen of unspecif","BGBASE:176489",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","3893245","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"S. G. Beck","1979","03","08","Bolivia","La Paz","Nor Yungas",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176609' target='other'> <mi>dwc_moreinfo</mi></a>","NY03893245","NY03893245_01","1850",NA,"404","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","807490","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","J. T. Mickel; L. G. Atehortúa",NA,NA,NA,"J. E. Leite","1941","01",NA,"Brazil","Rio Grande do Sul","Porto Alegre",NA,"-51.23","-30.0331",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=799615' target='other'> <mi>dwc_moreinfo</mi></a>","NY00807490","NY00807490_01",NA,NA,"2481","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","807441","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","R. C. Moran",NA,NA,NA,"W. W. Thomas","1999","02","06","Brazil","Bahia","Porto Seguro","Parque Nacional Monte Pascoal, 3 km S of entrance along road on N side of park.","-39.4133","-16.8633333",NA,NA,"Site: MP <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=686293' target='other'> <mi>dwc_moreinfo</mi></a>","NY00807441","NY00807441_01","50","50","12062","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","3893235","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"S. D. Knapp","1986","06","03","Peru","Amazonas","Bongará","8 km above Pedro Ruíz (Jazan) on Road to Pomacochas","-77.88","-5.92",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176599' target='other'> <mi>dwc_moreinfo</mi></a>","NY03893235","NY03893235_01","1500","1600","7545","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","02852630","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","R. C. Moran",NA,NA,NA,"P. H. Labiak E.","2015","06","04","Brazil","Rondônia","Ouro Preto do Oeste","Morro das Antenas da Embratel (rampa de vôo livre)","-62.222994","-10.733889",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3054424' target='other'> <mi>dwc_moreinfo</mi></a>","NY02852630","NY02852630_01","400","400","6175","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"58","2016-09-30 05:38:00-03","NY","NYBG","1281087","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis",NA,"J. Pereira",NA,NA,NA,"J. Pereira","2009","02","08","Brazil","Paraná","Campina Grande do Sul","Parque Estadual Pico Paraná. Morro Camapuã.","-48.87","-25.25",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1662853' target='other'> <mi>dwc_moreinfo</mi></a>","NY01281087","NY01281087_01","1000","1100","433","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","807446","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","J. T. Mickel",NA,NA,NA,"C. Jürgens","1903",NA,NA,"Brazil","Rio Grande do Sul",NA,"S. Cruz.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=799281' target='other'> <mi>dwc_moreinfo</mi></a>","NY00807446","NY00807446_01",NA,NA,"6c","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","03790636","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"S. R. Hill","2007","04","14","Bolivia","Santa Cruz","Florida","Along gravel road from the Samaipata - Santa Cruz highway to ‘El Fuerte’ archaeological site, steep northwest-facing rocky slopes below summit. 4.75 km (by air) east of southeast from center of Samaipata","-63.8303","-18.1786",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4069417' target='other'> <mi>dwc_moreinfo</mi></a>","NY03790636","NY03790636_01","1721",NA,"37374","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","807473","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","J. T. Mickel",NA,NA,NA,"T. S. dos Santos","1970","04","20","Brazil","Bahia",NA,"Uruçuca / Ubaitaba.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=799585' target='other'> <mi>dwc_moreinfo</mi></a>","NY00807473","NY00807473_01",NA,NA,"754","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","2554085","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"A. M. Amorim","2004","12","09","Brazil","Bahia","Arataca","Serra da Lontras, ca. de 7 km no ramal que liga o povoado de Itatinguí à Serra das Lontras.","-39.4081","-15.2028",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2808730' target='other'> <mi>dwc_moreinfo</mi></a>","NY02554085","NY02554085_01",NA,NA,"4462","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","3893228","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"R. Vásquez Martínez","2004","08","22","Peru","Pasco","Oxapampa","Dist. Huancabamba, P.N. Yanachaga-Chemillén, Sector Quebrada Yanachaga. Bosque primario cerca a la quebrada Yanachaga.","-75.4819","-10.3958",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176592' target='other'> <mi>dwc_moreinfo</mi></a>","NY03893228",NA,"2265",NA,"30368","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","306340","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","R. C. Moran",NA,NA,NA,"M. H. Nee","1998","04","11","Bolivia","Santa Cruz","Florida","Along road from Mairana to Yunga de Mairana, 5.3 km (by road) NE of center of Mairana.","-63.95","-18.1",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=686287' target='other'> <mi>dwc_moreinfo</mi></a>","NY00306340","NY00306340_01","1700","1700","48999","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","2554082","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"Collector unspecified",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2808727' target='other'> <mi>dwc_moreinfo</mi></a>","NY02554082","NY02554082_01",NA,NA,"s.n.","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","3893176","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"J. H. Hart","1891",NA,NA,"Trinidad and Tobago",NA,NA,"Trinidad. Maracas",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176540' target='other'> <mi>dwc_moreinfo</mi></a>","NY03893176","NY03893176_01",NA,NA,"5943","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","3893211","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"E. M. Zardini","1989","05","28","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú, 10 km S of Melgarejo on the road to the Antena","-56.25","-25.92",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176575' target='other'> <mi>dwc_moreinfo</mi></a>","NY03893211","NY03893211_01",NA,NA,"12344","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","2554060","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"V. H. Lindtner",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2808660' target='other'> <mi>dwc_moreinfo</mi></a>","NY02554060","NY02554060_01",NA,NA,"3k","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","686652","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","J. T. Mickel",NA,NA,NA,"A. M. Amorim","2003","07","17","Brazil","Bahia","Jussari","RPPN Serra do Teimoso, Rod. Jussari-Palmira, entre ca. 7.5 km de Jussari, Fazenda Teimoso.","-39.5388889","-15.1619444",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=836977' target='other'> <mi>dwc_moreinfo</mi></a>","NY00686652","NY00686652_01","641","641","3796","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","3893173","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"G. S. Jenman",NA,NA,NA,"Trinidad and Tobago",NA,NA,"Trinidad.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176537' target='other'> <mi>dwc_moreinfo</mi></a>","NY03893173","NY03893173_01",NA,NA,"s.n.","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","3893191","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"J. A. Steyermark","1967","07","23","Venezuela","Falcón",NA,"SIERRA DE SAN LUIS: Montaña de Paraguariba, faldas boscosas a lo largo del río abajo el salto, entre el Hotel Parador y Curimagua, al Este del Hotel Parador.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176555' target='other'> <mi>dwc_moreinfo</mi></a>","NY03893191","NY03893191_01","1300",NA,"99477","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","3893305","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis phyllitidis","(L.) Sw.",NA,NA,NA,NA,"M. A. Torres","1958","10","30","Argentina","Misiones","San Pedro",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176669' target='other'> <mi>dwc_moreinfo</mi></a>","NY03893305","NY03893305_01",NA,NA,"10","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales","phyllitidis",NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","3893178","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"Collector unspecified","1889","06",NA,"Trinidad and Tobago",NA,NA,"Trinidad.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176542' target='other'> <mi>dwc_moreinfo</mi></a>","NY03893178","NY03893178_01",NA,NA,"s.n.","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"74","2016-09-29 18:50:00-03","NY","NYBG","807463","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis",NA,NA,NA,NA,NA,"G. L. Webster","1986","12","04","Brazil","Rio Grande do Sul","Ibirubá","Remnant Araucaria woods 7-8km E of Ibirubá.","-53.02","-28.67",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=799334' target='other'> <mi>dwc_moreinfo</mi></a>","NY00807463","NY00807463_01","400","400","25879","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","807494","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","J. T. Mickel",NA,NA,NA,"K. Lems","1964","03","09","Brazil","Rio de Janeiro",NA,"Guanabara - Forests near Alto da Boa Vista. Banks along the Estrada do Redentor. Floresta da Tijuca.","-43.245505","-22.956326",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=799620' target='other'> <mi>dwc_moreinfo</mi></a>","NY00807494","NY00807494_01",NA,NA,"s.n.","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","2554063","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"P. H. Labiak E.","2011","01","20","Brazil","Goiás","Pirenópolis","Fazenda Vagafogo.","-48.995","-15.822",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2808663' target='other'> <mi>dwc_moreinfo</mi></a>","NY02554063","NY02554063_01","800",NA,"5306","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","3893169","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"J. H. Hart",NA,NA,NA,"Trinidad and Tobago",NA,NA,"Trinidad. Caroni",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176533' target='other'> <mi>dwc_moreinfo</mi></a>","NY03893169","NY03893169_01",NA,NA,"6338","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","3893177","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"A. Fendler","1877",NA,NA,"Trinidad and Tobago",NA,NA,"Trinidad.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176541' target='other'> <mi>dwc_moreinfo</mi></a>","NY03893177","NY03893177_01",NA,NA,"30","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","807439","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","P. J. Edwards",NA,NA,NA,"R. M. Harley","1977","01","13","Brazil","Bahia",NA,"Parque Nacional de Monte Pascoal. On NW side of Monte Pascoal at low altitude, between IBDF field hut and gates of the Parque Nacional.","-39.42","-16.88",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=799266' target='other'> <mi>dwc_moreinfo</mi></a>","NY00807439","NY00807439_01","100","200","17895","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","3893206","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"J. L. Clark","2005","03","31","Ecuador","Zamora-Chinchipe","Chinchipe","Ca., 13 km W of Zumba on road to Amaluza.","-79.1711","-4.8817",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176570' target='other'> <mi>dwc_moreinfo</mi></a>","NY03893206",NA,"1800",NA,"8970","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","3893298","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis phyllitidis","(L.) Sw.",NA,NA,NA,NA,"C. J. Rothfels","2010","02","28","Ecuador","Zamora-Chinchipe",NA,"Old Loja-Zamora road between Sabanilla and Zamora.","-79.0119","-4.02381",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176662' target='other'> <mi>dwc_moreinfo</mi></a>","NY03893298",NA,"1313",NA,"3621","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales","phyllitidis",NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","875392","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","J. T. Mickel",NA,NA,NA,"B. M. T. Walter","1989","03","21","Brazil","Goiás","Vianópolis",NA,"-48.5417","-16.7578",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=963281' target='other'> <mi>dwc_moreinfo</mi></a>","NY00875392","NY00875392_01",NA,NA,"178","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","875408","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","J. T. Mickel",NA,NA,NA,"H. S. Irwin","1972","01","16","Brazil","Goiás","Corumbá de Goiás","Serra dos Pirineus, ca. 20 km E. of Pirenópolis","-48.7633333","-15.85",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=963402' target='other'> <mi>dwc_moreinfo</mi></a>","NY00875408","NY00875408_01","1000","1000","34368","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","2554086","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"Wilkes Expedition","1838",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2808731' target='other'> <mi>dwc_moreinfo</mi></a>","NY02554086","NY02554086_01",NA,NA,"s.n.","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"85","2021-03-15 16:37:00-03","NY","NYBG","875418","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","C. V. Morton; D. B. Lellinger",NA,NA,NA,"H. S. Irwin","1964","09","13","Brazil","Distrito Federal","Brasília","ca. 55 km. E. of Brasília, on rd. to Planaltina.","-47.55","-15.53",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=963432' target='other'> <mi>dwc_moreinfo</mi></a>","NY00875418","NY00875418_01","700","1000","6198","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"86","2016-09-30 18:31:00-03","NY","NYBG","720378","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis",NA,NA,NA,NA,NA,"R. Y. Hirai","2012","01","21","Brazil","Distrito Federal",NA,"Mun. Sobradinho, DF-201, ca. do km 2 da DF-205, Pedreira, próximo do Córrego Ribeirão","-47.95925","-15.5117",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2500371' target='other'> <mi>dwc_moreinfo</mi></a>","NY00720378","NY00720378_01","797",NA,"721","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"87","2021-03-15 16:37:00-03","NY","NYBG","3893271","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"R. S. Williams","1902","02","24","Bolivia","La Paz","Franz Tamayo",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176635' target='other'> <mi>dwc_moreinfo</mi></a>","NY03893271","NY03893271_01","1463",NA,"1361","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"88","2021-03-15 16:37:00-03","NY","NYBG","807483","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","J. T. Mickel",NA,NA,NA,"J. N. Rose","1915","07",NA,"Brazil","Rio de Janeiro",NA,"On Corcovado.","-43.212076","-22.951842",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=799604' target='other'> <mi>dwc_moreinfo</mi></a>","NY00807483","NY00807483_01",NA,NA,"21254","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"89","2021-03-15 16:37:00-03","NY","NYBG","807454","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","J. T. Mickel",NA,NA,NA,"Martii Herbar. Florae Brasil.","1841",NA,NA,"Brazil","Rio de Janeiro",NA,"Prov. Sebastianopolit.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=799310' target='other'> <mi>dwc_moreinfo</mi></a>","NY00807454",NA,NA,NA,"360","Pteridophyta",NA,NA,NA,"South America","sheet",NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
