"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2300","2019-08-20 10:12:40-03","UNICAMP","UEC","6573","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorffii","(Kunth) H.S.Irwin & Barneby","Hervêncio, P","1997","07",NA,"Irwin, HS; Maxwell, H; Wasshausen, DC","1968","01","18","Brazil","Goiás","Niquelândia","Roadside. 15km N, of Corumbá de Goiás on road to Niquelândia, in valley of Rio Corumbá. Sandy cerrado slope.","-48.4597015380859","-14.4738998413086","74171","Stems initially erect, later arching, and finally horizontal. Corola yellow. Fruit brown - violet.","UEC145206","auto","18801",NA,NA,NA,"Magnoliopsida",NA,"langsdorffii",NA,NA,"1150","1150",NA,NA,NA,NA,NA,NA,NA
"2301","2019-08-20 10:12:40-03","UNICAMP","UEC","6580","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Hervêncio, P","2001",NA,NA,"Ribeiro, JF","1977","05",NA,"Brazil","Goiás","Planaltina","em cerrado do CPAC - EMBRAPA","-47.614200592041","-15.4527997970581","61159",NA,"UEC145104","auto","9825",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2302","2019-08-20 10:12:40-03","UNICAMP","UEC","6582","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Hervêncio, P","1997","07",NA,"Ribeiro, JF","1977","05",NA,"Brazil","Goiás","Planaltina","em cerrado do CPAC - EMBRAPA","-47.614200592041","-15.4527997970581","61159",NA,"UEC145117","auto","9470",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2303","2019-08-20 10:12:40-03","UNICAMP","UEC","6572","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Hervêncio, P","1997","07",NA,"Shepherd, GJ; Tamashiro, JY; Salgado, PR; Andrade, JB","1978","04","22","Brazil","Mato Grosso","Barra do Garças","Estrada de B. do Garça - Cuiabá., A 107km de B. do Garça.","-52.2566986083984","-15.8900003433228","123012","Subarbusto até 1,50m.","UEC145143","auto","7546",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"500","500",NA,NA,NA,NA,NA,NA,NA
"2304","2019-08-20 10:12:40-03","UNICAMP","UEC","44450","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip",NA,NA,NA,NA,"Oliveira Filho, AT","1985","02","12","Brazil","Mato Grosso","Chapada dos Guimarães","Campo rupestre.","-55.749698638916","-15.460599899292","107042","Subarbusto ca 0,5m altura. Flores amarelas.","UEC145207","auto","263",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305","2019-08-20 10:12:37-03","UNICAMP","UEC","114720","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Souza, AO","2017","03","15","Souza, VC; Souza, JP; Astorino, A; Rezende, MM","1997","04","24","Brazil","Mato Grosso","Peixoto de Azevedo","Cachoeirinha Rio Peixoto (BR 080), Cerca de 63 km de Matupá em direção ao Rio Xingu. Gleba Leonislândia. &nf;Encrave de savana arborizada em área florestada.","-54.9796981811523","-10.2230997085571","259886","Erva ereta, flores amarelas.","UEC133097","auto","15600",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306","2019-08-20 10:12:37-03","UNICAMP","UEC","119753","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Escobar, NAG","2016","07",NA,"Rodrigues, RS; Flores, AS","2001","04","11","Brazil","Mato Grosso do Sul","Bandeirantes","BR 163, A 70 km após Campo Grande, em direção a Rio Verde do Mato Grosso do Sul. &nf;Cerrado.","-54.363899230957","-19.9178009033203","50915","Arbusto, 1,0 m de altura, frutos maduros.","UEC127329","auto","1108",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2307","2019-08-20 10:12:37-03","UNICAMP","UEC","119706","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Souza, AO","2017","03","15","Rodrigues, RS; Flores, AS","2001","04","11","Brazil","Mato Grosso do Sul","Campo Grande","Cerrado.","-54.6464004516602","-20.4428005218506","161190","Arbusto ereto, 0,8 m altura. Flores amarelas.","UEC133090","auto","1100",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2308","2019-08-20 10:12:40-03","UNICAMP","UEC","119652","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii latistipula","(Benth.) G.P.Lewis","Rando, JG","2013","12",NA,"Rodrigues, RS; Flores, AS","2001","04","11","Brazil","Mato Grosso do Sul","Campo Grande","Rodovia BR 163, 7 km da cidade, em dir. a Rio Verde do Mato Grosso do Sul. &nf;Cerrado alterado.","-54.6464004516602","-20.4428005218506","161190","Subarbusto ereto, 0,5 m de altura, flores amarelas e frutos.","UEC037282","auto","1093",NA,NA,NA,"Magnoliopsida",NA,"latistipula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2309","2019-08-20 10:12:40-03","UNICAMP","UEC","6601","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Hervêncio, P","1997","07",NA,"Hatschbach, G","1971","01","23","Brazil","Mato Grosso do Sul","Sidrolândia","Santa Fé, cerrado aberto.","-54.9613990783691","-20.9319000244141","73119","Flor amarela, 70cm de altura.","UEC145138","auto","26050",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2310","2021-03-01 16:30:11-03","UNICAMP","UEC","119726","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Souza, AO","2017","03","15","Flores, A; Schütz Rodrigues, R","2001","04","09","Brazil","Mato Grosso do Sul","Três Lagoas","BR 262, km 64, em dir. a Campo Grande.","-51.6782989501953","-20.7511005401611","150618","Subarbusto ereto, flores amarelas.; Cerrado.","UEC134228","auto","516",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"UEC134228",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2311","2019-08-20 10:12:40-03","UNICAMP","UEC","23226","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii brevipes","(Benth.) H.S.Irwin & Barneby","Tamashiro, JY","1984","08",NA,"Válio, IFM","1960","03",NA,"Brazil","Mato Grosso do Sul","Três Lagoas","Cerrado.","-51.6782989501953","-20.7511005401611","150618","Arbusto com flores amarelas.","UEC145192","auto","57",NA,NA,NA,"Magnoliopsida",NA,"brevipes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2312","2021-03-01 16:30:11-03","UNICAMP","UEC","175194","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Escobar, NAG","2016","07",NA,"Silva, JS; Shimizu, GH","2011","03","14","Brazil","Mato Grosso do Sul","Três Lagoas","Residencial Santa Júlia, próximo as residências. 311 msm&nf;20.4640&nf;51.4028.","-51.6782989501953","-20.7511005401611","150618","Subarbusto com 60 cm de altura. Frutos imaturos verdes.; Cerrado.","UEC021805","auto","953",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"UEC021805",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2313","2019-08-20 10:12:40-03","UNICAMP","UEC","42725","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorffii","(Kunth) H.S.Irwin & Barneby","Tamashiro, JY","1983","10",NA,"Carvalho, DA","1983","02","17","Brazil","Minas Gerais","Alpinópolis","cerrado","-46.3880996704102","-20.8635997772217","22010","Erva, 0,9 altura.","UEC145159","auto","s.n.",NA,NA,NA,"Magnoliopsida",NA,"langsdorffii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2314","2019-08-20 10:12:40-03","UNICAMP","UEC","6577","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Hervêncio, P","1997","07",NA,"Martins, FR","1975","04","08","Brazil","Minas Gerais","Alpinópolis","Furnas (Faz. Salto), em campo rupestre.","-46.3880996704102","-20.8635997772217","22010","arbusto, 0,40m, flores amarelas.","UEC145153","auto","197",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"960","1030",NA,NA,NA,NA,NA,NA,NA
"2315","2019-08-20 10:12:40-03","UNICAMP","UEC","149728","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip",NA,NA,NA,NA,"Kinoshita, LS; Martins, AB; Galvão, JC; Aranha, JLM; Silveira, MF; Caseli, CC","2008","11","06","Brazil","Minas Gerais","Capitólio","S.B. da Gloria mata do engenho","-46.0499992370605","-20.6152992248535","29474","Erva , flores amarelas","UEC145106","auto","08/473",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"700","700",NA,NA,NA,NA,NA,NA,NA
"2316","2019-08-20 10:12:40-03","UNICAMP","UEC","35047","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorffii","(Kunth) H.S.Irwin & Barneby",NA,NA,NA,NA,"Leitão Filho, HF; Semir, J; Tozzi, AMGA","1983","12","09","Brazil","Minas Gerais","Carrancas","Cachoeira da Fumaça e Serra de Carrancas","-44.6425018310547","-21.4874992370605","21143","Arbusto até 70cm, crescendo entre pedras próximo de rio.","UEC145157","auto","15455",NA,NA,NA,"Magnoliopsida",NA,"langsdorffii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2317","2019-08-20 10:12:40-03","UNICAMP","UEC","135199","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Souza, AO","2017","03","15","Simões, AO; Belinello, R; Matsumoto, K; Singer, RB","1998","11","13","Brazil","Minas Gerais","Carrancas","Serra do Moleque","-44.6425018310547","-21.4874992370605","21143","Subarbusto, 25-30 cm, flores brancas.","UEC133182","auto","554",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2318","2019-08-20 10:12:37-03","UNICAMP","UEC","107309","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Souza, AO","2017","03","15","Filliettaz, AM; Belinello, R; Barbosa, AR; Koehler, S; Pansarin, ER; Faria, AD","1999","04","10","Brazil","Minas Gerais","Delfinópolis","Complexo do Claro., Em campo rupestre próximo à Cachoeira do Claro.","-46.8539009094238","-20.343900680542","41380","Arbusto de flores amarelas.","UEC133103","auto","59",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2319","2021-03-01 16:30:11-03","UNICAMP","UEC","185644","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Escobar, NAG","2016","07",NA,"Kinoshita, LS; Leite, FB; Simões, JC; Carreira, JYO; Vilarta, MR; Brito, VLG","2011","05","26","Brazil","Minas Gerais","Delfinópolis","Região da Serra da Canastra","-46.8539009094238","-20.343900680542","41380","Erva, 30cm de altura, corola amarela, com fruto legume","UEC116095","auto","11/232",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"UEC116095",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2320","2019-08-20 10:12:37-03","UNICAMP","UEC","110466","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Hervêncio, P","1997","07",NA,"Leitão Filho, HF","1992","12","08","Brazil","Minas Gerais","Diamantina","Estrada para Biribiri.","-43.6002998352051","-18.2493991851807","101169","Subarbusto até 40cm, flores amarelas.","UEC145095","auto","27870",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2321","2019-08-20 10:12:40-03","UNICAMP","UEC","61410","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Hervêncio, P","1997","07",NA,"Leitão Filho, HF; Tozzi, AMGA; Tamashiro, JY; Santos, FAM","1992","12","08","Brazil","Minas Gerais","Diamantina","Estrada para Biribiri., Campos rupestres/Mata ciliar.","-43.6002998352051","-18.2493991851807","101169","Subarbusto 0,5m, flores amarelas e botões.","UEC145132","auto","27408",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2322","2019-08-20 10:12:40-03","UNICAMP","UEC","45844","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Hervêncio, P","1997","07",NA,"Cavalcanti, TB; Menezes, NL; Semir, J; Chukr, NS; Mello-Silva, R","1986","02","23","Brazil","Minas Gerais","Diamantina","Estr. Cons. da Mata - Diamantina, km 184","-43.6002998352051","-18.2493991851807","101169","Plantas de até 1m de alt., crescando no brejo. Flores com pétalas amarelas e sépalas vináceas.","UEC145150","auto","9511",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2323","2019-08-20 10:12:40-03","UNICAMP","UEC","6706","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Hervêncio, P","2001",NA,NA,"Hatschbach, G; Barneby, RC","1978","01","24","Brazil","Minas Gerais","Diamantina","Lavrinha., Campo cerrado.","-43.6002998352051","-18.2493991851807","101169","Arbusto pouco ramoso, encosta pequeno morro.","UEC145090","auto","40885",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2324","2021-03-01 16:30:11-03","UNICAMP","UEC","31354","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii glauca","(Hassl.) H.S.Irwin & Barneby",NA,NA,NA,NA,"Furlan, A; Semir, J; Pirani, JR; Castro, NM","1980","07","19","Brazil","Minas Gerais","Gouveia","Fazenda Contagem ( de Everaldo Gonçalves).","-43.7407989501953","-18.4543991088867","37970","Arbusto 1,20m. Flores amarelas; cáliece, folhas e estames avermelhados. Planta com módulos radiculares.","UEC145209","auto","s.n.",NA,NA,NA,"Magnoliopsida",NA,"glauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2325","2019-08-20 10:12:40-03","UNICAMP","UEC","202335","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Escobar, NAG","2018","10",NA,"Moreira, JLA; Sartori, ALB; Koch, I; Mansano, VF; Belinello, R","1995","11","23","Brazil","Minas Gerais","Jaboticatubas",NA,"-43.7449989318848","-19.513599395752","31264",NA,"UEC177963","auto","431",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"UEC177963",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2326","2019-08-20 10:12:40-03","UNICAMP","UEC","6630","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorffii","(Kunth) H.S.Irwin & Barneby","Hervêncio, P","2001",NA,NA,"Semir, J; Sazima, M","1971","12","15","Brazil","Minas Gerais","Jaboticatubas","Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752","31264","Flor amarela. Planta ca. 30cm.","UEC145092","auto","613",NA,NA,NA,"Magnoliopsida",NA,"langsdorffii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2327","2019-08-20 10:12:40-03","UNICAMP","UEC","6627","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii brevipes","(Benth.) H.S.Irwin & Barneby","Hervêncio, P","2001",NA,NA,"Joly, AB; Semir, J","1972","11","03","Brazil","Minas Gerais","Jaboticatubas","Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752","31264","Semi decumbente. Flores amarelas.&nf;<strong>Obs.:</strong> O material está misturado. Além desse descrito anteriormente também há: <em>Chamaecrista desvauxii</em> (Collad.) Killip <em>var. langsdorfii</em> (Kunth ex Vogel) Irwin & Bar","UEC145073","auto","3544",NA,NA,NA,"Magnoliopsida",NA,"brevipes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2328","2019-08-20 10:12:40-03","UNICAMP","UEC","6629","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorffii","(Kunth) H.S.Irwin & Barneby","Hervêncio, P","2001",NA,NA,"Joly, AB; Giulietti, AM; Semir, J; Gemtchujnicov, I; Joly, AM; Martins, F","1972","03","05","Brazil","Minas Gerais","Jaboticatubas","Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752","31264","Subarbusto 20cm.","UEC145091","auto","1131",NA,NA,NA,"Magnoliopsida",NA,"langsdorffii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2329","2019-08-20 10:12:40-03","UNICAMP","UEC","6642","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Hervêncio, P","2001",NA,NA,"Semir, J; Sazima, M","1974","04","07","Brazil","Minas Gerais","Jaboticatubas","Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752","31264","Alt. 1m.","UEC145089","auto","4975",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2330","2019-08-20 10:12:40-03","UNICAMP","UEC","6637","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii malacophylla","(Vogel) H.S.Irwin & Barneby","Hervêncio, P","2001",NA,NA,"Joly, AB; Semir, J","1972","08","22","Brazil","Minas Gerais","Jaboticatubas","Km 120 ao longo da Rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752","31264","Decumbente, folhas glaucas.","UEC145109","auto","3238",NA,NA,NA,"Magnoliopsida",NA,"malacophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2331","2019-08-20 10:12:40-03","UNICAMP","UEC","6636","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii malacophylla","(Vogel) H.S.Irwin & Barneby","Hervêncio, P","2001",NA,NA,"Semir, J; Sazima, M","1974","04","07","Brazil","Minas Gerais","Jaboticatubas","Km 126 ao longo da Rodovia Lagoa Santa - Concição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752","31264","Rastejante.","UEC145107","auto","4973",NA,NA,NA,"Magnoliopsida",NA,"malacophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2332","2019-08-20 10:12:40-03","UNICAMP","UEC","61479","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorffii","(Kunth) H.S.Irwin & Barneby","Hervêncio, P","2001",NA,NA,"Leitão Filho, HF; Tozzi, AMGA; Tamashiro, JY; Santos, FAM","1992","12","07","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó., Nas proximidades da divisa do Parque rumo a Conceição do Mato Dentro (campos rupestres).","-43.7449989318848","-19.513599395752","31264","Erva ereta, corola amarela.","UEC145190","auto","27298",NA,NA,NA,"Magnoliopsida",NA,"langsdorffii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2333","2019-08-20 10:12:40-03","UNICAMP","UEC","23119","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorffii","(Kunth) H.S.Irwin & Barneby",NA,NA,NA,NA,"Leitão Filho, HF; Shepherd, GJ; Martins, FR","1980","12","09","Brazil","Minas Gerais","Lavras","Em cerrado, próximo à cidade.","-44.999698638916","-21.2453002929688","20044","Subarbusto até 30cm, flores amarelas. Em campo rupestre.","UEC145134","auto","11812",NA,NA,NA,"Magnoliopsida",NA,"langsdorffii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2334","2019-08-20 10:12:40-03","UNICAMP","UEC","41512","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Tamashiro, JY","1987","03",NA,"Carvalho, DA","1987","02","20","Brazil","Minas Gerais","Lavras","Serra da Bocaína / P. Bonito, Campo rupestre.","-44.999698638916","-21.2453002929688","20044","Subarbusto, flor amarela, 0,60m altura.","UEC145149","auto","s.n.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA
"2335","2019-08-20 10:12:40-03","UNICAMP","UEC","6571","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Hervêncio, P","2001",NA,NA,"Salgado, PR; Paulino, VT","1978","08","18","Brazil","Minas Gerais","Liberdade","Rod. Juiz de Fora a Caxambu.","-44.3196983337402","-22.0289001464844","19650","Nativo de pasto natural. Herbáceo, erecta.","UEC145075","auto","IZ494",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336","2019-08-20 10:12:40-03","UNICAMP","UEC","140664","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii glauca","(Hassl.) H.S.Irwin & Barneby","Cota, M","2014","11","12","Nakajima, JN; Koch, I","1996","12","13","Brazil","Minas Gerais","Passos","Entrada para a Represa de Furnas, Estrada Piumhi - Passos. Campo rupestre associado com cerrado.","-46.6096992492676","-20.718900680542","37279","Subarbusto ca. 1,5m. Cálice esverdeado. Corola amarelada. Frutos maduros marrom-escuro a avermelhados.","UEC125417","auto","2546",NA,NA,NA,"Magnoliopsida",NA,"glauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2337","2019-08-20 10:12:40-03","UNICAMP","UEC","54856","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Hervêncio, P","1997","07",NA,"Marcondes-Ferreira, W; Martins, AB; Semir, J; Queiroz, LP; Martins, EF; Miotto, STS; Silveira, L","1990","03","14","Brazil","Minas Gerais","Santa Bárbara","Caraça, caminho da gruta do Padre Caio.","-43.4152984619141","-19.959400177002","33136","Arbusto 1,2m, crescendo ente pedras, flores amarelas, frutos verde vináceo.","UEC145135","auto","226",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2338","2019-08-20 10:12:40-03","UNICAMP","UEC","54860","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Hervêncio, P","1997","07",NA,"Marcondes-Ferreira, W; Martins, AB; Semir, J; Queiroz, LP; Martins, EF; Miotto, STS; Silveira, L","1990","03","14","Brazil","Minas Gerais","Santa Bárbara","Colégio do Caraça., caminho da Cascatona.","-43.4152984619141","-19.959400177002","33136","Arbusto, 1m de altura, em campo próximo a mata, flores amarelas, frutos verdes a vináceos.","UEC145097","auto","242",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2339","2019-08-20 10:12:40-03","UNICAMP","UEC","6641","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Hervêncio, P","1997","07",NA,"Leitão Filho, HF; Shepherd, GJ; Stubblebine, WH","1978","12","13","Brazil","Minas Gerais","Santa Bárbara","Nativo em matas e campos da Serra do Caraça.","-43.4152984619141","-19.959400177002","33136","Subarbusto até 50cm, flores amarelas com pétala interna avermelhada no interior, frutos avermelhados.","UEC145193","auto","9669",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2340","2019-08-20 10:12:40-03","UNICAMP","UEC","6640","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Hervêncio, P","1997","07",NA,"Leitão Filho, HF; Shepherd, GJ; Stubblebine, WH","1978","12","13","Brazil","Minas Gerais","Santa Bárbara","Nativo em matas e campos da Serra do Caraça.","-43.4152984619141","-19.959400177002","33136","Subarbusto até 60cm, flores amarelas.","UEC145141","auto","9624",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2341","2019-08-20 10:12:40-03","UNICAMP","UEC","31336","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Hervêncio, P","2001",NA,NA,"Rossi, L; Pirani, JR; Cordeiro, I; Furlan, A","1981","01","12","Brazil","Minas Gerais","Santana do Riacho","Ao longo da Rod. BH - C. do Mato Dentro., Mãe D'Água (vale do Córrego Véu d Noiva).","-43.7144012451172","-19.1688995361328","26557","Subarbusto 1,5m. Flores amarelo-claro, frutos avermelhados.","UEC145108","auto","6994",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2342","2021-03-01 16:30:11-03","UNICAMP","UEC","157602","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii malacophylla","(Vogel) H.S.Irwin & Barneby","Rando, JG","2009","03","31","Souza, VC; Sakuragui, CM","1922","09","05","Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rodovia Belo Horizonte - Conceição do Mato Dentro, arredores do córrego 3 pontinhas. Mata ciliar.","-43.7144012451172","-19.1688995361328","26557","Erva rastejante; folhas cinza-claras; cálice verde-claro; corola e estames amarelos; estilete verde.","UEC015790","auto","1975",NA,NA,NA,"Magnoliopsida",NA,"malacophylla",NA,"UEC015790",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2343","2021-03-01 16:30:11-03","UNICAMP","UEC","194866","S","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii","(Collad.) Killip","Souza, AO","2017","03","15","Rodrigues, RS; Tozzi, AMGA","2000","11","22","Brazil","Minas Gerais","Santana do Riacho","Vellozias Gigantes, Parque Nacional Serra do Cipó","-43.7144012451172","-19.1688995361328","26557","Subarbusto ca. 40cm, flores alaranjadas; Campo Rupestre","UEC132506","auto","1005",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"UEC132506","1240","1240",NA,NA,NA,NA,NA,NA,NA
