X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,locality,recordNumber,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,infraspecificEpithet,class,relatedCatalogItem,relationshipType,typeStatus,individualCount,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.060001373291,-22.8999996185303,"392",2021-03-01 16:36:02-03,UNICAMP,UEC,"99585",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Aguiar, OT","Spina, AP","1994","11","24",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,NA,NA,Barão de Geraldo,"360",NA,NA,"Interior da mata, arbórea, 1,8m alt.; flores brancas, sépalas castanho-esbranquiçadas.",NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"393",2021-03-01 16:36:02-03,UNICAMP,UEC,"99561",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Aguiar, OT","Spina, AP","1994","11","24",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,NA,NA,"Barão de Geraldo, Fazenda Santa Genebra","353",NA,NA,"Interior da mata, arbórea, 2m alt., flores brancas.; Mata Higrófila",NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"394",2021-03-01 16:36:02-03,UNICAMP,UEC,"99587",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Aguiar, OT","Spina, AP","1994","08","04",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,NA,NA,"Barão de Geraldo, Fazenda Santa Genebra","288",NA,NA,"Interior da mata, arbórea, 6m alt., frutos imaturos verdes.; Mata Higrófila",NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"395",2021-03-01 16:36:02-03,UNICAMP,UEC,"174054",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Aguiar, OT","Spina, AP","1994","10","26",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,UEC089215,UEC089215,NA,NA,NA,"Barão de Geraldo, Fazenda Santa Genebra","343",NA,NA,"Interior da mata, arbóres, 1m alt., botões florais castanhos.; Mata Higrófila",NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"396",2021-03-01 16:36:02-03,UNICAMP,UEC,"99643",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Aguiar, OT","Spina, AP","1992","08","31",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,NA,NA,"Barão de Geraldo, Fazenda Santa Genebra","23",NA,NA,"Interior da mata, arbórea, frutos vermelhos.; Mata Higrófila",NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"397",2021-03-01 16:36:02-03,UNICAMP,UEC,"160089",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Aguiar, OT","Spina, AP","1994","10","26",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,UEC017804,UEC017804,NA,NA,NA,"Barão de Geraldo, Fazenda Santa Genebra","343",NA,NA,"Interior da mata, arbóres, 1m alt., botões florais castanhos.; Mata Higrófila",NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"398",2021-03-01 16:36:02-03,UNICAMP,UEC,"161555",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Aguiar, OT","Spina, AP","1994","10","26",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,UEC087897,UEC087897,NA,NA,NA,"Barão de Geraldo, Fazenda Santa Genebra","343",NA,NA,"Interior da mata, arbóres, 1m alt., botões florais castanhos.; Mata Higrófila",NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"399",2021-03-01 16:36:02-03,UNICAMP,UEC,"160088",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Aguiar, OT","Spina, AP","1994","08","04",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,UEC017802,UEC017802,NA,NA,NA,"Barão de Geraldo, Fazenda Santa Genebra","288",NA,NA,"Interior da mata, arbórea, 6m alt., frutos imaturos verdes.; Mata Higrófila",NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"400",2021-03-01 16:36:02-03,UNICAMP,UEC,"99586",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Aguiar, OT","Spina, AP","1994","10","26",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,NA,NA,"Barão de Geraldo, Fazenda Santa Genebra","343",NA,NA,"Interior da mata, arbóres, 1m alt., botões florais castanhos.; Mata Higrófila",NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"401",2021-03-01 16:36:02-03,UNICAMP,UEC,"174033",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Barroso, GM","Spina, AP","1994","07","28",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,UEC089152,UEC089152,NA,NA,NA,"Barão Geraldo, Fazenda Sta Genebra.","275",NA,NA,"Arbórea, 8 m alt. látex branco, frutos imaturos verdes.; Mata Higrófila. Interior de Mata .",NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"402",2021-03-01 16:36:02-03,UNICAMP,UEC,"33734",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Aguiar, OT","Figueiredo, N; Rodrigues, RR","1983","01","16",Brazil,São Paulo,Iguape,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"1990","09","13",Estação Ecológica de Juréia,"14402",NA,NA,"Árvore 3m, flores creme. Beira de rio.",NA,NA,NA,Magnoliopsida,NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7099990844727,-22.4300003051758,"403",2021-03-01 16:36:02-03,UNICAMP,UEC,"59860",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Rodrigues, RR","Rodrigues, RR; Zandoval, JA","1989","03","10",Brazil,São Paulo,Ipeúna,-47.7099990844727,-22.4300003051758,NA,NA,NA,NA,NA,NA,NA,Remanescente Florestal do Rio Passa-Cinco,"427",NA,NA,"Arvoreta de 8m de alt., frutos maduros, tronco liso, beira de rio.",NA,NA,NA,Magnoliopsida,NA,"12906",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7099990844727,-22.4300003051758,"404",2021-03-01 16:36:02-03,UNICAMP,UEC,"59859",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Rodrigues, RR","Rodrigues, RR; Zandoval, JA","1988","10","07",Brazil,São Paulo,Ipeúna,-47.7099990844727,-22.4300003051758,NA,NA,NA,NA,NA,NA,NA,Remanescente Florestal do Rio Passa-Cinco,s.n.,NA,NA,"Árvore de 6m de alt., botões ferrugíneos, tronco liso, beira de rio.",NA,NA,NA,Magnoliopsida,NA,"12906",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"405",2020-02-10 17:55:37-03,UNICAMP,UEC,"28468",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Mazine, FF","Pagano, SN","1981","08","11",Brazil,São Paulo,Rio Claro,-47.560001373291,-22.4099998474121,NA,NA,UEC021881,NA,"2013","04","16",Fazenda São José,"375",NA,NA,"Arvoreta com 4m de altura DAP= 1,5 cm.",NA,NA,NA,Magnoliopsida,NA,"21773",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"406",2021-03-01 16:36:02-03,UNICAMP,UEC,"21211",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Mazine, FF","Silva, AF","1978","10","23",Brazil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,UEC021879,NA,"2013","04","16",Estação Experimental do IAC.,"10988",NA,NA,"Árvore com 5m de alt., no interior da mata.",NA,NA,NA,Magnoliopsida,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.558056,-21.620833,"409",2021-03-01 16:36:06-03,UNICAMP,UEC,"85454",S,Plantae,Myrtaceae,Calyptranthes,widgreniana,Calyptranthes widgreniana,O.Berg,"Sobral, M","Souza, VC; Rodrigues, RR; Sakuragui, CM; Moraes, PLR","1994","04","14",Brazil,São Paulo,Matão,-48.558056,-21.620833,"-48.558056","-21.620833",NA,NA,"2003",NA,NA,Fazenda Cambuhy,"5646","600","600","Árvore, 8m alt.; frutos imaturos verdes.; Mata mesófila semidecídua",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"415",2021-03-01 16:36:06-03,UNICAMP,UEC,"83162",S,Plantae,Myrtaceae,Calyptranthes,widgreniana,Calyptranthes widgreniana,O.Berg,"Kawasaki; Ony","Durigan, G; Metzger, JP","1993","04","12",Brazil,São Paulo,Brotas,-48.1199989318848,-22.2800006866455,NA,NA,NA,NA,NA,NA,NA,"Fazenda Nego Boava, margem do Rio Jacaré-Pepira","35077",NA,NA,"Árvore, caule acinzentado, frutos em início de desenvolvimento, ocráceos.; Floresta Ripária",NA,NA,NA,Magnoliopsida,NA,"26585",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"416",2021-03-01 16:36:06-03,UNICAMP,UEC,"62742",S,Plantae,Myrtaceae,Calyptranthes,widgreniana,Calyptranthes widgreniana,O.Berg,"Sobral, M","Bernacci, LC","1990","08","30",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"2008","09",NA,Fazenda São Vicente,"25595",NA,NA,"Árvore ca. 6m alt., caule acinzentado (não descamante e liso); frutos imaturos. Interior da mata.",NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"417",2021-03-01 16:36:06-03,UNICAMP,UEC,"62639",S,Plantae,Myrtaceae,Calyptranthes,widgreniana,Calyptranthes widgreniana,O.Berg,"Sobral, M","Bernacci, LC","1989","10","11",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"2008","09",NA,"Fazenda São Vicente, Mata","25594",NA,NA,"Arvoreta ca. 8-10m alt., caule acinzentado; inflorescência em desenvolvimento, com pilosidade esbranquiçada. Próximo a riacho, na mata.",NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"418",2021-03-01 16:36:06-03,UNICAMP,UEC,"62645",S,Plantae,Myrtaceae,Calyptranthes,widgreniana,Calyptranthes widgreniana,O.Berg,"Sobral, M","Bernacci, LC","1989","08","23",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"2008","09",NA,"Fazenda São Vicente, Mata","25593",NA,NA,"Arvoreta ca. 5-6m alt., caule liso acizentado; frutos imaturos. Próximo a brejo, na mata.",NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"419",2021-03-01 16:36:06-03,UNICAMP,UEC,"61216",S,Plantae,Myrtaceae,Calyptranthes,widgreniana,Calyptranthes widgreniana,O.Berg,"Sobral, M","Meira Neto, JAA; Leitão Filho, HF; Santin, DA","1990","08","31",Brazil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,"2003",NA,NA,Parque do Guaraciaba,"23552",NA,NA,"Árvore com 4m, com botões e flores, na mata.",NA,NA,NA,Magnoliopsida,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"439",2021-03-26 10:43:28-03,UDESC,LUSC,"7198",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,"Sobral, M.","K.D.Barreto; G.D.Fernandes & R.D.Fernandes","1994","11","22",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,LUSC008766,LUSC008766,NA,NA,NA,Fazenda Cofesa.,"3225",NA,NA,NA,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-20.7199993133545,"440",2020-12-04 13:19:27-03,UDESC,LUSC,"7130",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,NA,F.T. Farah,"2000","01","01",Brasil,São Paulo,Orlândia,-47.8800010681152,-20.7199993133545,NA,NA,LUSC007033,LUSC007033,NA,NA,NA,Vale do Rosário.,"1717",NA,NA,NA,NA,NA,NA,NA,NA,"16147",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"441",2021-03-26 10:43:28-03,UDESC,LUSC,"5364",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,"Sobral, M.","N. M. Ivanauskas; F.M.Souza, A.C.P.Oliveira, E.Furlan & F.C.Antoniolli","2001","08","15",Brasil,São Paulo,São Sebastião,-45.4099998474121,-23.7600002288818,NA,NA,LUSC007066,LUSC007066,NA,NA,NA,"Barra do Una. Fazenda Água do Bento, propriedade do espólio de José Ribeiro Gomes.","4499",NA,NA,"Floresta de Restinga Alta;Flores com cálice marrom e pétalas brancas;;. Habitat: floresta Habito: árvore",NA,NA,NA,NA,NA,"41977",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"726",2020-12-21 16:37:08-03,MBM,MBM,"298720",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,cruciflora,Myrcia cruciflora,A.R.Lourenço & E.Lucas,"Aguiar, O.","Spina, A.P.","1994","09","24",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,MBM298720,MBM298720,NA,NA,NA,Distrito de Barão Geraldo,"360",NA,NA,NA,Southern America,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"727",2020-12-21 16:37:08-03,MBM,MBM,"222054",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,cruciflora,Myrcia cruciflora,A.R.Lourenço & E.Lucas,"Kawasaki, M.L.","Fernandes, G.D.; et al.; et al.","1995","02","11",Brazil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,MBM222054,MBM222054,NA,NA,NA,Ilha Comprida,"33388",NA,NA,NA,Southern America,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"728",2020-12-21 16:37:08-03,MBM,MBM,"270650",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,cruciflora,Myrcia cruciflora,A.R.Lourenço & E.Lucas,"Soares-Silva, L.H.","Silva, L.H.S.; et al.; et al.","1995","08","07",Brazil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,MBM270650,MBM270650,NA,NA,NA,Ribeirão Caiçara,"366",NA,NA,NA,Southern America,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.2700004577637,-22.9300003051758,"729",2020-12-21 16:37:08-03,MBM,MBM,"227571",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,cruciflora,Myrcia cruciflora,A.R.Lourenço & E.Lucas,"Kawaski, M.L.","Arocz, G.F.","1994","10","14",Brazil,São Paulo,Joanópolis,-46.2700004577637,-22.9300003051758,NA,NA,MBM227571,MBM227571,NA,NA,NA,Joanópolis,"902",NA,NA,NA,Southern America,NA,NA,NA,NA,"22329",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-24.0900001525879,"730",2020-12-21 16:37:08-03,MBM,MBM,"234208",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,cruciflora,Myrcia cruciflora,A.R.Lourenço & E.Lucas,"Silva, S.M.","Kersten, R.A.; et al.; et al.","1997","09","28",Brazil,São Paulo,Ribeirão Grande,-48.3600006103516,-24.0900001525879,NA,NA,MBM234208,MBM234208,NA,NA,NA,Bairro do Carioca,"181",NA,NA,NA,Southern America,NA,NA,NA,NA,"25028",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"731",2020-12-21 16:37:08-03,MBM,MBM,"222053",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,cruciflora,Myrcia cruciflora,A.R.Lourenço & E.Lucas,"Kawasaki, M.L.","Ávila, N.S.; et al.; et al.","1994","09","12",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,MBM222053,MBM222053,NA,NA,NA,Camping Ana Paula,"334",NA,NA,NA,Southern America,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"732",2020-12-21 16:37:08-03,MBM,MBM,"189694",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,cruciflora,Myrcia cruciflora,A.R.Lourenço & E.Lucas,NA,"Baitello, J.B.","1986","12","02",Brazil,São Paulo,Teodoro Sampaio,-52.1599998474121,-22.5300006866455,NA,NA,MBM189694,MBM189694,NA,NA,NA,Parque Estadual do Morro do Diabo,"213",NA,NA,NA,Southern America,NA,NA,NA,NA,"54606",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"769",2020-12-21 16:37:08-03,MBM,MBM,"212020",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,cruciflora,Myrcia cruciflora,A.R.Lourenço & E.Lucas,NA,"Cathrino, E.L.M.","1987","11","27",Brazil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,MBM212020,MBM212020,NA,NA,NA,Piracicaba,"1142",NA,NA,NA,Southern America,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"770",2020-12-21 16:37:08-03,MBM,MBM,"144785",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,cruciflora,Myrcia cruciflora,A.R.Lourenço & E.Lucas,"Sugiyama, M.","Kirizawa, M.","1986","05","28",Brazil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,MBM144785,MBM144785,NA,NA,NA,Reserva Biológica do Alto da Serra de Paranapiacaba,"1614",NA,NA,NA,Southern America,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1399993896484,-24.3099994659424,"822",2020-12-21 16:37:08-03,MBM,MBM,"222056",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,cruciflora,Myrcia cruciflora,A.R.Lourenço & E.Lucas,"Kawasaki, M.L.","Souza, V.C.; et al.; et al.","1995","08","19",Brazil,São Paulo,Bom Sucesso de Itararé,-49.1399993896484,-24.3099994659424,NA,NA,MBM222056,MBM222056,NA,NA,NA,Estrada entre Bom Senhor de Itararé e Lageadinho,"8892",NA,NA,NA,Southern America,NA,NA,NA,NA,"14955",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"823",2020-12-21 16:37:08-03,MBM,MBM,"298719",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,cruciflora,Myrcia cruciflora,A.R.Lourenço & E.Lucas,"Aguiar, O.","Spina, A.P.","1992","08","31",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,MBM298719,MBM298719,NA,NA,NA,Distrito de Barão Geraldo,"22",NA,NA,NA,Southern America,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"824",2020-12-21 16:37:08-03,MBM,MBM,"189500",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,cruciflora,Myrcia cruciflora,A.R.Lourenço & E.Lucas,"Catharino, E.M.L.","Catharino, E.M.L.","1985","04","10",Brazil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,MBM189500,MBM189500,NA,NA,NA,Mata da Pedreira,"284",NA,NA,NA,Southern America,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.46556,-23.76028,"827",2016-03-09 18:11:33-03,MNHN,RECOLNAT_MNHN_P,P00966402,PreservedSpecimen,NA,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,NA,"Búgola-Silva, F.|Almeida-Scabbia, R.J.|Yang, A.M.K.","2008","7","3",Brasil,São Paulo,Santo André,-46.46556,-23.76028,NA,NA,P00966402,P00966402_01,NA,NA,NA,"Subprefeitura de Paranapiacaba e Parque Andreense, Jardim Clube de Campo/ Uniflor.",NA,NA,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00966402' target='other'> <mi>dwc_moreinfo</mi></a>,NA,hb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8225",NA,"35",São Paulo,SP,Sudeste
-49.26667,-24.13333,"831",2015-09-04 20:44:56-03,MNHN,RECOLNAT_MNHN_P,P05232089,PreservedSpecimen,NA,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,NA,"Smith, L.B.|Hatschbach, G.|Klein, R.M.","1965","1","18",Brasil,Paraná,Jaguariaíva,-49.26667,-24.13333,NA,NA,P05232089,P05232089_01,NA,NA,NA,"Sandy river bank, thicket, campo, Barra do Rio das Mortes, Rio Jaguariaiva.",NA,NA,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232089' target='other'> <mi>dwc_moreinfo</mi></a>,NA,hb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14762",NA,"35",São Paulo,SP,Sudeste
-46.511111,-22.8375,"876",2021-02-11 17:20:38-03,UFPR,UPCB,"71236",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,"Santos, L.B.","Santos, L.B.","2009","10","13",Brasil,São Paulo,Botucatu,-46.511111,-22.8375,"-46.511111","-22.8375",UPCB0031471,UPCB0031471,"2010","08",NA,"Parque Ecológico da Pavuna, da sede até o lago e volta contornando a broda. Mata Atlântica, Floresta Estacional Semidecídua.","394","750","750","Árvore, 6m, na margem do rio, folhas cartáceas, botões creme, fruto maduro preto..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-24.0900001525879,"897",2021-02-11 17:20:43-03,UFPR,UPCB,"31954",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,cruciflora,Myrcia cruciflora,A.R. Lourenço & E. Lucas,"Silva, S.M.","Kersten, R.","1997","09","28",Brasil,São Paulo,Ribeirão Grande,-48.3600006103516,-24.0900001525879,NA,NA,UPCB0031551,UPCB0031551,"1997","10",NA,Bairro do Carioca,"181",NA,NA,"Árvore, 7m, fruto imaturo. Floresta alterada..",NA,NA,NA,NA,NA,"25028",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-24.0900001525879,"915",2021-02-11 17:20:43-03,UFPR,UPCB,"31938",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,cruciflora,Myrcia cruciflora,A.R. Lourenço & E. Lucas,"Silva, S.M.","Kersten, R.","1997","05","31",Brasil,São Paulo,Ribeirão Grande,-48.3600006103516,-24.0900001525879,NA,NA,UPCB0031552,UPCB0031552,"1997","05",NA,"Ribeirão do Carioca, Bairro Boa Vista","62",NA,NA,"Arvoreta, 3,5m, flor velha. Floresta ciliar..",NA,NA,NA,NA,NA,"25028",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.55361,-21.62833,"1015",2008-05-27 22:02:00-03,MO,MOBOT,"3185734",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,M.L. Kawasaki,K.D. Barreto,"1994","4","12",Brazil,São Paulo,NA,-48.55361,-21.62833,NA,NA,NA,NA,NA,NA,NA,Matão. Fazenda Cambuhy. Mata mesófila semidecídua.,Barreto 2277,NA,NA,NA,South America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.50027778,-20.28833333,"1063",2020-06-22 14:18:52-03,UNESP-IBILCE,SJRP,"33735",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,widgreniana,Calyptranthes widgreniana,O.Berg,NA,"Almeida Neto, A. & Ranga, N. T.","2010","05","20",Brasil,São Paulo,Palestina (P5),-49.50027778,-20.28833333,"-49.50027778","-20.28833333",NA,NA,NA,NA,NA,Fazenda Boa Vista,"438.0",NA,NA,"Árvore, P-B 39, I-665. Biota",America do Sul,NA,NA,Tracheophyta,Myrtales,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
