X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,recordNumber,stateProvince,locality,imagecode,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,typeStatus,infraspecificEpithet,coordinatePrecision,geoFlag,yearIdentified,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,class,relatedCatalogItem,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.6,-21.633333,"2276",2021-03-04 15:43:29-03,IF,SPSF,"13003",PreservedSpecimen,Plantae,Mimosaceae,Plathymenia,reticulata,Plathymenia reticulata,A.A.I.F.Castro,"1985","07","01",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Fabales,NA,NA,"19695",SP,Parque Estadual da Vassununga,NA,Santa Rita do Passa Quatro,-47.6,-21.633333,"690","710",NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.433333,-20.216667,"2277",2021-03-04 15:43:29-03,IF,SPSF,"25893",PreservedSpecimen,Plantae,Mimosaceae,Plathymenia,reticulata,Plathymenia reticulata,E.E.Macedo,"1997","10","03",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Cerrado, solo arenoso.;",NA,Magnoliophyta,Fabales,NA,NA,"44",SP,P.E.Furnas do Bom Jesus,NA,Pedregulho,-47.433333,-20.216667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.133333,-21.833333,"2340",2019-11-21 10:06:22-03,IBt,SP,"128219",S,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,"Eiten, G; Eiten, LT",NA,NA,NA,NA,Brasil,NA,NA,NA,NA,NA,NA,Benth.,"Liesner, RL","2642",São Paulo,"Campos das Sete Lagoas, just north of Rio Moji-guaçu, about 10 km north of river & village of Pádua Sales",NA,Mogi Guaçu,-47.133333,-21.833333,"625","625",NA,NA,NA,NA,"1984","-47.133333","-21.833333",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.578056,-21.612222,"2344",2019-11-21 10:06:22-03,IBt,SP,"319852",S,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,"Batalha, MA","1996","02","06",NA,Brasil,NA,NA,NA,NA,NA,NA,Benth.,NA,"1070",São Paulo,A.R.I.E. Cerrado Pé-de-Gigante,NA,Santa Rita do Passa Quatro,-47.578056,-21.612222,NA,NA,NA,NA,NA,NA,NA,"-47.578056","-21.612222",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.578056,-21.612222,"2345",2019-11-21 10:06:22-03,IBt,SP,"319855",S,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,"Batalha, MA","1996","11","07",NA,Brasil,NA,NA,NA,NA,NA,NA,Benth.,"Rossi, L","1509",São Paulo,ARIE Cerrado Pé-de-Gigante,NA,Santa Rita do Passa Quatro,-47.578056,-21.612222,NA,NA,NA,NA,NA,NA,"2010","-47.578056","-21.612222","08","17",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.419444,-20.197222,"2347",2019-11-21 10:06:22-03,IBt,SP,"370186",S,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,"Sasaki, D; Mello-Silva, R; Junqueira, AB; Capeli, FM","2003","04","18",NA,Brasil,NA,NA,NA,SP025832,NA,NA,Benth.,"Tamashiro, JY","438",São Paulo,"Parque Estadual Furnas do Bom Jesus, Cerrado em encosta próxima ao encontro dos córregos Pedregulho e Bom Jesus, solo arenoso-pedregoso com afloramentos rochosos",SP025832,Pedregulho,-47.419444,-20.197222,"900","900",NA,NA,NA,NA,"2004","-47.419444","-20.197222",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"2369",2019-11-21 10:06:22-03,IBt,SP,"80199",S,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,"Kuhlmann, M","1957","05","24",NA,Brasil,NA,NA,NA,NA,NA,NA,Benth.,NA,"4200",São Paulo,"Reserva Florestal, Fazenda Campininha, perto de Pádua Sales",NA,Mogi Guaçu,-46.9421997070312,-22.372200012207,NA,NA,NA,NA,"39309",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"2370",2019-11-21 10:06:22-03,IBt,SP,"56492",S,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,"Handro, O","1958","11","20",NA,Brasil,NA,NA,NA,NA,NA,NA,Benth.,NA,"825",São Paulo,"Reserva Florestal, Perto de Pádua Sales",NA,Mogi Guaçu,-46.9421997070312,-22.372200012207,NA,NA,NA,NA,"39309",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.6800003051758,-19.9899997711182,"2371",2019-11-21 10:06:22-03,IBt,SP,"101841",S,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,"Marinis, G","1965","10","20",NA,Brasil,NA,NA,NA,NA,NA,NA,Benth.,"Mattos, J","372",São Paulo,Fazenda Miranda,NA,Riolândia,-49.6800003051758,-19.9899997711182,NA,NA,NA,NA,"23145",auto,"1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-21.4699993133545,"2372",2019-11-21 10:06:22-03,IBt,SP,"76635",S,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,"Sartori, H","1957","11","07",NA,Brasil,NA,NA,NA,NA,NA,NA,Benth.,"Handro, O","9",São Paulo,Horto Florestal,NA,São Simão,-47.5499992370605,-21.4699993133545,NA,NA,NA,NA,"27881",auto,"1967",NA,NA,"05",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.0800018310547,-20.4200000762939,"2373",2019-11-21 10:06:22-03,IBt,SP,"310141",S,Plantae,Fabaceae,Plathymenia,reticulata,Plathymenia reticulata,"Bernacci, LC; et al.","1995","05","18",NA,Brasil,NA,NA,NA,NA,NA,NA,Benth.,"Bernacci, LC","1879",São Paulo,"Próximo ao trevo, cerrado",NA,Valentim Gentil,-50.0800018310547,-20.4200000762939,NA,NA,NA,NA,"14079",auto,"1995",NA,NA,"05","18",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
