X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,coordinatePrecision,geoFlag,class,relatedCatalogItem,fieldNumber,individualCount,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.6300010681152,-24.3199996948242,"519",2019-11-21 10:02:18-03,IBt,SP,"65303",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Gomes, JC","Kuhlmann, M","3101","1954","11","26",NA,Brasil,São Paulo,Juquiá,NA,-47.6300010681152,-24.3199996948242,NA,NA,NA,NA,NA,NA,"1962","11",NA,NA,"07","32505",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883010864258,-23.5228004455566,"520",2019-11-21 10:02:18-03,IBt,SP,"352529",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,NA,"Nicolau, SA; Braz, JD; Lopes, RA","2817","2001","02","17",NA,Brasil,São Paulo,Mogi das Cruzes,"Km 56, mata ao longo do rio Tietê, divisa com Klabin Kimberly S.A.",-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"521",2019-11-21 10:02:18-03,IBt,SP,"14895",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Handro, O; Toledo, JF","Loefgren, A",CGG1656,"1891","11","01",NA,Brasil,São Paulo,Peruíbe,Na beira de rio,-46.9900016784668,-24.3199996948242,NA,NA,SP036441,SP036441,NA,NA,"1945","01",NA,NA,"22","21922",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8400001525879,-24.4799995422363,"522",2019-11-21 10:02:18-03,IBt,SP,"64670",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Mattos, J","Mattos, J","9140","1961","09","29",NA,Brasil,São Paulo,Registro,Ao norte da cidade,-47.8400001525879,-24.4799995422363,NA,NA,SP059560,SP059560,NA,NA,"1962","05",NA,NA,NA,"25922",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8400001525879,-24.4799995422363,"523",2019-11-21 10:02:18-03,IBt,SP,"262190",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Lorenzi, H","Lorenzi, H",s.n.,"1991","09","11",NA,Brasil,São Paulo,Registro,"BR-116, em direção à Estação do IAC",-47.8400001525879,-24.4799995422363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25922",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8400001525879,-24.4799995422363,"524",2019-11-21 10:02:18-03,IBt,SP,"287377",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Souza, JP; Miyagi, PH","Souza, JP; Zandoval, JA; Miyagi, PH","101","1995","02","16",NA,Brasil,São Paulo,Registro,Estrada para Sete Barras a 5 km de Registro,-47.8400001525879,-24.4799995422363,NA,NA,NA,NA,NA,NA,"1995","02",NA,NA,NA,"25922",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"525",2019-11-21 10:02:18-03,IBt,SP,"352700",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,NA,"Nicolau, SA; Braz, SA; Braz, JD; Borges, MR","2789","2001","02","08",NA,Brasil,São Paulo,Salesópolis,Bacia de acumulação do rio Paraitinga,-45.8400001525879,-23.5300006866455,NA,NA,SP059558,SP059558,NA,NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"526",2019-11-21 10:02:18-03,IBt,SP,"352445",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,NA,"Nicolau, SA; Braz, SA; Braz, JD; Borges, MR","2536","2001","01","18",NA,Brasil,São Paulo,Salesópolis,Planície de inundação do rio Paraitinga,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"527",2019-11-21 10:02:18-03,IBt,SP,"352441",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,NA,"Nicolau, SA; Braz, SA; Braz, JD; Borges, MR","2537","2001","01","18",NA,Brasil,São Paulo,Salesópolis,Planície de inundação do rio Paraitinga,-45.8400001525879,-23.5300006866455,NA,NA,SP059557,SP059557,NA,NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"528",2019-11-21 10:02:18-03,IBt,SP,"42594",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Handro, O","Pickel, B","139","1940","03","20",NA,Brasil,São Paulo,Santos,NA,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,NA,NA,"1945","01",NA,NA,"22","26836",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"529",2019-11-21 10:02:18-03,IBt,SP,"18043",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Handro, O","Luederwaldt, H","2161","1913","11",NA,NA,Brasil,São Paulo,Santos,NA,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,NA,NA,"1945","01",NA,NA,"22","26836",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"530",2020-12-10 11:27:03-03,IBt,SP,"155102",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Gentry, AH","Corrêa, JA","151","1976","08","06",NA,Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,SP059563,SP059563,NA,NA,"1976",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"531",2019-11-21 10:02:18-03,IBt,SP,"53541",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Hoehne, W","Hoehne, W",s.n.,"1946","11","01",NA,Brasil,São Paulo,São Paulo,"Santo amaro, Interlagos.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"1946","11",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"532",2019-11-21 10:02:18-03,IBt,SP,"216585",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Kirizawa, M","Kirizawa, M; Vital, DM; Ieda, E","1885","1987",NA,NA,NA,Brasil,São Paulo,Ubatuba,Fazenda Picinguaba.,-45.0699996948242,-23.4300003051758,NA,NA,SP059565,SP059565,NA,NA,"1987","09",NA,NA,"18","34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"533",2019-11-21 10:02:18-03,IBt,SP,"37890",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Handro, O","Magalhães, M","305","1937","02","23",NA,Brasil,São Paulo,Ubatuba,Horto florestal de Ubatuba.,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,"1945","01",NA,NA,"22","34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"534",2019-11-21 10:02:18-03,IBt,SP,"65374",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Gomes, JC","Fontella, J; Moura, C","69","1961","11","02",NA,Brasil,São Paulo,Ubatuba,Numa baixada a 4 km do rio Escuro e a 12 km do rio Acaraú,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,"1963","01",NA,NA,"15","34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.9700012207031,-20.4200000762939,"535",2019-11-21 10:02:18-03,IBt,SP,"277652",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,DC.,"Bernacci, LC","Bernacci, LC; Belinello, R; Andrade, PRP; Camargo, O","800","1994","11","29",NA,Brasil,São Paulo,Votuporanga,Estação Experimental do IAC,-49.9700012207031,-20.4200000762939,NA,NA,SP059562,SP059562,NA,NA,"1994",NA,NA,NA,NA,"20562",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
