X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,day,imagecode,order,recordNumber,continentOcean,preparationType,phylum,infraspecificEpithet,typeStatus,coordinatePrecision,geoFlag,class,relatedCatalogItem,individualCount,eventTime,fieldNumber,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.5699996948242,-22.6399993896484,"404",2019-11-13 11:18:21-03,USP,SPF,"164944",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Gomes-Klein, VL","2012","03",NA,"Hoehne, FC","1926","04",Brasil,São Paulo,São José do Barreiro,NA,-44.5699996948242,-22.6399993896484,NA,NA,NA,NA,NA,SPF00164944,"29",NA,NA,s.n.,NA,NA,NA,NA,NA,"30784",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"405",2019-11-13 11:18:21-03,USP,SPF,"164939",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Toledo, JF","1944","09",NA,"Hoehne, W","1941","05",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00164939,"20",NA,NA,s.n.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"406",2019-11-13 11:18:21-03,USP,SPF,"164954",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Gomes-Klein, VL",NA,NA,NA,"Gehrt, A","1932","05",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00164954,"22",NA,NA,s.n.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"407",2019-11-13 11:18:21-03,USP,SPF,"164941",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Gomes-Klein, VL","1989","10",NA,"Kuhlmann, M","1955","03",Brasil,São Paulo,São Paulo,Jardim Botânico de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00164941,"15",NA,NA,3545A,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"408",2019-11-13 11:18:21-03,USP,SPF,"164940",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Gomes-Klein, VL","1996","06",NA,"Kuhlmann, M","1955","02",Brasil,São Paulo,São Paulo,Jardim Botânico de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00164940,"01",NA,NA,"3545",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"409",2019-11-13 11:18:21-03,USP,SPF,"60948",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Gomes-Klein, VL","1999","11",NA,"Rossi, L","1985","05",Brasil,São Paulo,São Paulo,Parque Campo Limpo.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00060948,"09",NA,NA,s.n.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"410",2019-11-13 11:18:21-03,USP,SPF,"15454",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Gomes-Klein, VL","2000",NA,NA,"Hoehne, W","1955","01",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00015454,"28",NA,NA,s.n.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"411",2019-11-13 11:18:21-03,USP,SPF,"164942",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Gomes-Klein, VL","1994","02",NA,"Hoehne, W","1967","03",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00164942,"01",NA,NA,"6205",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"412",2019-11-13 11:18:21-03,USP,SPF,"164943",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Gomes-Klein, VL","1994","02",NA,"Toledo, CB","1985","03",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00164943,"26",NA,NA,"72",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"413",2019-11-13 11:18:21-03,USP,SPF,"164945",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Gomes-Klein, VL","1994","02",NA,"Godoi, JV","1993","03",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00164945,"15",NA,NA,"319",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"421",2019-10-07 09:24:07-03,UEFS,HUEFS,"90849",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,NA,NA,NA,NA,"Kuhlmann, M.","1955","02",Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,HUEFS0090849,"11",HUEFS0090849,Cucurbitales,"3545",NA,NA,Angiospermae,NA,NA,"53584",auto,Rosanae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"422",2019-10-07 09:24:07-03,UEFS,HUEFS,"68131",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,NA,NA,NA,NA,"Hoehne, W.","1955","01",Brasil,São Paulo,São Paulo,Parque do Estado.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,HUEFS0068131,"28",HUEFS0068131,Cucurbitales,SPF15454,NA,NA,Angiospermae,NA,NA,"53584",auto,Rosanae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6361,-23.5475,"464",2019-01-25 15:34:34-02,IAC,IAC,"24961",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,Equipe da Botânica,"1979","02","20",Equipe da Botânica,"1979","02",Brasil,São Paulo,São Paulo,Instituto de Botânica,-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,NA,NA,"20",NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6361,-23.5475,"465",2019-11-06 16:08:37-03,IAC,IAC,"45031",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,J.M.F. Toledo,"1944","09","09",W. Hoehne,"1941","05",Brasil,São Paulo,São Paulo,Próximo de Anastácio,-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,NA,NA,"20",NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.889778,-23.653806,"466",2019-11-06 16:08:37-03,IAC,IAC,"6018",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,G.A. Gomes-Costa,"2016","06","30",A.S. Lima & L. Silva,"1940","12",Brasil,São Paulo,Salesópolis,"Estação Experimental de Boracéia/Estação Experimental de Quina (atual Estação Biológica de Boracéia, Museu de Zoologia/USP)",-45.889778,-23.653806,"-45.889778","-23.653806",NA,NA,NA,NA,"19",NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2225,-23.6564,"467",2019-01-25 15:34:34-02,IAC,IAC,"35986",S,Plantae,Cucurbitaceae,Cayaponia,tibiricae,Cayaponia tibiricae,Cogn.,s/det.,"1998","03","15",s/col.,"1998","03",Brasil,São Paulo,Ibiúna,NA,-47.2225,-23.6564,"-47.2225","-23.6564",NA,NA,NA,NA,"15",NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"471",2020-07-23 12:03:53-03,CEPLAC,CEPEC,"106356",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,NA,Sem Informação,NA,NA,NA,W. Hoehne,"1941","05",Brasil,São Paulo,SÃO PAULO,Próx. De Anastácio.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5095,-22.625806,"475",2020-11-04 17:28:56-03,UEM,HUEM,"6614",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Souza, VC",NA,NA,NA,"Barreto, KD; D.D. Fernades; F.X. Vitti","1993","06",Brasil,São Paulo,Piracicaba,"Mata da Capoava, Mata mesófila semidecídua",-47.5095,-22.625806,"-47.5095","-22.625806",NA,NA,"Trepadeira, 1,5 m de altura; borda da mata; floração sadia; tronco liso, sem látex; botão verde; Mata Mesófila Semidecídua.",HUEM000003403,"02",HUEM000003403,NA,"612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"492",2020-11-12 16:59:00-03,UEL,FUEL,"31672",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Toledo, JF",NA,NA,NA,"Hoehne, W","1942","05",Brasil,São Paulo,São Paulo,"Anastácio, próximo a",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"20",NA,Cucurbitales,s.n.,NA,NA,Tracheophyta,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"493",2020-11-12 16:59:00-03,UEL,FUEL,"38421",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Toledo, JF","1944","09","09","Hoehne, W","1941","05",Brasil,São Paulo,São Paulo,"Anastácio, próximo a",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"20",NA,Cucurbitales,s.n.,NA,NA,Tracheophyta,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"494",2020-11-12 16:59:00-03,UEL,FUEL,"38800",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Gomes-Klein, VL","2000",NA,NA,"Hoehne, W","1955","01",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"28",NA,Cucurbitales,s.n.,NA,NA,Tracheophyta,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"497",2019-11-01 14:56:57-03,UnB,UB,"149263",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,"Gomes-Klein, VL","1996",NA,NA,"Kuhlmann, M","1955","02",Brasil,São Paulo,São Paulo,Jardim Botânico.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"01",NA,NA,"3545",Southern America,NA,Dicotyledoneae,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"498",2019-11-01 14:56:57-03,UnB,UB,"149266",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,"Gomes-Klein, VL","2000",NA,NA,"Hoehne, W","1955","01",Brasil,São Paulo,São Paulo,Parque do Estado.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"28",NA,NA,SPF15454,Southern America,NA,Dicotyledoneae,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"499",2019-11-01 14:56:57-03,UnB,UB,"149264",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,"Toledo, JF","1944",NA,NA,"Hoehne, W","1941","05",Brasil,São Paulo,São Paulo,Próximo de Anastácio.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"20",NA,NA,s.n.,Southern America,NA,Dicotyledoneae,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"510",2021-03-04 15:46:56-03,IF,SPSF,"33532",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,NA,NA,NA,NA,NA,M.Kuhlmann,"1955","02",Brasil,SP,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"01",NA,Violales,"3545",América do Sul,NA,Magnoliophyta,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"511",2021-03-04 15:46:56-03,IF,SPSF,"33534",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,NA,NA,NA,NA,NA,M.Kuhlmann,"1955","03",Brasil,SP,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"15",NA,Violales,3545A,América do Sul,NA,Magnoliophyta,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"512",2021-03-04 15:46:56-03,IF,SPSF,"33565",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,NA,NA,NA,NA,NA,W.Hoehne,"1944","09",Brasil,SP,São Paulo,proximo Vila Anastacio,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"09",NA,Violales,NA,América do Sul,NA,Magnoliophyta,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.96,-23.3,"545",2017-09-11 17:09:29-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,Cucurbitaceae,Trianosperma,martiana,Trianosperma martiana,Cogn.,NA,NA,NA,NA,"Martius, CFP",NA,NA,Brazil,São Paulo,Jacareí,NA,-45.96,-23.3,NA,NA,NA,NA,NA,NA,NA,P06P4N0025,NA,s.n.,Southern America,NA,NA,NA,NA,"19066",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"654",2020-08-27 12:19:39-03,IBt,SP,"310805",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,NA,NA,NA,NA,"Bertoncini, AP","1996","12",Brasil,São Paulo,Cunha,NA,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,NA,NA,"18",NA,NA,"792",NA,NA,NA,NA,NA,"38855",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"655",2019-11-21 10:03:20-03,IBt,SP,"309122",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,"Rossi, L",NA,NA,NA,"Fávero, OA; et al.","1992","05",Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Aguapeu, próximo ao caminho para a Aldeia",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"Trepadeira espontânea, inflorescência com botões pequenos e esverdeados, restinga",NA,"09",NA,NA,"477",NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883010864258,-23.5228004455566,"656",2020-08-13 18:01:49-03,IBt,SP,"298189",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,NA,NA,NA,NA,"Corrêa, MA","1996","04",Brasil,São Paulo,Mogi das Cruzes,NA,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,NA,"28",NA,NA,"63",NA,NA,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"657",2020-05-07 17:14:02-03,IBt,SP,"267980",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,NA,NA,NA,NA,"Lima, AS","1940","12",Brasil,São Paulo,Salesópolis,NA,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,NA,NA,"19",NA,NA,s.n.,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.6500015258789,-21.9699993133545,"658",2020-10-22 10:12:39-03,IBt,SP,"350257",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,NA,NA,NA,NA,"Hoehne, W","1942","05",Brasil,São Paulo,Santo Anastácio,NA,-51.6500015258789,-21.9699993133545,NA,NA,NA,NA,NA,NA,"20",NA,NA,s.n.,NA,NA,NA,NA,NA,"31681",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"659",2020-10-08 08:52:34-03,IBt,SP,"336928",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,NA,NA,NA,NA,"Simão Bianchini, R","1996","05",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"01",NA,NA,"985",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"660",2020-05-07 17:14:02-03,IBt,SP,"267981",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,NA,NA,NA,NA,s.col.,"1979","02",Brasil,São Paulo,São Paulo,Instituto de Botânica,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"20",NA,NA,s.n.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"661",2020-11-19 09:28:59-03,IBt,SP,"361780",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,NA,NA,NA,NA,"Hoehne, W","1955","01",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"28",NA,NA,s.n.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"662",2020-08-13 18:01:49-03,IBt,SP,"295973",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,NA,NA,NA,NA,"Kirizawa, M","1996","06",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"12",NA,NA,3288-A,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"663",2019-11-21 10:03:20-03,IBt,SP,"202235",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,NA,NA,NA,NA,"Toledo, CB; Romaniuc Neto, S; Assis, C","1985","03",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"26",NA,NA,"72",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8899993896484,-22.0100002288818,"664",2019-11-21 10:03:20-03,IBt,SP,"10851",S,Plantae,Cucurbitaceae,Cayaponia,tibiricae,Cayaponia tibiricae,Cogn.,"Gomes Klein, VL; César, R","1996","06","11","Loefgren, A","1888","07",Brasil,São Paulo,São Carlos,Chácara Prado,-47.8899993896484,-22.0100002288818,NA,NA,NA,NA,NA,SP023890,"26",SP023890,NA,CGG791,NA,NA,NA,NA,NA,"45913",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.65972222,-22.40444444,"670",2014-09-23 10:57:11-03,G,G,G00087389,S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,?,NA,NA,NA,"Hoehne, W.","1942","05",Brazil,São Paulo,NA,NA,-48.65972222,-22.40444444,"-48.65972222","-22.40444444",NA,NA,Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site,G00087389,"20",NA,NA,NA,AMERIQUE DU SUD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.65972222,-22.40444444,"671",2014-09-23 10:57:11-03,G,G,G00087390,S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,?,NA,NA,NA,"Hoehne, W. Hoehne, W.","1955","01",Brazil,São Paulo,NA,NA,-48.65972222,-22.40444444,"-48.65972222","-22.40444444",NA,NA,Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site,G00087390,"28",NA,NA,NA,AMERIQUE DU SUD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
