X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,typeStatus,continentOcean,preparationType,previousCatalogNumber,phylum,order,infraspecificEpithet,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,individualCount,eventTime,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49,-22,"6841",2018-05-14 16:03:28-03,F,FMNH-SEEDPLANTS,V0349072F,PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,NA,RRC ID Flag,A. Custodio Filho,"266","1980","7","11",Brazil,São Paulo,NA,NA,-49,-22,NA,NA,NA,V0349072F,V0349072F_01 V0349072F_02,NA,NA,NA,NA,NA,NA,South America,NA,NA,Spermatophyta,NA,NA,NA,NA,Dicotyledoneae,NA,NA,NA,NA,"266",NA,"35",São Paulo,SP,Sudeste
-47.5614,-22.4114,"6927",2020-11-23 11:39:24-03,IAC,IAC,"26278",S,Plantae,Myrtaceae-2.Myrtoideae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,F.F. Mazine-Capelo,s/col.,s/nº,NA,NA,NA,Brasil,São Paulo,Rio Claro,NA,-47.5614,-22.4114,"-47.5614","-22.4114",Coletores: Eramos e Maria em 28/11//1978,NA,NA,NA,NA,"2013","05","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8228,-22.2528,"6929",2020-11-23 11:39:24-03,IAC,IAC,"29653",S,Plantae,Myrtaceae-2.Myrtoideae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,F.F. Mazine-Capelo,"L.C. Bernacci; R. Belinelo; P.R.P. Andrade & O. Camargo","918","1994","12","01",Brasil,São Paulo,Itirapina,"Próximo á descida da serra, na Washigton Luís",-47.8228,-22.2528,"-47.8228","-22.2528",NA,NA,NA,NA,NA,"2013","05","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"6930",2020-11-23 11:39:24-03,IAC,IAC,"29917",S,Plantae,Myrtaceae-2.Myrtoideae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,F.F. Mazine-Capelo,C.A.F. Pinto-Maglio & S.L. Jung-Mendaçolli,"662","1994","10","31",Brasil,São Paulo,Campinas,Centro Experimental,-47.0608,-22.9056,"-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"6931",2020-11-23 11:39:24-03,IAC,IAC,"29926",S,Plantae,Myrtaceae-2.Myrtoideae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,F.F. Mazine-Capelo,C.A.F. Pinto-Maglio & S.L. Jung-Mendaçolli,"671","1994","10","31",Brasil,São Paulo,Campinas,Centro Experimenatal,-47.0608,-22.9056,"-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"6939",2020-11-23 11:39:24-03,IAC,IAC,"45144",S,Plantae,Myrtaceae-2.Myrtoideae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,M.E.G. Sobral,L.C. Bernacci et al.,"3869","2004","12","01",Brasil,São Paulo,Campinas,"Bacia do Ribeirão Anhumas, fragmento do Laboratório Sincronton",-47.0608,-22.9056,"-47.0608","-22.9056",NA,NA,NA,NA,NA,"2007","03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"6940",2020-11-23 11:39:24-03,IAC,IAC,"45147",S,Plantae,Myrtaceae-2.Myrtoideae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,M.E.G. Sobral,L.C. Bernacci et al.,"3872","2004","12","01",Brasil,São Paulo,Campinas,"Bacia do Ribeirão Anhumas, fragmento do Laboratório Sincronton",-47.0608,-22.9056,"-47.0608","-22.9056",NA,NA,NA,NA,NA,"2007","03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"6941",2020-11-23 11:39:24-03,IAC,IAC,"45149",S,Plantae,Myrtaceae-2.Myrtoideae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,M.E.G. Sobral,L.C. Bernacci et al.,"3874","2004","12","01",Brasil,São Paulo,Campinas,"Bacia do Ribeirão Anhumas, fragmento do Laboratório Sincronton",-47.0608,-22.9056,"-47.0608","-22.9056",NA,NA,NA,NA,NA,"2007","03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6361,-23.5475,"6943",2020-11-23 11:39:24-03,IAC,IAC,"45951",S,Plantae,Myrtaceae-2.Myrtoideae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,M.L. Kawasaki,M. Kuhlmann,"2724","1951","10","04",Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,NA,NA,NA,"2000","06","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.083511,-23.367009,"6944",2020-11-23 11:39:24-03,IAC,IAC,"50373",S,Plantae,Myrtaceae-2.Myrtoideae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,"J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","579","2007","10","07",Brasil,São Paulo,Ubatuba,"Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",-45.083511,-23.367009,"-45.083511","-23.367009","subparcela 45, indivíduo I 0892",NA,NA,NA,NA,"2007","10","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8228,-22.2528,"6945",2020-11-23 11:39:24-03,IAC,IAC,"54464",S,Plantae,Myrtaceae-2.Myrtoideae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,J.Y. Tamashiro,A. Abraão & L.C. Franci,s/nº,"2011","01","23",Brasil,São Paulo,Itirapina,Pedregulho,-47.8228,-22.2528,"-47.8228","-22.2528",NA,NA,NA,NA,NA,"2012","06","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8908,-22.0175,"6948",2020-11-23 11:39:24-03,IAC,IAC,"20806",S,Plantae,Myrtaceae-2.Myrtoideae,Myrcia,lingua,Myrcia lingua,(O.Berg) Mattos & D.Legrand,C.M.D.E. Legrand,H.M. Souza,s/nº,"1968","11","27",Brasil,São Paulo,São Carlos,NA,-47.8908,-22.0175,"-47.8908","-22.0175",NA,NA,NA,NA,NA,"1969","05","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883010864258,-23.5228004455566,"7081",2020-07-23 12:16:12-03,CEPLAC,CEPEC,"106327",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,NA,W. Mantovani,W. Mantovani,"945","1980","09","15",Brasil,São Paulo,mogi das cruzes,Martinho Prado. Reserva Biológica da Fazenda. Campininha.,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666",auto,NA,30/12/1980,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.61,-23.1,"7241",2013-02-07 10:19:03-02,UMC,HUMC,"1484",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,NA,NA,"Tomasulo, P.L.",indet,"1997","05","27",Brazil,São Paulo,Itatinga,Fazenda São José.,-48.61,-23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,"28219",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.05,-23.233333,"7299",2019-07-16 10:36:11-03,UFSJ,HUFSJ,"8138",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,"Sobral, M","Grillo, RMM","15","2015","08","11",Brasil,São Paulo,Cunha,"Parque Estadual da Serra do mar - Núcleo Cunha. Floresta Ombrófila Densa Altomontana. parcela S, individuo 2507.",-45.05,-23.233333,"-45.05","-23.233333",NA,HUFSJ008138,NA,"110","110","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"7359",2019-02-27 14:03:07-03,UFSJ,HUFSJ,"6537",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,NA,"Lima, DF; et al.","119","2010","12","14",Brasil,São Paulo,Botucatu,"Estância Santa Catarina, Sítio do Olavo.",-48.439998626709,-22.8799991607666,NA,NA,"Arbusto de 1,7m. Frutos vermelhos. Planta comum na região. Fragmento de cerrado.",HUFSJ006537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40412",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.6500015258789,-22.2099990844727,"7360",2019-02-27 14:03:07-03,UFSJ,HUFSJ,"8168",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,"Sobral, M","Souza, MLR de",s.n.,"1986","11","02",Brasil,São Paulo,Garça,Bosque.,-49.6500015258789,-22.2099990844727,NA,NA,"Arbórea, botões verdes.",HUFSJ008168,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25763",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.880167,-22.181194,"7385",2019-11-13 16:04:56-03,UNISANTA,HUSC,"10136",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,"Kawasaki, M.L.","Barreto, K.D.; Fernandes, G.D.; Fernandes, R.D.","3364","1994","12","08",Brasil,São Paulo,Itirapina,Próximo ao Pedágio (Represa do Broa).,-47.880167,-22.181194,"-47.880167","-22.181194","Árvore, 4m de alt.; frutos avermelhados.; Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"7386",2019-11-13 16:04:56-03,UNISANTA,HUSC,"10125",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,"Sobral, M.","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1094","1993","08","25",Brasil,São Paulo,Campos do Jordão,Parque da Ferradura,-45.5900001525879,-22.7299995422363,NA,NA,"Arvoreta, 2,5m alt., borda de mata, floração, sadia, tronco levemente rugoso, sem látex, botão verde; Mata de altitude",NA,NA,NA,NA,"1993","08","27",NA,NA,NA,NA,Magnoliophyta,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.158056,-24.271111,"7391",2020-11-04 17:30:01-03,UEM,HUEM,"13783",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,"Sobral, M","Lucas, EJ; Mazine, FF; Souza, VC; Romão, GO; Souza, JP","199","2003","11","13",Brasil,São Paulo,Bom Sucesso de Itararé,"Serra da Ventania, Campo de altitude em escarpa íngreme, próximo a plantio de pinus.",-49.158056,-24.271111,"-49.158056","-24.271111","Shrub to 1m; petals white, tinged pink.",HUEM000008759,HUEM000008759,NA,NA,"2009","08","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.880278,-22.181111,"7396",2020-11-04 17:30:01-03,UEM,HUEM,"13891",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,NA,"Lucas, EJ; Souza, VC; Mazine, FF; Gonçales Sauassi, AP","92","2003","01","28",Brasil,São Paulo,Itirapina,"Ca. de 15km de Itirapina em direção a São Carlos, Estrada vicinal. Próximo ao pedágio munícipal e a Represa do Broa. Cerrado",-47.880278,-22.181111,"-47.880278","-22.181111","Twisted tree to 3m whith deeply fissured, corky, grey bark; leaves decussate, branchlets and underside of young leaves with a dense red indument; mature fruit white; locally common; DNA",HUEM000008757,HUEM000008757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.866667,-22.6,"7400",2020-11-04 17:30:01-03,UEM,HUEM,"18776",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,"Romagnolo, MB","Canoff, J","5","2010","07","14",Brasil,Paraná,Diamante do Norte,"Estação Ecológica do Caiuá, Trilha da Cachoeira",-52.866667,-22.6,"-52.866667","-22.6","Arvoreta; ca. de 3m de alt.; frutos imaturos de col. verde.; Floresta Estacional Semidicidual",HUEM000008766,HUEM000008766,"289","289","2011","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.880167,-22.181194,"7423",2020-11-04 17:30:03-03,UEM,HUEM,"6972",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,in Reflora,"Barreto, KD; Fernandes, GD; Fernandes, RD","3364","1994","12","08",Brasil,São Paulo,Itirapina,"Próximo ao pedágio-represa do Broa, Cerrado",-47.880167,-22.181194,"-47.880167","-22.181194","Árvore, 4 m de altura; frutos avermelhados",HUEM000008775,HUEM000008775,NA,NA,"2014","12","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.55,-22.566667,"7424",2020-11-04 17:30:03-03,UEM,HUEM,"6811",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,"Sobral, M","Barreto, KD; Fernandes, GD; Vitti, FX",s.n.,"1993","08","25",Brasil,São Paulo,Campos do Jordão,"Parque da Ferradura, Mata de altitude; borda de mata.",-47.55,-22.566667,"-47.55","-22.566667","Arvoreta; 2,5m de alt.; sádia; tronco levemente rugoso; sem látex; botão floral de col. verde.",HUEM000008780,HUEM000008780,NA,NA,"2009","08","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8899993896484,-22.0100002288818,"7458",2020-11-04 17:30:03-03,UEM,HUEM,"20511",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,"Kawasaki, ML","Souza, VC; J.P.Souza; I.D.Sanches; F.F.Mazine; M.S. Isaac; J.A.Zandoval","9395","1995","11","10",Brasil,São Paulo,São Carlos,"Estrada entre Itirapina e a Represa do Lobo, Próximo ao pedágio municipal. &nf;&nf;Cerrado.",-47.8899993896484,-22.0100002288818,NA,NA,"Arbusto, até 2 m de altura. Frutos imaturos de coloração vinho e maduros de coloração preto.",HUEM000008740,HUEM000008740,NA,NA,"1996","11",NA,NA,NA,NA,NA,NA,NA,NA,"45913",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"7459",2020-11-04 17:30:03-03,UEM,HUEM,"6180",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,in Reflora,"J.Y. Tamashiro; Gabrielli, AC; Santos, FAM; Rodrigues, RR",s.n.,"1986","12","04",Brasil,São Paulo,Teodoro Sampaio,Reserva do Morro do Diabo,-52.1599998474121,-22.5300006866455,NA,NA,"Arvoreta até 8 m de altura; frutos imaturos; cálice vinoso; hipanto verde",HUEM000008774,HUEM000008774,NA,NA,"2014","12","04",NA,NA,NA,NA,NA,NA,NA,"54606",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"7460",2020-11-04 17:30:03-03,UEM,HUEM,"7196",S,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,"Lucas, EJ","J.Y.Tamashiro; Gabrielli, AC; Santos, FAM; Rodrigues, RR","18807","1986","12","02",Brasil,São Paulo,Teodoro Sampaio,Reserva Morro do Diabo,-52.1599998474121,-22.5300006866455,NA,NA,"Arvoreta de até 6m; frutos jovens.",HUEM000008732,HUEM000008732,NA,NA,"2003","01",NA,NA,NA,NA,NA,NA,NA,NA,"54606",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8899993896484,-22.0100002288818,"7511",2021-02-12 15:02:19-03,UFSCar,SPSC,"6418",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,lingua,Myrcia lingua,(O.Berg) Mattos & D.Legrand,M. Cervini & E.F.P.L. Silva,NA,NA,"1997","10","02",Brasil,São Paulo,São Carlos,NA,-47.8899993896484,-22.0100002288818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45913",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0499992370605,-23.5900001525879,"7612",2019-11-01 15:06:08-03,UnB,UB,"131627",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,elaeodendra,Myrcia elaeodendra,DC.,"Proença, CEB","Mattos, J","10720","1962","09","22",Brasil,São Paulo,Itapetininga,"Via Alambari, a 2km da estrada Itapetininga-Sorocaba",-48.0499992370605,-23.5900001525879,NA,NA,"Flores brancas.; Cerrado",NA,NA,NA,NA,"1994",NA,NA,NA,Southern America,NA,NA,Dicotyledoneae,NA,NA,"40712",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.288889,-21.469444,"7620",2019-11-01 15:06:13-03,UnB,UB,"168984",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,NA,"Tozzi, AM; Guaratini, MTG",94-165,"1994","11","09",Brasil,São Paulo,Cássia dos Coqueiros,Sío S. Carmo. Bairro Delícia.,-47.288889,-21.469444,"-47.288889","-21.469444","Subarbusto, 0,5m. Frutos avermelhados.",NA,NA,NA,NA,NA,NA,NA,NA,Southern America,NA,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.0525,-24.073611,"7644",2019-11-01 15:06:11-03,UnB,UB,"131715",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,"Kawasaki, ML","Souza, VC","7068","1994","11","12",Brasil,São Paulo,Itapeva,Estação Ecológica de Itapeva,-49.0525,-24.073611,"-49.0525","-24.073611","Flores creme.; Árvore 5m.; Cerrado",NA,NA,NA,NA,"1995",NA,NA,NA,Southern America,NA,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.798056,-22.943333,"7673",2019-11-01 15:06:11-03,UnB,UB,"139569",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,NA,"Lucas, EJ; et al.","419","2006","11","17",Brasil,São Paulo,Cunha,"Distrito de Campos Novos, estrada entre Campos Novos e a localidade de Sete Cabeças",-44.798056,-22.943333,"-44.798056","-22.943333","Tronco tortuoso; frutos jovens verde passando vermelho.; Arvoreta 2m.; Campo de altitude com predominância de Candeia",NA,NA,"1075","1075",NA,NA,NA,NA,Southern America,NA,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"7678",2019-11-01 15:06:11-03,UnB,UB,"160820",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,"Faria, JEQ","Gottsberger, IS","2194","1971","10","29",Brasil,São Paulo,Botucatu,18km north of Botucatu,-48.416667,-22.75,"-48.416667","-22.75","Shrub. Flowers white.; Cerrado",NA,NA,"550","550","2013","03",NA,NA,Southern America,NA,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"7687",2019-11-01 15:06:11-03,UnB,UB,"160815",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,"Faria, JEQ","Gottsberger, IS",2194347R,"1972","10","12",Brasil,São Paulo,Botucatu,18km north of Botucatu,-48.416667,-22.75,"-48.416667","-22.75","Shrub. Flowers white.; Cerrado",NA,NA,"550","550","2013","03",NA,NA,Southern America,NA,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"7689",2019-11-01 15:06:11-03,UnB,UB,"160819",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,"Faria, JEQ","Gottsberger, IS","1072","1971","10","29",Brasil,São Paulo,Botucatu,18km north of Botucatu,-48.416667,-22.75,"-48.416667","-22.75","Shrub. Flowers white.; Cerrado",NA,NA,"550","550","2013","03",NA,NA,Southern America,NA,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"7698",2019-11-01 15:06:11-03,UnB,UB,"168309",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,"Faria, JEQ","Gottsberger, IS",231R-191072,"1972","10","19",Brasil,São Paulo,Botucatu,18km north of Botucatu ( 14km east of São Manuel). Along the São Manual- Piracicaba highway. Near ex RR station - 13 de Maio.,-48.416667,-22.75,"-48.416667","-22.75","Shrub, flowers white.; Cerrado vetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,NA,"550","550","2013","03",NA,NA,Southern America,NA,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"7699",2019-11-01 15:06:11-03,UnB,UB,"168311",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,"Faria, JEQ","Gottsberger, IS",347R-121072,"1972","10","12",Brasil,São Paulo,Botucatu,18km north of Botucatu ( 14km east of São Manuel). Along the São Manual- Piracicaba highway. Near ex RR station - 13 de Maio.,-48.416667,-22.75,"-48.416667","-22.75","Shrub, flowers white.; Cerrado vetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,NA,"550","550","2013","03",NA,NA,Southern America,NA,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"7700",2019-11-01 15:06:11-03,UnB,UB,"168321",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,"Faria, JEQ","Gottsberger, IS",118-1x10-261072,"1972","10","26",Brasil,São Paulo,Botucatu,18km north of Botucatu ( 14km east of São Manuel). Along the São Manual- Piracicaba highway. Near ex RR station - 13 de Maio.,-48.416667,-22.75,"-48.416667","-22.75","Shrub, flowers white.; Cerrado vetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,NA,"550","550","2013","03",NA,NA,Southern America,NA,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"7701",2019-11-01 15:06:11-03,UnB,UB,"168323",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,"Faria, JEQ","Gottsberger, IS",219497-4-1,NA,NA,NA,Brasil,São Paulo,Botucatu,18km north of Botucatu ( 14km east of São Manuel). Along the São Manual- Piracicaba highway. Near ex RR station - 13 de Maio.,-48.416667,-22.75,"-48.416667","-22.75","Shrub, flowers white.; Cerrado vetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,NA,"550","550","2013","03",NA,NA,Southern America,NA,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"7702",2019-11-01 15:06:11-03,UnB,UB,"168336",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,"Faria, JEQ","Gottsberger, IS","1072","1971","10","29",Brasil,São Paulo,Botucatu,18km north of Botucatu ( 14km east of São Manuel). Along the São Manual- Piracicaba highway. Near ex RR station - 13 de Maio.,-48.416667,-22.75,"-48.416667","-22.75","Shrub, flowers white.; Cerrado vetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,NA,"550","550","2013","03",NA,NA,Southern America,NA,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"7703",2019-11-01 15:06:11-03,UnB,UB,"168338",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,"Faria, JEQ","Gottsberger, IS",18-13-1x10,"1971","10","14",Brasil,São Paulo,Botucatu,18km north of Botucatu ( 14km east of São Manuel). Along the São Manual- Piracicaba highway. Near ex RR station - 13 de Maio.,-48.416667,-22.75,"-48.416667","-22.75","Shrub, flowers white.; Cerrado vetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,NA,"550","550","2013","03",NA,NA,Southern America,NA,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.05,-23.59,"7728",2019-11-01 15:06:13-03,UnB,UB,"168725",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,guianensis,Myrcia guianensis,(Aubl.) DC.,"Rosa, PO","Mattos, J; Bicalho, H","10727","1962","11","21",Brasil,São Paulo,Itapetininga,2 km oeste da estrada Itapetininga/Sorocaba,-48.05,-23.59,"-48.05","-23.59","No cerrado, 1,2m da altura. Flores brancas e aromáticas. Anteras brancas.; Cerrado",NA,NA,NA,NA,"2014","06",NA,NA,Southern America,NA,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
