X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,recordNumber,year,month,day,stateProvince,county,decimalLongitude,decimalLatitude,imagecode,locality,minimumElevationInMeters,coordinatePrecision,maximumElevationInMeters,geoFlag,identifiedBy,yearIdentified,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,class,relatedCatalogItem,individualCount,fieldNumber,infraspecificEpithet,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.9421997070312,-22.372200012207,"893",2021-03-03 13:40:38-03,IBt,SP,"476028",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Luchi, AE",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,s.n.,"2004","04","25",São Paulo,Mogi Guaçu,-46.9421997070312,-22.372200012207,NA,NA,NA,"39309",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"894",2021-03-03 13:40:38-03,IBt,SP,"476031",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Luchi, AE",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,s.n.,"2004","04","25",São Paulo,Mogi Guaçu,-46.9421997070312,-22.372200012207,NA,NA,NA,"39309",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"895",2021-03-03 13:40:38-03,IBt,SP,"476030",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Luchi, AE",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,s.n.,"2004","04","25",São Paulo,Mogi Guaçu,-46.9421997070312,-22.372200012207,NA,NA,NA,"39309",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"896",2021-03-03 13:40:38-03,IBt,SP,"476029",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Luchi, AE",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,s.n.,"2004","04","25",São Paulo,Mogi Guaçu,-46.9421997070312,-22.372200012207,NA,NA,NA,"39309",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"897",2019-11-21 10:04:58-03,IBt,SP,"203091",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Aguiar, FFA",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,s.n.,"1985","09","12",São Paulo,Mogi Guaçu,-46.9421997070312,-22.372200012207,NA,Estação Experimental de Mogi Guaçu. Fazenda Campininha,NA,"39309",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"898",2019-11-21 10:04:58-03,IBt,SP,"374539",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Alves, ES; et al.",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,s.n.,"2001","09","03",São Paulo,Mogi Guaçu,-46.9421997070312,-22.372200012207,NA,Estação Experimental de Mogi Guaçu. Viveiro experimental área de plantação de pau-brasil,NA,"39309",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"899",2019-11-21 10:04:58-03,IBt,SP,"374540",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Alves, ES; et al.",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,s.n.,"2001","09","03",São Paulo,Mogi Guaçu,-46.9421997070312,-22.372200012207,NA,"Estação Experimental de Mogi Guaçu. Viveiro experimental, área de plantação de pau-brasil",NA,"39309",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"900",2019-11-21 10:04:58-03,IBt,SP,"374542",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Alves, ES; et al.",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,s.n.,"2001","09","03",São Paulo,Mogi Guaçu,-46.9421997070312,-22.372200012207,NA,"Estação Experimental de Mogi Guaçu. Viveiro experimental, área de plantação de pau-brasil",NA,"39309",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"901",2019-11-21 10:04:58-03,IBt,SP,"374541",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Alves, ES; et al.",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,s.n.,"2001","09","03",São Paulo,Mogi Guaçu,-46.9421997070312,-22.372200012207,NA,"Estação Experimental de Mogi Guaçu. Vivieiro experimental, área de plantação de pau-brasil",NA,"39309",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-23.1700000762939,"902",2019-11-21 10:04:58-03,IBt,SP,"175583",S,Plantae,Fabaceae,Caesalpinia,echinata,Caesalpinia echinata,"Lira, MV",NA,Brasil,NA,NA,NA,NA,NA,NA,Lam.,s.n.,"1981","10","12",São Paulo,Porangaba,-48.1199989318848,-23.1700000762939,NA,NA,NA,"11217",NA,auto,"Mantovani, W","1981",NA,NA,"10","26",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
