X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,phylum,order,recordNumber,coordinatePrecision,minimumElevationInMeters,maximumElevationInMeters,individualCount,geoFlag,continentOcean,preparationType,previousCatalogNumber,imagecode,infraspecificEpithet,class,relatedCatalogItem,relationshipType,typeStatus,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.439998626709,-22.8799991607666,"1418",2020-09-02 16:31:57-03,Cenargen,CEN,"36099",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,A. Lourteig,NA,NA,NA,Ilse S. Gottsberger,"1970","05","05",Brasil,SP,BOTUCATU,"18 km North, 14 km East of São Miguel. Along the São Miguel - Piracicaba highway. Near ex-railway station Treze de Maio.",-48.439998626709,-22.8799991607666,"-4841667.0","-2275000.0","Cerrado vegetation, xeromorphic tree e scrub woodland form, on gentle slop. Número completo: 161-15570.&nf;Doação da Flora do Brazil - State of São Paulo.",CEN00036099,NA,NA,"161557","40412","550","550","1",auto,NA,Exsicatas,NA,CEN00036099,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1699981689453,-21.2800006866455,"1419",2020-09-02 16:31:57-03,Cenargen,CEN,"29136",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,Ana Maria Goulart de Azevedo Tozzi,"1994","11","09",Brasil,SP,CASSIA DOS COQUEIROS,"Sítio N. S. do Carmo, Bairro Delícia.",-47.1699981689453,-21.2800006866455,"-4726889.0","-2146694.0","Botões e flores abertas, pétalas caducas. Número de coleta 94-122. Doação da Universidade Estadual de Campinas - Herbário UEC.",CEN00029136,NA,NA,NA,"13265",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00029136,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6199989318848,-22.2199993133545,"1420",2020-09-02 16:31:57-03,Cenargen,CEN,"21959",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,V. C. Souza & R. R. Rodrigues,"1994",NA,NA,K. D. Barreto,"1993","11","10",Brasil,SP,CORUMBATAI,Mata da UNESP. Borda.,-47.6199989318848,-22.2199993133545,NA,NA,Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queirós. Departamento de Botânica - Herbário ESA (23315). Piracicaba.,CEN00021959,NA,NA,"1569","14989",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00021959,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8699989318848,-23.9799995422363,"1421",2020-09-02 16:31:57-03,Cenargen,CEN,"33955",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,Jorge Y. Tamashiro,"1995","06","15",Brasil,SP,ITAPEVA,"Estação Experimental de Itapeva, Engenheiro Maia.",-48.8699989318848,-23.9799995422363,"-4907194.0","-2407861.0",Flores com pétalas creme e hipanto avermelhado. Doação da Flora Fanerogâmica do Estado de São Paulo. Projeto temático financiado pela FAPESP.,CEN00033955,NA,NA,"1318","42926",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00033955,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"1422",2020-09-02 16:31:57-03,Cenargen,CEN,"21952",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,N. M. Ivanauskas,"1992","04",NA,Natália Macedo Ivanauskas,"1992","04","10",Brasil,SP,PIRACICABA,B. Godinhos - área 1.,-47.6399993896484,-22.7199993133545,NA,NA,Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queirós. Departamento de Botânica - Herbário ESA (14997). Piracicaba.,CEN00021952,NA,NA,NA,"44778",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00021952,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"1423",2020-09-02 16:31:57-03,Cenargen,CEN,"21918",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,V. C. Souza & R. R. Rodrigues,"1994",NA,NA,K. D. Barreto,"1994","01","06",Brasil,SP,PIRACICABA,"Tamandupa. Borda. Coord.: 22°34'13,7''S e 47°40'03,3''O.",-47.6399993896484,-22.7199993133545,"-4766750.0","-2257028.0",Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queirós. Departamento de Botânica - Herbário ESA (18307). Piracicaba.,CEN00021918,NA,NA,"1730","44778",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00021918,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-21.9899997711182,"1424",2020-09-02 16:31:57-03,Cenargen,CEN,"33963",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,S. Aragaki & M. Batalha,"1994","06",NA,Marco A. Batalha,"1994","05","04",Brasil,SP,PIRASSUNUNGA,Cerrados de Emas.,-47.4199981689453,-21.9899997711182,"-4750000.0","-2203333.0","Flores com estames amarelos.&nf;Doação do Instituto de Botânica - SP. São Paulo.",CEN00033963,NA,NA,"81","24621",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00033963,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-21.9899997711182,"1425",2020-09-02 16:31:57-03,Cenargen,CEN,"21892",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,Reinaldo Monteiro,"1990","06","25",Brasil,SP,PIRASSUNUNGA,"Faz. da USP - Campus de Pirassununga, km 217 - 218 da Rod. Anhanguera.",-47.4199981689453,-21.9899997711182,NA,NA,Cerrado com fogo periódico. Flores com pétalas caducas pela manhã. Doação do Herbarium Rioclarense - HRCB (11903). Rio Claro - São Paulo.,CEN00021892,NA,NA,NA,"24621",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00021892,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1300010681152,-22.4099998474121,"1426",2020-09-02 16:31:57-03,Cenargen,CEN,"85923",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,G. D. Colleta,"2011","11",NA,Gabriel Dalla Colleta,"2011","11","16",Brasil,SP,PIRATININGA,"Estrada municipal Piratininga - Cabrália Paulista, proximo a Faz.São José.",-49.1300010681152,-22.4099998474121,NA,NA,Doação Universidade de São Paulo. Herbário ESA 118805,CEN00085923,NA,NA,"590","19389",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00085923,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1427",2020-09-02 16:31:57-03,Cenargen,CEN,"25967",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,W. Hoehne,NA,NA,NA,José G. Bartolomeu,"1953","02","11",Brasil,SP,SAO PAULO,Cidade Ademar.,-46.6300010681152,-23.5400009155273,NA,NA,Doação da Universidade de São Paulo - Herbário SPF (14968). São Paulo.,CEN00025967,NA,NA,NA,"53584",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00025967,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1428",2020-09-02 16:31:57-03,Cenargen,CEN,"26795",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,T. B. Cavalcanti,"1994","07",NA,Taciana Barbosa Cavalcanti,"1994","07","11",Brasil,SP,SAO PAULO,Instituto de Biociências da Universidade de São Paulo. Jardim do Departamento de Botânica.,-46.6300010681152,-23.5400009155273,NA,NA,Sementes cor-de-palha.,CEN00026795,NA,NA,"1269","53584",NA,NA,"2",auto,NA,Exsicatas,NA,CEN00026795,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1429",2020-09-02 16:31:57-03,Cenargen,CEN,"25963",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,T. B. Cavalcanti,"1994","03",NA,Renato de Mello-Silva,"1994","03","24",Brasil,SP,SAO PAULO,Jardim do Instituto da Biociências da Universidade de São Paulo.,-46.6300010681152,-23.5400009155273,NA,NA,Há indivíduos nativos na mata próxima. Folhas discolores. Frutos oblongo-rombóides. Doação da Universidade de São Paulo - Herbário SPF.,CEN00025963,NA,NA,"878","53584",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00025963,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1430",2020-09-02 16:31:57-03,Cenargen,CEN,"33943",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,Mizué Kirizawa,"1977","12","15",Brasil,SP,SAO PAULO,"Parque Estadual das Fontes do Ipiranga, Jardim Botânico. Área 6 planta nº 143A.",-46.6300010681152,-23.5400009155273,NA,NA,Folhas novas vermelhas. Pétalas creme. Doação do Instituto de Botânica - SP. São Paulo.,CEN00033943,NA,NA,"317","53584",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00033943,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1431",2020-09-02 16:31:57-03,Cenargen,CEN,"33952",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,M. Kirizawa,NA,NA,NA,L. B. Noffs,"1977","12","15",Brasil,SP,SAO PAULO,"Parque Estadual das Fontes do Ipiranga, Jardim Botânico. Área 9 planta 144A.",-46.6300010681152,-23.5400009155273,NA,NA,Folhas novas vermelhas. Pétalas creme. Doação do Instituto de Botânica - SP. São Paulo.,CEN00033952,NA,NA,"41","53584",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00033952,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1432",2020-09-02 16:31:57-03,Cenargen,CEN,"21922",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,V. C. Souza & R. R. Rodrigues,"1994",NA,NA,K. D. Barreto,"1994","04","26",Brasil,SP,SAO PAULO,"São Carlos Represa do Lobo (Broa). Coord.: 22°10'07,3''S e 47°54'36,4''O.",-46.6300010681152,-23.5400009155273,"-4791000.0","-2216861.0",Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queirós. Departamento de Botânica - Herbário ESA (18387). Piracicaba.,CEN00021922,NA,NA,"2344","53584",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00021922,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-21.4699993133545,"1433",2020-09-02 16:31:57-03,Cenargen,CEN,"33946",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,E. L. M. Catharino,"1987","06",NA,Moyses Kuhlmann,"1957","05","22",Brasil,SP,SAO SIMAO,Horto Florestal junto a Estação Bento Quirino.,-47.5499992370605,-21.4699993133545,NA,NA,Doação do Instituto de Botânica - SP. São Paulo.,CEN00033946,NA,NA,"4142","27881",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00033946,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7099990844727,-22.4300003051758,"1459",2020-09-02 16:31:57-03,Cenargen,CEN,"21977",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,R. R. Rodrigues,NA,NA,NA,Ricardo Ribeiro Rodrigues - ESA,"1988","10","07",Brasil,SP,IPEUNA,Remanescente Florestal do Rio Passa Cinco.,-47.7099990844727,-22.4300003051758,NA,NA,Com flores. Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA (6473). Piracicaba.,CEN00021977,NA,NA,NA,"12906",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00021977,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6800003051758,-22.6800003051758,"1460",2020-09-02 16:31:57-03,Cenargen,CEN,"33965",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,Luís Carlos Bernacci,"1995","03","15",Brasil,SP,MONTE ALEGRE DO SUL,"E. E. do IAC, região montanhosa.",-46.6800003051758,-22.6800003051758,NA,NA,Frutos maduros secos. Doação do Instituto Agronômico - IAC (30134) - Campinas. Flora fanerogâmica do Estado de São Paulo.,CEN00033965,NA,NA,"1269","11114",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00033965,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9000015258789,-21.1800003051758,"1461",2020-09-02 16:31:57-03,Cenargen,CEN,"25486",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,A. Gehrt,"1942","08",NA,O. T. Mendes,"1938","11","07",Brasil,SP,PINDORAMA,Mato Joaquim Beonel.,-48.9000015258789,-21.1800003051758,NA,NA,Doação do Instituto Agronômico - IAC (4641). Campinas - São Paulo.,CEN00025486,NA,NA,"130","14884",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00025486,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8899993896484,-22.0100002288818,"1462",2020-09-02 16:31:57-03,Cenargen,CEN,"33942",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,Mariléa Labouriau,"1962","03","28",Brasil,SP,SAO CARLOS,Perto do Rio Mogí-Guaçú.,-47.8899993896484,-22.0100002288818,NA,NA,"Botões vermelhos, cálice carnudo e rubro. Pétalas amarelo-pálido muito finas e transparente e amassadas, estames amarelos, filete muito comprido.&nf;Doação do Instituto de São Paulo - SP (64061). São Paulo.",CEN00033942,NA,NA,"38","45913",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00033942,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1463",2020-09-02 16:31:57-03,Cenargen,CEN,"33936",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,Moyses Kuhlmann,"1933","11","30",Brasil,SP,SAO PAULO,Horto do Museu Paulista.,-46.6300010681152,-23.5400009155273,NA,NA,Doação do Instituto de Botânica - SP (76595). São Paulo.,CEN00033936,NA,NA,NA,"53584",NA,NA,"2",auto,NA,Exsicatas,NA,CEN00033936 CEN00033936_1,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1464",2020-09-02 16:31:57-03,Cenargen,CEN,"33948",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,M. Kirizawa,"1977","11",NA,Mizué Kirizawa,"1977","11","17",Brasil,SP,SAO PAULO,"Parque Estadual das Fontes do Ipiranga, Jardim Botânico. Área 16 planta nº 112A.",-46.6300010681152,-23.5400009155273,NA,NA,"Tronco com Polypodium, Rhipsalis, Tillandsia, líquem crostoso verde. Cálice avermelhado. Folhas novas avermelhadas. Pétalas creme. Doação do Instituto de Botânica - SP. São Paulo.",CEN00033948,NA,NA,"310","53584",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00033948,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.7800006866455,"1466",2020-09-02 16:31:57-03,Cenargen,CEN,"21960",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,N. M. Ivanauskas,"1994",NA,NA,K. D. Barreto,"1994","12","14",Brasil,SP,ANHEMBI,Sítio Barreirinho.,-48.1199989318848,-22.7800006866455,NA,NA,Estames amarelos. Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queirós. Departamento de Botânica - Herbário ESA (22834). Piracicaba.,CEN00021960,NA,NA,"3420","25656",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00021960,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7599983215332,-22.7000007629395,"1469",2020-09-02 16:31:57-03,Cenargen,CEN,"33944",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata,Pohl,M. Kuhlmann,"1944","03",NA,Moyses Kuhlmann,"1942","12","18",Brasil,SP,AMPARO,Monte Alegre.,-46.7599983215332,-22.7000007629395,NA,NA,Árvore grande tombada sobre o Rio Camanducáia. Doação do Instituto de Botânica - SP (47952). São Paulo.,CEN00033944,NA,NA,"157","18036",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00033944,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1470",2020-09-02 16:31:57-03,Cenargen,CEN,"33951",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata,Pohl,H. Makino-Watanabe,NA,NA,NA,Tatiana Sendulsky,"1967","01","20",Brasil,SP,SAO PAULO,"10 km south of center of city São Paulo, in grounds of the Instituto de Botânica, Parque Estadual.",-46.6300010681152,-23.5400009155273,NA,NA,Doação. Flora of Brazil - State of São Paulo.,CEN00033951,NA,NA,"555","53584",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00033951,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"1471",2020-09-02 16:31:57-03,Cenargen,CEN,"36101",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata subsp. replicata,Pohl,NA,NA,NA,NA,Gerhard Karl Gottsberger,"1969","04","30",Brasil,SP,BOTUCATU,Morro da Igreja.,-48.439998626709,-22.8799991607666,NA,NA,Número da coleta completo nº 12-30469. Doação da Flora of Brazil.,CEN00036101,NA,NA,"123046","40412",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00036101,subsp. replicata,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7599983215332,-22.7000007629395,"1472",2020-09-02 16:31:57-03,Cenargen,CEN,"33941",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata var. lundii,Pohl,M. Kuhlmann,NA,NA,NA,Moyses Kuhlmann,"1942","12","21",Brasil,SP,AMPARO,"Monte Alegre, Estação Experimental. Alto do morro.",-46.7599983215332,-22.7000007629395,NA,NA,Doação do Instituto de Botânica - SP (48029). São Paulo.,CEN00033941,NA,NA,"240","18036",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00033941,var. lundii,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1473",2020-09-02 16:31:57-03,Cenargen,CEN,"33950",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata var. lundii,Pohl,M. Kuhlmann,"1944","03",NA,Alfred Usteri,"1906","12","09",Brasil,SP,SAO PAULO,Vila Presidente.,-46.6300010681152,-23.5400009155273,NA,NA,"Herbarium Polytechnici São Paulo.&nf;Doação do Instituto de Botânica - SP . Herb. nº 14214. São Paulo.",CEN00033950,NA,NA,NA,"53584",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00033950,var. lundii,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"1474",2020-09-02 16:31:57-03,Cenargen,CEN,"36101",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata subsp. replicata,Pohl,NA,NA,NA,NA,Gerhard Karl Gottsberger,"1969","04","30",Brasil,SP,BOTUCATU,Morro da Igreja.,-48.439998626709,-22.8799991607666,NA,NA,Número da coleta completo nº 12-30469. Doação da Flora of Brazil.,CEN00036101,NA,NA,"123046","40412",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00036101,subsp. replicata,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"1476",2020-09-02 16:31:57-03,Cenargen,CEN,"36104",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,vandelliana,Lafoensia vandelliana subsp. replicata,Cham. & Schltdl.,A. Lourteig,"1995",NA,NA,Ilse S. Gottsberger,"1974","07","11",Brasil,SP,BOTUCATU,"13 km ao Sul da cidade, ao longo da estrada Botucatu - Pardinho, antes da entrada para a Fazenda 4 meninas. Ao longa da vegetação mais densa.",-48.439998626709,-22.8799991607666,NA,NA,"Cerrado com uma área de aproximadamente 3 Km², cobrindo uma baixada e uma região mais alta plana. Imterrompido por uma pequena mata e um campo natural. Cerrado no alta mais fechado com árvores com intervalos de mais ou menos 2 - m, as mais altas com 6 m de altura, a maioria ao redor dos 3 m. Área já usada para pastagem e dois anos atrás sofreu queimada. Só com frutos. Número da coleta: 110-11774.&nf;Doação da Flora do Brazil.",CEN00036104,NA,NA,"110","40412",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00036104,subsp. replicata,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.288889,-21.469444,"1503",2019-11-13 11:24:05-03,USP,SPF,"114876",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,"Tozzi, AMGA",NA,NA,NA,"Tozzi, AMGA","1994","11","09",Brasil,São Paulo,Cássia dos Coqueiros,NA,-47.288889,-21.469444,"-47.288889","-21.469444",NA,SPF00114876,NA,NA,"94122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.716667,-23.55,"1506",2019-11-13 11:24:05-03,USP,SPF,"154437",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,"Mendonça, FB",NA,NA,NA,"Mendonça, FB","2002","11","08",Brasil,São Paulo,São Paulo,Cidade Universitária Armando de Salles Oliveira,-46.716667,-23.55,"-46.716667","-23.55",NA,SPF00154437,NA,NA,"199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.460278,-20.247778,"1508",2019-11-13 11:24:05-03,USP,SPF,"172680",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,"Sasaki, D","2003",NA,NA,"Sasaki, D","2003","03","19",Brasil,São Paulo,Pedregulho,Parque Estadual das Furnas do Bom Jesus,-47.460278,-20.247778,"-47.460278","-20.247778",NA,SPF00172680,NA,NA,"254",NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.277222,-20.157778,"1509",2019-11-13 11:24:05-03,USP,SPF,"172682",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,"Sasaki, D","2003",NA,NA,"Sasaki, D","2003","07","08",Brasil,São Paulo,Pedregulho,Estreito,-47.277222,-20.157778,"-47.277222","-20.157778",NA,SPF00172682,NA,NA,"625",NA,"720","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.399442,-22.745069,"1512",2019-11-13 11:24:05-03,USP,SPF,"184679",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,"Ceccantini, GCT",NA,NA,NA,"Cardim, RH","2007","01","26",Brasil,São Paulo,Pedra Bela,NA,-46.399442,-22.745069,"-46.399442","-22.745069",NA,SPF00184679,NA,NA,"64",NA,"1103","1103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.730556,-23.565556,"1518",2021-03-15 18:28:08-03,USP,SPF,"225690",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,"Motta, LB","2015","12","04","Furlan, CM","2015","12","04",Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Estacionamento do Instituto de Biociências.",-46.730556,-23.565556,"-46.730556","-23.565556","Árvore 5 m alt., folhas simples e opostas, flores dispostas em racemos apicais, dialipétalas com pétalas brancas e longos estames. Voucher de estudo fitoquímico.; Cultivada em arborização urbana.",SPF00225690,NA,NA,"25",NA,"745","745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.810001373291,-21.1700000762939,"1538",2019-11-13 11:24:05-03,USP,SPF,"180655",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,"Bernacci, LC; et al.",NA,NA,NA,"Kotchetkoff-Henriques, O","2002","03","01",Brasil,São Paulo,Ribeirão Preto,NA,-47.810001373291,-21.1700000762939,NA,NA,NA,SPF00180655,NA,NA,"418","24390",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1539",2019-11-13 11:24:05-03,USP,SPF,"85505",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,"Cavalcanti, TB","1994","03",NA,"Mello-Silva, R","1994","03","24",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00085505,NA,NA,"878","53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1540",2019-11-13 11:24:05-03,USP,SPF,"14968",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,"Hoehne, W",NA,NA,NA,"Bartolomeu, JG","1953","02","11",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00014968,NA,NA,s.n.,"53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1541",2019-11-13 11:24:05-03,USP,SPF,"166831",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,"Souza, VC","1987","11",NA,"Rossi, L","1985","01","16",Brasil,São Paulo,São Paulo,Parque Tenente Siqueira Campos,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00166831,NA,NA,"495","53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
