X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,occurrenceRemarks,continentOcean,preparationType,previousCatalogNumber,typeStatus,phylum,order,coordinatePrecision,geoFlag,infraspecificEpithet,class,relatedCatalogItem,relationshipType,individualCount,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.8800010681152,-23.1800003051758,"822",2020-12-21 16:36:32-03,MBM,MBM,"59487",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Sobral, M.","Leitão Filho, H.F.; et al.; et al.","3134","1976","10","08",Brazil,São Paulo,Jundiaí,Serra do Japí,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,MBM059487,MBM059487,NA,NA,NA,= 49346,Southern America,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"823",2020-12-21 16:36:32-03,MBM,MBM,"49346",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Sobral, M.","Leitão Filho, H.F.; et al.; et al.","3134","1976","10","08",Brazil,São Paulo,Jundiaí,Serra do Japí,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,MBM049346,MBM049346,NA,NA,NA,= 59487,Southern America,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"824",2020-12-21 16:36:32-03,MBM,MBM,"317702",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Aguiar, O.T.","Aguiar, O.T.","326","1989","09","24",Brazil,São Paulo,Jundiaí,Tijuco Preto,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,MBM317702,MBM317702,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"839",2020-12-21 16:36:53-03,MBM,MBM,"186526",PreservedSpecimen,Plantae,Myrtaceae,Marlierea,laevigata,Marlierea laevigata,(DC.) Kiaersk.,"Aguiar, O.T.","Aguiar, O.T.","430","1991","12","04",Brazil,São Paulo,Santos,Distrito de Bertioga,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,MBM186526,MBM186526,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,"26836",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"986",2020-12-11 11:39:08-03,UFMG,BHCB,"197864",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,calycina,Eugenia calycina,Cambess.,NA,"Mazine, FF; Lucas, E; Souza, VC de; Romão, GO; Paula-Souza, J","1015","2003","11","13",Brasil,São Paulo,Itararé,4 km de Itararé para Bom Sucesso de Itararé,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,BHCB197864,NA,"2003","11",NA,"Arbusto ca. de 50 cm de altura; flores branco-esverdeadas; Beira da estrada",Southern America,NA,NA,NA,Dicotyledon,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"1026",2020-12-11 11:39:10-03,UFMG,BHCB,"91466",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,NA,"Bertoni, JEA; Geremias, A","111","1999","08","06",Brasil,São Paulo,Campinas,Fazenda Santa Elisa,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,NA,"2019","04",NA,"Árvore, ca. 7-8m de altura. Frutos verdes",Southern America,NA,NA,NA,Dicotyledon,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"1036",2020-12-11 11:39:10-03,UFMG,BHCB,"109840",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,NA,Falmoraes,"71","1998","08","30",Brasil,São Paulo,Campinas,Sousas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,BHCB050463,NA,"2019","04",NA,"Árvore, ca. 6m de altura, flores brancas, perfumadas.; Cultivada, pleno sol",Southern America,NA,NA,NA,Dicotyledon,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.285833,-24.275556,"1176",2021-02-11 17:20:42-03,UFPR,UPCB,"42931",PreservedSpecimen,Plantae,Myrtaceae,Marlierea,laevigata,Marlierea laevigata,(DC.) Kiaersk.,"Kawasaki, M.L.","Souza, V.C.","3518","1993","05","22",Brasil,São Paulo,Itararé,"Fazenda Santa Maria do Espinho, 24°16'32S 49°17'09W",-49.285833,-24.275556,"-49.285833","-24.275556",NA,NA,UPCB0030417,UPCB0030417,"1994","07","27","Arbusto ca. 1,5m, frutos imaturos vermelhos, maduros negros. Campo..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.53722222,-21.62055556,"1271",2020-06-22 14:18:52-03,UNESP-IBILCE,SJRP,"33542",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,NA,"Almeida Neto, A. & Ranga, N. T.","307.0","2008","04","17",Brasil,São Paulo,Matão (G9),Fazenda Cambuhy,-48.53722222,-21.62055556,"-48.53722222","-21.62055556",NA,NA,NA,NA,NA,NA,NA,"Árvore P-A 5, I-68. Biota",América do Sul,NA,NA,NA,Tracheophyta,Myrtales,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3544444,-20.77694444,"1272",2020-09-09 13:31:30-03,UNESP-IBILCE,SJRP,"00920",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,M.L. Kawasaki,Brognaro,NA,NA,NA,NA,Brasil,São Paulo,São José do Rio Preto,Bosque Municipal,-49.3544444,-20.77694444,"-49.3544444","-20.77694444",NA,NA,NA,NA,NA,NA,NA,NA,América do Sul,NA,NA,NA,Tracheophyta,Myrtales,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.354445,-20.7769445,"1273",2020-06-22 14:18:52-03,UNESP-IBILCE,SJRP,"34208",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Soares-Silva, J. P.","Soares-Silva, J.P.","33.0","2017","09","27",Brasil,São Paulo,São José do Rio Preto,Bosque e Zoológico Municipal,-49.354445,-20.7769445,"-49.3544450","-20.77694450",NA,NA,NA,NA,"2019","04","04","Árvore de 13 metros, sem látex, borda da mata, frutos maduros vináceos, pétalas brancas.",América do Sul,NA,NA,NA,Tracheophyta,Myrtales,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.294722,-21.520833,"1274",2020-06-22 14:18:52-03,UNESP-IBILCE,SJRP,"33543",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,NA,"Almeida Neto, A. & Ranga, N. T.","306.0","2008","04","17",Brasil,São Paulo,Novo Horizonte (G1),Fazenda Serrinha,-49.294722,-21.520833,"-49.294722","-21.520833",NA,NA,NA,NA,NA,NA,NA,"Árvore P-A 7, I-102. Biota",América do Sul,NA,NA,NA,Tracheophyta,Myrtales,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3544444,-20.77694444,"1275",2020-09-09 13:31:30-03,UNESP-IBILCE,SJRP,"23995",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,NA,Karina Gonçalves Melzi & Edlaine Rachel Avelino,NA,NA,NA,NA,Brasil,São Paulo,São José do Rio Preto,Bosque Municipal,-49.3544444,-20.77694444,"-49.3544444","-20.77694444",NA,NA,NA,NA,NA,NA,NA,"Árvore com 4 m, ramos escandentes, frutos maduros avermelhados e imaturos;",América do Sul,NA,NA,NA,Tracheophyta,Myrtales,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3544444,-20.77694444,"1276",2020-09-09 13:31:30-03,UNESP-IBILCE,SJRP,"23993",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,NA,Karina Gonçalves Melzi & Edlaine Rachel Avelino,NA,NA,NA,NA,Brasil,São Paulo,São José do Rio Preto,Bosque Municipal,-49.3544444,-20.77694444,"-49.3544444","-20.77694444",NA,NA,NA,NA,NA,NA,NA,"Árvore 3m, com flores brancas vistosas;",América do Sul,NA,NA,NA,Tracheophyta,Myrtales,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"1368",2020-06-15 15:31:04-03,UNESP-RC,HRCB,"70604",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,NA,Equipe Tudo Azul,NA,NA,NA,NA,Brasil,São Paulo,Cunha,Parque Estadual da Serra do Mar - Núcleo Cunha,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"1369",2020-06-17 15:25:19-03,UNESP-RC,HRCB,"9715",PreservedSpecimen,Plantae,Myrtaceae,Marlierea,laevigata,Marlierea laevigata,(DC.) Kiaersk.,G. M. Barroso,"Furlan, A.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"1370",2020-06-17 15:25:19-03,UNESP-RC,HRCB,"9673",PreservedSpecimen,Plantae,Myrtaceae,Marlierea,laevigata,Marlierea laevigata,(DC.) Kiaersk.,G. M. Barroso,"Furlan, A.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"1371",2020-06-17 15:25:19-03,UNESP-RC,HRCB,"31398",PreservedSpecimen,Plantae,Myrtaceae,Marlierea,laevigata,Marlierea laevigata,(DC.) Kiaersk.,NA,"Castro, S. L. R.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"1372",2020-06-17 15:25:19-03,UNESP-RC,HRCB,"15845",PreservedSpecimen,Plantae,Myrtaceae,Marlierea,laevigata,Marlierea laevigata,(DC.) Kiaersk.,Marco A. de Assis,"Assis, M. A. de",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5200004577637,-22.5900001525879,"1386",2017-11-24 14:11:43-02,UFLA,ESAL,"9704",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,Eduardo Van den Berg,"Sartori, RA",s.n.,NA,NA,NA,Brasil,São Paulo,Socorro,Bairro do Jaboticabal,-46.5200004577637,-22.5900001525879,NA,NA,"7","7",NA,NA,NA,NA,NA,"árvore; 10 m; branca;; floresta",NA,NA,NA,NA,NA,NA,"17674",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.035278,-23.8925,"1428",2021-01-26 13:56:41-03,IMA,MAC,"23538",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,J.Mattos,O.Handro,s.n.,"1943","10","25",Brasil,São Paulo,São Paulo,Jardim Botânico de São Paulo. Planta cultivada.,-47.035278,-23.8925,"-47.035278","-23.8925",NA,NA,MAC0023538,MAC0023538,"1964","02",NA,Arbusto (cultivada).,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"1530",2020-09-02 16:33:52-03,Cenargen,CEN,"62541",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,E. L. M. Catharino,A. R. Silva - SP,NA,"1985","10","03",Brasil,SP,PIRACICABA,Residência do Sr. Rubens A. Silva. (Av. Independência).,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,CEN00062541,CEN00062541,NA,NA,NA,NA,NA,Exsicatas,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,"1",NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1531",2020-09-02 16:33:52-03,Cenargen,CEN,"62521",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,J. Mattos,Oswaldo Handro,NA,"1943","10","25",Brasil,SP,SAO PAULO,Cultivado no Jardim Botânico de São Paulo.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,CEN00062521,CEN00062521,"1964","03",NA,Doação do Instituto de Botânica de São Paulo.,NA,Exsicatas,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"1",NA,NA,"35",São Paulo,SP,Sudeste
-48.787222,-23.541944,"1574",2019-11-13 11:26:45-03,USP,SPF,"188622",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Aguiar, OT","Lima, MCR","76","2007","09","25",Brasil,São Paulo,Paranapanema,Estação Ecológica de Paranapanema,-48.787222,-23.541944,"-48.787222","-23.541944",NA,NA,SPF00188622,NA,"2008","05","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.774444,-23.9,"1579",2019-11-13 11:26:45-03,USP,SPF,"94044",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Bünger, MO","Ávila, NS","319","1994","09","12",Brasil,São Paulo,São Paulo,NA,-46.774444,-23.9,"-46.774444","-23.9",NA,NA,SPF00094044,NA,"2012","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.774444,-23.9,"1580",2019-11-13 11:26:45-03,USP,SPF,"97228",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Bünger, MO","Ávila, NS","319","1994","09","12",Brasil,São Paulo,São Paulo,NA,-46.774444,-23.9,"-46.774444","-23.9",NA,NA,SPF00097228,NA,"2012","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.4700012207031,-20.9400005340576,"1595",2019-11-13 11:26:45-03,USP,SPF,"110196",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Aguiar, OT","Aguiar, OT","218","1987","10","16",Brasil,São Paulo,Bebedouro,NA,-48.4700012207031,-20.9400005340576,NA,NA,NA,NA,SPF00110196,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22514",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8300018310547,-23.5200004577637,"1596",2019-11-13 11:26:45-03,USP,SPF,"15403",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Kawasaki, ML","Grotta, AS",s.n.,"1954","03","29",Brasil,São Paulo,Carapicuíba,NA,-46.8300018310547,-23.5200004577637,NA,NA,NA,NA,SPF00015403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7241",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"1597",2019-11-13 11:26:45-03,USP,SPF,"164690",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Sobral, M","Mazine, FF","1018","2003","11","13",Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,SPF00164690,NA,"2003","11",NA,NA,NA,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1598",2021-03-15 18:28:59-03,USP,SPF,"71685",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Mazine, FF","Handro, O","2323","1984","10","12",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00071685,NA,"2003","10","08",Cultivada.,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1599",2019-11-13 11:26:45-03,USP,SPF,"85737",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,Anônimo,Sem coletor,s.n.,NA,NA,NA,Brasil,São Paulo,São Paulo,Jardim Botânico de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00085737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1600",2021-03-15 18:28:59-03,USP,SPF,"65211",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Bünger, MO","Handro, O",s.n.,"1931","08","31",Brasil,São Paulo,São Paulo,Jardim Botânico de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00065211,NA,"2012","05",NA,Planta viva n. 61.,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1601",2021-03-15 18:28:59-03,USP,SPF,"65063",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Bünger, MO","Handro, O",s.n.,"1931","08","31",Brasil,São Paulo,São Paulo,Jardim Botânico de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00065063,NA,"2012","05",NA,Planta viva n. 61.,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1602",2019-11-13 11:26:45-03,USP,SPF,"43992",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Rossi, L","Rossi, L","321","1984","09","27",Brasil,São Paulo,São Paulo,Parque Previdência,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00043992,NA,"1984","09","27",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1603",2019-11-13 11:26:45-03,USP,SPF,"44048",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Rossi, L","Pompéia, SL","361","1984","10","29",Brasil,São Paulo,São Paulo,Viveiro Manequinho Lopes,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00044048,NA,"1985","02","12",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"1678",2019-11-13 11:27:06-03,USP,SPF,"67316",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,multipunctata,Myrcia multipunctata,Mazine,"Santos, MF","Mattos, J","9093","1961","08","30",Brasil,São Paulo,Santo André,Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,SPF00067316,NA,"2018","08",NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"1679",2019-11-13 11:27:06-03,USP,SPF,"65193",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,multipunctata,Myrcia multipunctata,Mazine,"Santos, MF","Mattos, J","9093","1961","08","30",Brasil,São Paulo,Santo André,Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,SPF00065193,NA,"2018","08",NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"1680",2019-11-13 11:27:06-03,USP,SPF,"99399",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,multipunctata,Myrcia multipunctata,Mazine,Anônimo,"Franco, RLM","29358","1993","11","13",Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,SPF00099399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1694",2019-10-07 09:35:19-03,UEFS,HUEFS,"197638",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,NA,"Ferreira, G.M.P.","320","2008","08","26",Brasil,São Paulo,São Paulo,"Rua Santa Cruz,325",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,HUEFS0197638,NA,NA,NA,NA,NA,NA,NA,NA,NA,Angiospermae,Myrtales,"53584",auto,NA,Rosanae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6808,-22.6819,"1847",2020-11-23 11:39:08-03,IAC,IAC,"21301",S,Plantae,Myrtaceae-2.Myrtoideae,Eugenia,involucrata,Eugenia involucrata,DC.,C.F. Nardin,J.C. Medina,s/nº,"1965","09","15",Brasil,São Paulo,Monte Alegre do Sul,"IAC, Estação Experimental",-46.6808,-22.6819,"-46.6808","-22.6819",NA,NA,NA,NA,"2018","06","05",nome popular: goiabão,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"1850",2019-01-25 15:35:33-02,IAC,IAC,"41372",S,Plantae,Myrtaceae-2.Myrtoideae,Eugenia,involucrata,Eugenia involucrata,DC.,M.E.G. Sobral,J.E.A. Bertoni & A. Geremias,"323","2000","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Abacateiro, L22, P27",-47.086761,-22.863721,"-47.086761","-22.863721",NA,NA,NA,NA,"2002","10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"1851",2019-01-25 15:35:33-02,IAC,IAC,"41710",S,Plantae,Myrtaceae-2.Myrtoideae,Eugenia,involucrata,Eugenia involucrata,DC.,M.E.G. Sobral,J.E.A. Bertoni & A. Geremias,"266","2000","08","21",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Abacateiro, L31, P12",-47.086761,-22.863721,"-47.086761","-22.863721",NA,NA,NA,NA,"2002","10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"1852",2020-11-23 11:39:08-03,IAC,IAC,"41711",S,Plantae,Myrtaceae-2.Myrtoideae,Eugenia,involucrata,Eugenia involucrata,DC.,D.B. Damame,J.E.A. Bertoni & A. Geremias,"267","2000","08","21",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Abacateiro, L31, P14",-47.086761,-22.863721,"-47.086761","-22.863721",NA,NA,NA,NA,"2012","08","28",introdução 15739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.813596,-21.235878,"1853",2019-01-25 15:35:33-02,IAC,IAC,"42529",S,Plantae,Myrtaceae-2.Myrtoideae,Eugenia,involucrata,Eugenia involucrata,DC.,O. Kotchetkoff- Henriques & V.G. Laguna,O. Kotchetkoff- Henriques & V.G. Laguna,"2","2000","12","06",Brasil,São Paulo,Ribeirão Preto,Fazenda Olhos Dágua,-47.813596,-21.235878,"-47.813596","-21.235878",NA,NA,NA,NA,"2000","12","06","UTM 207949, 7649118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.927517,-21.354206,"1854",2019-01-25 15:35:33-02,IAC,IAC,"42546",S,Plantae,Myrtaceae-2.Myrtoideae,Eugenia,involucrata,Eugenia involucrata,DC.,O. Kotchetkoff-Henriques & A. Furlan (2),O. Kotchetkoff-Henriques & A. Furlan (2),"19","2001","10","15",Brasil,São Paulo,Ribeirão Preto,Fragmento de vegetação próximo ao Ribeirão da Onça,-47.927517,-21.354206,"-47.927517","-21.354206",NA,NA,NA,NA,"2001","10","15","UTM W0196360, S7635794, zona 23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.927517,-21.354206,"1855",2019-01-25 15:35:33-02,IAC,IAC,"42547",S,Plantae,Myrtaceae-2.Myrtoideae,Eugenia,involucrata,Eugenia involucrata,DC.,O. Kotchetkoff-Henriques & A. Furlan (2),O. Kotchetkoff-Henriques & A. Furlan (2),"20","2001","10","15",Brasil,São Paulo,Ribeirão Preto,Fragmento de vegetação próximo ao Ribeirão da Onça,-47.927517,-21.354206,"-47.927517","-21.354206",NA,NA,NA,NA,"2001","10","15","UTM W0196360, S7635794, zona 23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.958919,-23.675528,"1856",2019-01-25 15:35:33-02,IAC,IAC,"43213",S,Plantae,Myrtaceae-2.Myrtoideae,Eugenia,involucrata,Eugenia involucrata,DC.,L.C. Bernacci et al.,"L.C. Bernacci; G.A.D.C. Franco; G. Durigan & E. Furlan","3506","2001","05","10",Brasil,São Paulo,Cotia,"Morro Grande, Reserva, área A, indivíduo A 45.2",-46.958919,-23.675528,"-46.958919","-23.675528",NA,NA,NA,NA,"2001","05","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
