"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","typeStatus","individualCount","fieldNumber","relatedCatalogItem"
"89","2021-03-01 16:31:15-03","UNICAMP","UEC","157989","S","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Lima, HC; Farney de Sá, C; Andreata, RHP; et al.","1987","06","30",NA,"Brazil",NA,NA,"Árvore alta, cerca de 26 metros de altura. Tronco com casca lisa e pardacenta, DAP 38 cm. Fruto verde escuro. Frequente na mata de encosta.","UEC015542","Magnoliopsida",NA,"Mart.",NA,"3052","Rio de Janeiro","Parque Estadual do Desengano, Sossego. Faz. Forquilha. Mata de encosta e remanescentes de pastagens.","-41.833333","-21.883333","350","350","UEC015542","Santa Maria Madalena",NA,NA,NA,NA,NA,"-41.833333","-21.883333",NA,NA,NA,NA,NA,NA
"90","2019-08-20 10:15:18-03","UNICAMP","UEC","111708","S","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Mello Barreto, HL","1934","05","03",NA,"Brazil",NA,NA,NA,"UEC153438","Magnoliopsida",NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, HC","6077","Minas Gerais","Estrada de Santa Luzia Km 10 - Onça.",NA,NA,NA,NA,NA,NA,NA,NA,"2006","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-02-03 10:09:04-03","UNICAMP","UEC","145341","S","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Lima, HC; Wendt, T; Farney de Sá, C; Andreata, RHP; Caruso Gomes, J","1987","06","30",NA,"Brazil",NA,NA,"Árvore alta, ca. 26m alt. Tronco com casca lisa e pardacenta, DAP 38 cm. Fruto verde escuro. Frequente na mata alta de encosta. N.V.: caingá preto.","UEC146838","Magnoliopsida",NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Escobar, NAG","3052a","Rio de Janeiro","Parque Estadual do Desengano, Fazenda da forquilha, próx. ao Rio do Norte.","-41.833333","-21.883333","350","550",NA,"Santa Maria Madalena",NA,NA,"2017","08","04","-41.833333","-21.883333",NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:31:29-03","UNICAMP","UEC","152201","S","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Araújo-Nóbrega, M","2000","07","16",NA,"Brazil",NA,NA,"Arvoreta de aprox. 2,5m.; Capão de mata mesófila sob solo agilo-arenoso.","UEC031354","Magnoliopsida",NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Pinto, RB","188","Bahia","Chapada Diamantina, Pediplano central.","-41.416667","-13.383333","1190","1190","UEC031354","Ibicoara",NA,NA,"2014","03",NA,"-41.416667","-13.383333",NA,NA,NA,NA,NA,NA
"93","2019-08-20 10:15:18-03","UNICAMP","UEC","64219","S","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Lima, HC","1989","04","20",NA,"Brazil",NA,NA,"Árvore, tronco com casca lisa e pardacenta, DAP 48 cm, Frutos jovens esverdeados. Muito frequênte na margem do rio.","UEC153440","Magnoliopsida",NA,"(Mart. ex Benth.) Zarucchi & Pipoly",NA,"3558","Rio de Janeiro","Reserva Ecológica Municipal de Macaé de","-42.05","-22","1100","1100",NA,"Nova Friburgo",NA,NA,NA,NA,NA,"-42.05","-22",NA,NA,NA,NA,NA,NA
"94","2019-08-20 10:15:18-03","UNICAMP","UEC","102188","S","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Kinoshita, LS; Crespo, S","1998","10","06",NA,"Brazil",NA,NA,"Árvore 7m. Botões verdes, flores com estames amarelos, beira de estrada.","UEC153439","Magnoliopsida",NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, HC","98307","Minas Gerais","Fazenda Grão Mogol","-44.6425018310547","-21.4874992370605",NA,NA,NA,"Carrancas","21143","auto","2006","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-08-20 10:15:18-03","UNICAMP","UEC","65009","S","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Leitão Filho, HF; et al.","1992","12","10",NA,"Brazil",NA,NA,"Ávore com frutos imaturos e verdes.","UEC153437","Magnoliopsida",NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, HC","27819","Minas Gerais","Estrada Diamantina - Medalha (cerrado)","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Diamantina","101169","auto","2006","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-08-20 10:15:18-03","UNICAMP","UEC","99026","S","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Andrade, PM","1991","09","04",NA,"Brazil",NA,NA,"Mata. Arbóreo, 15m.","UEC153441","Magnoliopsida",NA,"(Mart. ex Benth.) Zarucchi & Pipoly",NA,"1431","Minas Gerais","Reserva Biológica Mata do Jambeiro","-43.8466987609863","-19.9855995178223",NA,NA,NA,"Nova Lima","29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-03-01 16:31:29-03","UNICAMP","UEC","165399","S","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Meireles, LD; Shepherd, GJ; Nunes, JA; Belinello, R","2005","07","21",NA,"Brazil",NA,NA,"Árvore, c. 20m, 4,73 m de CAp, 38mde diâmetro da copa, frutos com tricomas ferrugíneos.","UEC028911","Magnoliopsida",NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Pinto, RB","1865","Minas Gerais","Estrada para Toca do Lobo, Floresta Montana, -msm.","-44.9667015075684","-22.3903007507324",NA,NA,"UEC028911","Passa Quatro","17293","auto","2014","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-06 09:55:42-03","UFOP","OUPR","6513","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Roschel, M.B.; Craig, J.","1997","01","15",NA,"Brasil",NA,NA,"Mata. Árvore. Flores alaranjadas",NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, H.C.","s.n.","Minas Gerais","Estrada para Alegria","-43.4160995483398","-20.377799987793",NA,NA,NA,"Mariana","33524","auto","2009","05","28",NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-06 09:55:42-03","UFOP","OUPR","6267","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Roschel, M.B.; Craig, J.","1996","07","26",NA,"Brasil",NA,NA,"Mata. Árvore. Frutos verdes",NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, H.C.","108","Minas Gerais","Estrada para Alegria","-43.4160995483398","-20.377799987793",NA,NA,NA,"Mariana","33524","auto","2009","05","28",NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-06 09:55:42-03","UFOP","OUPR","6361","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Roschel, M.B.","1997","01","15",NA,"Brasil",NA,NA,"Mata. Árvore. Cálice esverdeado, filetes ferruginosos e vilosos",NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, H.C.","s.n.","Minas Gerais","Estrada para Alegria","-43.4160995483398","-20.377799987793",NA,NA,NA,"Mariana","33524","auto","2009","05","28",NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-06 09:55:42-03","UFOP","OUPR","9595","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Silva, J.L.","2000","02","24",NA,"Brasil",NA,NA,"Campo rupestre. Árvore",NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, H.C.","s.n.","Minas Gerais","Cachoeira das Andorinhas","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2009","05","28",NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-06 09:55:42-03","UFOP","OUPR","19588","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Badini, J.",NA,NA,NA,NA,"Brasil",NA,NA,"Capão de mata. Árvore. Flores amarelo-esverdeadas",NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, H.C.","s.n.","Minas Gerais","Capanema","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2009","05","28",NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-06 09:55:42-03","UFOP","OUPR","19585","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Badini, J.","1980","10","30",NA,"Brasil",NA,NA,"Capão de mata. Árvore. Flores amarelas",NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, H.C.","s.n.","Minas Gerais","Falcão","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2009","05","28",NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-06 09:55:42-03","UFOP","OUPR","19586","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Badini, J.","1980","10","30",NA,"Brasil",NA,NA,"Capão de mata. Árvore. Flores amarelas",NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, H.C.","s.n.","Minas Gerais","Falcão","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2009","05","28",NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-06 09:55:42-03","UFOP","OUPR","19587","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Badini, J.","1980","10","30",NA,"Brasil",NA,NA,"Capão de mata. Árvore. Flores amarelas",NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, H.C.","s.n.","Minas Gerais","Falcão","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2009","05","28",NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-06 09:55:42-03","UFOP","OUPR","3333","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Gomes, M.","1895",NA,NA,NA,"Brasil",NA,NA,"Mata. Árvore. Flores alaranjadas",NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, H.C.","s.n.","Minas Gerais","Fazenda do Manso","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2009","05","28",NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-06 09:55:42-03","UFOP","OUPR","20591","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Lima, L.C.P.; Silva, E.D. & Araujo, M.E.F.","2005","03","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, H.C.","331","Minas Gerais","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2009","05","28",NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-11-06 09:55:42-03","UFOP","OUPR","23239","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Matos, A.V.M.","1996",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Messias, M.C.T.B.","s.n.","Minas Gerais","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2009","11","19",NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-03-12 10:29:12-03","UFOP","OUPR","34521","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Pedrosa, L.G.","2019","09","17",NA,"Brasil",NA,NA,"Árvore, 2m. Em botões. Mata Estacional Semidecídua.",NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Pedrosa, L.G.","1990","Minas Gerais","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2019","09","17",NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-06 09:55:42-03","UFOP","OUPR","6369","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Messias, M.C.T.B.; Roschel, M.B.","1996","09","05",NA,"Brasil",NA,NA,"Mata. Árvore. Espécie pioneira, abundante nos arredores da fazenda do manso",NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, HC (LEFB)","s.n.","Minas Gerais","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-06 09:55:42-03","UFOP","OUPR","7538","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Matos, A.V.M.","1998","10","08",NA,"Brasil",NA,NA,"Orla de mata. Árvore. Flores amarelas e perfumadas",NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, HC (LEFB)","s.n.","Minas Gerais","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-06 09:55:42-03","UFOP","OUPR","77449","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Messias, M.C.T.B.","1996","12","02",NA,"Brasil",NA,NA,"Orla de mata. Árvore. Especie abundante no parque em matas de candeia e ciliares",NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, HC (LEFB)","134","Minas Gerais","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-06 09:55:42-03","UFOP","OUPR","19584","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Badini, J.","1977","09","27",NA,"Brasil",NA,NA,"Capão de mata. Árvore. Flores amarelas",NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, H.C.","s.n.","Minas Gerais","Serra do Batatal","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2009","05","28",NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-16 17:52:16-03","UCS","HUCS","33948","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Leitão, H.F.","1992","12","10",NA,"Brasil",NA,NA,"Herbario FUEL 13669; Árvore com frutos imaturos verdes",NA,"Angiospermae","Fabales","Mart. ex Benth.","Tamashiro, J.Y.","s.n.","Minas Gerais","Medanha","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Diamantina","101169","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-04-27 16:10:06-03","UFES","VIES","31251","S","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Curto, R.A.; Martins, L.T.; David, H.C. & Silva, A.E.","2010","09","07",NA,"Brasil",NA,NA,NA,"VIES031251",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","J.P.F. Zorzanelli","180","Espírito Santo","Floresta do Rosal.","-41.6794013977051","-20.7756004333496","650","650","VIES031251","Guaçuí","17884","auto","2018","04","09",NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-04-27 16:10:06-03","UFES","VIES","31254","S","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Curto, R.A.; Martins, L.T.; David, H.C. & Silva, A.E.","2010","09","06",NA,"Brasil",NA,NA,NA,"VIES031254",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","J.P.F. Zorzanelli","181","Espírito Santo","Floresta do Rosal.","-41.6794013977051","-20.7756004333496","650","650","VIES031254","Guaçuí","17884","auto","2018","05","17",NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-04-27 16:10:06-03","UFES","VIES","33126","S","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Moraes, A.M.","2012","03","31",NA,"Brasil",NA,NA,NA,"VIES033126",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, H.C.","266","Minas Gerais","RPPN Bom Fim.","-41.9071998596191","-20.6502990722656",NA,NA,"VIES033126","Espera Feliz","21988","auto","2013","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-04-05 11:06:06-03","UNESP-IBB","BOTUW","582","PreservedSpecimen","Plantae","Leguminosae","Sclerolobium","rugosum","Sclerolobium rugosum",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"BOTUW000582",NA,NA,"Mart. ex Benth.",NA,NA,"Espírito Santo","Comp. Vale do Rio Doce","-40.533333","-19.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40°32'W","19°52'S",NA,NA,NA,NA,NA,NA
"119","2019-08-16 08:39:33-03","UTFPR","HCF","13036","S","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","E.L. Siqueira","2013","10","19",NA,"Brasil",NA,NA,"árvore ca. 8 m, heliófita. Flores amarelas.",NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","J. Cordeiro","916","MG","Sítio do Seu Tozinho/ Adelson","-40.985472","-15.7275","881","881",NA,"Divisópolis",NA,NA,"2015",NA,NA,"40°59'07,7 W","15°43'39 S",NA,NA,NA,NA,NA,NA
"120","2020-06-29 09:30:31-03","UFRRJ","RBR","4262","S","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","C.S.R. Pardo","1998","06","10",NA,"Brasil",NA,NA,NA,"RBR00004262",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","L.F.G. Silva","40","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, Bosque Santa Helena, 950 m. de alt.","-42.9655990600586","-22.4122009277344",NA,NA,NA,"Teresópolis","38539","auto","2006","10","09",NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-06-29 09:30:31-03","UFRRJ","RBR","33042","S","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","T.A. Amorim","2008","09","27",NA,"Brasil",NA,NA,NA,"RBR00033042",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly",NA,"81","Rio de Janeiro","Fazendas Reunidas Duas Barras, Fragmento Florestal da Propriedade.","-42.5217018127441","-22.0510997772217",NA,NA,NA,"Duas Barras","18303","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-06-29 09:30:31-03","UFRRJ","RBR","18570","S","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","M.M. Silva-Conde","1991","05","22",NA,"Brasil",NA,NA,NA,"RBR00018570",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","L.F.G. Silva","408","Rio de Janeiro","Represa de Ribeirão das Lajes","-43.8981018066406","-22.6291999816895",NA,NA,NA,"Piraí","20293","auto","2006","10","09",NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-06-29 09:30:31-03","UFRRJ","RBR","18571","S","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","I.A. Silva","1981","01","12",NA,"Brasil",NA,NA,NA,"RBR00018571",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","L.F.G. Silva","229/81","Espírito Santo","Reserva Florestal da CVRD, Ant. 243, Km 2,170, lado esquerdo.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Linhares","48094","auto","2006","10","09",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:28:20-03","MBM","MBM","202373","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Lewis, G.P.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM202373",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, H.C. de","s.n.","Minas Gerais","Estrada de terra para Serro",NA,NA,NA,NA,"MBM202373","São Gonçalo das Pedras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:28:20-03","MBM","MBM","409510","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Siqueira, E.L.","2013","10","19",NA,"Brasil",NA,NA,"Árvore ca. 8 m, heliófita. Flores amarelas.; Relevo: suave-ondulado.","MBM409510",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Cordeiro, J.","916","Minas Gerais","Sítio do Seu Tozinho/Adelson","-40.985472","-15.7275","881","881","MBM409510","Divisópolis",NA,NA,"2015",NA,NA,"-40.985472","-15.7275",NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:28:20-03","MBM","MBM","419350","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Burckhardt, D.; Queiroz, D.L.; Queiroz, D.L.","2014","09","04","Southern America","Brazil",NA,NA,"Sweeping vegetation.","MBM419350",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Queiroz, D.L.","141E","Minas Gerais","Parque Nacional da Serra da Canastra, Cachoeira Casca d'Anta","-46.521667","-20.308333","850","860",NA,"São Roque de Minas",NA,NA,"2014","09","04","-46.521667","-20.308333",NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:28:20-03","MBM","MBM","104780","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Hatschbach, G.; Silva, J.M.; Silva, J.M.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM104780",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lewis, G.P.","50167","Bahia","Rod. BR-116","-40.9094009399414","-15.5313997268677",NA,NA,NA,"Encruzilhada","49333","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:28:20-03","MBM","MBM","273602","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Carvalho, A.M. de; et al.; et al.","1998","08","29","Southern America","Brazil",NA,NA,NA,"MBM273602",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Silva, L.F.G.","6645","Bahia","Pico do Itubiara","-41.8114013671875","-13.5789003372192",NA,NA,"MBM273602","Rio de Contas","49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:28:20-03","MBM","MBM","162791","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM162791",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lewis, G.P.","59747","Espírito Santo","Melgaço","-40.6591987609863","-20.3633003234863",NA,NA,NA,"Domingos Martins","48150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:28:20-03","MBM","MBM","252130","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM252130",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Hatschbach, G.","71467","Espírito Santo","Alto Bananeiras","-41.1347007751465","-20.3397006988525",NA,NA,"MBM252130","Venda Nova do Imigrante","15909","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:28:20-03","MBM","MBM","178543","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Costa, L.V.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM178543",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","C.V. Mendonça f.","509","Minas Gerais","Fazenda Montes Claros","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Caratinga","49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:28:20-03","MBM","MBM","199211","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Lopes, M.A.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM199211",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, H.C. de","103","Minas Gerais","Fazenda Montes Claros, Mata Jaó","-42.1391983032227","-19.7896995544434",NA,NA,"MBM199211","Caratinga","49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:28:20-03","MBM","MBM","275498","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Pifano, D.S.; et al.; et al.","2001","11","07","Southern America","Brazil",NA,NA,NA,"MBM275498",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Silva, L.F.G.","121","Minas Gerais","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,"MBM275498","Juiz de Fora","36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:28:20-03","MBM","MBM","286936","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Pifano, D.S.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM286936",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Pifano, D.S.","380","Minas Gerais","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,"MBM286936","Juiz de Fora","36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:28:20-03","MBM","MBM","116688","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Barreto, R.A.A.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM116688",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, H.C. de","179","Minas Gerais","3km após o Rio das Mortes, estrada de Cassiterita","-43.3414001464844","-21.1942005157471",NA,NA,NA,"Mercês","16536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:28:20-03","MBM","MBM","178542","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Andrade, P.M.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM178542",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, H.C. de","s.n.","Minas Gerais","Reserva Biológica Jambreiro","-43.8466987609863","-19.9855995178223",NA,NA,NA,"Nova Lima","29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:28:20-03","MBM","MBM","314252","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Lima, H.C. de; et al.; et al.","1990","12","13","Southern America","Brazil",NA,NA,"Árvore com 16m alt. Tronco com casca lisa e acinzentada com manchas escura. Frutos imaturos, muito frequente. Mata ciliar","MBM314252",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly",NA,"4077","Minas Gerais","Estrada para Sto Antonio Leite, Córrego do Gouveia.","-43.5080986022949","-20.2875003814697",NA,NA,"MBM314252","Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
