"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","infraspecificEpithet","scientificNameAuthorship","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","01131148","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","M. Fariñas","345","1969","01",NA,"South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1280885' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131148","Amazonas","Cerro Duida. Pie del Duida.",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,NA,NA,"J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2016-09-27 06:27:00-03","NY","NYBG","01131154","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","E. Cotton","1639","2000","08","16","South America","Ecuador","sheet",NA,"AM. E. Cotton [collector] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1281839' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131154","Zamora-Chinchipe","Río Nangaritza, across the river from La Punta de Guantza, beginning of road towards Pachicutza and Paquisha.","-78.63","-4.15",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"780","780","E. Cotton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01805959","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","L.A. Gomes","564","2012","05","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2125361' target='other'> <mi>dwc_moreinfo</mi></a>","NY01805959","Sergipe","Siriri, Mata do Cipó: Proximidades do Rio da Mata","-37.1","-10.5139",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY01805959_01",NA,NA,NA,"L.A. Gomes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","3145778","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","J. A. Duke","9746","1967","02","03","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3411076' target='other'> <mi>dwc_moreinfo</mi></a>","NY03145778","Antioquia","Between Punta las Barcas and Turbo",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don",NA,NA,"0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1654244","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","M. H. Nee","43235","1992","12","23","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1984566' target='other'> <mi>dwc_moreinfo</mi></a>","NY01654244","Santa Cruz","Floodplain of río Ichilo, downstream (N) of highway bridge.","-64.33","-17.27",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.","NY01654244_01","Ichilo","240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01131354","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","G. S. Bunting","6480A","1978","06","22","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1289583' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131354","Zulia","En la hacienda El Rosario, situada 18 km al este de la carretera Machiques-La Fría, desviando de la misma a la izquierda unos 12 km al norte del río Catatumbo.",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY01131354_01","Colón","10","50","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01131183","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","M. H. Nee","41109","1991","06","20","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=360537' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131183","Santa Cruz","Estancia Flor de Oro, W side of the Río Guaporé (=Río Iténez).","-61.0083","-13.55",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don",NA,"José Miguel de Velasco","190","190","M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00477872","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","H. S. Irwin","31005","1971","02","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=360541' target='other'> <mi>dwc_moreinfo</mi></a>","NY00477872","Bahia","Serra da Agua de Rega; Rio Riachao, ca. 27 km N of Seabra, road to Agua de Rega","-41.7703","-12.4186",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don",NA,"Seabra","1000","1000","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","2530335","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","C. R. A. Soares-Lopes","3189","2011","03","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2767850' target='other'> <mi>dwc_moreinfo</mi></a>","NY02530335","Mato Grosso","Santa Cruz do Xingu. Parque Estadual do Xingu, límite sul do parque.","-52.7753","-9.8508",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY02530335_01",NA,"258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1654230","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","O. Huber","2189","1978","08","04","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1984204' target='other'> <mi>dwc_moreinfo</mi></a>","NY01654230","Amazonas","±8-10 km al S de Pto. Ayacucho.","-67.58","5.55",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.","NY01654230_01","Atures","70",NA,"J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","3676603","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","M. Alvear","1448","2011","02","27","South America","Colombia",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2790835' target='other'> <mi>dwc_moreinfo</mi></a>","NY03676603","Boyacá","Corregimiento de Puerto Pinzon. Cordillera oriental, vertiente occidental. Serrania de Las Quinchas. Reserva Natural de Aves El Paujil. Sendero hacia el tanque del agua","-74.26181","6.04981",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don",NA,"Puerto Boyaca","212",NA,"M. Alvear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1288597","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","G. T. Prance","P22491","1974","06","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1758806' target='other'> <mi>dwc_moreinfo</mi></a>","NY01288597","Pará","Rio Tromberas shore, Porteira cemetry","-57.0415226","-1.097643",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.","NY01288597_01",NA,NA,NA,"J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-09-27 08:15:00-03","NY","NYBG","01131356","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","M. Bang","1706","1892","12",NA,"South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1289500' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131356",NA,"Tipuani-Guanai.",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"NY01131356_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","01131158","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","M. H. Nee","55182","2007","04","28","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1281830' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131158","Santa Cruz","Along hwy. from Portachuelo to Buena Vista, 1.8 km E of La Arboleda.","-63.5967","-17.4031",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don",NA,"Ichilo","300","300","F. A. Michelangeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01129970","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","J. J. Pipoly","18514","1995","02","05","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1289697' target='other'> <mi>dwc_moreinfo</mi></a>","NY01129970","Antioquia","Vereda Venados, Parque Nacional Natural Las Orquídeas sitio La Gurrucha.","-76.32","6.53",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY01129970_01","Frontino","700","900","F. A. Michelangeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1288580","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","B. G. S. Ribeiro","1650","1976","12","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1758791' target='other'> <mi>dwc_moreinfo</mi></a>","NY01288580","Amapá","Margem do Rio Vila Nova","-51.6458273","0.2836264",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY01288580_01",NA,NA,NA,"J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1739068","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","D. S. Penneys","1560b","2003","09","20","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1979976' target='other'> <mi>dwc_moreinfo</mi></a>","NY01739068","Esmeraldas","2 km S of bridge S of Lita on Lita-Alto Tambo road.","-78.4636","0.8739",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY01739068_01",NA,"690",NA,"D. S. Penneys",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00477867","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","L. J. Dorr","7725","1990","11","15","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=68641' target='other'> <mi>dwc_moreinfo</mi></a>","NY00477867","Barinas","Secondary road from Curbati to El Algarrobo, ca. 55 km SW of Barinas","-70.58","8.52",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.","NY00477867_01","Pedraza","200","360","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00477884","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","A. M. V. de Carvalho","3463","1991","07","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=68648' target='other'> <mi>dwc_moreinfo</mi></a>","NY00477884","Bahia","Distrito Serra Grande. 7.3 km na estrada Serra Grande/Itacaré, Fazenda Lagoa do Conjunto Fazenda Santa Cruz","-39.0617","-14.4231",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,"Uruçuca",NA,NA,"J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1289354","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","M. J. G. Hopkins","595","1986","06","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1758813' target='other'> <mi>dwc_moreinfo</mi></a>","NY01289354","Roraima","Ilha de Maracá. Furo Santa Rosa of Rio Uraricoera.-Ilha de Maracá. SEMA Estação. Furo Santa Rosa of Rio Uraricuera. Trail behind Casa Santa Rosa. Ca 1 km from river","-61.33","3.4",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.","NY01289354_01","Alto Alegre",NA,NA,"J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01131143","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","E. P. Killip","19350","1927","02","16","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1280904' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131143","Santander","Vicinity of El Roble.",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,"1500","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01096562","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","A. K. A. dos Santos","450","2005","08","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1240571' target='other'> <mi>dwc_moreinfo</mi></a>","NY01096562","Bahia","Trilha para o morro da Tesoura.","-41.3811","-13.0186",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY01096562_01","Mucugê","960","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","3676861","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","J. Campos de la Cruz","3314","1997","01","12","South America","Peru","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3913897' target='other'> <mi>dwc_moreinfo</mi></a>","NY03676861","Cajamarca","Distrito Namballe: De La Colmena a Morero. Vegetación secundaria.","-79.06666","-5.00833",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY03676861_01","San Ignacio","1000","1150","F. A. Michelangeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","3145799","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","J. D. Boeke","1265","1977","03","14","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3411097' target='other'> <mi>dwc_moreinfo</mi></a>","NY03145799","Huanuco","Prov.T.M. Aucayacu",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don",NA,"Leoncio Prado","780","780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","3165021","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","H. García-Barriga","8125","1939","11","26","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412694' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165021","Tolima","Marigerita region. San Diego",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,"490","490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01131054","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","E. P. Killip","30557","1929","11","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1280846' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131054","Pará","Ilha do Mosqueiro, near Pará.","-48.3828","-1.1458",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.","NY01131054_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","02540416","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","F. A. Michelangeli","1814","2012","06","07","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=61693' target='other'> <mi>dwc_moreinfo</mi></a>","NY02540416","Cusco","Dto. Camantí, Sitio Vitabamba. km 180 en la carretera interoceanica, 12 km al O de Quincemil.","-70.81161","-13.31075",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY02540416_01","Quispicanchi",NA,"718","F. A. Michelangeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","3165055","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","H. R. Wullschlaegel","178",NA,NA,NA,"South America","Suriname","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412729' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165055","Paramaribo","Paramaribo",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01131114","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","K. U. Kramer","2081","1960","11","17","South America","Suriname","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1280948' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131114",NA,"In vicinitate urbis Paramaribo. On SW. outskirts of the city.",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,NA,NA,"J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","1288570","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","G. T. Prance","2884","1966","10","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1758782' target='other'> <mi>dwc_moreinfo</mi></a>","NY01288570","Acre","Road from Cruzeiro do Sul to Japiim to Vila Maitá, track from km 20","-72.8956","-7.6144",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY01288570_01","Mâncio Lima",NA,NA,"J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","1654240","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","R. M. King","6160","1965","08","01","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1984411' target='other'> <mi>dwc_moreinfo</mi></a>","NY01654240","Putumayo","15 kms. northwest of Puerto Asís.","-76.3591837","0.5514468",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.","NY01654240_01",NA,"305",NA,"J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01131077","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","G. T. Prance","8857","1968","11","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1280855' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131077","Rondônia","Basin of Rio Madeira. Margin of Mutumparana airstrip.","-64.9400568","-9.6223322",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,NA,NA,"J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01131117","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","G. Gutierrez Villegas","947","1944","03","08","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1280906' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131117","Vaupés","Comisaria del Vaupès. Bajo Vaupés; Mitú y sus alrededores.",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","3165023","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","F. W. Pennell","11853","1922","05","05","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412696' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165023","Valle del Cauca","Pacific Coast; Wayside along railroad",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,"Buenaventura",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","01129995","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","J. J. Pipoly","18124","1995","01","31","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1289700' target='other'> <mi>dwc_moreinfo</mi></a>","NY01129995","Antioquia","Vereda Venados, Parque Nacional Natural Las Orquídeas Margen izq. río Venados (Garrucha y alto Bonito).","-76.32","6.53",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY01129995_01","Frontino","800","850","F. A. Michelangeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
