"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"48","2020-11-24 17:10:22-03","UTFPR","DVPR","5819","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Rocha Filho, JA","2018","01",NA,"Rocha Filho, JA; Piva, J; Machado, C","556","2018","01","23","Brasil","Paraná","Capanema","Estrada rua do distrito de Alto Faraday sentido ao Córrego Duas Barras.","-53.3914","-25.3447","-53.3914","-25.3447","349","349","DVPR005819",NA,"Arbusto 2 m de altura. Folhas discolores, de membranáceas a cartáceas, glabras. Flores vermelhas. Ponto 501.; Fragmento de Floresta Estacional Semidecidual em estágio médio de sucessão secundária. Associação entre Latossolo e nitosso",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-24 17:10:22-03","UTFPR","DVPR","1111","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Estevan, DA","2013","06","04","Duarte, E","79","2013","04","09","Brasil","Paraná","Dois Vizinhos","Unepe - Restauração Ecológica. Nucleação: Chuva de Sementes: parcela 7, sub-parcela 21","-53.0607","-25.4149","-53.0607","-25.4149",NA,NA,"DVPR001111","DVPR001111","Arbusto jovem.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-24 17:10:22-03","UTFPR","DVPR","1531","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Caxambu, MG","2014","09","25","Siqueira, EL; et al.","1126","2014","08","28","Brasil","Paraná","Fênix","RPPN Muricy - Propriedade de José Candido da Silva Muricy Neto","-52.00432","-23.52038","-52.00432","-23.52038","352","352","DVPR001531","DVPR001531","Subarbusto ca. 1,5 m, semi-ciófilo. Flores Vermelhas.; Relevo: suave-ondulado. Vegetação: Floresta Estacional Semidecidual Submontana.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-24 17:10:22-03","UTFPR","DVPR","5075","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Estevan, DA","2017","02",NA,"Souza, PR; et al.","56","2016","12","06","Brasil","Paraná","São Jorge d' Oeste","RPPN Salto do Chopim","-53.043755","-25.364014","-53.043755","-25.364014",NA,NA,"DVPR005075",NA,"Arvoreta, ca. 2m. Pétalas vermelha; Relevo: ondulado. Vegetação: Floresta Estacional Semidecidual",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-24 17:10:22-03","UTFPR","DVPR","3060","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Caxambu, MG","2015","04","08","Siqueira, EL; et al.","1399","2015","03","12","Brasil","Paraná","Fênix","RPPN Cagibi, propriedade de Bernard Philippe Marie Philibert de Laguiche","-51.5835","-23.53175","-51.5835","-23.53175","333","333","DVPR003060",NA,"Arbusto 1,7 m, semi-ciófilo, flores vermelhas.; Relevo: suave-ondulado. Floresta Estacional Semidecidual Submontana",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-24 17:10:22-03","UTFPR","DVPR","2682","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Kameyama, C","2009","05","30","Francisco, EM; Slusarski, SR","2","2004","02","10","Brasil","Paraná","Bela Vista do Paraíso","Fazenda Horizonte","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,"DVPR002682",NA,"Erva 50cm, flores vermelhas.; Borda da mata.",NA,NA,NA,"Magnoliophyta",NA,"15605","auto",NA,NA,NA,NA,NA
"54","2020-11-24 17:10:22-03","UTFPR","DVPR","782","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Dias, MC","2005",NA,NA,"Cotarelli, VM; Alves, PFR; Zaporeli, AMM; Jr, MOB","s.n.","2004","10","30","Brasil","Paraná","Londrina","Parque Estadua Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"DVPR000782","DVPR000782","Arbusto 2m., frutas vermelhas, botões florais alaranjados.; Borda da Mata.",NA,NA,NA,"Magnoliophyta",NA,"63728","auto",NA,NA,NA,NA,NA
"55","2020-11-24 17:10:22-03","UTFPR","DVPR","2327","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Estevan, DA","2014","12","19","Estevan, DA; Duarte, E","2106","2014","12","15","Brasil","Paraná","São Jorge d' Oeste","Salto do Chopim. Propriedade Sr. Jair Nogueira","-53.044992","-25.364176","-53.044992","-25.364176","385","385","DVPR002327",NA,"Arvoreta, 3 m, flores vermelhas.; Borda de mata. Ecótono entre Floresta Estacional Semidecidual e Floresta Ombrófila Mista.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:33:06-03","EAO","IAN","59351","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Leonard, EC",NA,NA,NA,"Ness, BA; Canoas, M de","s.n.","1948","12","27","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"IAN059351",NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:33:06-03","EAO","IAN","87938","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Kameyama, C","2016","04","15","Smith, LB; Reitz, R; Padre","6191","1952","03","13","Brasil","Santa Catarina","Florianópolis","lagoa de Piri; Ilha de Santa Catarina.","-48.466667","-27.6","-48.466667","-27.6",NA,NA,"IAN087938",NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:33:06-03","EAO","IAN","106454","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Kameyama, C","2016","04","15","Barbosa, VD","1269","1955","07","20","Brasil","Rio Grande do Sul","Pelotas","Horto Botânico, I.A.S.","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"IAN106454",NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,"51462","auto",NA,NA,NA,NA,NA
"59","2021-03-30 12:33:06-03","EAO","IAN","59285","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Leonard, EC",NA,NA,NA,"Rambo, B","46082","1950","03","03","Brasil","Rio Grande do Sul","Porto Alegre","Vila Manresa.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"IAN059285",NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,"29946","auto",NA,NA,NA,NA,NA
"60","2013-07-03 10:23:55-03","EBDA","BAH","1148","S","Plantae","Acanthaceae","Beloperone","amherstiae","Beloperone amherstiae","Nees","Irmão Teodoro Luiz","1939",NA,NA,"Irmão Teodoro Luiz, F. S. C.","462","1939","01",NA,"Brasil","Rio Grande do Sul","Canoas",NA,"-51.1836","-29.9178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8037","auto",NA,NA,NA,NA,NA
"61","2019-12-04 15:24:39-03","PUCPR","HUCP","6049","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Acra, LA",NA,NA,NA,"Carrano, AD","018","1986","10","23","Brasil","Paraná","Curitiba","Rua José de Alencar, N° 1305.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00005945","HUCP00005945",NA,NA,NA,NA,"Eudicotiledonea",NA,"25180","auto",NA,NA,NA,NA,NA
"62","2019-12-04 15:24:39-03","PUCPR","HUCP","19323","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.",NA,NA,NA,NA,"Bolson, M","152","2008","02","17","Brasil","Paraná","Foz do Iguaçu","Itaipu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"HUCP00005975","HUCP00005975",NA,NA,NA,NA,"Eudicotiledonea",NA,"39570","auto",NA,NA,NA,NA,NA
"63","2019-12-04 15:24:39-03","PUCPR","HUCP","5292","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Acra, LA",NA,NA,NA,"Shirata, MT","029","1992","01","08","Brasil","Paraná","Guaraqueçaba","Ilha do Rabelo","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"HUCP00006196","HUCP00006196",NA,NA,NA,NA,"Eudicotiledonea",NA,"37295","auto",NA,NA,NA,NA,NA
"64","2019-12-04 15:24:39-03","PUCPR","HUCP","6728","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Silva, CBX",NA,NA,NA,"Shirata, MT","2160","1993","10","23","Brasil","Paraná","Morretes","Caminho dos Jesuítas","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"HUCP00006106","HUCP00006106",NA,NA,NA,NA,"Eudicotiledonea",NA,"30514","auto",NA,NA,NA,NA,NA
"65","2019-12-04 15:24:39-03","PUCPR","HUCP","10630","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.",NA,NA,NA,NA,"Buras, JS","013","1983","01","29","Brasil","Rio Grande do Sul","Pelotas","Orto Florestal","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"HUCP00006152","HUCP00006152",NA,NA,NA,NA,"Eudicotiledonea",NA,"51462","auto",NA,NA,NA,NA,NA
"66","2019-12-04 15:24:39-03","PUCPR","HUCP","21099","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Borgo, M",NA,NA,NA,"Ariati, V","398","2010","02",NA,"Brasil","Paraná","Capitão Leônidas Marques",NA,"-53.614200592041","-25.4792003631592",NA,NA,NA,NA,"HUCP00005997","HUCP00005997",NA,NA,NA,NA,"Eudicotiledonea",NA,"14258","auto",NA,NA,NA,NA,NA
"67","2019-12-04 15:24:39-03","PUCPR","HUCP","25566","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kersten, RA","2019","08","13","Alves, BKS","22","2019","07","02","Brasil","Parana","Morretes","Morro Mãe Catira","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"HUCP00025566","HUCP00025566","Flores tubulares avermelhadas.",NA,NA,NA,"Eudicotiledonea",NA,"30514","auto",NA,NA,NA,NA,NA
"68","2019-12-04 15:24:39-03","PUCPR","HUCP","19322","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.",NA,NA,NA,NA,"Bolson, M","120","2008","07","16","Brasil","Paraná","Foz do Iguaçu","Itaipu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"HUCP00005923","HUCP00005923",NA,NA,NA,NA,"Eudicotiledonea",NA,"39570","auto",NA,NA,NA,NA,NA
"69","2019-12-04 15:24:39-03","PUCPR","HUCP","5291","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Acra, LA",NA,NA,NA,"Shirata, MT","010","1991","12","05","Brasil","Paraná","Guaraqueçaba","Ilha do Rabelo","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"37295","auto",NA,NA,NA,NA,NA
"70","2019-12-04 15:24:39-03","PUCPR","HUCP","23149","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Ariati, V",NA,NA,NA,"Ariati, V","633","2011",NA,NA,"Brasil","Paraná","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"35037","auto",NA,NA,NA,NA,NA
"71","2019-12-04 15:24:39-03","PUCPR","HUCP","12867","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Santos, TM",NA,NA,NA,"Rau, K","061","1996","04","06","Brasil","Santa Catarina","Penha","Ponta Vigia","-48.6458015441895","-26.7693996429443",NA,NA,NA,NA,"HUCP00006201","HUCP00006201",NA,NA,NA,NA,"Eudicotiledonea",NA,"9872","auto",NA,NA,NA,NA,NA
"72","2020-02-08 09:29:06-03","NBC","NL-BOTANY","U.1046920","PreservedSpecimen","Plantae","Acanthaceae","Beloperone","amherstiae","Beloperone amherstiae","Nees",NA,NA,NA,NA,"Meyer T",NA,"1944","01","24","Argentina",NA,NA,"Flora Argentina, prov. de Corrientes, Capital. Dep. Capital.",NA,NA,NA,NA,NA,NA,"NL-U1046920","NL-U1046920","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1046920 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"73","2020-02-08 09:29:06-03","NBC","NL-BOTANY","U.1046921","PreservedSpecimen","Plantae","Acanthaceae","Beloperone","amherstiae","Beloperone amherstiae","Nees",NA,NA,NA,NA,"Rodriguez",NA,"1910","04","02","Argentina",NA,NA,"Misiones, Bonplanol.",NA,NA,NA,NA,NA,NA,"NL-U1046921","NL-U1046921","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1046921 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"74","2020-02-08 09:29:06-03","NBC","NL-BOTANY","U.1046922","PreservedSpecimen","Plantae","Acanthaceae","Beloperone","amherstiae","Beloperone amherstiae","Nees",NA,NA,NA,NA,"Meyer T",NA,"1944","03","03","Argentina",NA,NA,"Flora Argentina, Gob. de Misiones, Eldorado.",NA,NA,NA,NA,NA,NA,"NL-U1046922","NL-U1046922","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1046922 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"75","2020-02-08 09:29:06-03","NBC","NL-BOTANY","U.1046923","PreservedSpecimen","Plantae","Acanthaceae","Beloperone","amherstiae","Beloperone amherstiae","Nees",NA,NA,NA,NA,"Meyer T",NA,"1944","03","18","Argentina",NA,NA,"Flora Argentina, Gob. de Misiones, Puerto Iguazú.",NA,NA,NA,NA,NA,NA,"NL-U1046923","NL-U1046923","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1046923 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"76","2020-02-08 09:29:06-03","NBC","NL-BOTANY","U.1046924","PreservedSpecimen","Plantae","Acanthaceae","Beloperone","amherstiae","Beloperone amherstiae","Nees",NA,NA,NA,NA,"Pedersen TM",NA,"1949","12","18","Argentina",NA,NA,"Plants of Argentina, Estancia 'Santa Maria', Dep. Mburucuyá. Prov. Corrientes.",NA,NA,NA,NA,NA,NA,"NL-U1046924","NL-U1046924","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1046924 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"77","2020-02-08 09:29:06-03","NBC","NL-BOTANY","U.1046915","PreservedSpecimen","Plantae","Acanthaceae","Beloperone","brasiliana","Beloperone brasiliana","(Roth) Herter",NA,NA,NA,NA,"Meyer T",NA,"1944","02","20","Argentina",NA,NA,"Flora Argentina, Gob. de Misiones, Rosadas.",NA,NA,NA,NA,NA,NA,"NL-U1046915","NL-U1046915","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1046915 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"78","2020-02-08 09:29:06-03","NBC","NL-BOTANY","U.1047439","PreservedSpecimen","Plantae","Acanthaceae","Beloperone","brasiliana","Beloperone brasiliana","(Roth) Herter",NA,NA,NA,NA,"Duarte AP; Pereira E",NA,"1949","05","09","Brazil",NA,NA,"Paraná-Parque Nacional do Iguaçi.",NA,NA,NA,NA,NA,NA,"NL-U1047439","NL-U1047439","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1047439 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"79","2020-02-08 09:29:06-03","NBC","NL-BOTANY","U.1047440","PreservedSpecimen","Plantae","Acanthaceae","Beloperone","brasiliana","Beloperone brasiliana","(Roth) Herter",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","12","11","Brazil",NA,NA,"Flora Brasiliae Australis, Est. Santa Catarina. Road from Sào Miguel to Fr. Westphalen, 15 km N. of Fr.W.",NA,NA,NA,NA,NA,NA,"NL-U1047440","NL-U1047440","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1047440 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"80","2020-02-08 09:29:06-03","NBC","NL-BOTANY","U.1047443","PreservedSpecimen","Plantae","Acanthaceae","Beloperone","brasiliana","Beloperone brasiliana","(Roth) Herter",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","06","14","Brazil",NA,NA,"Flora Brasiliae Australis, Est. Paraná. Fazenda Estrela do Sul, S.E. of Xambrê.",NA,NA,NA,NA,NA,NA,"NL-U1047443","NL-U1047443","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1047443 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"81","2020-02-08 09:29:06-03","NBC","NL-BOTANY","U.1047444","PreservedSpecimen","Plantae","Acanthaceae","Beloperone","brasiliana","Beloperone brasiliana","(Roth) Herter",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","06","13","Brazil",NA,NA,"Flora Brasiliae Australis, Est. Paraná, Fazenda Estrela do Sul S.E. of Xambrê.",NA,NA,NA,NA,NA,NA,"NL-U1047444","NL-U1047444","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1047444 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"82","2020-02-08 09:29:06-03","NBC","NL-BOTANY","U.1047445","PreservedSpecimen","Plantae","Acanthaceae","Beloperone","brasiliana","Beloperone brasiliana","(Roth) Herter",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","05","16","Brazil",NA,NA,"Flora Brasiliae Australis, Est. Paraná, Forested slope above valley of Rio Capanema, 20 km E. of São Antônio.",NA,NA,NA,NA,NA,NA,"NL-U1047445","NL-U1047445","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1047445 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"83","2020-02-08 09:29:06-03","NBC","NL-BOTANY","U.1047447","PreservedSpecimen","Plantae","Acanthaceae","Beloperone","brasiliana","Beloperone brasiliana","(Roth) Herter",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","03","16","Brazil",NA,NA,"Flora Brasiliae Australis, Est. Paraná, Forest reserve S. of the Rio Ivaí, ca. 30 km E. of Cianorte.",NA,NA,NA,NA,NA,NA,"NL-U1047447","NL-U1047447","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1047447 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"84","2020-02-08 09:29:06-03","NBC","NL-BOTANY","U.1047448","PreservedSpecimen","Plantae","Acanthaceae","Beloperone","brasiliana","Beloperone brasiliana","(Roth) Herter",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","01","14","Brazil",NA,NA,"Flora Brasiliae Australis, Est. Paraná, Serra do Mar; rainforest on Atlantic slope above Bela Vista, old road Curitiba-Morretes.",NA,NA,NA,NA,NA,NA,"NL-U1047448","NL-U1047448","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1047448 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"85","2020-02-08 09:29:19-03","NBC","NL-BOTANY","L.1051016","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"Xambrê Fazenda Estrela do Sul",NA,NA,NA,NA,NA,NA,"NL-L1051016","NL-L1051016","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1051016 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsidae","Uw13121",NA,NA,NA
"86","2020-02-08 09:29:19-03","NBC","NL-BOTANY","L.1051017","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"Xambrê Fazenda Estrela do Sul",NA,NA,NA,NA,NA,NA,"NL-L1051017","NL-L1051017","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1051017 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsidae","Uw13121",NA,NA,NA
"87","2020-02-08 09:29:19-03","NBC","NL-BOTANY","L.1051018","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"fazendo Estrela do Sul, SE of Xambre",NA,NA,NA,NA,NA,NA,"NL-L1051018","NL-L1051018","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1051018 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsidae","Uw13106",NA,NA,NA
"88","2020-02-08 09:29:19-03","NBC","NL-BOTANY","L.1051019","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"fazendo Estrela do Sul, SE of Xambre",NA,NA,NA,NA,NA,NA,"NL-L1051019","NL-L1051019","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1051019 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsidae","Uw13106",NA,NA,NA
"89","2020-02-08 09:29:19-03","NBC","NL-BOTANY","L.2841032","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"Pedersen TM",NA,"1959","12","21","Argentina","Corrientes",NA,"near S. Cosme.",NA,NA,NA,NA,NA,NA,"NL-L2841032","NL-L2841032","In woodland.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2841032 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"90","2020-02-08 09:29:19-03","NBC","NL-BOTANY","L.2841034","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1958","03","06","Brazil",NA,NA,"Plantas de Santa Catarina - Brasil. Barra de Areia, Videl Ramos.",NA,NA,NA,NA,NA,NA,"NL-L2841034","NL-L2841034","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2841034 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
