"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","previousCatalogNumber","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"311","2020-10-01 14:25:14-03","JBB","HEPH","32110","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Hatschbach, G","2000",NA,NA,"Silva, JM da; Barbosa, E; Cordeiro, J","2000","02","25","Brasil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"3257","1300","1300",NA,"Dicotyledon","Solanales","Southern America",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"312","2020-10-01 14:25:14-03","JBB","HEPH","32145","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Feliciano, EA","1987","08","30","Krieger, PL","1987","08","30","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,"Ornamental",NA,"25062",NA,NA,NA,"Dicotyledon","Solanales","Southern America",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"313","2020-10-01 14:25:14-03","JBB","HEPH","31803","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Bresolin, A; Klein, RM","1979","10","19","Brasil","Santa Catarina","Florianópolis","Lagoa do Peri, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"1357",NA,NA,NA,"Dicotyledon","Solanales","Southern America",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"314","2020-10-01 14:25:14-03","JBB","HEPH","31800","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Falkenberg, DB","1986",NA,NA,"Falkenberg, DB","1986","10","01","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"3514","200","200",NA,"Dicotyledon","Solanales","Southern America",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"315","2020-10-01 14:25:14-03","JBB","HEPH","31802","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Falkenberg, DB","1988",NA,NA,"Falkenberg, DB","1987","10","31","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"Frequente no local de coleta",NA,"4521","600","600",NA,"Dicotyledon","Solanales","Southern America",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA
"316","2020-10-01 14:25:14-03","JBB","HEPH","31804","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Bresolin, A","1979","08","29","Brasil","Santa Catarina","Rio do Sul","Matadouro","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,"1345","500","500",NA,"Dicotyledon","Solanales","Southern America",NA,NA,"15163","auto",NA,NA,NA,NA,NA,NA
"317","2020-10-01 14:25:14-03","JBB","HEPH","31801","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Bresolin, A","1980","05","29","Brasil","Santa Catarina","Rio do Sul","Matadouro","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,"1434","600","600",NA,"Dicotyledon","Solanales","Southern America",NA,NA,"15163","auto",NA,NA,NA,NA,NA,NA
"318","2020-10-01 14:25:14-03","JBB","HEPH","31805","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora calycina","J.A.Schmidt","Smith, LB","1968",NA,NA,"Klein, RM; Bresolin, A","1966","11","23","Brasil","Santa Catarina",NA,"Saco Grande",NA,NA,NA,NA,NA,NA,"6864","300","300",NA,"Dicotyledon","Solanales","Southern America",NA,"calycina",NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-12-11 11:41:41-03","UFMG","BHCB","51019","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-12-11 11:41:41-03","UFMG","BHCB","50545","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-12-11 11:41:40-03","UFMG","BHCB","134391","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Giacomin, LL; Stehmann, JR; Hattori, EKO; Thode, VA","2009",NA,NA,"Brasil","São Paulo","Bom Sucesso de Itararé","Estrada de Itararé para Bom Suceso de Itararé., Em floresta ombrófila vicinal.","-50.557556","-24.278256","-50.557556","-24.278256","Arvoreta próxima a córrego. Flores roxas e brancas.Plantas secas em etanol 70%.",NA,"1090","1036","1036",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-12-11 11:41:40-03","UFMG","BHCB","135638","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Korte, A; Kniess, A","2009","12","11","Brasil","Santa Catarina","Apiúna","Salão","-49.320556","-27.180278","-49.320556","-27.180278","Florística IFFSC 517 ( Arbusto); Floresta Ombrófila Densa; Estádio Suces.: médio de regeneração; Hábito: arbustiva; Cor/Flor: roxa.",NA,"748","647","647",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-12-11 11:41:40-03","UFMG","BHCB","143656","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,"2015","12",NA,"Korte, A; Kniess, A","2010","06","01","Brasil","Santa Catarina","Vitor Meireles","Serra Cambará","-49.863056","-26.909722","-49.863056","-26.909722","Florística IFFSC 685.; Erva terrícola. Altura: 0,7m.; fruto imaturo; Floresta Ombrófila Densa; Estádio Suces.: Inicial. Interior do fragmento.","BHCB007221","3544","587","587",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-12-11 11:41:40-03","UFMG","BHCB","143668","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,"2015","12",NA,"Korte, A; Kniess, A","2010","06","24","Brasil","Santa Catarina","Vitor Meireles","Jacú-Paca","-49.77","-26.821667","-49.77","-26.821667","Florística IFFSC 742.; Arbusto; 1,2m.; fruto imaturo.; Floresta Ombrófila densa,Estádio sucessional: médio de regeneração. Interior do fragmento.","BHCB007233","3841","701","701",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-12-11 11:41:41-03","UFMG","BHCB","143670","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,"2015","12",NA,"Korte, A; Kniess, A","2010","06","10","Brasil","Santa Catarina","Itaiópolis","Rio do Bispo","-49.860556","-26.640278","-49.860556","-26.640278","Florística IFFSC 853.; Arbusto; 1,2 m.; fruto imaturo; Floresta Ombrófila densa,Estádio sucessional: avançado,. Interior do fragmento.","BHCB007235","3752","601","601",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-12-11 11:41:41-03","UFMG","BHCB","143678","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,"2015","12",NA,"Cadorin, TJ; Grosch, B; Zimmermann, R; Lopes, CP","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo","-49.235589","-26.365003","-49.235589","-26.365003","Florística IFFSC e993b.; Arbusto; 1m.; Ecótono Floresta Ombrófila Densa, Estádio sucessional:avançado. Beira de rio","BHCB007244","2164","417","417",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-12-11 11:41:41-03","UFMG","BHCB","143679","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,"2015","12",NA,"Cadorin, TJ; Grosch, B; Lopes, C P","2010","01","26","Brasil","Santa Catarina","Doutor Pedrinho","Forcação","-49.585133","-26.7275","-49.585133","-26.7275","Florística IFFSC e801a (arbusto); Arbusto; 1m.; Ecótono Floresta Ombrófila Densa, Estádio sucessional:avançado. Interior do fragmento.","BHCB007243","1047","785","785",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-12-11 11:41:41-03","UFMG","BHCB","143682","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,"2015","12",NA,"Korte, A; Kniess, A","2010","01","27","Brasil","Santa Catarina","Mirim Doce","Pinhalzinho","-50.130833","-27.180278","-50.130833","-27.180278","Florística IFFSC 508 (arbusto); Arbusto. 1,2 m.; fruto imaturo.; Ecótono Floresta Ombrófila Densa , Estádio sucessional:avançado. Interior do fragmento.","BHCB007246","2881","596","596",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-12-11 11:41:41-03","UFMG","BHCB","143694","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,"2016","04","13","Cadorin, TJ; Grosch, B; Zimmermann, R; Lopes, CP","2010","02","23","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa","-48.475556","-27.576667","-48.475556","-27.576667","Florística IFFSC e8004a; Arbusto de 2 metros de altura.; Interior do fragmento de Floresta Ombrófila Densa, estágio sucessional avançado.","BHCB035790","1402","444","444",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-12-11 11:41:41-03","UFMG","BHCB","190284","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,"2018","07","10","Peixoto, TR; Melo, PHA de","2017","06","28","Brasil","Mato Grosso do Sul","Rio Branco do Sul",NA,"-49.285081","-25.166303","-49.285081","-25.166303","Gruta da lancinha, morros com afloramentos de calcario em vertentes, mata ciliar, entrada de cavernas, sumidouros e ressurgencias, pastagens, areas agricolas e capoeira em volta.; Arbusto, terrícola, cobre afloramento calcario, flores","BHCB190284","235",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-12-11 11:41:41-03","UFMG","BHCB","160758","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,"2015","12",NA,"Dreveck, S; Carneiro, FE","2010","01","29","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo, Ano bom","-49.23","-26.37","-49.23","-26.37","Florística IFFSC 993.; Rupícola, fruto verde.; Floresta ombrófila densa, estádio suces: médio de regeneração. Entorno do fragmento.","BHCB004104","1657","20","20",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-12-11 11:41:41-03","UFMG","BHCB","190270","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,"2018","07","10","Peixoto, TR; Peixoto, TR; Marcusso, GM; Melo, PHA de","2016","12","16","Brasil","São Paulo","Apiaí",NA,"-48.565408","-24.426056","-48.565408","-24.426056","Arvore terricola, sobre afloramento calcario, floresta ombrófila densa, calice esverdeado.","BHCB190270","166",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-12-11 11:41:41-03","UFMG","BHCB","191896","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,"2018","09",NA,"Caxambu, MG; et al.","2013","10","31","Brasil","São Paulo","Cananéia","Propriedade do Sr. Flávio","-47.851","-24.808911","-47.851","-24.808911","Arbusto ca. 1,2m, ciófilo. Flores roxas.; Relevo: ondulado- Vegetação: Floresta Ombrófila Densa Submontana.","BHCB191896","4874","72","72",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-12-11 11:41:41-03","UFMG","BHCB","191897","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,"2018","09",NA,"Siqueira, EL; et al.","2014","09","18","Brasil","Paraná","Ortigueira","Rio Apucarana Grande, Perto da ponte.","-50.981194","-23.893833","-50.981194","-23.893833","Arbusto ca. 0,4m, ciófilo. Flores roxas.; Relevo: ondulado","BHCB191897","1217","661","661",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-12-11 11:41:41-03","UFMG","BHCB","31108","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-12-11 11:41:41-03","UFMG","BHCB","38361","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-12-11 11:41:41-03","UFMG","BHCB","45387","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-12-11 11:41:41-03","UFMG","BHCB","56625","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"França, GS; Stehmann, JR","2001","02","03","Brasil","Minas Gerais","Camanducaia","Mata do Altair.","-45.931667","-22.710833","-45.931667","-22.710833","Arbusto, frutos verdes",NA,"253","1900","1900",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-12-11 11:41:41-03","UFMG","BHCB","85192","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,"2016","01",NA,"Salino, A; Mota, RC da; Mota, NFO; Melo, PHA de","2003","10","06","Brasil","Minas Gerais","Bandeira","Área a ca. de 14Km da sede de Bandeira, na divisa com a Bahia.","-40.521056","-15.825056","-40.521056","-15.825056","Floresta razoavelmente alterada;; Arbusto; corola lilás, cálice verde.; No interior de mata. Floresta ombrófila densa submontana.","BHCB038252","9112","500","550",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-12-11 11:41:41-03","UFMG","BHCB","86472","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,"2016","01",NA,"Lombardi, JA; Salino, A; Mota, RC da; Almeida, TE; Viana, PL","2004","03","01","Brasil","Minas Gerais","Bandeira","Mata do Boi Rajado, ca. de 14 km da sede de Bandeira; na divisa com a Bahia;","-40.514639","-15.81175","-40.514639","-15.81175","Prensado em álcool.; Arbusto, ca. 1,5 m, folhas papiráceas, cálice verde, corola lilás, centro amarelo.; Interior e margem de mata, e margem de estrada.","BHCB038251","5748","662","777",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-12-11 11:41:41-03","UFMG","BHCB","59461","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Currião, DJS",NA,NA,NA,"Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"342","2020-12-11 11:41:41-03","UFMG","BHCB","64755","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Mota, RC da; Ribeiro, SP","2001","10","09","Brasil","Minas Gerais","Camanducaia","Fazenda Melhoramentos.","-46.1446990966797","-22.7553005218506",NA,NA,"Flores roxas; Planta coletada em em floresta ombrófila mista; subarbóreo; flores roxas.","BHCB001959","1257",NA,NA,"BHCB001959","Dicotyledon",NA,"Southern America",NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"343","2020-12-11 11:41:41-03","UFMG","BHCB","59019","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"França, GS; Stehmann, JR","2001","10","12","Brasil","Minas Gerais","Camanducaia","Mata do Altair.","-46.1446990966797","-22.7553005218506",NA,NA,"Arbusto",NA,"285",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"344","2020-12-11 11:41:41-03","UFMG","BHCB","56511","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"França, GS","2000","12","08","Brasil","Minas Gerais","Camanducaia","Mata do Altair.","-46.1446990966797","-22.7553005218506",NA,NA,"Arbusto, flor arroxeada",NA,"191","1900","1900",NA,"Dicotyledon",NA,"Southern America",NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"345","2020-12-11 11:41:41-03","UFMG","BHCB","171724","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,"2009",NA,NA,"Silva, JM; Poliquesi, CB; Costa, EF; Carneiro, J","2007","09","14","Brasil","Paraná","Jundiaí do Sul","Mata do Ibiti","-50.247501373291","-23.4367008209229",NA,NA,"Arbusto 80Cm, flor lilás. Floresta estacional semidecídua.","BHCB016413","5988",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"17300","auto",NA,NA,NA,NA,NA,NA
"346","2020-12-11 11:41:41-03","UFMG","BHCB","65191","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Stehmann, JR; Castro, IB","2001","10","23","Brasil","Minas Gerais","Camanducaia","Mata do Sr. Altair.","-46.1446990966797","-22.7553005218506",NA,NA,"Arbusto, no subosque da floresta ombrófila montana; flores arroxeadas",NA,"3019","1900","1900",NA,"Dicotyledon",NA,"Southern America",NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"347","2020-12-11 11:41:41-03","UFMG","BHCB","94194","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Meireles, LD","2002","10","21","Brasil","Minas Gerais","Camanducaia","Monte Verde.","-46.1446990966797","-22.7553005218506",NA,NA,"Arbusto, 1m, flores alvas à lilas, subbosque da mata.",NA,"1220",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"348","2020-12-11 11:41:41-03","UFMG","BHCB","153794","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Moraes, PLR de; Saka, MN; Rohwer, JG; Poli, LP","2011","09","02","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Fragmento a partir da Estrada de Serviço, próximo ao Mirante","-47.9900016784668","-23.8700008392334",NA,NA,"Arvoreta, ca. 2,5m. Folhas discolores, face abaxial verde-claro. Cálice verde, corola roxa com centro branco, anteras amarelas. Botões verdes. Duplicatas: 3. Tópicos Especiais: taxonomia de Lauraceae. Caderno de campo nº 65",NA,"3321",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"349","2020-12-11 11:41:41-03","UFMG","BHCB","22161","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Poliquesi, CB; Cordeiro, J","1991","10","23","Brasil","Paraná","Ponta Grossa","Poço do Padre","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"78",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"350","2020-12-11 11:41:41-03","UFMG","BHCB","22161","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Poliquesi, CB; Cordeiro, J","1991","10","23","Brasil","Paraná","Ponta Grossa","Poço do Padre","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"78",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"351","2020-12-11 11:41:40-03","UFMG","BHCB","101542","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,"2016","01",NA,"Fadelli, L; et al.","1999","03","30","Brasil","Paraná","Ventania","Sítio Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,"Arbusto 1,2m; flores violeta (chegando a brancas)","BHCB038253","s.n.",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"352","2021-02-11 17:21:47-03","UFPR","UPCB","44795","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schlecht.) Benth.","Goldenberg, R.","2001","01","01","Goldenberg, R.","2001","11","05","Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,"Arbusto 1,8m alt., com flores roxas..",NA,"517",NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"353","2021-02-11 17:21:47-03","UFPR","UPCB","29422","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schlecht.) Benth.","Santos, E.P.",NA,NA,NA,"Santos, E.P.","1996","11","01","Brasil","Paraná","Quatro Barras","Morro do Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,"Arbusto, ca. 1,70m, corola violácea. Interior de mata nebular..",NA,"151","1150","1150",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"354","2021-02-11 17:21:47-03","UFPR","UPCB","94738","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl) Benth.","Hinoshita, L.K.R.","2013","12","06","Hulyk, L.C. | Hinoshita, L.K.R. | Ribeiro, C.","2013","10","18","Brasil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,"Arbusto, ca. 2 m alt. Flor roxa","UPCB0043164","12",NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"355","2021-02-11 17:21:47-03","UFPR","UPCB","28373","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schlecht.) Benth.","Kozera, C.","1996","10",NA,"Kozera, C.","1996","10","09","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,"Arbusto, 1m, flor roxa. Subosque da floresta com Araucaria..",NA,"227",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"356","2021-02-11 17:21:47-03","UFPR","UPCB","25308","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schlecht.) Benth.","Kozera, C.","1995","09","12","Carrião, D.J.S.","1994","10","17","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,"Arbusto, 1,20m. Subosque de floresta com Araucaria..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"357","2021-02-11 17:21:47-03","UFPR","UPCB","20311","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schlecht.) Benth.","Hatschbach, G.","1992","01","01","Poliquesi, C.B.","1991","10","23","Brasil","Paraná","Ponta Grossa","Poço do Padre","-50.1618995666504","-25.0949993133545",NA,NA,"Arbusto, 1,50m, flor lilás. Capão junto aos afloramentos de arenito, campo..",NA,"78",NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"358","2021-02-11 17:21:47-03","UFPR","UPCB","7555","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schlecht.) Benth.","Hatschbach, G.","1969","01",NA,"Hatschbach, G.","1968","10","08","Brasil","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,"Arbusto, flor violeta. Mata encosta de morro..",NA,"19937",NA,NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
