"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"198","2015-10-04 09:29:42-03","MNHN","RECOLNAT_MNHN_P","P00683085","PreservedSpecimen",NA,"Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Smith",NA,NA,NA,"Sellow, F.",NA,NA,NA,NA,"Brésil",NA,NA,"St Paul ad meridiem",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00683085' target='other'> <mi>dwc_moreinfo</mi></a>","P00683085","P00683085_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2015-09-04 05:10:49-03","MNHN","RECOLNAT_MNHN_P","P02536375","PreservedSpecimen",NA,"Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Nakajima",NA,NA,NA,"Regnell, A.F.",NA,NA,NA,NA,"Brésil",NA,NA,"Caldas, Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02536375' target='other'> <mi>dwc_moreinfo</mi></a>","P02536375","P02536375_01 P02536375_02",NA,"hb",NA,NA,NA,NA,NA,NA,NA,"II 150",NA,NA
"200","2015-09-04 08:05:57-03","MNHN","RECOLNAT_MNHN_P","P03617808","PreservedSpecimen",NA,"Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Loeuille",NA,NA,NA,"Richard",NA,"1845","8","6","Brésil","São Paulo",NA,"St Paul",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03617808' target='other'> <mi>dwc_moreinfo</mi></a>","P03617808","P03617808_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2018-12-27 13:45:47-02","MNHN","RECOLNAT_MNHN_P","P03617809","PreservedSpecimen",NA,"Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Loeuille",NA,NA,NA,"Richard",NA,"1845","8","6","Brésil","São Paulo",NA,"Province de Sant-Paul",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03617809' target='other'> <mi>dwc_moreinfo</mi></a>","P03617809","P03617809_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-10-01 14:15:40-03","JBB","HEPH","31278","S","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Seubert, RC","2014","10","08","Seubert, RC; Sampaio, DK; Hofschneider, E; Rezini, JA; Gebien, W","52","2014","10","08","Brasil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí, Faxinal do Bepe","-49.213611","-27.120556","-49.213611","-27.120556","683","683",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon","Asterales",NA,NA,NA,NA,NA,NA,NA
"203","2020-12-11 11:33:23-03","UFMG","BHCB","129924","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera",NA,NA,NA,NA,"Grippa, CR; Bachmann, V","627","2007","10","12","Brasil","Santa Catarina","Apiúna","Jundiá., Campo VII.","-49.254722","-27.120278","-49.254722","-27.120278","350","700","Florística do Plano de Manejo do Parque Nacional da Serra do Itajaí. Floresta Ombrófila Densa em estágio secundário médio. Arbóreo. Flor branca.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-11 11:33:23-03","UFMG","BHCB","134585","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera",NA,NA,NA,NA,"Dreveck, S; Carneiro, FE","1011","2009","07","02","Brasil","Santa Catarina","Itaiópolis","Fazenda Battistela - Moema., Entorno do fragmento, em estrada de Pinus. Floresta Ombrófila Mista.","-49.769444","-26.640833","-49.769444","-26.640833",NA,"696","Florística IFFSC 854 (Arbórea), 4m. Flor: botão branco.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-11 11:33:23-03","UFMG","BHCB","173828","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera",NA,"2002","10",NA,"Torres, RB","1244","2000","06","06","Brasil","Minas Gerais","Camanducaia","Mata do Romulo","-46.1446990966797","-22.7553005218506",NA,NA,"1563","1563","arvore 19m alt, botoes florais esverdeados.; dossel, mata de altitude","BHCB018707",NA,"Southern America",NA,NA,"Dicotyledon",NA,"22140","auto",NA,NA,NA,NA,NA
"206","2020-12-11 11:33:23-03","UFMG","BHCB","124965","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera",NA,NA,NA,NA,"Polisel, RT; Ivanauskas, NM; Assis, MC; Santos, RPL","306","2007","08","23","Brasil","São Paulo","Campos do Jordão","Região do Cedro vermelho.","-45.5900001525879","-22.7299995422363",NA,NA,"1541","1541","Subosque de um reflorestamento antigo de araucária, incendiado há 30 anos. Arbóreo, 7m. Flores brancas. Coordenadas: SAD69, Zona 23K, 7493620S, 453776W.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"21048","auto",NA,NA,NA,NA,NA
"207","2020-12-11 11:33:23-03","UFMG","BHCB","70805","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera",NA,NA,NA,NA,"Silva, JM; Barbosa, E; Goldenberg, R","3442","2001","09","13","Brasil","Paraná","Rio Branco do Sul","Serra do Brumado., Rodovia PR 90.","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"Capão junto ao campo da encosta da colina. Arbóreo, 10m. Capítulo vinoso.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"37352","auto",NA,NA,NA,NA,NA
"208","2021-02-11 17:18:08-03","UFPR","UPCB","89920","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnelli","Piptocarpha regnelli","(Sch. Bip.) Cabrera","Uhlmann, A.","2013","10","08","Uhlmann, A. et al.","419","2013","10","17","Brasil","Rio de Janeiro","Nova Friburgo","Floresta Ombrófila Densa Altomontana","-42.586667","-22.353333","-42.586667","-22.353333","2200","2200","Arbórea de aproximadamente 3m em meio a campo altomontana. Pico do Caledônia..","UPCB0029156","UPCB0029156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-02-11 17:18:08-03","UFPR","UPCB","20818","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Hatschbach, G.","1992","01","01","Hatschbach, G.","57883","1992","08","20","Brasil","Santa Catarina",NA,"Praia Grande",NA,NA,NA,NA,"300","500","Árvore, 4m, capítulo creme, antera vinosa, muito odorífera. Encosta do morro..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-02-11 17:18:08-03","UFPR","UPCB","3086","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Grokoviski, L.","2006","06","08","Brade, A.C.","21171","1951","10","10","Brasil","São Paulo",NA,"Serra da Bocaina",NA,NA,NA,NA,"1600","1600","Árvore, 5-10m. Bordo da mata ciliar de Podocarpus..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-02-11 17:18:08-03","UFPR","UPCB","52422","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Possette, R.F.S. & Ribas, O.S.","2005","01","01","Possette, R.F.S.","496","2005","07","12","Brasil","Paraná","Colombo","25°17'S 49°13'W","-49.216667","-25.283333","-49.216667","-25.283333",NA,NA,"Árvore 10m, borda de floresta. Floresta ombrófila montana. Alt.: 950m s.n.m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-02-11 17:18:08-03","UFPR","UPCB","60735","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch. Bip.) Cabrera","Volet, D.","2016","02","07","Lima, D.F.S.","8","2008","08","29","Brasil","Paraná","Piraquara","Rio Piraquara.","-49.055","-25.450278","-49.055","-25.450278","900","900","Árvore ca. 3m, flores alvas. Floresta ripícola, campos de inundação. Floresta ombrófila mista..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-02-11 17:18:08-03","UFPR","UPCB","66256","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch. Bip.) Cabrera","Volet, D.","2016","02",NA,"Krieger, P.L.","9618","1970","11","02","Brasil","Minas Gerais",NA,"Vale do Bonsucesso - Estrada do Contorno Rio-Petrópolis.",NA,NA,NA,NA,NA,NA,"Cipó robusto, flores passadas, caule anguloso..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-02-11 17:18:08-03","UFPR","UPCB","73945","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera",NA,NA,NA,NA,"Blum, C.T.","10-039","2010","08","15","Brasil","Paraná","Tijucas do Sul","Remanescentes florestais marginais à represa de Vossoroca","-49.073611","-25.824167","-49.073611","-25.824167","850","850","Árvore 15 m, botões branco-creme. UPCB-DNA N° 1257.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-02-11 17:18:08-03","UFPR","UPCB","54707","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Grokoviski, L.","2007","04","19","Neves, F.F.","1217","1999","07","31","Brasil","São Paulo","Jundiaí","Base de Estudo de Ecologia e Educação, Ambiental Miguél castarde, Serra do Japi.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Árvore até 4m. Trilha do Mirante, borda da trilha..",NA,NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA
"216","2021-02-11 17:18:08-03","UFPR","UPCB","22063","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Grokoviski, L.","2006","06","08","Hatschbach, G.","3236","1953","08","23","Brasil","Paraná","Bocaiúva do Sul","Carijo","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Árvore, 8m. Mata..","UPCB0038443",NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"217","2021-02-11 17:18:08-03","UFPR","UPCB","18470","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Grokoviski, L.","2006","06","08","Hatschbach, G.","3236","1953","08","23","Brasil","Paraná","Bocaiúva do Sul","Carijo","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Árvore, 8m. Mata..","UPCB0038209",NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"218","2021-02-11 17:18:08-03","UFPR","UPCB","56023","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Grokoviski, L.","2006","09",NA,"Grokoviski, L.","51","2006","09","09","Brasil","Paraná","Quatro Barras","Estrada de chão para a Estrada Graciosa","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Árvore de 3m altura, beira da estrada, comum..",NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"219","2021-02-11 17:18:08-03","UFPR","UPCB","56017","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Grokoviski, L.","2006","09",NA,"Grokoviski, L.","45","2006","09","07","Brasil","Paraná","Piraquara","Estrada para Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Árvore de 2m altura, beira da estrada, freqüente..",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"220","2021-02-11 17:18:08-03","UFPR","UPCB","56016","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Grokoviski, L.","2006","09",NA,"Grokoviski, L.","44","2006","09","07","Brasil","Paraná","Piraquara","Estrada para Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Árvore de 5m altura, beira da estrada, freqüente. Flor: corola branca e lilás, antera roxa, estigma branco..",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"221","2021-02-11 17:18:08-03","UFPR","UPCB","14292","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Kersten, R.","1997","08",NA,"Silva, S.M.","691","1986","07","20","Brasil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Árvore, 9m x 23cm, flor fechada. Floresta de araucária pouco alterada..",NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA
"222","2021-02-11 17:18:08-03","UFPR","UPCB","14293","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Grokoviski, L.","2006","06","07","Silva, S.M.","821","1986","10","15","Brasil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Árvore, 6m x 36cm, fruto plumoso. Floresta alterada..",NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA
"223","2021-02-11 17:18:08-03","UFPR","UPCB","14533","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Hatschbach, G.","1986","09",NA,"Silva, J.M.","170","1986","09","02","Brasil","Paraná","Tijucas do Sul","Lagoinha","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"Arvoreta, 5m, capítulo vinoso, muito odorífero. Mata..",NA,NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA
"224","2021-02-11 17:18:08-03","UFPR","UPCB","56018","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Grokoviski, L.","2006","09",NA,"Grokoviski, L.","46","2006","09","07","Brasil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Árvore de 2m altura, beira da trilha. Floresta Ombrófila Densa Montana..",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"225","2021-02-11 17:18:08-03","UFPR","UPCB","32413","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Uhlmann, A.","1998","01",NA,"Gatti, G.",NA,"1997","10","14","Brasil","Paraná","Telêmaco Borba","Parque Ecológico da Klabin","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"Árvore, 7m, capítulos reunidos na axila das folhas. Beira de estrada..",NA,NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA
"226","2021-02-11 17:18:08-03","UFPR","UPCB","23874","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Silva, S.M.","1995","03","28","Silva, S.M.",NA,"1994","08","05","Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Árvore, ca. 7m, com frutos. Ambiente florestal em meio ao Cerrado típico..",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"227","2021-02-11 17:18:08-03","UFPR","UPCB","27470","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Silva, S.M.","1996","07",NA,"Carrião, D.J.S.","47","1995","10","21","Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Árvore, 5m, flor branca..",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"228","2021-02-11 17:18:08-03","UFPR","UPCB","30697","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Cervi, A.C.","1997","05",NA,"Cervi, A.C.","6164","1996","08","17","Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Árvore, ca. 5m, inflorescência creme..",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"229","2021-02-11 17:18:08-03","UFPR","UPCB","56035","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Grokoviski, L.","2006","10",NA,"Grokoviski, L.","63","2006","10","13","Brasil","Paraná","Ponta Grossa","Passo do Pupo #?# Furnas Gêmeas","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Árvore de 2m altura, borda das furnas. Floresta Ombrófila Mista..",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"230","2021-02-11 17:18:08-03","UFPR","UPCB","21657","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch. Bip.) Cabrera","Volet, D.","2016","02",NA,"Zanette, V.C.","1430","1991","08","27","Brasil","Santa Catarina","Orleans","Rio Novo","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,"Árvore no início da floração. Beira da mata..",NA,NA,NA,NA,NA,NA,NA,"31549","auto",NA,NA,NA,NA,NA
"231","2021-02-11 17:18:08-03","UFPR","UPCB","6921","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Grokoviski, L.","2006","06","08","Hatschbach, G.","14621","1966","08","17","Brasil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,"1100","1100","Árvore pequeno porte. Mata queimada de encosta do morro..",NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"232","2009-07-17 17:34:00-03","MO","MOBOT","3362260","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch. Bip.) Cabrera","Gerald L. Smith 1980-",NA,NA,NA,"Per Dusén","Dusén 6940","1908",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2008-05-27 22:02:00-03","MO","MOBOT","3362968","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch. Bip.) Cabrera","Gerald L. Smith 1980-",NA,NA,NA,"* GLAYEON","GLAYEON 7720",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2009-07-17 17:34:00-03","MO","MOBOT","3363063","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch. Bip.) Cabrera","Gerlad L. Smith 1980-",NA,NA,NA,"Per Dusén","Dusén 17428","1915",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2008-05-27 22:02:00-03","MO","MOBOT","3363321","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch. Bip.) Cabrera","Gerald L. Smith 1980-",NA,NA,NA,"NUNES","NUNES s.n.","1980","10","10","Brazil","Minas Gerais",NA,"Minicipio de Passa Quatro, Distrito de Pinheirimos, Sertao dos Martins",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2009-12-04 16:23:00-02","MO","MOBOT","3363601","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch. Bip.) Cabrera",NA,NA,NA,NA,"Gert G. Hatschbach|J.M. Silva","Hatschbach 57883","1992",NA,NA,"Brazil","Santa Catarina",NA,"Praia Grande, rodovia para Itaimbezinho, Serra do Faxinal",NA,NA,NA,NA,"300.00000000","500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2011-02-18 15:11:00-02","MO","MOBOT","3363791","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch. Bip.) Cabrera","Gerald L. Smith 1980-",NA,NA,NA,"Apparicio P. Duarte","Duarte 269","1946",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2014-09-17 05:30:00-03","MO","MOBOT","3364057","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch. Bip.) Cabrera","H. Robinson",NA,NA,NA,"André M. de Carvalho|Sérgio C. de Sant'Ana","Carvalho 6230","1996",NA,NA,"Brazil","Bahia",NA,"Municipio de Itacare, Coletas entre os Km 20 a 23 da estrada Serra Granda/Itacare Regiao da mata Higrofila sul Baiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2018-06-22 05:25:00-03","MO","MOBOT","3370413","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch. Bip.) Cabrera",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 4837","1957",NA,NA,"Brazil","Santa Catarina",NA,"Campo Alegre Mata Arvoreta",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2015-01-23 23:13:00-02","MO","MOBOT","3364401","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch. Bip.) Cabrera","H. Robinson",NA,NA,NA,"W. Wayt Thomas|L.A.M. Silva|Talmon S. dos Santos|André M. Amorim|Jomar G. Jardim|Sérgio C. de Sant'Ana","Thomas 10685","1994","9","28","Brazil","Bahia",NA,"Mun. IIheus, 2.0 km NNE of Banco de Vitorai on raod leading to west edge of Mata da Esperance. Some large trees recently logged. Disturbed southern Bahina wet forest","-39.09111","-14.77722",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","2320",NA,"Plantae","Compositae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","D.P. Volet/09-08-2019",NA,NA,NA,"A. Duarte",NA,NA,NA,NA,"Brasil","Minas Gerais","Maria da Fé",NA,"-45.398889","-22.291389","45W23'56","22S17'29",NA,NA,"Ex. Herb. Secretaria de Agricultura, Terras e Colonização do ES.","MBML002320","MBML002320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-01-09 21:48:22-03","UNICENTRO","HUCO","0224","S","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","Dreveck, S.",NA,NA,NA,NA,"Moro, R.S.; Schiesinski; Schiesinski","s.n.","1992","10","10","Brasil","Paraná","Ponta Grossa","Cachoeira São Jorge","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Arvoreta com +/- 3,5 metros, flor branca; Próximo ao rio; HABITAT: Próximo ao rio; DESC: Arvoreta com +/- 3,5 metros, flor branca","HUCO000224",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"243","2021-01-09 21:48:22-03","UNICENTRO","HUCO","0818","S","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","Dreveck, S.","Dreveck, S.","2009","07","02","Dreveck, S.; Carneiro, F.E.; Carneiro, F.E.","1011","2009","07","02","Brasil","Santa Catarina","Itaiópolis","Fazenda Batistela, Moema","-49.9063987731934","-26.3363990783691",NA,NA,NA,NA,"Florística IFFSC 854 &nf;; Arbóreo, com flor, botão branco; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo, com flor, botão branco","HUCO000818",NA,NA,NA,NA,NA,NA,"51919","auto",NA,NA,NA,NA,NA
"244","2021-03-04 11:04:31-03","UFRB","HURB","9757","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","R.C. Seubert","2014","10","08","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","52","2014","10","08","Brasil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí;","-49.213611","-27.120556","49º12'49W","27º07'14S","683","683",NA,"HURB000009757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-06-15 15:28:53-03","UNESP-RC","HRCB","19020","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Monge, M.; Semir, J.","2010",NA,NA,"Tamashiro, J.Y.","486","1994","08","16","Brasil","São Paulo","Joanópolis","Estrada para a Cachoeira dos Pretos","-46.2700004577637","-22.9300003051758",NA,NA,NA,NA,"Árvore de 10m., botões.",NA,NA,NA,NA,NA,NA,NA,"22329","auto",NA,NA,NA,NA,NA
"246","2020-06-15 15:28:53-03","UNESP-RC","HRCB","18482","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","regnellii","Piptocarpha regnellii","(Sch.Bip.) Cabrera","Monge, M.; Semir, J.","2013","06",NA,"Ávila, N.S.","325","1994","09","12","Brasil","São Paulo","São Paulo","Camping Ana Paula - região sul","-46.774444","-23.9","46º46'28W","23º54'0S",NA,NA,"Árvore 8 m alt., capítulos axilares verde-ferrugíneos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
