"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","typeStatus","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","individualCount","fieldNumber","sex"
"347","2020-08-20 14:57:35-03","UFSC","FLOR","8474","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Falkenberg, D.B.","301","1982","04","09",NA,"Brasil",NA,NA,NA,"FLOR0008474",NA,"Malvales","Cav.","Rio Grande do Sul","Cachoeira do Sul",NA,"-52.8939018249512","-30.0391998291016",NA,NA,NA,"Krapovickas, A.",NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-08-20 20:39:52-03","UFSC","FLOR","23335","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Bueno, O.L.; et alii","4044","1984","11","22",NA,"Brasil",NA,NA,"arbusto, numeroso, disperso","FLOR0023335",NA,"Malvales","Cav.","Rio Grande do Sul","Porto Xavier","Linha Nova.","-55.1375007629395","-27.9055995941162",NA,NA,NA,"Grings, M.",NA,NA,"14548","auto",NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA
"349","2020-08-20 14:57:35-03","UFSC","FLOR","8443","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Falkenberg, D.B.","285","1982","12","13",NA,"Brasil",NA,NA,NA,"FLOR0008443",NA,"Malvales","Cav.","Rio Grande do Sul","Rio Pardo",NA,"-52.378101348877","-29.9897003173828",NA,NA,NA,"Krapovickas, A.",NA,NA,"46320","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-08-20 14:57:35-03","UFSC","FLOR","8468","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Falkenberg, D.B.","296","1982","12","13",NA,"Brasil",NA,NA,"flor branco-rosada","FLOR0008468",NA,"Malvales","Cav.","Rio Grande do Sul","Rio Pardo",NA,"-52.378101348877","-29.9897003173828",NA,NA,NA,"Krapovickas, A.",NA,NA,"46320","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-08-20 14:57:35-03","UFSC","FLOR","8467","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Falkenberg, D.B.","297","1982","12","13",NA,"Brasil",NA,NA,NA,"FLOR0008467",NA,"Malvales","Cav.","Rio Grande do Sul","Rio Pardo",NA,"-52.378101348877","-29.9897003173828",NA,NA,NA,"Krapovickas, A.",NA,NA,"46320","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-08-20 20:39:52-03","UFSC","FLOR","19586","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Falkenberg, D.B.; Sobral, M.","4956","1990","02","08",NA,"Brasil",NA,NA,"subarbusto, corola branca com estrias vermelhas, 0,7m altura","FLOR0019586",NA,"Malvales","Cav.","Rio Grande do Sul","São Vicente do Sul","Base do Cerro do Loreto, entre São Vicente do Sul e São Francisco de Assis.","-54.6794013977051","-29.6916999816895",NA,NA,NA,"Grings, M.",NA,NA,"42672","auto",NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA
"353","2020-08-20 20:39:52-03","UFSC","FLOR","19678","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Falkenberg, D.B.; Sobral, M.","5135","1990","02","10",NA,"Brasil",NA,NA,"subarbusto, pétalas rosadas com estrias vermelhas, 1m altura","FLOR0019678",NA,"Malvales","Cav.","Rio Grande do Sul","Uruguaiana","Beira da BR 472, junto à margem sul do Arroio Imbaá.","-57.0882987976074","-29.7546997070312",NA,NA,NA,"Grings, M.",NA,NA,"93142","auto",NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA
"354","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","A. St.-Hil.","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Cav.",NA,NA,"prov. haud indicata",NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Sellow, F","2114",NA,NA,NA,"Southern America","Uruguay",NA,NA,NA,NA,NA,NA,"Cav.",NA,NA,NA,NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Sellow, F","1923",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Cav.",NA,NA,"prov. haud indicata",NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Sellow, F","7",NA,NA,NA,"Southern America","Uruguay",NA,NA,NA,NA,NA,NA,"Cav.",NA,NA,NA,NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Arechavaleta, J","3524",NA,NA,NA,"Southern America","Uruguay",NA,NA,NA,NA,NA,NA,"Cav.","Montevideo",NA,"prope Montevideo",NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Regnell, AF","II15",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Cav.","Minas Gerais",NA,"prope Uberaba",NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Sellow, F","1775",NA,NA,NA,"Southern America","Uruguay",NA,NA,NA,NA,NA,NA,"Cav.",NA,NA,NA,NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Rengger, R","s.n.",NA,NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,NA,"Cav.",NA,NA,"in Paraguay prope Villa Rica",NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Sellow, F","697",NA,NA,NA,"Southern America","Uruguay",NA,NA,NA,NA,NA,NA,"Cav.",NA,NA,NA,NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Hieronymus, GHEW","517",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,"Cav.",NA,NA,"in Argentinae prov. Cordoba prope El Portesuelo, Sierra Achala de Cordoba",NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Cav.","Minas Gerais",NA,"in prov. Minas Geraes",NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Widgren, JF","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Cav.","Minas Gerais",NA,"in prov. Minas Geraes",NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Glaziou, AFM","15836",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Cav.","Rio de Janeiro",NA,"Habitat in Brasiliae prov. Rio de Janeiro",NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Anderson, A","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Cav.","Rio de Janeiro",NA,"Habitat in Brasiliae prov. Rio de Janeiro",NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Regnell, AF","II15b",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Cav.","Minas Gerais",NA,"prope Uberaba",NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Regnell, AF","II16",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Cav.","Minas Gerais",NA,"prope Caldas",NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Lund, PW","356",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Cav.","Rio de Janeiro",NA,"Habitat in Brasiliae prov. Rio de Janeiro",NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Gibert, JE","1041",NA,NA,NA,"Southern America","Uruguay",NA,NA,NA,NA,NA,NA,"Cav.","Montevideo",NA,"prope Montevideo",NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Tweedie, J","s.n.",NA,NA,NA,"Southern America","Uruguay",NA,NA,NA,NA,NA,NA,"Cav.",NA,NA,NA,NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Arechavaleta, J","351",NA,NA,NA,"Southern America","Uruguay",NA,NA,NA,NA,NA,NA,"Cav.","Montevideo",NA,"prope Montevideo",NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Sellow, F","9",NA,NA,NA,"Southern America","Uruguay",NA,NA,NA,NA,NA,NA,"Cav.",NA,NA,NA,NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Riedel, L","234",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Cav.",NA,NA,"prope Fachina",NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Schüch (Barão de Capanema), G","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Cav.",NA,NA,"prov. haud indicata",NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Sellow, F","4349",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Cav.",NA,NA,"prov. haud indicata",NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Sellow, F","2522",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Cav.",NA,NA,"prov. haud indicata",NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Jelinek, A","126",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Cav.",NA,NA,"prov. haud indicata",NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Mosén, CWH","879",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Cav.","Minas Gerais",NA,"prope Caldas",NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Arechavaleta, J","1041",NA,NA,NA,"Southern America","Uruguay",NA,NA,NA,NA,NA,NA,"Cav.","Montevideo",NA,"prope Montevideo",NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Balansa, B","1598",NA,NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,NA,"Cav.",NA,NA,"in Paraguay prope Villa Rica",NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Sellow, F","1419",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Cav.",NA,NA,"prov. haud indicata",NA,NA,"P12P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata brevifolia","Gaudichaud Beaupré, C","s.n.",NA,NA,NA,"Southern America","Uruguay",NA,NA,NA,NA,NA,NA,"Gürke","Montevideo",NA,"Habitat in Uruguay prope Montevideo",NA,NA,NA,"brevifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata brevifolia","Lorentz, PG","115",NA,NA,NA,"Southern America","Uruguay",NA,NA,NA,NA,NA,NA,"Gürke",NA,NA,"Concepcion del Uruguay",NA,NA,NA,"brevifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata brevifolia","Niederlein, G","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Gürke",NA,NA,"Rio Alto Paraná (Misiones) Itusaingo",NA,NA,NA,"brevifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata brevifolia","Lorentz, PG","279",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Gürke",NA,NA,"Las Peñas",NA,NA,NA,"brevifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata brevifolia","Lorentz, PG","193b",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Gürke",NA,NA,"in Sierra Chaco",NA,NA,NA,"brevifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata brevifolia","Sellow, F","67",NA,NA,NA,"Southern America","Uruguay",NA,NA,NA,NA,NA,NA,"Gürke","Montevideo",NA,"Habitat in Uruguay prope Montevideo",NA,NA,NA,"brevifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata brevifolia","Anderson, A","s.n.",NA,NA,NA,"Southern America","Uruguay",NA,NA,NA,NA,NA,NA,"Gürke","Montevideo",NA,"Habitat in Uruguay prope Montevideo",NA,NA,NA,"brevifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata brevifolia","Galander, C","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Gürke",NA,NA,"prov. San Louis, Quebrada de Quines",NA,NA,NA,"brevifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata brevifolia","Lorentz, PG","1524",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Gürke",NA,NA,"Puerto de Brete en barrancas",NA,NA,NA,"brevifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata brevifolia","Hieronymus, GHEW","839",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Gürke",NA,NA,"Dep. de las Minas, Cacapiche",NA,NA,NA,"brevifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata brevifolia","Commerson, P","s.n.",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,"Gürke","Buenos Aires",NA,NA,NA,NA,NA,"brevifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata brevifolia","Hieronymus, GHEW","909",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,"Gürke",NA,NA,"prov. Córdoba",NA,NA,NA,"brevifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata brevifolia","Christy, T","67",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,"Gürke",NA,NA,"in Argentina prope Parana",NA,NA,NA,"brevifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2017-09-11 17:10:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata glabriuscula","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Gürke",NA,NA,"Habitat in Brasilia",NA,NA,NA,"glabriuscula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-02-08 12:43:24-03","UFRGS","ICN","178186","S","Plantae","Malvaceae","Pavonia","cf. hastata","Pavonia cf. hastata","Pasini, E","976","2013","11","27","América do Sul","Brasil",NA,NA,"Campo nativo, alto, sujo, solo úmido",NA,"Dicotyledon",NA,"Cav.","RS","Soledade","Beira de estrada, BR-386","-52.446944","-28.851944",NA,NA,NA,"Pasini, E",NA,NA,NA,NA,NA,NA,"-52.446944","-28.851944","2013","11","27",NA,NA,NA
"399","2021-02-08 12:43:25-03","UFRGS","ICN","045922","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Vanni, R","54","1979","04","05","América do Sul","Argentina",NA,NA,"Flores blancas, estrías rojas, centro purpúreo. Erecta, muy abundante.",NA,"Dicotyledon",NA,"Cav.","Corrientes","Empedrado","Estancia Las Tres Marías",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2021-02-08 12:43:25-03","UFRGS","ICN","025724","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Rambo, B","42563","1949","07","18","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Cav.","RS",NA,"Prope Caí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2021-02-08 12:43:25-03","UFRGS","ICN","043018","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Vasconcellos, J","s.n.","1978","03","19","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Cav.","RS",NA,"Entre Restinga Seca e são Sepé",NA,NA,NA,NA,NA,"Grings, M",NA,NA,NA,NA,NA,NA,NA,NA,"2009","08","24",NA,NA,NA
"402","2021-02-08 12:43:25-03","UFRGS","ICN","045689","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Schinini, A; Vanni, R","15390","1978","09","29","América do Sul","Argentina",NA,NA,"Erecta. 1 a 1,50 metros de altura.; Em suelos modificados.",NA,"Dicotyledon",NA,"Cav.","Corrientes","Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2021-02-08 12:43:25-03","UFRGS","ICN","045693","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Schinini, A; Cabral, E; Vanni, R","17525","1979","02","21","América do Sul","Argentina",NA,NA,"2 metros de altura. Flores violáceas com el centro purpúreo.; Em abra de la selva marginal.",NA,"Dicotyledon",NA,"Cav.","Corrientes","Monte Caseros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-02-08 12:43:25-03","UFRGS","ICN","045869","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Krapovickas, A; Cristóbal, CL","11286","1964","03","26","América do Sul","Argentina",NA,NA,"Erecta.; Em campo, derca del río.",NA,"Dicotyledon",NA,"Cav.","Corrientes","Paso de Los Libres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2021-02-08 12:43:25-03","UFRGS","ICN","045870","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Krapovickas, A; Cristóbal, CL","11165","1964","01","09","América do Sul","Uruguai",NA,NA,"Herbario de A. Krapovickas. Plantas del Uruguay.; balneario",NA,"Dicotyledon",NA,"Cav.","Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2021-02-08 12:43:25-03","UFRGS","ICN","045871","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Morel, I","8608","1949","10","11","América do Sul","Argentina",NA,NA,NA,NA,"Dicotyledon",NA,"Cav.","Formoso","Pilcomayo","4 Km NW de siete Palmas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2021-02-08 12:43:25-03","UFRGS","ICN","045896","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Krapovickas, A; Cristóbal, CL","34323","1979","01","19","América do Sul","Brasil",NA,NA,"Erecta. 1,50m de altura. Pétalos rosados com lineas y manchas púrpura basal.; Em campo.",NA,"Dicotyledon",NA,"Cav.","MS",NA,"9 Km W de Caarapó.","-54.916667","-22.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-54.916667","-22.583333",NA,NA,NA,NA,NA,NA
