"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","fieldNumber","individualCount","typeStatus"
"104","2008-05-27 22:02:00-03","MO","MOBOT","3047690","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Gert G. Hatschbach","Hatschbach 43833","1981","4","12","South America","Brazil","Goiás","Rod. BR-040, Lageado (mun. Cristalin) Utuoso ao tacto. Clareira de capão.",NA,NA,NA,NA,NA,NA,NA,NA,"Gürke","P. Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2009-12-04 16:26:00-02","MO","MOBOT","3047804","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Gert G. Hatschbach|Maria M. Hatschbach|O.S. Ribas","Hatschbach 55000","1991",NA,NA,"South America","Brazil","Minas Gerais","Bem Querer (mun. Cristália).",NA,NA,NA,NA,NA,NA,NA,NA,"Gürke","P. Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2016-11-15 05:15:00-02","MO","MOBOT","3047969","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 36657","1980",NA,NA,"South America","Bolivia","Santa Cruz","10 Km S de San José.","-60.78333","-17.78333","400.00000000",NA,NA,NA,NA,NA,"Gürke","P. Fryxell","Chiquitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2016-11-15 05:15:00-02","MO","MOBOT","3051037","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 32233","1977",NA,NA,"South America","Bolivia","Santa Cruz","San Igncio.","-60.96666","-16.36666","370.00000000",NA,NA,NA,NA,NA,"Gürke","P. Fryxell","Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2014-01-02 05:36:00-02","MO","MOBOT","3582965","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","D. Villarroel","Villarroel Segarra 2047","2008","3","9","South America","Bolivia","Santa Cruz","Serranía del Mutún, Cerrado boscoso o Cerrado con una cobertura arbórea de mas o menos el 85%, dosel de 8 a 10 m de altura.","-57.87527","-19.195","527.00000000",NA,NA,NA,NA,NA,"Gürke","P. Fryxell (RSA)","Germán Busch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-06-22 14:18:45-03","UNESP-IBILCE","SJRP","08199","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Pavonia","garckeana","Pavonia garckeana","Silva, M.R.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","entre Irapuã e Urupês","-49.4000015258789","-21.2700004577637",NA,NA,NA,"Flor rosa, 80 cm;",NA,NA,"Gürke","Antonio Krapovickas","Irapuã","12651","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"110","2020-06-22 14:18:45-03","UNESP-IBILCE","SJRP","17498","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Pavonia","garckeana","Pavonia garckeana","G. Hatschbach",NA,NA,NA,NA,"América do Sul","Brasil","Mato Grosso","rodovia para o Rio Jacobina","-57.6789016723633","-16.0706005096436",NA,NA,NA,"Arbusto delgado, 1,50 m, flor rosada;",NA,NA,"Gürke","A. Krapovickas","Cáceres","172193","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"111","2020-08-31 09:05:39-03","INPA","INPA","195524","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, GG","55240","1991","02","17","Southern America","Brasil","Minas Gerais","Rod. BR-367, entre Km 70-72","-44.4455986022949","-17.2355995178223",NA,NA,NA,NA,"INPA0195524","INPA0195524 INPA0195524_e","Gürke","Krapovickas, A","Jequitaí","34090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-08-31 09:05:39-03","INPA","INPA","88077","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, GG","41310","1978","04","22","Southern America","Brasil","Minas Gerais","Rio Itacambiruçu","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"INPA0088077","INPA0088077 INPA0088077_e","Gürke","Krapovickas, A","Grão Mogol","67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-09-12 05:00:02-03","US","US","2755061","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Pavonia","garckeana","Pavonia garckeana","W. R. Anderson","8834","1973","4","13","South America - Neotropics","Brazil","Minas Gerais","Woods by Rio Jequiti, Mendanha, Serra do Espinhaco",NA,NA,"800",NA,NA,NA,NA,NA,"Gürke",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"114","2020-09-12 05:00:02-03","US","US","2752885","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Pavonia","garckeana","Pavonia garckeana","H. S. Irwin","23333","1969","2","16","South America - Neotropics","Brazil","Minas Gerais","Serra do Espinhago, ca. 8 km W of Grão Mogol.",NA,NA,"950",NA,NA,NA,NA,NA,"Gürke",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"115","2020-09-12 05:00:02-03","US","US","701352","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Pavonia","garckeana","Pavonia garckeana","O. Kuntze","s. n.","1892","7",NA,"South America - Neotropics","Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gürke",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"116","2020-09-12 05:00:02-03","US","US","2626845","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Pavonia","garckeana","Pavonia garckeana","G. K. Gottsberger","11-16271","1972","2","14","South America - Neotropics","Brazil","São Paulo","along Sao Marcel-Piracicaba highway","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,NA,"Gürke",NA,"Botucatu","40412","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"117","2020-09-12 05:00:02-03","US","US","2931819","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Pavonia","garckeana","Pavonia garckeana","G. Hatschbach","43833","1981","4","10","South America - Neotropics","Brazil","Goiás","Rod. BR-040, Lageado","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,NA,NA,"Gürke",NA,"Cristalina","85457","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"118","2020-09-12 05:00:02-03","US","US","3397946","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Pavonia","garckeana","Pavonia garckeana","G. Hatschbach, M. M. Hatschbach & O. S. Ribas","55000","1991","2","10","South America - Neotropics","Brazil","Minas Gerais","Bem Querer","-42.8622016906738","-16.8003005981445",NA,NA,NA,NA,NA,NA,"Gürke",NA,"Cristalia","30029","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"119","2020-09-02 16:32:41-03","Cenargen","CEN","53992","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","José Floriano Barêa Pastore","973","2004","06","05",NA,"Brasil","GO","Próximo da GO - 020 (6 km). Próximo ao rio Caldas. Próximo do distrito de Roselândia.","-48.9533004760742","-16.9727993011475",NA,NA,"Exsicatas","Botões florais verdes.","CEN00053992","CEN00053992","Gürke","A. Krapovickas","BELA VISTA DE GOIAS","39117","auto",NA,NA,"2011","12",NA,NA,NA,"3",NA
"120","2020-09-02 16:32:41-03","Cenargen","CEN","24261","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Glocimar Pereira-Silva","1289","1993","03","25",NA,"Brasil","GO","Margem esuqerda do Rio Corumbá, próximo a Foz do Córrego Libolea ( em frente ao S.O.3)","-48.1596984863281","-17.7219009399414","600","600","Exsicatas","Bracteas verdes, pétalas na parte superior lilás e parte inferior avermelhada, estames e anteras brancas.","CEN00024261","CEN00024261","Gürke",NA,"IPAMERI","102542","auto",NA,NA,NA,NA,NA,NA,NA,"2",NA
"121","2020-09-02 16:32:41-03","Cenargen","CEN","9973","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Antônio Krapovickas - IBONE","40111","1985","05","18",NA,"Brasil","MT","18 Km W de Cárceres, BR-174.","-57.6789016723633","-16.0706005096436","130","130","Exsicatas","En área de bosque desvastado, flor rosada con mancha púrpura basal. Doação de Instituto de Botanica Del Nordeste - Argentina - Corrientes (CTES.).","CEN00009973","CEN00009973","Gürke",NA,"CACERES","172193","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"122","2020-09-02 16:32:41-03","Cenargen","CEN","6881","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Antônio Krapovickas - IBONE","38144","1982","03","18",NA,"Brasil","DF","60 km E de Barreiras. BR - 020","-44.5","-12.083333",NA,NA,"Exsicatas","Doação da Universidad Nacional Del Nordeste - Corrientes (CTES.)","CEN00006881","CEN00006881","Gürke",NA,"BRASILIA",NA,NA,"-44.5","-12.083333",NA,NA,NA,NA,NA,"1",NA
"123","2020-09-02 16:32:41-03","Cenargen","CEN","105075","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Gustavo Paiva Evangelista Rocha","321","2015","04","09",NA,"Brasil","MG","Fazenda Angical.","-46.279444","-15.865","566","566","Exsicatas","Base das pétalas rosa-choque.","CEN00105075","CEN00105075","Gürke","B. M. T. Walter","ARINOS",NA,NA,"-46.279444","-15.865","2018","06",NA,NA,NA,"2",NA
"124","2020-09-02 16:32:41-03","Cenargen","CEN","23862","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Roberto Fontes Vieira","1683","1993","10","27",NA,"Brasil","GO","Margem direita do rio Corumbá, próximo à alternativa 9.","48.5333333","-17.7","720","720","Exsicatas","Cálice verde, pétala rosa, anteras e filete brancos.","CEN00023862","CEN00023862","Gürke","A. Krapovickas","CALDAS NOVAS",NA,NA,"48.5333333","-17.7","1997","12",NA,NA,NA,"4",NA
"125","2020-09-02 16:32:41-03","Cenargen","CEN","6338","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Antônio Krapovickas - IBONE","37881","1982","03","18",NA,"Brasil","BA","Bahia. 60 km E de Barreiras.",NA,"-12.083333",NA,NA,"Exsicatas","Doação da Universidad Nacional Del Nordeste - CTES Corrientes.","CEN00006338","CEN00006338","Gürke","A. Krapovickas","BARREIRAS",NA,NA,"-4450000.0","-12.083333","1984","07",NA,NA,NA,"1",NA
"126","2019-11-13 11:24:56-03","USP","SPF","131150","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Pirani, JR","4340","1998","05","15",NA,"Brasil","Minas Gerais","Chapada do Bosque (Chapada do Cardoso na Folha IBGE). Fazenda Vargem Redonda, ca. 11 km em estrada ramal da estrada Gão Mogol-Salinas.","-42.883056","-16.493611","780","780",NA,NA,"SPF00131150",NA,"Gürke","Esteves, GL","Grão Mogol",NA,NA,"-42.883056","-16.493611","2000","08",NA,NA,NA,NA,NA
"127","2019-11-13 11:24:56-03","USP","SPF","216332","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Ferrucci, MS","2844","2009","02","06",NA,"Brasil","Minas Gerais","Estrada Mendanha-Inhaí. Mata das margens do rio Jequitinhonha, com muitas Terminalia fagifolia, Aspidosperma dispermum e Callisthene spp., presença de grandes blocos rochosos e solo arenoso. Próximo à margem do rio Jequitinhonha, do lado da ponte.","-43.557778","-18.039444","670","670",NA,NA,"SPF00216332",NA,"Gürke","Gonçalez, VM","Diamantina",NA,NA,"-43.557778","-18.039444","2017","06",NA,NA,NA,NA,NA
"128","2019-11-13 11:24:56-03","USP","SPF","22901","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Cordeiro, I","CFCR974","1981","04","15",NA,"Brasil","Minas Gerais","Estrada Grão Mogol-Virgem da Lapa. Margem do Rio Ventania.",NA,NA,NA,NA,NA,NA,"SPF00022901",NA,"Gürke","Krapovickas, A",NA,NA,NA,NA,NA,"1987","01",NA,NA,NA,NA,NA
"129","2019-11-13 11:24:56-03","USP","SPF","66725","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Zappi, DC","CFCR12086","1988","05","29",NA,"Brasil","Minas Gerais","Carrascal próximo ao Córrego da Bonita.","-42.9","-16.583333","700","700",NA,NA,"SPF00066725",NA,"Gürke","Esteves, GL","Grão Mogol",NA,NA,"-42.9","-16.583333","1994","06",NA,NA,NA,NA,NA
"130","2019-11-13 11:24:56-03","USP","SPF","68008","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Freire-Fierro, A","CFCR12387","1989","12","10",NA,"Brasil","Minas Gerais","Vale do Rio Itacambiruçu, ao longo da Estrada para Cristália.","-42.916667","-16.5","750","750",NA,NA,"SPF00068008",NA,"Gürke","Esteves, GL","Grão Mogol",NA,NA,"-42.916667","-16.5","1991","02",NA,NA,NA,NA,NA
"131","2019-11-13 11:24:56-03","USP","SPF","69639","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Esteves, GL","CFCR13306","1990","09","05",NA,"Brasil","Minas Gerais","Fazenda Jambeiro à margem da Rodovia Grão Mogol - Francisco Sá, Córrego da Bonita.","-42.933333","-16.583333","700","700",NA,NA,"SPF00069639",NA,"Gürke","Anônimo","Grão Mogol",NA,NA,"-42.933333","-16.583333",NA,NA,NA,NA,NA,NA,NA
"132","2019-11-13 11:24:56-03","USP","SPF","153310","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G","63801","1995","05","23",NA,"Brasil","Mato Grosso","Fazenda Ochsenfeld.","-57.1810989379883","-15.0725002288818",NA,NA,NA,NA,"SPF00153310",NA,"Gürke","Krapovickas, A","Barra do Bugres","173387","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA
"133","2019-11-13 11:24:56-03","USP","SPF","73811","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Esteves, GL","2331A","1990","09","26",NA,"Brasil","Minas Gerais","Na direção de Mendanha, Km 584. Local úmido, próximo ao riacho.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00073811",NA,"Gürke","Esteves, GL","Diamantina","101169","auto",NA,NA,"1990","09",NA,NA,NA,NA,NA
"134","2019-11-13 11:24:56-03","USP","SPF","19212","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G","41310","1978","04","22",NA,"Brasil","Minas Gerais","Rio Itacambiruçu.","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"SPF00019212",NA,"Gürke","Krapovickas, A","Grão Mogol","67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-10-07 09:33:23-03","UEFS","HUEFS","10199","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G.","55000","1991","02","10",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"HUEFS0010199","HUEFS0010199","Gürke",NA,"Nova Redenção",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"136","2019-10-07 09:33:23-03","UEFS","HUEFS","176819","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pavonia","garckeana","Pavonia garckeana","Pastore, J.F.B.","973","2004","06","05",NA,"Brasil","Goiás","Próximo da GO-020 (6 Km). Próximo ao rio Caldas. Próxio ao distrito de Roselândia.","-48.9533004760742","-16.9727993011475",NA,NA,NA,"Antropizado, beira de estrada.","HUEFS0176819","HUEFS0176819","Gürke",NA,"Bela Vista de Goiás","39117","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"137","2019-09-04 18:04:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","O. Kuntze",NA,"1892","7",NA,"South America","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]"
"138","2019-01-23 09:58:40-02","F","FMNH-SEEDPLANTS","V0063007F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","A. Glaziou","13545",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0063007F","V0063007F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isolectotype"
"139","2015-03-13 18:50:36-03","F","FMNH-SEEDPLANTS","V0241421F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana",NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0241421F","V0241421F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"140","2015-03-13 18:50:36-03","F","FMNH-SEEDPLANTS","V0241422F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0241422F","V0241422F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"141","2015-03-13 18:50:36-03","F","FMNH-SEEDPLANTS","V0241423F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0241423F","V0241423F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"142","2015-03-13 18:50:36-03","F","FMNH-SEEDPLANTS","V0241424F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0241424F","V0241424F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"143","2015-03-13 18:50:37-03","F","FMNH-SEEDPLANTS","V0241425F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0241425F","V0241425F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"144","2015-03-13 18:50:37-03","F","FMNH-SEEDPLANTS","V0241426F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0241426F","V0241426F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"145","2015-03-13 18:50:37-03","F","FMNH-SEEDPLANTS","V0241427F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0241427F","V0241427F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"146","2015-03-13 18:50:37-03","F","FMNH-SEEDPLANTS","V0241428F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0241428F","V0241428F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"147","2015-03-13 18:50:37-03","F","FMNH-SEEDPLANTS","V0241429F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0241429F","V0241429F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"148","2020-11-04 17:29:42-03","UEM","HUEM","11241","S","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","W. Maschio","277","1999","03","29",NA,"Brasil","Paraná","beira de estrada, coletada em Santa Gema","-49.2242012023926","-25.2917003631592","960","960",NA,"Planta herbácea; de flor roxa.; Floresta Ombrófila Mista.","HUEM000006962","HUEM000006962","Gürke","Hatschbach, G","Colombo","13536","auto",NA,NA,"1999","07",NA,"23",NA,NA,NA
"149","2020-11-12 17:01:27-03","UEL","FUEL","39164","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Pavonia","garckeana","Pavonia garckeana","Maschio, W","277","1999","03","29",NA,"Brasil","Paraná","Santa Gema","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,"Guerke.","Hatschbach, G","Colombo","13536","auto",NA,NA,"1999","07",NA,"23",NA,NA,NA
"150","2019-11-01 15:03:37-03","UnB","UB","95669","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G","43833","1981",NA,NA,"Southern America","Brasil","Goiás","Cristalina","-47.6136","-16.7686",NA,NA,NA,NA,NA,NA,"Gürke","Krapovickas, A","Cristalina",NA,NA,"-47.6136","-16.7686",NA,NA,NA,NA,NA,NA,NA
"151","2019-11-01 15:03:37-03","UnB","UB","95670","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Heringer, EP","15827","1976","05",NA,"Southern America","Brasil","Goiás","Pirenópolis","-48.9592","-15.8525",NA,NA,NA,NA,NA,NA,"Gürke","Krapovickas, A","Pirenópolis",NA,NA,"-48.9592","-15.8525",NA,NA,NA,NA,NA,NA,NA
"152","2019-11-01 15:03:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Villarroel, D; Martinez, MT; Aramayo, G; Nee, MH","3244","2014","02","27","Southern America","Bolivia","Santa Cruz","Cerro Mutún. Falda del cerro, en cercanías del camino antiguo a los mástiles. Cerradão, con dosel de entre 8 y 10 m de altura.","-58.526972","-19.353806","260","260",NA,NA,NA,NA,"Gürke","Villarroel, D","Prov. Germán Busch",NA,NA,"-58.526972","-19.353806",NA,NA,NA,NA,NA,NA,NA
"153","2019-11-01 15:03:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Villarroel, D; Parada, AG; Inturiaz, YI; Miranda, V","3391","2014","07","23","Southern America","Bolivia","Santa Cruz","Cerro Mutún. Área de cerradão, con dosel de entre los 10 y 12 m, y emergentes de hasta 15 m, suelos profundos.","-57.913722","-19.208278","455","455",NA,NA,NA,NA,"Gürke","Villarroel, D","Prov. Germán Busch",NA,NA,"-57.913722","-19.208278",NA,NA,NA,NA,NA,NA,NA
"154","2019-11-01 15:03:37-03","UnB","UB","199409","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Heringer, EP","12249","1972","01","31","Southern America","Brasil","Distrito Federal","Chapada da Contagem","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Erva perene 0,5m. Flores róseas, terminais; Cerrado aberto, seco, vermelho",NA,NA,"Gürke","Esteves, GL","Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-01 15:03:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Heringer, EP","8894","1961","02","14","Southern America","Brasil","Distrito Federal","Barragem do Paranoá","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Mata",NA,NA,"Gürke","Krapovickas, A","Brasília","70570","auto",NA,NA,"1975",NA,NA,NA,NA,NA,NA
"156","2019-11-01 15:03:37-03","UnB","UB","199514","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Sucre, D","569","1965","06","17","Southern America","Brasil","Distrito Federal","Margem do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Arbusto 1m. Flores róseas",NA,NA,"Gürke","Esteves, GL","Brasília","70570","auto",NA,NA,"2013",NA,NA,NA,NA,NA,NA
"157","2019-05-06 11:59:02-03","UFU","HUFU","24282","S","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Hatschbach, G.; Ribas, O.S.","55240","1991","02","17",NA,"Brasil","Minas Gerais","Rodovia BR - 367, Entre km 70-72.",NA,NA,NA,NA,NA,"Arbusto, ca. 1 m. Flor rosada.; Cerrado degradado.","HUFU00015402","HUFU00015402","Gürke",NA,"Jequitié",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-02-23 13:22:40-03","MN","R-TIPOS","7676","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Gardner, G.","13545","1882","06","21",NA,"Brasil","Minas Gerais","Serra Mendanha",NA,NA,NA,NA,NA,NA,"R000007676","R000007676_001 R000007676_002","Gürke","Esteves, G.L.",NA,NA,NA,NA,NA,"1995","03",NA,"03",NA,NA,"Lectotypus"
"159","2021-02-12 18:59:28-03","UFMT","UFMT","6804","S","Plantae",NA,NA,"Malvaceae","Pavonia","garckeana","Pavonia garckeana","Moraes, E.C.C.; Guarim Neto, G.; Cunha, C.N.; Ferreira, L.A.D.; et al","181","1983","04","01",NA,"Brasil","Mato Grosso","Região Sul. Estrada Cuiabá - Barra do Bugres. Km 47, fazenda São Pedro.","-56.4824981689453","-14.5136003494263",NA,NA,NA,"Amostra coletada para atlas polínico.; Subarbusto. Flores róseas.; Cerrado.",NA,NA,"Gürke",NA,"Alto Paraguai","78022","auto",NA,NA,"1989","01",NA,NA,NA,NA,NA
