"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","recordNumber","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","sex"
"101","2017-09-11 17:09:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.",NA,"Glaziou, AFM","Southern America","Brazil",NA,NA,NA,"P11P2N0019","782",NA,NA,NA,"Rio de Janeiro","Rio de Janeiro","Habitat prope Rio de Janeiro in monte Corcovado et alibi.","-43.2075","-22.9028","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2017-09-11 17:09:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.",NA,"Riedel, L","Southern America","Brazil",NA,NA,NA,"P11P2N0019","s.n.",NA,NA,NA,"Rio de Janeiro","Rio de Janeiro","Habitat prope Rio de Janeiro in monte Corcovado et alibi.","-43.2075","-22.9028","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2017-09-11 17:09:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.",NA,"Warming, JEB","Southern America","Brazil",NA,NA,NA,"P11P2N0019","782",NA,NA,NA,"Rio de Janeiro","Rio de Janeiro","Habitat prope Rio de Janeiro in monte Corcovado et alibi.","-43.2075","-22.9028","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2014-09-23 11:01:32-03","G","G-DC","G00311952","S","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","CAT.HERB.PRODR.","Gaudichaud-Beaupré, C.","AMERIQUE DU SUD","Brazil",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=225384&base=img&lang=en","G00311952","G00311952","1139","1833",NA,"00","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,NA,"2011","01","01",NA,NA,"-42.9125","-22.48222222","ISOSYNTYPUS of Croton sphaerogynus Baill.",NA,NA,NA
"105","2019-11-21 10:04:07-03","IBt","SP","236551","S","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","Cordeiro, I","Thomas, WW; et al.",NA,"Brasil",NA,NA,NA,NA,"6131","1988","02","24","Espírito Santo","Guarapari","6 km N of Guarapari. Open restinga and adjacent restinga forest.","-40.483333","-20.616667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-40.483333","-20.616667",NA,NA,NA,NA
"106","2019-11-21 10:04:07-03","IBt","SP","360199","S","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","Cordeiro, I; Caruzo, MBR","França, F",NA,"Brasil",NA,NA,NA,NA,"2584","1998","06","28","São Paulo","Itanhaém","Balneário Tupi. Nível do mar. Restinga. Solo arenoso, beira de brejo.","-46.857778","-24.201389",NA,NA,NA,NA,"2003","03",NA,NA,NA,"-46.857778","-24.201389",NA,NA,NA,NA
"107","2019-11-21 10:04:07-03","IBt","SP","417986","S","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","Berry, PE","Gaudichaud, C",NA,"Brasil",NA,NA,"SP000665","SP000665","1139","1834",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"2004","06",NA,NA,NA,NA,NA,"Isosyntype",NA,NA,NA
"108","2019-11-21 10:04:07-03","IBt","SP","111017","S","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","Berry, PE","Cavalcante, P; Silva, M",NA,"Brasil",NA,NA,NA,NA,"1772","1966","12","14","Pará","Santarém","Serra Diamantina, Capoeira a beira da estrada.","-54.7083015441895","-2.44305992126465","205258","auto",NA,NA,"2004","03","04",NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-21 10:04:07-03","IBt","SP","25051","S","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.",NA,"Hoehne, FC",NA,"Brasil",NA,NA,NA,NA,"296","1915","09",NA,"Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-21 10:04:07-03","IBt","SP","218075","S","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","Ginzbarg, S","Ginzbarg, S; Emmerich, M",NA,"Brasil",NA,NA,NA,NA,"654-1","1987","11","21","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Vista Chinesa.&nf;No bordo da estrada.","-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,"1987","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-21 10:04:07-03","IBt","SP","300932","S","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","Caruzo, MBR","Kirizawa, M",NA,"Brasil",NA,NA,NA,NA,"3318","1996","11","15","São Paulo","Itanhaém","Vila Suarão. Loteamento. Floresta de restinga alta, estádio médio de regeneração, dossel descontínuo, serrapilheira.","-46.7799987792969","-24.1800003051758","26998","auto",NA,NA,"2003","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-21 10:04:07-03","IBt","SP","13742","S","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","Croizat, L","Loefgren, A",NA,"Brasil",NA,NA,"SP006011","SP006011","CGG4202","1898","10","18","São Paulo","Praia Grande","Porto Pequeno","-46.4000015258789","-24","22363","auto",NA,NA,"1939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2010-08-16 16:38:43-03","A","HU-HERB","A 00277227","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baillon",NA,"P. C. D. Clausen","South America","Brazil","Sheet",NA,NA,NA,"79","1842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isosyntype","79",NA,"undetermined"
"114","2014-09-23 10:57:31-03","G","G","G00434684","S","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","Lima, L. R.","Claussen, P.","AMERIQUE DU SUD","Brazil",NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00434684",NA,"79",NA,NA,NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,"2005","01","01",NA,NA,"-53.08972222","-10.77305556","ISOSYNTYPUS of Croton sphaerogynus Baill.",NA,NA,NA
"115","2014-09-23 10:57:31-03","G","G","G00434685","S","Plantae",NA,NA,"Euphorbiaceae","Croton","sphaerogynus","Croton sphaerogynus","Baill.","?","Gaudichaud-Beaupré, C.","AMERIQUE DU SUD","Brazil",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00434685",NA,"1139","1833",NA,"00","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.9125","-22.48222222","ISOSYNTYPUS of Croton sphaerogynus Baill.",NA,NA,NA
