"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"619","2019-11-01 15:06:40-03","UnB","UB","199085","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Faria, JEQ","Faria, JEQ; Villarroel, D","2012","11","14","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"3022","Santuário do Morro da Pedreira, região da Fercal",NA,NA,"Árvore ca. 5 m de altura, caule liso castanho; Mata seca, crescendo entre rochas","Dicotyledoneae",NA,"Southern America",NA,"2012","11",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"620","2019-11-01 15:06:40-03","UnB","UB","168297","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"Cabrera, AL; Avila, MV; Zuloaga, FO","1979","10","21","Argentina","Jujuy","Valle Grande",NA,NA,NA,NA,NA,NA,"30938","Valle Grande",NA,NA,"Arbusto, flor branca.","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2019-11-01 15:06:40-03","UnB","UB","168298","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Cordeiro, I","Rambo, B","1933","11","10","Brasil","Rio Grande do Sul","Porto Alegre","-51.23","-30.03","-51.23","-30.03",NA,NA,"661","Morro da Glória",NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2021-03-16 09:44:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Faria, JEQ","Faria, JEQ; Figueira, M; Schindler, B","2020","10","31","Brasil","Goiás","Paraúna","-50.836111","-17.178056","-50.836111","-17.178056",NA,NA,"10707","Margem do rio Ponte de Pedra, na Ponte de Pedra II","678","678","Árvore ca. 8 m de altura, caule liso castanho, estéril; Mata de galeria sobre afloramento rochoso na borda do rio","Dicotyledoneae",NA,"Southern America",NA,"2020","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2019-11-01 15:06:40-03","UnB","UB","216101","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Faria, JEQ","Faria, JEQ; Vasconcelos, TNC","2014","11","05","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"4277","Morro da Pedreira na região da FERCAL.",NA,NA,"Árvore ca. 5 m de altura, caule liso castanho, botões verdes.&nf;&nf;; Mata seca.","Dicotyledoneae",NA,"Southern America",NA,"2014","11",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"624","2019-11-01 15:06:40-03","UnB","UB","191354","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Faria, JEQ","Faria, JEQ; Zanatta, MRV; Rivera, V","2012","08","20","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2759","Santuário do Morro da Pedreira",NA,NA,"Árvore ca. 6 m de altura, caule liso, estéril (coletado material em sílica gel); Mata seca sobre afloramento calcáreo, crescendo entre rochas","Dicotyledoneae",NA,"Southern America",NA,"2012","08",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"625","2019-11-01 15:06:39-03","UnB","UB","117718","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Soares-Silva, LH","Resende, UM",NA,NA,NA,"Brasil","Mato Grosso do Sul","Costa Rica","-53.1291999816895","-18.5438995361328",NA,NA,NA,NA,"s.n.","Fazenda Morro Alto",NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,"76958","auto",NA,NA,NA,NA,NA,NA
"626","2020-08-04 12:48:55-03","UFU","HUFU","23321","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Arantes, A.A.A.","Damasceno-Junior, G.A.; Nakajima, J.N.","1998","09","06","Brasil","Mato Grosso do Sul","Bonito","-56.636389","-21.256667","-56.636389","-21.256667","HUFU00018117",NA,"1655","Ressurgência do Rio Formoso",NA,NA,"Árvore, ca. 15 m. Flor branca. Casca esfoliante marrom.; Mata ciliar. Solo rico em calcário.",NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2020-08-04 12:48:55-03","UFU","HUFU","23264","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Arantes, A.A.A.","Equipe cabeceira.","1998","09","04","Brasil","Mato Grosso do Sul","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,"HUFU00018116",NA,"1591","Rio Mutum",NA,NA,"Arbóreo.; Mata ciliar.",NA,NA,NA,NA,"2003",NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA
"628","2020-08-04 12:48:55-03","UFU","HUFU","53377","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Sobral, M.","Silva, J.M.; Hatschbach, G.","2007","08","17","Brasil","Minas Gerais","Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,NA,"HUFU00018118",NA,"6019","Serra do Cabral",NA,NA,"Árvore, ca. 9 m. Flor alvacenta.; Encosta do paredão na beira do rio.",NA,NA,NA,NA,"2008",NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA
"629","2020-08-20 20:40:36-03","UFSC","FLOR","3508","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Smith, L.B.; Reitz, R.","1964","10","19","Brasil","Santa Catarina","Itapiranga","-53.783333","-27.116667","53º47'W","27º7'S","FLOR0003508",NA,"12734","Santo Antonio.","200","200",NA,NA,"Myrtales",NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2020-08-20 20:40:36-03","UFSC","FLOR","8401","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Sobral, M.","Smith, L.B.; Klein, R.M.","1964","11","07","Brasil","Santa Catarina","Catanduvas","-51.75","-27.05","51º45'W","27º3'S","FLOR0008401",NA,"12995",NA,"700","700",NA,NA,"Myrtales",NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2020-08-20 20:40:36-03","UFSC","FLOR","46470","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Soares-e-Silva, L.H.","Medri, C.; Kinupp, V.F. & Francisco, E.M.","1997","11","08","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,"FLOR0046470",NA,"528","Salto das Orquideas.",NA,NA,"arvoreta, Fruto Imaturo, verde, 4m altura. Frutos imaturos verdes e pilosos.",NA,"Myrtales",NA,NA,"1998","09","22","21990","auto",NA,NA,NA,NA,NA,NA
"632","2020-08-20 20:40:36-03","UFSC","FLOR","40002","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Mattos, J.","Mattos, J.","2007","01","17","Brasil","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,"FLOR0040002",NA,"32775",NA,NA,NA,"árvore, Fruto Maduro, com, 5m altura",NA,"Myrtales",NA,NA,"2007",NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA
"633","2020-08-20 20:40:36-03","UFSC","FLOR","9256","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Falkenberg, D.B.","Falkenberg, D.B.","1985","10","12","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,"FLOR0009256",NA,"2723","Guaritas.",NA,NA,"árvore pequena, 4m altura",NA,"Myrtales",NA,NA,"1985",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA
"634","2020-08-20 20:40:36-03","UFSC","FLOR","25878","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Jarenkow, J.A.","Jarenkow, J.A.","1988","12","01","Brasil","Rio Grande do Sul","Canguçu","-52.6755981445312","-31.3950004577637",NA,NA,"FLOR0025878",NA,"1069","Próximo à ponte da BR 392 sobre o rio Camaquã.",NA,NA,"árvore, 9m altura",NA,"Myrtales",NA,NA,"1988",NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA
"635","2020-08-20 20:40:36-03","UFSC","FLOR","21090","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Falkenberg, D.B.","Falkenberg, D.B.","1983","09","30","Brasil","Rio Grande do Sul","Itaqui","-56.5531005859375","-29.1252994537354",NA,NA,"FLOR0021090",NA,"1001","km 39,5 da BR 472.",NA,NA,"arbusto, flor em botão, 3m altura",NA,"Myrtales",NA,NA,"1985",NA,NA,"99792","auto",NA,NA,NA,NA,NA,NA
"636","2020-08-20 20:40:36-03","UFSC","FLOR","50264","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Grizzon, M.","Panigas, A.C.","2013","02","19","Brasil","Rio Grande do Sul","São Marcos","-51.0680999755859","-28.9710998535156",NA,NA,"FLOR0050264",NA,"s.n.","Bairro Polo.","720","720",NA,NA,"Myrtales",NA,NA,NA,NA,NA,"15120","auto",NA,NA,NA,NA,NA,NA
"637","2020-08-20 20:40:36-03","UFSC","FLOR","968","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Legrand, C.D.","Klein, R.M.","1962","12","07","Brasil","Santa Catarina","Caçador","-51.0149993896484","-26.7752990722656",NA,NA,"FLOR0000968",NA,"3452","Rio do Bugre.",NA,NA,"árvore, flor branca",NA,"Myrtales",NA,NA,"1963",NA,NA,"38516","auto",NA,NA,NA,NA,NA,NA
"638","2021-03-04 15:45:37-03","IF","SPSF","47901","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","O.T. Aguiar","R.Cielo-Filho & J.N. Oliveiras","2013","12","02","Brasil","PR","Matelândia","-53.893611","-25.351944",NA,NA,NA,NA,"1232",NA,"530","530","COLETA: Árvore 10 m, fruto maduro roxo, casca variegada; GEOGRAFIA: Mata da antiga Fazenda Leão&nf;Floresta Estacional Semidecidual, regeneração com 15 anos;","Magnoliophyta","Myrtales","América do Sul",NA,"2013","12","12",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"639","2021-03-04 15:45:37-03","IF","SPSF","47902","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","O.T. Aguiar","R.Cielo-Filho & J.N. Oliveiras","2013","12","02","Brasil","PR","Matelândia","-53.893611","-25.351944",NA,NA,NA,NA,"1233",NA,"530","530","COLETA: Árvore 8 m, fruto maduro roxo, casca variegada; GEOGRAFIA: Mata da antiga Fazenda Leão&nf;Floresta Estacional Semidecidual, regeneração com 15 anos;","Magnoliophyta","Myrtales","América do Sul",NA,"2013","12","12",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"640","2021-03-04 15:45:37-03","IF","SPSF","49264","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","O.T. Aguiar","F.Periotto & R.Cielo-Filho","2014","11","05","Brasil","PR","Matelândia","-53.957778","-25.296111",NA,NA,NA,NA,"65","Estrada Matelândia-Marquezita","360","360","COLETA: Árvore de 10 m de altura, fruto verde a roxo.; GEOGRAFIA: Beira de estrada;","Magnoliophyta","Myrtales","América do Sul",NA,"2014","12","22",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"641","2021-03-04 15:45:37-03","IF","SPSF","42147","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","M.Sobral","G.Hatschbach & J.M.Silva","2007","08","17","Brasil","MG","Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"6019","Serra do Cabral",NA,NA,"COLETA: Encosta de paredão em margem de rio.&nf;Árvore 9m de altura; flor alvacenta.; GEOGRAFIA: Encosta do paredão na beira do rio.;","Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"37503","auto","Magnoliopsida",NA,NA,NA,NA,NA
"642","2021-03-04 15:45:37-03","IF","SPSF","15318","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens",NA,"Osny T. Aguiar","G. Hatschbach & J.M.Silva","1991","11","05","Brasil","SP","Avaré","-48.9199981689453","-23.0900001525879",NA,NA,NA,NA,"55787","Rod.SP-255",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Na mata.&nf;Árvore 4m; flor alva.; GEOGRAFIA: Mata.;","Magnoliophyta","Myrtales","América do Sul",NA,"2017","09","11","29856","auto","Magnoliopsida",NA,NA,NA,NA,NA
"643","2021-03-04 15:45:37-03","IF","SPSF","01501","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens",NA,"O.T.Aguiar","D.Amaro van Emelen",NA,NA,NA,"Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"chacara dos Morrinhos",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Nome Popular  Guabijú;","Magnoliophyta","Myrtales","América do Sul",NA,"2017","09","11","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"644","2021-03-04 15:45:37-03","IF","SPSF","23509","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens",NA,"L.H.Soares e Silva","C.Medri & V.F.Kinnupp & E.M.Fracisco","1997","11","08","Brasil","PR","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"528","Salto das Orquídeas",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Beira de pasto.&nf;Arvoreta 4,0m alt; frutos imaturos verdes e pilosos.; GEOGRAFIA: Beira do pasto perto da casa.;","Magnoliophyta","Myrtales","América do Sul",NA,"1998","09","22","21990","auto","Magnoliopsida",NA,NA,NA,NA,NA
"645","2021-03-04 15:45:37-03","IF","SPSF","12091","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens",NA,"O.T.Aguiar","W.Hoehne","1946","10","05","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"2280","Alto da Lapa",NA,NA,"COLETA: Planta cultivada;proveniente do Rio Grande do Sul;","Magnoliophyta","Myrtales","América do Sul",NA,"2017","09","11","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"646","2021-03-04 15:45:37-03","IF","SPSF","00738","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens",NA,"O.T.Aguiar","D.Bento Pickel","1946","11","18","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"Chácara dos Morrinhos",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: guabijú; GEOGRAFIA: Num pomar.;","Magnoliophyta","Myrtales","América do Sul",NA,"2017","09","11","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"647","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugenia","pungens","Eugenia pungens","O.Berg",NA,"Sellow, F",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Oreas; HABITAT: Oreas",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2021-02-08 12:44:13-03","UFRGS","ICN","090927","S","Plantae","Myrtaceae","Myrcianthes","cf. pungens","Myrcianthes cf. pungens","(O.Berg) D.Legrand","Sobral, M","Záchia, R",NA,NA,NA,"Brasil","RS","São Borja","-55.733333","-28.983333","-55.733333","-28.983333",NA,NA,"13","Rio Butuí Conde de Porto Alegre 28°59' S 55°44' W",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2021-02-08 12:44:13-03","UFRGS","ICN","175145","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Pezzi, E","Pezzi, E","2011","02","10","Brasil","RS","Santa Maria","-53.916944","-29.57","-53.916944","-29.57",NA,NA,"10","Localidade 'Boca do Monte', R. Aristídes Ziegler, 8181 (Rod. BR 287 - VCR 830, km 05) Ref. ~ 500 m após FEPAGRO Florestas","142","142","material testemunho de mestrado; planta isolada, arbórea, altura ca. 10m; em pátio gramado","Dicotyledon",NA,"América do Sul",NA,"2011","02","10",NA,NA,NA,NA,NA,NA,NA,NA
"650","2021-02-08 12:44:13-03","UFRGS","ICN","016534","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Rambo, B","Rambo, B","1950","11","13","Brasil","RS",NA,NA,NA,NA,NA,NA,NA,"49120","Butterberg, perto de Montenegro",NA,NA,"Árvore de até 15 m de altura.; Mata virgem","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2021-02-08 12:44:13-03","UFRGS","ICN","021565","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Legrand, CD","Krapovickas, A; et al.","1971","11","02","Argentina","Corrientes","Mercedes",NA,NA,NA,NA,NA,NA,"20385","Ayo. Pay-ubre Grande, camino Mercedes-Boquerón",NA,NA,"Árbol de más o menos 3 m de altura, flor blanco-amarillo.; En selva en galeria","Dicotyledon",NA,"América do Sul",NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2021-02-08 12:44:13-03","UFRGS","ICN","045735","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Schinini, A; Ahumada, O","1978","11","09","Argentina","Corrientes","Santa Lucía",NA,NA,NA,NA,NA,NA,"15958","Salinas Grandes",NA,NA,"Árbol de 15 m de altura, flores blancas.; En isletas de selva","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2021-02-08 12:44:13-03","UFRGS","ICN","063609","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Sobral, M","Woolston, A","1956","09","30","Paraguai","San Pedro","Colonia Primavera",NA,NA,NA,NA,NA,NA,"742",NA,NA,NA,"Fl. corola blanca, cáliz de lóbulos verde amarillento, trocno gris amarillento pálido, corteza escamosa y más grisea.; En islas del campo","Dicotyledon",NA,"América do Sul",NA,"1985","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2021-02-08 12:44:13-03","UFRGS","ICN","065461","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Sobral, M","Beck, G; Michel; Garcia.","1985","09","25","Bolívia","Gran Chaco","Tarija",NA,NA,NA,NA,NA,NA,"11618","Yacuiba 19 Kms, hacia Villamontes-Aguayrenda 3 Kms. W de El Palmar",NA,NA,"Árbol de 5 m de altura, brotes florales, frutos comestibles.; Bosque alterado en el pie de la serrania de Caraparí","Dicotyledon",NA,"América do Sul",NA,"1986","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2021-02-08 12:44:13-03","UFRGS","ICN","065464","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Sobral, M","Beck, G; Liberman, M","1983","10","27","Bolívia","Cordillera","Santa Cruz",NA,NA,NA,NA,NA,NA,"9793","Camiri 67 Kms- hacia Monteagudo","1150","1150","Árbol frecuente - 12 m de altura, flores grandes.; Bosque mayormente pluvio-verde, pastoreado por ganado en el pie de la serrania de Incahuasi","Dicotyledon",NA,"América do Sul",NA,"1986","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2021-02-08 12:44:13-03","UFRGS","ICN","065467","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Sobral, M","Beck, G; Liberman, M","1983","10","20","Bolívia","Tarija","Tarija",NA,NA,NA,NA,NA,NA,"9622","Tarija 76 Kms- hacia Bermejo, pasando Padcaya","1960","1960","Árbol común - 10 m de altura, tronco - 40 DAP, brotes florales.; Restos de bosque montano","Dicotyledon",NA,"América do Sul",NA,"1986","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2021-02-08 12:44:13-03","UFRGS","ICN","084662","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Hoehne, FC","Hoehne, W","1946","10","05","Brasil","SP",NA,NA,NA,NA,NA,NA,NA,"2280","Alto da Lapa",NA,NA,"Árvore frutífera com frutos esféricos negros.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2021-02-08 12:44:13-03","UFRGS","ICN","090917","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Sobral, M","Záchia, R","1989","02",NA,"Brasil","RS","São Borja","-55.733333","-28.983333","-55.733333","-28.983333",NA,NA,"3","Rio Butuí, Conde PoA",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2021-02-08 12:44:13-03","UFRGS","ICN","092304","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Daniel, A","Daniel, A","1987","11","02","Brasil","RS","Canela","-50.692222","-29.392778","-50.692222","-29.392778",NA,NA,"s.n.","Arroio Müller- Linha São Paulo/Canastra","600","600","Mata ripária","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2021-02-08 12:44:13-03","UFRGS","ICN","096179","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Schemeda, G","1987","11","25","Paraguai","Cordillera","Piribebuy",NA,NA,NA,NA,NA,NA,"947","Cuatro Bocas",NA,NA,"Árbol 4-5 m de altura, frutos comestibles, al madurar rojo-violáceos, dulces.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2021-02-08 12:44:13-03","UFRGS","ICN","159740","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Molz, M","Molz, M","2003",NA,NA,"Brasil","RS","Araricá","-50.935556","-29.599722","-50.935556","-29.599722",NA,NA,"178","cerca de 1 2 km do centro da cidade 22J506253.23 E 6725537.64 S área de mestrado de Martin Molz","90","90",NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2021-02-08 12:44:13-03","UFRGS","ICN","175136","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Pezzi, E","Pezzi, E","2011","02","04","Brasil","RS","Maquiné","-50.222222","-29.662778","-50.222222","-29.662778",NA,NA,"1","Estação Experimental da FEPAGRO Litoral Norte, Rod. RS 484, Km 05","70","70","Material testemunho de mestrado; Planta isolada, arbórea, altura ca. 4m; encosta de morro","Dicotyledon",NA,"América do Sul",NA,"2011","02","04",NA,NA,NA,NA,NA,NA,NA,NA
"663","2021-02-08 12:44:13-03","UFRGS","ICN","175137","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Pezzi, E","Pezzi, E","2011","02","04","Brasil","RS","Maquiné","-50.222222","-29.662778","-50.222222","-29.662778",NA,NA,"2","Estação Experimental da FEPAGRO Litoral Norte, Rod. RS 484, Km 05","70","70","Material testemunho de mestrado; planta isolada, arbórea, altura ca. 3m; encosta de morro","Dicotyledon",NA,"América do Sul",NA,"2011","02","04",NA,NA,NA,NA,NA,NA,NA,NA
"664","2021-02-08 12:44:13-03","UFRGS","ICN","175138","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Pezzi, E","Pezzi, E","2011","02","04","Brasil","RS","Maquiné","-50.222222","-29.662778","-50.222222","-29.662778",NA,NA,"3","Estação Experimental da FEPAGRO Litoral Norte, Rod. RS 484, Km 05","82","82","Material testemunho de mestrado; em borda de mata, encosta de morro; arbórea, altura ca. 9m","Dicotyledon",NA,"América do Sul",NA,"2011","02","04",NA,NA,NA,NA,NA,NA,NA,NA
"665","2021-02-08 12:44:13-03","UFRGS","ICN","175139","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Pezzi, E","Pezzi, E","2011","02","08","Brasil","RS","Porto Alegre","-51.1375","-30.071944","-51.1375","-30.071944",NA,NA,"4","Faculdade de Agronomia/UFRGS, Av. Bento Gonçalves, 7712,","43","43","Material testemunho de mestrado; planta estiolada, arbórea, altura ca. 6m; em área de mirtáceas, em borda de mata","Dicotyledon",NA,"América do Sul",NA,"2011","02","08",NA,NA,NA,NA,NA,NA,NA,NA
"666","2021-02-08 12:44:13-03","UFRGS","ICN","175140","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Pezzi, E","Pezzi, E","2011","02","09","Brasil","RS","Cachoeira do Sul","-52.899444","-30.0325","-52.899444","-30.0325",NA,NA,"5","Bairro Soares, R. Olímpio Leal, 628, , em calçada urbana, à esquerda","88","88","material testemunho de mestrado; planta isolada, arbórea, altura ca. 5m; em calçada urbana","Dicotyledon",NA,"América do Sul",NA,"2011","02","09",NA,NA,NA,NA,NA,NA,NA,NA
"667","2021-02-08 12:44:13-03","UFRGS","ICN","175141","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Pezzi, E","Pezzi, E","2011","02","09","Brasil","RS","Cachoeira do Sul","-52.899444","-30.0325","-52.899444","-30.0325",NA,NA,"6","Bairro Soares, R. Olímpio Leal, 628, em calçada urbana à direita,","88","88","material testemunho de mestrado; planta isolada, arbórea, altura ca. 4m; em calçada urbana","Dicotyledon",NA,"América do Sul",NA,"2011","02","09",NA,NA,NA,NA,NA,NA,NA,NA
