"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","phylum","order","infraspecificEpithet","continentOcean","preparationType","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"1775","2020-08-31 08:52:08-03","INPA","INPA","109937","S","Plantae","Leguminosae-Caes","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","Barneby, RC","1982",NA,NA,"Hatschbach, GG","1981","04","12","Brasil","Goiás","Cristalina","Rod. BR-040, Lageado.","-47.6133","-16.7686","-47.6133","-16.7686",NA,"INPA0109937","INPA0109937 INPA0109937_e INPA0109937_e1","43827",NA,NA,NA,NA,"Dicotyledon","Fabales","glabrata","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1776","2020-08-31 08:52:08-03","INPA","INPA","115482","S","Plantae","Leguminosae-Caes","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","Santos, JP","2013",NA,NA,"Lima, E de","1983","10","19","Brasil","Pará","Tucuruí","PA 149, PA-149 na beira.","-49.7","-4","-49.7","-4",NA,"INPA0115482","INPA0115482 INPA0115482_e INPA0115482_nd","54",NA,NA,NA,NA,"Dicotyledon","Fabales","glabrata","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1777","2020-08-31 08:52:08-03","INPA","INPA","121999","S","Plantae","Leguminosae-Caes","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","Barneby, RC","1983",NA,NA,"Kirkbride Junior, JH","1982","05","05","Brasil","Distrito Federal",NA,"Entre cabeças de córrego Barriguda e Ribeiro das Pedras, na estrada de Taguatinga à Brazilândia; na margem da estrada.","-48.083333","-15.733333","-48.083333","-15.733333",NA,"INPA0121999","INPA0121999 INPA0121999_e INPA0121999_e1","4747",NA,NA,NA,NA,"Dicotyledon","Fabales","glabrata","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1778","2020-08-31 08:52:08-03","INPA","INPA","121125","S","Plantae","Leguminosae-Caes","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","Santos, JP","2013",NA,NA,"Ferreira, CAC","1984","06","23","Brasil","Rondônia","Cacoal","BR364, Rod.Cuiabá-Porto Velho, km 234. EMBRATEL., BR 364, rodovia Cuiabá-Porto Velho, Km 234, ao Norte da cidade, morro da Torre da EMBRATEL","-62.033333","-11.2","-62.033333","-11.2",NA,"INPA0121125","INPA0121125 INPA0121125_e INPA0121125_nd","4752",NA,NA,NA,NA,"Dicotyledon","Fabales","glabrata","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1779","2020-08-31 08:52:08-03","INPA","INPA","269688","S","Plantae","Leguminosae-Caes","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","Ramos, JF","2016","04",NA,"Ferreira, MTM","2014","06","06","Brasil","Amazonas","Jutaí","Estação Ecológica Jutaí-Solimões","-67.38238","-3.18913","-67.38238","-3.18913",NA,"INPA0269688",NA,"IDSM826",NA,NA,NA,NA,"Dicotyledon","Fabales","glabrata","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1780","2020-08-31 08:52:08-03","INPA","INPA","125713","S","Plantae","Leguminosae-Caes","Senna","pendula","Senna pendula glabrata","(Vogel) H.S.Irwin & Barneby","Barneby, RC","1983",NA,NA,"Strudwick, JJ","1981","08","07","Brasil","Pará",NA,"Sete Varas airstrip on Rio Curua.","-55.533333","-1.583333","-55.533333","-1.583333",NA,"INPA0125713","INPA0125713 INPA0125713_e INPA0125713_e1","4305",NA,NA,NA,NA,"Dicotyledon","Fabales","glabrata","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1781","2021-01-10 20:42:21-03","INPA","INPA","84068","S","Plantae","Leguminosae-Caes","Senna","pendula","Senna pendula indistincta","H.S.Irwin & Barneby",NA,NA,NA,NA,"Silva, MG da","1978","05","10","Brasil","Pará",NA,"Rio Tocantins, Tucuruí, Rio Tocantins, Tucuruí-Breu Branco.","-49","-5","-49","-5",NA,"INPA0084068",NA,"3472",NA,NA,NA,NA,"Dicotyledon","Fabales","indistincta","Southern America",NA,"isotype",NA,NA,NA,NA,NA,NA
"1782","2020-08-31 08:52:08-03","INPA","INPA","160931","S","Plantae","Leguminosae-Caes","Senna","pendula","Senna pendula praeandina","H.S.Irwin & Barneby","Barneby, RC",NA,NA,NA,"Solomon, JC","1984","03","22","Bolivia","La Paz","Nor-Yungas","5.2 Km N of Yolosa on road to Coroico.","-67.716667","-16.183333","-67.716667","-16.183333",NA,"INPA0160931","INPA0160931 INPA0160931_e INPA0160931_e1","12002","1600","1600",NA,NA,"Dicotyledon","Fabales","praeandina","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1783","2020-08-31 08:52:08-03","INPA","INPA","31581","S","Plantae","Leguminosae-Caes","Senna","pendula","Senna pendula praeandina","H.S.Irwin & Barneby","Irwin, HS",NA,NA,NA,"Maas, PJM","1971","05","21","Brasil","Acre","Cruzeiro do Sul","Porongaba, Vicinity of Porongaba, Rio Juruá-Mirim; river margins.","-72.781047","-8.462986","-72.781047","-8.462986",NA,"INPA0031581","INPA0031581 INPA0031581_e INPA0031581_e1","P13217",NA,NA,NA,NA,"Dicotyledon","Fabales","praeandina","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1784","2020-08-31 08:52:08-03","INPA","INPA","168355","S","Plantae","Leguminosae-Caes","Senna","pendula","Senna pendula praeandina","H.S.Irwin & Barneby","at MO",NA,NA,NA,"Croat, TB","1986","08","20","Brasil","Acre","Cruzeiro do Sul","Along Rio Moa, a few kilometers upstream from the mouth at Rio Juruá; north of Cruzeiro do Sul; at Boiador.","-72.616667","-7.616667","-72.616667","-7.616667",NA,"INPA0168355","INPA0168355 INPA0168355_e INPA0168355_nd","62390","150","150",NA,NA,"Dicotyledon","Fabales","praeandina","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1785","2020-08-31 08:52:08-03","INPA","INPA","135449","S","Plantae","Leguminosae-Caes","Senna","pendula","Senna pendula tenuifolia","(Benth.) H.S.Irwin & Barneby","Santos, JP","2013",NA,NA,"Silva, MG da","1980","06",NA,"Brasil","Pará","Tucuruí","Km 220 da estrada para o Breu, próximo ao matadour, Km 220 da estrada para o Breu, próximo ao matadouro.","-49.6725","-3.76611","-49.6725","-3.76611",NA,"INPA0135449","INPA0135449 INPA0135449_e INPA0135449_e1 INPA0135449_nd INPA0135449_num","5495",NA,NA,NA,NA,"Dicotyledon","Fabales","tenuifolia","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1786","2020-08-31 08:52:08-03","INPA","INPA","170651","S","Plantae","Leguminosae-Caes","Senna","pendula","Senna pendula tenuifolia","(Benth.) H.S.Irwin & Barneby","Barneby, RC","1992",NA,NA,"Mori, SA","1991","07","18","Brasil","Amazonas",NA,"Solimões River. Manacapuru lake area. Lago de Piranha.","-60.733333","-3.233333","-60.733333","-3.233333",NA,"INPA0170651","INPA0170651 INPA0170651_e INPA0170651_e1","21769",NA,NA,NA,NA,"Dicotyledon","Fabales","tenuifolia","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1787","2020-08-31 08:52:08-03","INPA","INPA","170685","S","Plantae","Leguminosae-Caes","Senna","pendula","Senna pendula tenuifolia","(Benth.) H.S.Irwin & Barneby","Barneby, RC","1992",NA,NA,"Mori, SA","1991","08","02","Brasil","Amazonas",NA,"Rio Solimões, Lago Aracá in the region of Lago Piranha. Manacapuru lake area.","-60.733333","-3.233333","-60.733333","-3.233333",NA,"INPA0170685","INPA0170685 INPA0170685_e INPA0170685_e1","21894",NA,NA,NA,NA,"Dicotyledon","Fabales","tenuifolia","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1788","2020-08-31 08:52:08-03","INPA","INPA","190838","S","Plantae","Leguminosae-Caes","Senna","pendula","Senna pendula tenuifolia","(Benth.) H.S.Irwin & Barneby","Barneby, RC","1992",NA,NA,"Mori, SA","1992","06","18","Brasil","Amazonas",NA,"Rio Solimões. Lago Grande de Manacapuru, east end","-61.583333","-3.05","-61.583333","-3.05",NA,"INPA0190838","INPA0190838 INPA0190838_e INPA0190838_e1","22397",NA,NA,NA,NA,"Dicotyledon","Fabales","tenuifolia","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1789","2020-08-31 08:52:08-03","INPA","INPA","96884","S","Plantae","Leguminosae-Caes","Senna","pendula","Senna pendula tenuifolia","(Benth.) H.S.Irwin & Barneby","Barneby, RC","1981",NA,NA,"Ferreira, CAC","1980","09","14","Brasil","Pará","Oriximiná","Rio Trombetas, Rio Trombetas, margem esquerda a 5 km da cidade de Oriximiná.","-55.867579","-1.771604","-55.867579","-1.771604",NA,"INPA0096884","INPA0096884 INPA0096884_e INPA0096884_nd","2457",NA,NA,NA,NA,"Dicotyledon","Fabales","tenuifolia","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1790","2020-08-31 08:52:08-03","INPA","INPA","128492","S","Plantae","Leguminosae-Caes","Senna","pendula","Senna pendula tenuifolia","(Benth.) H.S.Irwin & Barneby","Santos, JP","2013",NA,NA,"Hill, SR","1983","07","09","Brasil","Amazonas","Maués","Ilha Tupinambarana, paraná Urariá, Ca. 8-10 m long, Ilha Tupinambarana, paraná Urariá, white water, between rio Abacaxis and rio Paraconi.","-58.494275","-3.8672","-58.494275","-3.8672",NA,"INPA0128492","INPA0128492 INPA0128492_e INPA0128492_nd","13040",NA,NA,NA,NA,"Dicotyledon","Fabales","tenuifolia","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1791","2020-08-31 08:52:08-03","INPA","INPA","106630","S","Plantae","Leguminosae-Caes","Senna","pendula","Senna pendula tenuifolia","(Benth.) H.S.Irwin & Barneby","Barneby, RC","1984",NA,NA,"Amaral, IL do","1982","10","30","Brasil","Amazonas","Maraã","Rio Japurá, Rio Japurá, margem direita.","-66.876741","-1.836248","-66.876741","-1.836248",NA,"INPA0106630","INPA0106630 INPA0106630_e INPA0106630_e1","249",NA,NA,NA,NA,"Dicotyledon","Fabales","tenuifolia","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1792","2020-08-31 08:52:08-03","INPA","INPA","106665","S","Plantae","Leguminosae-Caes","Senna","pendula","Senna pendula tenuifolia","(Benth.) H.S.Irwin & Barneby","Barneby, RC","1984",NA,NA,"Amaral, IL do","1982","11","01","Brasil","Amazonas","Maraã","Rio Japurá, Rio Japurá, margem direita.","-66.876741","-1.836248","-66.876741","-1.836248",NA,"INPA0106665","INPA0106665 INPA0106665_e INPA0106665_e1","283",NA,NA,NA,NA,"Dicotyledon","Fabales","tenuifolia","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1793","2020-07-10 09:46:49-03","MBML","MBML-HERBARIO","22068",NA,"Plantae","Leguminosae Caesalpinoideae","Senna","cf. pendula","Senna cf. pendula","(Rich.) H.S.Irwin & Barneby","Robson D. Ribeiro/25-08-2009",NA,NA,NA,"L. Kollmann","2004","01","29","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9","Arbusto rupicola 1,5m no sol. Flores amarelas.","MBML022068","MBML022068","6444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1794","2020-07-10 09:46:49-03","MBML","MBML-HERBARIO","14558",NA,"Plantae","Leguminosae Caesalpinoideae","Senna","pendula","Senna pendula","(Rich.) H.S.Irwin & Barneby","Robson D. Ribeiro/02-12-2009",NA,NA,NA,"L. Kollmann","2001","06","25","Brasil","Espírito Santo","Santa Teresa","Pátio do Museu de Biologia Mello Leitão","-40.6","-19.936111","40W36'0","19S56'10","Arbusto 3m. Flores amarelas.","MBML014558","MBML014558","4013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795","2020-07-10 09:46:49-03","MBML","MBML-HERBARIO","24284",NA,"Plantae","Leguminosae Caesalpinoideae","Senna","pendula","Senna pendula","(Rich.) H.S.Irwin & Barneby","Robson D. Ribeiro/25-08-2009",NA,NA,NA,"L. Kollmann; et al","2005","04","15","Brasil","Espírito Santo","Santa Teresa","Santo Henrique","-40.553889","-19.836389","40W33'14","19S50'11","Arbusto 2m, no sol. Flores amarelas.","MBML024284","MBML024284","7664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1796","2020-07-27 19:01:32-03","MBML","MBML-HERBARIO","2722",NA,"Plantae","Leguminosae Caesalpinoideae","Senna","pendula","Senna pendula","(Humb.& Bonpl.ex Willd.) H.S.Irwin & Barneby","L.P.Queiroz 10/2016 (HUEFS 198514 )",NA,NA,NA,"W. Boone","1984","04","02","Brasil","Espírito Santo","Santa Teresa","Pátio do Museu de Biologia Mello Leitão","-40.6","-19.936111","40W36'0","19S56'10","Arbusto com 3m, flores em alas, crescia sobre aterro úmido meio sombreado.","MBML002722","MBML002722","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1797","2020-07-10 09:46:49-03","MBML","MBML-HERBARIO","30935",NA,"Plantae","Leguminosae Caesalpinoideae","Senna","pendula","Senna pendula","(Rich.) H.S.Irwin & Barneby","Robson D. Ribeiro/02-12-2009",NA,NA,NA,"R.R. Vervloet; V. Demuner, E. Bausen","2007","07","31","Brasil","Espírito Santo","Governador Lindenberg","Morelo","-40.4575","-19.148333","40W27'27","19S8'54","Arvoreto 4m, frutos imaturos de cor verde.","MBML030935","MBML030935","3006","150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1798","2020-07-10 09:46:49-03","MBML","MBML-HERBARIO","46143",NA,"Plantae","Leguminosae Caesalpinoideae","Senna","pendula","Senna pendula","(Willd.) H.S.Irwin & Barneby","A. Gibau/19-03-2019",NA,NA,NA,"A. P. Fontana; L. Kollmann","2013","04","17","Brasil","Rio de Janeiro","Macaé","Cabiúnas, TECAB","-41.731944","-22.285556","41W43'55","22S17'8","Arbusto ca 2m. Flores amarelas","MBML046143","MBML046143","7537","37","37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1799","2020-07-10 09:46:49-03","MBML","MBML-HERBARIO","49079",NA,"Plantae","Leguminosae Caesalpinoideae","Senna","pendula","Senna pendula","(Willd.) H.S.Irwin & Barneby","A. Gibau/19-03-2019",NA,NA,NA,"L. Kollmann",NA,NA,NA,"Brasil","Rio de Janeiro","Macaé","Cabiunas, TECAB","-41.730556","-22.286389","41W43'50","22S17'11","Arbusto 2m ao sol, flores amarelas","MBML049079","MBML049079","12941","29","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800","2020-07-10 09:46:49-03","MBML","MBML-HERBARIO","5927",NA,"Plantae","Leguminosae Caesalpinoideae","Senna","pendula","Senna pendula","(Rich.) H.S.Irwin & Barneby","in dupl.: Haroldo C. Lima/1991",NA,NA,NA,"H. Q. Boudet Fernandes; et al","1990","05","29","Brasil","Espírito Santo","Ibiraçu","Estação Ecológica, Morro da Vargem","-40.376944","-19.889444","40W22'37","19S53'22","Arbusto 2m de altura, flores amarelas.","MBML005927","MBML005927","2982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801","2020-07-27 19:01:32-03","MBML","MBML-HERBARIO","721",NA,"Plantae","Leguminosae Caesalpinoideae","Senna","pendula","Senna pendula","(Humb.& Bonpl.ex Willd.) H.S.Irwin & Barneby","J. G. Jardim (CEPEC 67270)",NA,NA,NA,"W. Pizziolo","1986","04","07","Brasil","Espírito Santo","Santa Teresa","Parque do Museu de Biologia Mello Leitão","-40.6","-19.936111","40W36'0","19S56'10","Arbusto escandente com 5m, 5cm de diâmetro, pétalas amarelas, frutos jovens de cor verde e folíolos verdes claros inferiormente, heliófila.","MBML000721","MBML000721","322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1802","2019-12-11 13:21:39-03","ICAUFMG","MCCA","2399","S","Plantae","Fabaceae","Senna","pendula","Senna pendula",NA,NA,NA,NA,NA,"MUNHOZ, E.J.M.; SOUZA, C.L.L.; SILVA, H.I.R.; FONSECA, R.S.","2017","04","12","Brasil","Minas Gerais","Montes Claros","Fazenda Pequi Porteirinha","-43.8616981506348","-16.7350006103516",NA,NA,NA,"MCCA02485","MCCA02485",NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1803","2020-06-15 15:30:44-03","UNESP-RC","HRCB","49735","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula","(Willd.) H.S.Irwin & Barneby",NA,NA,NA,NA,"Lombardi","2008","04","25","Brasil","São Paulo","Jundiaí",NA,"-46.918778","-23.230111","46º55'07.6W","23º13'48,4S","Arbusto ca. 2,5 m, ramos ± virgados, folíolos cartáceos, cálice verde amarelado, corola amarela",NA,NA,"7381","960","960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1804","2020-06-17 15:25:08-03","UNESP-RC","HRCB","17018","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula","(Humb. & Bonpl. ex Willd.) H.S. Irwin & Barneby","G. O. Romão & V. C. Souza",NA,NA,NA,"Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-44.866667",NA,"44°52'W","23°21S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1805","2020-06-15 15:30:44-03","UNESP-RC","HRCB","57818","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula","(Humb. & Bonpl. ex Willd.) H.S. Irwin & Barneby","Toledo, C.A.P.",NA,NA,NA,"Biral, L.",NA,NA,NA,"Brasil","Paraná","Curitiba","Jardim Botânico Municipal","-49.39765","-25.742894","49º23'51.54W","25º44'34.42S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1806","2020-06-15 15:30:44-03","UNESP-RC","HRCB","47436","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula","(Willd.) H.S.Irwin & Barneby",NA,NA,NA,NA,"Lombardi","2007","05","19","Brasil","São Paulo","Jundiaí",NA,"-46.933333","-23.216667","46º56'W","23º13'S","borda da trilha. Arbusto ca. 1,5 m, folíolos herbáceos, cálice verde-amarelado, corola e filetes amarelos, gineceu verde",NA,NA,"6685","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807","2020-06-17 15:25:08-03","UNESP-RC","HRCB","8556","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula","(Humb. & Bonpl. ex Willd.) H.S. Irwin & Barneby","F. C. P. Garcia",NA,NA,NA,"Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1808","2020-06-17 15:25:08-03","UNESP-RC","HRCB","8722","PreservedSpecimen","Plantae","Fabaceae","Senna","pendula","Senna pendula","(Humb. & Bonpl. ex Willd.) H.S. Irwin & Barneby","F. C. P. Garcia",NA,NA,NA,"Costa, R.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1809","2017-11-24 14:10:57-02","UFLA","ESAL","3409","S","Plantae","Fabaceae","Senna","pendula","Senna pendula","(Humb & Bonpl. ex Willd) H.I & Barneby","Jorge Y. Tamashiro",NA,NA,NA,"Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Campo do Meio",NA,"-45.8302993774414","-21.1067008972168",NA,NA,"arbusto; 1,20; ;; cerrado",NA,NA,"s.n.",NA,NA,"15418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1810","2017-11-24 14:10:57-02","UFLA","ESAL","10961","S","Plantae","Fabaceae","Senna","pendula","Senna pendula","(Humb & Bonpl. ex Willd) H.I & Barneby","J. D. R. Miranda",NA,NA,NA,"Frank M. Oliveira",NA,NA,NA,"Brasil","Minas Gerais","Divinópolis",NA,"-44.8838996887207","-20.1389007568359",NA,NA,"arbusto; ; ;; cerrado",NA,NA,"159","6","6","24731","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1811","2017-11-24 14:10:57-02","UFLA","ESAL","4070","S","Plantae","Fabaceae","Senna","pendula","Senna pendula","(Humb & Bonpl. ex Willd) H.I & Barneby","J. Y. Tamashiro",NA,NA,NA,"Carvalho, DA; et al.",NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Rosário","-44.8711013793945","-21.3169002532959",NA,NA,"sub-arbusto; 1.0; ;; cerrado",NA,NA,"s.n.",NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1812","2017-11-24 14:10:57-02","UFLA","ESAL","19198","S","Plantae","Fabaceae","Senna","pendula","Senna pendula","(Humb & Bonpl. ex Willd) H.I & Barneby","L. C. S. Assis",NA,NA,NA,"L. C. S. Assis; M. K. Ladeira",NA,NA,NA,"Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,"árvore; 5,m; amarela;; floresta",NA,NA,"71",NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1813","2017-11-24 14:10:57-02","UFLA","ESAL","8455","S","Plantae","Fabaceae","Senna","pendula","Senna pendula","(Humb & Bonpl. ex Willd) H.I & Barneby","J. D. R. Miranda",NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Nepomuceno",NA,"-45.2358016967773","-21.2357997894287",NA,NA,"arbusto; 1.2; amarela;; formação antrópica",NA,NA,"2924",NA,NA,"21895","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1814","2017-11-24 14:10:57-02","UFLA","ESAL","13889","S","Plantae","Fabaceae","Senna","pendula","Senna pendula","(Humb & Bonpl. ex Willd) H.I & Barneby","J.M.Fernandes",NA,NA,NA,"Marcelo Marquesini",NA,NA,NA,"Brasil","São Paulo","Jundiaí","Vale dos Garibas","-46.8800010681152","-23.1800003051758",NA,NA,"árvore; 5.00mn; Amarelas;",NA,NA,"s.n.",NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1815","2018-10-09 16:31:27-03","UFLA","ESAL","20463","S","Plantae","Fabaceae","Senna","pendula","Senna pendula","(Humb & Bonpl. ex Willd) H.I & Barneby","Haroldo Cavalcante de Lima",NA,NA,NA,"Kátia Ferreira",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Estrada do Madeira","-44.999444","-21.245278","-44.999444","-21.245278","arbusto; 1,5 m; amarela;; cerrado",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1816","2018-10-09 16:31:27-03","UFLA","ESAL","26618","S","Plantae","Fabaceae","Senna","pendula","Senna pendula","(Humb & Bonpl. ex Willd) H.I & Barneby","Haroldo Cavalcante Lima",NA,NA,NA,"Resende, KFM de",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Serrinha 1","-44.999444","-21.245278","-44.999444","-21.245278","; 1 a 2m; amarela, odor suave; vagem verde escuro",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1817","2018-10-09 16:31:27-03","UFLA","ESAL","26619","S","Plantae","Fabaceae","Senna","pendula","Senna pendula","(Humb & Bonpl. ex Willd) H.I & Barneby","Haroldo Cavalcante Lima",NA,NA,NA,"Resende, KFM de",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Serrinha 2","-44.999444","-21.245278","-44.999444","-21.245278","; 1 a 2m; amarela, odor suave; vagem verde escuro",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1818","2018-10-09 16:31:27-03","UFLA","ESAL","6969","S","Plantae","Fabaceae","Senna","pendula","Senna pendula","(Humb & Bonpl. ex Willd) H.I & Barneby","J. D. R. Miranda",NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Campus da ESAL","-44.999444","-21.245278","-44.999444","-21.245278","arbusto; 2.0; amarela;; cerrado",NA,NA,"1367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1819","2017-11-24 14:10:57-02","UFLA","ESAL","3149","S","Plantae","Fabaceae","Senna","pendula","Senna pendula","(Humb & Bonpl. ex Willd) H.I & Barneby",NA,NA,NA,NA,"Carvalho, DA; et al.",NA,NA,NA,"Brasil","Minas Gerais","Campo do Meio",NA,"-45.8302993774414","-21.1067008972168",NA,NA,"arbusto; 1.3; ;; cerrado",NA,NA,"s.n.",NA,NA,"15418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1820","2017-11-24 14:10:57-02","UFLA","ESAL","3933","S","Plantae","Fabaceae","Senna","pendula","Senna pendula","(Humb & Bonpl. ex Willd) H.I & Barneby","D. A. C.",NA,NA,NA,"Santos, JB et alii dos",NA,NA,NA,"Brasil","Minas Gerais","Campo do Meio",NA,"-45.8302993774414","-21.1067008972168",NA,NA,"arbusto; 1,60; ;; cerrado",NA,NA,"s.n.",NA,NA,"15418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1821","2019-12-19 11:18:51-03","UFG","UFG","49233","S","Plantae","Fabaceae","Senna","pendula","Senna pendula","(Humb. & Bonpl. ex Willd.) H.S. Irwin & Barneby","Santos, J.P.","2013","05","29","Santos, J.P.","2013","05","29","Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,"UFG0049233","UFG0049233","921",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1822","2019-12-19 11:18:51-03","UFG","UFG","49158","S","Plantae","Fabaceae","Senna","pendula","Senna pendula glabrata","(Vogel) H.S. Irwin & Barneby","Santos, J.P.","2013",NA,NA,"Barreto, K.D.; Fernandes, G.D. & Vitti, F.X.","1993","04","29","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"UFG0049158","UFG0049158","373",NA,NA,"44778","auto",NA,NA,"glabrata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1823","2019-12-19 11:18:51-03","UFG","UFG","49234","S","Plantae","Fabaceae","Senna","pendula","Senna pendula","(Humb. & Bonpl. ex Willd.) H.S. Irwin & Barneby","Santos, J.P.","2011","10","28","Santos, J.P.","2011","10","28","Brasil","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,NA,"UFG0049234","UFG0049234","134",NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
