"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","typeStatus"
"140","2021-03-15 18:24:57-03","USP","SPF","144720","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Farinaccio, MA","Farinaccio, MA","439","2000","11","24",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Pousada Monjolos.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Planta volúvel, latescente, em afloramentos rochosos.; Campo rupestre.","SPF00144720",NA,"2002",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"141","2021-03-15 18:24:57-03","USP","SPF","144722","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Farinaccio, MA","Farinaccio, MA","159","1998","07","06",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Pousada Monjolos.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Planta volúvel em campo rupestre. Flores de cálice verde, corola esverdeada na face abaxial, vinácea na face adaxial. Corona creme. Ginostégio vináceo.; Campo rupestre.","SPF00144722",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"142","2021-03-15 18:24:57-03","USP","SPF","144723","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Farinaccio, MA","Farinaccio, MA","160","1998","07","06",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Pousada Monjolos.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Planta volúvel em campo rupestre. Frutos imaturos verdes a verdes com manchas vináceas na porção mediana inferior, frutos maduros castanhos.; Campo rupestre.","SPF00144723",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"143","2021-03-15 18:24:57-03","USP","SPF","171423","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Farinaccio, MA","Costa, FN","842","2005","04","02",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Cerrado próximo ao Córrego das Boleiras.","-43.3908004760742","-18.0041999816895",NA,NA,NA,"Trepadeira. Sépalas e pétalas creme-esverdeadas. Apêndices vináceos.","SPF00171423",NA,"2005",NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA
"144","2019-10-07 09:13:43-03","UEFS","HUEFS","200503","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","A.Rapini","Rapini, A.","2020","2013","04","28",NA,"Brasil","Bahia","Barreiras","Anel da Soja, fazenda Rali, proprietário Ricardi","-45.694167","-11.463611",NA,NA,NA,NA,"HUEFS0200503","HUEFS0200503","2015","03","45W41'39''","11S27'49''",NA,NA,"Asteranae",NA,NA,NA,NA
"145","2019-10-07 09:13:43-03","UEFS","HUEFS","140010","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","A.Rapini","Rapini, A.","1782","2008","05","05",NA,"Brasil","Minas Gerais","Diamantina","Boa Vista","-43.478889","-18.253889","1180","1180",NA,"Campo rupestre.","HUEFS0140010","HUEFS0140010","2009","10","43W28'44''","18S15'14''",NA,NA,"Asteranae",NA,NA,NA,NA
"146","2019-10-07 09:13:43-03","UEFS","HUEFS","149351","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete",NA,"Cardoso, D.","2441","2009","03","30",NA,"Brasil","Minas Gerais","Itamarandiba","Serra do Ambrósio. Saindo de Itamarandiba, segue na estrada asfaltada em direção a Colina; após 3,5 Km, dobrar à direita em estrada de terra para o aeroporto; após 1,3 Km a estrada se divide em quatro, segue pela segunda estrada à direita sentido Tromba","-42.936389","-18.001667","1002","1002",NA,"Campo rupestre.","HUEFS0149351","HUEFS0149351",NA,NA,"42W56'11''","18S0'6''",NA,NA,"Asteranae",NA,NA,NA,NA
"147","2019-10-07 09:13:43-03","UEFS","HUEFS","151495","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","A.Rapini","Rapini, A.","1900","2009","03","25",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, trilha em direção ao alojamento no topo da serra.","-43.3","-18.15","1045","1045",NA,NA,"HUEFS0151495","HUEFS0151495","2010","11","43W18'0''","18S9'0''",NA,NA,"Asteranae",NA,NA,NA,NA
"148","2019-10-07 09:13:43-03","UEFS","HUEFS","175679","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","A.Rapini","Rapini, A.","1939","2011","01","14",NA,"Brasil","Minas Gerais","Diamantina","Estrada para Biribiri, próximo à Cachoeira da Sentinela","-43.616667","-18.166667","1200","1200",NA,NA,"HUEFS0175679","HUEFS0175679","2011","08","43W37'","18S10'",NA,NA,"Asteranae",NA,NA,NA,NA
"149","2019-10-07 09:13:43-03","UEFS","HUEFS","228878","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","A.Rapini","Costa, F.N.","755","2004","03","13",NA,"Brasil","Minas Gerais","Diamantina","Estrada para ponte do acaba-mundo. Acesso por uma estrada à esquerda antes de Curralinho.","-43.515556","-18.256944","1232","1232",NA,NA,"HUEFS0228878","HUEFS0228878","2019","04","43W30'56''","18S15'25''",NA,NA,"Asteranae",NA,NA,NA,NA
"150","2019-10-07 09:13:43-03","UEFS","HUEFS","70387","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","A.Rapini","França, F.","4453","2003","02","15",NA,"Brasil","Minas Gerais","Itacambira","Chapada de Itacambira, c. 3km de Itacambira.","-43.323611","-17.083611","1320","1364",NA,"Campo arenoso.","HUEFS0070387","HUEFS0070387","2003",NA,"43W19'25''","17S5'1''",NA,NA,"Asteranae",NA,NA,NA,NA
"151","2019-10-07 09:13:43-03","UEFS","HUEFS","105225","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete",NA,"Rapini, A.","1301","2006","01","07",NA,"Brasil","Minas Gerais","Catas Altas","Caraça Caraça: Oratório","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"HUEFS0105225","HUEFS0105225",NA,NA,NA,NA,"11966","auto","Asteranae",NA,NA,NA,NA
"152","2019-10-07 09:13:43-03","UEFS","HUEFS","127764","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","A.Rapini","Barbosa, E.","2123","2007","02","28",NA,"Brasil","Paraná","Sengés","Sengés, arredores.","-49.4636001586914","-24.1128005981445",NA,NA,NA,"Mata de cerrado.","HUEFS0127764","HUEFS0127764","2007","12",NA,NA,"55682","auto","Asteranae",NA,NA,NA,NA
"153","2019-10-07 09:13:43-03","UEFS","HUEFS","92552","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete",NA,"Hatschbach, G.","77440","2004","06","06",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, próximo do trevo para o Rio Embaiassaia.","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"HUEFS0092552","HUEFS0092552",NA,NA,NA,NA,"37503","auto","Asteranae",NA,NA,NA,NA
"154","2019-09-04 18:24:04-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Bustelma","warmingii","Bustelma warmingii",NA,NA,"J. E. B. Warming","1862","1864","3","28","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Lectotype"
"155","2019-07-09 14:16:03-03","F","FMNH-SEEDPLANTS","V0420390F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Oxypetalum","warmingii","Oxypetalum warmingii",NA,NA,"E. Pereira","8994","1964","3","19","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0420390F","V0420390F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"156","2019-07-09 14:16:03-03","F","FMNH-SEEDPLANTS","V0420391F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Oxypetalum","warmingii","Oxypetalum warmingii",NA,NA,"D. R. Gifford","912","1980","5","14","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0420391F","V0420391F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"157","2019-07-09 14:16:56-03","F","FMNH-SEEDPLANTS","V0420392F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Oxypetalum","warmingii","Oxypetalum warmingii",NA,"RRC ID Flag","H. S. Irwin","21853","1969","1","13","South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,"V0420392F","V0420392F_01 V0420392F_02",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"21853",NA,NA
"158","2019-07-09 14:16:03-03","F","FMNH-SEEDPLANTS","V0420393F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Oxypetalum","warmingii","Oxypetalum warmingii",NA,NA,"L. R. d. Lima","109","2000","3","24","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0420393F","V0420393F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"159","2019-07-09 14:16:46-03","F","FMNH-SEEDPLANTS","V0420394F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Oxypetalum","warmingii","Oxypetalum warmingii",NA,NA,"M. A. Farinaccio","678","2004","3","29","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0420394F","V0420394F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"160","2019-07-09 14:16:47-03","F","FMNH-SEEDPLANTS","V0420395F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Oxypetalum","warmingii","Oxypetalum warmingii",NA,NA,"H. S. Irwin","28332","1970","3","25","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0420395F","V0420395F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"161","2020-04-29 16:29:27-03","UFVJM","HDJF","6588","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(Fourn.) Font. & Marquete","Rapini, A","Faria, JEQ; Andrade, GAM","7648","2017","04","27","Southern America","Brasil","Minas Gerais","Gouveia","Margem da estrada para Barão de Guaicuí","-43.780833","-18.38","1435","1435",NA,NA,"HDJF006588",NA,"2017","04","-43.780833","-18.38",NA,NA,NA,NA,NA,NA,NA
"162","2019-11-01 14:52:51-03","UnB","UB","117983","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(Fourn.) Font. & Marquete","Farinaccio, MA","Irwin, HS","21853","1969","01","13","Southern America","Brasil","Minas Gerais",NA,"Ca. 30km SW of Diamantina on road to Gouveia",NA,NA,NA,NA,NA,"Corolla pale olive-brown; connectives dark violet.; Slender twiner 2m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-01 14:52:51-03","UnB","UB","117984","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(Fourn.) Font. & Marquete","Farinaccio, MA","Irwin, HS","22746","1969","01","28","Southern America","Brasil","Minas Gerais",NA,"Ca. 12km NE of Diamantina, road to Mendanha",NA,NA,NA,NA,NA,"Flowers pendent; corolla yellow-green, brown-violet within toward base.; Climbing 3m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-01 14:52:51-03","UnB","UB","117985","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(Fourn.) Font. & Marquete","Spellman, DL","Irwin, HS","22535","1969","01","24","Southern America","Brasil","Minas Gerais",NA,"Vicinity of Datas",NA,NA,NA,NA,NA,"Corolla yellow-green, medially violaceous within, the connectives dark violet-brown.; Twining subshrub, the stems 2m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-01 14:52:51-03","UnB","UB","117986","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(Fourn.) Font. & Marquete","Fontella, J","Irwin, HS","27576","1970","03","15","Southern America","Brasil","Minas Gerais",NA,"Ca. 25km E of Diamantina, near Rio Jequiti",NA,NA,NA,NA,NA,"Corolla greenish brown-violet; corona and stigmas dark violet, corona and stigmas dark violet.; Twining vine 2m.; Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-01 14:52:51-03","UnB","UB","117987","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(Fourn.) Font. & Marquete","Fontella, J","Anderson, WR","8695","1973","04","12","Southern America","Brasil","Minas Gerais",NA,"25km by road NE of Diamantina, ca. 1,5km from Rio Jequiti",NA,NA,NA,NA,NA,"Stems with latex; corolla red and yellow, corona filaments dark reddish-purple.; Herbaceous vine.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-01 14:52:51-03","UnB","UB","117988","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(Fourn.) Font. & Marquete","Fontella, J","Anderson, WR","35419","1972","02","04","Southern America","Brasil","Minas Gerais",NA,"Ca. 8km N of Gouveia on road to Dimantina",NA,NA,NA,NA,NA,"Petals green and brown; corona reddish brown.; Herbaceous vine in shrubs.; Rocky cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-01 14:52:51-03","UnB","UB","117989","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(Fourn.) Font. & Marquete","Fontella, J","Irwin, HS","26339","1970","02","08","Southern America","Brasil","Minas Gerais",NA,"Ca. 35km NW of Paracatu",NA,NA,NA,NA,NA,"With white latex; corolla yellow, each petal with purplish brown medial zone; stamens dark violet.; Twining herb 2m.; Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-01 14:52:51-03","UnB","UB","117990","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(Fourn.) Font. & Marquete","Rapini, A","Irwin, HS","28331","1970","03","25","Southern America","Brasil","Minas Gerais",NA,"Ca. 2km N of São João da Chapada",NA,NA,NA,NA,NA,"Corolla yellow-brown, the corona dark violet; stamens cream.; Erect herb 0,5m.; Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-01 14:52:51-03","UnB","UB","117992","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(Fourn.) Font. & Marquete","Fontella, J","Irwin, HS","28332","1970","03","25","Southern America","Brasil","Minas Gerais",NA,"Ca. 2km N of São João da Chapada",NA,NA,NA,NA,NA,"Corolla yellow-brown, the corona dark violet; stamens cream.; Climbing herb 2,5m.; Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-01 14:52:51-03","UnB","UB","117993","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(Fourn.) Font. & Marquete","Fontella, J","Anderson, WR","8573","1973","04","10","Southern America","Brasil","Minas Gerais",NA,"6km by road N of Gouveia on road to Diamantina",NA,NA,NA,NA,NA,"Stems with latex; corolla greenish-brown, corona very dark red.; Herbaceous vine.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-01 14:52:51-03","UnB","UB","23971","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(Fourn.) Font. & Marquete","Fontella, J","Irwin, HS","13580","1966","03","05","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-01 14:52:51-03","UnB","UB","23972","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(Fourn.) Font. & Marquete","Fontella, J","Heringer, EP","11391","1967",NA,NA,"Southern America","Brasil","Goiás",NA,"rio Corumbá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-01 14:52:51-03","UnB","UB","24091","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(Fourn.) Font. & Marquete","Fontella, J","Heringer, EP","11698","1968",NA,NA,"Southern America","Brasil","Distrito Federal","Brasília",NA,"-47.887778","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,"-47.887778","-15.95",NA,NA,NA,NA,NA,NA,NA
"175","2019-11-01 14:52:51-03","UnB","UB","24092","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(Fourn.) Font. & Marquete","Lima, JCM","Kirkbride, MCG","1210","1980","05","09","Southern America","Brasil","Distrito Federal","Brasília",NA,"-47.833333","-15.9",NA,NA,NA,NA,NA,NA,NA,NA,"-47.833333","-15.9",NA,NA,NA,NA,NA,NA,NA
"176","2019-11-01 14:52:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(Fourn.) Font. & Marquete","Kirkbride, MCG","Gifford, DR","912","1980","05","14","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Vine, leaves opposite mainly all very young, copious latex (white). Straggling to 1 m in shrubs on edge of Carradão; Cerradão",NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-01 14:52:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(Fourn.) Font. & Marquete","Farinaccio, MA","Faria, JEQ","9152","2019","02","07","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília, estrada em frenta ao monumento da Polônia","-47.839722","-15.870833","1103","1103",NA,"Cipó volúvel, botões florais e flores verdes; Cerrado sensu stricto",NA,NA,"2019","02","-47.839722","-15.870833",NA,NA,NA,NA,NA,NA,NA
"178","2019-11-01 14:52:51-03","UnB","UB","117991","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(Fourn.) Font. & Marquete","Rapini, A","Sano, PT","906","1998","02","14","Southern America","Brasil","Minas Gerais","Diamantina","Estrada para Gouveia km 605","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Cálice verde, corola creme-amarelada com estria central interna vinácea. Anteras alvas, porção central do ginostêmio atro-vinácea.; Subarbusto escandente.",NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"179","2019-05-06 11:52:08-03","UFU","HUFU","37548","S","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Farinaccio, M.A.","Farinaccio, M.A.; Pontes, A.F.; Magenta, M. & Magenta, E.","512","2003","03","17",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Rio do Peixe, 800m da Área de Desenvolvimento São Roque de Minas.","-46.415556","-20.257778","1289","1289",NA,"Planta volúvel, latescente. Flores cremes a vináceas. Apêndice mambranáceos das anteras e ápice do ginostégio atro - purpureos.; Mata ciliar.","HUFU00052698","HUFU00052698","2003","06","-46.415556","-20.257778",NA,NA,NA,NA,NA,NA,NA
"180","2021-02-23 13:21:49-03","MN","R-TIPOS","102118a","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquete","Fontella, J.P.","Silveira, A.A.","HS - 312","1915","02",NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"R000102118a","R000102118a_001","1979","08",NA,NA,"17082","auto",NA,"17",NA,NA,"Isotypus de Oxypetalum bello-horizontinum Silveira"
"181","2021-02-23 13:21:49-03","MN","R-TIPOS","102118b","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquete","Fontella, J.P.","Silveira, A.A.","HS - 312","1915","02",NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"R000102118b","R000102118b_001","1979","08",NA,NA,"17082","auto",NA,"17",NA,NA,"Isotypus de Oxypetalum bello-horizontinum Silveira"
"182","2021-02-23 13:21:49-03","MN","R-TIPOS","102118","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquete","Fontella, J.P.","Silveira, A.A.","HS - 312","1915","02",NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"R000102118","R000102118_001","1979","08",NA,NA,"17082","auto",NA,"17",NA,NA,"Holotypus de Oxypetalum bello-horizontinum Silveira"
"183","2017-09-11 17:06:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Bustelma","warmingii","Bustelma warmingii","E.Fourn.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Lagoa Santa","In campis fertilioribus virgultosis, vere.","-43.8897","-19.6272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA
"184","2017-09-11 17:06:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Bustelma","warmingii","Bustelma warmingii","E.Fourn.",NA,"Riedel, L","2189",NA,NA,NA,"Southern America","Brazil","São Paulo","São Carlos","In sepibus pr. S. Carlos prov. S. Paulo.","-47.89","-22.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA
"185","2019-11-21 09:58:55-03","IBt","SP","216677","S","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Farinaccio, MA","Bicudo, LRH; Campos, CJ; Amaral Jr, A","762","1986","03","18",NA,"Brasil","São Paulo","Botucatu","À margem da rodovia municipal (estrada do Roberto), que liga Victoriana ao Rio Bonito Campo e Náutica, a mais ou menos 5 km de Victoriana, Fazenda Gold Farm","-48.284722","-22.8",NA,NA,NA,NA,NA,NA,"1998","01","-48.284722","-22.8",NA,NA,NA,NA,NA,NA,NA
"186","2019-11-21 09:58:55-03","IBt","SP","351753","S","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Marquete, NFS","Konno, T; Prata, AP","693","2000","05","10",NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Trilha para o Poço Azul","-43.618611","-19.348333","820","820",NA,NA,NA,NA,"2003","04","-43.618611","-19.348333",NA,NA,NA,NA,NA,NA,NA
"187","2019-11-21 09:58:55-03","IBt","SP","359045","S","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete",NA,"Konno, T; Sousa, GM","833","2002","03","12",NA,"Brasil","Minas Gerais","Joaquim Felício","Cachoeira do Boqueirão","-44.178056","-17.757222","700","700",NA,NA,NA,NA,NA,NA,"-44.178056","-17.757222",NA,NA,NA,NA,NA,NA,NA
"188","2019-11-21 09:58:55-03","IBt","SP","25099","S","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Hoehne, FC","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"2000","11",NA,NA,"17082","auto",NA,NA,NA,NA,NA
"189","2019-11-21 09:58:55-03","IBt","SP","349569","S","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Konno, T; Prata, AP; Mansanares, ME; Vitta, F","707","2000","11","30",NA,"Brasil","Minas Gerais","Diamantina","Estrada para Milho Verde, ca. de 9 km de Diamamtina. Área fortemente degradada pela mineração","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"2004",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"190","2019-11-21 09:58:55-03","IBt","SP","472579","S","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Fontella, J","Kirizawa, M","3707","2010","04","04",NA,"Brasil","Minas Gerais","Itaú de Minas","Rodovia MG-050, ca. Km 330 estrada particular de terra.","-46.7522010803223","-20.7394008636475",NA,NA,NA,NA,NA,NA,"2010","04",NA,NA,"14607","auto",NA,"27",NA,NA,NA
