"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","phylum","order","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","verbatimLongitude","verbatimLatitude","class","monthIdentified","dayIdentified","typeStatus","eventTime","individualCount","relatedCatalogItem"
"142","2019-11-13 11:32:45-03","USP","SPF","66109","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Wanderley, MGL","75579","1988","11","09",NA,"Brasil",NA,NA,NA,"SPF00066109","Bahia",NA,NA,"Schauer","Silva, TRS","Lençóis",NA,"-41.3899993896484","-12.563099861145","1000","1000","SPF00066109","47385","auto",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-13 11:32:45-03","USP","SPF","121007","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Conceição, AA","39","1996","08","16",NA,"Brasil",NA,NA,NA,"SPF00121007","Bahia",NA,NA,"Schauer","Anônimo","Lençóis","Morro do Pai Inácio","-41.3899993896484","-12.563099861145",NA,NA,"SPF00121007","47385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-11-13 11:32:45-03","USP","SPF","18958","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Furlan, A","CFCR1581","1981","09","08",NA,"Brasil",NA,NA,NA,"SPF00018958","Bahia",NA,NA,"Schauer","Silva, TRS","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,"SPF00018958","52493","auto",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-11-13 11:32:45-03","USP","SPF","47982","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Hatschbach, G","48329","1984","09","17",NA,"Brasil",NA,NA,NA,"SPF00047982","Bahia",NA,NA,"Schauer","Moldenke, HN","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,"SPF00047982","52493","auto",NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-13 11:32:45-03","USP","SPF","18410","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Giulietti, AM","CFCR1498","1981","07","20",NA,"Brasil",NA,NA,NA,"SPF00018410","Bahia",NA,NA,"Schauer","Silva, TRS","Mucugê","Morro do Pina","-41.3708000183105","-13.0052995681763",NA,NA,"SPF00018410","52493","auto",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-11-13 11:32:45-03","USP","SPF","121009","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Conceição, AA","177","1996","08","31",NA,"Brasil",NA,NA,NA,"SPF00121009","Bahia",NA,NA,"Schauer","Salimena-Pires, FRG","Palmeiras","Chapada Diamantina, Morrão.","-41.5588989257812","-12.5289001464844",NA,NA,"SPF00121009","20767","auto",NA,"2011",NA,NA,NA,"09",NA,NA,NA,NA,NA
"148","2019-11-13 11:32:45-03","USP","SPF","123526","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Conceição, AA","273","1997","01","17",NA,"Brasil",NA,NA,NA,"SPF00123526","Bahia",NA,NA,"Schauer","Silva, TRS","Palmeiras","Morro do Pai Inácio","-41.5588989257812","-12.5289001464844","1090","1110","SPF00123526","20767","auto",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-13 11:32:45-03","USP","SPF","18571","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Furlan, A","CFCR1699","1981","07","22",NA,"Brasil",NA,NA,NA,"SPF00018571","Bahia",NA,NA,"Schauer","Silva, TRS","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192",NA,NA,"SPF00018571","49773","auto",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-10-07 09:17:09-03","UEFS","HUEFS","20968","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Carvalho, A.M.de","PCD994","1994","10","25",NA,"Brasil",NA,NA,"Campo aberto com arbusto esparso. Solo arenoso com afloramento de rochas arenítica.","HUEFS0020968","Bahia","Angiospermae","Lamiales","Mart. & Schauer","S.Atkins","Palmeiras","Pai Inácio.","-41.466667","-12.45","1080","1080","HUEFS0020968",NA,NA,NA,"1999","41W28'","12S27'","Asteranae","11",NA,NA,NA,NA,NA
"151","2019-10-07 09:17:09-03","UEFS","HUEFS","63606","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Hind, D.J.N.","PCD2166","1996","01","04",NA,"Brasil",NA,NA,"Campo rupestre. Substrato arenoso com afloramentos rochosos.","HUEFS0063606","Bahia","Angiospermae","Lamiales","Mart. & Schauer","F.R.Salimena","Palmeiras","Pai Inácio.","-41.421111","-12.461389","900","900","HUEFS0063606",NA,NA,NA,"2009","41W25'16''","12S27'41''","Asteranae","07",NA,NA,NA,NA,NA
"152","2019-10-07 09:17:09-03","UEFS","HUEFS","90944","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","van den Berg, C.","1423","2004","11","22",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0090944","Bahia","Angiospermae","Lamiales","Mart. & Schauer","T.R.S.Silva","Rio de Contas","Subida do Itoibira.","-42.416667","-13.75",NA,NA,"HUEFS0090944",NA,NA,NA,"2005","42W25'","13S45'","Asteranae","06",NA,NA,NA,NA,NA
"153","2019-10-07 09:17:09-03","UEFS","HUEFS","217634","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Brito, J.C.","252","2012","09","28",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0217634","Bahia","Angiospermae","Lamiales","Mart. & Schauer",NA,"Mucugê","Gerais do Gobira.","-41.3708000183105","-13.0052995681763",NA,NA,"HUEFS0217634","52493","auto",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"154","2019-10-07 09:17:09-03","UEFS","HUEFS","137110","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Agra, M.F.","2450","1994","01",NA,NA,"Brasil",NA,NA,NA,"HUEFS0137110","Paraíba","Angiospermae","Lamiales","Mart. & Schauer",NA,"Itaporanga","Serra Água Branca.","-38.1502990722656","-7.30444002151489",NA,NA,"HUEFS0137110","21026","auto",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"155","2019-10-07 09:17:09-03","UEFS","HUEFS","12322","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Ganev, W.","1258","1992","10","17",NA,"Brasil",NA,NA,NA,"HUEFS0012322","Bahia","Angiospermae","Lamiales","Mart. & Schauer","S.Atkins","Piatã",NA,"-41.85","-13.3","1250","1250","HUEFS0012322",NA,NA,NA,"1997","41W51'","13S18'","Asteranae","01",NA,NA,NA,NA,NA
"156","2019-10-07 09:17:09-03","UEFS","HUEFS","14516","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Ganev, W.","1929","1993","07","21",NA,"Brasil",NA,NA,NA,"HUEFS0014516","Bahia","Angiospermae","Lamiales","Mart. & Schauer","S.Atkins","Abaíra",NA,"-42.35","-13.85","1800","1800","HUEFS0014516",NA,NA,NA,"1997","42W21'","13S51'","Asteranae","01",NA,NA,NA,NA,NA
"157","2019-10-07 09:17:09-03","UEFS","HUEFS","140449","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Conceição, S.F.","659","2008","03","19",NA,"Brasil",NA,NA,NA,"HUEFS0140449","Bahia","Angiospermae","Lamiales","Mart. & Schauer","I.N.Santana","Rio de Contas","Estrada para Serra das Almas.","-41.966667","-13.583333",NA,NA,"HUEFS0140449 HUEFS0140449_e1",NA,NA,NA,"2018","41W58'","13S35'","Asteranae","11",NA,NA,NA,NA,NA
"158","2019-10-07 09:17:09-03","UEFS","HUEFS","114121","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Novais, J.S.de","43","2006","11","18",NA,"Brasil",NA,NA,NA,"HUEFS0114121","Bahia","Angiospermae","Lamiales","Mart. & Schauer",NA,"Palmeiras","Morro da Mãe Inácia, Chapada Diamantina. Coletada em cavernas associadas a campo rupestre.","-41.383333","-12.566667",NA,NA,"HUEFS0114121",NA,NA,NA,NA,"41W23'","12S34'","Asteranae",NA,NA,NA,NA,NA,NA
"159","2019-10-07 09:17:09-03","UEFS","HUEFS","112586","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Silva, T.R.S.","231","2006","08","18",NA,"Brasil",NA,NA,NA,"HUEFS0112586","Bahia","Angiospermae","Lamiales","Mart. & Schauer",NA,"Rio de Contas","Pico das Almas, subida para o pico.","-41.538889","-13.187778","1171","1171","HUEFS0112586",NA,NA,NA,NA,"41W32'20''","13S11'16''","Asteranae",NA,NA,NA,NA,NA,NA
"160","2019-10-07 09:17:09-03","UEFS","HUEFS","10814","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Ganev, W.","371","1992","05","25",NA,"Brasil",NA,NA,NA,"HUEFS0010814","Bahia","Angiospermae","Lamiales","Mart. & Schauer","S.Atkins","Abaíra",NA,"-41.883333","-13.333333","1800","1800","HUEFS0010814",NA,NA,NA,"1997","41W53'","13S20'","Asteranae","01",NA,NA,NA,NA,NA
"161","2019-10-07 09:17:09-03","UEFS","HUEFS","12375","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Ganev, W.","1311","1992","10","22",NA,"Brasil",NA,NA,NA,"HUEFS0012375","Bahia","Angiospermae","Lamiales","Mart. & Schauer","S.Atkins","Abaíra",NA,"-41.866667","-13.316667","1860","1860","HUEFS0012375",NA,NA,NA,"1997","41W52'","13S19'","Asteranae","01",NA,NA,NA,NA,NA
"162","2019-10-07 09:17:09-03","UEFS","HUEFS","15780","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Ganev, W.","2241","1993","09","15",NA,"Brasil",NA,NA,NA,"HUEFS0015780","Bahia","Angiospermae","Lamiales","Mart. & Schauer","S.Atkins","Abaíra",NA,"-41.85","-13.316667","1270","1270","HUEFS0015780",NA,NA,NA,"1997","41W51'","13S19'","Asteranae","01",NA,NA,NA,NA,NA
"163","2019-10-07 09:17:09-03","UEFS","HUEFS","15834","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Ganev, W.","2295","1993","10","23",NA,"Brasil",NA,NA,NA,"HUEFS0015834","Bahia","Angiospermae","Lamiales","Mart. & Schauer","S.Atkins","Abaíra",NA,"-41.9","-13.3","1150","1150","HUEFS0015834",NA,NA,NA,"1997","41W54'","13S18'","Asteranae","01",NA,NA,NA,NA,NA
"164","2019-10-07 09:17:09-03","UEFS","HUEFS","16001","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Ganev, W.","2462","1993","11","12",NA,"Brasil",NA,NA,NA,"HUEFS0016001","Bahia","Angiospermae","Lamiales","Mart. & Schauer","S.Atkins","Abaíra",NA,"-41.883333","-13.333333","1700","1800","HUEFS0016001",NA,NA,NA,"1997","41W53'","13S20'","Asteranae","01",NA,NA,NA,NA,NA
"165","2019-10-07 09:17:09-03","UEFS","HUEFS","171262","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Mota, N.F.O.","1659","2010","10","10",NA,"Brasil",NA,NA,"Campo rupestre do lado direito da trilha. Quase chegando no gerais da nascente do Rio Preto.","HUEFS0171262","Bahia","Angiospermae","Lamiales","Mart. & Schauer","I.N.Santana","Mucugê","Chapada de Diamantina. Trilha Paty, subida do beco.","-41.512222","-12.756944","1190","1190","HUEFS0171262 HUEFS0171262_e1",NA,NA,NA,"2018","41W30'44''","12S45'25''","Asteranae","11",NA,NA,NA,NA,NA
"166","2019-10-07 09:17:09-03","UEFS","HUEFS","174966","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Miranda, A.A.C.","15","2011","02","19",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0174966","Bahia","Angiospermae","Lamiales","Mart. & Schauer","G.B. da Silva","Igatu",NA,NA,NA,"896","896","HUEFS0174966 HUEFS0174966_e1",NA,NA,NA,"2018",NA,NA,"Asteranae","12",NA,NA,NA,NA,NA
"167","2019-10-07 09:17:09-03","UEFS","HUEFS","178290","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Sena Filho, J.G.de","4","2011","09","06",NA,"Brasil",NA,NA,"Restinga.","HUEFS0178290","Sergipe","Angiospermae","Lamiales","Mart. & Schauer",NA,"Itaporanga d' Ajuda",NA,NA,NA,NA,NA,"HUEFS0178290",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"168","2019-10-07 09:17:09-03","UEFS","HUEFS","18281","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Ganev, W.","3536","1994","07","14",NA,"Brasil",NA,NA,NA,"HUEFS0018281","Bahia","Angiospermae","Lamiales","Mart. & Schauer","S.Atkins","Abaíra",NA,"-41.85","-13.3","1100","1150","HUEFS0018281",NA,NA,NA,"1997","41W51'","13S18'","Asteranae","01",NA,NA,NA,NA,NA
"169","2019-10-07 09:17:09-03","UEFS","HUEFS","611","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Lôbo, C.M.B.","28",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0000611","Bahia","Angiospermae","Lamiales","Mart. & Schauer","T.R.S.Silva","Lençóis",NA,"-41.383333","-12.566667",NA,NA,"HUEFS0000611",NA,NA,NA,"2000","41W23'","12S34'","Asteranae","01",NA,NA,NA,NA,NA
"170","2019-10-07 09:17:09-03","UEFS","HUEFS","2785","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Noblick, L.R.","2782","1983","11","19",NA,"Brasil",NA,NA,NA,"HUEFS0002785","Bahia","Angiospermae","Lamiales","Mart. & Schauer","S.Atkins","Palmeira","BR 242. Pai Inácio.","-41.466667","-12.45","1000","1060","HUEFS0002785",NA,NA,NA,"1997","41W28'","12S27'","Asteranae","01",NA,NA,NA,NA,NA
"171","2019-10-07 09:17:09-03","UEFS","HUEFS","38251","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, R.M.","52035","1992","02","14",NA,"Brasil",NA,NA,NA,"HUEFS0038251","Bahia","Angiospermae","Lamiales","Mart. & Schauer","S.Atkins","Abaíra","Campo do Cigano.","-41.916667","-13.25","1780","1780","HUEFS0038251",NA,NA,NA,"1999","41W55'","13S15'","Asteranae","11",NA,NA,NA,NA,NA
"172","2020-06-15 07:53:28-03","UEFS","HUEFS","16530","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Ganev, W.","2932","1994","02","03",NA,"Brasil",NA,NA,"Campo rupestre, solo argilo-arenoso com rochas.","HUEFS0016530","Bahia","Angiospermae","Lamiales","Schauer","S.Atkins","Abaíra","Forquilha da Serra.","-41.95","-13.3","1700","1700","HUEFS0016530 HUEFS0016530_e1",NA,NA,NA,NA,"41W57'","13S18'","Asteranae",NA,NA,NA,NA,NA,NA
"173","2019-10-07 09:17:09-03","UEFS","HUEFS","21582","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Melo, E.","PCD1193","1994","11","21",NA,"Brasil",NA,NA,"Afloramentos rochosos.","HUEFS0021582","Bahia","Angiospermae","Lamiales","Mart. & Schauer","S.Atkins","Palmeiras","Pai Inácio.","-41.466667","-12.45","1150","1150","HUEFS0021582",NA,NA,NA,"1999","41W28'","12S27'","Asteranae","11",NA,NA,NA,NA,NA
"174","2019-10-07 09:17:09-03","UEFS","HUEFS","243186","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Santana, I.N.","23","2018","04","21",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0243186","Bahia","Angiospermae","Lamiales","Mart. & Schauer",NA,"Barra da Estiva","Morro da Antena.","-41.308611","-13.686667","1364","1364","HUEFS0243186",NA,NA,NA,NA,"41W18'31''","13S41'12''","Asteranae",NA,NA,NA,NA,NA,NA
"175","2019-10-07 09:17:09-03","UEFS","HUEFS","28794","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, R.M.","PCD4434","1996","11","18",NA,"Brasil",NA,NA,"Campo gerais solo arenoso e pedregoso.","HUEFS0028794","Bahia","Angiospermae","Lamiales","Mart. & Schauer","T.R.S.Silva","Rio de Contas","Pé da Serra da Marsalina","-41.841111","-13.578889","1015","1015","HUEFS0028794",NA,NA,NA,"2000","41W50'28''","13S34'44''","Asteranae","01",NA,NA,NA,NA,NA
"176","2019-10-07 09:17:09-03","UEFS","HUEFS","38252","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, R.M.","51206","1992","01","08",NA,"Brasil",NA,NA,"Entre pedras.","HUEFS0038252","Bahia","Angiospermae","Lamiales","Mart. & Schauer",NA,"Abaíra","Tijuquinho.","-41.9","-13.266667","1650","1800","HUEFS0038252",NA,NA,NA,NA,"41W54'","13S16'","Asteranae",NA,NA,NA,NA,NA,NA
"177","2019-10-07 09:17:09-03","UEFS","HUEFS","47721","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, R.M.","54029","2000","06","23",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0047721","Bahia","Angiospermae","Lamiales","Mart. & Schauer",NA,"Rio de Contas","Estrada Real, parte mais alta.","-41.75","-13.45",NA,NA,"HUEFS0047721",NA,NA,NA,NA,"41W45'","13S27'","Asteranae",NA,NA,NA,NA,NA,NA
"178","2019-10-07 09:17:09-03","UEFS","HUEFS","61146","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Passos, L.","PCD4795","1997","02","01",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0061146","Bahia","Angiospermae","Lamiales","Mart. & Schauer","F.R.Salimena","Rio de Contas","Caminho para a Cachoira do Fraga.","-41.830556","-13.598056","990","990","HUEFS0061146",NA,NA,NA,"2009","41W49'50''","13S35'53''","Asteranae","07",NA,NA,NA,NA,NA
"179","2019-10-07 09:17:09-03","UEFS","HUEFS","64954","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Giulietti, A.M.","2098","2002","05","22",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0064954","Bahia","Angiospermae","Lamiales","Mart. & Schauer",NA,"Rio de Contas","Caminho para o Pico das Almas, acima do Queiroz.","-41.964444","-13.526111","1794","1794","HUEFS0064954",NA,NA,NA,NA,"41W57'52''","13S31'34''","Asteranae",NA,NA,NA,NA,NA,NA
"180","2019-10-07 09:17:09-03","UEFS","HUEFS","68125","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, R.M.","26406","1988","11","12",NA,"Brasil",NA,NA,"Afloramento de rocha conglomerada com campo pedregoso.","HUEFS0068125","Bahia","Angiospermae","Lamiales","Mart. & Schauer",NA,"Rio de Contas","Pico das Almas. Vertente leste. Subida do pico do Campo do Queiroz.","-41.966667","-13.533333","1600","1750","HUEFS0068125",NA,NA,NA,NA,"41W58'","13S32'","Asteranae",NA,NA,NA,NA,NA,NA
"181","2019-10-07 09:17:09-03","UEFS","HUEFS","69949","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","França, F.","4336","2003","02","05",NA,"Brasil",NA,NA,"Campo rupestre","HUEFS0069949","Bahia","Angiospermae","Lamiales","Mart. & Schauer","T.R.S.Silva","Barra da Estiva","Morro da antena.","-41.309444","-13.684444","1390","1491","HUEFS0069949",NA,NA,NA,"2005","41W18'34''","13S41'4''","Asteranae","06",NA,NA,NA,NA,NA
"182","2019-10-07 09:17:09-03","UEFS","HUEFS","73031","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Carvalho, A.","6616","1998","08","29",NA,"Brasil",NA,NA,"Mata Ciliar.","HUEFS0073031","Bahia","Angiospermae","Lamiales","Mart. & Schauer","T.R.S.Silva","Rio de Contas","Pico do Itubira. Ca. De 31 km SW da cidade, caminho para Mato Grosso.","-41.896944","-13.388889",NA,NA,"HUEFS0073031",NA,NA,NA,"2005","41W53'49''","13S23'20''","Asteranae","06",NA,NA,NA,NA,NA
"183","2019-10-07 09:17:09-03","UEFS","HUEFS","76130","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, R.M.","26136","1988","11","13",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0076130","Bahia","Angiospermae","Lamiales","Mart. & Schauer",NA,"Rio de Contas","Pico das Almas . Vertente leste. Trilho Faz. Silvina - Queiroz","-41.933333","-13.533333","1400","1400","HUEFS0076130",NA,NA,NA,NA,"41W56'","13S32'","Asteranae",NA,NA,NA,NA,NA,NA
"184","2019-10-07 09:17:09-03","UEFS","HUEFS","91659","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Nascimento, J.G.A.do","288","2005","01","21",NA,"Brasil",NA,NA,NA,"HUEFS0091659","Bahia","Angiospermae","Lamiales","Mart. & Schauer","T.S.Nunes & J.G.Nascimento","Mucugê","Serra do Gobira.","-41.379444","-13.073333","1471","1568","HUEFS0091659",NA,NA,NA,"2005","41W22'46''","13S4'24''","Asteranae","02",NA,NA,NA,NA,NA
"185","2019-10-07 09:17:09-03","UEFS","HUEFS","91767","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Souza, E.B.","1007","2005","01","20",NA,"Brasil",NA,NA,"Campo rupestre, 1447-1471m alt. Solo arenoso com afloramentos rochosos e áreas de depressão encharcadas por pequenos cursos d'água.","HUEFS0091767","Bahia","Angiospermae","Lamiales","Mart. & Schauer",NA,"Mucugê","Chapada Diamantina, Pico do Gobira. Área encharcada no sopé do morro, ás margens de um pequeno curso d'água.","-41.377778","-13.076667","1471","1471","HUEFS0091767 HUEFS0091767_01",NA,NA,NA,NA,"41W22'40''","13S4'36''","Asteranae",NA,NA,NA,NA,NA,NA
"186","2019-10-07 09:17:09-03","UEFS","HUEFS","99565","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Funch, R.","714","2005","03","06",NA,"Brasil",NA,NA,"Campo rupestre e gerais. Terra nua.","HUEFS0099565","Bahia","Angiospermae","Lamiales","Mart. & Schauer","I.N.Santana","Palmeiras","Bom Jardim.","-41.500278","-12.522222","1264","1264","HUEFS0099565 HUEFS0099565_e1",NA,NA,NA,"2018","41W30'1''","12S31'20''","Asteranae","11",NA,NA,NA,NA,NA
"187","2019-10-07 09:17:09-03","UEFS","HUEFS","184493","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Pastore, J.F.B.","3297","2011","09","15",NA,"Brasil",NA,NA,NA,"HUEFS0184493","Bahia","Angiospermae","Lamiales","Mart. & Schauer","T.R.S.Silva","Rio de Contas","Base do Pico das Almas.","-41.8114013671875","-13.5789003372192",NA,NA,"HUEFS0184493","49773","auto",NA,"2013",NA,NA,"Asteranae","10",NA,NA,NA,NA,NA
"188","2019-10-07 09:17:09-03","UEFS","HUEFS","20229","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","França, F.","1269","1995","07","09",NA,"Brasil",NA,NA,NA,"HUEFS0020229","Bahia","Angiospermae","Lamiales","Mart. & Schauer","F.R.Salimena","Abaíra","Catolés Caminho Boa Vista para Bicota.","-41.6636009216309","-13.2496995925903","1200","1600","HUEFS0020229","26531","auto",NA,"2015",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"189","2019-10-07 09:17:09-03","UEFS","HUEFS","213618","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Carvalho-Silva, A.","347","2013","09","13",NA,"Brasil",NA,NA,"Solo arenoso pedregoso.","HUEFS0213618","Bahia","Angiospermae","Lamiales","Mart. & Schauer",NA,"Rio de Contas","Pico das Almas.","-41.8114013671875","-13.5789003372192",NA,NA,"HUEFS0213618","49773","auto",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"190","2019-10-07 09:17:09-03","UEFS","HUEFS","76127","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, R.M.","24447","1987","02","20",NA,"Brasil",NA,NA,NA,"HUEFS0076127","Bahia","Angiospermae","Lamiales","Mart. & Schauer",NA,"Rio de Contas","Pico das Almas. Encosta íngreme","-41.8114013671875","-13.5789003372192","1400","1400","HUEFS0076127","49773","auto",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"191","2019-10-07 09:17:09-03","UEFS","HUEFS","220957","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Ribeiro, P.L.","419","2011","11","01",NA,"Brasil",NA,NA,"Campo rupestre, arenoso.","HUEFS0220957","Bahia","Angiospermae","Lamiales","Schauer","I.N.Santana","Mucugê","Trilha do desbarrancado.","-41.3708000183105","-13.0052995681763",NA,NA,"HUEFS0220957 HUEFS0220957_e1","52493","auto",NA,"2018",NA,NA,"Asteranae","12",NA,NA,NA,NA,NA
"192","2019-09-04 19:57:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA,NA,NA
"193","2020-07-23 12:24:18-03","CEPLAC","CEPEC","25380","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","R. M. Harley","20895","1996","06","28",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,NA,"F. R. S. Pires","BARRA DA ESTIVA","9Km ao S da cidade. Serra do Sincora. A NW da Serra de Ouro, a E da Rod. p/ Ituacu.","-41.266667","-13.7",NA,NA,NA,NA,NA,NA,NA,"41W16'","13S42'",NA,NA,NA,NA,NA,NA,"30/03/1996"
"194","2020-07-23 12:24:18-03","CEPLAC","CEPEC","107223","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","M. L. Guedes","11401","2004","09","18",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,NA,"M. L. Guedes","PIATÃ","Chapada Diamantina.","-41.880278","-13.060833",NA,NA,NA,NA,NA,NA,NA,"41W52'49","13S3'39",NA,NA,NA,NA,NA,NA,"30/05/2005"
