"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","infraspecificEpithet","relationshipType","relatedCatalogItem","individualCount","typeStatus","fieldNumber","previousCatalogNumber","sex"
"895","2019-10-07 09:18:05-03","UEFS","HUEFS","249034","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"Moonlight, P.W.","2019","02","20","Brasil","Bahia","Macaúbas","-42.706944","-13.001389","42W42'25''","13S0'5''","HUEFS0249034",NA,NA,NA,NA,"Nordeste plot MAC-01, Fazenda Roberto ca. 2km down dirt road N from Macaubas. 500m SW as the crow flies from the end of the road","Caatinga with a canopy ca. 4-6m. Relatively open at ground level with sparse herbs and succulents. Few lianas, occasional epitphytes (Tillandsia). Dominated by Handroanthus with some areas dominated by Anadenanthera.","1415","761","761","Angiospermae","Solanales",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"896","2020-03-13 15:43:48-03","UEFS","HUEFS","255020","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"Carvalho, D.N.","2018","06","03","Brasil","Bahia","Conceição do Coité","-39.282778","-11.563889","39W16'58''","11S33'50''","HUEFS0255020",NA,NA,NA,NA,"Serra do Mucambo, Salgadália. Topo da Serra.","Floresta estacional preservada, terreno plano.","617",NA,NA,"Angiospermae","Solanales",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"897","2019-10-07 09:18:05-03","UEFS","HUEFS","307","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"Noblick, L.R.","1980","09","20","Brasil","Bahia","Feira de Santana","-38.966667","-12.25","38W58'","12S15'","HUEFS0000307",NA,NA,NA,NA,NA,NA,"2038",NA,NA,"Angiospermae","Solanales",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"898","2020-07-10 11:20:40-03","UEFS","HUEFS","52440","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"Nascimento, F.H.F.","2000","12","05","Brasil","Bahia","Rio do Pires","-41.919722","-13.264444","41W55'11''","13S15'52''","HUEFS0052440","HUEFS0052440",NA,NA,NA,"Pedra Lisa Campo do Cigano. Mata do Cigano.","Mata ombrófila montana.","400","1650","1750","Angiospermae","Solanales",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"899","2020-07-10 11:20:40-03","UEFS","HUEFS","52465","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"Nascimento, F.H.F.","2000","12","05","Brasil","Bahia","Rio do Pires","-41.919722","-13.264444","41W55'11''","13S15'52''","HUEFS0052465","HUEFS0052465",NA,NA,NA,"Pedra Lisa Campo do Cigano. Mata do Cigano.","Mata ombrófila montana.","425","1650","1750","Angiospermae","Solanales",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"900","2020-07-10 11:20:40-03","UEFS","HUEFS","52478","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"Nascimento, F.H.F.","2000","08","05","Brasil","Bahia","Rio do Pires","-41.919722","-13.264444","41W55'11''","13S15'52''","HUEFS0052478","HUEFS0052478",NA,NA,NA,"Pedra Lisa Campo do Cigano. Mata do Cigano.","Mata ombrófila montana.","438","1650","1750","Angiospermae","Solanales",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"901","2020-07-10 11:20:40-03","UEFS","HUEFS","57171","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"Nascimento, L.M.","2000","03","28","Brasil","Pernambuco","Brejo da Madre de Deus","-36.414167","-8.183333","36W24'51''","8S11'0''","HUEFS0057171","HUEFS0057171",NA,NA,NA,"Mata do Cassange","Mata estacional","364","962","1020","Angiospermae","Solanales",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"902","2020-07-10 11:20:40-03","UEFS","HUEFS","57172","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"Silva, A.G.da","1999","05","10","Brasil","Pernambuco","Brejo da Madre de Deus","-36.4","-8.187222","36W24'0''","8S11'14''","HUEFS0057172","HUEFS0057172",NA,NA,NA,"Mata do Malhada.","Mata estacional.","23","565","960","Angiospermae","Solanales",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"903","2020-07-10 11:20:40-03","UEFS","HUEFS","57173","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"Nascimento, L.M.","1999","05","15","Brasil","Pernambuco","Brejo da Madre de Deus","-36.383333","-8.2075","36W23'0''","8S12'27''","HUEFS0057173","HUEFS0057173",NA,NA,NA,"Mata do Bituri","Mata estacional","218","920","1030","Angiospermae","Solanales",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"904","2020-07-10 11:20:40-03","UEFS","HUEFS","57174","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"Silva, A.G.da","1999","08","17","Brasil","Pernambuco","Brejo da Madre de Deus","-36.4","-8.187222","36W24'0''","8S11'14''","HUEFS0057174","HUEFS0057174",NA,NA,NA,"Mata do Malhada","Mata estacional","117","565","960","Angiospermae","Solanales",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"905","2020-07-10 11:20:40-03","UEFS","HUEFS","60535","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"Funch, L.S.","2002","05","10","Brasil","Bahia","Mucugê","-41.365278","-13.099444","41W21'55''","13S5'58''","HUEFS0060535","HUEFS0060535","2004","09",NA,"Capão do Correio.","Área de roça (antes floresta densa).","FCD171","1200","1200","Angiospermae","Solanales",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"906","2020-07-10 11:20:40-03","UEFS","HUEFS","6710","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"Queiroz, L.P.de","1986","11","13","Brasil","Bahia","Feira de Santana","-39.183333","-12.166667","39W11'","12S10'","HUEFS0006710","HUEFS0006710",NA,NA,NA,NA,NA,"1010",NA,NA,"Angiospermae","Solanales",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"907","2020-07-10 11:20:40-03","UEFS","HUEFS","82421","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"Cardoso, D.","2004","04","09","Brasil","Bahia","Tucano","-38.770556","-10.871944","38W46'14''","10S52'19''","HUEFS0082421","HUEFS0082421","2004","09",NA,"Sítio do Mandacaru, ca. 11 km de Tucano.","Caatinga arbóreo-arbustiva. Solo arenoso e pedregoso.","22","382","382","Angiospermae","Solanales",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"908","2019-10-07 09:18:05-03","UEFS","HUEFS","95819","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","M.F.Agra","Couto, A.P.L.","2005","05","19","Brasil","Bahia","Feira de Santana","-39.0775","-12.2325","39W4'39''","12S13'57''","HUEFS0095819","HUEFS0095819","2006","03",NA,"Distrito de Ipuaçu.",NA,"93","245","245","Angiospermae","Solanales",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"909","2019-10-07 09:18:05-03","UEFS","HUEFS","97904","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","R.M.Santos","Cardoso, D.","2005","07","14","Brasil","Bahia","Senhor do Bonfim","-40.206111","-10.378611","40W12'22''","10S22'43''","HUEFS0097904","HUEFS0097904","2007","09",NA,"Fazenda Passaginha. Subida da Serra da Maravilha.","Mata estacional semidecídua em transição com caatinga.","738","600","700","Angiospermae","Solanales",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"910","2020-07-10 11:20:40-03","UEFS","HUEFS","37683","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","D.Cardoso","Harley, R.M.","1999","03","13","Brasil","Bahia","Itaberaba","-44.193056","-11.326389","44W11'35''","11S19'35''","HUEFS0037683",NA,"2006","12",NA,"Serra do Orobó, na base, subindo da Faz. Monte Verde, lado Sul.","Mata estacional semidecídua.","53494","700","700","Angiospermae","Solanales",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"911","2019-10-07 09:18:05-03","UEFS","HUEFS","233709","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"Mizushima, M.","2018","02","20","Brasil","Bahia","Macaúbas","-42.698600769043","-13.0193996429443",NA,NA,"HUEFS0233709",NA,NA,NA,NA,NA,"Caatinga","283",NA,NA,"Angiospermae","Solanales",NA,NA,"71420","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"912","2019-11-22 16:07:56-03","UEFS","HUEFS","134693","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","L.L.Giacomin",NA,"2007","12","18","Brasil","Ceará","Ibiapina","-40.8894004821777","-3.92333006858826",NA,NA,"HUEFS0134693","HUEFS0134693 HUEFS0134693_e1","2019","03",NA,"Ibiapina.","Mata úmida.","11",NA,NA,"Angiospermae","Solanales",NA,NA,"29848","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"913","2019-09-04 18:15:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","hopeana","Brunfelsia hopeana macrocalyx",NA,NA,"E. H. G. Ule","1896","1","5","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae","macrocalyx",NA,NA,NA,"Isotype",NA,NA,NA
"914","2017-04-21 09:51:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,"RRC ID Flag","S. Joroy","1978","3","13","Brazil","Ceará",NA,"-40","-5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"8",NA,NA
"915","2015-03-06 21:54:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,"T. Plowman",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"916","2019-09-04 18:27:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,"B. Luschnath","1833",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"917","2019-09-04 18:27:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,"J. S. Blanchet","1843",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3862",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"918","2019-09-04 18:27:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,"J. S. Blanchet","1843",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3862",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"919","2015-03-07 08:29:19-03","F","FMNH-SEEDPLANTS","V0104358F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0104358F","V0104358F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"920","2015-03-07 08:29:19-03","F","FMNH-SEEDPLANTS","V0104359F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0104359F","V0104359F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"921","2015-03-07 08:29:19-03","F","FMNH-SEEDPLANTS","V0104360F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0104360F","V0104360F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"922","2015-03-07 08:29:19-03","F","FMNH-SEEDPLANTS","V0104361F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0104361F","V0104361F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"923","2015-03-07 08:29:19-03","F","FMNH-SEEDPLANTS","V0104362F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0104362F","V0104362F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"924","2015-03-07 08:29:19-03","F","FMNH-SEEDPLANTS","V0104363F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0104363F","V0104363F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"925","2015-03-07 08:29:19-03","F","FMNH-SEEDPLANTS","V0104364F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0104364F","V0104364F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"926","2015-03-07 08:29:19-03","F","FMNH-SEEDPLANTS","V0104365F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0104365F","V0104365F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"927","2015-03-07 08:29:19-03","F","FMNH-SEEDPLANTS","V0104366F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0104366F","V0104366F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"928","2015-03-07 08:29:19-03","F","FMNH-SEEDPLANTS","V0104367F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104367F","V0104367F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"929","2015-03-07 08:29:19-03","F","FMNH-SEEDPLANTS","V0104368F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104368F","V0104368F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"930","2015-03-07 08:29:19-03","F","FMNH-SEEDPLANTS","V0104369F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104369F","V0104369F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"931","2015-03-07 08:29:19-03","F","FMNH-SEEDPLANTS","V0104370F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104370F","V0104370F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"932","2015-03-07 08:29:19-03","F","FMNH-SEEDPLANTS","V0104371F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104371F","V0104371F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"933","2015-03-07 08:29:19-03","F","FMNH-SEEDPLANTS","V0104372F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104372F","V0104372F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"934","2015-03-07 08:29:19-03","F","FMNH-SEEDPLANTS","V0104373F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104373F","V0104373F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"935","2015-03-07 08:29:19-03","F","FMNH-SEEDPLANTS","V0104374F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104374F","V0104374F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"936","2015-03-07 08:29:19-03","F","FMNH-SEEDPLANTS","V0104375F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104375F","V0104375F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"937","2015-03-07 08:29:19-03","F","FMNH-SEEDPLANTS","V0104376F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104376F","V0104376F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"938","2015-03-07 08:29:20-03","F","FMNH-SEEDPLANTS","V0104377F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0104377F","V0104377F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"939","2015-03-07 08:29:20-03","F","FMNH-SEEDPLANTS","V0104378F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104378F","V0104378F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"940","2015-03-07 08:29:20-03","F","FMNH-SEEDPLANTS","V0104379F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104379F","V0104379F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"941","2015-03-07 08:29:20-03","F","FMNH-SEEDPLANTS","V0104380F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104380F","V0104380F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"942","2015-03-07 08:29:20-03","F","FMNH-SEEDPLANTS","V0104381F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104381F","V0104381F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"943","2015-03-07 08:29:20-03","F","FMNH-SEEDPLANTS","V0104382F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104382F","V0104382F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"944","2015-03-07 08:29:20-03","F","FMNH-SEEDPLANTS","V0104383F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104383F","V0104383F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"945","2015-03-07 08:29:20-03","F","FMNH-SEEDPLANTS","V0104384F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104384F","V0104384F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"946","2015-03-07 08:29:20-03","F","FMNH-SEEDPLANTS","V0104385F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104385F","V0104385F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"947","2015-03-07 08:29:20-03","F","FMNH-SEEDPLANTS","V0104386F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104386F","V0104386F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"948","2015-03-07 08:29:20-03","F","FMNH-SEEDPLANTS","V0104387F","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0104387F","V0104387F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
