"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","individualCount","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","sex"
"192","2019-08-27 13:25:12-03","IAP","PACA-AGP","109160","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","A.P.U.Lippert et al","2011","06",NA,"Marchioretto, M. S.","2011","01","07","Brasil","RS","Arroio do Sal","Rondinha, Parque Tupancy","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"Habitat: floresta de restinga Hábito: epífita","PACA109160",NA,NA,"Magnoliophyta","Bromeliales",NA,"15157","auto",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA
"193","2019-08-27 13:25:12-03","IAP","PACA-AGP","109162","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","A.P.U.Lippert et al","2011","06",NA,"M.S.Marchioretto et al","2011","03","01","Brasil","RS","Arroio do Sal","Rondinha, Parque Tupancy","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"Habitat: floresta de restinga Hábito: epífita","PACA109162",NA,NA,"Magnoliophyta","Bromeliales",NA,"15157","auto",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA
"194","2019-08-27 13:25:12-03","IAP","PACA-AGP","114245","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Büneker, H.M.","2018","06","08","Sehnem, A.","1958","12","05","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,"3","3","brácteas encarnadas Habitat: praia Hábito: epiphytum","PACA114245",NA,"7254","Magnoliophyta","Bromeliales",NA,"20837","auto",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA
"195","2019-08-27 13:25:12-03","IAP","PACA-AGP","49791","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Teresia Strehl","1994","12","20","Rambo, B.","1951","01","18","Brasil","RS","Torres","Lagoa dos Quadros","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"VULNERÁVEL Habitat: ad rupes in silva paludosa Fenofase: fruto submaturo","PACA049791",NA,NA,"Magnoliophyta","Bromeliales",NA,"20837","auto",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA
"196","2019-08-27 13:25:12-03","IAP","PACA-AGP","3243","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Teresia Strehl","1994","12","20","Rambo, B.","1938","06",NA,"Brasil","SC","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"VULNERÁVEL Habitat: ad litus arenosis dumetosis Fenofase: flor","PACA003243",NA,NA,"Magnoliophyta","Bromeliales",NA,"27000","auto",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA
"197","2019-08-27 13:25:12-03","IAP","PACA-AGP","114249","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Büneker, H.M.","2018","06","08","Sehnem, A.","1960","01","14","Brasil","SC","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,"100","100","bracteas rubras Habitat: ad petras","PACA114249",NA,"7619","Magnoliophyta","Bromeliales",NA,"27000","auto",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA
"198","2019-08-27 13:25:12-03","IAP","PACA-AGP","70918","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Teresia Strehl","1994","12","20","Sehnem, A.","1973","11","02","Brasil","SC","Imbituba","Vila Nova","-48.6702995300293","-28.2399997711182",NA,NA,NA,NA,"VULNERÁVEL Habitat: in dumetis Fenofase: flor","PACA070918",NA,NA,"Magnoliophyta","Bromeliales",NA,"18719","auto",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA
"199","2019-08-27 13:25:12-03","IAP","PACA-AGP","6457","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Teresia Strehl","1996","10","11","C. Orth SJ","1941","01","03","Brasil","SC","Tubarão","S. Ludgero","-49.0069007873535","-28.4666996002197",NA,NA,NA,NA,"VULNERÁVEL Habitat: in silva ad arbores Fenofase: flor","PACA006457",NA,NA,"Magnoliophyta","Bromeliales",NA,"17464","auto",NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA
"200","2019-08-27 13:25:12-03","IAP","PACA-AGP","92395","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker","M. Haussen","1988","04","02","M. Haussen","1987","11",NA,"Brasil","RS","Torres","Próxima ao Rio Mampituba","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"VULNERÁVEL&nf;Em árvores( Schinus) isolada, freqüente, brácteas vermelhas. Com colônia de formigas no interior da roseta; material tratado com antimofo. HASU 637. Fenofase: flor Hábito: epífita","PACA092395",NA,NA,"Magnoliophyta","Bromeliales",NA,"20837","auto",NA,NA,NA,"cuspidata","Liliatae",NA,NA,NA,NA,NA
"201","2019-08-27 13:25:12-03","IAP","PACA-AGP","92395","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker","M. Haussen","1988","04","02","M. Haussen","1987","11",NA,"Brasil","RS","Torres","Próxima ao Rio Mampituba","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"VULNERÁVEL&nf;Em árvores( Schinus) isolada, freqüente, brácteas vermelhas. Com colônia de formigas no interior da roseta; material tratado com antimofo. HASU 637. Fenofase: flor Hábito: epífita","PACA092395",NA,NA,"Magnoliophyta","Bromeliales",NA,"20837","auto",NA,NA,NA,"cuspidata","Liliatae",NA,NA,NA,NA,NA
"202","2020-12-20 21:16:22-03","UFV","VIC","026364","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"de Paula, C.C.; Silva, R.R.","1995","09",NA,"Brasil","Rio de Janeiro","Itaoacara","Estrada Batatais, Magens do Rio Paraíba do Sul.",NA,NA,NA,NA,NA,NA,"Epífita de brácteas escapais superiores vermelhas, séplas e pétalas amarelas, ovário esverdeado, brácteas avermelhadas.","VIC026364","VIC026364","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-20 21:16:22-03","UFV","VIC","46764","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Izabela Fonseca Braga","2006","11","07","Izabela Fonseca Braga","2006","11","07","Brasil","Minas Gerais","Ouro Branco","Módulo de Preservação Ambiental da Gerdau-Açominas","-43","-20","-43","-20","1171","1171","Campo Rupestre. Planta rupícola, heliófila, indivíduo com 35 rosetas, 8 rosetas com frutos tipo baga maduros, em torno de 20 frutos vermelhos em cada inflorescência, aranha e inseto dentro da roseta.; Planta rupícola, heliófila, indiví","VIC046764","VIC046764","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-20 21:16:22-03","UFV","VIC","46765","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Izabela Fonseca Braga","2006","11","06","Izabela Fonseca Braga","2006","11","06","Brasil","Minas Gerais","Ouro Branco","Módulo de Preservação Ambiental da Gerdau-Açominas","-43","-20","-43","-20","1188","1188","Campo Rupestre. Planta rupícola, aglomeradas em 13 rosetas, em local semi-sombreado; 31 frutos vermelhos da base até o meio da infloresc?ncia e verdes no ápice.; Planta rupícola, aglomeradas em 13 rosetas, em local semi-sombreado; 31 f","VIC046765","VIC046765","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-20 21:16:22-03","UFV","VIC","36492","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Guarçoni, E.",NA,NA,NA,"Guarçoni, E.","2012","05","10","Brasil","Minas Gerais","Ouro Preto","Serra da Cachoeira, Campo Rupestre Quartzítico - Afloramento Rochoso.","-43.570278","-20.360833","-43.570278","-20.360833",NA,NA,"Rupícola. Comum. Bainha enegrecida adaxialmente. Brácteas escapais rosáceas. Já florida.","VIC036492","VIC036492","1840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-20 21:16:22-03","UFV","VIC","013867","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"de Paula, C.C.","1995","04","05","Brasil","Minas Gerais","Araponga","PESB, Fazenda da Neblina.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"Epífita de flores alaranjadas.","VIC013867","VIC013867","1021",NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-20 21:16:22-03","UFV","VIC","015691","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"de Paula, C.C.","1996","03","04","Brasil","Minas Gerais","Araponga","PESB, Fazenda do Brigadeiro.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"Epífita, esciófila, brácteas alaranjadas, pétalas laranjas a vermelhas.","VIC015691","VIC015691","1097",NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-20 21:16:22-03","UFV","VIC","015102","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"Valente, G.E.; Basilio, L.A.","1995","10","11","Brasil","Minas Gerais","Coimbra","Serra de São Geraldo, Próximo a rodovia Viçosa- Ubá","-42.8027992248535","-20.8567008972168",NA,NA,NA,NA,"Epífita sobre Cariniana legalis O.Kuntz de 30 cm, de altura,derrubada, com perimetro medindo 4,52m a 4 m do solo e 4 m a 10 m do solo. Remanescente de mata primária.","VIC015102","VIC015102","140",NA,NA,NA,"10161","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-20 21:16:22-03","UFV","VIC","039158A","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"Braga, I.F.","2006","11","06","Brasil","Minas Gerais","Ouro Branco","Módulo de Preservação Ambiental da Gerdau-Açominas, Campo rupestre.","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"Planta saxicola, em local semi-sombreado,em torno de 45 flores na inflorescência, escapo, brácteas escapais e brácteas florais rosas com escamas branco -lanosas, sépalas rosas, pétalas tricolores(branco na base, arroxeada no meio e ama","VIC039158","VIC039158","19",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-20 21:16:22-03","UFV","VIC","027388","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"de Paula, C.C.","2002","12","18","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco, Após a linha de transmissão elétrica.","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"Floresta de galeria a direita principal.","VIC027388","VIC027388","s.n.",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-12-20 21:16:22-03","UFV","VIC","027386","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"de Paula, C.C.","2002","09","29","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco, Após os fios.","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"Rupícola de flores polidísticas, sépalas alaranjada, pétalas vermelhas com terço superior amarelo estames amarelados, estilete amarelado.","VIC027386","VIC027386","s.n.",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-12-20 21:16:22-03","UFV","VIC","027387","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"de Paula, C.C.","2002","09","29","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco, Após os fios.","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"Rupícola de flores polidísticas, sépalas alaranjada, pétalas vermelhas com terço superior amarelo estames amarelados, estilete amarelado.","VIC027387","VIC027387","s.n.",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-12-20 21:16:22-03","UFV","VIC","027390","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"de Paula, C.C.","2002","06","28","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco, Área atrás das torres.","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"Epífita, heliófila, floresta de galeria,em frutificação.","VIC027390","VIC027390","s.n.",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-12-20 21:16:22-03","UFV","VIC","027389","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"de Paula, C.C.; et al.","2002","01","25","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco, Lado direito da estrada após a linha de tranmissão elétrica.","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"Epífita em florfesta de galeria.","VIC027389","VIC027389","s.n.",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-12-20 21:16:22-03","UFV","VIC","027391","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"de Paula, C.C.","2002","02","25","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco, Próximo a capela em afloramento rochosos.","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"Rupícola, helófila,em frutificação.","VIC027391","VIC027391","s.n.",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-12-20 21:16:22-03","UFV","VIC","033155","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"Guarconi, E.; et al.","2010","01","19","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Preto, Estrada Real caminho Velho. Altitude de 1459m.","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"Interior de floresta estacional rupícola , 59 cm de floração, folha verde com metade inferior da face adaxial vinácea, séplas rosáceas, pétalas brancas na base,vináceas na região mediana e amarela no ápice, também observada como epífit","VIC033155",NA,"1382",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-12-20 21:16:22-03","UFV","VIC","033154","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"Guarconi, E.; et al.","2010","01","19","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Preto, Estrada Real caminho Velho. Altitude de 1459m.","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"Interior de floresta Estacional, rupícola, folha rosáceas com metade inferior da face inferior adaxial vinpáceo, séplas rosáceas, pe#?#talas 1/3 inferior branca, 1/3 mediano vináceo,1/3 superior amarelo, também obserdava como epífita, al","VIC033154",NA,"1383",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-12-20 21:16:22-03","UFV","VIC","033153","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"Guarconi, E.; et al.","2010","01","19","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Preto, Estrada Real caminho Velho. Altitude de 1554m.","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"Campo Rupestre quartzitico, rupícola de folha verde com metade inferior da face adaxial vinácea, sépalas rosáceas, pétalas brancas na base , vináceas na região mediana e amarela no ápice.","VIC033153",NA,"1384",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-12-20 21:16:22-03","UFV","VIC","033156","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"Guarconi, E.; et al.","2010","01","19","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Preto, Estrada Real caminho Velho. Altitude de 1554m.","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"Campo rupestre quartizitico, 57 cm em floração, folha verde com metade in ferior da face adaxial vinácea, sépalas rosáceas, pétalas brancas na base, vináceas na região mediana e amarela no ápice.","VIC033156",NA,"1381",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-12-20 21:16:22-03","UFV","VIC","027881","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"de Paula, C.C.; et al.","2002","02","23","Brasil","Minas Gerais","Ouro Preto","Lavras Novas","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Rupícola de afloramento rochoso,indiviudo de inumeras rosetas, brácteas escapais paliáceas,folhas verde a vinho, ovário vermelho.","VIC027881","VIC027881","5",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-12-20 21:16:22-03","UFV","VIC","027883","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"de Paula, C.C.; et al.","2002","02","24","Brasil","Minas Gerais","Ouro Preto","Lavras Novas","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Rupícola de afloramento rochoso,indiviudo de inumeras rosetas, brácteas escapais paliáceas,folhas verde a vinho, ovário vermelho.","VIC027883","VIC027883","17",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-12-20 21:16:22-03","UFV","VIC","027882","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"de Paula, C.C.; et al.","2002","02","24","Brasil","Minas Gerais","Ouro Preto","Lavras Novas","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Rupícola de afloramento rochoso,indiviudo de inumeras rosetas, brácteas escapais paliáceas,folhas verde a vinho, ovário vermelho.","VIC027882","VIC027882","14",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-20 21:16:22-03","UFV","VIC","021071","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"Coser, T.S.; et al.","2006","11","27","Brasil","Minas Gerais","Ouro Preto","PEI, Trilha da lagoa seca.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Afloramento rochoso, saxicola, folhas verdes, ápice espinhos vinhos, fruto verde.","VIC021071","VIC021071","47",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-12-20 21:16:22-03","UFV","VIC","021070","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"Coser, T.S.; et al.","2006","11","27","Brasil","Minas Gerais","Ouro Preto","PEI, Trilha da lagoa seca.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Afloramento rochoso, saxicola, folhas verdes, ápice espinhos vinhos, fruto verde.","VIC021070","VIC021070","46",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-12-20 21:16:22-03","UFV","VIC","030140","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"de Paula, C.C.; Ribeiro, O.B.C.","2005","09","11","Brasil","Minas Gerais","Ouro Preto","Serra Bico de pedra","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Rupícola em capão,folhas verdes amareladas com máculas veremlhas, brácteas e frutos secos.","VIC030140","VIC030140","18",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-12-20 21:16:22-03","UFV","VIC","015138","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"de Paula, C.C.","1995","10","22","Brasil","Minas Gerais","São Geraldo","Serra de São Geraldo, Jequitibá caido próximo a BR.","-42.834400177002","-20.9228000640869",NA,NA,NA,NA,"Epífita de brácteas róseas de pétalas vermelhas.","VIC015138","VIC015138","1052",NA,NA,NA,"12381","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-12-20 21:16:22-03","UFV","VIC","015137","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"de Paula, C.C.","1995","10","22","Brasil","Minas Gerais","São Geraldo","Serra de São Geraldo, Jequitibá caido próximo a BR.","-42.834400177002","-20.9228000640869",NA,NA,NA,NA,"Epífita de brácteas róseas, pétalas vermelhas.","VIC015137","VIC015137","1051",NA,NA,NA,"12381","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-12-20 21:16:22-03","UFV","VIC","023517","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"Goldschmidt, A.","1999","05","24","Brasil","Minas Gerais","Viçosa","Horto Botânico","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Inflorescência de brácteas escapais roseas, sépalas avermelhadas, pétalas rosas.","VIC023517","VIC023517","2",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-12-20 21:16:22-03","UFV","VIC","026433","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"de Paula, C.C.; et al.","2002","05","18","Brasil","Rio de Janeiro","Cabo Frio","Distrito de Tamoios, Bairro Bosque da Gargoa, manguezal ás margens do Rio São João.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,"VIC026433","VIC026433","s.n.",NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-12-20 21:16:22-03","UFV","VIC","026352","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"de Paula, C.C.","2001","12","10","Brasil","Rio de Janeiro","Carmo","Córrego da Prata, As margens da rodovia.","-42.6086006164551","-21.9335994720459",NA,NA,NA,NA,"Epífita, brácteas vermelhas pétalas amarelas.","VIC026352","VIC026352","s.n.",NA,NA,NA,"21959","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-12-20 21:16:22-03","UFV","VIC","015136","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"de Paula, C.C.","1995","05","15","Brasil","Rio de Janeiro","Itaocara","Estrada Batatais, Porto Marinho, sobre coeteiro na margem do Rio Paraíba do Sul.","-42.076099395752","-21.6692008972168",NA,NA,NA,NA,"Epífita, esciófila.","VIC015136","VIC015136","1039",NA,NA,NA,"22830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-12-20 21:16:22-03","UFV","VIC","027769","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"de Paula, C.C.; et al.","2003","01","10","Brasil","Rio de Janeiro","Parati",NA,"-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"Escapo de branco a róseo, brácteas escapais inferiores brancas e superiores vermelhas,séplas creme, pétalas com o treco superior amarelo e o restante avermelhado.","VIC027769","VIC027769","89",NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-12-20 21:16:22-03","UFV","VIC","035346","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"Silva, G.M.O.","2010","07","29","Brasil","Rio de Janeiro","Resende","Praça do centenário, 426 m de altitude.","-44.4467010498047","-22.468900680542",NA,NA,NA,NA,"Ocorrência no forófito Lecythis pisonis Cambess ( Lecythidaceae) á cerca de 4 m, do solo em área sombredada, pendão e brácteas em coloração vermelho intendofrutos verde escuro que tendem a colloração amarelada após amadurecimento, muit","VIC035346",NA,"13",NA,NA,NA,"36089","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
