"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","infraspecificEpithet","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","individualCount","class","relatedCatalogItem","sex"
"93","2020-10-01 14:15:14-03","JBB","HEPH","18547","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Rodrigues Silva, R; Melo, APPG","680","2002","11",NA,"Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília, Área do Cristo Redentor",NA,NA,"Área queimada",NA,"Dicotyledon","Asterales","(Gardner) E.E.Schill. & Panero","-47.881111","-15.913889",NA,"Bringel Júnior, JBA","Brasília","1010","1010","2009",NA,NA,NA,"04","-47.881111","-15.913889",NA,NA,NA,NA,NA,NA
"94","2020-10-01 14:15:14-03","JBB","HEPH","22139","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Paiva, VF; Oliveira, MS; Gonçalves, PC; Azevedo, E","303","2005","10","25","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília, Área do Cristo Redentor",NA,NA,"Área queimada a 35 dias",NA,"Dicotyledon","Asterales","(Gardner) E.E.Schill. & Panero","-47.85","-15.866667",NA,"Bringel Júnior, JBA","Brasília","1025","1150","2009",NA,NA,NA,"08","-47.85","-15.866667",NA,NA,NA,NA,NA,NA
"95","2020-10-01 14:15:14-03","JBB","HEPH","23332","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Martins, RC; Azevedo, INC de; Oliveira, MS; Chacon, RG; Paiva, VF","740","2007","10","04","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília",NA,NA,NA,NA,"Dicotyledon","Asterales","(Gardner) E.E.Schill. & Panero","-47.85","-15.866667",NA,"Bringel Júnior, JBA","Brasília","1025","1150","2009",NA,NA,NA,"04","-47.85","-15.866667",NA,NA,NA,NA,NA,NA
"96","2020-10-01 14:15:14-03","JBB","HEPH","28101","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Queiroz-Silva, L; Soares, ACA; Oliveira, MS","46","2011","09","21","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília, Próximo da mata Reabilita",NA,NA,NA,NA,"Dicotyledon","Asterales","(Gardner) E.E.Schill. & Panero","-47.85","-15.866667",NA,"Silva, GH","Brasília","1025","1150","2015",NA,NA,NA,"04","-47.85","-15.866667",NA,NA,NA,NA,NA,NA
"97","2020-10-01 14:15:14-03","JBB","HEPH","927","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Ferreira, MB","870","1971","11","17","Southern America","Brasil","Distrito Federal","Estação Ecológica de Águas Emendadas",NA,NA,NA,NA,"Dicotyledon","Asterales","(Gardner) E.E.Schill. & Panero","-47.5625","-15.4375",NA,"Silva, GH","Planaltina",NA,NA,"2015",NA,NA,NA,"04","-47.5625","-15.4375",NA,NA,NA,NA,NA,NA
"98","2020-10-01 14:15:14-03","JBB","HEPH","2800","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Oliveira, PEAM de","126","1982","10","01","Southern America","Brasil","Distrito Federal","Estação Ecológica de Águas Emendadas",NA,NA,NA,NA,"Dicotyledon","Asterales","(Gardner) E.E.Schill. & Panero","-47.55","-15.516667",NA,"Silva, GH","Planaltina","1000","1150","2015",NA,NA,NA,"04","-47.55","-15.516667",NA,NA,NA,NA,NA,NA
"99","2020-10-01 14:15:14-03","JBB","HEPH","30801","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Soares, ACA; Oliveira, MS","365","2014","11","12","Southern America","Brasil","Distrito Federal","Estação Ecológica Jardim Botânico de Brasília, área do Cristo Redentor, depois do Morro do Urubú",NA,NA,NA,NA,"Dicotyledon","Asterales","(Gardner) E.E.Schill. & Panero","-47.9296989440918","-15.7797002792358",NA,"Oliveira, MS","Brasília",NA,NA,"2014","70570","auto",NA,"11",NA,NA,"12",NA,NA,NA,NA,NA
"100","2020-10-01 14:15:14-03","JBB","HEPH","24510","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Martins, RC; Proença, CEB; Bittencourt, R","975","2008","10","29","Southern America","Brasil","Distrito Federal","Lago Norte. Memorial das idades",NA,NA,NA,NA,"Dicotyledon","Asterales","(Gardner) E.E.Schill. & Panero","-47.9296989440918","-15.7797002792358",NA,"Silva, GH","Brasília",NA,NA,"2015","70570","auto",NA,"04",NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-10-01 14:15:14-03","JBB","HEPH","6603","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Salles, AEH","1276","1989","09","24","Southern America","Brasil","Minas Gerais","Rodovia entre Ribeiros e Paracatu- MG.",NA,NA,NA,NA,"Dicotyledon","Asterales","(Gardner) E.E.Schill. & Panero","-46.874698638916","-17.2222003936768",NA,"Silva, GH","Paracatu",NA,NA,"2015","72344","auto",NA,"04",NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-11 11:32:15-03","UFMG","BHCB","156905","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Paula, LFA de","402","2011","10","30","Southern America","Brasil","Goiás","Parque Nacional das Emas, Campo sujo",NA,NA,"Arbusto de aproximadamente 1m. capítulo amarelo","BHCB5444","Dicotyledon",NA,"(Gardner) E.E.Schill. & Panero","-52.888889","-18.260694",NA,NA,"Chapadao do Ceu","1013","1013","2018",NA,NA,NA,"08","-52.888889","-18.260694","22",NA,NA,NA,NA,NA
"103","2020-12-11 11:32:15-03","UFMG","BHCB","76149","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Hatschbach, G; Silva, JM; Deodato, F","65374","1996","11","07","Southern America","Brasil","Mato Grosso","Serra do Mangabal., Rodovia BR 070.",NA,NA,"Campo cerrado. Xilopodífera. Ascendente. Capítulo amarelo.",NA,"Dicotyledon",NA,"(Gardner) E.E.Schill. & Panero",NA,NA,NA,NA,"Cárceres",NA,NA,"2016",NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-11 11:33:46-03","UFMG","BHCB","66734","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"Soares, SM","159","2001","10","04","Southern America","Brasil","Minas Gerais",NA,NA,NA,"Plantas do Brasil. Herbáceo. Flor amarela.",NA,"Dicotyledon",NA,"(S.F. Blake) E.E.Schill. & Panero","-46.0093994140625","-17.0097007751465",NA,NA,"Brasilândia de Minas",NA,NA,"2016","51681","auto",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:33:46-03","UFMG","BHCB","66755","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"Soares, SM","198","2001","11","06","Southern America","Brasil","Minas Gerais",NA,NA,NA,"Plantas do Brasil. Herbáceo. Flor amarela.",NA,"Dicotyledon",NA,"(S.F. Blake) E.E.Schill. & Panero","-46.0093994140625","-17.0097007751465",NA,NA,"Brasilândia de Minas",NA,NA,"2016","51681","auto",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-03-11 09:00:18-03","URCA","HCDAL","161","PreservedSpecimen","Plantae","Asteraceae","Viguiera","grandiflora","Viguiera grandiflora",NA,"Salgado, O.A.","239","1981","11","17",NA,"Brasil","Minas Gerais",NA,NA,NA,"Erva comum apresentando flores amarelas. Solo Arenoso.; Savana Arbórea Densa (degradada).",NA,NA,NA,"Gardner","-45.2","-17.25",NA,"Barroso, G.M.","Buritizeiro","750","750","1982",NA,NA,NA,"06","-45.2","-17.25","29",NA,NA,NA,NA,NA
"107","2020-03-11 09:00:18-03","URCA","HCDAL","341","PreservedSpecimen","Plantae","Asteraceae","Viguiera","grandiflora","Viguiera grandiflora",NA,"Lima, J.E.G.","HST5948","1996","08","16",NA,"Brasil","Pernambuco","Serra de Ororobá, Entrada da faz. São Francisco.",NA,NA,NA,NA,NA,NA,"Gardner","-36.6963996887207","-8.35778045654297",NA,NA,"Pesqueira",NA,NA,NA,"36615","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-02-11 17:18:13-03","UFPR","UPCB","9070","PreservedSpecimen","Plantae","Asteraceae","Viguiera","grandiflora","Viguiera grandiflora",NA,"Hatschbach, G.","25020","1970","10","22",NA,"Brasil","Mato Grosso","BR 267",NA,NA,"Erva, 70cm, capítulo amarelo. Campo cerrado..",NA,NA,NA,"Gardner",NA,NA,NA,"Barroso, G.M.","Rio Brilhante",NA,NA,"1971",NA,NA,NA,"01",NA,NA,"01",NA,NA,NA,NA,NA
"109","2021-02-11 17:18:13-03","UFPR","UPCB","20384","PreservedSpecimen","Plantae","Asteraceae","Viguiera","grandiflora","Viguiera grandiflora",NA,"Hatschbach, G.","56012","1991","11","10",NA,"Brasil","Tocantins",NA,NA,NA,"Ereta, 35cm, capítulo amarelo. Encostas rochosas de morro. Alt. 500 m.s.n.m..",NA,NA,NA,"Gardner","-46.9383010864258","-12.9314002990723",NA,"Pruski, J.","Arraias",NA,NA,"1992","66446","auto",NA,"01",NA,NA,"01",NA,NA,NA,NA,NA
"110","2021-02-11 17:18:13-03","UFPR","UPCB","41390","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"Hatschbach, G.","69381","1999","10","20",NA,"Brasil","Minas Gerais","Serra do Cabral",NA,NA,"Ereta, capítulo amarelo. Campo rupestre, solo rochoso. Alt. 800-1000m..",NA,NA,NA,"Blake","-44.1721992492676","-17.7574996948242",NA,NA,"Joaquim Felício",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-07-11 04:38:00-03","MO","MOBOT","100961486","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"B. Loeuille|L.M. Borges|João Bernardo de Azevedo Bringel Jr.","Loeuille 761","2012","11","3","South America","Brazil","Goiás","Estrada Colinas do Sul-Cavalcante; 600 m da ponte sobre o córrego na saida da área urbana de Colinas. Cerrado rupestre.",NA,NA,NA,NA,NA,NA,"(Gardner) E.E. Schill. & Panero","-48.0761111","-14.1403889",NA,"B. Loeuille & M. Magenta","Colinas do Sul","545.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"112","2020-07-25 15:39:00-03","MO","MOBOT","3387656","PreservedSpecimen","Plantae","Asteraceae","Viguiera","grandiflora","Viguiera grandiflora",NA,"Gert G. Hatschbach","Hatschbach 25020","1970","10","22","South America","Brazil","Mato Grosso","Rod BR 267, Entroncamento (mun. Rio Brilhente). Campo cerrado.",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,"G. M. Barroso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"113","2009-12-05 05:17:00-02","MO","MOBOT","3387996","PreservedSpecimen","Plantae","Asteraceae","Viguiera","grandiflora","Viguiera grandiflora",NA,"Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","Hatschbach 56012","1991",NA,NA,"South America","Brazil","Paraná","Arraias, 5-10 km da rod. Tocantins.",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,"J. Pruski",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2013-02-12 12:43:00-02","MO","MOBOT","3388127","PreservedSpecimen","Plantae","Asteraceae","Viguiera","grandiflora","Viguiera grandiflora",NA,"Ezechias P. Heringer","Heringer 17810","1980",NA,NA,"South America","Brazil","Distrito Federal","Torre de Microondas-Sul.",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","3387258","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"Gert G. Hatschbach","Hatschbach 41675","1978","10","24","South America","Brazil","Minas Gerais","Correge Rico (mun. Paracatu)",NA,NA,NA,NA,NA,NA,"S.F. Blake",NA,NA,NA,"E. M. Zardini",NA,"690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-08-31 08:52:46-03","INPA","INPA","195533","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Hatschbach, GG","56012","1991","11","10","Southern America","Brasil","Tocantins","TO 296, Arraias, 5-10 Km da Rod. para Paraná",NA,NA,NA,"INPA0195533","Dicotyledon Asterids","Asterales","(Gardner) E.E.Schill. & Panero","-47.23599","-12.824952","INPA0195533 INPA0195533_e","Campos, MM","Arraias","500","500","2017",NA,NA,NA,"08","-47.23599","-12.824952","18",NA,NA,NA,NA,NA
"117","2019-12-19 11:17:15-03","UFG","UFG","22492","S","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Oliveira, J.P.","220","1995","10","14",NA,"Brasil","Goiás","Parque Nacional das Emas",NA,NA,NA,"UFG0022492",NA,NA,"Gardner","-52.5511016845703","-17.5694007873535","UFG0022492","A.M. Teles","Mineiros",NA,NA,"2019","100343","auto",NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-02-19 08:13:08-03","UFG","UFG","479","S","Plantae","Asteraceae","Viguiera","grandiflora","Viguiera grandiflora",NA,"J.A. Rizzo; A. Barbosa","2972","1968","12","05",NA,"Brasil","Goiás","Morro Santo Antonio",NA,NA,NA,NA,NA,NA,"Gardner","-49.2538986206055","-16.6786003112793",NA,"H.D. Ferreira","Goiânia",NA,NA,"1998","25250","auto",NA,"04",NA,NA,"27",NA,NA,NA,NA,NA
"119","2019-12-19 11:17:31-03","UFG","UFG","46148","S","Plantae","Asteraceae","Viguiera","grandiflora","Viguiera grandiflora",NA,"Eiten, G.; Pruski, J.","16000","1987","10","24",NA,"Brasil","Distrito Federal","Jardim Botânico de Brasília",NA,NA,NA,"UFG0046148",NA,NA,"Gardner","-47.9296989440918","-15.7797002792358","UFG0046148","França, F.","Brasília",NA,NA,"1987","70570","auto",NA,"10",NA,NA,"24",NA,NA,NA,NA,NA
"120","2021-01-26 14:12:08-03","CPACT","ECT","925","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"A.P.Duarte","9290","1965","10","14",NA,"Brasil","Goiás","Paracatu para Cristalina. Coordenadas geográficas obtidas a partir da localidade, sede do munícipio.",NA,NA,NA,"ECT0000925","Embryophyta",NA,"(Gardner) E.E.Schill. & Panero","-46.872222","-17.2175","ECT0000925","G.Heiden","Paracatu","740","740","2016",NA,NA,NA,"07","46º52'20''W","17º13'3''S","26",NA,NA,NA,NA,NA
"121","2020-09-12 05:00:02-03","US","US","3702508","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"B. Loeuille, L. M. Borges & J. Bringel","761","2012","11","3","South America - Neotropics","Brazil","Goiás","Estrada Colinas do Sul-Cavalcante; 600 m da ponte sobre o cerrego na saida da area urbana de Colians.",NA,NA,NA,"US01925766",NA,"Asterales","(Gardner) E.E. Schill. & Panero","-48.0769","-14.1404","US01925766_01","Loeuille, B.; Magenta, M. A.","Colinas do Sul","545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"122","2020-09-12 05:00:02-03","US","US","3697982","PreservedSpecimen","Plantae","Asteraceae","Viguiera","grandiflora","Viguiera grandiflora",NA,"B. Loeuille, L. M. Borges & J. Bringel","738","2012","10","31","South America","Brazil","Goiás","Agua Fria de Goias: Serra Geral do Parana. Rodovia BR 010 (GO 118), Brasilia - Alto Paraiso de Goias, km 58.",NA,NA,NA,"US01311601",NA,"Asterales","Gardner","-47.6003","-15.026","US01311601_01",NA,NA,"1152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"123","2020-09-12 05:00:02-03","US","US","3697984","PreservedSpecimen","Plantae","Asteraceae","Viguiera","grandiflora","Viguiera grandiflora",NA,"B. Loeuille, L. M. Borges & J. Bringel","750","2012","11","1","South America","Brazil","Goiás","Alto Paraiso de Goias: Chapada dos Veadeiros. Estrada Go 239, Alto Paraiso de Goias- Nova Roma, a nordeste de Alto Paraiso; 4,8 km da zona urbana.",NA,NA,NA,"US01311600",NA,"Asterales","Gardner","-47.4768","-14.1025","US01311600_01",NA,NA,"355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"124","2020-09-12 05:00:02-03","US","US","3429496","PreservedSpecimen","Plantae","Asteraceae","Viguiera","grandiflora","Viguiera grandiflora",NA,"G. Hatschbach, J. M. Silva & F. Deodato","65374","1996","11","7","South America - Neotropics","Brazil","Mato Grosso","Rod. BR-070, Serra do Mangabal (mun. Cáceres) Mato Grosso",NA,NA,NA,"US01768612",NA,"Asterales","Gardner",NA,NA,"US01768612_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"125","2020-09-12 05:00:02-03","US","US","1932499","PreservedSpecimen","Plantae","Asteraceae","Viguiera","grandiflora","Viguiera grandiflora",NA,"V. Assis","153","1945","11","20","South America - Neotropics","Brazil","Minas Gerais","Fazenda da Chicaca, Municipio of Santa Luzia",NA,NA,NA,"US01768613",NA,"Asterales","Gardner",NA,NA,"US01768613_01",NA,NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"126","2020-09-12 05:00:02-03","US","US","2909294","PreservedSpecimen","Plantae","Asteraceae","Viguiera","grandiflora","Viguiera grandiflora",NA,"E. P. Heringer","17810","1980","9","25","South America - Neotropics","Brazil","Distrito Federal","Brasília DF, (Torre de Microondas - Sul)",NA,NA,NA,"US01768614",NA,"Asterales","Gardner",NA,NA,"US01768614_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"127","2020-09-12 05:00:02-03","US","US","2523087","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"G. Eiten & L. T. Eiten","3528","1961","12","4","South America - Neotropics","Brazil","São Paulo","State of São Paulo. Município de Moji-Guaçu: Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. 6.2 km. NNW of Padua Sales. (About 27 km. NW of city of Moji-Mirim.)",NA,NA,NA,"US01768755",NA,"Asterales","S.F. Blake","-47.142","-22.242","US01768755_01",NA,NA,"575","625",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"128","2020-09-12 05:00:02-03","US","US","3422829","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","73547","2002","8","18","South America - Neotropics","Brazil","Minas Gerais","Serra do Cabral, entre os rios Embalassaia e Rio Preto (Mun. Joaquim Felício) Minas Gerais",NA,NA,NA,"US01768722",NA,"Asterales","S.F. Blake",NA,NA,"US01768722_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"129","2020-09-12 05:00:02-03","US","US","3387193","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"G. Hatschbach, R. Spichiger, A. C. Cervi & E. L. Barbosa","69540","1999","10","22","South America - Neotropics","Brazil","Minas Gerais","Rio Embalassaia (Mun. Joaquim Felício) Minas Gerais",NA,NA,NA,"US01768751",NA,"Asterales","S.F. Blake",NA,NA,"US01768751_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"130","2020-09-12 05:00:02-03","US","US","2962543","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","2015","1979","9","17","South America - Neotropics","Brazil","Distrito Federal","Brasília DF, Cerrado - Fázenda Santa Prisca",NA,NA,NA,"US01768761",NA,"Asterales","S.F. Blake",NA,NA,"US01768761_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"131","2020-09-12 05:00:02-03","US","US","3120439","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"T. S. Filgueiras","1150","1984","8","5","South America - Neotropics","Brazil","Distrito Federal","Brasil. Distrito Federal. Brejo recem queimado junto à Cabe ça do Veado",NA,NA,NA,"US01768718",NA,"Asterales","S.F. Blake",NA,NA,"US01768718_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"132","2020-09-12 05:00:02-03","US","US","3303008","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"M. A. Silva, M. A. García, F. Jacomo, O. Torres & F. Ramos","1694","1993","11","8","South America - Neotropics","Brazil","Minas Gerais","Minas Gerais, município de Unaí, fazenda São Miguel (Gupo Votorantin)",NA,NA,NA,"US01768756",NA,"Asterales","S.F. Blake","-46.67","-15.92","US01768756_01",NA,NA,"950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"133","2020-09-12 05:00:02-03","US","US","2932497","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"E. P. Heringer","17886","1980","10","6","South America","Brazil",NA,"Luziania - Go. (Rodovia para Brasília)",NA,NA,NA,"US01768760",NA,"Asterales","S.F. Blake",NA,NA,"US01768760_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"134","2020-09-12 05:00:02-03","US","US","2248295","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"L. Smith & A. Macedo","4789","1956","10","17","South America - Neotropics","Brazil","Goiás","Est. Exp. Mun. Anápolis. Estado Goiás",NA,NA,NA,"US01768716",NA,"Asterales","S.F. Blake",NA,NA,"US01768716_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"135","2020-09-12 05:00:02-03","US","US","2369823","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"G. Eiten & L. T. Eiten","2202","1960","8","31","South America - Neotropics","Brazil","São Paulo","State of São Paulo. Município de Moji-Guaçu: Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu, 4 km. NNW of Padua Sales. (About 27 km. NW of city of Moji-Mirim).",NA,NA,NA,"US01768720",NA,"Asterales","S.F. Blake","-47.142","-22.242","US01768720_01",NA,NA,"575","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"136","2020-09-12 05:00:02-03","US","US","3365630","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"E. Tameirão Neto","2163","1996","11","3","South America","Brazil",NA,"Nova Ponte - MG",NA,NA,NA,"US01768725",NA,"Asterales","S.F. Blake",NA,NA,"US01768725_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"137","2020-09-12 05:00:02-03","US","US","2644393","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"E. P. Heringer","8703/897",NA,NA,NA,"South America - Neotropics","Brazil","Distrito Federal","Convêncio Florestal, Brasília D.F. Cerrado",NA,NA,NA,"US01768759",NA,"Asterales","S.F. Blake",NA,NA,"US01768759_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"138","2020-09-12 05:00:02-03","US","US","3375318","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"M. Fonseca, F. R. Mendonca & G. Nunes","1629","1997","10","3","South America - Neotropics","Brazil","Goiás","Município de Niquelândia; Fazenda Engenho, ca. 11 Km de Niquelândia em diração a Dois Irmãos. Area da Felipa",NA,NA,NA,"US01768758",NA,"Asterales","S.F. Blake","-48.3953","-14.5781","US01768758_01",NA,NA,"655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"139","2020-09-12 05:00:02-03","US","US","3449748","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"S. M. Soares","198",NA,NA,NA,"South America","Brazil",NA,"Brasilândia de Minas - MG",NA,NA,NA,"US01768723",NA,"Asterales","S.F. Blake",NA,NA,"US01768723_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"140","2020-09-12 05:00:02-03","US","US","3083101","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"B. A. S. Pereira","816","1983","10","5","South America - Neotropics","Brazil","Distrito Federal","Distrito Federal. Adjacencias do córrego Rajadinha",NA,NA,NA,"US01768757",NA,"Asterales","S.F. Blake",NA,NA,"US01768757_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"141","2020-09-12 05:00:02-03","US","US","2342984","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"E. Sena","223","1959","8","20","South America - Neotropics","Brazil","Goiás","Goiás, Brasilia",NA,NA,NA,"US01768719",NA,"Asterales","S.F. Blake",NA,NA,"US01768719_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"142","2020-09-12 05:00:02-03","US","US","3398370","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"M. Fonseca & D. Alvarenga","2106","1999","9","20","South America - Neotropics","Brazil","Distrito Federal","Reserva Ecológica do IBGE, brejo próximo ao Córrego Taquara; solo gleizado",NA,NA,NA,"US01768721",NA,"Asterales","S.F. Blake",NA,NA,"US01768721_01",NA,NA,"1015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"143","2020-09-12 05:00:02-03","US","US","3449747","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"S. M. Soares","159",NA,NA,NA,"South America","Brazil",NA,"Brasilândia de Minas - MG",NA,NA,NA,"US01768724",NA,"Asterales","S.F. Blake",NA,NA,"US01768724_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
