"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"102","2020-07-23 12:09:10-03","CEPLAC","CEPEC","65738","PreservedSpecimen","Plantae",NA,NA,"Labiatae","Eriope","blanchetii","Eriope blanchetii",NA,"M. L. Guedes","Alunos Botanica III",NA,"1982","04","22",NA,"Brasil","Bahia","SALVADOR","Lagoa do Abaete.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA
"103","2020-07-23 12:09:13-03","CEPLAC","CEPEC","34406","PreservedSpecimen","Plantae",NA,NA,"Labiatae","Hyptis","blanchetii","Hyptis blanchetii",NA,"A. M. de Carvalho","G. C. P. Pinto","284","1983","07","14",NA,"Brasil","Bahia","SALVADOR","Itapoa.","-38.333333","-12.933333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38W20'0","12S56'0",NA,NA,NA,NA,NA,NA,"17/07/1984",NA
"104","2020-07-23 12:09:13-03","CEPLAC","CEPEC","23544","PreservedSpecimen","Plantae",NA,NA,"Labiatae","Hyptis","blanchetii","Hyptis blanchetii",NA,"R. M. Harley","A. M. de Carvalho","688","1981","05","22",NA,"Brasil","Bahia","SALVADOR","30Km ao N do centro da cidade. Dunas nos arredores da Lagoa do Abaete.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"26018","auto",NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,"30/09/1981",NA
"105","2020-07-23 12:09:13-03","CEPLAC","CEPEC","34406","PreservedSpecimen","Plantae",NA,NA,"Labiatae","Hyptis","blanchetii","Hyptis blanchetii",NA,"A. M. de Carvalho","G. C. P. Pinto","284","1983","07","14",NA,"Brasil","Bahia","SALVADOR","Itapoa.","-38.333333","-12.933333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38W20'0","12S56'0",NA,NA,NA,NA,NA,NA,"17/07/1984",NA
"106","2020-07-23 12:09:13-03","CEPLAC","CEPEC","23544","PreservedSpecimen","Plantae",NA,NA,"Labiatae","Hyptis","blanchetii","Hyptis blanchetii",NA,"R. M. Harley","A. M. de Carvalho","688","1981","05","22",NA,"Brasil","Bahia","SALVADOR","30Km ao N do centro da cidade. Dunas nos arredores da Lagoa do Abaete.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"26018","auto",NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,"30/09/1981",NA
"107","2016-08-23 10:59:36-03","NHMLondon","NHM-LONDON-BOT","BM000992900","S","Plantae",NA,NA,"Lamiaceae","Hyptis","blanchettii","Hyptis blanchettii","Benth.",NA,"Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","1667",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/068138acd2910ea866c64a0397e8de1be51dcfb0/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,"Isotype",NA,NA,NA,"NHMUK:ecatalogue:497215"
"108","2016-08-23 10:59:36-03","NHMLondon","NHM-LONDON-BOT","BM000992900","S","Plantae",NA,NA,"Lamiaceae","Hyptis","blanchettii","Hyptis blanchettii","Benth.",NA,"Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","1667",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/068138acd2910ea866c64a0397e8de1be51dcfb0/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,"Isotype",NA,NA,NA,"NHMUK:ecatalogue:497215"
"109","2019-11-01 15:01:35-03","UnB","UB","207827","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Schliewe, MA","Schliewe, MA","33","2014","10","23","Southern America","Brasil","Bahia","Salvador","Bairro Itapõa na localidade das Dunas de Abaeté também chamado de Lagoa do Abaeté","-38.35","-12.933333",NA,"Subarbusto de até 2,5m., folhas carnosas presença de flores arroxeadas; Restinga, com dunas de areias brancas",NA,NA,NA,NA,NA,NA,NA,"-38.35","-12.933333","2015","03",NA,NA,NA,NA,NA,NA
"110","2020-08-20 14:56:45-03","UFSC","FLOR","46963","PreservedSpecimen","Plantae",NA,"Lamiales","Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Batista, H.P.; Pereira, G.C.P.","Bautista, H.P.; Pinto, G.C.P.","1181","1984","06","06",NA,"Brasil","Bahia","Salvador","Dunas de Itapoã.","-38.510799407959","-12.9710998535156",NA,"subarbusto ereto, pauciramificado, flor lilás. Folha: SD.24-X-A.","FLOR0046963",NA,"26018","auto",NA,NA,NA,NA,NA,"1987","11","09",NA,NA,NA,NA,NA
"111","2017-09-11 17:10:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lamiaceae","Hyptis","blanchetii","Hyptis blanchetii","Benth.",NA,"Blanchet, JS","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"Habitat prope Bahiam",NA,NA,NA,"ex Benth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2017-09-11 17:10:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lamiaceae","Hyptis","blanchetii","Hyptis blanchetii","Benth.",NA,"Blanchet, JS","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"Habitat prope Bahiam",NA,NA,NA,"ex Benth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2014-09-23 10:58:01-03","G","G","G00437779","S","Plantae",NA,NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Epling, C. C.","Blanchet, J. S.","1667",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00437779",NA,NA,NA,NA,NA,NA,"-41.99722222","-12.18305556","1928","01","01","ISOTYPUS of Hyptis blanchettii Benth.",NA,NA,NA,NA
"114","2014-09-23 10:58:01-03","G","G","G00437780","S","Plantae",NA,NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","?","Blanchet, J. S.","1667",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00437780",NA,NA,NA,NA,NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,"ISOTYPUS of Hyptis blanchettii Benth.",NA,NA,NA,NA
