"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","sex"
"42","2021-03-15 16:37:00-03","NY","NYBG","569032","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","J. C. Lindeman","3287","1966","11","17","Brazil","Paraná",NA,"S of Porto Mendes, road to Marechal Rondon.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588197' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569032","NY00569032_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","00907017","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","M. H. Nee","M. M. M. Lopes","770","2006","06","05","Brazil","Bahia","Camacan","RPPN Serra Bonita, 9,7 km W de Camacá na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel. Beira da estrada","-39.5653","-15.3917",NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=983877' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907017","NY00907017_01 NY00907017_02 NY00907017_03 NY00907017_04",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","569045","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","P. K. H. Dusén","7375","1908","12","10","Brazil","Paraná",NA,"Lapa.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588193' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569045","NY00569045_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","1019463","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry",NA,"S. de V. A. Pessôa","632","1993","01","06","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas. Estrada para Juturnaiba, prox. entre trilha para o Morro do Calcario.","-42.3917","-22.6508",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1282805' target='other'> <mi>dwc_moreinfo</mi></a>","NY01019463","NY01019463_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","569033","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","G. Davidse","11284","1976","03","14","Brazil","Paraná",NA,"6 km E of Virmond along Highway BR-277 to Curitiba.",NA,NA,NA,NA,"780","780","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588195' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569033","NY00569033_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","569037","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","W. Boone","941","1985","12","04","Brazil","Espírito Santo",NA,"Santa Teresa, Estrada p/ Colatina próxima a entrada de Valsugana.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588202' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569037","NY00569037_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","569021","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","R. Reitz","6545","1963","02","03","Brazil","Santa Catarina",NA,"Passo do Socorro, Lajes.",NA,NA,NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588188' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569021","NY00569021_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1144653","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry",NA,"V. de F. Mansano","06-308","2006","12","05","Brazil","Minas Gerais","Itamonte","Estrada para Morro Grande, Usina do Braga. Beira do Barranco, ambiente úmido.","-44.84503","-22.24036",NA,NA,"1070","1070","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1297174' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144653","NY01144653_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","569041","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","B. J. Pickel","3586","1934","03","24","Brazil","Pernambuco",NA,"Tapera, in woods.","-35.18","-8.12",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588209' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569041","NY00569041_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","569019","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","R. Reitz","4085","1958","12","13","Brazil","Santa Catarina",NA,"Fazenda da Laranja, Bom Jardim, S. Joaquim.",NA,NA,NA,NA,"1400","1400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588186' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569019","NY00569019_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","569034","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","L. R. Landrum","3885","1981","11","30","Brazil","Paraná","Mandirituba","Cachoeira and surroundings to rio Barigui.","-49.25","-25.75",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588198' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569034","NY00569034_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","569042","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","M. C. Vianna","1589","1982","11","25","Brazil","Rio de Janeiro",NA,"Rio de Janeiro, Estr. Vista Chinesa, pr. km 2.","-43.272486","-22.971682",NA,NA,NA,NA,"FEEMA Departamento de Conservaçao Ambiental Tijuca Rio de Janeiro <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588199' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569042","NY00569042_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","569028","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","G. G. Hatschbach","30840","1972","11","24","Brazil","Paraná","Pato Branco","Rio Sao Roque.","-52.6706","-26.2286",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588184' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569028","NY00569028_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","569014","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","A. H. Gentry","49215","1985","01","05","Brazil","São Paulo",NA,"Portal de Igaratá. N from Km. 13 of Dom Pedro Highway, El Dash property and adjacent forest remnant. Interior foothills of Serra do Mar.","-46.03","-23.33",NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588203' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569014","NY00569014_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","569043","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","J. da Costa Sacco","446","1955","12","01","Brazil","Rio Grande do Sul",NA,"I.A.S. - Pelotas. H. Botânico",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588178' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569043","NY00569043_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","569044","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","J. I. de Lima","s.n.","1946","11","13","Brazil","São Paulo",NA,"Itapetininga - Sao Paulo.",NA,NA,NA,NA,NA,NA,"Jardim Botânico do Rio de Janeiro <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588183' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569044","NY00569044_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","483693","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","S. F. Smith","L. Scur","183","1999","11","26","Brazil","Rio Grande do Sul","Caxias do Sul","Sao Virgílio 6a Légua","-51.1792","-29.1683",NA,NA,"780","780","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588175' target='other'> <mi>dwc_moreinfo</mi></a>","NY00483693","NY00483693_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","569039","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","F. C. Hoehne","953","1918","11","26","Brazil","São Paulo",NA,"Butantan, S.Paulo.","-46.724373","-23.565521",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588177' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569039","NY00569039_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","569018","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","R. M. Klein","3232","1962","12","05","Brazil","Santa Catarina",NA,"Ponte Alta do Sul, Curitibanos.",NA,NA,NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588187' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569018","NY00569018_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","569031","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","R. Kummrow","1417","1980","12","30","Brazil","Paraná",NA,"Bacaetava.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588206' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569031","NY00569031_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","569040","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","C. E. O. Kuntze","s.n.","1892","12",NA,"Brazil","Rio de Janeiro",NA,"Itatiaya","-44.581244","-22.382006",NA,NA,"1200","1200","Friedenau b. Berlin <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588210' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569040","NY00569040_01 NY00569040_02",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","569022","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","R. Reitz","14502","1962","12","22","Brazil","Santa Catarina",NA,"Campo Belo do Sul.",NA,NA,NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588189' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569022","NY00569022_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","569036","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","H. Q. B. Fernandes","1979","1986","05","14","Brazil","Espírito Santo",NA,"Santa Teresa, Barra de Santa Júlia.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588201' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569036","NY00569036_01 NY00569036_02",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","569029","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","G. G. Hatschbach","39231","1976","11","28","Brazil","Paraná","Jaguariaíva","Serrinha.","-49.7056","-24.2511",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588194' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569029","NY00569029_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","569035","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","R. Callejas Posada","1973","1983","12","30","Brazil","Bahia",NA,"Ilhéus, area do CEPEC, km 22 da Rodovia Ilhéus/ Itabuna (BR 415). Quadra D.","-39.22095","-14.7739696",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588200' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569035","NY00569035_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","483694","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","S. M. Silva","V. A. de O. Dittrich","21","1995","02","21","Brazil","Paraná","Curitiba","Parque Barigui.","-49.22","-25.37",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588176' target='other'> <mi>dwc_moreinfo</mi></a>","NY00483694","NY00483694_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","569026","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","G. G. Hatschbach","25859","1970","12","19","Brazil","Paraná","Ipiranga","Barrancos.","-50.5842","-25.0242",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588191' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569026","NY00569026_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","569027","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","G. G. Hatschbach","28475","1971","12","13","Brazil","Paraná","Piraquara","Maria Antonieta.","-49.159367","-25.441889",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588190' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569027","NY00569027_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","50542","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","L. G. Lohmann","S. A. Mori","24228","1995","09","26","French Guiana","Saint-Laurent-du-Maroni",NA,"Saül and vicinity. Route de Bélizon, S of Eaux Claires, between Eaux Claires and entrance to Grand Bouef Mort Trail.","-53.2","3.62",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588208' target='other'> <mi>dwc_moreinfo</mi></a>","NY00050542",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","806723","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","J. C. Solomon","12607","1984","10","30","Bolivia","La Paz","Nor Yungas","2 km S of San Pedro on road to Yolosa.","-67.62","-16.02",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=806310' target='other'> <mi>dwc_moreinfo</mi></a>","NY00806723",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","569017","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","A. Gevieski","80","1953","12","09","Brazil","Santa Catarina",NA,"Horto Florestal, I.N.P., Ibirama.",NA,NA,NA,NA,"200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588182' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569017","NY00569017_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","569020","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","R. Reitz","5284","1953","01","27","Brazil","Santa Catarina",NA,"Mafra, S. Cat.","-49.810717","-26.134487",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588179' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569020","NY00569020_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","569025","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","L. B. Smith","13258","1964","11","14","Brazil","Santa Catarina","Chapecó","Moinho Sao Domingo, north of Chapecó.","-52.6","-27.08",NA,NA,"400","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588185' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569025","NY00569025_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","569030","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","G. G. Hatschbach","40277","1977","10","27","Brazil","Paraná","Curitiba","Uberaba de Baixo.","-49.2731","-25.4281",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588196' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569030","NY00569030_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","569016","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","A. H. Gentry","49829","1985","01","24","Brazil","Paraná","Morretes","Rio do Cedro, old secondary forest off Rio Nunes-Guaraqueçaba road.","-48.73","-25.33",NA,NA,"40","40","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588205' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569016","NY00569016_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","569038","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","A. Pool","R. P. Belém","3108","1967","01","13","Brazil","Bahia",NA,"Maraú.","-39.015311","-14.10395",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588192' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569038","NY00569038_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","578959","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum tomentosum","Hassl.",NA,"E. Hassler","1766",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=284660' target='other'> <mi>dwc_moreinfo</mi></a>","NY00578959","NY00578959_01 NY00578959_02",NA,NA,NA,NA,NA,"South America","separate fruit",NA,"Magnoliophyta","Lamiales","syntype","tomentosum",NA,NA,NA,NA,NA,NA,NA
