"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"42","2021-03-15 16:37:00-03","NY","NYBG","1183014","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","M. E. Fallen",NA,NA,NA,"E. P. Heringer","17287","1979","06","12","Brazil","Distrito Federal","Brasília","Margem do lago Paranoá.","-47.9294","-15.7797",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1417023' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183014","NY01183014_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","1183257","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","F. Markgraf",NA,NA,NA,"H. S. Irwin","9092","1965","10","09","Brazil","Distrito Federal","Brasília","Confluence of Rio Torto with Lagoa Paranoá, Brasília","-47.88","-15.73",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1421586' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183257","NY01183257_01","975","975","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01200984","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","A. J. M. Leeuwenberg",NA,NA,NA,"C. A. Cid Ferreira","9219","1987","08","23","Brazil","Roraima","Caracaraí","Estrada Perimetral Norte (BR-210), 10 km do entroncamento com Estrada Manaus-Caracaraí (BR-174), próximo a Novo Paraíso","-60.4714939","1.247311",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1451705' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200984",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","1182986","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","J. V. Monachino",NA,NA,NA,"R. S. Cowan","38664","1954","12","04","Brazil","Amapá",NA,"On old plantation behind Oiapoque Airfield.","-51.797206","3.854254",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1416867' target='other'> <mi>dwc_moreinfo</mi></a>","NY01182986","NY01182986_01 NY01182986_02",NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","02104332","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","J. F. Morales Quirós",NA,NA,NA,"P. da C. Gadelha Neto","3396","2012","09","27","Brazil","Paraíba",NA,"Caaporã: Mata do Tamanduá.","-34.9692","-7.4614",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315888' target='other'> <mi>dwc_moreinfo</mi></a>","NY02104332","NY02104332_01","46",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01269526","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","M. H. Nee",NA,NA,NA,"S. Tiwari","364","1991","10","12","Guyana",NA,NA,"Pomeroon. Kabakaburi",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1150727' target='other'> <mi>dwc_moreinfo</mi></a>","NY01269526","NY01269526_01","1","10","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","04194767","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.",NA,NA,NA,NA,"J. J. Wurdack","41127","1956","01","05","Venezuela","Bolívar",NA,"morichal margins near Pilon, 5 km. northeast of river mouth",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4517244' target='other'> <mi>dwc_moreinfo</mi></a>","NY04194767",NA,"100",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","440536","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","E. P. dos Santos",NA,NA,NA,"E. P. dos Santos","426","1997","12","05","Brazil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.58","-25.88",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=727957' target='other'> <mi>dwc_moreinfo</mi></a>","NY00440536","NY00440536_01","1100","1100","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","4194781","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.",NA,NA,NA,NA,"R. L. Liesner","10582","1981","03","15","Venezuela","Mérida",NA,"0.5 - 2 km above dam site on Río Guaimaral","-71.48","7.75",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4517278' target='other'> <mi>dwc_moreinfo</mi></a>","NY04194781",NA,"200","400","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","4194769","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.",NA,NA,NA,NA,"A. L. Bernardi","6715","1957","04","22","Venezuela",NA,NA,"Cerca de Sta Elena",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4517266' target='other'> <mi>dwc_moreinfo</mi></a>","NY04194769",NA,"850",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","4194787","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.",NA,NA,NA,NA,"Y. E. J. Mexia","7304","1935","04","21","Ecuador",NA,NA,"Napo-Pastaza: Sabatá, near Archidona",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4517284' target='other'> <mi>dwc_moreinfo</mi></a>","NY04194787","NY04194787_01","650",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","4194778","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.",NA,NA,NA,NA,"G. A. Aymard Corredor","3349","1984","11","18","Venezuela","Bolívar","Cedeño","Entre los kms 12-120 de la carretera Caicara del Orinoco - Pto. Ayacucho. Al Sur de Caicara del Prinoco","-66.5","6.83",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4517275' target='other'> <mi>dwc_moreinfo</mi></a>","NY04194778",NA,"100",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","4194831","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.",NA,NA,NA,NA,"H. H. Rusby","2387","1885",NA,NA,"Bolivia","La Paz",NA,"Yungas.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4517328' target='other'> <mi>dwc_moreinfo</mi></a>","NY04194831",NA,"1829",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1183197","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","F. Markgraf",NA,NA,NA,"G. T. Prance","25909","1977","12","13","Brazil","Pará",NA,"Grounds of EMBRAPA, Belém","-48.4447503","-1.4380977",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1420042' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183197","NY01183197_01 NY01183197_02",NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","4194842","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.",NA,NA,NA,NA,"J. S. de la Cruz","1990","1922","09","03","Guyana",NA,NA,"Vicinity of Bartica on the Essequibo River",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4517339' target='other'> <mi>dwc_moreinfo</mi></a>","NY04194842",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1183008","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","M. E. Fallen",NA,NA,NA,"E. P. Heringer","10658","1965","10","09","Brazil","Distrito Federal","Brasília","Parque Municipal do Gama","-48.05","-16",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1417003' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183008","NY01183008_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","971016","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","M. I. B. Loiola",NA,NA,NA,"A. Pontes","539","2002","11","08","Brazil","Minas Gerais","São Roque de Minas","Parque NAcional da Serra da Canastra. Trilha na escarpa da cachoeira Casca d'Anta.","-46.522778","-20.301513",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1064064' target='other'> <mi>dwc_moreinfo</mi></a>","NY00971016","NY00971016_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","4194780","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.",NA,NA,NA,NA,"O. Huber","9155","1984","03","02","Venezuela","Bolívar","Roscio","Altiplanicie entre San Francisco de Yuruaní y Churimatá, aprox. 10-15 km al ENE de San Ignacio de Yuruaní","-61","5.03",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4517277' target='other'> <mi>dwc_moreinfo</mi></a>","NY04194780",NA,"1100",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1183311","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","F. Markgraf",NA,NA,NA,"H. S. Irwin","34982","1972","01","24","Brazil","Goiás","Niquelândia","ca. 11 km S. of Niquelândia","-48.45","-14.54942",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1421861' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183311","NY01183311_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","1183252","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","F. Markgraf",NA,NA,NA,"H. S. Irwin","7483","1964","10","28","Brazil","Goiás","Caiapônia","Ca. 45 km. S. of Caiapônia on rd. to Jataí.","-51.77","-17.25",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1421568' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183252","NY01183252_01","800","1000","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","4194771","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.",NA,NA,NA,NA,"J. A. Steyermark","107746","1973","08","18","Venezuela","Sucre","Sucre","Entre La Sabana, Los Altos y La Silleta, hacia Zurita",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4517268' target='other'> <mi>dwc_moreinfo</mi></a>","NY04194771",NA,"600",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1183148","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","R. E. Woodson Jr.",NA,NA,NA,"W. J. Burchell","3255",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1418906' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183148","NY01183148_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","4194813","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.",NA,NA,NA,NA,"B. Maguire","25024","1944","10","19","Suriname",NA,NA,"vicinity Sectie 0, km. 68",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4517310' target='other'> <mi>dwc_moreinfo</mi></a>","NY04194813",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1183175","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","R. E. Woodson Jr.",NA,NA,NA,"P. Clausen","1369","1841",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1419406' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183175","NY01183175_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1183057","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.",NA,NA,NA,NA,"J. A. Ratter","R199","1967","07","28","Brazil","Mato Grosso",NA,"c. 1.5 km S of Xavantina.","-52.33","-14.73",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1418134' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183057","NY01183057_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","4194776","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.",NA,NA,NA,NA,"G. Agostini","VE7701","1972","07","15","Venezuela","Sucre",NA,"camino de Río el medio a Palo de Agua, en cerro al E. de El Rincón, en la vía Carúpano - El Pilar","-63.2","10.6",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4517273' target='other'> <mi>dwc_moreinfo</mi></a>","NY04194776",NA,"200","500","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00748919","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","J. F. Morales Quirós",NA,NA,NA,"J. A. Rizzo","7196A","1971","11","14","Brazil","Goiás","Uruaçu","Est. 9 Uruacú","-49.1406","-14.5247",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=886233' target='other'> <mi>dwc_moreinfo</mi></a>","NY00748919","NY00748919_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","1183162","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","F. Markgraf",NA,NA,NA,"N. Lima","115","1968","01","25","Brazil","Rio Grande do Norte",NA,"Estrada de Macaiba a Natal.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1419378' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183162","NY01183162_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1183011","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","M. E. Fallen",NA,NA,NA,"E. P. Heringer","16219","1976","10","18","Brazil","Distrito Federal","Brasília","Brasília. Zoológico","-47.9294","-15.7797",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1417015' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183011","NY01183011_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1183179","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","R. E. Woodson Jr.",NA,NA,NA,"P. Clausen","1369","1841",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1419416' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183179","NY01183179_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","40204","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","P. Acevedo-Rodríguez",NA,NA,NA,"P. Acevedo-Rodríguez","1656","1987","05","09","Ecuador","Esmeraldas",NA,"10km S of Lita on road to Cachaco",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=727964' target='other'> <mi>dwc_moreinfo</mi></a>","NY00040204","NY00040204_01","1000","1000","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01200985","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","J. F. Morales Quirós",NA,NA,NA,"S. Tsugaru","B-531","1987","07","27","Brazil","Pará","Belém","Isl. Mosquito, suburbs of Belém. Road side","-48.5042","-1.4558",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1451706' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200985",NA,"20","20","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1183177","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.",NA,NA,NA,NA,"A. F. Regnell","II183","1855",NA,NA,"Brazil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1419409' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183177","NY01183177_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","25710","auto",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","1183181","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.",NA,NA,NA,NA,"E. Y. Dawson","14734","1956","04","30","Brazil","Goiás","Alto Paraíso de Goiás","Region of the Chapada dos Veadeiros, 15 km north of Veadeiros","-47.5","-14.5",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1419661' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183181","NY01183181_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","1182987","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","A. J. M. Leeuwenberg",NA,NA,NA,"D. C. Daly","D652","1980","10","17","Brazil","Maranhão","São Vicente Ferrer","Between Viana & Banderante, back road from Viana to Pinheiro.","-45.17","-3",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1416868' target='other'> <mi>dwc_moreinfo</mi></a>","NY01182987","NY01182987_01 NY01182987_02",NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","1183161","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","R. E. Woodson Jr.",NA,NA,NA,"Wilkes Expedition","s.n.","1838",NA,NA,"Brazil","Rio de Janeiro",NA,"Near Rio Janeiro","-43.448386","-22.913514",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1419375' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183161","NY01183161_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","4194828","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.",NA,NA,NA,NA,"M. H. Nee","51465","2000","11","18","Bolivia","Santa Cruz","Ichilo","6 km SW of Villa San Germán, vic. Campamento Moile, along north side of Río Moile","-64.13","-17.4",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4517325' target='other'> <mi>dwc_moreinfo</mi></a>","NY04194828",NA,"275",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","1183272","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","F. Markgraf",NA,NA,NA,"H. S. Irwin","11437","1966","01","07","Brazil","Distrito Federal","Brasília","Campo adjacent to Rio Torto, near Sobradinho","-47.9","-15.72",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1421709' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183272","NY01183272_01","975","975","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","1183138","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","R. E. Woodson Jr.",NA,NA,NA,"J. B. E. Pohl","657",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"[From protologue: In Serra de Macacú]",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1418861' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183138","NY01183138_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
