"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1292","2011-07-15 13:38:00-03","MO","MOBOT","3411635","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","A.Herzog (ICN)",NA,NA,NA,"Armando C. Cervi|et al.","Cervi 2850","1989","10","18","Brazil","Paraná",NA,"Parque Vila Velha (mun. Ponta Grossa ).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1293","2011-10-23 12:24:00-02","MO","MOBOT","3411876","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Steyermark",NA,NA,NA,"Miriam Colella|Otto Huber","Colella 466","1984","2","7","Venezuela","Bolívar",NA,"Piar: Macizo del Chimanta. Valle amplio ubicado en la seccion SE del Apacara-tepui, en la zona de contacto entre areniscas de la Formacion Roraima y extensas intrusiones metamorficas (diabasas) halladas en el sector N del Macizo. Vegetacion de bosquecillos riberenos, arbustales densos, arbustales enanos, praderas inundadas y sobre rocas abiertas.","-62.11666","5.31666",NA,NA,"2150.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294","2008-05-27 22:02:00-03","MO","MOBOT","3411910","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","R. Liesner",NA,NA,NA,"M. Rossato","Rossato 3978","1988","4","24","Brazil","Rio Grande do Sul",NA,"Jaquirana - Fazenda Boa Vista.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295","2015-08-13 05:50:00-03","MO","MOBOT","3410228","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Jose Rubens Pirani",NA,NA,NA,"R.M. Harley","Harley 27416","1988","12","22","Brazil","Bahia",NA,"Mun.: Rio de Contas. Pico das Almas. Vertente leste. Campo do Queiroz, no extremo norte. Solo úmido com espessa camada de mat. veg. decomposto.","-41.95","-13.53333",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296","2015-08-13 05:50:00-03","MO","MOBOT","3410511","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","J.R. Pirani",NA,NA,NA,"R.M. Harley","Harley 27324","1988","12","21","Brazil","Bahia",NA,"Mun.: Rio de Contas. Pico das Almas. Vertente leste. Vale ao sudeste do Campo do Queiroz.","-41.95","-13.53333",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297","2015-08-13 05:50:00-03","MO","MOBOT","3410077","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","R.M. Harley",NA,NA,NA,"R.M. Harley","Harley 22583","1980","5","25","Brazil","Bahia",NA,"Serras dos Lencois. Serra da Larguinha, ca. 2 km. N.E. of Caeté-Acu (Capão Grande). West facing ridge with sandstone outcrops & summit plateau. Open scrub, low woodland & marsh.","-41.48333","-12.6",NA,NA,"1000.00000000","1400.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298","2008-05-27 22:02:00-03","MO","MOBOT","3411963","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","R. Liesner",NA,NA,NA,"Ronaldo Wasum","Wasum 6101","1989","7","1","Brazil","Rio Grande do Sul",NA,"Jaquirana.",NA,NA,NA,NA,"850.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299","2008-05-27 22:02:00-03","MO","MOBOT","3411977","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","R. Liesner",NA,NA,NA,"Ronaldo Wasum","Wasum 4424","1988","9","17","Brazil","Rio Grande do Sul",NA,"Caxias do Sul - Criuva - Ilhéus.",NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300","2008-05-27 22:02:00-03","MO","MOBOT","3412015","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","R. Liesner",NA,NA,NA,"R. Kummrow","Kummrow 913","1975","10","16","Brazil","Paraná",NA,"Represa de Vossoroca (mun. Tijucas do Sul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301","2009-07-17 17:34:00-03","MO","MOBOT","3412059","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","R. Liesner",NA,NA,NA,"Per Dusén","Dusén 14504","1914","2","12","Brazil","Paraná",NA,"Pinhaes in silvula.",NA,NA,NA,NA,"885.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302","2008-05-27 22:02:00-03","MO","MOBOT","3412291","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","I.S. Gottsberger",NA,NA,NA,"* MATTES","MATTES 63306","1948","2","26","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"2001.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303","2012-03-15 16:03:00-03","MO","MOBOT","750092","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","J.S.Miller",NA,NA,NA,"Ronald L. Liesner","Liesner 23186","1988","4","12","Venezuela","Bolívar",NA,"Kukenan Tepui, summit, large open rocky areas, boggy areas, small patches of shrubs, and small patches of forest.","-60.8333333","5.2166667",NA,NA,"2550.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","88-4",NA
"1304","2012-05-03 17:03:00-03","MO","MOBOT","100471246","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","A. Hertzog",NA,NA,NA,"A. Hertzog","Hertzog 25","2010","3","5","Brazil","Rio Grande do Sul","Jaquirana","Faxinal dos Pelúcios.","-50.3577995300293","-28.8847007751465",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"31282","auto",NA,NA,NA,"1",NA,NA
"1305","2012-05-03 16:27:00-03","MO","MOBOT","100471239","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","C. Scherer",NA,NA,NA,"C. Scherer","Scherer s.n.","2005","12","17","Brazil","Rio Grande do Sul","São Francisco de Paula","Condomínio Alpes de São Francisco.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,"1",NA,NA
"1306","2012-05-03 17:04:00-03","MO","MOBOT","100471247","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","A. Hertzog",NA,NA,NA,"A. Hertzog","Hertzog 30","2010","1","24","Brazil","Rio Grande do Sul","São Francisco de Paula","Condomínio Colinas de São Francisco de Paula.","-50.5835990905762","-29.4480991363525",NA,NA,"878.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,"1",NA,NA
"1307","2009-07-31 13:58:00-03","MO","MOBOT","3411894","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis angustifolia","(Miers) A.C. Sm.","S.F. Smith",NA,NA,NA,"Ronaldo Wasum","Wasum 825","2000","12","17","Brazil","Rio Grande do Sul",NA,"Mun. de São Francisco de Paula-Várzea do Cedro",NA,NA,NA,NA,"830.00000000",NA,NA,NA,NA,"angustifolia","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1308","2014-02-07 20:10:00-02","MO","MOBOT","3411915","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis angustifolia","(Miers) A.C. Sm.","Smith",NA,NA,NA,"Ronaldo Wasum|R.C. Molon","Wasum 12009","1997","1","15","Brazil","Rio Grande do Sul",NA,"Mun. de Bom Jesus - Fazenda Caraúno",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,"angustifolia","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309","2008-05-27 22:02:00-03","MO","MOBOT","3412272","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis angustifolia","(Miers) A.C. Sm.","Smith",NA,NA,NA,"Ronaldo Wasum","Wasum 111","1999","11","7","Brazil","Rio Grande do Sul",NA,"Mun. Sao Franciso de Paula-Varzea do Cedro",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,"angustifolia","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1310","2009-07-28 13:41:00-03","MO","MOBOT","100203043","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,"R. Liesner (MO)",NA,NA,NA,"P. Oechioni","Oechioni 708","1946","9","22","Brazil","Rio de Janeiro",NA,"Parque Nacional da serra dos Orgãos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1311","2011-08-03 14:22:00-03","MO","MOBOT","100397601","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,"X. Marquínez C.",NA,NA,NA,"Oswaldo Handro","Handro s.n.","1932","12",NA,"Brazil","São Paulo",NA,"São Paulo, nativa no Jardim Botânico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1312","2011-08-02 07:58:00-03","MO","MOBOT","100397673","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,"X. Marquínez C.",NA,NA,NA,"Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 9451","1965","10","21","Brazil","Goiás",NA,"Gallery and adjacent wet grassy slope, ca. 12 km NW of Veadeiros, road to Cavalcante.","-47","-14",NA,NA,"1200.00000000",NA,NA,NA,NA,"brasiliensis","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1313","2011-08-02 08:11:00-03","MO","MOBOT","100397682","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,"X. Marquínez C.",NA,NA,NA,"Maria L. Kawasaki|Leslie R. Landrum|Sonia S. Landrum","Kawasaki 858","1995","10","11","Brazil","Minas Gerais",NA,"Santa Bárbara. Serra do Caraça.",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,"brasiliensis","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1314","2016-11-15 05:15:00-02","MO","MOBOT","100397692","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,"X. Marquínez C.",NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 39710","1985","1","28","Brazil","Paraná",NA,"40 km de Horizonte, camino a Palmas, BR-280.",NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,"brasiliensis","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1315","2011-08-01 15:42:00-03","MO","MOBOT","1805705","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,"X. Marquínez C.",NA,NA,NA,"Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11024","1976","3","9","Brazil","Paraná",NA,"8 km NE of the Paraná-Santa Catarina border at the Rio Negro. Forest edge and cut-over areas in forest dominated by Auraucaria and ericads.",NA,NA,NA,NA,"820.00000000",NA,NA,NA,NA,"brasiliensis","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1145",NA
"1316","2011-02-28 15:07:00-03","MO","MOBOT","3410215","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,"Liesner",NA,NA,NA,"Bassett Maguire|Geraldo M. Magalhães|Celia K. Maguire","Maguire 49291","1960","8","26","Brazil","Minas Gerais",NA,"Serra de Lavras Novas, about 20km. south of Ouro Preto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317","2009-08-21 21:06:00-03","MO","MOBOT","3410329","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,"Stephen Smith",NA,NA,NA,"Ronaldo Wasum|et al.","Wasum 12359","1998","2","13","Brazil","Rio Grande do Sul",NA,"Mun. de Bom Jesus - Fazenda do Boqueirao.",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,"brasiliensis","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1318","2009-07-28 13:16:00-03","MO","MOBOT","3409979","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,"Liesner",NA,NA,NA,"A. Custodio Filho|et al.","Custodio Filho 258","1980","7","8","Brazil","São Paulo",NA,"Cunha, Reserva Florestal.","-44.8333333","-23.1666667",NA,NA,NA,NA,NA,NA,NA,"brasiliensis","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1319","2011-08-02 08:26:00-03","MO","MOBOT","100397693","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,"X. Marquínez C.",NA,NA,NA,"Leslie R. Landrum","Landrum 3913","1981","12","1","Brazil","Paraná","Piraquara","Ca. 10 km E of Curitiba.","-49.1666667","-25.5",NA,NA,NA,NA,NA,NA,NA,"brasiliensis","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1320","2008-05-27 22:02:00-03","MO","MOBOT","3410441","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,"Stephen Smith",NA,NA,NA,"Ronaldo Wasum","Wasum 12388","1998","3","15","Brazil","Rio Grande do Sul",NA,"Bom Jesus - Fazenda do Cilho.",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,"brasiliensis","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1321","2008-05-27 22:02:00-03","MO","MOBOT","3410529","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,"S. Smith",NA,NA,NA,"WASUM","WASUM 12565","1991","11","11","Brazil","Rio Grande do Sul",NA,"Tupancireta - Jari - Passo das Vassouras",NA,NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1322","2008-05-27 22:02:00-03","MO","MOBOT","3410631","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,"S. Smith",NA,NA,NA,"M. Rossato","Rossato 29","1999","2","25","Brazil","Rio Grande do Sul",NA,"Mun. de Bom Jesus - Fazenda do Cilho","-50.44361","-29.52916",NA,NA,"1050.00000000",NA,NA,NA,NA,"brasiliensis","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1323","2008-05-27 22:02:00-03","MO","MOBOT","3410754","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,"Smith",NA,NA,NA,"Ronaldo Wasum","Wasum 627","2000","8","6","Brazil","Rio Grande do Sul",NA,"Mun. de Sao Francisco de Paulo-Varzea do Cedro",NA,NA,NA,NA,"830.00000000",NA,NA,NA,NA,"brasiliensis","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1324","2013-05-07 06:03:00-03","MO","MOBOT","3411011","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,"Smith",NA,NA,NA,"Ynés Mexia","Mexia 5791","1931","5","8","Brazil","Minas Gerais",NA,"Diamantina. Olaria; border of deep division ditch.",NA,NA,NA,NA,"1250.00000000",NA,NA,NA,NA,"brasiliensis","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1325","2009-07-28 13:11:00-03","MO","MOBOT","3411185","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,"Liesner",NA,NA,NA,"Troels M. Pedersen","Pedersen 10991","1975","2","5","Brazil","Paraná",NA,"Mun. Guarapuava: Palmeirinha. Woodland with Araucaria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1326","2009-10-22 05:12:00-02","MO","MOBOT","3411373","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,"Liesner",NA,NA,NA,"William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 35346","1972","2","4","Brazil","Minas Gerais",NA,"Serra do Espinhaco, about 8km N of Gouveia on road to Diamantina: Rocky (sandstone) cerrado and open rocky hillsides with white sandy soil, sloping down to grassy brejo, creek, and adjacent gallery forest.",NA,NA,NA,NA,"1220.00000000",NA,NA,NA,NA,"brasiliensis","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1327","2014-08-23 05:36:00-03","MO","MOBOT","3412100","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,"Liesner",NA,NA,NA,"Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 22297","1969","1","20","Brazil","Minas Gerais",NA,"Gallery at creek margin. Ravine with steep rocky walls, ca. 20 km. SW of Diamantina.",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,"brasiliensis","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1328","2008-05-27 22:02:00-03","MO","MOBOT","3412188","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,"Badini",NA,NA,NA,"BADINI","BADINI 2786","1950","12","28","Brazil","Minas Gerais",NA,"Casca d'Arita. Mun/ Oivo Preto.",NA,NA,NA,NA,"1752.00000000",NA,NA,NA,NA,"brasiliensis","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329","2009-07-28 13:15:00-03","MO","MOBOT","3412273","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,"R. Liesner (MO)",NA,NA,NA,"Apparicio P. Duarte","Duarte 2197","1949","7","12","Brazil","Minas Gerais",NA,"Serra do Cipó, km 135.",NA,NA,NA,NA,"1250.00000000",NA,NA,NA,NA,"brasiliensis","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1330","2008-05-27 22:02:00-03","MO","MOBOT","750114","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,"Liesner",NA,NA,NA,"A. Custodio Filho|Alwyn H. Gentry","Custodio Filho 4722","1987","2","5","Brazil","São Paulo",NA,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar.","-46","-23.58333",NA,NA,"760.00000000","800.00000000",NA,NA,NA,"brasiliensis","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","87-13",NA
"1331","2009-07-31 14:00:00-03","MO","MOBOT","100204206","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,"S.F. Smith",NA,NA,NA,"Ronaldo Wasum","Wasum 635","2000","8","19","Brazil","Rio Grande do Sul",NA,"Mun. de Jaquirana - Mata do Gaspar-Recosta.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,"brasiliensis","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1332","2011-08-03 14:23:00-03","MO","MOBOT","100397670","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,"X. Marquínez C.",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 40428","1977","10","29","Brazil","Paraná","Piraquara","Nova Tirol.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,"brasiliensis","South America",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,"1",NA,NA
"1333","2011-08-03 14:26:00-03","MO","MOBOT","100397721","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,"X. Marquínez C.",NA,NA,NA,"F. Soares","Soares 12092","1995","2","18","Brazil","Rio Grande do Sul","São Francisco de Paula","Aparados da Serra.","-50.5835990905762","-29.4480991363525",NA,NA,"800.00000000",NA,NA,NA,NA,"brasiliensis","South America",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,"1",NA,NA
"1334","2010-07-13 09:18:00-03","MO","MOBOT","100290690","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis ptaritepuiensis","Steyerm.",NA,NA,NA,NA,"Harold E. Moore","Moore 9800","1970","8","14","Venezuela","Bolívar",NA,"Ptari-tepui; slopes and rocks in vicinity of Cave Rock camp below southern face of mountain.",NA,NA,NA,NA,"1600.00000000","2000.00000000",NA,NA,NA,"ptaritepuiensis","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1335","2012-04-19 16:18:00-03","MO","MOBOT","750076","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis roraimensis","A.C. Sm.","James S. Miller",NA,NA,NA,"Ronald L. Liesner","Liesner 23390","1988","4","16","Venezuela","Bolívar",NA,"Ilu-tepui. Lower plateau, with varied habitats, rocky boggy, shrubby, and short forest to 5 m tall.","-61.0666667","5.51",NA,NA,"2500.00000000",NA,NA,NA,NA,"roraimensis","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","88-9",NA
"1336","2008-05-27 22:02:00-03","MO","MOBOT","750100","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis roraimensis","A.C. Sm.","James S. Miller",NA,NA,NA,"Ronald L. Liesner","Liesner 23256","1988","4","13","Guyana","Mazaruni-Potaro",NA,"Guyana-Venezuela Border Area. Roraima, summit. La Proa Camp, East of border. Near Lake Gladys. Mostly open rocky areas with ravines and lake.","-60.21666","5.26",NA,NA,"2800.00000000",NA,NA,NA,NA,"roraimensis","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","88-5",NA
"1337","2011-08-03 14:21:00-03","MO","MOBOT","100397584","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis subalpina","Ehrend., Silberb.-Gottsb. & Gottsb.","X. Marquínez C.",NA,NA,NA,"Ronaldo Wasum|et al.","Wasum 8783","1992","10","28","Brazil","São Paulo","Campos do Jordão","Horto Municipal.","-45.5900001525879","-22.7299995422363",NA,NA,"1650.00000000",NA,NA,NA,NA,"subalpina","South America",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,"1",NA,NA
"1338","2015-08-13 05:50:00-03","MO","MOBOT","3410347","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis sylvatica","(A. St.-Hil.) Ehrend. & Gottsb.","J.R. Pirani",NA,NA,NA,"R.M. Harley|Simon J. Mayo","Harley 27404","1988","12","20","Brazil","Bahia",NA,"Mun.: Rio de Contas. Pico das Almas. Vertente leste. Abaixo da Faz. Silvina ao longo do riacho. Mata de galeria.","-41.9166667","-13.5333333",NA,NA,"1350.00000000","1400.00000000",NA,NA,NA,"sylvatica","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1339","2009-07-28 13:18:00-03","MO","MOBOT","3411845","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis sylvatica","(A. St.-Hil.) Ehrend. & Gottsb.","R. Liesner (MO)",NA,NA,NA,"M. Rossato|et al.","Rossato 3206","1987","9","12","Brazil","Rio Grande do Sul",NA,"Esmeralda - Fazenda da Guabiroba.",NA,NA,NA,NA,"850.00000000",NA,NA,NA,NA,"sylvatica","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1340","2009-07-28 13:36:00-03","MO","MOBOT","3411871","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis sylvatica","(A. St.-Hil.) Ehrend. & Gottsb.","R. Liesner",NA,NA,NA,"Émile Hassler","Hassler 10586","1907","8",NA,"Paraguay","Amambay",NA,"In altaplanitie et declivibus Sierra de Amambay. Prope Estrella.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"sylvatica","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1341","2011-12-29 05:04:00-02","MO","MOBOT","3412234","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis sylvatica","(A. St.-Hil.) Ehrend. & Gottsb.","I.S. Gottsberger",NA,NA,NA,"Luiz Gurgel","Gurgel 14636","1929","2","17","Brazil","Paraná",NA,"Curitiba, estrada de sonta, Felicidade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"sylvatica","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1342","2020-06-22 14:18:32-03","UNESP-IBILCE","SJRP","19301","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","M.C. Dias",NA,NA,NA,"L.R.M. Souza",NA,NA,NA,NA,"Brasil","Paraná","Carambeí","beira da estrada de ferro","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"Arvoreta 4 m, botões florais avermelhados;",NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Magnoliales",NA,"26641","auto","Magnoliopsida",NA,NA,NA,NA,NA
