"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","class","typeStatus","verbatimLongitude","verbatimLatitude","relatedCatalogItem","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","individualCount","fieldNumber"
"158","2021-02-08 12:54:06-03","UFRGS","ICN","192699","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","Valls, JM; Gonçalves, JON; Marin, VA; Boldrini, II","9553","1985","11","27","América do Sul","Brasil","RS",NA,NA,NA,NA,NA,NA,"Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA
"159","2021-02-08 12:54:06-03","UFRGS","ICN","023807","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","Luz; et al.","27","1972","10","03","América do Sul","Brasil","RS","campus IPEAS-UFPEL",NA,"Abundante",NA,NA,"Dorow, TC","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,NA,"51462","auto","1992","03","16",NA,NA
"160","2021-02-08 12:54:06-03","UFRGS","ICN","119181","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","Sacco, JC","232","1954","11","12","América do Sul","Brasil","RS","Instituto Agronômico do Sul",NA,"Beira de estrada.",NA,NA,"Canto-Dorow, TS","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA
"161","2021-02-08 12:54:06-03","UFRGS","ICN","192702","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","Valls, JM; Gonçalves, JON; Marin, VA; Boldrini, II","9584","1985","11","28","América do Sul","Brasil","RS",NA,NA,NA,NA,NA,NA,"Piratini","-53.1041984558105","-31.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,"62286","auto",NA,NA,NA,NA,NA
"162","2021-02-08 12:54:06-03","UFRGS","ICN","143390","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","Guglieri, A; Caporal, FJM; Mochiutti, S","785","2005","12","19","América do Sul","Brasil","RS","Fazenda Santa Fé",NA,"Doação do herbário TANAGRO (2006).; APP (sem uso).",NA,NA,"Guglieri, A; Caporal, FJM","Piratini","-53.1041984558105","-31.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,"62286","auto",NA,NA,NA,NA,NA
"163","2021-02-08 12:54:06-03","UFRGS","ICN","148190","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","Welker, CAD","138","2005","12","14","América do Sul","Brasil","RS","Morro Santana",NA,NA,NA,NA,"Welker, CAD","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"164","2021-02-08 12:54:06-03","UFRGS","ICN","169409","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","Welker, CAD","137","2005","12","14","América do Sul","Brasil","RS","Morro Santana",NA,"beira de banhado",NA,NA,"Welker, CAD","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"165","2021-02-08 12:54:06-03","UFRGS","ICN","192721","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","Valls, JM; Gonzaga, S; Lemos, E; Boechat, SC","9647","1985","12","02","América do Sul","Brasil","RS",NA,NA,NA,NA,NA,NA,"Quaraí","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,NA,NA,NA,NA,"74636","auto",NA,NA,NA,NA,NA
"166","2021-02-08 12:54:06-03","UFRGS","ICN","014641","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","Dutra","641","1963","05","25","América do Sul","Brasil","RS",NA,NA,NA,NA,NA,"Dorow, TC","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,NA,NA,"10287","auto","1992","02","06",NA,NA
"167","2021-02-08 12:54:06-03","UFRGS","ICN","199556","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","Dutra","s.n.","1925","11",NA,"América do Sul","Brasil","RS","Feitoria",NA,NA,NA,NA,"Dorow, TC","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,NA,NA,"10287","auto","1992","02","06",NA,NA
"168","2021-02-08 12:54:06-03","UFRGS","ICN","024773","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","Valls, J; et al.","3015","1973","12","03","América do Sul","Brasil","RS","Estrada S.P.do Sul-Jaguari, 34 Km após S.P.do Sul",NA,"Muito frequente em varzeas junto ao rio Toropi",NA,NA,"Oliveira, R","São Pedro do Sul","-54.1789016723633","-29.6205997467041",NA,NA,NA,NA,NA,NA,NA,NA,"32227","auto","1994","01","26",NA,NA
"169","2021-03-22 16:23:40-03","FEPAGRO","BLA","8185","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum subsp. ionanthum","Chase","A. Krapovickas et alii","19998","1971","10","06",NA,"Argentina","Corrientes","Ensenada Grande",NA,"Habitat: Beira de selva","BLA008185",NA,"B. Rosengurtt","San Cosme",NA,NA,NA,NA,NA,NA,NA,NA,NA,"subsp. ionanthum",NA,NA,"1972","04","12",NA,NA
"170","2020-11-10 11:06:47-03","FEPAGRO","BLA","3455","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","B. Rosengurtt","B 5341","1949","01","19",NA,"Paraguai","Caazapá",NA,NA,"Habitat: Caazapátivaaa","BLA003455",NA,"L. R. Parodi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-02-18 17:09:20-03","FEPAGRO","BLA","3514","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","L. R. Parodi","12629","1936","11","11",NA,"Argentina","Corrientes","Yapejú",NA,"Ex Herbário de L. R. Parodi. Exsicata sem cidade definida.","BLA003514",NA,"T. Canto-Dorow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1993","02","01",NA,NA
"172","2021-02-18 17:09:18-03","FEPAGRO","BLA","1371","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","I. L. Barreto",NA,"1955","12","19",NA,"Brasil","Rio Grande do Sul","Fazenda Experimental de Criação",NA,"Habitat: Em campo alto","BLA001371",NA,"T. Canto-Dorow","Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,NA,NA,"74087","auto","1993","02","01",NA,NA
"173","2021-02-18 17:09:20-03","FEPAGRO","BLA","2401","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","A. Kappel & V. Froner",NA,"1962","11","23",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"BLA002401",NA,"T. Canto-Dorow","Candelária","-52.7888984680176","-29.6692008972168",NA,NA,NA,NA,NA,NA,NA,NA,"28166","auto","1992","03","24",NA,NA
"174","2021-02-18 17:09:18-03","FEPAGRO","BLA","13631","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","V. Schell",NA,"1975","10","20",NA,"Brasil","Rio Grande do Sul","Estrada para Tabaí - Km 49",NA,NA,"BLA013631",NA,"T. Canto-Dorow","Canoas","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,NA,NA,NA,NA,"8037","auto","1993","02","01",NA,NA
"175","2021-02-18 17:09:18-03","FEPAGRO","BLA","2324","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","A. P. Silva",NA,"1962","11","06",NA,"Brasil","Rio Grande do Sul","Aterro do Rio Guaíba",NA,"Habitat: Potreiros experimentais.","BLA002324",NA,"T. Canto-Dorow","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,NA,"28343","auto","1992","03","24",NA,NA
"176","2021-02-18 17:09:18-03","FEPAGRO","BLA","13417","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","J. F. M. Valls",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Centro Agronômico",NA,"Data de Coleta: 12/1966.","BLA013417",NA,"T. Canto-Dorow","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,NA,"28343","auto","1992","03","24",NA,NA
"177","2021-02-18 17:09:18-03","FEPAGRO","BLA","13412","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","J. F. M. Valls",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Centro Agronômico",NA,"Data de Coleta: 12/1966.","BLA013412",NA,"T. Canto-Dorow","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,NA,"28343","auto","1992","03","24",NA,NA
"178","2021-02-18 17:09:18-03","FEPAGRO","BLA","13424","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","J. F. M. Valls",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Centro Agronômico",NA,"Data de Coleta: 12/1966.","BLA013424",NA,"T. Canto-Dorow","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,NA,"28343","auto","1992","03","24",NA,NA
"179","2021-04-08 09:32:12-03","FEPAGRO","BLA","13397","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum subsp. guaraniticum","(Parodi) Roseng., B.R.Arrill. & Izag.","M. Machado",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Centro Agronômico",NA,"Data de Coleta: 1965.Habitat: Cultivado","BLA013397",NA,"I. L. Barreto","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,"subsp. guaraniticum","28343","auto","1980","01","01",NA,NA
"180","2020-11-10 11:06:47-03","FEPAGRO","BLA","7027","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","L. A.","386","1970","09","23",NA,"Brasil","Rio Grande do Sul","Nova Fag.",NA,NA,"BLA007027",NA,NA,"Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA
"181","2021-02-18 17:09:18-03","FEPAGRO","BLA","2319","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","A. Kappel & V. Froner",NA,"1962","10","30",NA,"Brasil","Rio Grande do Sul","Nova Faculdade",NA,NA,"BLA002319",NA,"T. Canto-Dorow","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,NA,"28343","auto","1992","03","24",NA,NA
"182","2021-02-18 17:09:18-03","FEPAGRO","BLA","2318","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","A. Kappel & V. Froner",NA,"1962","10","30",NA,"Brasil","Rio Grande do Sul","Nova Faculdade",NA,NA,"BLA002318",NA,"T. Canto-Dorow","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,NA,"28343","auto","1993","02","01",NA,NA
"183","2021-02-18 17:09:20-03","FEPAGRO","BLA","4745","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","M. Machado",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Nova Faculdade",NA,"Data de Coleta: 01/1965.","BLA004745",NA,"T. Canto-Dorow","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,NA,"28343","auto","1993","02","01",NA,NA
"184","2021-02-18 17:09:20-03","FEPAGRO","BLA","4910","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","M. Machado",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Nova Faculdade",NA,"Data de Coleta: 01/1965.","BLA004910",NA,"T. Canto-Dorow","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,NA,"28343","auto","1992","03","24",NA,NA
"185","2021-02-18 17:09:18-03","FEPAGRO","BLA","2239","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","I. L. Barreto",NA,"1961","10","19",NA,"Brasil","Rio Grande do Sul","Nova Faculdade - Instituto de Plantas Forrageiras",NA,"Habitat: Em banhados, em campo não pastejado.","BLA002239",NA,"T. Canto-Dorow","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,NA,"28343","auto","1992","03","24",NA,NA
"186","2021-02-18 17:09:18-03","FEPAGRO","BLA","2164","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","I. L. Barreto",NA,"1961","10","23",NA,"Brasil","Rio Grande do Sul","Nova Faculdade - Instituto de Plantas Forrageiras",NA,"Habitat: Em parte alta","BLA002164",NA,"T. Canto-Dorow","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,NA,"28343","auto","1992","03","24",NA,NA
"187","2021-02-18 17:09:18-03","FEPAGRO","BLA","2162","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","I. L. Barreto",NA,"1961","10","20",NA,"Brasil","Rio Grande do Sul","Nova Faculdade - Instituto de Plantas Forrageiras",NA,"Habitat: Em banhado, cultivo de arroz.","BLA002162",NA,"T. Canto-Dorow","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,NA,"28343","auto","1993","02","01",NA,NA
"188","2021-02-18 17:09:20-03","FEPAGRO","BLA","5031","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","A. A. Araújo","84",NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,"Data de Coleta: 10/1932.","BLA005031",NA,"T. Canto-Dorow","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,NA,NA,NA,NA,"21601","auto","1992","03","24",NA,NA
"189","2021-02-18 17:09:18-03","FEPAGRO","BLA","222","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","A. A. Araújo",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Posto Zootécnico",NA,"Data de Coleta: 10/1932.","BLA000222",NA,"T. Canto-Dorow","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,NA,NA,NA,NA,"21601","auto","1992","03","24",NA,NA
"190","2021-02-18 17:09:20-03","FEPAGRO","BLA","2600","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","A. Kappel & V. Froner",NA,"1962","11","14",NA,"Brasil","Rio Grande do Sul","BR 2",NA,NA,"BLA002600",NA,"T. Canto-Dorow","Novo Hamburgo","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,NA,NA,NA,NA,"20722","auto","1992","03","24",NA,NA
"191","2021-02-18 17:09:20-03","FEPAGRO","BLA","2735","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","A. Kappel & V. Froner",NA,"1962","12","14",NA,"Brasil","Rio Grande do Sul","BR 2 - Estrada para São Lourenço do Sul",NA,NA,"BLA002735",NA,"T. Canto-Dorow","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,NA,"51462","auto","1992","03","24",NA,NA
"192","2021-02-18 17:09:20-03","FEPAGRO","BLA","2733","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","A. Kappel & V. Froner",NA,"1962","12","14",NA,"Brasil","Rio Grande do Sul","BR 2 - Estrada para São Lourenço do Sul",NA,NA,"BLA002733",NA,"T. Canto-Dorow","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,NA,"51462","auto","1992","03","24",NA,NA
"193","2021-02-18 17:09:18-03","FEPAGRO","BLA","212","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","A. A. Araújo","617",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Escola de Agro-Técnicos",NA,"Exsicata sem Data de Coleta definida.Habitat: Em campo úmido","BLA000212",NA,"T. Canto-Dorow","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,NA,"51462","auto","1992","03","24",NA,NA
"194","2021-02-18 17:09:18-03","FEPAGRO","BLA","2365","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","A. Kappel & V. Froner",NA,"1962","10","26",NA,"Brasil","Rio Grande do Sul","Estrada para Pedro Osório",NA,"Habitat: Solo seco, beira de estrada","BLA002365",NA,"T. Canto-Dorow","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,NA,"51462","auto","1992","03","24",NA,NA
"195","2021-02-18 17:09:20-03","FEPAGRO","BLA","2738","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","A. Kappel & V. Froner",NA,"1962","12","14",NA,"Brasil","Rio Grande do Sul","Estrada para São Lourenço do Sul",NA,NA,"BLA002738",NA,"T. Canto-Dorow","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,NA,"51462","auto","1992","03","24",NA,NA
"196","2021-02-18 17:09:18-03","FEPAGRO","BLA","2363","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","A. Kappel & V. Froner",NA,"1962","10","18",NA,"Brasil","Rio Grande do Sul","Instituto Agronômico do Sul",NA,"Habitat: Em sombra","BLA002363",NA,"T. Canto-Dorow","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,NA,"51462","auto","1992","03","24",NA,NA
"197","2021-02-18 17:09:20-03","FEPAGRO","BLA","4843","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","M. Machado",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Instituto Agronômico do Sul",NA,"Data de Coleta: 01/1965.Habitat: Potreiros experimentais.","BLA004843",NA,"T. Canto-Dorow","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,NA,"51462","auto","1993","02","01",NA,NA
"198","2021-02-18 17:09:20-03","FEPAGRO","BLA","2729","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","A. Kappel & V. Froner",NA,"1962","12","12",NA,"Brasil","Rio Grande do Sul","Instituto Agronômico do Sul - Fazenda Palma a Central",NA,"Habitat: Beira de estrada, em mata de eucalipto","BLA002729",NA,"T. Canto-Dorow","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,NA,"51462","auto","1992","03","24",NA,NA
"199","2021-02-18 17:09:20-03","FEPAGRO","BLA","2731","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","A. Kappel & V. Froner",NA,"1962","11","12",NA,"Brasil","Rio Grande do Sul","Instituto Agronômico do Sul - Fazenda Palma a Central",NA,"Habitat: Beira de estrada, em mata de eucalipto","BLA002731",NA,"T. Canto-Dorow","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,NA,"51462","auto","1992","03","24",NA,NA
"200","2021-02-18 17:09:20-03","FEPAGRO","BLA","5496","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","A. A. Araújo","549",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Bairro Teresópolis",NA,"Data de Coleta: 1947.","BLA005496",NA,"T. Canto-Dorow","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto","1992","03","25",NA,NA
"201","2021-02-18 17:09:20-03","FEPAGRO","BLA","2396","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","A. Kappel & V. Froner",NA,"1962","11","24",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"BLA002396",NA,"T. Canto-Dorow","Santa Cruz do Sul","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,NA,NA,NA,NA,"38612","auto","1993","02","01",NA,NA
"202","2021-03-22 16:23:40-03","FEPAGRO","BLA","16798","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum subsp. guaraniticum","(Parodi) Roseng., B.R.Arrill. & Izag.","P. N. Capparelli",NA,"1950","10","27",NA,"Brasil","Rio Grande do Sul",NA,NA,"Habitat: Na orla do mato","BLA016798",NA,"L. R. Parodi","Santa Cruz do Sul","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,NA,NA,NA,"subsp. guaraniticum","38612","auto",NA,NA,NA,NA,NA
"203","2021-02-18 17:09:18-03","FEPAGRO","BLA","1361","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","I. L. Barreto",NA,"1955","12","17",NA,"Brasil","Rio Grande do Sul","Bom Despacho",NA,"Habitat: Campo abandonado, solo arenoso","BLA001361",NA,"T. Canto-Dorow","Santana do Livramento","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,NA,NA,NA,NA,"79795","auto","1993","02","01",NA,NA
"204","2021-03-22 16:23:40-03","FEPAGRO","BLA","17355","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","A. O. Castro",NA,"1974","12","09",NA,"Brasil","Rio Grande do Sul","Estação Experimental",NA,"(i) = Campanha. Ex BLA 11796 B. Exsicata junto com o BLA 11796 (Paspalum notatum var. notatum).","BLA017355",NA,"T. Canto-Dorow","Santana do Livramento","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,NA,NA,NA,NA,"79795","auto","1992","04","10",NA,NA
"205","2021-02-18 17:09:20-03","FEPAGRO","BLA","2588","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","V. Froner",NA,"1962","02","22",NA,"Brasil","Rio Grande do Sul","Estrada para Dom Pedrito - Km 25",NA,"Habitat: Solo argilo-arenoso; Campo baixo em margem de arroio","BLA002588",NA,"T. Canto-Dorow","Santana do Livramento","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,NA,NA,NA,NA,"79795","auto","1993","02","01",NA,NA
"206","2021-02-18 17:09:20-03","FEPAGRO","BLA","2837","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","I. L. Barreto & A. Kappel",NA,"1962","12","21",NA,"Brasil","Rio Grande do Sul","Estância Ipiranga",NA,"Habitat: Em banhado","BLA002837",NA,"T. Canto-Dorow","Santa Vitória do Palmar","-53.3680992126465","-33.5189018249512",NA,NA,NA,NA,NA,NA,NA,NA,"130170","auto","1993","02","01",NA,NA
"207","2021-02-18 17:09:20-03","FEPAGRO","BLA","4882","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","M. Machado",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,"Data de Coleta: 01/1965.","BLA004882",NA,"T. Canto-Dorow","São Gabriel","-54.3199996948242","-30.3363990783691",NA,NA,NA,NA,NA,NA,NA,NA,"56206","auto","1993","02","01",NA,NA
"208","2021-02-18 17:09:18-03","FEPAGRO","BLA","1261","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","I. L. Barreto",NA,"1955","12","07",NA,"Brasil","Rio Grande do Sul","Estação Experimental de Forrageiras",NA,"Habitat: Em sombra","BLA001261",NA,"T. Canto-Dorow","São Gabriel","-54.3199996948242","-30.3363990783691",NA,NA,NA,NA,NA,NA,NA,NA,"56206","auto","1993","02","01",NA,NA
"209","2021-02-18 17:09:18-03","FEPAGRO","BLA","1254","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","I. L. Barreto",NA,"1955","11","28",NA,"Brasil","Rio Grande do Sul","Próximo à cidade",NA,NA,"BLA001254",NA,"T. Canto-Dorow","São Jerônimo","-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,NA,NA,NA,NA,"78415","auto","1992","03","25",NA,NA
"210","2021-02-18 17:09:18-03","FEPAGRO","BLA","1391","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum","Chase","I. L. Barreto",NA,"1956","01","03",NA,"Brasil","Rio Grande do Sul",NA,NA,"Com Duplicata.Habitat: Solo argiloso","BLA001391",NA,"T. Canto-Dorow","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,NA,NA,"20837","auto","1993","02","01",NA,NA
"211","2021-03-22 16:23:40-03","FEPAGRO","BLA","9358","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","ionanthum","Paspalum ionanthum subsp. ionanthum","Chase","A. Normann-Kämpf & V. Gianluppi",NA,"1974","12","22",NA,"Brasil","Rio Grande do Sul","Estação Experimetal",NA,NA,"BLA009358",NA,NA,"Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,NA,NA,NA,"subsp. ionanthum","59498","auto",NA,NA,NA,NA,NA
