"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"105","2020-05-08 11:11:46-03","UEFS","HUEFS","204328","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"Pennington, R.T.","2032","2013","05","20",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, estrada Gávea antes do nativo da Estrada Murici.","-39.950278","-19.209167",NA,"Mata de mussununga","HUEFS0204328",NA,NA,"39W57'1''","19S12'33''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"106","2020-05-08 11:11:46-03","UEFS","HUEFS","241986","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Andira","ormosioides","Andira ormosioides","Benth.","L.F.S.Magnago & V.Demuner","Magnago, L.F.S.","441","2006","01","05",NA,"Brasil","Espírito Santo","Santa Leopoldina","Fazenda Caioaba, prop.: Virloni, mata, trilha do córrego Caioaba.","-40.470556","-20.059167",NA,NA,"HUEFS0241986",NA,NA,"40W28'14''","20S3'33''",NA,NA,"2006",NA,NA,"Rosanae","02",NA,NA,NA,NA
"107","2020-05-08 11:11:46-03","UEFS","HUEFS","84583","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"Lombardi, J.A.","5437","2003","08","23",NA,"Brasil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras","-40.051389","-16.407222",NA,"Vegetação ao lado de córrego, circundada por pasto.","HUEFS0084583","HUEFS0084583",NA,"40W3'5''","16S24'26''","766","766",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"108","2020-05-08 11:11:46-03","UEFS","HUEFS","109180","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"Marquete, R.","1291","1993","10","20",NA,"Brasil","Rio de Janeiro","Parati","Apa-cairucu, Morro do Carrapato.","-44.7131004333496","-23.2178001403809",NA,NA,"HUEFS0109180","HUEFS0109180",NA,NA,NA,"140","180",NA,"34470","auto","Rosanae",NA,NA,NA,NA,NA
"109","2020-05-08 11:11:46-03","UEFS","HUEFS","130971","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"Cardoso, D.","2221","2007","11","01",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Arboreto do Jardim Botânico do Rio de Janeiro.","-43.2075004577637","-22.9027996063232",NA,NA,"HUEFS0130971",NA,NA,NA,NA,NA,NA,NA,"57442","auto","Rosanae",NA,NA,NA,NA,NA
"110","2020-05-08 11:11:46-03","UEFS","HUEFS","109158","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"Franco, N.","RB250077","1986","11","19",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Cultivado no Jardim Botânico do Rio de Janeiro, Cant. 39 B, próximo ao Museu Kuhlmann.","-43.2075004577637","-22.9027996063232",NA,NA,"HUEFS0109158",NA,NA,NA,NA,NA,NA,NA,"57442","auto","Rosanae",NA,NA,NA,NA,NA
"111","2020-05-08 11:11:46-03","UEFS","HUEFS","56439","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"Cruz, N.D.","13","1960","06","26",NA,"Brasil","São Paulo","Ubatuba","proximo a base Norte do Iinstituto Oceanografico","-45.0699996948242","-23.4300003051758",NA,NA,"HUEFS0056439","HUEFS0056439",NA,NA,NA,NA,NA,"2007","34265","auto","Rosanae","07",NA,NA,NA,NA
"112","2020-05-08 11:11:46-03","UEFS","HUEFS","58640","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Andira","ormosioides","Andira ormosioides","Benth.","L.P.de Queiroz & D.Cardoso","Forzza, R.C.","1859","2001","11","02",NA,"Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama.","-42.9674987792969","-21.4596996307373",NA,"Borda de Mata.","HUEFS0058640",NA,NA,NA,NA,NA,NA,"2007","11991","auto","Rosanae","07",NA,NA,NA,NA
"113","2018-04-04 16:15:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Andira","ormosioides","Andira ormosioides",NA,"RRC ID Flag","N. D. da Cruz","13",NA,NA,NA,"South America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"13",NA,NA
"114","2019-09-04 18:29:24-03","F","FMNH-SEEDPLANTS","V0058851F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Andira","ormosioides","Andira ormosioides",NA,NA,"H. W. Schott",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0058851F","V0058851F_01","Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"115","2020-07-23 12:07:06-03","CEPLAC","CEPEC","55658","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides",NA,"R. T. Pennington","R. T. Pennington","309","1991","06","21",NA,"Brasil","Bahia","ALCOBAÇA","1Km ao N centro cidade, 350 do mar.","-39.216667","-17.5",NA,NA,NA,NA,NA,"39W13'","17S30'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1991"
"116","2020-07-23 12:07:06-03","CEPLAC","CEPEC","75369","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides",NA,"H. C. Lima","A. M. de Carvalho","3348","2007","02","04",NA,"Brasil","Bahia","ILHÉUS","Bairro Savóia.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,"30/06/2009"
"117","2020-07-23 12:07:06-03","CEPLAC","CEPEC","78526","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides",NA,"H. C. de Lima","R. Marquete","1189","1993","08","18",NA,"Brasil","Rio de Janeiro","rio de janeiro","Serra da carioca, Morro Queirmado, ao N.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,"28/02/1998"
"118","2019-05-06 11:55:47-03","UFU","HUFU","56044","S","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"PPFES","255","2007","09",NA,NA,"Brasil","Minas Gerais","Uberaba","Fazenda Sucupira-Caçú","-48.036667","-19.676389",NA,"Árvore ca. de 13 m de altura e 53 cm de circunferência.; Floresta Estacional semidecidual.","HUFU00007344","HUFU00007344",NA,"-48.036667","-19.676389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-04 15:43:06-03","IF","SPSF","51452","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.","R. Camargo","A. Maruyama & L. Cicco","607","2016","11","07","América do Sul","Brasil","SP","Cunha",NA,"-45.035833","-23.008056",NA,"COLETA: Árvore ca. 4,0 m alt. Flores oxidadas (enegrecidas).; GEOGRAFIA: Floresta Ombrófila Densa, borda;",NA,NA,NA,NA,NA,"902","902","2016",NA,NA,"Magnoliopsida","11","10",NA,NA,NA
"120","2019-11-21 10:04:51-03","IBt","SP","51961","S","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.","Lima, HC","Heringer, EP","1482","1944","07","27",NA,"Brasil","Minas Gerais","Coronel Pacheco","Estação Experimental","-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","10350","auto",NA,"03",NA,NA,NA,NA
"121","2019-11-21 10:04:51-03","IBt","SP","41133","S","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.","Lima, HC","Heringer, EP","218","1938","11","11",NA,"Brasil","Minas Gerais","Lavras","Escola Superior de Agricultura","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","20044","auto",NA,NA,NA,NA,NA,NA
"122","2019-11-21 10:04:51-03","IBt","SP","127291","S","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.","Lima, HC","Martins, HF","335","1963","09","03",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Estr. Vista Chinesa, Km 5","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","57442","auto",NA,"03",NA,NA,NA,NA
"123","2019-11-21 10:04:51-03","IBt","SP","13396","S","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.","Lima, HC","Duarte, C","s.n.","1910","10","07",NA,"Brasil","São Paulo","Atibaia",NA,"-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","21675","auto",NA,NA,NA,NA,NA,NA
"124","2019-11-21 10:04:51-03","IBt","SP","32045","S","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.","Lima, HC","Smith, C","14","1934","09","18",NA,"Brasil","São Paulo","Jundiaí","Campo Limpo","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","17840","auto",NA,NA,NA,NA,NA,NA
"125","2019-11-21 10:04:51-03","IBt","SP","130312","S","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.","Lima, HC","Moura, C","s.n.","1965","07","17",NA,"Brasil","São Paulo","Registro","Km 175 da estrada BR 2, num campo adjacente","-47.8400001525879","-24.4799995422363",NA,NA,"SP026042","SP026042",NA,NA,NA,NA,NA,"2011","25922","auto",NA,"03",NA,NA,NA,NA
"126","2019-11-21 10:04:51-03","IBt","SP","28651","S","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.","Lima, HC","s.col.","s.n.","1931","12","21",NA,"Brasil","São Paulo","São Paulo","enviado pelo laboratório de ensaios de materiais da escola Politecnica de S.Paulo sob nº 24","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","53584","auto",NA,NA,NA,NA,NA,NA
"127","2019-11-21 10:04:51-03","IBt","SP","46114","S","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.","Lima, HC","Krieger, L","12","1941","11","19",NA,"Brasil","São Paulo","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","53584","auto",NA,NA,NA,NA,NA,NA
"128","2019-11-21 10:04:51-03","IBt","SP","129976","S","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.","Lima, HC","Mattos, J; Mattos, N","15667","1972","12","27",NA,"Brasil","São Paulo","São Sebastião","Mata","-45.4099998474121","-23.7600002288818",NA,NA,"SP026041","SP026041",NA,NA,NA,NA,NA,"2003","41977","auto",NA,NA,NA,NA,NA,NA
"129","2019-11-21 10:04:51-03","IBt","SP","866","S","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.","Lima, HC","Julio, A","s.n.","1917","10",NA,NA,"Brasil","São Paulo","Suzano","Boa Vista","-46.310001373291","-23.5400009155273",NA,"nº 59 do Serv. Fl. da Comp. Paul. de estrada de Ferro",NA,NA,NA,NA,NA,NA,NA,"2003","22625","auto",NA,NA,NA,NA,NA,NA
"130","2019-11-21 10:04:51-03","IBt","SP","309512","S","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"Assis, MA; et al.","439","1994","08","30",NA,"Brasil","São Paulo","Ubatuba","km 8 da rodovia Rio-Santos, estrada atrás do alojamento, mata atlântica","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"131","2019-11-21 10:04:51-03","IBt","SP","56662","S","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.","Lima, HC","Cruz, ND","13","1960","07","26",NA,"Brasil","São Paulo","Ubatuba","Próximo a base norte do Instituto Oceanográfico","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","34265","auto",NA,NA,NA,NA,NA,NA
