"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","imagecode","identifiedBy","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","individualCount","typeStatus","eventTime","fieldNumber","infraspecificEpithet","relatedCatalogItem","sex"
"615","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","19861","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Cesar, D.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,NA,NA,"Tracheophyta","Boraginales","Cham.","São Paulo",NA,NA,"Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,"Mogi Guaçu",NA,NA,NA,NA,NA,"39309","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"616","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","26312","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","M. Aparecida da Silva",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arvoreta semiciófila saxícola 4,5 m;",NA,"Tracheophyta","Boraginales","Cham.","Goiás",NA,NA,"Fazenda Forquilha","-46.4803009033203","-13.9357995986938",NA,NA,"Guarani de Goiás",NA,NA,NA,NA,NA,"35901","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"617","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","09793","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","L.C. Bernacci",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 15 m, flores com corola branca, estames brancos, cheiro adociado.;",NA,"Tracheophyta","Boraginales","Cham.","São Paulo",NA,NA,"Fazenda Grota Funda","-46.5499992370605","-23.1100006103516",NA,NA,"Atibaia",NA,NA,NA,NA,NA,"21675","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"618","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","19857","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Ludewigs, I.Y.A.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Mata do portugues;",NA,"Tracheophyta","Boraginales","Cham.","São Paulo",NA,NA,"Martinho Prado Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,"Mogi Guaçu",NA,NA,NA,NA,NA,"39309","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"619","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","19859","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Pereira, D.F. & Godoi, J.V.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arvoreta ca. 2,0m de altura; frutos brancos.;",NA,"Tracheophyta","Boraginales","Cham.","São Paulo",NA,NA,"Martinho Prado Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,"Mogi Guaçu",NA,NA,NA,NA,NA,"39309","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"620","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","21740","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Cavalcanti, D.C.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arvore 8 m, frutos amarronzados;",NA,"Tracheophyta","Boraginales","Cham.","São Paulo",NA,NA,"reserva florestal da escola de especialistas de aeronáutica","-45.189998626709","-22.8099994659424",NA,NA,"Guaratinguetá",NA,NA,NA,NA,NA,"27040","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"621","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","21739","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Cavalcanti, D.C.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arvore 12 m, flores brancas;",NA,"Tracheophyta","Boraginales","Cham.","São Paulo",NA,NA,"reserva florestal da escola de especialistas de aeronáutica","-45.189998626709","-22.8099994659424",NA,NA,"Guaratinguetá",NA,NA,NA,NA,NA,"27040","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"622","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","19864","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Beltrati, C.M.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore, flores brancas;",NA,"Tracheophyta","Boraginales","Cham.","São Paulo",NA,NA,"Sitio Porteira Branca","-47.560001373291","-22.4099998474121",NA,NA,"Rio Claro",NA,NA,NA,NA,NA,"21773","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"623","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","19862","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Pagano, S.N.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Flores grandes, brancas e botões;",NA,"Tracheophyta","Boraginales","Cham.","São Paulo",NA,NA,"sitio São Bento","-47.560001373291","-22.4099998474121",NA,NA,"Rio Claro",NA,NA,NA,NA,NA,"21773","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"624","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","21425","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Melo & F. França",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arbusto da beira do rio com 3,0 m, flores brancas.;",NA,"Tracheophyta","Boraginales","Cham.","Bahia",NA,NA,"Três Braços","-40.823299407959","-9.45528030395508",NA,NA,"Sobradinho",NA,NA,NA,NA,NA,"53874","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"625","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","21424","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Melo & F. França",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 1,0 m, da mata.;",NA,"Tracheophyta","Boraginales","Cham.","Bahia",NA,NA,"Três Braços Piabanha","-39.814998626709","-13.3585996627808",NA,NA,"Cravolândia",NA,NA,NA,NA,NA,"21331","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"626","2020-09-09 13:31:05-03","UNESP-IBILCE","SJRP","17658","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Rodrigues, R.R. & Capellari Jr, L.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arvoreta mais ou menos 6m de altura, flores brancas;",NA,"Tracheophyta","Boraginales","Cham.","São Paulo",NA,NA,"UNICAMP","-47.060001373291","-22.8999996185303",NA,NA,"Campinas",NA,NA,NA,NA,NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"627","2018-09-12 14:48:05-03","UNIOESTE","UNOP","5279","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Caxambu, M.G.","1898","2007","11","04",NA,"Brasil",NA,NA,"Árvore ca. 5 m. Flores alvas. Frutos imaturos verdes. Em beira de estrada. Relevo: suave-ondulado.",NA,NA,NA,"Cham.","Paraná",NA,"Caxambu, M.G.","Cerrados da Cinzas.","-49.853056","-24.114806","889","889","Arapoti","-49.853056","-24.114806","2008","01","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2015-05-20 10:33:53-03","UFERSA","MOSS","4644","S","Plantae","Boraginaceae","Cordia","intermedia","Cordia intermedia","Xenofonte, G.H.S.","1","1980","04","14","América do Sul","Brasil",NA,NA,"flor branca; n.v. mamacaba.",NA,NA,NA,"Fresen.","Pernambuco",NA,"Oliveira, O.F. de","Sítio Baixa Grande, Chapada do Araripe.","-39.5511","-7.63083",NA,NA,"Moreilândia",NA,NA,"1993","06","29","27389","auto",NA,NA,NA,NA,NA,NA,NA,NA
"629","2015-05-20 10:33:53-03","UFERSA","MOSS","5332","S","Plantae","Boraginaceae","Cordia","intermedia","Cordia intermedia","Lins, M.E. de O.","s.n.","1994","12","10","América do Sul","Brasil",NA,NA,"arbusto",NA,NA,NA,"Fresen.","Rio Grande do Norte",NA,"Oliveira, O.F. de","Bosque dos Namorados.","-35.209444","-5.795","30","30","Natal","35W12'34","5S47'42","1998","05","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2015-05-20 10:33:54-03","UFERSA","MOSS","5331","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Lins, M.E. de O.","s.n.","1994","12","10","América do Sul","Brasil",NA,NA,"arbusto.",NA,NA,NA,"Cham.","Rio Grande do Norte",NA,"Melo, J.I.M.","Bosque dos Namorados","-35.209444","-5.795","30","30","Natal","35W12'34","5S47'42","2006","07","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2015-05-20 10:33:54-03","UFERSA","MOSS","2354","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Projeto Parque das Dunas","106","1980","12","16","América do Sul","Brasil",NA,NA,"árvore; coletado nas dunas; n.v. grão-de-galo.",NA,NA,NA,"Cham.","Rio Grande do Norte",NA,NA,"Dunas Costeiras - Setor B","-35.216667","-5.8",NA,NA,"Natal","35W13'00","5S48'00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2015-05-20 10:33:54-03","UFERSA","MOSS","8632","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Lyra-Lemos, R.P. de","7312","2003","01","18","América do Sul","Brasil",NA,NA,"arvoreta esgalhada com cerca de 2 m. de altura, ramos delicados; coletada na mata atlântica; flor branca.",NA,NA,NA,"Cham.","Alagoas",NA,"Lyra-Lemos, R.P. de","Fazendo do Engenho Brejo.","-36.3075","-9.912778",NA,NA,"Junqueiro","36W18'27","9S54'46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2020-08-31 08:53:23-03","INPA","INPA","122680","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Plowman, T","9159","1980","02","26","Southern America","Brasil",NA,NA,NA,"INPA0122680","Dicotyledon Asterids","Boraginales","Cham.","Goiás","INPA0122680 INPA0122680_e INPA0122680_nd","Kallunki, JA","10 Km north of Guaraí along Belém-Brasília highway (BR 153). Cerrado with widely spaced trees and shrubs on sandy soil.","-48.516667","-8.733333","400","400","Guaraí","-48.516667","-8.733333","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2020-08-31 08:53:23-03","INPA","INPA","256451","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Eiten, G","10525","1970","02","10","Southern America","Brasil",NA,NA,NA,"INPA0256451","Dicotyledon Asterids","Boraginales","Cham.","Maranhão","INPA0256451 INPA0256451_e","Eiten, G","Ilha de Balsas. Region between the Blasas e Parnaíba Rivers. 35-40km soth of Loreto.","-45.666667","-7.383333",NA,NA,"Loreto","-45.666667","-7.383333","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2020-08-31 08:53:23-03","INPA","INPA","97073","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Hatschbach, GG","42562","1979","11","21","Southern America","Brasil",NA,NA,NA,"INPA0097073","Dicotyledon Asterids","Boraginales","Cham.","Paraná","INPA0097073 INPA0097073_e","Stapf, MNS","Jaguatirica; mata.","-49.261100769043","-24.823600769043",NA,NA,"Cerro Azul",NA,NA,"2016","07",NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA
"636","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","42674",NA,"Plantae","Boraginaceae","Cordia","superba","Cordia superba","S.F. Conceição; D.S. Jesus, A.P. Matos Filho & M.A.V. Ramos","760","2010","12","15",NA,"Brasil",NA,NA,"Árvore dentro da mata ca 2m, flores brancas, cálice verde","MBML042674",NA,NA,"Cham.","Bahia","MBML042674",NA,"Fazenda com mata mais preservada, no alto do morro, acima de 700m.","-40.2230987548828","-13.4750003814697",NA,NA,"Lajedo do Tabocal",NA,NA,NA,NA,NA,"30968","auto",NA,NA,NA,NA,NA,NA,NA,NA
"637","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","36595",NA,"Plantae","Boraginaceae","Cordia","superba","Cordia superba","L. Kollmann; A.P.Fontana & C.Esgario","11289","2008","10","24",NA,"Brasil",NA,NA,"Liana de flores laranja","MBML036595",NA,NA,"Cham.","Espírito Santo","MBML036595","L. Kollmann/2008","Povoação","-39.7925","-19.579167",NA,NA,"Linhares","39W47'33","19S34'45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2020-12-28 10:31:23-03","ICAUFMG","MCCA","4308","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","ARRUDA, D.M.; SILVA, R.C., CORRÊA, G.R.; XAVIER, M.V.B.; DE SOUZA, A.P.; FONSECA, R.S.",NA,"2019","05","27",NA,"Brasil",NA,NA,NA,"MCCA04716",NA,NA,"Cham.","Minas Gerais","MCCA04716 MCCA04716_01","XAVIER, M.V.B.",NA,"-43.8616981506348","-16.7350006103516",NA,NA,"Montes Claros","-435561111.0","-161630556.0","2020","03","27","72568","auto",NA,NA,NA,NA,NA,NA,NA,NA
"639","2021-03-04 11:04:36-03","UFRB","HURB","12932","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Saar, E.; Passos Junior, L.A.; Guedes, M.L. & Stannard, B.","5255","1997","02","08",NA,"Brasil",NA,NA,"Ocasional. ALCB 35416.","HURB000012932",NA,NA,"Cham.","Bahia","HURB000012932","I.S.Freitas","Serra Geral: São Francisco; Caminho para Lagoa Real","-42.2075","-13.993056","560","560","Caetité","42º12'27W","13º59'35S","2000","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2021-03-04 11:04:36-03","UFRB","HURB","20553","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Moreira, D.M.; Brandão, C.S.S. & Vitorio, C.D.P.","120","2017","04","23",NA,"Brasil",NA,NA,NA,"HURB000020553",NA,NA,"Cham.","Bahia","HURB000020553","D.Moreira","Serra da Copioba;","-39.101639","-12.658889",NA,NA,"São Felipe","39º06'5,9W","12º39'32S","2017","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2021-03-04 11:04:36-03","UFRB","HURB","15991","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Costa, G.; Correia, F.; Nonato, A. & Ribeiro, T.","3168","2017","10","10",NA,"Brasil",NA,NA,NA,"HURB000015991",NA,NA,"Cham.","Bahia","HURB000015991","J.I.M.de Melo","Povoado de Rio Seco;","-39.551944","-12.648611",NA,NA,"Santa Terezinha","39º33'07W","12º38'55S","2018","07","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2021-03-04 11:04:36-03","UFRB","HURB","19833","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","França, A.M.M.; Sena, C.F.; Klessa, C.M.B. & Gomes, V.S.","12",NA,NA,NA,NA,"Brasil",NA,NA,"HVC 1518.","HURB000019833",NA,NA,"Cham.","Bahia","HURB000019833",NA,"Lajedo da Porangaba;","-40.25225","-14.32225","889","889","Boa Nova","40º15'08,1W","14º19'20,1S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2021-03-04 11:04:36-03","UFRB","HURB","20886","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Silva, T.T.; Araujo, G.P.; Oliveira, A.N.O.; Oliveira, A.C.","76","2017","04","19",NA,"Brasil",NA,NA,NA,"HURB000020886",NA,NA,"Cham.","Bahia","HURB000020886","G.Costa","Fazenda Sete Voltas;","-39.337222","-13.150278",NA,NA,"Laje","39º20'14W","13º9'01S","2017","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2021-03-04 11:06:37-03","UFRB","HURB","23","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Melo, P.A. de","193","2007","03","29",NA,"Brasil",NA,NA,NA,"HURB000000023","Anthophyta",NA,"Cham.","Bahia","HURB000000023","S.F.Conceição","Jequitibá;","-40.483333","-12.033333","604","604","Mundo Novo","40°29' W","12°02' S","2008","08","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2021-03-04 11:04:36-03","UFRB","HURB","2805","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Oliveira, R.C.; et al.","887","1997","07","07",NA,"Brasil",NA,NA,"área de influência da U.H.R. S. da Mesa.","HURB000002805",NA,NA,"Cham.","Goiás","HURB000002805","S.F.Conceição","estrada antiga Minaçu/S. da Mesa;","-48.391389","-13.785833","440","440","Minaçu","48°23'29 W","13°47'9 S","2011","06","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2021-03-04 11:04:36-03","UFRB","HURB","4941","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Aona, L.Y.S.; Costa, G; Fonseca, W.; Jardim, J.G.; et al","2007","2013","01","08",NA,"Brasil",NA,NA,NA,"HURB000004941",NA,NA,"Cham.","Bahia",NA,NA,"P.N. de Boa Nova; Rancho Sacramento, Setor Sudoeste, Gurutunga","-40.25","-14.351944","925","925","Boa Nova","40°15'00 W","14°21'07 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2021-03-04 11:04:36-03","UFRB","HURB","5417","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Conceição, S.F.; Cerqueira, T.S.; Santos, I.F.","886","2013","05","09",NA,"Brasil",NA,NA,NA,"HURB000005417",NA,NA,"Cham.","Bahia","HURB000005417",NA,"Fazenda Raio de Sol;","-39.539833","-13.299333","360","360","Mutuípe","39°32'23,4 W","13°17'57,6 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2021-03-04 11:04:36-03","UFRB","HURB","22378","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Santos, C.; Cerqueira, L.O.; Costa, G. & Martins, M.L.L.","29","2018","11","27",NA,"Brasil",NA,NA,NA,"HURB000022378",NA,NA,"Cham.","Bahia",NA,"M.R.Sampaio","Serra do Aporá; Aporá, zona rural de cabaceiras do Paraguaçú","-39.1907997131348","-12.5355997085571",NA,NA,"Cabaceiras do Paraguaçú",NA,NA,"2019","12",NA,"14648","auto",NA,NA,NA,NA,NA,NA,NA,NA
"649","2021-03-04 11:06:37-03","UFRB","HURB","774","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Fadigas, F.S.",NA,"2008","11","10",NA,"Brasil",NA,NA,"similar a Cordia boissieri. <ll>dwc_commonname:</ll> baba-de-boi, grão de galo","HURB000000774","Anthophyta",NA,"Cham.","Bahia","HURB000000774","S.F.Conceição","APA Pedra do Cavalo; acesso principal da UHEPC, lado esquerdo","-38.9557991027832","-12.6183004379272",NA,NA,"Cachoeira",NA,NA,"2008","12","11","26884","auto",NA,NA,NA,NA,NA,NA,NA,NA
"650","2021-03-04 11:04:36-03","UFRB","HURB","3467","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Costa, G.; Conceição, S.F.; Fonseca, W.O. & Alcântara, J.A.C.","648","2012","02","15",NA,"Brasil",NA,NA,NA,"HURB000003467",NA,NA,"Cham.","Bahia","HURB000003467",NA,NA,"-39.1699981689453","-12.7793998718262",NA,NA,"Conceição do Almeida",NA,NA,NA,NA,NA,"26063","auto",NA,NA,NA,NA,NA,NA,NA,NA
"651","2021-03-04 11:04:36-03","UFRB","HURB","6842","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Sacramento, B.L.; Mamédio, I.M.P.; Linhares, L.M.; Alcântara, J.A.C.","14","2011","04","11",NA,"Brasil",NA,NA,NA,"HURB000006842",NA,NA,"Cham.","Bahia",NA,"S.F. Conceição","Mata do Cazuzinha;","-39.1018981933594","-12.6700000762939",NA,NA,"Cruz das Almas",NA,NA,"2013","12","09","14660","auto",NA,NA,NA,NA,NA,NA,NA,NA
"652","2021-03-04 11:04:36-03","UFRB","HURB","23332","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Aona, L.Y.S.; Costa, G.; E.H. Souza; Vitório, C.D.P.; Fonseca, W.O.","5152b","2019","02","23",NA,"Brasil",NA,NA,"PM 56; PM 71: PM 67; PM 49 e PM 50","HURB000023332",NA,NA,"Cham.","Bahia",NA,NA,NA,"-39.0494003295898","-14.7889003753662",NA,NA,"Ilhéus",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA
"653","2021-03-04 11:04:36-03","UFRB","HURB","15921","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Costa, G.; Silva, T.T.; Pereira, R.","2817","2017","09","27",NA,"Brasil",NA,NA,NA,"HURB000015921",NA,NA,"Cham.","Bahia","HURB000015921","J.I.M.de Melo","Fazenda Sete Voltas;","-39.4249992370605","-13.1822004318237",NA,NA,"Laje",NA,NA,"2018","07","13","32928","auto",NA,NA,NA,NA,NA,NA,NA,NA
"654","2021-03-04 11:04:36-03","UFRB","HURB","2322","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Conceição, S.F.; Jesus, D.S.; Matos Filho, A.P.; Ramos, M.A.V.","760","2010","12","15",NA,"Brasil",NA,NA,NA,"HURB000002322",NA,NA,"Cham.","Bahia","HURB000002322",NA,"Fazenda com mata mais preservada; no alto do morro, acima de 700 metros","-40.2230987548828","-13.4750003814697",NA,NA,"Lajedo do Tabocal",NA,NA,NA,NA,NA,"30968","auto",NA,NA,NA,NA,NA,NA,NA,NA
"655","2021-03-04 11:04:36-03","UFRB","HURB","2240","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Conceição, S.F.; Jesus, D.S.; Matos Filho, A.P.; Ramos, M.A.V.","678","2010","12","13",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> baba-de-boi","HURB000002240",NA,NA,"Cham.","Bahia","HURB000002240",NA,"Estrada no sentido centro de Maracás; ao povoado de Moendas","-40.4308013916016","-13.4411001205444",NA,NA,"Maracás",NA,NA,NA,NA,NA,"50558","auto",NA,NA,NA,NA,NA,NA,NA,NA
"656","2021-03-04 11:04:36-03","UFRB","HURB","18842","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Carvalho, A.J.A.; Souza, E.H.","200","2019","01","20",NA,"Brasil",NA,NA,NA,"HURB000018842",NA,NA,"Cham.","Bahia",NA,NA,"Serra do Jatobá;","-39.8588981628418","-12.8699998855591",NA,NA,"Milagres",NA,NA,NA,NA,NA,"24432","auto",NA,NA,NA,NA,NA,NA,NA,NA
"657","2021-03-04 11:06:37-03","UFRB","HURB","1163","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Martins, M.L.L.; Turma de Biologia Floral da UFRB","1592","2009","10","11",NA,"Brasil",NA,NA,NA,"HURB000001163","Anthophyta",NA,"Cham.","Bahia",NA,"S.F.Conceição","trilha do Lagedo;","-41.1561012268066","-11.5500001907349",NA,NA,"Morro do Chapéu",NA,NA,"2009","12","03","98143","auto",NA,NA,NA,NA,NA,NA,NA,NA
"658","2021-03-04 11:04:36-03","UFRB","HURB","2532","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Silva, L.C.; Sousa, F.S.M.","120","2009","08","19",NA,"Brasil",NA,NA,NA,"HURB000002532",NA,NA,"Cham.","Bahia","HURB000002532","S.F.Conceição","Fazenda Capivari;","-38.9900016784668","-12.6263999938965",NA,NA,"Muritiba",NA,NA,NA,NA,NA,"21641","auto",NA,NA,NA,NA,NA,NA,NA,NA
"659","2021-03-04 11:04:36-03","UFRB","HURB","2534","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Silva, L.C.","299","2010","02","04",NA,"Brasil",NA,NA,NA,"HURB000002534",NA,NA,"Cham.","Bahia","HURB000002534",NA,"Fazenda Capivari;","-38.9900016784668","-12.6263999938965",NA,NA,"Muritiba",NA,NA,NA,NA,NA,"21641","auto",NA,NA,NA,NA,NA,NA,NA,NA
"660","2021-03-04 11:04:36-03","UFRB","HURB","2537","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Silva, L.C.; Martins, M.L.L.; Cerqueira, B.M.","37","2009","06","10",NA,"Brasil",NA,NA,NA,"HURB000002537",NA,NA,"Cham.","Bahia","HURB000002537",NA,"Fazenda Capivari;","-38.9900016784668","-12.6263999938965",NA,NA,"Muritiba",NA,NA,NA,NA,NA,"21641","auto",NA,NA,NA,NA,NA,NA,NA,NA
"661","2021-03-04 11:04:36-03","UFRB","HURB","2538","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Silva, L.C.; Sousa, F.S.M.","127","2009","08","19",NA,"Brasil",NA,NA,NA,"HURB000002538",NA,NA,"Cham.","Bahia","HURB000002538",NA,"Fazenda Capivari;","-38.9900016784668","-12.6263999938965",NA,NA,"Muritiba",NA,NA,NA,NA,NA,"21641","auto",NA,NA,NA,NA,NA,NA,NA,NA
"662","2021-03-04 11:06:37-03","UFRB","HURB","8635","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Santos, I.F.; T.S. Cerqueira","19","2013","02","12",NA,"Brasil",NA,NA,NA,"HURB000008635","Anthophyta",NA,"Cham.","Bahia","HURB000008635",NA,"Bom Jesus I; Fazenda Estrela D'Alva","-39.5046997070312","-13.2285995483398",NA,NA,"Mutuípe",NA,NA,NA,NA,NA,"29136","auto",NA,NA,NA,NA,NA,NA,NA,NA
"663","2021-03-04 11:06:37-03","UFRB","HURB","8619","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Santos, I.F.; T.S. Cerqueira","03","2013","02","11",NA,"Brasil",NA,NA,NA,"HURB000008619","Anthophyta",NA,"Cham.","Bahia","HURB000008619",NA,"Bom Jesus I; Fazenda Raio de Sol","-39.5046997070312","-13.2285995483398",NA,NA,"Mutuípe",NA,NA,NA,NA,NA,"29136","auto",NA,NA,NA,NA,NA,NA,NA,NA
"664","2021-03-04 11:04:36-03","UFRB","HURB","2778","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Martins, M.L.L.; Marbach, P.; Andrade, J.","1767","2010","12","19",NA,"Brasil",NA,NA,"no meio da mata.","HURB000002778",NA,NA,"Cham.","Bahia","HURB000002778",NA,"coleta na zona rural; propriedade de seu Everaldo","-39.5046997070312","-13.2285995483398",NA,NA,"Mutuípe",NA,NA,NA,NA,NA,"29136","auto",NA,NA,NA,NA,NA,NA,NA,NA
"665","2021-03-04 11:04:36-03","UFRB","HURB","3758","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Martins, M.L.L.; Caiafa,A.; Santos,J.C.;Martins,V.M.B.;Souza,N.S.","1393","2009","01","16",NA,"Brasil",NA,NA,NA,"HURB000003758",NA,NA,"Cham.","Bahia","HURB000003758","S.F.Conceição","Serra da Jibóia, trilha iniciando a partir; da represa e descendo até a bica, beirando o rio","-39.5233001708984","-12.771900177002",NA,NA,"Santa Teresinha",NA,NA,"2012","05","31","25196","auto",NA,NA,NA,NA,NA,NA,NA,NA
