"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","locality","imagecode","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"149","2020-08-31 09:08:18-03","INPA","INPA","204540","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Soares e Silva, LH","743","1998","01","22","Southern America","Brasil","Paraná",NA,NA,NA,"INPA0204540","Dicotyledon Com-Clade","Myrtales","Mart.","Silva, MC da","Tibagi. Cannyon Guartelá.","INPA0204540 INPA0204540_e",NA,NA,NA,NA,NA,NA,NA,"1999","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-08-31 09:08:18-03","INPA","INPA","273933","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Lima, HC de","7507","2012","07","24","Southern America","Brasil","Pará",NA,NA,NA,"INPA0273933","Dicotyledon Com-Clade","Myrtales","Mart.","Lima, HC de","FLONA Carajás, Serra Norte, Canga N4 WS.",NA,"-50.189167","-6.103056","Parauapebas",NA,NA,"-50.189167","-6.103056","2012","07","24",NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-08-31 09:08:18-03","INPA","INPA","273934","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Lima, HC de","7507","2012","07","24","Southern America","Brasil","Pará",NA,NA,NA,"INPA0273934","Dicotyledon Com-Clade","Myrtales","Mart.","Lima, HC de","FLONA Carajás, Serra Norte, Canga N4 WS",NA,"-50.189167","-6.103056","Parauapebas",NA,NA,"-50.189167","-6.103056","2012","07","24",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-08-31 09:08:18-03","INPA","INPA","78251","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Berg, CC","517","1977","10","14","Southern America","Brasil","Pará",NA,NA,NA,"INPA0078251","Dicotyledon Com-Clade","Myrtales","Mart.",NA,"Serra dos Carajás, Serra dos Carajás, Serra Norte, near AMZA-Exploration Camp.","INPA0078251 INPA0078251_e","-50.25","-6","Marabá",NA,NA,"-50.25","-6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-08-31 09:08:18-03","INPA","INPA","152649","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Hatschbach, GG","49720","1985","09",NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,"INPA0152649","Dicotyledon Com-Clade","Myrtales","Mart.","Martins, HF","Rod. Guinda-Cons.Mata","INPA0152649 INPA0152649_e","-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA
"154","2020-08-31 09:08:18-03","INPA","INPA","87950","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Hatschbach, GG","28591","1971","12",NA,"Southern America","Brasil","Paraná",NA,NA,NA,"INPA0087950","Dicotyledon Com-Clade","Myrtales","Mart.","Hatschbach, GG","Col.Floresta","INPA0087950 INPA0087950_e","-48.834400177002","-25.476900100708","Morretes","30","30",NA,NA,"1972","03",NA,NA,NA,NA,"30514","auto",NA,NA,NA
"155","2020-07-15 14:43:50-03","UNESP-RC","HRCB","50291","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Santos, L.B.","71","2008","09","19",NA,"Brasil","São Paulo",NA,NA,"Próxima ao mirante. Árvore, 6m de altura, flores aromáticas, corola creme com manchas amarelas",NA,NA,NA,"Mart.",NA,NA,NA,NA,"-23.230556","Jundiaí","1020","1020","46º56'08.8W","23º13'50S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2017-11-24 14:12:38-02","UFLA","ESAL","5382","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Castro, RM; Melo, PHA; Pessoa, JFS; Klinke Neto","1978",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"árvore; ; ; verde",NA,NA,NA,"Mart.","Melo, PHA; Castro, RM","Vale, Proximidades da PDE-Trevo",NA,"-43.4160995483398","-20.377799987793","Mariana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA
"157","2017-11-24 14:12:38-02","UFLA","ESAL","9047","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Sartori, RA","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,"árvore; 20 m; ;; floresta",NA,NA,NA,"Mart.","Eduardo Van den Berg","Bairro do Jaboticabal",NA,"-46.5200004577637","-22.5900001525879","Socorro","7","7",NA,NA,NA,NA,NA,NA,NA,NA,"17674","auto",NA,NA,NA
"158","2018-10-09 16:32:22-03","UFLA","ESAL","19676","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Souza, JS","111",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"Mart.",NA,"Mata do Capivari",NA,"-44.999444","-21.245278","Lavras",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2017-11-24 14:12:38-02","UFLA","ESAL","1063","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","?","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,"árvore; grande; ;",NA,NA,NA,"Mart.","F. C. Hoehne","Serra do Japey",NA,"-47.1300010681152","-23.2999992370605","Cabreúva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16877","auto",NA,NA,NA
"160","2020-03-10 11:23:26-03","CPATSA","HTSA","7422","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Fontana, A.P.; Caxias, P.M.G.","4207","2016","11","09",NA,"Brasil","Alagoas",NA,NA,"Arbusto, ca 2m. Flores brancas.; Caatinga",NA,NA,NA,"Mart.","Fontana, A.P.","Boa Vista, Serra da Boa Vista, Cruzeiro. Serra com afloramentos rochosos graníticos com vegetação rupestre e Caatinga Arbustiva Arbórea Densa.",NA,"-38.166667","-9.059167","Mata Grande",NA,NA,"-38.166667","-9.059167","2016","11","09",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-09-12 05:00:02-03","US","US","2931574","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","G. Hatschbach","39951","1977","5","27","South America - Neotropics","Brazil","Paraná",NA,NA,NA,"US01874112",NA,"Polygalales","Mart.",NA,"Rio Itararé","US01874112_01 US01874112_02","-49.4636001586914","-24.1128005981445","Sengés",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"55682","auto",NA,"1",NA
"162","2020-09-12 05:00:02-03","US","US","3075797","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","E. L. Taylor, M. F. F. da Silva, J. Oliviero, C. S. Rosario, J. B. F. Silva & et al.","1249","1983","4","14","South America - Neotropics","Brazil","Maranhão",NA,NA,NA,"US01874110",NA,"Polygalales","Mart.",NA,"Transamazoian Highway, BE 230 and BR 010; Pedra Caida, 35km N of Carolina","US01874110_01 US01874110_02","-47.42","-7.13","Carolina",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"163","2020-09-12 05:00:02-03","US","US","8443","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","L. Riedel","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,"US01874116",NA,"Polygalales","Mart.",NA,NA,"US01874116_01 US01874116_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"164","2020-09-12 05:00:02-03","US","US","2861852","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","H. S. Irwin, H. Maxwell & D. C. Wasshausen","21080","1968","3","13","South America - Neotropics","Brazil","Tocantins",NA,NA,NA,"US01874114",NA,"Polygalales","Mart.",NA,"Land of George Yunes and Cia., Rio das Lontras, Araguaína","US01874114_01 US01874114_02","-48.2071990966797","-7.19111013412476","Araguaína","300",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"117559","auto",NA,"1",NA
"165","2020-09-12 05:00:02-03","US","US","3691572","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","M. L. Guedes, A. Medeiros & Alunos de Microbiologia","21674",NA,NA,NA,NA,"Brazil","Bahia",NA,NA,NA,"US01879673",NA,"Polygalales","Mart.",NA,"Chapada Diamantina, Capão, caminho para Riachinho","US01879673_01 US01879673_02","-41.5147","-12.5717","Palmeiras","889",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"166","2020-09-12 05:00:02-03","US","US","2706780","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","G. Hatschbach","28591","1971","12","28","South America - Neotropics","Brazil","Paraná",NA,NA,NA,"US01874113",NA,"Polygalales","Mart.",NA,"Col. Floresta","US01874113_01 US01874113_02","-48.834400177002","-25.476900100708","Morretes","30","50",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"30514","auto",NA,"1",NA
"167","2020-09-12 05:00:02-03","US","US","1380004","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","A. F. Regnell","III 1539","1859","11","7","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01874119",NA,"Polygalales","Mart.",NA,NA,"US01874119_01 US01874119_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"168","2020-09-12 05:00:02-03","US","US","USw15053","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","R. Reitz & R. M. Klein","5610",NA,NA,NA,"South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"Polygalales","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"169","2020-09-12 05:00:02-03","US","US","USw25464","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Collector unknown","s.n.",NA,NA,NA,"South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"Polygalales","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"170","2020-09-12 05:00:02-03","US","US","2932715","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","C. C. Berg & A. J. Henderson","517","1977","10","14","South America - Neotropics","Brazil","Pará",NA,NA,NA,"US01874111",NA,"Polygalales","Mart.",NA,"Serra dos Carajás, Serra Norte. Patch of disturbed loe forest near AMZA Exploration Camp","US01874111_01 US01874111_02","-50.25","-6",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"171","2020-09-12 05:00:02-03","US","US","209386","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","A. Regnell","III 1539","1859","11","4","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01874117",NA,"Polygalales","Mart.",NA,NA,"US01874117_01 US01874117_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"172","2020-09-12 05:00:02-03","US","US","2829706","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","R. Reitz & D. Klein","5610","1957","11","8","South America - Neotropics","Brazil","Santa Catarina",NA,NA,NA,"US01874115",NA,"Polygalales","Mart.",NA,"Mina Velha, Garuva","US01874115_01 US01874115_02","-48.6380996704102","-26.2432994842529","São Francisco do Sul","20",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"23627","auto",NA,"1",NA
"173","2020-09-12 05:00:02-03","US","US","202080","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","A. Regnell","III 1541","1905","1","28","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01874118",NA,"Polygalales","Mart.",NA,NA,"US01874118_01 US01874118_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"174","2020-09-02 16:40:38-03","Cenargen","CEN","97790","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Anderson Cássio Sevilha","5621","2016","04","06",NA,"Brasil","MA","Exsicatas",NA,"Material coletado na baixada.","CEN00097790",NA,NA,"Mart.","B. M. T. Walter","Foz do ribeirão das Lajes com o rio Farinha.","CEN00097790","-47.225277","-6.5555555","CAROLINA","171","171","-47.225277","-6.5555555","2017","08",NA,NA,NA,NA,NA,NA,NA,"5",NA
"175","2020-09-02 16:40:38-03","Cenargen","CEN","68394","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Glocimar Pereira-Silva","12834","2008","01","21",NA,"Brasil","TO","Exsicatas",NA,"Área de influência indireta.","CEN00068394",NA,NA,"Mart.","B. M. T. Walter","Balsa do rio Tocantins (Palmeirante) Goiatins, km 5.","CEN00068394","-47.91","-7.8958333","GOIATINS","200","200","-47.91","-7.8958333","2016","05",NA,NA,NA,NA,NA,NA,NA,"4",NA
"176","2020-09-02 16:40:38-03","Cenargen","CEN","91162","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Glocimar Pereira-Silva","12989","2008","04","17",NA,"Brasil","TO","Exsicatas",NA,"Área de influência indireta.","CEN00091162",NA,NA,"Mart.","B. M. T. Walter","Margem direita do rio Curicaca, cachoeira da fazenda do Sr. Marcelo.","CEN00091162","-47.583611","-6.7080555","DARCINOPOLIS","180","180","-47.583611","-6.7080555","2016","05",NA,NA,NA,NA,NA,NA,NA,"4",NA
"177","2020-09-02 16:40:38-03","Cenargen","CEN","95630","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Ricardo Flores Haidar","1790","2015","06","24",NA,"Brasil","PI","Exsicatas",NA,"Doação.","CEN00095630",NA,NA,"Mart.","B. M. T. Walter","Piauí. Expedição Parque Nacional Serra das Confusões - Coleta de dados de flora para tese de Ricardo Haidar e Gabriel Damasco. Fuso: 23L. - E:609776,116 - N:609776,116. Alt: 531,73.","CEN00095630","-44.001111","-9.0608333","SANTA LUZ","532","532","-44.001111","-9.0608333","2016","11",NA,NA,NA,NA,NA,NA,NA,"2",NA
"178","2020-09-02 16:40:38-03","Cenargen","CEN","99351","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Glocimar Pereira-Silva","14915","2010","01","14",NA,"Brasil","TO","Exsicatas",NA,"Área de influência indireta.","CEN00099351",NA,NA,"Mart.","B. M. T. Walter","Estrada para a foz do rio Cartucho, km 8, a partir da estrada Palmeirante - Goiatins, km 8,5.","CEN00099351","-47.900833","-7.9719444","GOIATINS","200","200","-47.900833","-7.9719444","2017","08",NA,NA,NA,NA,NA,NA,NA,"4",NA
"179","2019-12-09 17:31:04-03","UFPR","EFC","16321","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Silva, J.M.; Brotto, M.L.; Völtz, R.R.","9545","2016","10","29",NA,"Brasil","Paraná",NA,NA,"Árvore 6 m, flor de cor alva. Floresta Ombrófila Mista, em margem de rio","EFC016321",NA,NA,"Mart.","Brotto, M.L.","PCH Rio Iapó",NA,"-50.12","-24.7372","Castro","980","980","-50.1200","-24.7372","2016","11","22",NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-13 11:33:04-03","USP","SPF","108725","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Taylor, EL","E1249","1983","04","14",NA,"Brasil","Maranhão",NA,NA,NA,"SPF00108725",NA,NA,"Mart.","Anônimo",NA,NA,"-47.416667","-7.133333","Carolina",NA,NA,"-47.416667","-7.133333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-13 11:33:04-03","USP","SPF","113670","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Rosa, NA","4764","1984","10","05",NA,"Brasil","Pará",NA,NA,NA,"SPF00113670",NA,NA,"Mart.","Rosa, NA","Serra dos Carajás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-13 11:33:04-03","USP","SPF","120271","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Ganev, W","2998","1994","03","03",NA,"Brasil","Bahia",NA,NA,NA,"SPF00120271",NA,NA,"Mart.","França, F",NA,NA,"-41.866667","-13.316667","Abaíra","1400","1400","-41.866667","-13.316667","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-13 11:33:04-03","USP","SPF","203033","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Pirani, JR","5806","2009","02","06",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00203033",NA,NA,"Mart.","Pirani, JR",NA,NA,"-43.557944","-18.039361","Diamantina","1200","1200","-43.557944","-18.039361","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-13 11:33:04-03","USP","SPF","36905","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Lewis, GP","CFCR7105","1984","12","17",NA,"Brasil","Bahia",NA,NA,NA,"SPF00036905",NA,NA,"Mart.","França, F","Estrada Mucugê - Andaraí.",NA,NA,NA,NA,NA,NA,NA,NA,"1998","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-13 11:33:04-03","USP","SPF","64189","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Simão, R","CFSC10591","1987","09","10",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00064189",NA,NA,"Mart.","Simão, R","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-13 11:33:04-03","USP","SPF","155382","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Paschoaletti, LFG","8","2000","06","23",NA,"Brasil","Bahia",NA,NA,NA,"SPF00155382",NA,NA,"Mart.","Anônimo",NA,NA,"-41.7703018188477","-12.4186000823975","Seabra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57155","auto",NA,NA,NA
"187","2019-11-13 11:33:04-03","USP","SPF","97417","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Mello-Silva, R","1047","1995","04","10",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00097417",NA,NA,"Mart.","Mello-Silva, R",NA,NA,"-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,NA,NA,"1995","04",NA,NA,NA,NA,"101169","auto",NA,NA,NA
"188","2019-11-13 11:33:04-03","USP","SPF","49354","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Hatschbach, G","49720","1985","09","15",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00049354",NA,NA,"Mart.","Martins, HF",NA,NA,"-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA
"189","2019-11-13 11:33:04-03","USP","SPF","19989","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Furlan, A","CFSC7239","1981","04","19",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00019989",NA,NA,"Mart.","Pirani, JR; Giulietti, AM","Serra do Cipó",NA,"-43.7144012451172","-19.1688995361328","Santana do Riacho",NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"190","2019-11-13 11:33:04-03","USP","SPF","43230","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Cordeiro, I","CFSC6777","1980","11","10",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00043230",NA,NA,"Mart.","Pirani, JR; Giulietti, AM","Serra do Cipó",NA,"-43.7144012451172","-19.1688995361328","Santana do Riacho",NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"191","2019-11-13 11:33:04-03","USP","SPF","77338","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Pirani, JR","CFSC12902","1992","03","07",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00077338",NA,NA,"Mart.","Pirani, JR","Serra do Cipó",NA,"-43.7144012451172","-19.1688995361328","Santana do Riacho",NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"192","2019-11-13 11:33:04-03","USP","SPF","192464","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Foresto, EB","133","2005","10","31",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00192464",NA,NA,"Mart.","Yamamoto, K","Parque Estadual do Rio Preto",NA,"-43.3908004760742","-18.0041999816895","São Gonçalo do Rio Preto",NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,"26697","auto",NA,NA,NA
"193","2020-09-10 20:02:41-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Carniello, MA; Fina, BG","354","2003","09","16","América","Brasil","Mato Grosso do Sul",NA,NA,NA,NA,"Magnoliidae","Myrtales","Mart.","Fina, BG",NA,NA,"-55.7872009277344","-20.4710998535156","Aquidauana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA
"194","2020-09-10 20:02:41-03","UNEMAT","HPAN","207","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Carniello, MA; Fina, BG","354","2003","09","16","América","Brasil","Mato Grosso do Sul",NA,NA,NA,NA,"Magnoliidae","Myrtales","Mart.","Fina, BG",NA,NA,"-55.7872009277344","-20.4710998535156","Aquidauana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA
"195","2020-12-02 09:07:49-03","UNITINS","HUTO","1814","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Santos, E.R.","1612","2008","07","02",NA,"Brasil","Tocantins",NA,NA,"Árvore com cerca de 9 m de altura. Frutos imaturos; Cerradão","HUTO001814",NA,NA,"Mart.",NA,"Fazenda Capanga","HUTO001814","-47.48","-9.982222","Rio Sono",NA,NA,"-47.48","-9.982222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-10-07 09:36:02-03","UEFS","HUEFS","109820","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Fonseca, M.L.","5617","2004","07","29",NA,"Brasil","Bahia",NA,NA,"Cerrado. Solo arenoso. Relevo plano.","HUEFS0109820","Angiospermae","Myrtales","Mart.",NA,"Fazenda Jatobá - Reserva Biológica Fazenda Jatobá.","HUEFS0109820","-45.963056","-14.033611","Correntina","870","870","45W57'47''","14S2'1''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"197","2019-10-07 09:36:02-03","UEFS","HUEFS","17833","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Viollati, L.G.","216","1991","03","03",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0017833","Angiospermae","Myrtales","Mart.",NA,"Fazenda Jatobá.","HUEFS0017833","-45.75","-13.233333","Correntina",NA,NA,"45W45'","13S14'",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"198","2019-10-07 09:36:02-03","UEFS","HUEFS","17803","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","França, F.","751","1992","08","07",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0017803","Angiospermae","Myrtales","Mart.",NA,"Fazenda Jatobá","HUEFS0017803","-44.6366996765137","-13.3432998657227","Correntina",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,"182507","auto",NA,NA,NA
"199","2019-10-07 09:36:02-03","UEFS","HUEFS","226416","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Costa-Lima, J.L.","2087","2015","01","29",NA,"Brasil","Pernambuco",NA,NA,"Savana Estépica. Neossolo Litólico Eutrófico","HUEFS0226416","Angiospermae","Myrtales","Mart.",NA,"Serra próxima ao cruzamento da Ferrovia Transnordestina com o Canal de Integração do Rio São Francisco, ca. de 4 Km ao N da sede municipal de Salgueiro, margem esquerda da rodovia BR-116 sentido Salgueiro-Penaforte","HUEFS0226416","-39.1192016601562","-8.07417011260986","Salgueiro","636","636",NA,NA,NA,NA,NA,"Rosanae",NA,NA,"37784","auto",NA,NA,NA
"200","2019-10-07 09:36:02-03","UEFS","HUEFS","123063","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Funch, R.","432","2004","12","04",NA,"Brasil","Bahia",NA,NA,"Transição cerrado-caatinga.","HUEFS0123063","Angiospermae","Myrtales","Mart.",NA,"Caeté-Açu.","HUEFS0123063","-41.509722","-12.553611","Palmeiras",NA,NA,"41W30'35''","12S33'13''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"201","2019-10-07 09:36:02-03","UEFS","HUEFS","109805","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Fonseca, M.L.","5540","2004","05","28",NA,"Brasil","Minas Gerais",NA,NA,"Carrasco. Solo arenoso. Relevo plano.","HUEFS0109805","Angiospermae","Myrtales","Mart.",NA,"RPPN Veredas do Pacari. Proprietário: Joaquim A. Alves e Moisés A. de Lima. Estrada para Chapada Gaúcha-MG.","HUEFS0109805","-45.803889","-15.430833",NA,"805","805","45W48'14''","15S25'51''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"202","2019-10-07 09:36:02-03","UEFS","HUEFS","109817","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Fonseca, M.L.","5434","2004","05","26",NA,"Brasil","Minas Gerais",NA,NA,"Carrasco. Solo arenoso. Relevo levemente ondulado.","HUEFS0109817","Angiospermae","Myrtales","Mart.",NA,"RPPN Arara Vermelha - Estrada para Chapada Gaúcha-MG- Proprietário: Miguel Ângelo Guella.(local próximo à porteira de entrada).","HUEFS0109817","-45.813056","-15.445",NA,"820","820","45W48'47''","15S26'42''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"203","2019-10-07 09:36:02-03","UEFS","HUEFS","120653","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Rocha, D.","145","2006","09","08",NA,"Brasil","Bahia",NA,NA,"Tabuleiro.","HUEFS0120653","Angiospermae","Myrtales","Mart.",NA,"Parque Estadual de Morro do Chapéu: Fazenda Jabuticaba.",NA,"-41.232222","-11.47","Morro do Chapéu","1097","1097","41W13'56''","11S28'12''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
