"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","relatedCatalogItem","sex"
"150","2019-02-15 11:51:21-02","IPA","IPA","85166","S","Plantae","Plantae",NA,"Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Marangon, L.C.; Oliveira Júnior","Cunha, L.V.","153","2008","06","19","Southern America","Brasil","Pernambuco","Igarassu","Mata Dedo de Deus, Usina São José.","-34.936667","-7.771944",NA,NA,NA,"ca. 8m de altura e 25cm de CAP.; Mata Atlântica.","IPA0085166",NA,NA,NA,NA,"-34.936667","-7.771944","2008","11","28",NA,NA,NA,NA,NA,NA,NA
"151","2019-02-15 11:51:21-02","IPA","IPA","75530","S","Plantae","Plantae",NA,"Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"Monteiro, M.T.","22643","1968","07","09","Southern America","Brasil","Alagoas","Rio Largo","Engenho Cachoeira","-35.8532981872559","-9.4783296585083",NA,NA,NA,"Flores mais ou menos gandes, de cor amarela, bastante perfumadas.","IPA0075530",NA,NA,"13982","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-02-15 11:51:21-02","IPA","IPA","76796","S","Plantae","Plantae",NA,"Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Tschá, M.C.","Monteiro, M.T.","23435","1971","03","22","Southern America","Brasil","Alagoas","São Miguel dos Campos","Fazenda Sebastião Ferreira","-36.0936012268066","-9.78110980987549",NA,NA,NA,"Flores alvas, com bastante perfume.","IPA0076796",NA,NA,"30539","auto",NA,NA,"2000","03",NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-02-15 11:51:21-02","IPA","IPA","75437","S","Plantae","Plantae",NA,"Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Tavares, S.","Monteiro, M.T.","21843","1967","12","13","Southern America","Brasil","Alagoas","São Miguel dos Campos","Mata da Sinimbu","-36.0936012268066","-9.78110980987549",NA,NA,NA,"Flores amareladas pequenas, com perfume agradável.","IPA0075437",NA,NA,"30539","auto",NA,NA,"1968","06","26",NA,NA,NA,NA,NA,NA,NA
"154","2019-02-15 11:51:21-02","IPA","IPA","74156","S","Plantae","Plantae",NA,"Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Smith, L.B.","Tavares, S.","849","1961","10","19","Southern America","Brasil","Paraíba","Areia","A margem da estrada entre a E.A.N. E Campina Grande. Terreno da escola de agronomia do NE. Cultivada em lugar alto","-35.6916999816895","-6.96332979202271",NA,NA,NA,"Árvore, ca. de 6m de altura, 15cm de diâmetro na base. Flores branca amareladas com perfume","IPA0074156",NA,NA,"15425","auto",NA,NA,"1961","10","19",NA,NA,NA,NA,NA,NA,NA
"155","2019-02-15 11:51:21-02","IPA","IPA","74157","S","Plantae","Plantae",NA,"Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Tavares, S.","Tavares, S.","921","1962","04","14","Southern America","Brasil","Pernambuco","Recife","Entrada da Guabiraba. Margem da mata de dois irmãos","-34.8810997009277","-8.05389022827148",NA,NA,NA,"Árvore, ca. de 8m de altura. Flores alvas, sem perfume","IPA0074157",NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-02-15 11:51:21-02","IPA","IPA","75848","S","Plantae","Plantae",NA,"Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Tavares, S.","Teixeira, G.","2675","1965","04","10","Southern America","Brasil","Pernambuco","Vicência","Chã de Areia.","-35.3266983032227","-7.65693998336792",NA,NA,NA,"Árvore de porte elevado. Tronco regular e linheiro. Flores de cálice esverdeado e corola alva, estames alvos e anteras cor de ferrugem. Perfume agradável.","IPA0075848",NA,NA,"21084","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-20 21:19:36-03","UFV","VIC","9712","PreservedSpecimen","Plantae",NA,NA,"Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Bovini, M.G.","Silveira, F.A.; Morais, H.C.","11","1986","08","05",NA,"Brasil","Minas Gerais","Paraopeba","Estação Florestal de Experimentação (EFLEX)","-44.4042015075684","-19.2744007110596",NA,NA,NA,"Árvore +- 5 m de altura, flores amarelo-pálida. Cerrado","VIC009712","VIC009712",NA,"26090","auto",NA,NA,"2004","07",NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-20 21:19:36-03","UFV","VIC","11904","PreservedSpecimen","Plantae",NA,NA,"Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Meira Neto, J.A.A.","Meira Neto, J.A.A.","s.n.","1989","05","31",NA,"Brasil","São Paulo","Águas de Santa Bárbara","Estado Ecológico de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,NA,NA,"Árvore com 4 metros, botões ferrugíneos, cerrado","VIC011904","VIC011904",NA,"18363","auto",NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0050698","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","G. Hatschbach","G. Hatschbach; O. Guimarães","21862","1969","7","13",NA,"Brazil","Mato Grosso",NA,"Estrada Campo Grande-Rochedo (Mun. Campo Grande).","-56.2667","-16.1667",NA,NA,NA,"Árvore, flor alvescente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0059473","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","M. S. FerrucI","G. Hatschbach; M. Hatschbach, E. Barbosa","76323","2003","10","14",NA,"Brazil","Mato Grosso do Sul",NA,"Fazenda Lagoão Fechado (Mun. Miranda).","-56.3667","-20.2333",NA,NA,NA,"Árvore, 4 m, flor creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-21 14:38:54-03","UFJF","CESJ","58708","PreservedSpecimen","Plantae","Angiosperma",NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","D.S. Pifano","C.N. Silva; L. Menini Neto","134","2011","11","09","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Jardim Botânico da UFJF - Mata do Krambeck, Borda de mata.","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Borda de mata. Árvore, ca. de 4m de alt., frutos secos de cor marrom.","CESJ058708",NA,NA,"36144","auto",NA,NA,"2011","12","02",NA,NA,NA,NA,NA,NA,NA
"162","2019-11-21 14:38:54-03","UFJF","CESJ","40512","PreservedSpecimen","Plantae","Angiosperma",NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","M.R.M. Silva","A.S.M. Valente; K. Almeida; R.O.Garcia; D.S. Pifano; R.M. Castro","253","2003","02","12","América do Sul","Brasil","Minas Gerais","São João Nepomuceno","Serra dos Núcleos","-43.0106010437012","-21.5400009155273",NA,NA,NA,"Arvoreta ca 2,5m no pasto. folhas discolores.","CESJ040512",NA,NA,"20981","auto",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-04-07 11:45:52-03","UFMS","CGMS","72477","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","A. Pott","A. Pott; L.C.P. Lima & R.A. Mauro","9625","2002","04","11",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Reserva da Embrapa Gado de Corte.","-54.7247223","-20.4525",NA,NA,NA,"Flor arroxeado. Folha discolor, hipofilo cinza Habitat: Cerradão com fisionomia de floresta, sem gado. Solo argiloso com afloramento de basalto. Relevo meia encosta suave. Esparsa. Habito: Arvoreta 5m de altura","CGMS1105282",NA,NA,NA,NA,"-54,7247223","-20,4525","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-04-07 11:45:52-03","UFMS","CGMS","72684","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","A. Pott","A. Pott","11833","2004","09","15",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Fazenda Paiaguás, a leste da rodovia MS-419, entre Serra de Maracaju e Pantanal.","-55.2786111","-19.5319445",NA,NA,NA,"Flor branca. Fruto ausente. Flor odorosa Habitat: Regeneração de cerradão decidual. Solo siltoso. Relevo plano. Frequente. Habito: Árvore 5-10 m alt.","CGMS1105491",NA,NA,NA,NA,"-55,2786111","-19,5319445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-04-07 11:45:52-03","UFMS","CGMS","72952","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"A. Pott; V.J. Pott","13061","2005","08","17",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Fazenda Tupanciretã, sub-região da Nhecolândia, Pantanal.","-55.3091667","-19.5194445",NA,NA,NA,"Flor esbranquiçada. flor odorosa Habitat: Caronal (campo de Elionurus) com árvores de cerrado. Solo arenoso. Relevo plano. Frequente. Habito: Árvore 10m de altura.","CGMS1105759",NA,NA,NA,NA,"-55,3091667","-19,5194445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-04-07 11:45:52-03","UFMS","CGMS","21617","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","W.M. Ramos","W.M. Ramos; M.L. Bueno","250","2007","11","30",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Estrada Parque de Piraputanga.","-55.4902777","-20.4616667",NA,NA,NA,NA,"CGMS1051026",NA,NA,NA,NA,"-55,4902777","-20,4616667","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-04-07 11:45:52-03","UFMS","CGMS","9505","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","atualização da família através do reflora","A. Sciamarelli; M.I.B. de Oliveira; L.P. Clemente; E.A. de Souza; R. Bensfeld; M.H. Pereira; S. de Matos da Silva","989","2001","09","12",NA,"Brasil","Mato Grosso do Sul","Mato Grosso do Sul","Estrada, parada do Buriti, Sidrolãndia- Campo Grande.",NA,NA,"525","525",NA,"Coordenadas: 21K 0756620 UTM 7704422.","CGMS1015475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-04-07 11:45:52-03","UFMS","CGMS","74267","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"E.G. Arguelho; F.M. Alves","11","2016","01","30",NA,"Brasil","Mato Grosso do Sul","Campo Grande",NA,"-54.6155556","-20.5080556",NA,NA,NA,NA,"CGMS1107133",NA,NA,NA,NA,"-54,6155556","-20,5080556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-04-07 11:45:52-03","UFMS","CGMS","17902","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","atualização da família através do reflora","G.A. Damasceno-Junior; J.N. Nakajima; R. Romero; V.J. Pott","3090","2001","11","25",NA,"Brasil","Mato Grosso do Sul","Corumbá","Trilha de acesso ao Córrego Retiro.","-57.5591667","-17.8416666",NA,NA,NA,"Fruto preto. Duplicata do COR Habitat: Mata secundária. Solo arenoso. plano. Habito: Arvoreta de 3,5m de altura.","CGMS1047199",NA,NA,NA,NA,"-57,5591667","-17,8416666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-04-07 11:45:52-03","UFMS","CGMS","70716","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"A. Pott; V.J. Pott","15798","2009","10","11",NA,"Brasil","Mato Grosso do Sul","Bodoquena","Rodovia MS-178 de Bodoquena a Bonito.","-56.6647222","-20.6186111","315","315",NA,"Flor amarelada. Habitat: Vegetação secundária em área de Cerradão; Solo cascalhento. Habito: Árvore. Frequente.","CGMS1103299",NA,NA,NA,NA,"-56,6647222","-20,6186111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-04-07 11:45:52-03","UFMS","CGMS","65887","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","A. Pott","A. Pott; W.S. Garcez","16811","2015","08","14",NA,"Brasil","Mato Grosso do Sul","Bonito","Fazenda Santa Feliciana, 7 Km N da Rodovia MS-382.","-56.6644444","-20.8886111","577","577",NA,"Flor branca. Fruto ausente. Habitat: Campo cerrado com Miconia albicans, Luehea paniculata, Curatella americana, Lafoensia pacari e Hyparrhenia rufa. Solo regossolo argilo-siltoso sobre rocha metamórfica, com cascalho de quartzo. Rel","CGMS1098848",NA,NA,NA,NA,"-56,6644444","-20,8886111","2015","08","14",NA,NA,NA,NA,NA,NA,NA
"172","2021-04-07 11:45:52-03","UFMS","CGMS","31431","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","V.A. Assunção","V.A. Assunção","354","2010","12","20",NA,"Brasil","Mato Grosso do Sul","Jaraguari","Furnas do Dionísio. Parcela 5.","-54.5666667","-20.1463889",NA,NA,NA,"Fruto marrom. Habitat: Cerrado. Cerradão. Solo eutrófico. Relevo escarpado. Habito: Árvore. 5,00m de altura.","CGMS1060864",NA,NA,NA,NA,"-54,5666667","-20,1463889","2010","12","20",NA,NA,NA,NA,NA,NA,NA
"173","2021-04-07 11:45:52-03","UFMS","CGMS","74391","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"E.G. Arguelho; F.M. Alves","159","2018","03","30",NA,"Brasil","Mato Grosso do Sul","Campo Grande",NA,"-54.6155556","-20.5080556",NA,NA,NA,NA,"CGMS1107257",NA,NA,NA,NA,"-54,6155556","-20,5080556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-04-07 11:45:52-03","UFMS","CGMS","74284","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"E.G. Arguelho; F.M. Alves","40","2016","01","30",NA,"Brasil","Mato Grosso do Sul","Campo Grande",NA,"-54.6155556","-20.5080556",NA,NA,NA,NA,"CGMS1107150",NA,NA,NA,NA,"-54,6155556","-20,5080556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-04-07 11:45:52-03","UFMS","CGMS","74118","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"A. Pott; V.J. Pott & N.C. Bueno","6241","1992","07","31",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Estrada MS-419, 20 Km de Aquidauana, Fazenda Santa Aparecida.","-55.8","-20.4833333","120","120",NA,"Corola creme. Fruto castanho. Cálice verde-amarelado. CPAP - 9701. Habitat: Remanescente de cerrado mesotrófico. Solo arenoso. Relevo ondulado, meia encosta. Habito: Árvore. Abundante.","CGMS1106984",NA,NA,NA,NA,"-55,8","-20,4833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-04-07 11:45:52-03","UFMS","CGMS","74354","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"E.G. Arguelho; F.M. Alves","121","2018","01","25",NA,"Brasil","Mato Grosso do Sul","Campo Grande",NA,"-54.6155556","-20.5080556",NA,NA,NA,"Presença de fruto Habitat: Cerrado Habito: Árvore.","CGMS1107220",NA,NA,NA,NA,"-54,6155556","-20,5080556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-04-07 11:45:52-03","UFMS","CGMS","24918","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","M.L. Bueno","M.L. Bueno; A.F. Souza; E.O. Rocha-Júnior; D.R.M. Neves","739","2008","01","19",NA,"Brasil","Mato Grosso do Sul","Campo Grande",NA,"-54.6166667","-20.45","574","574",NA,NA,"CGMS1054342",NA,NA,NA,NA,"-54,6166667","-20,45","2008","01","19",NA,NA,NA,NA,NA,NA,NA
"178","2021-04-07 11:45:52-03","UFMS","CGMS","56111","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","A. Sartori","C.M. Bernardo; T.D. Barbosa; G. Hrycyna; G.S.L. Escobar; F. Santiago; E.R. Silva; J.F Berner","1006","2016","01","30",NA,"Brasil","Mato Grosso do Sul","Bonito","Estrada indo para Cachoeria Parque.","-56.3841666","-21.0361111",NA,NA,NA,"Fruto seco maduro marrom. Flores coletadas mas estavam secas. Habitat: Mata mesófila semidecídua. Habito: Árvore. 5,00 m de altura.","CGMS1086068",NA,NA,NA,NA,"-56,3841666","-21,0361111","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-04-07 11:45:52-03","UFMS","CGMS","40258","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","D. Gris; S.S. Moura","D. Gris; A. Pott; S. S. Moura","147","2013","10","05",NA,"Brasil","Mato Grosso do Sul","Corguinho","Distrito Taboco - estrada indo para Rochedo.","-55.2430555","-19.7966666","330","330",NA,"Frutos marrons. Frutos marrons. Habitat: Cerrado. Mata aluvial. Solo arenoso. Relevo acidentado. Ampla ocorrência. Habito: Árvore. 5,00 m de altura.","CGMS1070237",NA,NA,NA,NA,"-55,2430555","-19,7966666","2013","10","17",NA,NA,NA,NA,NA,NA,NA
"180","2021-04-07 11:45:52-03","UFMS","CGMS","72685","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"A. Pott; V.J. Pott","13008","2005","08","12",NA,"Brasil","Mato Grosso do Sul","Corumbá","3Km S da sede da Fazenda Horizonte, sub-região da Nhecolândia, Pantanal.","-55.8630556","-18.9575",NA,NA,NA,"Flor esbranquiçada. Fruto ausente. Habitat: Pastagem cultivada degradada em área de cerradão semidecidual. Solo arenoso. Relevo convexo em plano. Frequente. Habito: Árvore 5-15m de alt.","CGMS1105492",NA,NA,NA,NA,"-55,8630556","-18,9575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-04-07 11:45:52-03","UFMS","CGMS","72476","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"A. Pott; V.J. Pott & L.C.P. Lima","8352","2000","10","30",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Reserva da Embrapa Gado de Corte.","-54.7266667","-20.4241667",NA,NA,NA,"Flor ausente. Habitat: Cerradão, beira de estrada. Solo areno-argiloso. Relevo inclinado suave. Ocasional. Habito: Árvore 6m","CGMS1105281",NA,NA,NA,NA,"-54,7266667","-20,4241667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-04-07 11:45:52-03","UFMS","CGMS","17597","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","L.C. Rodrigues","E.A. Doná; L.C. Rodrigues","44","2005","09",NA,NA,"Brasil","Mato Grosso do Sul","Bodoquena","Mata Ciliar, Rio Salobrinha.","-56.7666667","-20.6861111",NA,NA,NA,"Flor branca. Coordenadas originais: 20°41#?#09,90'S 56°46#?#72,30'W Habitat: Mata Ciliaralta Habito: Arbórea.","CGMS1046897",NA,NA,NA,NA,"-56,7666667","-20,6861111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-04-07 11:45:52-03","UFMS","CGMS","74304","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"E.G. Arguelho; F.M. Alves","67","2017","09","27",NA,"Brasil","Mato Grosso do Sul","Campo Grande",NA,"-54.6155556","-20.5080556",NA,NA,NA,"Presença de fruto Habitat: Cerrado Habito: Árvore.","CGMS1107170",NA,NA,NA,NA,"-54,6155556","-20,5080556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-04-07 11:45:52-03","UFMS","CGMS","11607","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","atualização da família através do reflora","U.M. Resende; V.F. Kinupp","1828","2002","03","10",NA,"Brasil","Mato Grosso","Diamantino","Beira de estrada.","-56.4460983276367","-14.4085998535156",NA,NA,NA,"Frutos verdes. Habitat: Cerrado. Habito: Árvore.","CGMS1040929",NA,NA,"134442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-04-07 11:45:52-03","UFMS","CGMS","78395","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"Brígida","22","2005","07","19",NA,"Brasil","Mato Grosso","Tangará da Serra","Fazenda Santa Isabel.","-57.4858016967773","-14.6194000244141",NA,NA,NA,"Flor roxa escura. Coordenadas geográficas na etiqueta: 3°38#?#46'S83°96#?#58'W","CGMS1111406",NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-04-07 11:45:52-03","UFMS","CGMS","28646","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"S.A. Cunha","282","2009","02","10",NA,"Brasil","Mato Grosso do Sul","Anastácio","Lote 06 Assentamento Monjolinho.","-55.8069000244141","-20.4836006164551","200","200",NA,"Flor rosa. Fruto seco. Coordenadas originais 20°84#?#S 55°65#?#W Habitat: Cerrado antropizado Habito: Árvore 3m altura","CGMS1058101",NA,NA,"80799","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-04-07 11:45:52-03","UFMS","CGMS","18114","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","U.M. Resende","C.A. Polido; et al.","12","2006","08","18",NA,"Brasil","Mato Grosso do Sul","Bonito","Serra da Bodoquena - Faz. Harmonia (lado Sul).","-56.4818992614746","-21.1210994720459",NA,NA,NA,"Flor creme-esverdeada. marromFruto do tipo cápsula Habitat: Mata Decídua Habito: árvore (5 m).","CGMS1047407",NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-04-07 11:45:52-03","UFMS","CGMS","5114","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","atualização da família através do reflora","W. Garcez","10","1995","12",NA,NA,"Brasil","Mato Grosso do Sul","Campo Grande","Campus Universitário próximo à Química - UFMS.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"CGMS1015476",NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-04-07 11:45:52-03","UFMS","CGMS","18070","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","atualização da família através do reflora","Fabiano; Hélder; Luís",NA,"2000","08","13",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Cerrado - UFMS.","-54.6464004516602","-20.4428005218506",NA,NA,NA,"Sem Flores. Habitat: Cerrado. Habito: Árvore.","CGMS1047363",NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-04-07 11:45:52-03","UFMS","CGMS","23331","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","E.P. Seleme","E.P. Seleme; A.L.B. Sartori; A.B. Martins; P.R. Souza","4","2006","10","22",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Fazenda Betânia.","-54.6464004516602","-20.4428005218506",NA,NA,NA,"Fruto marrom. Fruto maduro. Habitat: Cerrado. Cerradão. Habito: Arbóreo. 5m de altura.","CGMS1052738",NA,NA,"161190","auto",NA,NA,"2006","10","22",NA,NA,NA,NA,NA,NA,NA
"191","2021-04-07 11:45:52-03","UFMS","CGMS","23409","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","E.P. Seleme","E.P. Seleme; V. Assunção","82","2007","08","26",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Fazenda Betânia.","-54.6464004516602","-20.4428005218506",NA,NA,NA,"Flor branca. Fruto marrom. Com botões florais brancos, com odor, com visitantes (abelhas e formigas), com poucas folhas. Habitat: Cerrado. Cerradão. Habito: Arbóreo. 4m de altura.","CGMS1052817",NA,NA,"161190","auto",NA,NA,"2007","08","26",NA,NA,NA,NA,NA,NA,NA
