"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"153","2020-04-22 16:18:33-03","UFPB","JPB","38026","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Gadelha Neto, PC; Lima, IB; Lima, JR; Melo, AS","1657","2007","04","28","Southern America","Brasil","Paraíba","Areno-argiloso",NA,NA,NA,"; DESC: Árvore com cerca de 7m. Copa frondosa, folhas simples. Vegetando nas margens de rio intermitente. Fruto drupáceo.",NA,NA,NA,"Santa Luzia","-36.9185981750488","-6.87222003936768",NA,NA,NA,NA,NA,NA,NA,"22027","auto",NA,NA,NA,NA,NA
"154","2020-04-22 16:18:33-03","UFPB","JPB","24970","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Barbosa, MR","1606","1997","10","13","Southern America","Brasil","Paraíba","Na margem do Riacho",NA,NA,NA,"; DESC: Árvore com frutos verdes.",NA,NA,"Prance, JT","Santa Teresinha","-37.4453010559082","-7.03888988494873",NA,"2004","07","30",NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA
"155","2020-04-22 16:18:33-03","UFPB","JPB","36089","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Agra, MF; Coelho, VPM; Diniz, L","6528","2005","09","13","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,NA,NA,"Agra, MF","Seridó","-36.4021987915039","-6.93416976928711",NA,"2005",NA,NA,NA,NA,NA,"18028","auto",NA,NA,NA,NA,NA
"156","2020-06-29 09:30:03-03","UFRRJ","RBR","15951","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","L.F.T. Menezes","1340","2005","07","29",NA,"Brasil","Rio de Janeiro","Coletada no jardim botânico do campus da U. F. Rural RJ",NA,NA,NA,NA,"RBR00015951","RBR00015951","M.M.S. Conde","Seropédica","-43.7075004577637","-22.7439002990723",NA,NA,NA,NA,NA,NA,NA,"13730","auto",NA,NA,NA,NA,NA
"157","2013-04-01 09:18:07-03","IPT","BCTW","19771","S","Plantae","Magnoliophyta",NA,NA,"Licania","rigida","Licania rigida",NA,"Lorenzi, H.","262",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Instituto Plantarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"158","2021-03-21 19:33:36-03","UFC","EAC","17954","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Figueiredo, M.A.; et al.","455","1991","08","15","Southern America","Brasil","Ceará","Milho Amarelo",NA,NA,NA,NA,"EAC0017954","EAC0017954","Prance, G.T.","Aiuaba","-40.1236000061035","-6.57360982894897",NA,"1993",NA,NA,NA,NA,NA,"68662","auto",NA,NA,NA,NA,NA
"159","2021-03-21 19:33:36-03","UFC","EAC","17237","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Figueiredo, M.A.; et al.","207","1991","07","21","Southern America","Brasil","Ceará","Riacho do Miguel, EE de Aiuaba",NA,NA,NA,"Árvore; Caatinga","EAC0017237","EAC0017237","Fernandes, A.","Aiuaba","-40.1236000061035","-6.57360982894897",NA,"1991","06","21",NA,NA,NA,"68662","auto",NA,NA,NA,NA,NA
"160","2021-03-21 19:33:36-03","UFC","EAC","45741","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Bezerra, J.N.S.; Lopes, E.L.","s.n.","2009","10","18","Southern America","Brasil","Ceará","Canafístula",NA,NA,NA,"Árvore","EAC0045741","EAC0045741","Andrade Neto, M.","Apuiarés","-39.4317016601562","-3.94888997077942",NA,"2009","10","20",NA,NA,NA,"28205","auto",NA,NA,NA,NA,NA
"161","2021-03-21 19:33:36-03","UFC","EAC","16831","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Freitas, B.","s.n.","1990","09","09","Southern America","Brasil","Ceará","Fazenda Feijão",NA,NA,NA,"Arbóreo, flor amarela; Caatinga","EAC0016831","EAC0016831","Prance, G.T.","Caridade","-39.1925010681152","-4.23222017288208",NA,"1993",NA,NA,NA,NA,NA,"30627","auto",NA,NA,NA,NA,NA
"162","2021-03-21 19:33:36-03","UFC","EAC","34959","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Costa, R.C.","327Probio","2003","03","10","Southern America","Brasil","Ceará","Serra das Almas",NA,NA,NA,"Árvore; Caatinga","EAC0034959","EAC0034959","Costa, R.C.","Crateús","-40.6775016784668","-5.1783299446106",NA,NA,NA,NA,NA,NA,NA,"43216","auto",NA,NA,NA,NA,NA
"163","2021-03-21 19:33:36-03","UFC","EAC","34851","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Carvalho, A.M.M.; Marques, V.B.","1","2005","03","18","Southern America","Brasil","Ceará","Campus do Pici, Biologia",NA,NA,NA,"Arboreo, planta 06","EAC0034851","EAC0034851","Nunes, E.; Marques, V.B.","Fortaleza","-38.543098449707","-3.71722006797791",NA,"2005","03","30",NA,NA,NA,"19924","auto",NA,NA,NA,NA,NA
"164","2021-03-21 19:33:36-03","UFC","EAC","44461","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Farias, D.F.","15","2008","09","03","Southern America","Brasil","Ceará","Campus do Pici, UFC, Substrato arenoso",NA,NA,NA,"Arbórea","EAC0044461","EAC0044461","Farias, D.","Fortaleza","-38.543098449707","-3.71722006797791",NA,"2008","12","20",NA,NA,NA,"19924","auto",NA,NA,NA,NA,NA
"165","2021-03-21 19:33:36-03","UFC","EAC","39455","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Fernandes, S.C.","s.n.","2006","09","13","Southern America","Brasil","Ceará","Campus do Pici - Universidade Federal do Ceará - U, Próximo a mata de tabuleiro.",NA,NA,NA,"Arbórea, flor branca; Urbano","EAC0039455","EAC0039455",NA,"Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,NA,NA,NA,"19924","auto",NA,NA,NA,NA,NA
"166","2021-03-21 19:33:36-03","UFC","EAC","45742","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Lopes, D.A.O.","s.n.","2009","11","04","Southern America","Brasil","Ceará","Sítio Santa Clotildes, km 3, Substrato arenoso",NA,NA,NA,"Arbórea; Sertão central","EAC0045742","EAC0045742","Lopes, D.A.O.","Quixadá","-39.0153007507324","-4.97138977050781",NA,"2009","11","04",NA,NA,NA,"41968","auto",NA,NA,NA,NA,NA
"167","2021-03-21 19:33:36-03","UFC","EAC","59978","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Sobczak, JCMSM","104","2015","10","01","Southern America","Brasil","Ceará","Piroás de Cima, próximo à Fazenda Piroás; em frente à residência, solo arenoso.",NA,NA,NA,"Compartilhando saberes sobre as plantas - UNILAB.; Árvore, frequente, 10 m, DAS 57 cm; folha simples, odorosa, coriácea, glabra, superfície lisa; corola amarelo claro.; Caatinga.","EAC0059978","EAC0059978","Loiola, M.I.B.","Redenção","-38.730598449707","-4.225830078125",NA,"2016","09","16",NA,NA,NA,"17538","auto",NA,NA,NA,NA,NA
"168","2021-03-21 19:33:36-03","UFC","EAC","36155","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","28354","1937","02","09","Southern America","Brasil","Paraíba",NA,NA,NA,NA,"Óleo industrial; Mata verde","EAC0036155",NA,NA,"Coremas","-37.94580078125","-7.01444005966187",NA,NA,NA,NA,NA,NA,NA,"19767","auto",NA,NA,NA,NA,NA
"169","2021-03-21 19:33:36-03","UFC","EAC","36151","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","28413","1937","01","30","Southern America","Brasil","Paraíba","Posto Agricola de São Gonçalo",NA,NA,NA,"Óleo industrial","EAC0036151",NA,NA,"Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
"170","2021-03-21 19:33:36-03","UFC","EAC","36153","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","26819","1936","01","30","Southern America","Brasil","Paraíba","Posto Agricola de São Gonçalo, Canal Sul",NA,NA,NA,"Óleo industrial","EAC0036153",NA,NA,"Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
"171","2021-03-21 19:33:36-03","UFC","EAC","36157","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","28405","1937","01","30","Southern America","Brasil","Paraíba","Posto Agricola São Gonçalo",NA,NA,NA,"Óleo industrial","EAC0036157",NA,NA,"Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
"172","2021-03-21 19:33:36-03","UFC","EAC","36137","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","28547","1936","02",NA,"Southern America","Brasil","Paraíba","São Gonçalo",NA,NA,NA,NA,"EAC0036137",NA,"Matias, L.Q.","Sousa","-38.228099822998","-6.7591700553894",NA,"2005","09","20",NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
"173","2021-03-21 19:33:36-03","UFC","EAC","36132","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Gadelha, J.","78","1941","04","28","Southern America","Brasil","Paraíba","São Gonçalo",NA,NA,NA,NA,"EAC0036132","EAC0036132","Matias, L.Q.",NA,NA,NA,NA,"2005","09","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-21 19:33:36-03","UFC","EAC","36133","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Gadelha, J.","77","1949","08",NA,"Southern America","Brasil","Paraíba","São Gonçalo",NA,NA,NA,NA,"EAC0036133","EAC0036133","Matias, L.Q.",NA,NA,NA,NA,"2005","09","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-21 19:33:36-03","UFC","EAC","36134","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Nidal, C.","76","1941","07","04","Southern America","Brasil","Paraíba","São Gonçalo",NA,NA,NA,NA,"EAC0036134","EAC0036134","Matias, L.Q.",NA,NA,NA,NA,"2005","09","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-03-21 19:33:36-03","UFC","EAC","36135","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Menezes, L.","75","1941","09","15","Southern America","Brasil","Paraíba","São Gonçalo",NA,NA,NA,NA,"EAC0036135","EAC0036135","Matias, L.Q.",NA,NA,NA,NA,"2005","09","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-03-21 19:33:36-03","UFC","EAC","36136","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Oliveira, M.A.","74","1941","07","30","Southern America","Brasil","Paraíba","São Gonçalo",NA,NA,NA,NA,"EAC0036136","EAC0036136","Matias, L.Q.",NA,NA,NA,NA,"2005","09","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-03-21 19:33:36-03","UFC","EAC","36138","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","28545","1936","02",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,"EAC0036138",NA,"Matias, L.Q.",NA,NA,NA,NA,"2005","09","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-03-21 19:33:36-03","UFC","EAC","36139","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","28544","1936","02",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,"EAC0036139",NA,"Matias, L.Q.",NA,NA,NA,NA,"2005","09","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-03-21 19:33:36-03","UFC","EAC","36140","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","28543","1936","02",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,"EAC0036140",NA,"Matias, L.Q.",NA,NA,NA,NA,"2005","09","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-21 19:33:36-03","UFC","EAC","36141","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","28541","1936","02",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,"EAC0036141",NA,"Matias, L.Q.",NA,NA,NA,NA,"2005","09","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-21 19:33:36-03","UFC","EAC","36142","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","28542","1936","02",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,"EAC0036142",NA,"Matias, L.Q.",NA,NA,NA,NA,"2005","09","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-21 19:33:36-03","UFC","EAC","36143","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","28551","1936","02",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,"EAC0036143",NA,"Matias, L.Q.",NA,NA,NA,NA,"2005","09","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-21 19:33:36-03","UFC","EAC","36144","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","28548","1936","02",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,"EAC0036144",NA,"Matias, L.Q.",NA,NA,NA,NA,"2005","09","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-21 19:33:36-03","UFC","EAC","36145","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","28549","1936","02",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,"EAC0036145",NA,"Matias, L.Q.",NA,NA,NA,NA,"2005","09","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-21 19:33:36-03","UFC","EAC","36146","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","28550","1936","02",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,"EAC0036146",NA,"Matias, L.Q.",NA,NA,NA,NA,"2005","09","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-21 19:33:36-03","UFC","EAC","43842","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Paula-Zárate, E.L.; Lima-Verde, L.W.","311","1996","09","16","Southern America","Brasil","Ceará","Fazenda Mato Alto, Substrato: calcário jandaíra.",NA,NA,NA,"Árvore; folha obovada/oblonga.; Caatinga arbustivo-arbórea","EAC0043842","EAC0043842","Lima-Verde, L.W.","Quixeré","-39.822861","-5.200972",NA,"1996","09","16","-39.822861","-5.200972",NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-21 19:33:36-03","UFC","EAC","38402","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Lemos, J.R.; Matias, P.","186","2004","05","25","Southern America","Brasil","Ceará","Estação Ecológca de Aiuaba","400","600",NA,"Árvore de ca. 7,0 m, flores alvas.; Caatinga.","EAC0038402","EAC0038402","Lemos, J.R.","Aiuaba","-40.120833","6.600278",NA,"2005","04","25","-40.120833","6.600278",NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-21 19:33:36-03","UFC","EAC","36158","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","28400","1937","02","15","Southern America","Brasil","Paraíba","Posto Agricola Condado",NA,NA,NA,"Óleo industrial","EAC0036158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-21 19:33:36-03","UFC","EAC","43969","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Moro, M.F.","616","2008","08","08","Southern America","Brasil","Ceará","Fragmento de vegetação de cerca de 25 ha na zona urbana de Fortaleza (CE), adjacente à Av. Oliveira Paiva, pertencente aos Correios; bairro Cambeba.",NA,NA,NA,"Coleta realizada durante os trabalhos de campo para a dissertação do Mestrado em Desenvolvimento e Meio Ambiente (PRODEMA - UFC) de Marcelo Freire Moro.; Tabuleiro pré-litorâneo","EAC0043969","EAC0043969","Moro, M.F.","Fortaleza","-38.486111","-3.798611",NA,"2008","08","08","-38.486111","-3.798611",NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-21 19:33:36-03","UFC","EAC","47075","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Lima-Verde, L.W.; Paula-Zárate, E.L.; Loiola, M.I.B.; Gomes, O.M.","311","1996","09","16","Southern America","Brasil","Ceará","grupo apodi, cambissol, calcário jandaíra.","130","130",NA,"Árvore, 9m, ocasional; inflorescência espiga terminal, corola amarelo-esverdeada.; Caatinga arbustivo-arbórea.","EAC0047075","EAC0047075","Lima-Verde, L.W.; Loiola, M.I.B.","Aiuaba","-39.822861","-5.200972",NA,"1996","09","16","-39.822861","-5.200972",NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-21 19:33:36-03","UFC","EAC","61624","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Souza, E.B.; Andrade, L.B.S.; Araújo, F.F.; Oliveira, A.R.","4340","2016","08","12","Southern America","Brasil","Ceará","Fazenda experimental da UVA (FAEX).","55","55",NA,"Árvore com 8-10 m de altura. Caule cinza com lenticelas. Folhas coriáceo-rígidas, silicosas. Flores verde-cremes.; Área de Vegetação de Caatinga e de Floresta Mista Dicótilo-Palmácea do Rio Acaraú.","EAC0061624","EAC0061624","Souza, E.B.; Araújo, F.F.","Sobral","-40.166667","-3.619444",NA,"2016","08",NA,"-40.166667","-3.619444",NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-21 19:33:36-03","UFC","EAC","61349","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Souza, E.B.; Ponte, L.F.A.; Nascimento, J.B.S.","4820","2017","08","24","Southern America","Brasil","Ceará","Fazenda Experimental da UVA (FAEX). Floresta Ciliar do Rio Acaraú.","50","50",NA,"Árvore ca. 5-7 m alt. Caule cinza com lenticelas brancas. Folhas coriáceas. Flores amarelas.; Área de solos arenosos profundos.","EAC0061349","EAC0061349","Souza, E.B.; Araújo, F.F.","Sobral","-40.166667","-3.619444",NA,"2017","09",NA,"-40.166667","-3.619444",NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-03-21 19:33:36-03","UFC","EAC","61703","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Queiroga, I.S.","127","2011","08","21","Southern America","Brasil","Paraíba","Sítio Maniçoba II. Margem do riacho dos Carneiros.","198","198",NA,"Árvore com cerca de 10 m, folhas coriáceas, flores cremes, botões florais verdes.; Arbustiva-arbórea aberta com riacho temporário.","EAC0061703","EAC0061703","Queiroga, I.S.","Pombal","-37.822778","-6.665",NA,"2011","08","21","-37.822778","-6.665",NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-21 19:33:36-03","UFC","EAC","61719","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Meneses, H.M.","250","2017","09","06","Southern America","Brasil","Ceará","Assentamento Xavier.",NA,NA,NA,NA,"EAC0061719","EAC0061719","Lima-Verde, L.W.","Crateús","-40.839667","-5.199722",NA,"2018","10","03","-40.839667","-5.199722",NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-21 19:33:36-03","UFC","EAC","27046","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Maia, G.N.","s.n.","1998","05","13","Southern America","Brasil","Ceará","Bela Vista, perto da Estação Ecológica de Aiuaba",NA,NA,NA,"Árvore; Campo","EAC0027046","EAC0027046","Lima-Verde, L.W.; Nunes, E.","Aiuaba","-40.1236000061035","-6.57360982894897",NA,"1998","11","12",NA,NA,NA,"68662","auto",NA,NA,NA,NA,NA
"197","2021-03-21 19:33:36-03","UFC","EAC","44607","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Ferreira, R.G.","7","2008","12","11","Southern America","Brasil","Ceará","Saco dos Macacos, Substrato areno-argiloso, margem do Riacho do Macaco",NA,NA,NA,"Fruto vagem amarronzada, com fruto","EAC0044607","EAC0044607","Castro, A.S.F.","Catunda","-40.2014007568359","-4.64777994155884",NA,"2009","04","22",NA,NA,NA,"28240","auto",NA,NA,NA,NA,NA
"198","2021-03-21 19:33:36-03","UFC","EAC","30152","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Maia, G.N.","s.n.","2000","10","25","Southern America","Brasil","Ceará","Vagem Comprida, Beira de rio, Solo arenoso",NA,NA,NA,"àrvore, flor amarelo-esverdeado, poucos indivíduos","EAC0030152","EAC0030152","Fernandes, A.; Nunes, E.","Maranguape","-38.6856002807617","-3.89083003997803",NA,"2000","10","25",NA,NA,NA,"40608","auto",NA,NA,NA,NA,NA
"199","2021-03-21 19:33:36-03","UFC","EAC","645","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Bezerra, P.","554","1943","06","23","Southern America","Brasil","Ceará","Fazenda São José, pxm. à uma cacimba de gado, à ma",NA,NA,NA,NA,"EAC0000645","EAC0000645","Prance, G.T.","Tauá","-40.2928009033203","-6.00305986404419",NA,"1993",NA,NA,NA,NA,NA,"70667","auto",NA,NA,NA,NA,NA
"200","2021-03-21 19:33:36-03","UFC","EAC","28700","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Fernandes, A.","EAC28700","1999","11","24","Southern America","Brasil","Ceará","Margem do rio",NA,NA,NA,"Árvore; Caatinga","EAC0028700","EAC0028700","Gomes-Silva, F.","Tauá","-40.2928009033203","-6.00305986404419",NA,"2016","08","12",NA,NA,NA,"70667","auto",NA,NA,NA,NA,NA
"201","2021-03-21 19:33:36-03","UFC","EAC","3453","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Fernandes, A.","EAC3453","1977","08","25","Southern America","Brasil","Ceará","Lambedouro Gal. Tibúrcio",NA,NA,NA,NA,"EAC0003453","EAC0003453","Prance, G.T.","Viçosa do Ceará","-41.0922012329102","-3.56222009658813",NA,"1993",NA,NA,NA,NA,NA,"34051","auto",NA,NA,NA,NA,NA
"202","2021-03-21 19:33:36-03","UFC","EAC","36150","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","28412","1937","01","28","Southern America","Brasil","Paraíba","Posto Agricola de São Gonçalo",NA,NA,NA,"Óleo industrial","EAC0036150",NA,NA,"Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
"203","2021-03-21 19:33:36-03","UFC","EAC","36147","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","28408","1937","01","30","Southern America","Brasil","Paraíba","Posto Agricola de São Gonçalo",NA,NA,NA,"Utilidade : óleo Induistrial","EAC0036147",NA,NA,"Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
"204","2021-03-21 19:33:36-03","UFC","EAC","36149","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","28411","1937","01","30","Southern America","Brasil","Paraíba","Posto Agricola de São Gonçalo",NA,NA,NA,"Óleo industrial","EAC0036149",NA,NA,"Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
"205","2021-03-21 19:33:36-03","UFC","EAC","36152","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","28414","1937","01","30","Southern America","Brasil","Paraíba","Posto Agricola de São Gonçalo",NA,NA,NA,"Óleo Industrial","EAC0036152",NA,NA,"Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
"206","2021-03-21 19:33:36-03","UFC","EAC","36148","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","28410","1937","01","29","Southern America","Brasil","Paraíba","Posto Agricola de São Gonçalo",NA,NA,NA,"Óleo industrial","EAC0036148",NA,NA,"Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
