"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","county","minimumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","identifiedBy","maximumElevationInMeters","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber"
"142","2008-05-27 22:02:00-03","MO","MOBOT","767795","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"H. van der Werff|Walter A. Palacios","1987","4","29","South America","Ecuador","Loja","Parque Nacional Podocarpus, along road from Yangana to radio towers on Cerro Toledo. Mostly collected in shrubby paramo, 3200 m, with few plants in cloud forest at 2900 m.",NA,NA,NA,NA,"van der Werff 9186",NA,NA,"(Sw.) A.F. Tryon",NA,"3200.00000000",NA,"-79.11666","-4.38333","A.R. Smith (UC)","2900.00000000",NA,NA,NA,NA,NA,NA,"4","87-19"
"143","2008-05-27 22:02:00-03","MO","MOBOT","767804","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"H. van der Werff|Walter A. Palacios","1987","5","11","South America","Ecuador","Azuay","Paramo along road Gualaceo-Gral. Plaza Gutiérrez. In scrub.",NA,NA,NA,NA,"van der Werff 9466",NA,NA,"(Sw.) A.F. Tryon",NA,"2500.00000000",NA,"-78.66666","-3","A.R. Smith (UC)","3000.00000000",NA,NA,NA,NA,NA,NA,"4","87-33"
"144","2008-05-27 22:02:00-03","MO","MOBOT","911324","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Miguel Bang","1890",NA,NA,"South America","Bolivia","La Paz","Yungas.",NA,NA,NA,NA,"Bang 693",NA,NA,"(Sw.) A.F. Tryon","Nor Yungas",NA,NA,"-68.01","-15.75","H. v d Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2009-08-31 19:15:00-03","MO","MOBOT","2653490","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Simon Lægaard|Pablo Lozano","1999","10","25","South America","Ecuador","Loja","Along trail Saraguro - Yacuambi. Cordillera Condorcillo",NA,NA,NA,NA,"Lægaard 20706",NA,NA,"(Sw.) A.F. Tryon",NA,"3200.00000000",NA,"-79.08333","-3.56666","Ollgaard, B. (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2013-05-07 06:03:00-03","MO","MOBOT","2070569","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Rosángela Núñez C.","2004","4","8","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"Núñez Cabrera 613",NA,NA,"(Sw.) A.F. Tryon","Manuel Maria Caballero","2957.00000000",NA,"-64.72916","-17.83722","R. Nunez C.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2012-02-28 11:52:00-03","MO","MOBOT","1572615","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Alba L. Arbeláez|Luzmila Arroyo P.|S. P. Churchill|E. H. Churchill","2001","6","29","South America","Bolivia","Santa Cruz","Cantón Comarapa. Oeste de Siberia. Bosque montano alto de Serranias de Siberia.",NA,NA,NA,NA,"Arbeláez Álvarez 860",NA,NA,"(Sw.) A.F. Tryon","Manuel Maria Caballero","3050.00000000",NA,"-64.7333333","-17.8166667","Kessler",NA,NA,NA,NA,NA,NA,NA,"3","17"
"148","2013-08-23 04:12:00-03","MO","MOBOT","3369289","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Erika Fernández","2003","9","20","South America","Bolivia","Santa Cruz","Siberia Sud, Larka Pampa. Mesobosque montano de yunga . Serie Mesotropical pluviestacional humeda de Blepharocalyx salicifolius - Prumnopitys exigua, entre algunas especies diferenciales: Myrcianthes callicoma, Weinmannia microphylla, W. sorbifolia, Clethra scabra, Oreopanax sp. y Dicksonia sellowiana. Sotobosque denso con melastomataceas y varias familias de pteridophytas",NA,NA,NA,NA,"Fernández Terrazas 2473",NA,NA,"(Sw.) A.F. Tryon","Manuel Maria Caballero","2950.00000000",NA,"-64.73416","-17.84138","M. Sundue y E. Fernandez",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2014-11-12 05:41:00-02","MO","MOBOT","2741698","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides x flexuosus","Eriosorus cheilanthoides x flexuosus",NA,"Abel Monteagudo|Antonio Peña|Rolando Francis|C. Grob","2004","9","23","South America","Peru","Pasco","Dist. Huancabamba. Zona de amortiguamiento del P.N. Yanachaga-Chemillén, sector Milpo. Bosque montano primario con parches de bosque achaparrado.",NA,NA,NA,NA,"Monteagudo Mendoza 7331",NA,NA,"(Kunth) Copel.","Oxapampa","2800.00000000",NA,"-75.61333","-10.37583","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,"12",NA
"150","2014-11-12 05:41:00-02","MO","MOBOT","2741800","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides x flexuosus","Eriosorus cheilanthoides x flexuosus",NA,"Abel Monteagudo|Antonio Peña|Rolando Francis|C. Grob","2004","9","25","South America","Peru","Pasco","Dist. Huancabamba. Sector Milpo. Zona de amortiguamiento del P.N. Yanachaga-Chemillen. Alrededor de humedales.",NA,NA,NA,NA,"Monteagudo Mendoza 7411",NA,NA,"(Kunth) Copel.","Oxapampa","2850.00000000",NA,"-75.62138","-10.38333","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,"10",NA
"151","2018-03-06 13:30:00-03","MO","MOBOT","100316417","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"Alfredo F. Fuentes","2009","7","1","South America","Bolivia","La Paz","Área Natural de Manejo Integrado Apolobamba. Pelechuco.",NA,NA,NA,NA,"Fuentes Claros 15070",NA,NA,"(Sw.) Christenh.","Franz Tamayo","3433.00000000",NA,"-69.0674723","-14.8191111",NA,NA,NA,NA,NA,NA,NA,NA,"3","09-116"
"152","2018-01-30 16:28:00-02","MO","MOBOT","3322113","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"Rolla M. Tryon|Alice F. Tryon","1965","11","6","South America","Brazil","Rio de Janeiro","Planalto of Itatiaia (mountain), 150 km. west northwest of Rio de Janeiro.",NA,NA,NA,NA,"Tryon 6724a",NA,NA,"(Sw.) Christenh.",NA,NA,NA,NA,NA,"Eric Schuettpelz (US)",NA,NA,NA,NA,NA,NA,NA,"1",NA
"153","2018-10-08 13:12:11-03","F","FMNH-PTERIDOPHYTES","C0662057F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"E. Bonino","2003","7","14","South America","Peru","Cuzco",NA,NA,NA,NA,"C0662057F","870","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0662057F_01","-72.5","-12.5",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"154","2019-06-11 13:52:07-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"F. W. Pennell","1925","5","3","South America","Peru","Cuzco",NA,NA,NA,NA,NA,"13850","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,NA,"-72.5","-12.5","RRC ID Flag",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,"13850"
"155","2019-10-20 10:57:06-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"D. N. Smith","1984","8","3","South America","Peru","Pasco",NA,NA,NA,NA,NA,"8143","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,NA,"-75.25","-10.5","R. M. Tryon",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,"8143"
"156","2019-06-13 10:38:57-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"I. M. Sánchez Vega","1988","3","12","South America","Peru","Cajamarca","Polloquito, desvío a 2 km de la carretera Cajamarca-Celendín",NA,NA,NA,NA,"4665","Pteridophyta","Polypodiales","A. F. Tryon","Cajamarca","3030",NA,NA,NA,"A. R. Smith",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"157","2015-03-06 22:44:48-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"S. Llatas Quiroz","1989","6","25","South America","Peru","Lambayeque","Canaris",NA,NA,NA,NA,"2504","Pteridophyta","Polypodiales","A. F. Tryon","Ferreñafe","3200",NA,NA,NA,"R. G. Stolze",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"158","2015-03-06 22:44:48-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"S. Llatas Quiroz","1995","7","9","South America","Peru","Huánuco","Yanahuanga, Huánuco (mercado mayoriata Lima)",NA,NA,NA,NA,"3868","Pteridophyta","Polypodiales","A. F. Tryon","Huánuco",NA,NA,NA,NA,"B. León",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"159","2016-02-01 13:18:26-02","F","FMNH-PTERIDOPHYTES","C0660015F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"J. F. Macbride","1922","6","10","South America","Peru",NA,NA,NA,NA,NA,"C0660015F","1106","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0660015F_01","-74.14","-9.1839",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"160","2016-02-18 11:54:56-02","F","FMNH-PTERIDOPHYTES","C0632584F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"J. B. Campos","1998","7","20","South America","Peru",NA,NA,NA,NA,NA,"C0632584F","5287","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0632584F_01 C0632584F_02","-74.14","-9.1839",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"161","2015-12-09 09:43:38-02","F","FMNH-PTERIDOPHYTES","C0632586F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,NA,NA,NA,NA,"South America","Peru","Cajamarca",NA,NA,NA,NA,"C0632586F",NA,"Pteridophyta","Polypodiales","(Sw.) A. F. Tryon","Jaén",NA,"C0632586F_01 C0632586F_02",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"162","2016-02-18 11:56:17-02","F","FMNH-PTERIDOPHYTES","C0659981F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"L. B. Holm-Nielsen et al.","1973","5","1","South America","Ecuador",NA,NA,NA,NA,NA,"C0659981F","4685","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0659981F_01","-78.1869","-1.4628",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"163","2016-02-18 11:57:29-02","F","FMNH-PTERIDOPHYTES","C0659983F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"L. B. Holm-Nielsen et al.","1973","5","3","South America","Ecuador",NA,NA,NA,NA,NA,"C0659983F","4841","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0659983F_01","-78.1869","-1.4628",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"164","2016-02-18 11:58:21-02","F","FMNH-PTERIDOPHYTES","C0659984F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"I. M. Sánchez Vega","1988","3","12","South America","Peru",NA,NA,NA,NA,NA,"C0659984F","4665","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0659984F_01","-74.14","-9.1839",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"165","2016-02-18 12:00:00-02","F","FMNH-PTERIDOPHYTES","C0659985F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"D. N. Smith et al.","1985","2","19","South America","Peru",NA,NA,NA,NA,NA,"C0659985F","9623","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0659985F_01","-74.14","-9.1839",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"166","2016-02-18 12:02:17-02","F","FMNH-PTERIDOPHYTES","C0659986F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"E. P. Killip & A. C. Smith","1929","5","4","South America","Peru",NA,NA,NA,NA,NA,"C0659986F","23249","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0659986F_01","-74.14","-9.1839",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"167","2016-02-18 12:03:36-02","F","FMNH-PTERIDOPHYTES","C0659987F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"S. Llatas Quiroz","1995","7","9","South America","Peru",NA,NA,NA,NA,NA,"C0659987F","3868","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0659987F_01","-74.14","-9.1839",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"168","2016-02-18 12:04:33-02","F","FMNH-PTERIDOPHYTES","C0659988F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"W. Lechler",NA,NA,NA,"South America","Peru",NA,NA,NA,NA,NA,"C0659988F","2035","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0659988F_01","-74.14","-9.1839",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"169","2016-02-18 12:05:46-02","F","FMNH-PTERIDOPHYTES","C0659989F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"A. Weberbauer","1910","6",NA,"South America","Peru",NA,NA,NA,NA,NA,"C0659989F","5658","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0659989F_01","-74.14","-9.1839",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"170","2016-02-18 12:06:32-02","F","FMNH-PTERIDOPHYTES","C0659990F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"A. Weberbauer","1910","6",NA,"South America","Peru",NA,NA,NA,NA,NA,"C0659990F","5658","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0659990F_01","-74.14","-9.1839",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"171","2016-02-18 12:07:23-02","F","FMNH-PTERIDOPHYTES","C0659991F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"D. N. Smith","1986","6","11","South America","Peru",NA,NA,NA,NA,NA,"C0659991F","12459","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0659991F_01","-74.14","-9.1839",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"172","2016-02-18 12:08:26-02","F","FMNH-PTERIDOPHYTES","C0659992F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"D. N. Smith","1986","5","8","South America","Peru",NA,NA,NA,NA,NA,"C0659992F","12406","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0659992F_01","-74.14","-9.1839",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"173","2016-02-18 12:09:44-02","F","FMNH-PTERIDOPHYTES","C0659993F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"W. M. A. Brooke","1950","3","6","South America","Bolivia",NA,NA,NA,NA,NA,"C0659993F","6196a","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0659993F_01","-64.435","-16.7261",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"174","2016-02-18 12:10:42-02","F","FMNH-PTERIDOPHYTES","C0659994F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"O. Buchtien","1914","2",NA,"South America","Bolivia",NA,NA,NA,NA,NA,"C0659994F","424","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0659994F_01","-64.435","-16.7261",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"175","2016-02-18 12:11:47-02","F","FMNH-PTERIDOPHYTES","C0659995F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"O. Buchtien","1990","11",NA,"South America","Bolivia",NA,NA,NA,NA,NA,"C0659995F","2738","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0659995F_01","-64.435","-16.7261",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"176","2016-02-18 12:12:45-02","F","FMNH-PTERIDOPHYTES","C0659996F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"O. Buchtien","1914","2",NA,"South America","Bolivia",NA,NA,NA,NA,NA,"C0659996F","424","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0659996F_01","-64.435","-16.7261",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"177","2016-02-18 12:13:49-02","F","FMNH-PTERIDOPHYTES","C0659997F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"T. Feuerer","1980","6","1","South America","Bolivia",NA,NA,NA,NA,NA,"C0659997F","4458a","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0659997F_01","-64.435","-16.7261",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"178","2016-02-18 12:15:22-02","F","FMNH-PTERIDOPHYTES","C0659998F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"J. Krach & T. Feuerer","1980","3","4","South America","Bolivia",NA,NA,NA,NA,NA,"C0659998F","9220a","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0659998F_01","-64.435","-16.7261",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"179","2016-02-18 12:16:08-02","F","FMNH-PTERIDOPHYTES","C0659999F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"J. Steinbach","1928","10","21","South America","Bolivia",NA,NA,NA,NA,NA,"C0659999F","8567","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0659999F_01","-64.435","-16.7261",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"180","2016-01-14 12:47:27-02","F","FMNH-PTERIDOPHYTES","C0660000F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,NA,"1989","7","27","South America","Bolivia",NA,NA,NA,NA,NA,"C0660000F","2424","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0660000F_01","-64.435","-16.7261",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"181","2016-01-14 12:48:38-02","F","FMNH-PTERIDOPHYTES","C0660002F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,NA,"1962","7","3","South America","Peru",NA,NA,NA,NA,NA,"C0660002F","1161","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0660002F_01","-74.14","-9.1839",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"182","2016-01-14 12:50:31-02","F","FMNH-PTERIDOPHYTES","C0660003F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,NA,"1989","6","25","South America","Peru",NA,NA,NA,NA,NA,"C0660003F","2504","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0660003F_01","-74.14","-9.1839",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"183","2016-02-18 12:17:02-02","F","FMNH-PTERIDOPHYTES","C0660004F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"A. Weberbauer","1909",NA,NA,"South America","Peru",NA,NA,NA,NA,NA,"C0660004F","6096","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0660004F_01","-74.14","-9.1839",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"184","2016-01-14 12:52:11-02","F","FMNH-PTERIDOPHYTES","C0660005F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,NA,"1980","6","20","South America","Peru",NA,NA,NA,NA,NA,"C0660005F","9516","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0660005F_01","-74.14","-9.1839",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"185","2016-01-14 12:53:18-02","F","FMNH-PTERIDOPHYTES","C0660006F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,NA,"1912","5","28","South America","Peru",NA,NA,NA,NA,NA,"C0660006F","64","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0660006F_01","-74.14","-9.1839",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"186","2016-01-14 12:57:59-02","F","FMNH-PTERIDOPHYTES","C0660007F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,NA,"1912","4",NA,"South America","Peru",NA,NA,NA,NA,NA,"C0660007F","6096","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0660007F_01","-74.14","-9.1839",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"187","2016-01-14 12:57:00-02","F","FMNH-PTERIDOPHYTES","C0660008F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,NA,"2004","9","23","South America","Peru",NA,NA,NA,NA,NA,"C0660008F","7","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0660008F_01","-74.14","-9.1839",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"188","2016-01-14 12:58:45-02","F","FMNH-PTERIDOPHYTES","C0660009F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,NA,"2004","9","25","South America","Peru",NA,NA,NA,NA,NA,"C0660009F","7411","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0660009F_01","-74.14","-9.1839",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"189","2016-01-14 13:00:19-02","F","FMNH-PTERIDOPHYTES","C0660010F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,NA,"1964","10","15","South America","Peru",NA,NA,NA,NA,NA,"C0660010F","6978","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0660010F_01","-74.14","-9.1839",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"190","2016-02-01 13:18:00-02","F","FMNH-PTERIDOPHYTES","C0660012F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"J. F. Macbride","1922","8","14","South America","Peru",NA,NA,NA,NA,NA,"C0660012F","1792","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0660012F_01","-74.14","-9.1839",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"191","2016-02-01 13:17:17-02","F","FMNH-PTERIDOPHYTES","C0660013F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"G. S. Bryan","1923","6","19","South America","Peru",NA,NA,NA,NA,NA,"C0660013F","614","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0660013F_01","-74.14","-9.1839",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"192","2016-02-01 13:17:46-02","F","FMNH-PTERIDOPHYTES","C0660014F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"J. F. Macbride","1923","6","16","South America","Peru",NA,NA,NA,NA,NA,"C0660014F","4523","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0660014F_01","-74.14","-9.1839",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"193","2016-02-01 13:19:04-02","F","FMNH-PTERIDOPHYTES","C0660016F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"A. Sagástegui A.","1983","6","27","South America","Peru",NA,NA,NA,NA,NA,"C0660016F","10742","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0660016F_01","-74.14","-9.1839",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"194","2016-02-01 13:19:36-02","F","FMNH-PTERIDOPHYTES","C0660017F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,NA,"1980","7","7","South America","Bolivia",NA,NA,NA,NA,NA,"C0660017F","4672 a","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0660017F_01","-64.435","-16.7261",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"195","2016-02-01 13:20:22-02","F","FMNH-PTERIDOPHYTES","C0660018F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Brade","1937","3",NA,"South America","Brazil",NA,NA,NA,NA,NA,"C0660018F","15534","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0660018F_01","-52.8731","-10.8339",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
