"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","infraspecificEpithet","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount"
"397","2020-12-21 16:33:44-03","MBM","MBM","33159","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Saunders, J.G.",NA,NA,NA,"Hatschbach, G.; Kummrow, R.; Kummrow, R.",NA,NA,NA,"Brazil","Mato Grosso","Alto Araguaia","Ribeirão Claro","-53.2153015136719","-17.3146991729736",NA,NA,NA,"MBM033159","MBM033159","35075",NA,NA,NA,NA,"Southern America",NA,"100273","auto",NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-12-21 16:33:44-03","MBM","MBM","97558","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Saunders, J.G.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.",NA,NA,NA,"Brazil","Mato Grosso do Sul","Amambai","Rod. MT-642, ligação para Paranhos","-55.2257995605469","-23.1042003631592",NA,NA,NA,"MBM097558","MBM097558","49023",NA,NA,NA,NA,"Southern America",NA,"73676","auto",NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-12-21 16:33:44-03","MBM","MBM","11018","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Saunders, J.G.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.",NA,NA,NA,"Brazil","Mato Grosso do Sul","Aquidauana","Fazenda Santa Crua","-55.7872009277344","-20.4710998535156",NA,NA,NA,"MBM011018","MBM011018","21992",NA,NA,NA,NA,"Southern America",NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-12-21 16:33:44-03","MBM","MBM","80318","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Coutinho, T.S.",NA,NA,NA,"Hatschbach, G.","1983","02","11","Brazil","Mato Grosso do Sul","Ponta Porã","30km O de Ponta Porã","-55.7256011962891","-22.5361003875732",NA,NA,"Arbusto 1m, flor amarela.; Campo degradado.","MBM080318","MBM080318","46136","800","800",NA,NA,"Southern America",NA,"102608","auto",NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-12-21 16:33:44-03","MBM","MBM","80322","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Coutinho, T.S.","2019","04","29","Hatschbach, G.","1982","12","12","Brazil","Mato Grosso do Sul","Ponta Porã","Pacori","-55.7256011962891","-22.5361003875732",NA,NA,"Flor amarela, xilopodífera.; Campo limpo.","MBM080322","MBM080322","45923",NA,NA,NA,NA,"Southern America",NA,"102608","auto",NA,NA,NA,NA,NA,NA,NA,NA
"402","2020-12-21 16:33:44-03","MBM","MBM","30327","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Saunders, J.G.",NA,NA,NA,"Hatschbach, G.; Kummrow, R.; Kummrow, R.",NA,NA,NA,"Brazil","Minas Gerais","Ibiá","Rio Santa Teresa","-46.5388984680176","-19.4783000946045",NA,NA,NA,"MBM030327","MBM030327","45602",NA,NA,NA,NA,"Southern America",NA,"49820","auto",NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-12-21 16:33:44-03","MBM","MBM","138674","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Coutinho, T.S.","2019","04","29","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","1990","10","13","Brazil","Minas Gerais","Uberaba","Rod. BR-050, 15-20km O de Uberaba","-47.9319000244141","-19.7483005523682",NA,NA,"Xilopodífera, flor amarela.; Campo cerrado.","MBM138674","MBM138674","54497",NA,NA,NA,NA,"Southern America",NA,"73879","auto",NA,NA,NA,NA,NA,NA,NA,NA
"404","2020-12-21 16:33:44-03","MBM","MBM","150109","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Coutinho, T.S.",NA,NA,NA,"Hatschbach, G.; Noblick, L.; Noblick, L.","1992","05","17","Brazil","Paraná","Campo Mourão","Aeroporto","-52.3830986022949","-24.0456008911133",NA,NA,"Xilopodífera, ereta, flor amarela.; Capão cerrado.","MBM150109","MBM150109","57070",NA,NA,NA,NA,"Southern America",NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-12-21 16:33:44-03","MBM","MBM","395999","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Ferreira, P.","2015","02","12","Engels, M.E.; Lozano, E.D.; Lozano, E.D.","2013","12","12","Brazil","Paraná","Candói","entrada para fazenda Capão Redondo","-52.0558013916016","-25.5722007751465",NA,NA,"Caule e folhas verdes. Flores amarelas.; Floresta Ombrófila Mista. Em campo.","MBM395999","MBM395999","2171",NA,NA,NA,NA,"Southern America",NA,"42664","auto",NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-12-21 16:33:44-03","MBM","MBM","329464","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Cordeiro, J.; Barboza, E.","2007",NA,NA,"Juliano Cordeiro","2007","12","26","Brazil","Paraná","Guarapuava","Parque Municipal das Araucárias","-51.4580993652344","-25.395299911499",NA,NA,"Herbácea, inflorescência verde","MBM329464","MBM329464","377",NA,NA,NA,NA,"Southern America",NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-12-21 16:33:44-03","MBM","MBM","19760","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Saunders, J.G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Ipiranga","Faxinal do Tanque","-50.5842018127441","-25.0238990783691",NA,NA,NA,"MBM019760","MBM019760","25909",NA,NA,NA,NA,"Southern America",NA,"31827","auto",NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-12-21 16:33:44-03","MBM","MBM","44065","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Palmeira","Rio do Salto","-50.0064010620117","-25.4293994903564",NA,NA,NA,"MBM044065","MBM044065","2536",NA,NA,NA,NA,"Southern America",NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-12-21 16:33:44-03","MBM","MBM","200978","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Saunders, J.G.",NA,NA,NA,"Saunders, J.G.; Hatschbach, G.; Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Just S of Rio Guabiroba, on Rod. BR- 376, Curitiba - Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,"MBM200978","MBM200978","3201",NA,NA,NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-12-21 16:33:44-03","MBM","MBM","145740","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Coutinho, T.S.","2019","04","30","Saunders, J.G.; Hatschbach, G.; Hatschbach, G.","1990","04","10","Brazil","Paraná","Sengés","Rio Velame, (Sign says Pelame) at first corssing with PR-151 from Ponta Grossa to Itararé","-49.4636001586914","-24.1128005981445",NA,NA,"Plants not flowering.; Cerrado being destroyed by introduced grassses.","MBM145740","MBM145740","3205",NA,NA,NA,NA,"Southern America",NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-12-21 16:33:44-03","MBM","MBM","123137","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Saunders, J.G.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.",NA,NA,NA,"Brazil","Paraná","Sengés","Rod. PR-11, próximo do Rio Cajuru","-49.4636001586914","-24.1128005981445",NA,NA,NA,"MBM123137","MBM123137","51943",NA,NA,NA,NA,"Southern America",NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-12-21 16:33:44-03","MBM","MBM","80327","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis gracilis","A. St.-Hil.","Saunders, J.G.",NA,NA,NA,"Hatschbach, G.; Kummrow, R.; Kummrow, R.",NA,NA,NA,"Brazil","Minas Gerais","Ibiá","Rio Santa Teresa","-46.5388984680176","-19.4783000946045",NA,NA,NA,"MBM080327","MBM080327","45602",NA,NA,NA,NA,"Southern America",NA,"49820","auto",NA,NA,NA,"gracilis",NA,NA,NA,NA
"413","2020-12-21 16:33:44-03","MBM","MBM","26263","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Saunders, J.G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Ipiranga","Rodovia Ipiranga - Ivaí","-50.5842018127441","-25.0238990783691",NA,NA,NA,"MBM026263","MBM026263","31791",NA,NA,NA,NA,"Southern America",NA,"31827","auto",NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-12-21 16:33:44-03","MBM","MBM","131315","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Saunders, J.G.",NA,NA,NA,"Cordeiro, J.; Silva, J.M.; Silva, J.M.",NA,NA,NA,"Brazil","Paraná","Palmeira","Córrego das Antas","-50.0064010620117","-25.4293994903564",NA,NA,NA,"MBM131315","MBM131315","641",NA,NA,NA,NA,"Southern America",NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-12-21 16:33:44-03","MBM","MBM","322621","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Saunders, J.G.","2006",NA,NA,"Albino, U.B.; et al.; et al.","1994","10","08","Brazil","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,"Herbácea 15-30 cm; flores amarelas; folhas com pelos","MBM322621","MBM322621","s.n.",NA,NA,NA,NA,"Southern America",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-12-21 16:33:44-03","MBM","MBM","355934","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Grings, M.","2019","10","09","Cordeiro, J.; Barboza, E.; Silva, J.M.; Vaz, J.; Barboza, E.; Silva, J.M.; Vaz, J.","2009","11","10","Brazil","Rio Grande do Sul","Santana do Livramento","Cerro Palomas, Torre de Transmissão da Vivo","-55.5327987670898","-30.8908004760742",NA,NA,"Xilopodífera, flor amarela. Afloramentos rochosos; Xilopodífera, flor amarela.; Afloramentos rochosos.","MBM355934","MBM355934","3356",NA,NA,NA,NA,"Southern America",NA,"79795","auto",NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-12-21 16:33:44-03","MBM","MBM","100025","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Saunders, J.G.",NA,NA,NA,"Sobral, M.",NA,NA,NA,"Brazil","Rio Grande do Sul","Uruguaiana","Arroio Imbaá","-57.0882987976074","-29.7546997070312",NA,NA,NA,"MBM100025","MBM100025","3427",NA,NA,NA,NA,"Southern America",NA,"93142","auto",NA,NA,NA,NA,NA,NA,NA,NA
"418","2020-12-21 16:33:44-03","MBM","MBM","145739","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis glabriuscula","A. St.-Hil.","Saunders, J.G.",NA,NA,NA,"Saunders, J.G.; Hatschbach, G.; Hatschbach, G.",NA,NA,NA,"Brazil","Paraná",NA,"Rod. PR-151",NA,NA,NA,NA,NA,"MBM145739","MBM145739","3202",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"glabriuscula",NA,NA,NA,NA
"419","2020-12-21 16:33:44-03","MBM","MBM","80327","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis gracilis","A. St.-Hil.","Saunders, J.G.",NA,NA,NA,"Hatschbach, G.; Kummrow, R.; Kummrow, R.",NA,NA,NA,"Brazil","Minas Gerais","Ibiá","Rio Santa Teresa","-46.5388984680176","-19.4783000946045",NA,NA,NA,"MBM080327","MBM080327","45602",NA,NA,NA,NA,"Southern America",NA,"49820","auto",NA,NA,NA,"gracilis",NA,NA,NA,NA
"420","2020-12-21 16:33:44-03","MBM","MBM","131312","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis platyphylla","A. St.-Hil.","Saunders, J.G.",NA,NA,NA,"Cervi, A.C.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Furnas","-50.1618995666504","-25.0949993133545",NA,NA,NA,"MBM131312","MBM131312","2704",NA,NA,NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,"platyphylla",NA,NA,NA,NA
"421","2020-12-21 16:33:44-03","MBM","MBM","101995","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Cristóbal, C.L.",NA,NA,NA,"Anderson, W.R.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM101995","MBM101995","12377",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-12-21 16:33:44-03","MBM","MBM","106075","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.",NA,NA,NA,NA,"Buttura, E.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"MBM106075","MBM106075","715",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-12-21 16:33:44-03","MBM","MBM","143482","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Saunders, J.G.",NA,NA,NA,"Zardini, E.M.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"MBM143482","MBM143482","8719",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-12-21 16:33:44-03","MBM","MBM","145738","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Saunders, J.G.",NA,NA,NA,"Saunders, J.G.; Hatschbach, G.; Hatschbach, G.",NA,NA,NA,"Brazil","Paraná",NA,"Rod. PR-151",NA,NA,NA,NA,NA,"MBM145738","MBM145738","3203",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-12-21 16:33:44-03","MBM","MBM","94877","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Saunders, J.G.",NA,NA,NA,"Callejas, R.; et al.; et al.",NA,NA,NA,"Brazil","Bahia","Porto Seguro","Rodovia a Povoado de Francoso, 6km de Trancoso","-39.0647010803223","-16.4496994018555",NA,NA,NA,"MBM094877","MBM094877","1717",NA,NA,NA,NA,"Southern America",NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-12-21 16:33:44-03","MBM","MBM","141165","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Saunders, J.G.",NA,NA,NA,"Hatschbach, G.; Ribas, O.S.; Ribas, O.S.",NA,NA,NA,"Brazil","Paraná","Clevelândia","Rodovia Mangueirinha - Clevelândia, balsa do Rio Chopim","-52.4707984924316","-26.3957996368408",NA,NA,NA,"MBM141165","MBM141165","54832",NA,NA,NA,NA,"Southern America",NA,"30860","auto",NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-12-21 16:33:44-03","MBM","MBM","87690","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guarapuava","Fazenda Três Capões","-51.4580993652344","-25.395299911499",NA,NA,NA,"MBM087690","MBM087690","47330",NA,NA,NA,NA,"Southern America",NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-12-21 16:33:44-03","MBM","MBM","342452","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Cordeiro, J.; Barboza, E.","2008",NA,NA,"Caxambú, M.G.; et al.; et al.","2007","11","02","Brazil","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,"Erva ca. 30-40 cm, heliófita. Flores amarelas. Relevo ondulado Vegetação Estepe (campos gerais).","MBM342452","MBM342452","1775","883","883",NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"429","2020-12-21 16:33:44-03","MBM","MBM","244198","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Hatschbach, G.",NA,NA,NA,"Poliquesi, C.B.; Cordeiro, J.; Barboza, E.; Cordeiro, J.; Barboza, E.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,NA,"MBM244198","MBM244198","651",NA,NA,NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"430","2020-12-21 16:33:44-03","MBM","MBM","80323","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Tressens, S.G.",NA,NA,NA,"Kummrow, R.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Rio Guabiriba","-50.1618995666504","-25.0949993133545",NA,NA,NA,"MBM080323","MBM080323","2105",NA,NA,NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-12-21 16:33:44-03","MBM","MBM","71110","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Saunders, J.G.",NA,NA,NA,"Forero, E.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Rodovia do Café","-50.1618995666504","-25.0949993133545",NA,NA,NA,"MBM071110","MBM071110","3776",NA,NA,NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"432","2020-12-21 16:33:44-03","MBM","MBM","124929","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Tressens, S.G.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.",NA,NA,NA,"Brazil","Paraná","Guarapuava","Rod. BR-375, próximo ao Poço Grande","-51.4580993652344","-25.395299911499",NA,NA,NA,"MBM124929","MBM124929","52305",NA,NA,NA,NA,"Southern America",NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA
"433","2020-12-21 16:33:44-03","MBM","MBM","221926","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Cristóbal, C.L.",NA,NA,NA,"Ribas, O.S.; Pereira, L.B.S.; Pereira, L.B.S.",NA,NA,NA,"Brazil","Mato Grosso do Sul","Aquidauana","Serra de Maracaju, Estação Repetidora da TELEMS","-55.7872009277344","-20.4710998535156",NA,NA,NA,"MBM221926","MBM221926","2528",NA,NA,NA,NA,"Southern America",NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-12-21 16:33:44-03","MBM","MBM","145741","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Saunders, J.G.",NA,NA,NA,"Saunders, J.G.; Hatschbach, G.; Hatschbach, G.",NA,NA,NA,"Brazil","Paraná",NA,"Rio Velame",NA,NA,NA,NA,NA,"MBM145741","MBM145741","3206",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2020-12-21 16:33:44-03","MBM","MBM","44057","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Saunders, J.G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Campo Mourão","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,"MBM044057","MBM044057","7679",NA,NA,NA,NA,"Southern America",NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-12-21 16:33:44-03","MBM","MBM","24715","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Tressens, S.G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Clevelândia","2km a leste","-52.4707984924316","-26.3957996368408",NA,NA,NA,"MBM024715","MBM024715","30802",NA,NA,NA,NA,"Southern America",NA,"30860","auto",NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-12-21 16:33:44-03","MBM","MBM","73904","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Tressens, S.G.",NA,NA,NA,"Kummrow, R.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Guarapuava","Candói","-51.4580993652344","-25.395299911499",NA,NA,NA,"MBM073904","MBM073904","1820",NA,NA,NA,NA,"Southern America",NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-12-21 16:33:44-03","MBM","MBM","213059","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Cristóbal, C.L.",NA,NA,NA,"Ribas, O.S.; Pereira, L.B.S.; Pereira, L.B.S.",NA,NA,NA,"Brazil","Paraná","Palmeira","Rod. BR-277, descida para o Rio Capivara","-50.0064010620117","-25.4293994903564",NA,NA,NA,"MBM213059","MBM213059","1877",NA,NA,NA,NA,"Southern America",NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-12-21 16:33:44-03","MBM","MBM","80326","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Tressens, S.G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Parque Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,"MBM080326","MBM080326","45477",NA,NA,NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"440","2020-12-21 16:33:44-03","MBM","MBM","123147","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Saunders, J.G.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.",NA,NA,NA,"Brazil","Paraná","Sengés","Rod. PR-11, próximo do Rio Cajuru","-49.4636001586914","-24.1128005981445",NA,NA,NA,"MBM123147","MBM123147","51943",NA,NA,NA,NA,"Southern America",NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-12-21 16:33:44-03","MBM","MBM","37390","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Tressens, S.G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Sengés","Serra do Mocambo","-49.4636001586914","-24.1128005981445",NA,NA,NA,"MBM037390","MBM037390","37117",NA,NA,NA,NA,"Southern America",NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-12-21 16:33:44-03","MBM","MBM","218173","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Caçapava do Sul","Rod. BR-292","-53.4914016723633","-30.5121994018555",NA,NA,NA,"MBM218173","MBM218173","3238",NA,NA,NA,NA,"Southern America",NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-12-21 16:33:44-03","MBM","MBM","139588","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.",NA,NA,NA,"Brazil","Rio Grande do Sul","São Francisco de Assis","Entre São Francisco de Assis e a praia - Camping Jaraquá","-55.1310997009277","-29.5503005981445",NA,NA,NA,"MBM139588","MBM139588","4996",NA,NA,NA,NA,"Southern America",NA,"48310","auto",NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-12-21 16:33:44-03","MBM","MBM","227035","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Barra do Ribeiro","Rod. BR-116","-51.3011016845703","-30.2910995483398",NA,NA,NA,"MBM227035","MBM227035","3826",NA,NA,NA,NA,"Southern America",NA,"31686","auto",NA,NA,NA,NA,NA,NA,NA,NA
"445","2020-12-21 16:33:44-03","MBM","MBM","203129","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","São Francisco de Assis","Ca. 8km após São Francisco de Assis em direção a Santiago","-55.1310997009277","-29.5503005981445",NA,NA,NA,"MBM203129","MBM203129","5067",NA,NA,NA,NA,"Southern America",NA,"48310","auto",NA,NA,NA,NA,NA,NA,NA,NA
