"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"546","2015-03-07 08:42:04-03","F","FMNH-SEEDPLANTS","V0189037F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0189037F","V0189037F_01",NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"547","2015-03-07 08:42:04-03","F","FMNH-SEEDPLANTS","V0189038F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0189038F","V0189038F_01",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"548","2015-03-07 08:42:04-03","F","FMNH-SEEDPLANTS","V0189039F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0189039F","V0189039F_01",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"549","2015-03-07 08:42:04-03","F","FMNH-SEEDPLANTS","V0189040F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0189040F","V0189040F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"550","2015-03-07 08:42:04-03","F","FMNH-SEEDPLANTS","V0189041F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0189041F","V0189041F_01",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"551","2015-03-07 08:42:04-03","F","FMNH-SEEDPLANTS","V0189042F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0189042F","V0189042F_01",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"552","2015-03-07 08:42:04-03","F","FMNH-SEEDPLANTS","V0189043F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0189043F","V0189043F_01",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"553","2015-03-07 08:42:04-03","F","FMNH-SEEDPLANTS","V0189044F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0189044F","V0189044F_01",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"554","2015-03-07 08:42:04-03","F","FMNH-SEEDPLANTS","V0189045F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0189045F","V0189045F_01",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"555","2015-03-07 08:42:04-03","F","FMNH-SEEDPLANTS","V0189046F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0189046F","V0189046F_01",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"556","2015-03-07 08:42:04-03","F","FMNH-SEEDPLANTS","V0189047F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0189047F","V0189047F_01",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"557","2015-03-07 08:42:05-03","F","FMNH-SEEDPLANTS","V0189048F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0189048F","V0189048F_01",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"558","2015-03-07 08:42:05-03","F","FMNH-SEEDPLANTS","V0189049F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0189049F","V0189049F_01",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"559","2015-03-07 08:42:05-03","F","FMNH-SEEDPLANTS","V0189050F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0189050F","V0189050F_01",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"560","2015-03-07 08:42:05-03","F","FMNH-SEEDPLANTS","V0189051F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0189051F","V0189051F_01",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"561","2015-03-07 08:42:05-03","F","FMNH-SEEDPLANTS","V0189052F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0189052F","V0189052F_01",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"562","2015-03-07 08:42:05-03","F","FMNH-SEEDPLANTS","V0189053F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0189053F","V0189053F_01",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"563","2015-03-07 08:42:05-03","F","FMNH-SEEDPLANTS","V0189054F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0189054F","V0189054F_01",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"564","2015-03-07 08:42:05-03","F","FMNH-SEEDPLANTS","V0189055F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0189055F","V0189055F_01",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"565","2015-03-07 08:42:05-03","F","FMNH-SEEDPLANTS","V0189056F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0189056F","V0189056F_01",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"566","2019-06-11 13:09:21-03","F","FMNH-SEEDPLANTS","V0397215F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"A. Schinini","15368","1978","South America","Paraguay",NA,NA,NA,"V0397215F","V0397215F_01 V0397215F_02",NA,"RRC ID Flag","9","9","Distrito Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"15368",NA
"567","2019-04-13 11:45:59-03","F","FMNH-SEEDPLANTS","V0397216F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"J. Steinbach","8176","1928","South America","Bolivia",NA,NA,NA,"V0397216F","V0397216F_01 V0397216F_02",NA,"RRC ID Flag","10","10","Santa Cruz",NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"8176",NA
"568","2019-01-25 15:39:22-02","IAC","IAC","20721","S","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"H.M. Souza","s/nº","1969",NA,"Brasil","Rodovia Washigton Luis, próximo a Rio Claro",NA,"Nome popular: amarelinho",NA,NA,"(Griseb.) Lillo","N. Marquete & W. Marcondes-Ferreira","02","20","São Paulo",NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,"10","20",NA,NA,NA,NA,NA
"569","2019-01-25 15:34:30-02","IAC","IAC","31435","S","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"L.C. Bernacci","154",NA,NA,"Brasil",NA,NA,NA,NA,NA,"(Griseb.) Lillo","L.C. Bernacci",NA,NA,"São Paulo","Bauru","-49.0606","-22.3147",NA,NA,NA,NA,NA,"-49.0606","-22.3147",NA,NA,NA,NA,NA,NA,NA
"570","2019-01-25 15:34:31-02","IAC","IAC","36479","S","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"M.C.Dias et al.","s/nº","1990",NA,"Brasil","Fazenda Bom Sucesso",NA,NA,NA,NA,"(Griseb.) Lillo","M.C.Dias et al.","12","17","Paraná","Sapopema","-50.5803","-23.9108",NA,NA,NA,NA,"2000","-50.5803","-23.9108","12","17",NA,NA,NA,NA,NA
"571","2019-10-03 14:20:31-03","IAC","IAC","41993","S","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"A. Schinini","35248","2000",NA,"Argentina","Perichón",NA,NA,NA,NA,"(Griseb.) Lillo","A. Schinini","12","18","Corrientes","Corrientes","-58.8176","-27.4868",NA,NA,NA,NA,"2000","-58.8176","-27.4868","12","18",NA,NA,NA,NA,NA
"572","2019-01-25 15:39:22-02","IAC","IAC","50674","S","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"M.F. Casali; E. Cardoso-Leite & I.P. Santos","221","2009",NA,"Brasil","Floresta Nacional de Ipanema, Área 1",NA,"Coordenadas do ponto de coleta: Latitude: 2324459 sul, Longitude: 4735538 oeste",NA,NA,"(Griseb.) Lillo","M.F. Casali","02","27","São Paulo","Iperó","-47.6886","-23.3503",NA,NA,NA,NA,"2009","-47.6886","-23.3503","06","27",NA,NA,NA,NA,NA
"573","2019-01-25 15:39:22-02","IAC","IAC","54118","S","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"J.E.A. Bertoni","1037","2003",NA,"Brasil","IAC, Fazenda Santa Elisa",NA,"Quadra Lab-lab 5-17",NA,NA,"(Griseb.) Lillo","L.C. Bernacci","10","06","São Paulo","Campinas","-47.077171","-22.870251",NA,NA,NA,NA,"2013","-47.077171","-22.870251","03","14",NA,NA,NA,NA,NA
"574","2019-01-25 15:39:22-02","IAC","IAC","54525","S","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"J.E.A. Bertoni","230","1993",NA,"Brasil",NA,NA,NA,NA,NA,"(Griseb.) Lillo","J.E.A. Bertoni","11","10","São Paulo","Porto Ferreira","-47.4792","-21.8539",NA,NA,NA,NA,"1993","-47.4792","-21.8539","11","10",NA,NA,NA,NA,NA
"575","2019-01-25 15:39:22-02","IAC","IAC","54533","S","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"J.E.A. Bertoni","s/nº","1992",NA,"Brasil","Parque Estadual de Porto Ferreira",NA,NA,NA,NA,"(Griseb.) Lillo","J.E.A. Bertoni","09","17","São Paulo","Porto Ferreira","-47.4792","-21.8539",NA,NA,NA,NA,"1992","-47.4792","-21.8539","09","17",NA,NA,NA,NA,NA
"576","2019-01-25 15:39:22-02","IAC","IAC","55079","S","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"J.E.A. Bertoni & A. Geremias","950","2005",NA,"Brasil","IAC, Fazenda Santa Elisa",NA,"Procedência: Rio claro-SP; &nf;n°de introd. 15.842;&nf;Q. Lab.lab.5-16",NA,NA,"(Griseb.) Lillo","J.E.A. Bertoni & A. Geremias","09","23","São Paulo","Campinas","-47.077171","-22.870251",NA,NA,NA,NA,"2005","-47.077171","-22.870251","09","23",NA,NA,NA,NA,NA
"577","2020-09-22 13:48:36-03","USP","SPFW","954","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","reitzii","Terminalia reitzii",NA,"Reitz ;Klein","7076","1958",NA,"Brasil","Serra do Matador",NA,"Paratypus. Nova espécie. Folhas da mesma árvore coletadas em 25. nov. 1958",NA,NA,"Exell","A.W. Exell 1964","09","11","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621","550","550","15163","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2019-07-02 15:55:15-03","UEM","HUEM","5355","S","Plantae",NA,NA,"Combretaceae","Terminalia","reitzii","Terminalia reitzii",NA,"M.C. Dias; et al.","s.n.","1990",NA,"Brasil","Fazenda Bom Sucesso",NA,"Árvore; 11 m de altura; CAP 40 cm","HUEM000011267","HUEM000011267",NA,NA,"12","17","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2020-11-04 17:28:53-03","UEM","HUEM","1968","S","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Leslie R. Pereira; Assis, MA","s.n.","1988",NA,"Brasil","rio Ivinhema, lagoa Raimundo",NA,"Arbórea; flores brancas-esverdeadas levemente perfumadas.","HUEM000015715","HUEM000015715","(Griseb.) Lillo","Marco A. Assis","08","24","Mato Grosso do Sul","Jateí","-54.3025016784668","-22.4818992614746",NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2020-11-04 17:28:53-03","UEM","HUEM","2113","S","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Assis, MA; Neto, JAAM","s.n.","1989",NA,"Brasil","rio Ivinhema, lagoa Raimundo",NA,"Árvore próximo à margem da lagoa; com 1,5 de altura; frutos secos castanhos.",NA,NA,"(Griseb.) Lillo",NA,"12","11","Mato Grosso do Sul","Jateí","-54.3025016784668","-22.4818992614746",NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2019-07-03 20:06:17-03","UEM","HUEM","13266","S","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Vanessa Tomazini","s.n.","2001",NA,"Brasil","Margem esquerda do Ribeirão São Pedro,",NA,"Arbórea; frequente","HUEM000015719","HUEM000015719","(Griseb.) Lillo","Vanessa Tomazini; Ma.C.Souza","12","13","Paraná","São Pedro do Paraná","-53.2200012207031","-22.8239002227783",NA,NA,"25063","auto","2007",NA,NA,"04",NA,NA,NA,NA,NA,NA
"582","2020-11-04 17:28:53-03","UEM","HUEM","5195","S","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Catharino, ELM","s.n.","1985",NA,"Brasil",NA,NA,"Àrvore de 8m de altura, frutos verdes","HUEM000011264","HUEM000011264","(Griseb.) Lillo","Mantovani, W","10","03","São Paulo","Ipeúna","-47.7099990844727","-22.4300003051758",NA,NA,"12906","auto","1985",NA,NA,"10","03",NA,NA,NA,NA,NA
"583","2020-11-04 17:28:53-03","UEM","HUEM","2239","S","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Mencacci, PC; Zipparro, V","1","1990",NA,"Brasil","Mata ciliar do Ribeirão Claro",NA,"Porte Arbóreo",NA,NA,"(Griseb.) Lillo","Rodrigues, RR","12",NA,"São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,"21773","auto","1990",NA,NA,"12",NA,NA,NA,NA,NA,NA
"584","2021-02-12 15:01:59-03","UFSCar","SPSC","7615","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"J.J. Soares",NA,"2004",NA,"Brasil","Serra d'água.",NA,NA,NA,NA,"(Griseb.) Lillo",NA,"08","19","São Paulo","Rio Claro",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"585","2021-02-12 15:01:59-03","UFSCar","SPSC","7617","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"J.J. Soares",NA,"2004",NA,"Brasil","Serra d'água.",NA,"Flor branca;",NA,NA,"(Griseb.) Lillo",NA,"08","19","São Paulo","Rio Claro",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"586","2020-11-12 17:01:33-03","UEL","FUEL","35837","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","reitzii","Terminalia reitzii",NA,"Lovato, MC; et al.","230","2003",NA,"Brasil","Fazenda Figueira, Paiquerê",NA,NA,"FUEL019243",NA,"Exell","Lovato, MC","09","25","Paraná","Londrina","-50.975556","-23.540833",NA,NA,NA,NA,"2003","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,NA
"587","2020-11-12 17:01:33-03","UEL","FUEL","35770","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Lovato, MC; et al.","80","2003",NA,"Brasil","Fazenda Figueira, Paiquerê",NA,NA,"FUEL019241",NA,"(Griseb.) Lillo","Ribeiro, RTM","11","14","Paraná","Londrina","-50.975556","-23.540833",NA,NA,NA,NA,"2019","-50.975556","-23.540833","10","17",NA,NA,NA,NA,NA
"588","2020-11-12 17:01:33-03","UEL","FUEL","35836","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Lovato, MC; et al.","229","2003",NA,"Brasil","Fazenda Figueira, Paiquerê",NA,NA,"FUEL019255",NA,"(Griseb.) Lillo","Ribeiro, RTM","09","02","Paraná","Londrina","-50.975556","-23.540833",NA,NA,NA,NA,"2019","-50.975556","-23.540833","10","17",NA,NA,NA,NA,NA
"589","2020-11-12 17:01:33-03","UEL","FUEL","35867","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Slusarski, SR; et al.","317","2003",NA,"Brasil","Fazenda Figueira, Paiquerê; Brejo ao lado do rio Taquara.",NA,NA,"FUEL019240",NA,"(Griseb.) Lillo","Ribeiro, RTM","08","19","Paraná","Londrina","-50.975556","-23.540833",NA,NA,NA,NA,"2019","-50.975556","-23.540833","10","17",NA,NA,NA,NA,NA
"590","2020-11-12 17:01:33-03","UEL","FUEL","45585","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Estevan, DA; et al.","976","2005",NA,"Brasil","Fazenda Califórnia, parcela 18",NA,NA,"FUEL019247",NA,"(Griseb.) Lillo","Ribeiro, RTM","07","06","Paraná","Ventania","-50.308417","-24.143083",NA,NA,NA,NA,"2019","-50.308417","-24.143083","10","17",NA,NA,NA,NA,NA
"591","2020-11-12 17:01:33-03","UEL","FUEL","29794","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Pavão, OC; et al.","s.n.","2000",NA,"Brasil","Sítio Nossa Senhora Aparecida, mata ciliar do rio Congonhas",NA,NA,"FUEL019261",NA,"(Griseb.) Lillo","Ribeiro, RTM","10","25","Paraná","Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,"23842","auto","2019",NA,NA,"10","17",NA,NA,NA,NA,NA
"592","2020-11-12 17:01:33-03","UEL","FUEL","29795","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Pavão, OC; et al.","s.n.","1999",NA,"Brasil","Thermas Águativa",NA,NA,"FUEL019211",NA,"(Griseb.) Lillo","Ribeiro, RTM","10","20","Paraná","Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,"23842","auto","2019",NA,NA,"10","17",NA,NA,NA,NA,NA
"593","2020-11-12 17:01:33-03","UEL","FUEL","29793","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Pavão, OC","s.n.","1999",NA,"Brasil","Fazenda São José, borda da mata",NA,NA,"FUEL019252",NA,"(Griseb.) Lillo","Ribeiro, RTM","11","24","Paraná","Curiúva","-50.4583015441895","-24.0324993133545",NA,NA,"23566","auto","2019",NA,NA,"10","17",NA,NA,NA,NA,NA
"594","2020-11-12 17:01:33-03","UEL","FUEL","18038","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Dias, MC; et al.","31","1995",NA,"Brasil","Fazenda Doralice, beira da mata; próximo ao Rio Tibagi",NA,NA,"FUEL019246",NA,"(Griseb.) Lillo","Ribeiro, RTM","08","31","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,"20625","auto","2019",NA,NA,"10","17",NA,NA,NA,NA,NA
"595","2020-11-12 17:01:33-03","UEL","FUEL","17278","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Soares-Silva, LH; Cardoso, O","370","1995",NA,"Brasil","Fazenda Doralice, Margem esq. do rio Tibagi",NA,NA,"FUEL019257",NA,"(Griseb.) Lillo","Ribeiro, RTM","08","02","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,"20625","auto","2019",NA,NA,"10","17",NA,NA,NA,NA,NA
"596","2020-11-12 17:01:33-03","UEL","FUEL","20200","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Francisco das Chagas e Silva","s.n.","1996",NA,"Brasil","Arredores de Leópolis",NA,NA,"FUEL019213",NA,"(Griseb.) Lillo","Ribeiro, RTM","08","29","Paraná","Leópolis","-50.7510986328125","-23.0799999237061",NA,NA,"22638","auto","2019",NA,NA,"10","17",NA,NA,NA,NA,NA
"597","2020-11-12 17:01:33-03","UEL","FUEL","29792","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Pavão, OC; et al.","s.n.","1999",NA,"Brasil","mata ciliar do rio Tangará",NA,NA,"FUEL019256",NA,"(Griseb.) Lillo","Ribeiro, RTM","10","26","Paraná","Leópolis","-50.7510986328125","-23.0799999237061",NA,NA,"22638","auto","2019",NA,NA,"10","17",NA,NA,NA,NA,NA
"598","2020-11-12 17:01:33-03","UEL","FUEL","31921","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"K.L.V.R. de Sá; et al.","52","2000",NA,"Brasil","Sítio São Francisco, borda de mata",NA,NA,"FUEL019265",NA,"(Griseb.) Lillo","Ribeiro, RTM","10","09","Paraná","Leópolis","-50.7510986328125","-23.0799999237061",NA,NA,"22638","auto","2019",NA,NA,"10","17",NA,NA,NA,NA,NA
"599","2020-11-12 17:01:33-03","UEL","FUEL","35025","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Bianchini, E; Papolo, RS","s.n.","2000",NA,"Brasil","Parque Estadual Mata dos Godoy",NA,NA,"FUEL019249",NA,"(Griseb.) Lillo",NA,NA,NA,"Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"63728","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2020-11-12 17:01:33-03","UEL","FUEL","9394","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Francisco das Chagas e Silva","1422","1991",NA,"Brasil","Parque Estadual Mata dos Godoy",NA,NA,"FUEL019258",NA,"(Griseb.) Lillo","Ribeiro, RTM","09","09","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"63728","auto","2019",NA,NA,"10","17",NA,NA,NA,NA,NA
"601","2020-11-12 17:01:33-03","UEL","FUEL","20137","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Francisco das Chagas e Silva","s.n.","1994",NA,"Brasil","P.E. Mata dos Godo, -próx. area da Eve,marg.dir. d, marg.dir. do rio próx. area da Eve E. Mata dos Godoy",NA,NA,"FUEL019266",NA,"(Griseb.) Lillo","Ribeiro, RTM","10","27","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"63728","auto","2019",NA,NA,"10","17",NA,NA,NA,NA,NA
"602","2020-11-12 17:01:33-03","UEL","FUEL","27306","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Hatschbach, G; Silva, JM","69273","1999",NA,"Brasil","Bosque da cidade",NA,NA,"FUEL019248",NA,"(Griseb.) Lillo","Ribeiro, RTM","08","18","Paraná","Paranavaí","-52.4653015136719","-23.0730991363525",NA,NA,"51763","auto","2019",NA,NA,"10","17",NA,NA,NA,NA,NA
