"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","recordNumber","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","typeStatus","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","previousCatalogNumber","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount","relatedCatalogItem"
"96","2020-09-28 15:58:33-03","MNHN","RECOLNAT_MNHN_P","P01223815","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Glaziou, A.",NA,NA,NA,NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223815' target='other'> <mi>dwc_moreinfo</mi></a>","P01223815","P01223815_01","(Spring) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4471",NA,NA,NA,NA
"97","2020-09-28 15:58:33-03","MNHN","RECOLNAT_MNHN_P","P01223826","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Glaziou, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223826' target='other'> <mi>dwc_moreinfo</mi></a>","P01223826","P01223826_01","(Spring) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5218",NA,NA,NA,NA
"98","2020-09-28 15:58:33-03","MNHN","RECOLNAT_MNHN_P","P01223827","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Wittig","1871","2","23",NA,"Brasil","Espírito Santo","Brésil, Espirito Santo.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223827' target='other'> <mi>dwc_moreinfo</mi></a>","P01223827","P01223827_01","(Spring) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-09-28 15:58:33-03","MNHN","RECOLNAT_MNHN_P","P01223828","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Glaziou, A.",NA,NA,NA,NA,"Brasil",NA,"Brésil.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223828' target='other'> <mi>dwc_moreinfo</mi></a>","P01223828","P01223828_01","(Spring) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5218",NA,NA,NA,NA
"100","2015-09-18 04:53:19-03","MNHN","RECOLNAT_MNHN_P","P00559029","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Glaziou, A.","1868","9","7",NA,"Brésil",NA,"Serra dos Orguos","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00559029' target='other'> <mi>dwc_moreinfo</mi></a>","P00559029","P00559029_01","(Spring) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2793",NA,NA,NA,NA
"101","2015-09-05 07:37:12-03","MNHN","RECOLNAT_MNHN_P","P00559030","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Sellow, F.",NA,NA,NA,NA,"Brasilia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00559030' target='other'> <mi>dwc_moreinfo</mi></a>","P00559030","P00559030_01","(Spring) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2016-01-07 01:44:31-02","MNHN","RECOLNAT_MNHN_P","P00559232","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Glaziou, A.","1868","9","7",NA,"Brésil",NA,"Serra dos Orguos","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00559232' target='other'> <mi>dwc_moreinfo</mi></a>","P00559232","P00559232_01","(Spring) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2793",NA,NA,NA,NA
"103","2020-09-28 15:58:32-03","MNHN","RECOLNAT_MNHN_P","P01223806","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Dusén, P.","1904","3","18",NA,"Brasil","Paraná","Itaiacoca","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223806' target='other'> <mi>dwc_moreinfo</mi></a>","P01223806","P01223806_01","(Spring) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-09-28 15:58:32-03","MNHN","RECOLNAT_MNHN_P","P01223807","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Ule, E.","1885","8","1",NA,"Brasil","Santa Catarina","Brasilien. Provinz. St. Catharina, [sadsberg bei] São Francisco.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223807' target='other'> <mi>dwc_moreinfo</mi></a>","P01223807","P01223807_01","(Spring) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"159",NA,NA,NA,NA
"105","2020-09-28 15:58:33-03","MNHN","RECOLNAT_MNHN_P","P01223830","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Glaziou, A.",NA,NA,NA,NA,"Brasil",NA,"Brésil mérid.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223830' target='other'> <mi>dwc_moreinfo</mi></a>","P01223830","P01223830_01","(Spring) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-09-28 15:58:33-03","MNHN","RECOLNAT_MNHN_P","P01223832","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Glaziou, A.","1885","7","1",NA,"Brasil",NA,"Sítio de Juan Barbosa en las Areias","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223832' target='other'> <mi>dwc_moreinfo</mi></a>","P01223832","P01223832_01","(Spring) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-09-28 15:58:33-03","MNHN","RECOLNAT_MNHN_P","P01223834","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Gardner",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Organ Mts.","hb","25 novenbre 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223834' target='other'> <mi>dwc_moreinfo</mi></a>","P01223834","P01223834_01","(Spring) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5959",NA,NA,NA,NA
"108","2020-09-28 15:58:34-03","MNHN","RECOLNAT_MNHN_P","P01223835","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Wacket","1906","1","1",NA,"Brasil","São Paulo","Alto da Serra.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223835' target='other'> <mi>dwc_moreinfo</mi></a>","P01223835","P01223835_01","(Spring) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"341",NA,NA,NA,NA
"109","2020-09-28 15:58:34-03","MNHN","RECOLNAT_MNHN_P","P01223837","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Wacket","1906","1","1",NA,"Brasil","São Paulo","Alto da Serra","hb","Giraudias 16 Fevrier 1910 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223837' target='other'> <mi>dwc_moreinfo</mi></a>","P01223837","P01223837_01","(Spring) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-09-28 15:58:34-03","MNHN","RECOLNAT_MNHN_P","P01223838","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Waket, L.","1906","1","1",NA,"Brasil","São Paulo","Alto da Serra","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223838' target='other'> <mi>dwc_moreinfo</mi></a>","P01223838","P01223838_01","(Spring) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-09-28 16:03:24-03","MNHN","RECOLNAT_MNHN_P","P01223839","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Waket], [L.","1906","1","1",NA,"Brasil","São Paulo","Alto da Serra","hb","1 Avril 1910 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223839' target='other'> <mi>dwc_moreinfo</mi></a>","P01223839","P01223839_01","(Spring) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2017-08-02 15:12:02-03","MNHN","RECOLNAT_MNHN_P","P01302038","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Wacket","1906","1","1",NA,"Brasil","São Paulo","Alto da Serra","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01302038' target='other'> <mi>dwc_moreinfo</mi></a>","P01302038","P01302038_01","(Spring) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"341",NA,NA,NA,NA
"113","2020-09-28 15:58:33-03","MNHN","RECOLNAT_MNHN_P","P01223814","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Glaziou, A.","1870","3","12",NA,"Brasil","Rio de Janeiro","Alto Macahé","hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223814' target='other'> <mi>dwc_moreinfo</mi></a>","P01223814","P01223814_01","(Spring) B.Øllg.",NA,NA,"1800",NA,"Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,"4471",NA,NA,NA,NA
"114","2020-09-28 15:58:34-03","MNHN","RECOLNAT_MNHN_P","P01223836","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Glaziou, A.","1881","9","1",NA,"Brasil","São Paulo","Brésil. Apiahy.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223836' target='other'> <mi>dwc_moreinfo</mi></a>","P01223836","P01223836_01","(Spring) B.Øllg.",NA,NA,NA,NA,"Apiaí","-48.8400001525879","-24.5",NA,NA,NA,NA,NA,"37738","auto",NA,NA,NA,NA,"2959",NA,NA,NA,NA
"115","2020-09-28 15:58:33-03","MNHN","RECOLNAT_MNHN_P","P01223831","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Glaziou, A.","1885","8","1",NA,"Brasil","São Paulo","Chacara del Oro","hb","9 Fevrier 1910 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223831' target='other'> <mi>dwc_moreinfo</mi></a>","P01223831","P01223831_01","(Spring) B.Øllg.",NA,NA,NA,NA,"Apiaí","-48.8400001525879","-24.5",NA,NA,NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-09-28 15:58:33-03","MNHN","RECOLNAT_MNHN_P","P01223833","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Dusén, P.","1904","3","18",NA,"Brasil","Paraná","Itaiacoca.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223833' target='other'> <mi>dwc_moreinfo</mi></a>","P01223833","P01223833_01","(Spring) B.Øllg.",NA,NA,NA,NA,"Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2015-09-03 16:08:19-03","MNHN","RECOLNAT_MNHN_P","P01223811","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Dusén, P.","1904","3","18",NA,"Brasil","Paraná","Itaiacoca.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223811' target='other'> <mi>dwc_moreinfo</mi></a>","P01223811","P01223811_01","(Spring) B.Øllg.",NA,NA,NA,NA,"Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,"4200",NA,NA,NA,NA
"118","2020-09-28 15:58:33-03","MNHN","RECOLNAT_MNHN_P","P01223829","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Fée, A.","1871","11","12",NA,"Brasil","Rio de Janeiro","Morro da Fazenda da Tijuca","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223829' target='other'> <mi>dwc_moreinfo</mi></a>","P01223829","P01223829_01","(Spring) B.Øllg.",NA,NA,NA,NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,"5219",NA,NA,NA,NA
"119","2020-09-28 15:58:32-03","MNHN","RECOLNAT_MNHN_P","P01223808","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Ule, E.","1883","1","1",NA,"Brasil","Santa Catarina","Province Santa Catharina.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223808' target='other'> <mi>dwc_moreinfo</mi></a>","P01223808","P01223808_01","(Spring) B.Øllg.",NA,NA,NA,NA,"Joinville","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-09-29 14:53:04-03","UFPR","UPCB","57113","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Matos, F.B. et al.","2006","05","17",NA,"Brasil","Paraná","Parque Nacional Saint-Hilaire/ Lange (Serra da Prata)",NA,"Epífita pendente a 2m do solo, no interior da mata nebular. Floresta Ombrófila Densa.","UPCB0010750","UPCB0010750","(Spring) B.Øllg.","Matos, F.B.","1159","1400","1400","Guaratuba","-48.666667","-25.6",NA,NA,"2017",NA,NA,NA,NA,"-48.666667","-25.6",NA,NA,NA,NA,NA,NA,NA
"121","2020-09-29 14:53:04-03","UFPR","UPCB","53309","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Schwartsburd, P.B. et al.","2005","10","28",NA,"Brasil","Paraná","Parque Estadual de Vila Velha, Capão da Fortaleza",NA,"Rupícola pendente. Formações areníticas e floresta ombrófila mista..","UPCB0010751","UPCB0010751","(Spring) B.Øllg.","Schwartsburd, P.B.","955","1000","1000","Ponta Grossa","-50","-25.233333",NA,NA,"2017",NA,NA,NA,NA,"-50","-25.233333",NA,NA,NA,NA,NA,NA,NA
"122","2020-09-29 14:53:04-03","UFPR","UPCB","54274","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Schwartsburd, P.B. et al.","2005","03","05",NA,"Brasil","Paraná","Parque Estadual de Vila Velha, capão da Fortaleza, abaixo do Platô de arenitos",NA,"Rupícola pendente a 3m, interior da mata. Floresta ombrófila mista..","UPCB0010749","UPCB0010749","(Spring) B.Øllg.","Schwartsburd, P.B.","656","100","100","Ponta Grossa","-50","-25.233333",NA,NA,"2017",NA,NA,NA,NA,"-50","-25.233333",NA,NA,NA,NA,NA,NA,NA
"123","2020-09-29 14:53:04-03","UFPR","UPCB","68473","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Matos, F.B. et al.","2004","12","17",NA,"Brasil","Paraná","Mananciais da Serra, próximo ao Reservatório do Carvalho.",NA,"Epífita em tronco de Cyatheaceae, a 1,5m do solo. Ramos pendentes. Gradiente entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","UPCB0010753","UPCB0010753","(Spring) B.Øllg.","Matos, F.B.","130","1100","1100","Piraquara","-48.983333","-25.483333",NA,NA,"2017",NA,NA,NA,NA,"-48.983333","-25.483333",NA,NA,NA,NA,NA,NA,NA
"124","2020-09-29 14:53:04-03","UFPR","UPCB","52570","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Dunaiski Jr., A.","2004","09","26",NA,"Brasil","Paraná","Cunhãhy",NA,"Epífita de 1m, margem do rio..","UPCB0010758","UPCB0010758","(Spring) B.Øllg.","Labiak, P.H.","2525",NA,NA,"São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"2017",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-09-29 14:53:04-03","UFPR","UPCB","42595","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Dittrich, V.A.O. et al.","2000","01","12",NA,"Brasil","Paraná","Parque Estadual das Lauráceas",NA,"Holoepífito preferencial a 1m do solo, em floresta ombrófila dens altomontana..","UPCB0010756","UPCB0010756","(Spring) B.Øllg.","Dittrich, V.A.O.","727","1150","1150","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,"2017",NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-09-29 14:53:04-03","UFPR","UPCB","79617","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Michelon, C. et al.","2011","05","18",NA,"Brasil","Paraná","Parque Estadual do Guartelá.",NA,"Epífita pendente. Floresta de galeria. Base dos ramos avermelhadas..",NA,NA,"(Spring) B.Ollg.","Matos, F.B.","1089","870","870","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"2016",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-09-29 14:53:04-03","UFPR","UPCB","44992","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Petean, M.P.","2001","01","18",NA,"Brasil","Paraná","Parque Estadual do Pico do Marumbi, Pico do Morro Facãozinho",NA,"Epífita a 2m do solo. Coletada em floresta ombrófila densa altomontana..","UPCB0010759","UPCB0010759","(Spring) B.Øllg.","Dittrich, V.A.O.","133",NA,NA,"Morretes","-48.834400177002","-25.476900100708",NA,NA,"2017",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-09-29 14:53:04-03","UFPR","UPCB","86899","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Canestraro, B.K. | Kersten, R.","2014","05","31",NA,"Brasil","Paraná","Parque Estadual do Pico Marumbi, Morro do Canal.",NA,"Epífita, ciófila, população grande. Floresta Ombrófila Densa Altomontana..","UPCB0012234","UPCB0012234","(Spring) B.Øllg.","Canestraro, B.K.","703",NA,NA,"Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"2014",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2010-04-15 17:18:00-03","MO","MOBOT","3325098","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides","Alexander C. Brade","1941","10","1","South America","Brazil","Minas Gerais","Serra do Caparaó.",NA,NA,NA,NA,"(Spring) Trevis.","Brade","Brade 17093","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2009-07-27 09:32:00-03","MO","MOBOT","3325347","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides","Auguste F.M. Glaziou","1861",NA,NA,"South America","Brazil","Rio de Janeiro","Sellow.",NA,NA,NA,NA,"(Spring) Trevis.",NA,"Glaziou 3315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2011-12-29 14:59:00-02","MO","MOBOT","3325423","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides","Albano Schmalz","1906","3","5","South America","Brazil","Santa Catarina","Joinville.",NA,NA,NA,NA,"(Spring) Trevis.",NA,"Schmalz 154",NA,NA,NA,"-48.833333","-26.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2011-03-24 17:52:00-03","MO","MOBOT","3325528","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides","Calvin R. Sperling","1980","8","21","South America","Ecuador","Carchi","7 km. NW of El Carmelo.",NA,NA,NA,NA,"(Spring) Trevis.","Tryon","Sperling 5194","2300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","3383510","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides","O.S. Ribas|J.M. Silva","2001","2","11","South America","Brazil","Santa Catarina","Serra Quiriri (Mun. Campo Alegre).",NA,NA,NA,NA,"(Spring) Trevis.","A.R. Smith","Ribas 3256","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","1274990","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","fontinaloides","Lycopodium fontinaloides","Harriet G. Barclay","1959","5","5","South America","Colombia","Boyacá",NA,NA,NA,NA,NA,"Spring",NA,"Barclay 7553","3000.00000000",NA,"Belen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2015-12-09 08:59:30-02","F","FMNH-PTERIDOPHYTES","C0663981F","PreservedSpecimen","Plantae","Lycopodiophyta",NA,"Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides",NA,NA,NA,NA,"South America","Brazil","Santa Catarina",NA,NA,NA,"C0663981F","C0663981F_01","(Spring) Trevis.",NA,NA,NA,NA,NA,"-50","-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA,NA
"136","2015-12-09 08:59:30-02","F","FMNH-PTERIDOPHYTES","C0663982F","PreservedSpecimen","Plantae","Lycopodiophyta",NA,"Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides",NA,NA,NA,NA,"South America","Brazil","Santa Catarina",NA,NA,NA,"C0663982F","C0663982F_01","(Spring) Trevis.",NA,NA,NA,NA,NA,"-50","-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA,NA
"137","2015-12-09 08:59:31-02","F","FMNH-PTERIDOPHYTES","C0663983F","PreservedSpecimen","Plantae","Lycopodiophyta",NA,"Lycopodiaceae","Lycopodium","fontinaloides","Lycopodium fontinaloides",NA,NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,"C0663983F","C0663983F_01","Spring",NA,NA,NA,NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA,NA
"138","2015-12-09 08:59:31-02","F","FMNH-PTERIDOPHYTES","C0663984F","PreservedSpecimen","Plantae","Lycopodiophyta",NA,"Lycopodiaceae","Lycopodium","fontinaloides","Lycopodium fontinaloides",NA,NA,NA,NA,"South America","Ecuador","Carchi",NA,NA,NA,"C0663984F","C0663984F_01","Spring",NA,NA,NA,NA,NA,"-78.0833","0.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA,NA
"139","2020-09-12 05:00:02-03","US","US","2019973","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","R. Reitz",NA,NA,NA,"South America","Brazil","Santa Catarina","Morro do Barí-Itajai",NA,NA,"US01382127","US01382127_01","(Spring) B. Øllg.",NA,"2991","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"140","2020-09-12 05:00:02-03","US","US","2549346","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","-- Reitz & Klein, --","1956","7","17","South America","Brazil",NA,"Horto Florestal I. N. P., Ibirama, Santa Catarina",NA,NA,"US01382124","US01382124_01","(Spring) B. Øllg.",NA,"3421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"141","2020-09-12 05:00:02-03","US","US","1586818","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides",NA,"1929","10",NA,"South America","Brazil",NA,NA,NA,NA,"US01382125","US01382125_01","(Spring) B. Øllg.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
