"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus"
"227","2020-08-31 08:58:10-03","INPA","INPA","151978","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Borges, RL","2018","10",NA,"Pirani, JR","1203","1985","10","10","Brasil","Mato Grosso","Santa Terezinha","Margem rio Araguaia.","-50.5","-10.416667","-50.5","-10.416667",NA,NA,NA,"INPA0151978","INPA0151978 INPA0151978_e","Dicotyledon Asterids","Gentianales","Southern America",NA,NA,NA,NA,NA,NA,NA
"228","2020-08-31 08:58:10-03","INPA","INPA","159049","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Borges, RL","2018","10",NA,"Carreira, LMM","1081","1989","03","09","Brasil","Pará","Salinópolis",NA,"-47.2","-0.6","-47.2","-0.6",NA,NA,NA,"INPA0159049","INPA0159049 INPA0159049_e","Dicotyledon Asterids","Gentianales","Southern America",NA,NA,NA,NA,NA,NA,NA
"229","2020-08-31 08:58:10-03","INPA","INPA","16201","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.",NA,NA,NA,NA,"Kuhlmann, JG","451","1923","09","14","Brasil","Mato Grosso",NA,"Rio Ouro Preto, afluente do Paca Nova","-53.5","-17.9","-53.5","-17.9",NA,NA,NA,"INPA0016201","INPA0016201_e INPA0016201_e1","Dicotyledon Asterids","Gentianales","Southern America",NA,NA,NA,NA,NA,NA,NA
"230","2020-08-31 08:58:10-03","INPA","INPA","153033","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Borges, RL","2018","10",NA,"Ferreira, CAC","8436","1986","11","11","Brasil","Amazonas","Alvarães","Alvarães à Vila Nogueira, Margem direita do rio Solimões, estrada que liga a cidade de Alvarães à Vila Nogueira.","-64.833333","-2.216667","-64.833333","-2.216667",NA,NA,NA,"INPA0153033","INPA0153033 INPA0153033_e","Dicotyledon Asterids","Gentianales","Southern America",NA,NA,NA,NA,NA,NA,NA
"231","2020-08-31 08:58:10-03","INPA","INPA","218164","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Borges, RL","2018","10",NA,"Ramos, JF","2893","2006","05","04","Brasil","Rondônia","Ji-Paraná","Reserva Biológica do Jarú, Reserva Biológica do Jaru (Rebio-Jaru-IBAMA). UTM-20L 653745, 89522980. Lageado da rebio, cerrado, rochas, areniticas.","-62.5","-10.019289","-62.5","-10.019289","210","210",NA,"INPA0218164","INPA0218164 INPA0218164_e","Dicotyledon Asterids","Gentianales","Southern America",NA,NA,NA,NA,NA,NA,NA
"232","2021-01-26 17:38:36-03","MBML","MBML-HERBARIO","54362",NA,"Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Ludovic Kollman","2019","09","04","Analí Bustos","3","2018","11","30","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.536783","-19.971717","40W32'12,42","19S58'18,18","751","751",NA,"MBML054362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-03-04 11:06:22-03","UFRB","HURB","17001","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","G.C.Delgado Jr.","2015","03","12","Gonçalves, F.B.","408","2014","09","16","Brasil","Rio Grande do Norte","Touros",NA,"-35.460278","-5.219444","35º27'37W","5º13'10S",NA,NA,"UFRN 22257.","HURB000017001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2017-11-24 14:12:23-02","UFLA","ESAL","11378","S","Plantae","Rubiaceae","Tocoyena","selloana","Tocoyena selloana","Schum.",NA,NA,NA,NA,"Oliveira Filho, AT","417",NA,NA,NA,"Brasil","Paraíba","Mataraca",NA,"-35.0511016845703","-6.60138988494873",NA,NA,NA,NA,"arvoreta; 4,0; ;; restinga",NA,NA,NA,NA,NA,NA,"15636","auto",NA,NA,NA,NA
"235","2017-11-24 14:12:23-02","UFLA","ESAL","15121","S","Plantae","Rubiaceae","Tocoyena","selloana","Tocoyena selloana","Schum.",NA,NA,NA,NA,"Villela, EA; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","Mata Camarinha","-43.3210983276367","-19.414400100708",NA,NA,NA,NA,"árvore; 6,0; ;; floresta",NA,NA,NA,NA,NA,NA,"22479","auto",NA,NA,NA,NA
"236","2021-01-26 13:58:21-03","IMA","MAC","10909","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2009","01","01","R.P.Lyra-Lemos; M.N.Rodrigues; E.M.Duarte","4484","2000","02","09","Brasil","Alagoas","Marechal Deodoro","APA de Santa Rita., Próximo ao povoado Malhada, vegetação sobre cordões arenosos.","-35.893411","-9.697808","-35.893411","-9.697808",NA,NA,"Arvoreta planta com ca. de 2,5m de alt. Flores amarelas.; Restinga baixa","MAC0010909","MAC0010909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-01-26 13:58:21-03","IMA","MAC","10945","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2009","01","01","R.P.Lyra-Lemos; M.N.Rodrigues; E.M.Duarte","4520","2000","02","09","Brasil","Alagoas","Marechal Deodoro","APA de Santa Rita., Próximo ao povoado Malhada, vegetação sobre cordões arenosos.","-35.893411","-9.697808","-35.893411","-9.697808",NA,NA,"Arvoreta planta com ca. de 2,5m de alt., frequente. Flores amarelas.; Restinga baixa","MAC0010945","MAC0010945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-01-26 13:58:21-03","IMA","MAC","14700","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2008","06","12","L.Omena","01","2001","05","05","Brasil","Alagoas","Feliz Deserto","Próximo a AL-101, área de transição mata/restinga.","-36.303117","-10.293922","-36.303117","-10.293922",NA,NA,"Árvore planta com ca. de 2,5m de alt. Frutos imaturos verdes.; Restinga arbustiva arbórea","MAC0014700","MAC0014700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-01-26 13:58:21-03","IMA","MAC","15029","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2009","02","10","A.I.L.Pinheiro","s.n.","2001","11","20","Brasil","Alagoas","Passo de Camaragibe","Barra do rio Camaragibe.","-35.415564","-9.306739","-35.415564","-9.306739",NA,NA,"Árvore, flores ausentes, frutos imaturos verdes.; Manguezal","MAC0015029","MAC0015029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-01-26 13:58:21-03","IMA","MAC","18249","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.",NA,NA,NA,NA,"L.A.Pereira; E.C.O.Chagas","181","2011","02","22","Brasil","Paraíba","João Pessoa","Mangabeira.","-34.882028","-8.204869","-34.882028","-8.204869",NA,NA,"Árvore.; Mata ciliar do rio Cabelo.","MAC0018249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-01-26 13:58:21-03","IMA","MAC","2025","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2009","02","10","R.F.Rocha","177","1982","03","17","Brasil","Alagoas","Piaçabuçu","Próximo ao Pontal do Peba, Solo bem drenado.","-36.414789","-10.384417","-36.414789","-10.384417",NA,NA,"Árvore com flore amarelas.; Restinga","MAC0002025","MAC0002025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-01-26 13:58:21-03","IMA","MAC","2284","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2009","02","10","R.F.Rocha","28","1981","09","29","Brasil","Alagoas","Piaçabuçu","Próximo ao aceeos de Bonito, solo bem drenado.","-36.414789","-10.384417","-36.414789","-10.384417",NA,NA,"Árvore. Fruto verde; Restinga","MAC0002284","MAC0002284 MAC0002284_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-01-26 13:58:21-03","IMA","MAC","23016","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2009","02","10","M.N.Rodrigues; F.Cavalcante; G.Bernardino","1761","2005","08","11","Brasil","Alagoas","Barra de São Miguel","2Km depois da praia do Gunga.","-35.947886","-9.813219","-35.947886","-9.813219",NA,NA,"Arvoreta ca. de 3m de altura. Frutos verdes.; Mata Atlântica degradada.","MAC0023016","MAC0023016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-01-26 13:58:21-03","IMA","MAC","2414","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2009","02","10","R.F.Rocha","177","1982","03","17","Brasil","Alagoas","Piaçabuçu","Próximo ao Pontal do Peba, solo bem drenado.","-36.414789","-10.384417","-36.414789","-10.384417",NA,NA,"Árvore com flores amarelas; Restinga","MAC0002414","MAC0002414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-01-26 13:58:21-03","IMA","MAC","26125","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2008","07","25","I.P.S.Santos; W.F.Soares","03","2007","01","26","Brasil","Alagoas","Marechal Deodoro","Praia do Francês.","-35.893411","-9.697808","-35.893411","-9.697808",NA,NA,"Arbusto ca. 3 m de altura. Flores brancas.; Restinga.","MAC0026125","MAC0026125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-01-26 13:58:21-03","IMA","MAC","28970","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2009","02","10","N.T. Mendonça","415","2005","01","20","Brasil","Alagoas","Murici","Serra da Bananeira.","-35.936994","-9.281314","-35.936994","-9.281314",NA,NA,"Árvore ca. 14 m de altura. Flores amarelas levemente perfumadas.; Mata Atlântica.","MAC0028970","MAC0028970 MAC0028970_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-01-26 13:58:21-03","IMA","MAC","31959","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2009","01","03","S.P.Gomes; I.A.Bayma","36","2008","04","19","Brasil","Alagoas","Coruripe","Fragmentos de Mata Atlântica em Coruripe e Roteiro","-36.176119","-11.216725","-36.176119","-11.216725",NA,NA,"Árvore ca. de 5m de altura. Flores amarelas.; Mata Atlântica.","MAC0031959","MAC0031959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-01-26 13:58:21-03","IMA","MAC","3313","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2009","02","10","M.N.Rodrigues; R.C.Marques; et al.","684","1984","02","03","Brasil","Alagoas","Barra de São Miguel","Praia do Gunga, solo arenoso.","-35.947886","-9.813219","-35.947886","-9.813219",NA,NA,"Arbusto com flores cremes e frutos pretos quando maduros; Restinga","MAC0003313","MAC0003313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-01-26 13:58:21-03","IMA","MAC","34557","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2008","11","16","Chagas-Mota","1574","2008","11","16","Brasil","Alagoas","Marechal Deodoro","Barra Nova.","-35.819814","-9.718381","-35.819814","-9.718381",NA,NA,"Árvore ca. 5 m de altura. Flores amarelas e perfumadas. Fruto verde e globoso.; Restinga.","MAC0034557","MAC0034557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-01-26 13:58:21-03","IMA","MAC","35527","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2009","02","04","Chagas-Mota; L.M.Leão","1745","2009","02","04","Brasil","Alagoas","Marechal Deodoro","Dunas do Cavalo Russo.","-35.893411","-9.697808","-35.893411","-9.697808",NA,NA,"Árvore ca. 4 m de altura. Botões florais verdes.; Restinga/Encosta","MAC0035527","MAC0035527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-01-26 13:58:21-03","IMA","MAC","37890","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2009","04","04","Chagas-Mota","2602","2009","04","04","Brasil","Alagoas","Maceió","Serra da Saudinha.","-35.708947","-9.649847","-35.708947","-9.649847",NA,NA,"Árvore ca. 7 m de altura. Flores amarelas.; Mata Pluvial Atlântica.","MAC0037890","MAC0037890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-01-26 13:58:21-03","IMA","MAC","37893","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2009","04","04","Chagas-Mota","2605","2009","04","04","Brasil","Alagoas","Maceió","Serra da Saudinha.","-35.708947","-9.649847","-35.708947","-9.649847",NA,NA,"Árvore ca. 7 m de altura. Botões florais amarelos.; Mata Pluvial Atlântica.","MAC0037893","MAC0037893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-01-26 13:58:21-03","IMA","MAC","37909","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2009","04","04","Chagas-Mota","2621","2009","04","04","Brasil","Alagoas","Maceió","Serra da Saudinha.","-35.708947","-9.649847","-35.708947","-9.649847",NA,NA,"Árvore ca. 7 m de altura. Frutos verdes.; Mata Pluvial Atlântica.","MAC0037909","MAC0037909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-01-26 13:58:21-03","IMA","MAC","37971","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2009","04","04","Chagas-Mota","2683","2009","04","04","Brasil","Alagoas","Maceió","Serra da Saudinha.","-35.708947","-9.649847","-35.708947","-9.649847",NA,NA,"Árvore ca. 9 m de altura. Frutos verdes.; Mata Pluvial Atlântica.","MAC0037971","MAC0037971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-01-26 13:58:22-03","IMA","MAC","38","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2009","02","10","O.Viégas; D.Andrade-Lima","s.n.","1976","12","26","Brasil","Alagoas","Marechal Deodoro","APA de Santa Rita., Lagoa Mundaú, Ilha de Santa Rita, solo arenoso.","-35.893411","-9.697808","-35.893411","-9.697808",NA,NA,"Restinga","MAC0000038","MAC0000038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-01-26 13:58:22-03","IMA","MAC","41888","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.",NA,NA,NA,NA,"J.W.A.Silva; A.L.Pinheiro","568","2009","07","03","Brasil","Alagoas","Marechal Deodoro","Dunas do Cavalo Russo.","-35.893411","-9.697808","-35.893411","-9.697808",NA,NA,"Arbusto ca. 3 m. Frutos negros.; Restinga.","MAC0041888","MAC0041888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-01-26 13:58:22-03","IMA","MAC","42170","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.",NA,NA,NA,NA,"I.A.Bayma","1","2009","10","16","Brasil","Alagoas","Barra de São Miguel","Margem esquerda da AL 101.","-35.947886","-9.813219","-35.947886","-9.813219",NA,NA,"Arbusto ca. 2 m. Flores amarelas.; Restinga.","MAC0042170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-01-26 13:58:22-03","IMA","MAC","44","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2009","02","10","O.Viégas; D.Andrade-Lima","s.n.","1976","12","26","Brasil","Alagoas","Marechal Deodoro","APA de Santa Rita., Lagoa Mundaú, Ilha de Santa Rita, solo arenoso.","-35.816667","-9.7","-35.816667","-9.7",NA,NA,"Restinga","MAC0000044","MAC0000044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-01-26 13:58:22-03","IMA","MAC","51962","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2011","03","08","Chagas-Mota","10249","2011","03","08","Brasil","Alagoas","Marechal Deodoro","Praia do Francês.","-35.893411","-9.697808","-35.893411","-9.697808",NA,NA,"Árvore ca. 4 m de altura. Fruto verde.; Restinga.","MAC0051962","MAC0051962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-01-26 13:58:22-03","IMA","MAC","51963","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2011","03","08","Chagas-Mota","10250","2011","03","08","Brasil","Alagoas","Marechal Deodoro","Praia do Francês.","-35.893411","-9.697808","-35.893411","-9.697808",NA,NA,"Árvore ca. 4 m de altura. Flores amarelas.; Restinga.","MAC0051963","MAC0051963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-01-26 13:58:22-03","IMA","MAC","56033","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.",NA,NA,NA,NA,"O.J.Pereira; L.F.D.Valentim; M.C.S.Mota","7911","2011","09","30","Brasil","Alagoas","Coqueiro Seco","Floresta na encosta, Antropizada. Vegetação sobre terreno terciário. Formação de barreiras.","-35.795267","-9.643883","-35.795267","-9.643883",NA,NA,"Planta com ca. 4 m. Fruto verde.; Mata Atlântica.","MAC0056033","MAC0056033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-01-26 13:58:22-03","IMA","MAC","58499","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","M.C.S.Mota",NA,NA,NA,"A.N.Costa","134","2004","10","15","Brasil","Alagoas","Marechal Deodoro","Barra Nova, Ilha de Santa Rita.","-35.893411","-9.697808","-35.893411","-9.697808",NA,NA,"Árvore ca. 3 m. Flores amarelas. Frutos verdes; pretos quando maduros.; Restinga","MAC0058499","MAC0058499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-01-26 13:58:22-03","IMA","MAC","6652","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2009","02","10","G.L.Esteves; R.P.Lyra-Lemos","1983","1987","08","28","Brasil","Alagoas","Marechal Deodoro","APA de Santa Rita., Reserva Ecológica do Saco da Pedra, vegetação aberta sobre cordões litorâneos.","-35.893578","-9.697808","-35.893578","-9.697808",NA,NA,"Arbusto; Restinga arbórea","MAC0006652","MAC0006652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-01-26 13:58:22-03","IMA","MAC","7658","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2009","02","10","C.S.S.Barros; R.P.Lyra-Lemos; F.B.P.Moura; I.A.Bayma","37","1991","01","31","Brasil","Alagoas","Maragogi","Peroba, vegetação de margem de depressão entre cor, Próximo à encosta de tabuleiro.","-35.220803","-9.010378","-35.220803","-9.010378",NA,NA,"Arvoreta planta c/ca. 2 m de alt.; Flores amarelas. Frutos verdes.; Restinga arbustiva","MAC0007658","MAC0007658 MAC0007658_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-01-26 13:58:22-03","IMA","MAC","7950","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2009","02","10","Moura, FBP; et al.","36","1991","02","20","Brasil","Alagoas","Marechal Deodoro","Saco da Pedra.","-35.893411","-9.697808","-35.893411","-9.697808",NA,NA,"Arbusto planta com ca. de 3,5m de alt. Pétalas amarelas. Frutos imaturos verdes.; Mata Atlântica","MAC0007950","MAC0007950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-01-26 13:58:22-03","IMA","MAC","8373","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2009","02","10","I.A.Bayma; C.S.S.Barros","64","1993","06","07","Brasil","Alagoas","Maragogi","Peroba.","-35.172358","-8.952808","-35.172358","-8.952808",NA,NA,"Árvore planta com ca. de 6m de alt. Botões verdes e flores amarelas.; Restinga arbustiva arbórea aberta","MAC0008373","MAC0008373 MAC0008373_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-01-26 13:58:22-03","IMA","MAC","95","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2009","02","10","O.Viégas; D.Andrade-Lima","82","1976","12","26","Brasil","Alagoas","Marechal Deodoro","Região dos Canais, Solo arenoso.","-35.893411","-9.697808","-35.893411","-9.697808",NA,NA,NA,"MAC0000095","MAC0000095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-01-26 13:58:22-03","IMA","MAC","63610","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.",NA,NA,NA,NA,"I.A.Bayma","s.n.","2017","01","06","Brasil","Alagoas","Coruripe","Povoado do Poxim, Margem a esquerda do rio Poxim.","-36.533286","-10.538889","-36.533286","-10.538889",NA,NA,"Arbusto ca. 2 m. Flores amarelas.; In forest shade. Moist tropical forest.","MAC0063610","MAC0063610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-01-26 13:58:22-03","IMA","MAC","63719","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.Lins","2017","06","01","K.G.S.Silva; J.W.Alves-Silva; E.Lins","5","2017","05","05","Brasil","Alagoas","Matriz do Camaragibe","RPPN Serra D'Água, Em rochas na margem do rio","-35.868611","-9.25","-35.868611","-9.25",NA,NA,"Arbusto; Mata Atlântica","MAC0063719","MAC0063719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
