"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","typeStatus","individualCount","class","relatedCatalogItem"
"95","2020-06-17 15:25:19-03","UNESP-RC","HRCB","8670","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana","(O. Berg) D. Legrand","Kazue Matsumoto","Costa, R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-11-18 18:12:20-03","UFPR","EFC","16386","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E. Lucas & C. E. Wilson","Lannoy, L.C.","Völtz, R.R.","1365","2017","09","01",NA,"Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.3002","-25.1625",NA,"Árvore 10 m, ritidoma liso, laminado, esverdeado; frutos verdes e roxos, os últimos adocicados com polpa esbranquiçada, escassa, lembrando jabuticaba; uma semente; sub-bosque de Floresta Ombrófila Densa Submontana.","EFC016386",NA,"2018",NA,NA,"12","01","-48.3002","-25.1625","220","220",NA,NA,NA,NA,NA
"97","2020-11-18 18:12:20-03","UFPR","EFC","15346","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E. Lucas & C. E. Wilson","Lannoy, L.C.","Völtz, R.R.","1144","2017","02","04",NA,"Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.3001","-25.1739",NA,"Árvore 7 m alt.; botões florais verdes, flores com estames alvos; borda de clareira em Floresta Ombrófila Densa Submontana. __COMMOM_NAME__: Guajipiroca","EFC015346",NA,"2018",NA,NA,"12","01","-48.3001","-25.1739","65","65",NA,NA,NA,NA,NA
"98","2020-11-18 18:12:20-03","UFPR","EFC","896","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E. Lucas & C. E. Wilson","Lannoy, L.C.","Kuniyoshi, Y.S.; Roderjan, C.V.","4965","1986","05","03",NA,"Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,"Árvore frequente no subosque.","EFC000896",NA,"2018","37295","auto","12","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-11-18 18:12:20-03","UFPR","EFC","9233","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E. Lucas & C. E. Wilson","Lannoy, L.C.","Borgo, M.; Silva, S.M.; Bornschein, M.R.","270","1999","12","16",NA,"Brasil","Paraná","Guaratuba","Rio Cubatãozinho","-48.5746994018555","-25.8827991485596",NA,"Árvore 5m, com botões ferrugíneos, frequente na margem do rio.","EFC009233",NA,"2018","41937","auto","12","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-11-18 18:12:20-03","UFPR","EFC","9090","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E. Lucas & C. E. Wilson","Lannoy, L.C.","Svolenski, A.C.","528","1997","03","03",NA,"Brasil","Paraná","Matinhos","Fazenda Empreendimentos Guaraguaçu Ltda.","-48.5428009033203","-25.8174991607666",NA,"Árvore 8m, pouco comum no caxetal, frutos imaturos verdes.","EFC009090",NA,"2018","15275","auto","12","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-11-18 18:12:20-03","UFPR","EFC","16413","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E. Lucas & C. E. Wilson","Lannoy, L.C.","Völtz, R.R.","1413","2017","07","07",NA,"Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.3033","-25.178",NA,"Árvore 8 m, ritidoma laminado, liso, de cor esverdeado; frutos verdes. Interior da Floresta Ombrófila Densa Aluvial","EFC016413",NA,"2018",NA,NA,"12","01","-48.3033","-25.1780","100","100",NA,NA,NA,NA,NA
"102","2019-12-09 17:30:25-03","UFPR","EFC","14689","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E. Wilson","Lannoy, L.C.","Vieira, R.S.","831","2016","02","03",NA,"Brasil","Santa Catarina","Joinvile","Estrada do Barbante","-48.9155","-26.3135",NA,"Árvore com 8 m de alt. Com frutos.","EFC014689",NA,"2018",NA,NA,"12","01","-48.9155","-26.3135","20","20",NA,NA,NA,NA,NA
"103","2020-11-18 18:12:20-03","UFPR","EFC","2003","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E. Lucas & C. E. Wilson","Lannoy, L.C.","Ziller, S.R.; Kuniyoshi, Y.S.","74","1989","08","16",NA,"Brasil","Paraná","Matinhos","Rod. Alexandra Matinhos Km 28","-48.5428009033203","-25.8174991607666",NA,"Árvore em caxetal, solo orgânico. Ramo frutífero. __COMMOM_NAME__: Jaguapiroca","EFC002003",NA,"2018","15275","auto","12","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-15 18:29:02-03","USP","SPF","224884","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Santos, MF","Francisco, JNC","67","2015","01","06",NA,"Brasil","São Paulo","Peruíbe","Guaraú. Margem da Cachoeira do Perequê. Poço do Jorjão.","-47.07175","-24.371167",NA,"Árvore ca. 6 m alt. Ramos jovens verdes dotados de tricomas alvos. Folhas discolores. Face foliar abaxial mais clara que a face adaxial. Flores creme esverdeado. Botões verdes.; Floresta Ombrófila Densa.","SPF00224884",NA,"2017",NA,NA,NA,NA,"-47.07175","-24.371167",NA,NA,NA,NA,NA,NA,NA
"105","2021-03-25 13:52:56-03","UNIVILLE","JOI","17371","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Funez, L.A","Verdi, M.","5880","2011","02","18",NA,"Brasil","Santa Catarina","Blumenau","Parque Municipal São Francisco de Assis.","-49.079167","-26.922222",NA,"Flor branca Habito: Arbórea","JOI017371","JOI017371","2017",NA,NA,"05","02","49º4'45''W","26º55'20''S","87","87",NA,NA,NA,NA,NA
"106","2019-09-04 18:23:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugeniopsis","riedeliana","Eugeniopsis riedeliana",NA,NA,"L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,"Dicotyledoneae",NA
"107","2015-03-07 08:59:58-03","F","FMNH-SEEDPLANTS","V0105710F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0105710F","V0105710F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"108","2015-03-07 08:59:58-03","F","FMNH-SEEDPLANTS","V0105711F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0105711F","V0105711F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"109","2020-11-23 11:39:24-03","IAC","IAC","57143","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","L.A. Funez","S. Dreveck & F.E. Carneiro","2287","2009","11","25",NA,"Brasil","Santa Catarina","Joinville","Próximo a BR-101","-48.87","-26.37",NA,"Florística IFFSC 997. Coordenadas originais: 26º22#?#12S, 48º52#?#12W.",NA,NA,"2017",NA,NA,"05","02","-48.870000","-26.370000",NA,NA,NA,NA,NA,NA,NA
"110","2020-07-23 12:16:02-03","CEPLAC","CEPEC","4772","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana",NA,"V. G. Staggemeier","J. A. de Jesus","61","1968","09","17",NA,"Brasil","Bahia","ITAMARAJÚ","Saída de Itamarajú-São Paulinho.","-39.5311012268066","-17.0391998291016",NA,NA,NA,NA,NA,"55932","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/09/2014"
"111","2020-07-23 12:16:02-03","CEPLAC","CEPEC","70310","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana",NA,"V. G. Staggemeier","G. Martinelli","8444","1982","05","26",NA,"Brasil","Rio de Janeiro","silva jardim","Reserva Biológica de Poço das Antas, caminho da Faz. Partuense.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2010"
"112","2020-07-23 12:16:02-03","CEPLAC","CEPEC","4767","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana",NA,"V. G. Staggemeier","J. A. de Jesus","56","1968","09","17",NA,"Brasil","Bahia","ITAMARAJÚ","Saída de Itamarajú - São Paulinho.","-39.5311012268066","-17.0391998291016",NA,NA,NA,NA,NA,"55932","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/09/2014"
"113","2020-11-12 17:02:00-03","UEL","FUEL","54319","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, LC","Caxambu, MG; et al.","5073","2014","03","24",NA,"Brasil","Paraná","Guaraqueçaba","Agropecuária Bananal, Propriedade do Sr. Werner","-48.385972","-25.177639",NA,NA,"FUEL007954",NA,"2018",NA,NA,"11",NA,"-48.385972","-25.177639","23","23",NA,NA,NA,NA,NA
"114","2020-11-12 17:02:00-03","UEL","FUEL","39095","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, LC","Barbosa, E; Hatschbach, G; Costa, EF","768","2003","05","16",NA,"Brasil","Paraná","Guaraqueçaba","Itaqui","-48.3288993835449","-25.3066997528076",NA,NA,"FUEL018002",NA,"2018","37295","auto","11",NA,NA,NA,"20","70",NA,NA,NA,NA,NA
"115","2020-11-12 17:02:00-03","UEL","FUEL","52160","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, LC","Campos, MCR; Belinello, R","790","2006","07","18",NA,"Brasil","São Paulo","Ubatuba","Núcleo Picinguaba, PESM, Trilha da Casa da Farinha, parcela E, subparcela 83","-45.0699996948242","-23.4300003051758",NA,NA,"FUEL007953",NA,"2018","34265","auto","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-12-05 14:48:39-03","UFSCar","SORO","7753","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E. Lucas & C.E. Wilson",NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Romão, G.O.; Lima, M.I.R.G.; Oliveira, A.C.P.; Dutra, A.L.F.","21740","1998","12","18",NA,"Brasil","São Paulo","São Sebastião","Área prevista para a criação do Parque do Rio Piavu.","-45.653611","-23.754444",NA,"Árvore, ca. 10m alt.; botões verdes.",NA,NA,NA,NA,NA,NA,NA,"45°39'13''W","23°45'16''S",NA,NA,NA,NA,NA,NA,NA
"117","2021-03-04 15:45:28-03","IF","SPSF","32844","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana","(O.Berg) D.Legrand","Osny T. Aguiar","E.Barboza & G.Hatschbach & E.F.Costa","768","2003","05","16","América do Sul","Brasil","PR","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,"COLETA: Árvore de 4m de altura; fruto imaturo.; GEOGRAFIA: Floresta Atlântica;",NA,NA,"2016","37295","auto","07","22",NA,NA,"20","70",NA,NA,NA,"Magnoliopsida",NA
"118","2021-03-04 15:45:28-03","IF","SPSF","21413","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana","(O.Berg) D.Legrand","K.Matsumoto","G. Hatschbach","62886","1995","07","06","América do Sul","Brasil","PR","Guaraqueçaba","caminho do Paruquara","-48.3288993835449","-25.3066997528076",NA,"COLETA: XLS: SPSFAntigo&nf;Mata Pluvial de Encosta de Morro&nf;Árvore 12m, tronco liso, levemente esverdeado; frutos negros.;",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"119","2021-03-04 15:45:28-03","IF","SPSF","11747","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana","(O.Berg) D.Legrand","K.Matsumoto","J.B.Baitello","100","1983","07","12","América do Sul","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 10m altura; frutos verdes&nf;Nome popular: araçá-peva; GEOGRAFIA: Margens do rio Perequê;",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"120","2021-03-04 15:45:28-03","IF","SPSF","06177","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana","(O.Berg) D.Legrand","K.Matsumoto","A.Custodio Filho & A.C.Dias","269","1980","07","12","América do Sul","Brasil","SP","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha-Indaiá","-44.9599990844727","-23.0699996948242",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"121","2021-03-04 15:45:28-03","IF","SPSF","26939","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana","(O.Berg) D.Legrand","O.T.Aguiar","A.Takahasi & C.S.C.Bencke","267","1996","03","27","América do Sul","Brasil","SP","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de transiçao restinga/encosta&nf;;",NA,NA,"2016","34265","auto","06","01",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"122","2021-03-04 15:45:28-03","IF","SPSF","18388","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana","(O.Berg) D.Legrand","O.T. Aguiar","A.Furlan","1551","1994","04","17","América do Sul","Brasil","SP","Ubatuba","rodovia Rio/Santos","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata atlantica&nf;;",NA,NA,"2016","34265","auto","06","01",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"123","2021-03-04 15:45:28-03","IF","SPSF","47814","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana","(O.Berg) D.Legrand","O.T.Aguiar","E.Barbosa & M.L.Brotto & J.M.Silva","3966","2013","07","17","América do Sul","Brasil","PR","Guaraqueçaba","RPPN Salto Morato","-48.279722","-25.16",NA,"COLETA: Árvore de 3,5m de altura com frutos vináceos.; GEOGRAFIA: Trilha da cachoeira do bracinho.&nf;WGS84. Floresta Ombrófila Densa Submontana.;",NA,NA,"2016",NA,NA,"06","01",NA,NA,"130","130",NA,NA,NA,"Magnoliopsida",NA
"124","2021-03-04 15:45:28-03","IF","SPSF","49058","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana","(O.Berg) D.Legrand","O.T. Aguiar","V.A. Kamimura & M.A.Assis","28","2009","02","11","América do Sul","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-44.834444","-23.335556",NA,"COLETA: Flores brancas, perfumadas. Árvore nº C786.; GEOGRAFIA: Localizada ao longo da trilha do Corisco, no Sertão da Casa da Farinha.&nf;Floresta Ombrófila Densa de Terras Baixas.;",NA,NA,"2014",NA,NA,"10","23",NA,NA,"53","75",NA,NA,NA,"Magnoliopsida",NA
"125","2021-03-04 15:45:28-03","IF","SPSF","31023","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana","(O.Berg) D.Legrand","O.T. Aguiar","J.M.Silva","3563","2002","02","10","América do Sul","Brasil","SC","Itapoa","rio Sai Guaçu","-48.6161003112793","-26.1168994903564",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta atlantica da planicie litoranea&nf;;",NA,NA,"2014","18121","auto","09","17",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"126","2021-03-04 15:45:28-03","IF","SPSF","16413","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana","(O.Berg) D.Legrand","K.Matsumoto","R.Costa","42","1988","05","07","América do Sul","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Trilha para o mangue;",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"127","2021-03-04 15:45:28-03","IF","SPSF","16412","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana","(O.Berg) D.Legrand","O.T.Aguiar","A.Furlan","420","1988","04","09","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2016","34265","auto","06","01",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"128","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugeniopsis","riedeliana","Eugeniopsis riedeliana","O.Berg",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"in silvis distr. Ilheos, prope praedium Castel novo",NA,NA,NA,"Hamadryas; HABITAT: Hamadryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-02-08 12:44:03-03","UFRGS","ICN","061207","S","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana","(O.Berg) D.Legrand.","Sobral, M","Carvalho, AM; Lewis, GP; Hage, JL","1009","1981","12","19","América do Sul","Brasil","BA","Lençóis","estrada de Lençois BR-242, 5 Km ao N de Lençois","-41.3899993896484","-12.563099861145",NA,"Árvorezinha com cerca de 4 m de altura, folhas discolor, flores alvascentas e ferrugíneas quando passadas.; Campo natural",NA,NA,"1988","47385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-21 10:11:49-03","IBt","SP","313313","S","Plantae",NA,NA,"Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana","(O.Berg) D.Legrand","Matsumoto, K","Martinelli, G; Lima, HC","8444","1982","05","26",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Caminho da Fazenda Partuense","-42.3917007446289","-22.6508007049561",NA,NA,"SP057276","SP057276","2011","29995","auto",NA,NA,NA,NA,"40","40",NA,NA,NA,NA,NA
