"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount","typeStatus","sex"
"151","2020-09-12 05:00:02-03","US","US","2281243","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith & R. Reitz","10077","1957","1","15","South America","Brazil","Santa Catarina",NA,"Mun. Lajes: Morro Pinheiro Seco, 3 km east of Lajes",NA,NA,"900","950",NA,NA,"US02696615","US02696615_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"152","2020-09-12 05:00:02-03","US","US","2750144","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. Dombrowski","3593","1965","10","5","South America","Brazil","Paraná",NA,"Barigui- Curitiba",NA,NA,NA,NA,NA,NA,"US02696763","US02696763_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"153","2020-09-12 05:00:02-03","US","US","2743176","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith & R. M. Klein","12978","1964","11","7","South America","Brazil","Santa Catarina",NA,"Mun. Catanduvas: Forest, east of Catanduvas","-51.75","-27.05","700","800",NA,NA,"US02696580","US02696580_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"154","2020-09-12 05:00:02-03","US","US","2743175","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith & R. Reitz","12955","1964","10","25","South America","Brazil","Santa Catarina",NA,"Mun. Concordia: Forest, Planalto","-51.97","-27.23","500","600",NA,NA,"US02696581","US02696581_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"155","2020-09-12 05:00:02-03","US","US","3320790","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"A. Butzke & et al.","11150","1995","11","5","South America","Brazil","Rio Grande do Sul",NA,"Erechim - Rua João Zanella, no campo limpo",NA,NA,"780",NA,NA,NA,"US02696750","US02696750_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"156","2020-09-12 05:00:02-03","US","US","2281228","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith, R. Reitz & R. M. Klein","7694","1956","11","17","South America","Brazil","Santa Catarina",NA,"Mun Bom Retiro: Bog, Fazenda Campo dos Padres, Campo dos Padres",NA,NA,"1650",NA,NA,NA,"US02696626","US02696626_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"157","2020-09-12 05:00:02-03","US","US","2619189","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. Dombrowski & Y. S. Kuniyoshi","2473/2993","1970","10","12","South America","Brazil","Paraná",NA,"Rio dos Papagaios -Palmeira",NA,NA,NA,NA,NA,NA,"US02696759","US02696759_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"158","2020-09-12 05:00:02-03","US","US","2446935","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"R. Braga","1556","1961","1",NA,"South America","Brazil","Paraná",NA,"Araucária, Camp húmido, Varzea do Rio Iguaçú",NA,NA,NA,NA,NA,NA,"US02696765","US02696765_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"159","2020-09-12 05:00:02-03","US","US","2440546","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"E. A. Moreira","124","1960","11","30","South America","Brazil",NA,NA,"Estrada Curitiba-Rio Negro Xaxim, Beira da Estrada Campo sêco",NA,NA,NA,NA,NA,NA,"US02696768","US02696768_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"160","2020-09-12 05:00:02-03","US","US","2249791","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith, R. Reitz & R. M. Klein","7730","1956","11","17","South America","Brazil","Santa Catarina",NA,"Mun Bom Retiro: dwarf forest, Fazenda Campo dos Padres, Campo dos Padres",NA,NA,"1650",NA,NA,NA,"US02696625","US02696625_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"161","2020-09-12 05:00:02-03","US","US","2438830","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"R. M. Klein","3655","1962","12","9","South America","Brazil","Santa Catarina",NA,"Pôrto União, Campo",NA,NA,"750",NA,NA,NA,"US02696583","US02696583_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"162","2020-09-12 05:00:02-03","US","US","2438769","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"-- Reitz & Klein, --","1334","1962","10","24","South America","Brazil","Santa Catarina",NA,"Ponte Alta do Sul, Curitibanos, Capão",NA,NA,"900",NA,NA,NA,"US02696589","US02696589_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"163","2020-09-12 05:00:02-03","US","US","2438790","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"R. M. Klein","3057","1962","9","16","South America","Brazil","Santa Catarina",NA,"Pôrto União, Campo",NA,NA,"750",NA,NA,NA,"US02696590","US02696590_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"164","2020-09-12 05:00:02-03","US","US","2281236","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith & R. Reitz","8787","1956","12","19","South America","Brazil","Santa Catarina",NA,"Mun. Pôrto União: Clay pits by Rio Iguaçu, Pôrto União",NA,NA,"750",NA,NA,NA,"US02696620","US02696620_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"165","2020-09-12 05:00:02-03","US","US","3674023","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"G. Hatschbach, A. C. Cervi & E. L. Barbosa","78112","2004","10","16","South America","Brazil","Santa Catarina",NA,"Salto do Rio Avencal, base (Mun Urubici)",NA,NA,NA,NA,NA,NA,"US02696556","US02696556_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"166","2020-09-12 05:00:02-03","US","US","2438783","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"-- Reitz & Klein, --","14064","1962","12","17","South America","Brazil","Santa Catarina",NA,"Morro do Pinheiro Sêco, Lajes, Campo úmido",NA,NA,"950",NA,NA,NA,"US02696582","US02696582_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"167","2020-09-12 05:00:02-03","US","US","2835301","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"R. Kummrow","122","1973","11","19","South America","Brazil","Paraná",NA,"Parque Barreirinha (mun. Curitiba)",NA,NA,NA,NA,NA,NA,"US02696757","US02696757_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"168","2020-09-12 05:00:02-03","US","US","2282900","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"G. Hatschbach","6276","1959","9","9","South America","Brazil","Paraná",NA,"Mun. Senges, Fda Morungava, Rio do Funil",NA,NA,NA,NA,NA,NA,"US02696770","US02696770_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"169","2020-09-12 05:00:02-03","US","US","3525772","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"P. G. Delprete, A. Reis & O. Iza","7002","1998","12","5","South America","Brazil","Santa Catarina",NA,"Serra do Rio do Rastro, Mun Bom Jardim da Serra","-49.55","-28.38","1400",NA,NA,NA,"US02696565","US02696565_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"170","2020-09-12 05:00:02-03","US","US","2268673","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"-- Reitz & Klein, --","6026","1958","1","9","South America","Brazil","Santa Catarina",NA,"Morro do Iquererim, Campo Alegre, Mata, Liana",NA,NA,"1200",NA,NA,NA,"US02696605","US02696605_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"171","2020-09-12 05:00:02-03","US","US","2835305","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"G. Hatschbach","33605","1973","12","26","South America","Brazil","Paraná",NA,"Autodrome Pinhaes (mun Curitiba)",NA,NA,NA,NA,NA,NA,"US02696756","US02696756_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"172","2020-09-12 05:00:02-03","US","US","2743183","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith & R. M. Klein","13999","1964","12","15","South America","Brazil","Santa Catarina",NA,"Mun. Irani: boggy river margin, Campo de Irani","-51.83","-26.95","700","900",NA,NA,"US02696576","US02696576_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"173","2020-09-12 05:00:02-03","US","US","2323617","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"-- Reitz & Klein, --","7913","1958","12","15","South America","Brazil","Santa Catarina",NA,"Bom Jardim, S. Joaquim, Banhado do campo",NA,NA,"1300",NA,NA,NA,"US02696600","US02696600_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"174","2020-09-12 05:00:02-03","US","US","3674014","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"O. S. Ribas, P. Labiak & M. Pichorim","6690","2005","2","12","South America","Brazil","Santa Catarina",NA,"Serra do Quiriri (Mun Campo Alegre)",NA,NA,"1300",NA,NA,NA,"US02696557","US02696557_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"175","2020-09-12 05:00:02-03","US","US","2249793","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith & R. M. Klein","8077","1956","12","2","South America","Brazil","Santa Catarina",NA,"Mun Lajes: campo, between Palmeiras and Lajes",NA,NA,"800","900",NA,NA,"US02696623","US02696623_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"176","2020-09-12 05:00:02-03","US","US","2578027","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. Dombrowski","255","1964",NA,NA,"South America","Brazil","Paraná",NA,"Campo Comprido- Curitiba- terreno úmido, abundante",NA,NA,NA,NA,NA,NA,"US02696762","US02696762_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"177","2020-09-12 05:00:02-03","US","US","2438760","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"-- Reitz & Klein, --","13814","1962","10","29","South America","Brazil","Santa Catarina",NA,"Rio Castekhanos, Caçador, Capoeira",NA,NA,"800",NA,NA,NA,"US02696587","US02696587_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"178","2020-09-12 05:00:02-03","US","US","2438813","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"R. M. Klein","3210","1962","12","5","South America","Brazil","Santa Catarina",NA,"Encruzilhada, Lajes, Campo",NA,NA,"900",NA,NA,NA,"US02696585","US02696585_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"179","2020-09-12 05:00:02-03","US","US","2342776","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"R. Braga","1005",NA,NA,NA,"South America","Brazil","Paraná",NA,"Curitiba - Pr",NA,NA,NA,NA,NA,NA,"US02696769","US02696769_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"180","2020-09-12 05:00:02-03","US","US","2281232","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith & R. M. Klein","8223","1956","12","4","South America","Brazil","Santa Catarina",NA,"Mun Lajes: campo, 15 km north of Lajes",NA,NA,"900",NA,NA,NA,"US02696622","US02696622_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"181","2020-09-12 05:00:02-03","US","US","3306961","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"G. Hatschbach & O. S. Ribas","61663","1995","2","16","South America","Brazil","Santa Catarina",NA,"Morro da Igreja, próximo do alto (mun Urubici)",NA,NA,"1750",NA,NA,NA,"US02696568","US02696568_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"182","2020-09-12 05:00:02-03","US","US","3230585","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"-- Reitz & Klein, --","5353","1957","10","24","South America","Brazil","Santa Catarina",NA,"Rancho de Taboa, S. José, Capoeira",NA,NA,"500",NA,NA,NA,"US02696608","US02696608_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"183","2020-09-12 05:00:02-03","US","US","2281245","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith & R. Reitz","10155","1957","1","16","South America","Brazil","Santa Catarina",NA,"Mun. São Joaquim: campo, , source of Rio Capivaras, Serra do Oratório, 10 km east of Bom Jardim da Serra (Cambajuva)",NA,NA,"1200",NA,NA,NA,"US02696614","US02696614_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"184","2020-09-12 05:00:02-03","US","US","2624044","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"A. Lourteig","2175","1967","12","14","South America","Brazil","Santa Catarina",NA,"Mun São Joaquim, Bõn Jardim, Río Capivaras",NA,NA,"1300",NA,NA,NA,"US02696570","US02696570_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"185","2020-09-12 05:00:02-03","US","US","2743186","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith & R. Reitz","14241","1965","1","5","South America","Brazil","Santa Catarina",NA,"Mun São Joaquim: Brook bank and pasture, near Encruzilhada de Boava, 7 km south of São Joaquim","-49.93","-28.33","1300",NA,NA,NA,"US02696574","US02696574_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"186","2020-09-12 05:00:02-03","US","US","2323664","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"-- Reitz & Klein, --","8143","1959","1","13","South America","Brazil","Santa Catarina",NA,"Fazenda da Laranja, Bom Jardim, S. Joaquim, Mata de pinhal",NA,NA,"1400",NA,NA,NA,"US02696598","US02696598_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"187","2020-09-12 05:00:02-03","US","US","3042328","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"V. Dal Pont & et al.","1165","1985","10","6","South America","Brazil","Rio Grande do Sul",NA,"Estrada São Roque - Farroupilha, em beira de estrada",NA,NA,NA,NA,NA,NA,"US02696752","US02696752_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"188","2020-09-12 05:00:02-03","US","US","2444851","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"-- Reitz & Klein, --","10194","1960","10","13","South America","Brazil","Santa Catarina",NA,"Serra da Boa Vista, São José, Capão do Campo",NA,NA,"1000",NA,NA,NA,"US02696597","US02696597_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"189","2020-09-12 05:00:02-03","US","US","2323562","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"-- Reitz & Klein, --","7704","1958","12","10","South America","Brazil","Santa Catarina",NA,"Fazenda da Laranja, Bom Jardim, S. Joaquim, Campo",NA,NA,"1400",NA,NA,NA,"US02696603","US02696603_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"190","2020-09-12 05:00:02-03","US","US","2444832","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"-- Reitz & Klein, --","10228","1960","10","14","South America","Brazil","Santa Catarina",NA,"Serra da Boa Vista, São José, Campo",NA,NA,"1000",NA,NA,NA,"US02696596","US02696596_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"191","2020-09-12 05:00:02-03","US","US","2281249","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith & R. Reitz","10469","1957","1","26","South America","Brazil","Santa Catarina",NA,"Mun. Bom Retiro: Campo and rocky slopes, Morro da Bela Vista, Campo dos Padres",NA,NA,"1821",NA,NA,NA,"US02696610","US02696610_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"192","2020-09-12 05:00:02-03","US","US","2249826","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith & R. Reitz","9003","1956","12","21","South America","Brazil","Santa Catarina",NA,"Mun. Caçador: Campo, Fazenda Carneiros, north-east of Caçador",NA,NA,"950","1100",NA,NA,"US02696619","US02696619_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"193","2020-09-12 05:00:02-03","US","US","2438807","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"R. M. Klein","3514","1962","12","7","South America","Brazil","Santa Catarina",NA,"Fazenda dos Carneiros, Caçcador, Banhado de campo",NA,NA,"1100",NA,NA,NA,"US02696584","US02696584_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"194","2020-09-12 05:00:02-03","US","US","3172173","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"A. Lourteig","2151","1967","12","14","South America","Brazil","Santa Catarina",NA,"Mun São Joaquim, Serra do Oratório, aparados da serra (bord de falaise)",NA,NA,"1400",NA,NA,NA,"US02696572","US02696572_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"195","2020-09-12 05:00:02-03","US","US","3186042","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"R. Wasum & et al.","6484","1989","11","1","South America","Brazil","Rio Grande do Sul",NA,"Caxias do Sul - Ana Rech - Faxinal, na orla da mata",NA,NA,"700",NA,NA,NA,"US02696751","US02696751_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"196","2020-09-12 05:00:02-03","US","US","2445039","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"-- Reitz & Klein, --","11927","1962","1","9","South America","Brazil","Santa Catarina",NA,"Lebon Regis, Pinhal",NA,NA,"900",NA,NA,NA,"US02696592","US02696592_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"197","2020-09-12 05:00:02-03","US","US","2323591","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"-- Reitz & Klein, --","7826","1958","12","12","South America","Brazil","Santa Catarina",NA,"Morro do Trumbudo, Bom Jardim, S. Joaquim, matinha dos aparados",NA,NA,"1550",NA,NA,NA,"US02696602","US02696602_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"198","2020-09-12 05:00:02-03","US","US","2249803","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith & R. Reitz","10169","1957","1","16","South America","Brazil","Santa Catarina",NA,"Mun. São Joaquim: campo, and rocky crest, source of Rio Capivaras, Serra do Oratório, 10 km east of Bom Jardim da Serra (Cambajuva)",NA,NA,"1200",NA,NA,NA,"US02696613","US02696613_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"199","2020-09-12 05:00:02-03","US","US","2438787","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"-- Reitz & Klein, --","13920","1962","10","30","South America","Brazil","Santa Catarina",NA,"Alto da Serra, Encruzilhada, Lajes, Sôbre rochas",NA,NA,"900",NA,NA,NA,"US02696586","US02696586_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"200","2020-09-12 05:00:02-03","US","US","2821304","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"G. Hatschbach","22281","1969","10","1","South America","Brazil","Paraná",NA,"10 Km Oeste de S. Mateus do Sul",NA,NA,"760",NA,NA,NA,"US02696760","US02696760_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"201","2020-09-12 05:00:02-03","US","US","3525814","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"P. G. Delprete, A. Reis & O. Iza","7053","1998","12","10","South America","Brazil","Santa Catarina",NA,"Serra do Major Gersino, Reserva Particular Patrimonio Nacional (RPPN) fo Caraguatá. Mun. António Carlos","-48.88","-27.42","900",NA,NA,NA,"US02696560","US02696560_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"202","2020-09-12 05:00:02-03","US","US","2750138","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. Dombrowski","3870","1971","12","8","South America","Brazil","Paraná",NA,"Bariguí-Curitibá",NA,NA,NA,NA,NA,NA,"US02696758","US02696758_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"203","2020-09-12 05:00:02-03","US","US","2446934","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"R. Braga","1574","1960","12",NA,"South America","Brazil","Paraná",NA,"Campo Magro; munic. Al [illegible text] Tamandard, Rasteiro, Prostado [interpreted]",NA,NA,NA,NA,NA,NA,"US02696766","US02696766_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"204","2020-09-12 05:00:02-03","US","US","1954633","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"-- Reitz","2488","1948","12","17","South America","Brazil","Santa Catarina",NA,"Campo dos Padres, Campo",NA,NA,"1950",NA,NA,NA,"US02696628","US02696628_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"205","2020-09-12 05:00:02-03","US","US","3230586","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"-- Reitz & Klein, --","5367","1957","10","24","South America","Brazil","Santa Catarina",NA,"Serra da Boa Vista, S. José, Capão no campo",NA,NA,"1200",NA,NA,NA,"US02696607","US02696607_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
