"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","recordNumber","coordinatePrecision","geoFlag","phylum","order","individualCount","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","previousCatalogNumber","sex"
"379","2020-04-27 16:11:47-03","UFES","VIES","31365","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Dias, H.M.; Silva, A.E.; et al.","2012","07","13","Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó.","-41.6671981811523","-20.5414009094238",NA,NA,"VIES031365","VIES031365","Zorzanelli, J.P.F.","2013","03","04","1276","1276",NA,"846","22282","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-09-27 18:06:31-03","UFES","VIES","21613","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Dias, H.M.; Castro, K.C.; Caldeira, M.V.W.; Miranda, F.D. & Kunz, S.H.","2012","02","05","Brasil","Espírito Santo","Ibitirama","Santa Marta.","-41.6671981811523","-20.5414009094238",NA,NA,"VIES021613","VIES021613","Zorzanelli, J.P.F.","2013","12","18",NA,NA,NA,"614","22282","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-06-27 10:26:56-03","UFES","VIES","21503","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Zorzanelli, J.P.F.","2011","09","16","Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"VIES021503","VIES021503",NA,NA,NA,NA,NA,NA,NA,"131","32198","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-04-27 16:11:47-03","UFES","VIES","21507","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Zorzanelli, J.P.F.; Zorzanelli, R.F.","2011","07","16","Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"VIES021507","VIES021507","Giacomin, L.","2012","05","08",NA,NA,NA,"18","32198","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-04-27 16:11:47-03","UFES","VIES","21887","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Zorzanelli, J.P.F.; Couto, D.R.; Carrijo, T.T. & Tuler, A.C.","2012","04",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"VIES021887",NA,"Zorzanelli, J.P.F.","2012","04",NA,NA,NA,NA,"450","32198","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-04-27 16:11:47-03","UFES","VIES","31788","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Zorzanelli, J.P.F.; Kollmann, L.J.C. & Fontana, A.P.","2013","05","30","Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"VIES031788",NA,"Giacomin, L.","2013","11",NA,"1350","1350",NA,"702","32198","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-04-27 16:11:47-03","UFES","VIES","31801","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Zorzanelli, J.P.F.; Kollmann, L.J.C. & Fontana, A.P.","2013","05","30","Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"VIES031801",NA,"Zorzanelli, J.P.F.","2013","05","30",NA,NA,NA,"703","32198","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-04-27 16:11:47-03","UFES","VIES","33620","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Moraes, A.M.","2011","05","27","Brasil","Minas Gerais","Espera Feliz","Reserva Particular do Patrimônio Natural São Paulo.","-41.9071998596191","-20.6502990722656",NA,NA,"VIES033620",NA,"Zorzanelli, J.P.F.","2014","02","19","1030","1030",NA,"71","21988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-04-27 16:11:47-03","UFES","VIES","33130","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Moraes, A.M.","2012","01","28","Brasil","Minas Gerais","Espera Feliz","RPPN Bom Fim.","-41.9071998596191","-20.6502990722656",NA,NA,"VIES033130",NA,"Giacomin, L.","2013","05",NA,NA,NA,NA,"219","21988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-08-16 08:41:11-03","UTFPR","HCF","13999","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","M.G. Caxambu","2014","05","16","Brasil","PR","Fênix","RPPN Vila Rica - Propriedade de Bernard","-51.964583","-23.876861","51°57'52,5 W","23°52'36,7 S",NA,NA,"E. Barboza","2018",NA,NA,"325","325","arbusto ca. 2 m, heliófito. Botões florais verdes. Frutos imaturos verdes com ponta preta.","5256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-08-16 08:41:11-03","UTFPR","HCF","5669","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","A.R. Silva","2007","08","03","Brasil","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.3255","-24.101472","52°19'31,8 W","24°06'05,3 S",NA,NA,"J. Cordeiro & E. Barboza","2007","10",NA,"559","559","arbusto ca. 2 m, com flores alvas. Beira da trilha.","427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-08-16 08:41:11-03","UTFPR","HCF","12498","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","M.G. Caxambu","2013","08","15","Brasil","MG","Passos","Fazenda Tia Fia - Propriedade da família","-46.629889","-20.839611","46°37'47,6 W","20°50'22,6 S",NA,NA,"J. Cordeiro","2018",NA,NA,"956","956","arvoreta semi-ciófila, ripária. frutos imaturos verdes.","4638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-08-16 08:41:11-03","UTFPR","HCF","8074","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","M.G. Caxambu","2009","08","06","Brasil","PR","Turvo","Propriedade da família Rickli","-51.565028","-25.045028","51°33'54,1 W","25°02'42,1 S",NA,NA,"J. Cordeiro & E. Barboza","2010",NA,NA,"1074","1074","arbusto semi-ciófilo, ca. 1,20 m. Flores alvo-esverdeadas.","2666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-08-16 08:41:11-03","UTFPR","HCF","7883","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","M.G. Caxambu","2009","04","16","Brasil","PR","Turvo","Propriedade da família Rickli","-51.590333","-25.063833","51°35'25,2 W","25°03'49,8 S",NA,NA,"J. Cordeiro & E. Barboza","2010",NA,NA,"1105","1105","árvore heliófita, ca. 7 m, em beira de estrada. Flores verdes e botões florais arroxeados.","2594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2019-08-16 08:41:11-03","UTFPR","HCF","10382","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","M.G. Caxambu","2012","02","04","Brasil","PR","Guaratuba","estrada Castelhanos - arredores","-48.942944","-25.848","48°56'34,6 W","25°50'52,8 S",NA,NA,"J. Cordeiro & G. Felitto","2012",NA,NA,"710","710","arbusto semi-ciófilo, ca. 1,5 m. Flores amarelas. Beira da estrada.","3835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2019-08-16 08:41:11-03","UTFPR","HCF","18839","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","J. Cordeiro","2014","08","12","Brasil","PR","Guaratuba","Pico Pedra Branca de Araraquara, parte","-48.894722","-25.926667","48°53'41 W","25°55'36 S",NA,NA,"E. Barboza","2014","08","21","300","300","arbusto de 4 m; frutos verdes.","5196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2019-08-16 08:41:11-03","UTFPR","HCF","26450","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","M.G. Caxambu","2018","09","13","Brasil","PR","Reserva do Iguaçu","Estação Ecológica Municipal Francisco","-51.85375","-25.922472","51°51'13,5 W","25°55'20,9 S",NA,NA,"M.G. Caxambu","2019","01","25","1117","1117","arbusto ca. 2 m, semi-ciófilo. Flores amarelas.","8496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-08-16 08:41:11-03","UTFPR","HCF","8027","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","J. Bueno","2009","07","16","Brasil","PR","Campo Mourão","RPPN Ana Tramujas - Propriedade do Sr.","-52.440583","-24.250472","52°26'26,1 W","24°15'01,7 S",NA,NA,"J. Cordeiro & E. Barboza","2010",NA,NA,"692","692","árvoreta ca. 4 m. Frutos carnosos de coloração verde. Orla da floresta.","156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-08-16 08:41:11-03","UTFPR","HCF","26488","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","M.G. Caxambu","2018","09","14","Brasil","PR","Reserva do Iguaçu","Estação Ecológica Municipal Corredor das","-51.837611","-25.951","51°50'15,4 W","25°57'03,6 S",NA,NA,"M.G. Caxambu","2019","01","25","795","795","arbusto semi-ciófilo, ca. 1,2 m. Flores com cálice alvacento e corola alva.","8534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-08-16 08:41:11-03","UTFPR","HCF","27981","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","A.A. de Oliveira","2016","10","18","Brasil","PR","Palmeira",NA,"-50.22","-25.56","50°13'12 W","25°33'36 S",NA,NA,"J. Cordeiro","2017","05","24",NA,NA,"arbusto 3,3 m. Frutos verde-claros, imaturos. Pouco exsudado aquoso incolor líquido. Com odor. Conglomerado: 441 Subunidade: 3 Subparcela: 10 Árvore 1RN.","3681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-08-16 08:41:11-03","UTFPR","HCF","11607","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","A.P.S. Zandovalli","1983","10","25","Brasil","MS","Campo Grande","Colégio Dom Bosco","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"J. Cordeiro","2014",NA,NA,NA,NA,"arbusto. Flor branco-esverdeada. Terrestre.",NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-08-16 08:41:11-03","UTFPR","HCF","17279","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","M.E. Engels","2013","09","22","Brasil","PR","Carambeí","Catanduva de Fora","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"F. David","2015","01",NA,NA,NA,"arbusto ca. 0,50 m. Caule e folhas verdes. Flores alvo-amareladas. Floresta Ombrófila MIsta. Em sub-bosque","1632","26641","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-08-16 08:41:11-03","UTFPR","HCF","2219","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","B.G. Martins","2005","04","30","Brasil","PR","Cianorte","Trilha das Perobas","-52.6049995422363","-23.6632995605469",NA,NA,NA,NA,"J. Cordeiro & E. Barboza","2005",NA,NA,NA,NA,"arbustiva, com corola amarela e cálice esverdeado. Flores axilares.",NA,"32009","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-08-16 08:41:11-03","UTFPR","HCF","7145","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","M.G. Caxambu","2008","09","18","Brasil","PR","Moreira Sales","Fazenda Moreira","-53.0069007873535","-24.0622005462646",NA,NA,NA,NA,"J. Cordeiro & E. Barboza","2010",NA,NA,NA,NA,"arbusto ca. 1,20 m. Frutos imaturos verdes. Freqüente.","2275","17288","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-08-16 08:41:11-03","UTFPR","HCF","14262","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","C. Kozera","2010","10","09","Brasil","PR","Palotina","Parque Estadual de São Camilo","-53.8400001525879","-24.283899307251",NA,NA,NA,NA,"O.S. Ribas","2012",NA,NA,NA,NA,"árvore com cerca de 8 m, frutos pretos, na borda da floresta.","3573","20826","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2019-08-16 08:41:11-03","UTFPR","HCF","14192","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","J.M. Silva","1993","01","14","Brasil","PR","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"J.R. Stehmann","2009",NA,NA,NA,NA,"arbusto, 1 m, flor creme esverdeada. Margem do rio.","1211","17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-08-16 08:41:11-03","UTFPR","HCF","1300","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","M.G. Caxambu","2004","08","06","Brasil","PR","Tuneiras do Oeste","Fazenda Água do Índio","-52.8760986328125","-23.8705997467041",NA,NA,NA,NA,"L.A. Mentz et.al.","2006","05","02",NA,NA,"subarbustiva, pouco ramificada, com flores amarelo-claras tubulares, em inflorescências axilares. Folhas alternas, lanceoladas, glabras.","534","24014","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-12-21 16:45:26-03","MBM","MBM","15483","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Lindeman, J.; Haas, H.; Haas, H.","1966","09","29","Brazil","Paraná","Morretes","Estrada da Graciosa, Bela Vista","-48.834400177002","-25.476900100708",NA,NA,"MBM015483","MBM015483","Carvalho, L.F.",NA,NA,NA,NA,NA,NA,"2578","30514","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-12-21 16:45:26-03","MBM","MBM","225150","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Isernhagen, I.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Três Barras do Paraná","Rio Três Barras, Fazenda Comil","-53.1808013916016","-25.4188995361328",NA,NA,"MBM225150","MBM225150","Isernhagen, I.",NA,NA,NA,NA,NA,NA,"49","20611","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-12-21 16:45:26-03","MBM","MBM","139955","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Klein, R.M.","1970","08","18","Brazil","Santa Catarina","Florianópolis","Tapera, Ribeirão, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,"MBM139955","MBM139955","Smith, L.B.",NA,NA,NA,NA,NA,NA,"8715","27000","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-12-21 16:45:26-03","MBM","MBM","154825","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Hatschbach, G.; Cervi, A.C.; Silva, J.M.; Cervi, A.C.; Silva, J.M.",NA,NA,NA,"Brazil","Espírito Santo","Domingos Martins","Alto do Galo","-40.6591987609863","-20.3633003234863",NA,NA,"MBM154825","MBM154825","Stehmann, J.R.",NA,NA,NA,NA,NA,NA,"57964","48150","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-12-21 16:45:26-03","MBM","MBM","271892","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Pifano, D.S.; et al.; et al.",NA,NA,NA,"Brazil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,"MBM271892","MBM271892","Stehmann, J.R.",NA,NA,NA,NA,NA,NA,"328","36144","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-12-21 16:45:26-03","MBM","MBM","56675","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Hatschbach, G.","1976","04","05","Brazil","Paraná","Adrianópolis","Barra Rio Pardo","-48.9911003112793","-24.6571998596191",NA,NA,"MBM056675","MBM056675","Hatschbach, G.",NA,NA,NA,NA,NA,NA,"38560","49901","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-12-21 16:45:26-03","MBM","MBM","230","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Hatschbach, G.","1965","09","17","Brazil","Paraná","Antonina","Rio Cotia","-48.7118988037109","-25.4286003112793",NA,NA,"MBM000230","MBM000230","Hatschbach, G.",NA,NA,NA,NA,NA,NA,"12811","38300","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-12-21 16:45:26-03","MBM","MBM","219957","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Ribas, O.S.; Dittrich, VA de O; Dittrich, VA de O",NA,NA,NA,"Brazil","Paraná","Antonina","Serra Ibiitiraquire, subida para o Pico Paraná","-48.7118988037109","-25.4286003112793",NA,NA,"MBM219957","MBM219957","Hatschbach, G.",NA,NA,NA,NA,NA,NA,"2160","38300","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-12-21 16:45:26-03","MBM","MBM","192788","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Ferrari Tomé, M.V.",NA,NA,NA,"Brazil","Paraná","Bandeirantes","Mata São Francisco","-50.3675003051758","-23.1100006103516",NA,NA,"MBM192788","MBM192788","Hatschbach, G.",NA,NA,NA,NA,NA,NA,"479","19645","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-12-21 16:45:26-03","MBM","MBM","3093","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Hatschbach, G.","1967","04","09","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,"MBM003093","MBM003093","Hatschbach, G.",NA,NA,NA,NA,NA,NA,"16284","55154","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-12-21 16:45:26-03","MBM","MBM","17902","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Hatschbach, G.","1970","07","10","Brazil","Paraná","Cândido de Abreu","Palmital","-51.3333015441895","-24.5669002532959",NA,NA,"MBM017902","MBM017902","Hatschbach, G.",NA,NA,NA,NA,NA,NA,"24451","55411","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-12-21 16:45:26-03","MBM","MBM","4267","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Lindeman, J.; Haas, H.; Haas, H.",NA,NA,NA,"Brazil","Paraná","Cianorte","Rio Ivaí","-52.6049995422363","-23.6632995605469",NA,NA,"MBM004267","MBM004267",NA,NA,NA,NA,NA,NA,NA,"681","32009","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2020-12-21 16:45:26-03","MBM","MBM","194318","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Carrião, D.J.S.",NA,NA,NA,"Brazil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,"MBM194318","MBM194318","Kozera, C.",NA,NA,NA,NA,NA,NA,"s.n.","25180","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-12-21 16:45:26-03","MBM","MBM","169972","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Imaguire, N.","1977","08","04","Brazil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,"MBM169972","MBM169972","Hatschbach, G.",NA,NA,NA,NA,NA,NA,"5075","25180","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-12-21 16:45:26-03","MBM","MBM","169973","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Imaguire, N.","1977","09","17","Brazil","Paraná","Curitiba","Sítio do Macanhã","-49.2731018066406","-25.4277992248535",NA,NA,"MBM169973","MBM169973","Hatschbach, G.",NA,NA,NA,NA,NA,NA,"5454","25180","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-12-21 16:45:26-03","MBM","MBM","66256","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Buttura, E.; et al.; et al.","1979","03","28","Brazil","Paraná","Foz do Iguaçu","Estrada de Alvorada","-54.5881004333496","-25.5478000640869",NA,NA,"MBM066256","MBM066256","Hatschbach, G.",NA,NA,NA,NA,NA,NA,"100","39570","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-12-21 16:45:26-03","MBM","MBM","77607","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Hatschbach, G.","1982","08","22","Brazil","Paraná","Guarapuava","Cantagalo","-51.4580993652344","-25.395299911499",NA,NA,"MBM077607","MBM077607","Hatschbach, G.",NA,NA,NA,NA,NA,NA,"45244","53832","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-12-21 16:45:26-03","MBM","MBM","64258","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Hatschbach, G.","1980","01","16","Brazil","Paraná","Guaraqueçaba","Tagaçaba","-48.3288993835449","-25.3066997528076",NA,NA,"MBM064258","MBM064258","Hatschbach, G.",NA,NA,NA,NA,NA,NA,"42716","37295","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-12-21 16:45:26-03","MBM","MBM","230860","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Silva, J.M.; Barboza, E.; Barboza, E.",NA,NA,NA,"Brazil","Paraná","Guaratuba","Estrada para a Colônia Limeira","-48.5746994018555","-25.8827991485596",NA,NA,"MBM230860","MBM230860","Hatschbach, G.",NA,NA,NA,NA,NA,NA,"2434","41937","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-12-21 16:45:26-03","MBM","MBM","42955","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Hatschbach, G.","1962","03","14","Brazil","Paraná","Guaratuba","Rio da Divisa","-48.5746994018555","-25.8827991485596",NA,NA,"MBM042955",NA,"Smith, L.B.",NA,NA,NA,NA,NA,NA,"8935","41937","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-12-21 16:45:26-03","MBM","MBM","113159","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Chagas; Silva, F.","1986","03","26","Brazil","Paraná","Londrina","Floresta dos Irmãos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,"MBM113159","MBM113159","Hatschbach, G.",NA,NA,NA,NA,NA,NA,"1085","63728","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-12-21 16:45:26-03","MBM","MBM","163774","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Guapyassú, M.; Lacerda, A.; Lacerda, A.","1993","07","29","Brazil","Paraná","Morretes","Alto da Serra da Limeira, bacia do Rio do Chato","-48.834400177002","-25.476900100708",NA,NA,"MBM163774","MBM163774","Hatschbach, G.",NA,NA,NA,NA,NA,NA,"191","30514","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
