"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"3370","2020-05-08 11:09:52-03","UEFS","HUEFS","124659","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","E.Córdula","Córdula, E.","305","2007","06","22","Brasil","Pernambuco","Mirandiba","-38.681944","-8.268889","38W40'55''","8S16'8''","483","483","HUEFS0124659","HUEFS0124659","Vertentes.","2007","06",NA,"Caatinga arbustiva em solo arenoso de origem sedimentar.","Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3371","2020-05-08 11:09:52-03","UEFS","HUEFS","13748","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","J.E.G.de Lima","Queiroz, L.P.de","3317","1993","07","14","Brasil","Bahia",NA,"-39.5","-12.533333","39W30'","12S32'",NA,NA,"HUEFS0013748","HUEFS0013748",NA,"1998","01",NA,NA,"Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3372","2020-05-08 11:09:52-03","UEFS","HUEFS","211572","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby",NA,"Nascimento, F.H.F.","1312","2014","08","08","Brasil","Bahia","Sento Sé","-42.911667","-10.032222","42W54'42''","10S1'56''","420","425","HUEFS0211572","HUEFS0211572 HUEFS0211572_01","Brejo do Zacarias.",NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3373","2020-05-08 11:09:52-03","UEFS","HUEFS","29240","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","L.P.de Queiroz","Saar, E.","PCD5102","1997","02","05","Brasil","Bahia","Rio de Contas","-41.778889","-13.795","41W46'44''","13S47'42''","490","490","HUEFS0029240","HUEFS0029240","Caminho para Lagoa Nova","2005","06",NA,NA,"Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3374","2020-05-08 11:09:52-03","UEFS","HUEFS","156679","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","L.P.de Queiroz","Guedes, M.L.S.","16008","2009","09","22","Brasil","Bahia","Sobradinho","-40.838889","-9.48","40W50'20''","9S28'48''","384","384","HUEFS0156679","HUEFS0156679","Baixo médio São Francisco, Sobradinho. Próximo a cidade de Sobradinho.","2011","04",NA,"Caatinga.","Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3375","2020-05-08 11:09:52-03","UEFS","HUEFS","25772","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","L.P.de Queiroz","Giulietti, A.M.","PCD2970","1996","06","23","Brasil","Bahia","Xique-Xique","-42.772778","-10.787778","42W46'22''","10S47'16''","548","548","HUEFS0025772","HUEFS0025772","Dunas do rio São Francisco.","2005","01",NA,"Vegetação arbustivo-espinosa.","Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3376","2020-05-08 11:09:52-03","UEFS","HUEFS","192805","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","L.P.Queiroz","Nascimento, J.G.A.do","603","2011","09","24","Brasil","Bahia","Ourolândia","-41.083333","-10.933333","41W5'","10S56'","599","599","HUEFS0192805","HUEFS0192805","Estrada Ourolândia para Umburanas cerca de 9 Km de Umburanas. Fazenda Vitória.","2014","12",NA,NA,"Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3377","2020-05-08 11:09:52-03","UEFS","HUEFS","211554","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby",NA,"Nascimento, F.H.F.","1295","2014","08","12","Brasil","Bahia","Barra","-42.819167","-10.785278","42W49'9''","10S47'7''","560","570","HUEFS0211554","HUEFS0211554 HUEFS0211554_01","Ibiraba.",NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3378","2020-05-08 11:09:52-03","UEFS","HUEFS","230448","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","L.P.Queiroz","Oliveira, M.","5894","2015","04","09","Brasil","Pernambuco","Flores","-37.9375","-7.838333","37W56'15''","7S50'18''","706","706","HUEFS0230448","HUEFS0230448","Sítio Brejinho, Caatinga arbustiva aberta","2018","10",NA,"Savana Estépica, Luvissolo Crômico Órtico","Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3379","2020-05-08 11:09:52-03","UEFS","HUEFS","231230","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby",NA,"Cardoso, L.J.T.","1562","2016","06","14","Brasil","Bahia","Morro do Chapéu","-41.314167","-11.084444","41w18'51''","11S5'4''","966","966","HUEFS0231230",NA,"Divisa com Municipio de Várzea Nova, Serra da Babilônia,Faz.Bom Jesus, futura área de implantação do Parque Eólico da Serra da Babilônia. Coordenadas aproximadas do individuo (WGS84).",NA,NA,NA,"Caatinga densa com solo pedregoso e arenoso entremeadas por areas abertas de solo exposto de area branca contendo elementos floristicos de campos rupetres.","Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3380","2020-05-08 11:09:52-03","UEFS","HUEFS","231231","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby",NA,"Cardoso, L.J.T.","1562","2016","06","14","Brasil","Bahia","Morro do Chapéu","-41.314167","-11.084444","41w18'51''","11S5'4''","966","966","HUEFS0231231",NA,"Divisa com Municipio de Várzea Nova, Serra da Babilônia,Faz.Bom Jesus, futura área de implantação do Parque Eólico da Serra da Babilônia. Coordenadas aproximadas do individuo (WGS84).",NA,NA,NA,"Caatinga densa com solo pedregoso e arenoso entremeads por areas abertas de solo exposto de area dee areia branca contendo elementos florísticos de campos rupestres.","Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3381","2020-05-08 11:09:52-03","UEFS","HUEFS","239849","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","L.P.de Queiroz","Pezzini, F.F.","302","2017","08","24","Brasil","Rio Grande do Norte","Currais Novos","-36.497222","-6.340556","36W29'50''","6S20'26''","334","334","HUEFS0239849","HUEFS0239849","Cânion dos Apertados","2019","03",NA,NA,"Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3382","2020-05-08 11:09:52-03","UEFS","HUEFS","252132","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Mart. ex Benth.) H.S.Irwin & Barneby","L.P.Queiroz","Santos, M.","25","2018","05","21","Brasil","Bahia","Umburanas","-41.45","-10.621667","41W27'0''","10S37'18''","700","1000","HUEFS0252132","HUEFS0252132","Serra do São Francisco.","2019","10",NA,"Savana estépica arborizada.","Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3383","2020-05-08 11:09:52-03","UEFS","HUEFS","31938","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","L.P.de Queiroz","Barros, E.de O.","113","1997","06","05","Brasil","Ceará","Aiuaba","-40.3","-6.695","40W18'0''","6S41'42''","470","470","HUEFS0031938","HUEFS0031938","Estação Ecológica de Aiuaba. Lagoa da Boiada.","1998","06",NA,"Caatinga arbustiva arbórea aberta. Terrestre. Tabuleiro. arenoso. Planossol com textura arenosa.","Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3384","2020-05-08 11:09:52-03","UEFS","HUEFS","31943","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","L.P.de Queiroz","Figueiredo, M.A.","594","1996","04","26","Brasil","Ceará","Aiuaba","-40.3","-6.583333","40W18'","6S35'","470","470","HUEFS0031943","HUEFS0031943","Estação Ecológica de Aiuaba. Lagoa da Boiada.","1998","06",NA,"Caatinga arbustiva-arbória aberta. Terrestre. Tabuleiro arenoso, planosolo com Textura arenosa.","Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3385","2020-05-08 11:09:52-03","UEFS","HUEFS","39497","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","L.P.de Queiroz","Silva, M.M.da","244","1999","09","09","Brasil","Bahia","Itaberaba","-40.312222","-12.481111","40W18'44''","12S28'52''",NA,NA,"HUEFS0039497","HUEFS0039497","Estrada Itaberaba - Rui Barbosa, antiga estrada de chão.","1999","10",NA,NA,"Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3386","2020-05-08 11:09:52-03","UEFS","HUEFS","60571","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","L.P.de Queiroz","Queiroz, L.P.de","7051","2002","06","15","Brasil","Bahia","Livramento do Brumado","-41.834444","-13.788056","41W50'4''","13S47'17''","498","498","HUEFS0060571","HUEFS0060571","Ca. 6 km W da estrada Livramento para Brumado, entrando ca. 13,4 Km S de Livramento.","2002","12",NA,"Caatinga arbórea com solo arenoso.","Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3387","2020-05-08 11:09:52-03","UEFS","HUEFS","4670","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby",NA,"Noblick, L.R.","3897","1985","06","16","Brasil","Bahia","Miguel Calmon","-40.6","-11.416667","40W36'","11S25'",NA,NA,"HUEFS0004670","HUEFS0004670",NA,NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3388","2020-05-08 11:09:52-03","UEFS","HUEFS","47341","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby",NA,"Guedes, M.L.S.","6993","2000","02","27","Brasil","Bahia","Remanso","-42.234722","-9.645556","42W14'5''","9S38'44''",NA,NA,"HUEFS0047341","HUEFS0047341","Caminho para Pau Ferro",NA,NA,NA,"Arbustiva / arbórea.","Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3389","2020-05-08 11:09:52-03","UEFS","HUEFS","4927","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","L.P.de Queiroz","Noblick, L.R.","4154","1985","07","17","Brasil","Bahia","Serra Preta","-39.333333","-12.166667","39W20'","12S10'",NA,NA,"HUEFS0004927","HUEFS0004927",NA,"1992",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3390","2020-05-08 11:09:52-03","UEFS","HUEFS","52922","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","L.P.de Queiroz","Queiroz, L.P.de","6568","2001","05","28","Brasil","Bahia","Remanso","-42.216389","-9.646389","42W12'59''","9S38'47''","360","360","HUEFS0052922","HUEFS0052922 HUEFS0052922_01","14 Km de Remanso na estrada para Pilão Arcado.","2001","04",NA,"Caatinga baixa, aberta, solo arenoso, relevo plano.","Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3391","2020-05-08 11:09:52-03","UEFS","HUEFS","53940","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby",NA,"Nunes, T.S.","503","2001","06","16","Brasil","Bahia","Casa Nova","-41.817778","-9.385556","41W49'4''","9S23'8''","481","481","HUEFS0053940","HUEFS0053940","Ca. De 30 Km de Remanso para Casa Nova.",NA,NA,NA,"Caatinga, em beira de estrada.","Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3392","2020-05-08 11:09:52-03","UEFS","HUEFS","53958","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby",NA,"Nunes, T.S.","521","2001","06","16","Brasil","Bahia","Casa Nova","-41.817778","-9.385556","41W49'4''","9S23'8''","481","481","HUEFS0053958","HUEFS0053958","Ca. De 30 Km de Remanso para Casa Nova.",NA,NA,NA,"Caatinga, em beira de estrada.","Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3393","2020-05-08 11:09:52-03","UEFS","HUEFS","75564","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","L.P.de Queiroz","Silva-Castro, M.M.","639","2003","06","10","Brasil","Bahia","Maracás","-40.535278","-13.481667","40W32'7''","13S28'54''","555","555","HUEFS0075564","HUEFS0075564","Estrada Maracás-Contendas do Sicorá.","2004","08",NA,"Caatinga.","Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3394","2020-05-08 11:09:52-03","UEFS","HUEFS","80905","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby",NA,"Conceição, A.A.","1127","2004","03","11","Brasil","Bahia","Palmeiras","-41.598611","-12.4525","41W35'55''","12S27'9''","700","700","HUEFS0080905","HUEFS0080905","BR 242 entre Pai Inácio e Palmeiras.",NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3395","2020-05-08 11:09:52-03","UEFS","HUEFS","81455","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","L.P.de Queiroz","Nunes, T.S.","1048","2004","04","17","Brasil","Bahia","Campo Alegre de Lourdes","-42.878889","-9.600556","42W52'44''","9S36'2''","474","474","HUEFS0081455","HUEFS0081455","Estrada para Remanso, ca. de 19 km de Campo Alegre de Lourdes.","2004","10",NA,"Caatinga Arbórea.","Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3396","2020-05-08 11:09:52-03","UEFS","HUEFS","81561","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","L.P.de Queiroz","Carvalho-Sobrinho, J.G.de","227","2004","04","17","Brasil","Bahia","Campo Alegre de Lourdes","-43.0875","-9.479722","43W5'15''","9S28'47''","632","632","HUEFS0081561","HUEFS0081561","Estrada para Pitomba, ca 8,7 km de Campo Alegre de Lourdes numa fazenda à direita.","2004","10",NA,NA,"Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3397","2020-05-08 11:09:52-03","UEFS","HUEFS","82494","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","L.P.de Queiroz","Queiroz, L.P.de","9168","2004","03","17","Brasil","Bahia","Iaçu","-40.249444","-12.772778","40W14'58''","12S46'22''","283","283","HUEFS0082494","HUEFS0082494",NA,"2004","10",NA,"Caatinga antropizada.","Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3398","2020-05-08 11:09:52-03","UEFS","HUEFS","82496","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","L.P.de Queiroz","Queiroz, L.P.de","9170","2004","03","17","Brasil","Bahia","Iaçu","-40.270556","-12.763611","40W16'14''","12S45'49''","273","273","HUEFS0082496","HUEFS0082496","Estrada de Iaçu para Mucugê, ca. 3 k de Iaçu.","2004","10",NA,NA,"Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3399","2020-05-08 11:09:52-03","UEFS","HUEFS","82498","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby",NA,"Queiroz, L.P.de","9172","2004","03","17","Brasil","Bahia","Iaçu","-40.270556","-12.763611","40W16'14''","12S45'49''","273","273","HUEFS0082498","HUEFS0082498","Estrada de Iaçu para Mucugê, ca. 3 k de Iaçu.",NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3400","2020-05-08 11:09:52-03","UEFS","HUEFS","82502","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","L.P.de Queiroz","Queiroz, L.P.de","9176","2004","03","17","Brasil","Bahia","Iaçu","-40.4275","-12.93","40W25'39''","12S55'48''","287","287","HUEFS0082502","HUEFS0082502","Estrada para Mucugê, a 30 km de Iaçu.","2004","10",NA,NA,"Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3401","2020-05-08 11:09:52-03","UEFS","HUEFS","95803","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","L.P.de Queiroz","Couto, A.P.L.","77","2005","05","19","Brasil","Bahia","Feira de Santana","-39.076111","-12.233889","39W4'34''","12S14'2''","220","220","HUEFS0095803","HUEFS0095803","Distrito de Ipuaçu.","2010","04",NA,NA,"Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3402","2020-05-08 11:09:52-03","UEFS","HUEFS","98269","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","L.P.de Queiroz","Carneiro-Torres, D.S.","357","2005","07","28","Brasil","Bahia","Jaguarari","-40.2275","-10.175556","40W13'39''","10S10'32''","618","618","HUEFS0098269","HUEFS0098269","Juacema. Fazenda Pé de Serra.","2005","08",NA,"Área de caatinga arbustiva aberta na base da serra. Solo argiloso com cobertura rochosa e laterita.","Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"3403","2020-05-08 11:09:52-03","UEFS","HUEFS","151768","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","L.P.de Queiroz","Machado, R.F.","297","2009","09","17","Brasil","Bahia","São Gabriel","-41.9118995666504","-11.2292003631592",NA,NA,NA,NA,"HUEFS0151768","HUEFS0151768","Alto de Bruno. Caatinga próximo ao Alto de Bruno.","2011","10",NA,NA,"Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,"57869","auto","Rosanae",NA,NA,NA,NA
"3404","2020-05-08 11:09:52-03","UEFS","HUEFS","43365","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","L.P.de Queiroz","Silva, M.M.da","339","2000","02","28","Brasil","Bahia","Contendas do Sincorá","-41.0410995483398","-13.7628002166748",NA,NA,NA,NA,"HUEFS0043365","HUEFS0043365","Ca. 14 km para o rio de Contas.","2000","06",NA,NA,"Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,"27330","auto","Rosanae",NA,NA,NA,NA
"3405","2020-05-08 11:09:52-03","UEFS","HUEFS","190198","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","L.P.Queiroz","Melo, E.","11580","2012","10","13","Brasil","Bahia","Milagres","-39.8588981628418","-12.8699998855591",NA,NA,NA,NA,"HUEFS0190198","HUEFS0190198","Inselbergue morro do Letreiro ou Tyresoles.","2014","12",NA,NA,"Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,"24432","auto","Rosanae",NA,NA,NA,NA
"3406","2020-05-08 11:09:52-03","UEFS","HUEFS","125747","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby",NA,"Araújo, F.S.","137","1990","08","03","Brasil","Ceará","Novo Oriente","-40.7742004394531","-5.53444004058838",NA,NA,"850","850","HUEFS0125747","HUEFS0125747","Planalto da Ibiapaba. Miudinho.",NA,NA,NA,"Carrasco aberto.","Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,"28544","auto","Rosanae",NA,NA,NA,NA
"3407","2020-05-08 11:09:52-03","UEFS","HUEFS","13752","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","R.Barneby","Queiroz, L.P.de","3321","1993","06","21","Brasil","Bahia","Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"HUEFS0013752","HUEFS0013752",NA,"1994","10",NA,NA,"Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,"98143","auto","Rosanae",NA,NA,NA,NA
"3408","2020-05-08 11:09:52-03","UEFS","HUEFS","8815","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby",NA,"Mattos-Silva, L.A.","2330","1988","04","05","Brasil","Bahia","Poções","-40.3652992248535","-14.5297002792358",NA,NA,"800","800","HUEFS0008815","HUEFS0008815",NA,NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,"31357","auto","Rosanae",NA,NA,NA,NA
"3409","2020-05-08 11:09:52-03","UEFS","HUEFS","125233","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby",NA,"Fernandes, A.","EAC5037","1978","08","02","Brasil","Ceará","Ibiapina","-40.8894004821777","-3.92333006858826",NA,NA,NA,NA,"HUEFS0125233","HUEFS0125233",NA,NA,NA,NA,"Carrasco.","Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,"29848","auto","Rosanae",NA,NA,NA,NA
"3410","2020-05-08 11:09:52-03","UEFS","HUEFS","149968","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","L.P.de Queiroz","Ferraz, J.","HST16581","2009","05","14","Brasil","Pernambuco","Floresta","-38.5685997009277","-8.60111045837402",NA,NA,NA,NA,"HUEFS0149968","HUEFS0149968","Fazenda Itapemirim.","2009","06",NA,"Caatinga.","Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,"87756","auto","Rosanae",NA,NA,NA,NA
"3411","2020-05-08 11:09:52-03","UEFS","HUEFS","76836","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","macranthera","Senna macranthera var. pudibunda","(Benth.) H.S.Irwin & Barneby","L.P.de Queiroz","Chaves, E.M.F.","456","2003","07","25","Brasil","Piauí","Cocal","-41.5574989318848","-3.47194004058838",NA,NA,NA,NA,"HUEFS0076836","HUEFS0076836","Jacaré","2005","06",NA,"Carrasco.","Angiospermae","Fabales",NA,NA,"var. pudibunda",NA,"30836","auto","Rosanae",NA,NA,NA,NA
"3412","2019-09-04 19:19:58-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Cassia","macranthera","Cassia macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Type [status unknown]",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3413","2019-09-04 19:52:34-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Cassia","pudibunda","Cassia pudibunda",NA,NA,"C. F. P. von Martius",NA,"1818","8",NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Type [status unknown]",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3414","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113619F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113619F","V0113619F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
