"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","phylum","order","individualCount","infraspecificEpithet","continentOcean","preparationType","previousCatalogNumber","class","relationshipType","relatedCatalogItem","fieldNumber","sex"
"533","2020-12-21 16:19:33-03","MBM","MBM","160882","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","59138","1993","05","15","Brazil","Santa Catarina","Praia Grande","Serra do Faxinal","-49.9502983093262","-29.1966991424561",NA,NA,NA,NA,"Epífita.","MBM160882","MBM160882","21549","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"534","2020-12-21 16:19:33-03","MBM","MBM","40638","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata carinata","Wawra","Leme, U.M.C.",NA,NA,NA,"Hatschbach, G.","37052","1975","09","11","Brazil","Paraná","Antonina","Cachoeira","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Epífita.","MBM040638","MBM040638","38300","auto",NA,NA,NA,"carinata","Southern America",NA,NA,NA,NA,NA,NA,NA
"535","2020-12-21 16:19:33-03","MBM","MBM","232855","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Kaehler, M.",NA,NA,NA,"Silva, S.M.; et al.; et al.","s.n.","1997","10","03","Brazil","Paraná","Guaraqueçaba","Fazenda Juruei, Tagaçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM232855","MBM232855","37295","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"536","2020-12-21 16:19:33-03","MBM","MBM","180647","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra",NA,NA,NA,NA,"Dombrowski, L.T.; et al.; et al.","3537","1971","06",NA,"Brazil","Paraná","Morretes","Serra do Mar, Engenheiro Lange","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Epífita.","MBM180647",NA,"30514","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"537","2020-12-21 16:19:33-03","MBM","MBM","180643","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.","3624","1971","09","01","Brazil","Paraná","Morretes","Serra do Mar, Vista Cavalcante","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Epífita.","MBM180643",NA,"30514","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"538","2020-12-21 16:19:33-03","MBM","MBM","392083","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Brotto, M.L.","2014","08","20","Schwirkowski, P.","271","2014","03","23","Brazil","Santa Catarina","São Bento do Sul","Rio Natal, trilhos, próximo à Cepa Rugendas","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,NA,"MBM392083",NA,"23090","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"539","2020-12-21 16:19:33-03","MBM","MBM","180642","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Dombrowski, L.T.",NA,NA,NA,"Motta, J.T.","1952","1989","04","30","Brazil","São Paulo","Miracatu","Rod. BR-116, Sítio Irapuã","-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,"Epífita.","MBM180642",NA,"43974","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"540","2015-09-03 21:41:58-03","MNHN","RECOLNAT_MNHN_P","P01764135","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra",NA,NA,NA,NA,"D´Urville, D.",NA,NA,NA,NA,"Brasil","Santa Catarina",NA,". Santa Catarina, Sul, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01764135' target='other'> <mi>dwc_moreinfo</mi></a>","P01764135","P01764135_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA
"541","2015-09-03 21:41:58-03","MNHN","RECOLNAT_MNHN_P","P01764136","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra",NA,NA,NA,NA,"Harley, R.M.|Mayo, S.J.|Storr, R.M.|Santos, T.S.|Pinheiro, R.S.",NA,"1977","1","23","Brasil","Bahia",NA,"20km North along road from Una to Ilhéus. Bahia, Nordeste, Brasil, América do Sul","-39.03333","-15.18333",NA,NA,NA,"100",". . Field work sponsored by the Royal Botanic Gardens, Kew, and the Academia Brasileira de Ciências, and carried out with the collaboration of the Centro de Pesquisas do Cacau, Itabuna, January-April, 1977 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01764136' target='other'> <mi>dwc_moreinfo</mi></a>","P01764136","P01764136_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"18194",NA
"542","2015-09-03 21:41:58-03","MNHN","RECOLNAT_MNHN_P","P01764137","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra",NA,NA,NA,NA,"Regnell",NA,NA,NA,NA,"Brasil",NA,NA,". Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01764137' target='other'> <mi>dwc_moreinfo</mi></a>","P01764137","P01764137_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"IV 57",NA
"543","2015-09-03 21:41:58-03","MNHN","RECOLNAT_MNHN_P","P01764139","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil, Province de Rio Janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . Reçu le 4 octobre 1876 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01764139' target='other'> <mi>dwc_moreinfo</mi></a>","P01764139","P01764139_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"8026",NA
"544","2015-09-03 21:41:58-03","MNHN","RECOLNAT_MNHN_P","P01764142","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra",NA,NA,NA,NA,"Sellow",NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . Herb. Reg. Berolinense <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01764142' target='other'> <mi>dwc_moreinfo</mi></a>","P01764142","P01764142_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"38",NA
"545","2015-09-03 21:41:58-03","MNHN","RECOLNAT_MNHN_P","P01764143","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra",NA,NA,NA,NA,"D´Urville",NA,NA,NA,NA,"Brasil","Santa Catarina",NA,". Santa Catarina, Sul, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01764143' target='other'> <mi>dwc_moreinfo</mi></a>","P01764143","P01764143_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA
"546","2015-09-03 21:41:58-03","MNHN","RECOLNAT_MNHN_P","P01764144","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra",NA,NA,NA,NA,"Regnell",NA,"1857","6","1","Brasil",NA,NA,". Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01764144' target='other'> <mi>dwc_moreinfo</mi></a>","P01764144","P01764144_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA
"547","2015-09-03 21:41:58-03","MNHN","RECOLNAT_MNHN_P","P01764141","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra",NA,NA,NA,NA,"Schwacke",NA,"1897","8","23","Brasil","Santa Catarina","Joinville",". Joinville, Santa Catarina, Sul, Brasil, América do Sul","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01764141' target='other'> <mi>dwc_moreinfo</mi></a>","P01764141","P01764141_01","37150","auto",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"13364",NA
"548","2015-09-03 21:41:58-03","MNHN","RECOLNAT_MNHN_P","P01764138","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra",NA,NA,NA,NA,"Glaziou, A.",NA,"1876","5","9","Brasil","Rio de Janeiro","Petrópolis","prés d´Itamaraty. Petrópolis, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01764138' target='other'> <mi>dwc_moreinfo</mi></a>","P01764138","P01764138_01","36524","auto",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"8026",NA
"549","2015-09-03 21:41:58-03","MNHN","RECOLNAT_MNHN_P","P01764140","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra",NA,NA,NA,NA,"Mosén",NA,"1875","4","1","Brasil","São Paulo","Santos",". Santos, São Paulo, Sudeste, Brasil, América do Sul","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01764140' target='other'> <mi>dwc_moreinfo</mi></a>","P01764140","P01764140_01","26836","auto",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"3715",NA
"550","2020-12-11 11:43:35-03","UFMG","BHCB","147046","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra.",NA,NA,NA,NA,"Venda, AKL; Forzza, RC; Stehmann, JR; Amorim, AMA","19","2010","11","30","Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, Rio do Braço Norte.","-41.736167","-20.445111","-41.736167","-20.445111","1164","1164","Epífita. Folhas verdes, brácteas esverdeadas.",NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"551","2020-12-11 11:43:35-03","UFMG","BHCB","147826","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra.",NA,NA,NA,NA,"Giacomin, LL; Massensini Júnior, A; A.; Assis, FC; Paixão, LC; Batista, JAN","1391","2011","03","16","Brasil","Minas Gerais","Delfim Moreira","Fazenda Boa Esperança, Trilha do Marlom. Floresta Ombrófila Mista ciliar, em regeneração.","-45.322306","-22.574278","-45.322306","-22.574278","1488","1488","Epífita em árvore. Brácteas do escapo e da inflorescência com base vermelha, ápice verde. Cálice amarelo, corola amarela com listras enegrescidas.",NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"552","2020-12-11 11:43:35-03","UFMG","BHCB","147990","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra.",NA,NA,NA,NA,"Fernandes, R; Chaves, C; Hattori, EKO; Vale, AA","926","2011","03","20","Brasil","Minas Gerais","Delfim Moreira","Serra da Mantiqueira, Fazenda Boa Esperança.","-45.328806","-22.586889","-45.328806","-22.586889","1597","1597","Floresta ombrofila mista secundária. Planta epífita, bainha alva, brácteas do escapo verdes, brácteas floral com base levemente avernelhada, ápice verde, sépalas verdes, frutos verdes, coletada no interior da mata a sombra.",NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"553","2020-12-11 11:43:35-03","UFMG","BHCB","188139","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra.",NA,NA,NA,NA,"Machado, TM; Machado, VA","748","2015","04","29","Brasil","São Paulo","Piquete","Pico do Marins","-45.131667","-22.498611","-45.131667","-22.498611","2047","2047","Epífita em interior de mata","BHCB188139",NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"554","2020-12-11 11:43:35-03","UFMG","BHCB","86683","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra.",NA,NA,NA,NA,"Lombardi, JA; Salino, A; Mota, RC da; Almeida, TE; Viana, PL","5959","2004","03","09","Brasil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras, trilha partindo da sede e indo até a divisa com a Bahia","-40.056139","-16.405194","-40.056139","-16.405194","755","776","Interior e borda de mata hidrófila em encosta e pasto adjacente. Erva epífita, base das brácteas vermelha, restante verde, flores amarelas, ápice verde. Coordenadas originais: 16°24'18,7-05,5S; 40°03'22,1-02'19,7W",NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"555","2020-12-11 11:43:35-03","UFMG","BHCB","22153","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra.",NA,NA,NA,NA,"Costa, LVC","s.n.","1992","02",NA,"Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"49886","auto","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"556","2020-12-11 11:43:35-03","UFMG","BHCB","22153","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra.",NA,NA,NA,NA,"Costa, LVC","s.n.","1992","02",NA,"Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"49886","auto","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"557","2020-12-11 11:43:35-03","UFMG","BHCB","28357","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Florestal Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,"28215","auto","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"558","2020-12-11 11:43:35-03","UFMG","BHCB","28357","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Florestal Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,"28215","auto","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"559","2020-12-11 11:43:35-03","UFMG","BHCB","10700","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra.",NA,NA,NA,NA,"Hatschbach, G; Knmmrow, P","57099","1992","06","23","Brasil","Paraná","Cerro Azul","Rio Turvo, Saltinho","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,NA,"32006","auto","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"560","2020-12-11 11:43:35-03","UFMG","BHCB","71490","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra.",NA,NA,NA,NA,"Figueiredo, RA","b2","2002","05","03","Brasil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Inflorescência avermelhada, flor amarelo-claro",NA,NA,"17840","auto","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"561","2020-12-11 11:43:35-03","UFMG","BHCB","4386","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra.",NA,NA,NA,NA,"Silva, RM; et al.","595","1992","07","07","Brasil","São Paulo","Sete Barras","Trilha da cachoeira da Saibadela,FazendaIntervales","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Epífita;Permuta SPF;bromélia tanque;brácteas vermelho-rosadas na porção proximal e amarelo-esverdeadas na distal;sépalas e pétalas amarelo-esverdeadas;hialinas,as últimas / ápice esverdeado;filete e estilete amarelo claro hialino;anteras castanhas e",NA,NA,"34059","auto","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"562","2021-02-11 17:18:24-03","UFPR","UPCB","21347","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Guimarães, O.A.","1993","11",NA,"Prado, J.","518","1993","04","17","Brasil","Paraná","Guaraqueçaba","Trilha do Vale do Rio Real","-48.2","-25.333333","-48.2","-25.333333",NA,NA,"Epífita, brácteas vermelhas, pétalas amarelas. Alt. 0-100 m.s.n.m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2021-02-11 17:18:24-03","UFPR","UPCB","59586","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Sampaio, L.K.A.","2007","01","01","Morokawa, R.","53","2006","08","27","Brasil","Paraná","Guaratuba","Pico Pirai","-48.978611","-25.95","-48.978611","-25.95",NA,NA,"Epífita, bem próxima ao solo, bráctea floral amarela com base rosa e ápice verde..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2021-02-11 17:18:25-03","UFPR","UPCB","65246","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Sampaio, L.K.A.","2007","01","01","Morokawa, R.","94","2006","09","18","Brasil","Paraná","Guaratuba","Pico Pirai","-48.978333","-25.950556","-48.978333","-25.950556",NA,NA,"Epífita, ca 1,5 m do solo, folha verde com bainha tendendo ao roxo, raque verde, bráctea do escapo verde, bráctea da raque vermelha com ápice verde, inflorescência ereta, bráctea floral vermelha com ápice verde, sépalas amarelas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2021-02-11 17:18:25-03","UFPR","UPCB","65247","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Sampaio, L.K.A.","2007","01","01","Morokawa, R.","52","2006","08","27","Brasil","Paraná","Guaratuba","Pico Pirai","-48.978333","-25.950556","-48.978333","-25.950556",NA,NA,"Epífita, ca. 4m do solo, escapo verde, bráctea floral de base rosa e extremidade apical verde amarelada, sépalas amarelas, pétalas amarelas com o ápice verde..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2021-02-11 17:18:25-03","UFPR","UPCB","65438","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Blum, C.T.","2011","05","27","Meyer, F.S.","745","2008","06","20","Brasil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas-Univille, Rio Natal.","-49.378611","-26.250556","-49.378611","-26.250556",NA,NA,"Epífita posicionada sob o caule de arvoreta a cerca de 1,5 m do solo. Inflorescência vermelho-amarelada, com bastante quantidade de visgo..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2021-02-11 17:18:25-03","UFPR","UPCB","65884","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Sampaio, L.K.A.","2008","01","01","Sampaio, L.K.A.","4","2008","04","29","Brasil","Paraná","Guaratuba","Comunidade São Joãozinho.","-48.7","-25.883333","-48.7","-25.883333","1","5","Epífita, 2,5 m, sob jabuticabeira, folhas verdes, bainha branca arroxeada, com mais 6 indivíduos, frutos secos, inflorescência ereta..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2021-02-11 17:18:25-03","UFPR","UPCB","69503","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra",NA,NA,NA,NA,"Forzza, R.C.","4976","2008","02","12","Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,"9999","9999","1100","1400","Epífita. Folhas verdes com bainha verde-clara. Escapo verde-claro; brácteas do escapo vermelhas com ápice verde; bráctea floral vermelha. Flores com cálice verde, corola amarela..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2021-02-11 17:18:25-03","UFPR","UPCB","70650","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra",NA,NA,NA,NA,"Saavedra, M.M.","768","2008","05","06","Brasil","Espírito Santo","Cariacica","BLOQUEADO",NA,NA,"9999","9999","619","619","Epífita, na sombra. Brácteas florais salmão no terço basal, passando a amarelo e verde no ápice, tépalas amarelas com ápice verde, anteras amarelas, estigma verde..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2021-02-11 17:18:25-03","UFPR","UPCB","66270","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Martinelli, G.","1989","07","22","Krieger, L.","13361","1974","07","26","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Na mata de restinga, epífita e sobre o chão humoso. Folhas verde-claro, flores amarelas, brácteas vermelhas na base e alaranjadas..",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2021-02-11 17:18:24-03","UFPR","UPCB","4424","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Hatschbach, G.","1963","08",NA,"Hatschbach, G.","10120","1963","06","18","Brasil","Paraná","Guaratuba","Balneário Brejatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Epífita, brácteas base vermelha, ápice amarelo, sépalas e pétalas amarelas com ápice esverdeado. Mata pluvial planície litorânea..",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2021-02-11 17:18:24-03","UFPR","UPCB","44147","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Kersten, R.","2000","01","01","Kozera, C.","1435","2000","06","20","Brasil","Paraná","Paranaguá","Estação Ecológica do Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita com brácteas avermelhadas na base e ápice amarelo. Floresta Ombrófila Densa das Terras Baixas..",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2021-02-11 17:18:24-03","UFPR","UPCB","30450","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Silva, S.M.","1997","04",NA,"Kersten, R.","19","1997","04","12","Brasil","Paraná","Paranaguá","Estação Ecológica G1, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita a 1m do solo, brácteas do escapo e das flores verde-amareladas, bainha foliar clara. Freqüente em floresta baixa da planície litorânea..",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2021-02-11 17:18:24-03","UFPR","UPCB","41694","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Kaehler, M.","1999","07",NA,"Kaehler, M.","92","1999","06","12","Brasil","Paraná","Paranaguá","Estação Ecológica Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita a 2m do solo, brácteas vermelhas na base e amarelas no ápice..",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2021-02-11 17:18:24-03","UFPR","UPCB","41700","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Kaehler, M.","1999","06",NA,"Kaehler, M.","90","1999","05","23","Brasil","Paraná","Paranaguá","Estação Ecológica Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita a 2m do solo com brácteas vermelhas na base e amarelas no ápice, botões amarelos. Floresta ombrófila densa de terras baixas..",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2021-02-11 17:18:24-03","UFPR","UPCB","41713","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Kaehler, M.","1999","05",NA,"Petean, M.P.","43","1999","03","14","Brasil","Paraná","Paranaguá","Estação Ecológica Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita com brácteas de base vermelha e ápice amarelo, em botão. Frequente na floresta ombrófila densa das terras baixas..",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2021-02-11 17:18:24-03","UFPR","UPCB","33594","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Kaehler, M.","1997","10",NA,"Silva, S.M.",NA,"1997","10","03","Brasil","Paraná","Guaraqueçaba","Fazenda Jurueri, Tagaçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Epífita, inflorescência com brácteas amarelas e vermelhas. Em floresta ombrófila densa submontana..",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2021-02-11 17:18:24-03","UFPR","UPCB","37956","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Gatti, G.","1999","05",NA,"Gatti, A.L.S.","204","1998","09","22","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita sobre fuste a 3m, brácteas florais avermelhadas na base e esverdeadas na extremidade, com bainhas arroxeadas. Floresta ombrófila densa das terras baixas - capoeirão. Nome vulgar: bromélia..",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2021-02-11 17:18:24-03","UFPR","UPCB","27327","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Tardivo, R.C.","1995","06","30","Dunaiski Jr., A.","252","1992","06","20","Brasil","Paraná","Guaraqueçaba","Ilha das Peças","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Inflorescência com brácteas vermelhas..",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
