"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","stateProvince","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","fieldNumber","individualCount"
"154","2020-09-12 05:00:02-03","US","US","3198653","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"E. M. Zardini & E. Velazquez","1990","3","3","Paraguay",NA,"Eastern side of Rio Piribebuy basin, 17 km W of Arroyos y Esteros. Inundated savanna om clay","-57.25","-25.13",NA,NA,NA,NA,"US01641602","US01641602_01",NA,"Asterales","19724","South America","Cordillera",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"155","2020-09-12 05:00:02-03","US","US","3198659","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"E. M. Zardini & E. Velazquez","1990","2","25","Paraguay",NA,"Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros, indundated savanna on clay.","-57.25","-25.13",NA,NA,NA,NA,"US01641658","US01641658_01",NA,"Asterales","19229","South America","Cordillera",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"156","2020-09-12 05:00:02-03","US","US","3446876","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"E. M. Zardini & L. Guerrero","1993","2","10","Paraguay",NA,"National Park Ybycu' i. Northeastern area of park. 1 km S of Arroyo Corrientes. Inundated savanna","-56.75","-26",NA,NA,NA,NA,"US01641600",NA,NA,"Asterales","35039","South America","Paraguari",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"157","2020-09-12 05:00:02-03","US","US","2886519","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"-. Gallinal, -- Aragone, -- Bergalli, -- Campal & Rosengurtt","1940","4","17","Uruguay",NA,"Depto. Soriano, JUan Jackson, Estancia: Monzón-heber, Parcela laderas pratenses, entre rocas",NA,NA,NA,NA,NA,NA,"US01641605","US01641605_01",NA,"Asterales","PE-4328","South America","Soriano",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"158","2019-12-09 17:29:25-03","UFPR","EFC","9003","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Hatschbach, G.","1999","12","01","Ziller, S.R.","1999","03","21","Brasil","Balsa Nova","Próximo ao cemitério Tamanduá","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"EFC009003",NA,NA,NA,"1782",NA,"Paraná",NA,"Arbustiva 1m comum ao longo de riacho. Capítulos alvos.","27346","auto",NA,NA,NA
"159","2014-04-04 18:26:34-03","PNFM","IRAI","5875","S","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Barbosa, E.","2009","01","01","Kozera, C.","2006","04","18","Brasil","Balsa Nova","Ponte dos Arcos","-49.807972","-25.551861","-49.807972","-25.551861","830","830","IRAI00005875",NA,"Magnoliophyta",NA,"3136",NA,"Paraná",NA,"Arbusto, 1.5 m, flor branca, várzea",NA,NA,NA,NA,NA
"160","2020-11-12 16:58:20-03","UEL","FUEL","39188","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rdb.","Fernandes, AC",NA,NA,NA,"D.S. de Brito; et al.","2001","02","22","Brasil","Gama","Parque Recreativo e Reserva Ecológica do Gama","-48.05","-16.05","-48.05","-16.05","850","850",NA,NA,"Tracheophyta","Asterales","206",NA,"Distrito Federal",NA,NA,NA,NA,NA,NA,NA
"161","2019-11-01 14:53:55-03","UnB","UB","122635","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.",NA,NA,NA,NA,"Mendes, S","2003","04","11","Brasil","Perdizes","Estação Ambiental Galheiro","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"639","Southern America","Minas Gerais",NA,"Cálice verde, corola alva; Erva 0,6m.","45889","auto",NA,NA,NA
"162","2020-08-20 14:55:09-03","UFSC","FLOR","34814","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.",NA,NA,NA,NA,"Souza, M.L.; Zanin, A.; Longhi-Wagner, H.M. & Rieper, M.","2006","04","27","Brasil","Urubici","Campo dos Padres, Fazenda da Sra. Sonia Munareto, baixada próxima à encosta de morro próximo à borda Leste do cânion do Espraiado.","-49.3325","-27.999167","49º19'57''W","27º59'57''S","1429","1429","FLOR0034814","FLOR0034814",NA,"Asterales","1623",NA,"Santa Catarina",NA,"subarbusto, flor alvacenta, 0,8m altura. Comum.",NA,NA,NA,NA,NA
"163","2020-08-20 14:55:09-03","UFSC","FLOR","34512","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.",NA,NA,NA,NA,"Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","2006","03","08","Brasil","Urubici","Campo do primeiro platô do Morro Boa Vista, Campo dos Padres.","-49.346389","-27.944167","49º20'47''W","27º56'39''S","1529","1529","FLOR0034512","FLOR0034512",NA,"Asterales","898",NA,"Santa Catarina",NA,"erva. Esparço.",NA,NA,NA,NA,NA
"164","2020-08-20 14:55:09-03","UFSC","FLOR","34618","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.",NA,NA,NA,NA,"Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","2006","03","09","Brasil","Urubici","Campo da borda Leste na base do Morro do Campo dos Padres, Campo dos Padres.","-49.308056","-27.929444","49º18'29''W","27º55'46''S","1570","1570","FLOR0034618","FLOR0034618",NA,"Asterales","1004",NA,"Santa Catarina",NA,"Comum desde a sede da Fazenda do Sr. Arno Philippe até a base do Morro do Campo dos Padres.",NA,NA,NA,NA,NA
"165","2020-08-20 14:55:09-03","UFSC","FLOR","36028","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.",NA,NA,NA,NA,"Zanin, A.; Souza, M.L.; Rieper, M. & Nardin, J.","2007","03","15","Brasil","Urubici","Fazenda da Sra. Sônia Munaretto, campo entre o Cânion do Espraiado e divisa com Aiurê, Campo dos Padres.","-49.331944","-27.995278","49º19'55''W","27º59'43''S","1378","1378","FLOR0036028","FLOR0036028",NA,"Asterales","1389",NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA
"166","2020-08-20 14:55:09-03","UFSC","FLOR","50517","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Campestrini, S.","2013","06","25","Campestrini, S.; Trevisan, R.; Weber, P. & Venturi, S.","2013","01","22","Brasil","Palmas","Interior de Palmas.","-51.981111","-26.385278","51º58'52''W","26º23'7''S","1035","1035","FLOR0050517",NA,NA,"Asterales","379",NA,"Paraná",NA,"Campo natural seco e pedregoso. Erva.",NA,NA,NA,NA,NA
"167","2020-08-20 14:55:09-03","UFSC","FLOR","55494","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Sobral, M.","2009","07","17","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","04","03","Brasil","Urubici","Campo dos Padres.","-49.412222","-27.992222","49º24'44''W","27º59'32''S","1482","1482","FLOR0055494",NA,NA,"Asterales","1934",NA,"Santa Catarina",NA,"arbusto, flor branca",NA,NA,NA,NA,NA
"168","2020-08-20 14:55:09-03","UFSC","FLOR","65422","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Sobral, M.","2010","08","15","Stival-Santos, A.; Legal, E.; Silveira, S.","2010","04","06","Brasil","Angelina","Linha do Chaves.","-48.96","-27.54","48º57'36''W","27º32'24''S","718","718","FLOR0065422","FLOR0065422",NA,"Asterales","2375",NA,"Santa Catarina",NA,"arbusto; flor branca. Florística Projeto IFFSC (Inventário Florístico Florestal de Santa Catarina) 349 (Arbusto) (exsicata recebida de FURB 29780)",NA,NA,NA,NA,NA
"169","2020-08-20 14:55:09-03","UFSC","FLOR","22029","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Fernandes, A.C.","2013","10","23","Sobral, M.; Falkenberg, D.B.","1990","02","01","Brasil","Alegrete","Cerro do Tigre.","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"FLOR0022029",NA,NA,"Asterales","6376",NA,"Rio Grande do Sul",NA,"erva, flor capítulos brancos, 0,5m altura","89305","auto",NA,NA,NA
"170","2020-08-20 14:55:09-03","UFSC","FLOR","25908","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Fernandes, A.C.","2013","10","23","Jarenkow, J.A.","1987","03","05","Brasil","Capão do Leão","Horto Botânico Irmão Teodoro Luís.","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,"FLOR0025908",NA,NA,"Asterales","692",NA,"Rio Grande do Sul",NA,"erva, flor capítulos brancos","28605","auto",NA,NA,NA
"171","2020-08-20 14:55:09-03","UFSC","FLOR","20697","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Fernandes, A.C.","2013","10","23","Falkenberg, D.B.","1990","02","14","Brasil","Jaguari","Beira da BR 453, na subida da serra, logo após a cidade, em direção a Santiago.","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,"FLOR0020697",NA,NA,"Asterales","5341",NA,"Rio Grande do Sul",NA,"arbusto, 1,5m altura","27649","auto",NA,NA,NA
"172","2020-08-20 14:55:09-03","UFSC","FLOR","23331","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Fernandes, A.C.","2013","10","23","Bueno, O.L.; et alii","1985","03","26","Brasil","Lavras do Sul","Rincão do Inferno, fazenda de Augusto Fagundes.","-53.8950004577637","-30.8131008148193",NA,NA,NA,NA,"FLOR0023331",NA,NA,"Asterales","4222",NA,"Rio Grande do Sul",NA,"erva subarbustiva, flor branca. Reg. fisiog. da Serra do Sudeste. Erva muito numerosa, dispersa.","76406","auto",NA,NA,NA
"173","2020-08-20 14:55:09-03","UFSC","FLOR","19611","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Fernandes, A.C.","2013","10","23","Sacco, J.C.","1958","02","27","Brasil","Pelotas","Instituto Agronômico do Sul.","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"FLOR0019611",NA,NA,"Asterales","906",NA,"Rio Grande do Sul",NA,"1m altura. formando touceiras, abundante.","51462","auto",NA,NA,NA
"174","2020-08-20 14:55:09-03","UFSC","FLOR","396","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Fernandes, A.C.","2013","10","23","Reitz, R.; Klein, R.M.","1963","04","14","Brasil","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,"950","950","FLOR0000396",NA,NA,"Asterales","14868",NA,"Santa Catarina",NA,"erva, flor branca","70701","auto",NA,NA,NA
"175","2020-08-20 14:55:09-03","UFSC","FLOR","388","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Fernandes, A.C.","2013","10","23","Reitz, R.; Klein, R.M.","1962","02","23","Brasil","Matos Costa",NA,"-51.1483001708984","-26.4731006622314",NA,NA,"900","900","FLOR0000388",NA,NA,"Asterales","12382",NA,"Santa Catarina",NA,"erva, flor branca","17656","auto",NA,NA,NA
"176","2020-08-20 14:55:09-03","UFSC","FLOR","23005","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Fernandes, A.C.","2013","10","23","Falkenberg, D.B.","1993","04","09","Brasil","Rancho Queimado",NA,"-49.0217018127441","-27.6725006103516",NA,NA,NA,NA,"FLOR0023005",NA,NA,"Asterales","6155",NA,"Santa Catarina",NA,"arbusto, flor branca, 1,5m altura. Glândulas externas nas folhas.","17361","auto",NA,NA,NA
"177","2020-08-20 14:55:09-03","UFSC","FLOR","408","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Fernandes, A.C.","2013","10","23","Reitz, R.; Klein, R.M.","1961","01","25","Brasil","Rancho Queimado","Serra da Boa Vista (antigamente mun. São José).","-49.0217018127441","-27.6725006103516",NA,NA,"700","700","FLOR0000408",NA,NA,"Asterales","10758",NA,"Santa Catarina",NA,NA,"17361","auto",NA,NA,NA
"178","2020-08-20 14:55:09-03","UFSC","FLOR","35950","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.",NA,NA,NA,NA,"Zanin, A.; Souza, M.L.; Rieper, M. & Nardin, J.","2007","03","12","Brasil","Urubici","Caminho entre a Pousada #?##?#Rio Canoas Refúgio de Montanhas#?##?# e a Fazenda da Sra. Sônia Munare.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"FLOR0035950","FLOR0035950",NA,"Asterales","1287",NA,"Santa Catarina",NA,"flor branca. Comum","30102","auto",NA,NA,NA
"179","2020-08-20 14:55:09-03","UFSC","FLOR","34642","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.",NA,NA,NA,NA,"Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","2006","03","10","Brasil","Urubici","Campo ao lado sul da Pedra da Águia, Campo dos Padres.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"FLOR0034642","FLOR0034642",NA,"Asterales","1028",NA,"Santa Catarina",NA,"flor branca, 0,4 a 0,6m altura. folhas com odor forte; freqüênte.","30102","auto",NA,NA,NA
"180","2021-02-08 12:36:24-03","UFRGS","ICN","045301","S","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Grossi, MA","2019",NA,NA,"Arzivenco, L","1975","01","24","Brasil",NA,"Ponte Rio das Antas, BR-116",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","RS",NA,NA,NA,NA,NA,NA,NA
"181","2021-02-08 12:36:25-03","UFRGS","ICN","200279","S","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Christ, AL",NA,NA,NA,"Richit, JF","2019","01","05","Brasil","Maximiliano de Almeida",NA,"-51.793333","-27.538611","-51.793333","-27.538611",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","RS",NA,"Material Testemunho; Subarbusto com flores brancas; Campo aberto",NA,NA,NA,NA,NA
"182","2021-02-08 12:36:25-03","UFRGS","ICN","092367","S","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Grossi, MA","2019",NA,NA,"Fernandes, I","1991","04","13","Brasil","Bagé","Casa de Pedra","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"879","América do Sul","RS",NA,"flores brancas; em paredão, exposição sul, sobre rocha","74087","auto",NA,NA,NA
"183","2021-02-08 12:36:24-03","UFRGS","ICN","015253","S","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Grossi, MA","2019",NA,NA,"Dutra, J","1936","03",NA,"Brasil","Bom Jesus","Fazenda Caraúna","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"1253","América do Sul","RS",NA,NA,"55856","auto",NA,NA,NA
"184","2021-02-08 12:36:25-03","UFRGS","ICN","146981","S","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Grossi, MA","2019",NA,NA,"Bordignon, SAL; Apel, M","2005","04","11","Brasil","Canela","Parque da Cachoeira","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"3101","América do Sul","RS",NA,"Material testemunho dissertação de mestrado PPG-Farmácia da UFRGS; Capítulos com flores brancas. Folhas bastante aromáticas.; Arbusto com aprox. 2,0 m de altura, em afloramentos rochosos e barrancos (corte do basalto) na beira de da estrada. Comum.","16452","auto",NA,NA,NA
"185","2021-02-08 12:36:24-03","UFRGS","ICN","042976","S","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Grossi, MA","2019",NA,NA,"Arzivenco, L","1975","04","10","Brasil","Carazinho",NA,"-52.7863998413086","-28.283899307251",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","RS",NA,"beira de estrada","35233","auto",NA,NA,NA
"186","2021-02-08 12:36:24-03","UFRGS","ICN","053246","S","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Grossi, MA","2019",NA,NA,"Matzenbacher, NI","1980","05","10","Brasil","Guaíba","BR-116, km 32","-51.3250007629395","-30.113899230957",NA,NA,"200","200",NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","RS",NA,"em topo de morro","28343","auto",NA,NA,NA
"187","2021-02-08 12:36:24-03","UFRGS","ICN","044332","S","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Grossi, MA","2019",NA,NA,"Sacco, JC","1958","02","27","Brasil","Pelotas","Instituto Agronômico do Sul","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"906","América do Sul","RS",NA,"formando touceiras de 1m de altura, abundante; na beira da estrada","51462","auto",NA,NA,NA
"188","2021-02-08 12:36:24-03","UFRGS","ICN","015546","S","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Grossi, MA","2019",NA,NA,"Dutra, J","1937","04","06","Brasil","São Leopoldo","Morro das Pedras","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"1546","América do Sul","RS",NA,NA,"10287","auto",NA,NA,NA
"189","2021-02-08 12:36:24-03","UFRGS","ICN","015290","S","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Grossi, MA","2019",NA,NA,"Dutra, J","1936","04",NA,"Brasil","São Leopoldo","Quinta São Manoel","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"1290","América do Sul","RS",NA,NA,"10287","auto",NA,NA,NA
"190","2021-02-08 12:36:25-03","UFRGS","ICN","053791","S","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Grossi, MA","2019",NA,NA,"Neves, M","1983","04","12","Brasil","Viamão","Banhado Grande, Sanga da Porteira","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"284","América do Sul","RS",NA,"erva com aprox. 60 cm de altura com inflorescência branca, rara e dispersa; na beira da mata, ao longo do banhado","41667","auto",NA,NA,NA
"191","2021-02-08 12:36:25-03","UFRGS","ICN","167902","S","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Christ, AL","2019","05","30","Waldemar, CC","1996","04","11","Brasil","Viamão","Parque Estadual de Itapuã Morro da Grota lajeado em topo secundário","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","RS",NA,NA,"41667","auto",NA,NA,NA
"192","2021-02-08 12:36:25-03","UFRGS","ICN","103457","S","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Grossi, MA","2019",NA,NA,"Falkenberg, DB; Sobral, M; Zanin, A","1992","04","11","Brasil","Três Barras","Floresta Nacional (FLONA) de Três Barras","-50.3222007751465","-26.1063995361328",NA,NA,"750","750",NA,NA,"Dicotyledon",NA,"5752","América do Sul","SC",NA,"arbusto, 0,7-1,2 m altura, flores brancas, muito frequente, inúmeras glândulas no hipófilo, poucas no epífilo e brácteas; beira de pinhal secundário","22564","auto",NA,NA,NA
"193","2021-02-08 12:36:25-03","UFRGS","ICN","103462","S","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Grossi, MA","2019",NA,NA,"Falkenberg, DB; Sobral, M; Zanin, A","1992","04","11","Brasil","Três Barras","Floresta Nacional (FLONA) de Três Barras","-50.3222007751465","-26.1063995361328",NA,NA,"750","750",NA,NA,"Dicotyledon",NA,"5737","América do Sul","SC",NA,"subarbusto, 0,5-0,7 m altura, flores brancas, muito frequente, inúmeras glândulas no hipófilo, poucas no epífilo e brácteas; beira de pinhal secundário","22564","auto",NA,NA,NA
"194","2021-02-08 12:36:25-03","UFRGS","ICN","103435","S","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Grossi, MA","2019",NA,NA,"Falkenberg, DB","1992","03","14","Brasil","Urubici","Morro da Igreja","-49.5917015075684","-28.0149993896484",NA,NA,"1700","1700",NA,NA,"Dicotyledon",NA,"5658","América do Sul","SC",NA,"arbusto, 1,2 m altura, flor branca, inúmeras glândulas externas no hipófilo e algumas nas brácteas; beira de capoeirinha","30102","auto",NA,NA,NA
"195","2021-02-08 12:36:24-03","UFRGS","ICN","053229","S","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Grossi, MA","2019",NA,NA,"Hagelund, K","1978","12","24","Brasil","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"12641","América do Sul","RS",NA,"lugar úmido","29956","auto",NA,NA,NA
"196","2021-02-08 12:36:24-03","UFRGS","ICN","017140","S","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Grossi, MA","2019",NA,NA,"Irmão Ligório Afonso","1949","03","26","Brasil","Canoas",NA,"-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","RS",NA,NA,"8037","auto",NA,NA,NA
"197","2021-02-08 12:36:24-03","UFRGS","ICN","043316","S","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Grossi, MA","2019",NA,NA,"Matzenbacher, NI","1976","04","11","Brasil","Guaíba","BR-116, km 32","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"507","América do Sul","RS",NA,"flores brancas, melíferas; no campo","28343","auto",NA,NA,NA
"198","2021-02-08 12:36:24-03","UFRGS","ICN","053565","S","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Grossi, MA","2019",NA,NA,"Matzenbacher, NI","1982","05",NA,"Brasil","Guaíba","BR-116, km 32","-51.3250007629395","-30.113899230957",NA,NA,"180","180",NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","RS",NA,"no topo de um morro","28343","auto",NA,NA,NA
"199","2021-02-08 12:36:25-03","UFRGS","ICN","153612","S","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Grossi, MA","2019",NA,NA,"Matzenbacher, NI","2008","04","20","Brasil","Guaíba","F. S. M","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","RS",NA,"Campo","28343","auto",NA,NA,NA
"200","2021-02-08 12:36:24-03","UFRGS","ICN","033913","S","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Grossi, MA","2019",NA,NA,"Miotto, S","1977","04","21","Brasil","Montenegro","Extremo Sudoeste da área de influência da Petroquisa","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"479","América do Sul","RS",NA,"flores brancas","21601","auto",NA,NA,NA
"201","2021-02-08 12:36:24-03","UFRGS","ICN","044264","S","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Grossi, MA","2019",NA,NA,"Sacco, JC","1956","03","13","Brasil","Pelotas","Instituto Agronômico do Sul","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"472A","América do Sul","RS",NA,NA,"51462","auto",NA,NA,NA
"202","2021-02-08 12:36:24-03","UFRGS","ICN","053245","S","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","Grossi, MA","2019",NA,NA,"Longhi-Wagner, H; Miotto, S","1979","01","03","Brasil","Porto Alegre","Lami","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","RS",NA,"em campo","29946","auto",NA,NA,NA
